Date,NEW ZEALAND SMALL GROWTH
1999-06-09,206.91056906403492
1999-06-10,208.2207103635873
1999-06-11,211.68345288833356
1999-06-14,211.28554954806373
1999-06-15,209.51128452826856
1999-06-16,212.98265578333195
1999-06-17,213.63347138856724
1999-06-18,209.44460113319366
1999-06-21,210.40825506471367
1999-06-22,209.932360851926
1999-06-23,212.32039646818
1999-06-24,212.94133099027343
1999-06-25,209.70730565269682
1999-06-28,210.61372919579614
1999-06-29,210.88656569153682
1999-06-30,212.08352518318958
1999-07-01,214.60193430277943
1999-07-02,216.67216114609167
1999-07-05,214.8694606368691
1999-07-06,215.48851793794353
1999-07-07,213.49787522939314
1999-07-08,214.87337314779418
1999-07-09,215.8871371036923
1999-07-12,216.85827593996518
1999-07-13,215.50590480594863
1999-07-14,214.06841955723183
1999-07-15,214.8443044741919
1999-07-16,216.59217351967118
1999-07-19,216.5468997554111
1999-07-20,212.909015631973
1999-07-21,211.0817543111873
1999-07-22,212.4381388337977
1999-07-23,214.2328188290673
1999-07-26,208.6550712552942
1999-07-27,205.92210154957664
1999-07-28,206.92274730690926
1999-07-29,205.81946762894685
1999-07-30,205.42432504081998
1999-08-02,203.8221998184217
1999-08-03,205.43706333227763
1999-08-04,204.55535115412545
1999-08-05,200.82933112820402
1999-08-06,200.63820970904868
1999-08-09,202.68012821502293
1999-08-10,199.66605767471745
1999-08-11,200.82259282459273
1999-08-12,202.15691258062319
1999-08-13,204.25824281691703
1999-08-16,204.2082266448475
1999-08-17,205.61569373091945
1999-08-18,209.0468195986657
1999-08-19,205.47959483184235
1999-08-20,205.83489811400312
1999-08-23,206.75734147299747
1999-08-24,206.3206445770592
1999-08-25,200.4993074682067
1999-08-26,203.61606580172136
1999-08-27,203.63793220283753
1999-08-30,203.68723556356392
1999-08-31,203.45041319958537
1999-09-01,202.692149491689
1999-09-02,202.72145764082242
1999-09-03,203.73379731448978
1999-09-06,205.17391892128336
1999-09-07,210.32957402235718
1999-09-08,209.54423042052406
1999-09-09,212.0739858431667
1999-09-10,212.65233054294333
1999-09-13,214.9448958693399
1999-09-14,212.68454586405764
1999-09-15,210.02691820262916
1999-09-16,210.95311013770996
1999-09-17,212.25790302053255
1999-09-20,210.8982601683128
1999-09-21,210.49895185584435
1999-09-22,208.83370304474755
1999-09-23,209.4810022459134
1999-09-24,205.56962770439307
1999-09-27,204.2741010989173
1999-09-28,201.86197381463896
1999-09-29,199.4803981114326
1999-09-30,198.2809030553024
1999-10-01,200.00921001992072
1999-10-04,201.18876149365082
1999-10-05,203.327457698256
1999-10-06,202.56333961706966
1999-10-07,201.08488798398582
1999-10-08,203.35527809322127
1999-10-11,203.75477578680173
1999-10-12,202.34746379062776
1999-10-13,199.7931557410063
1999-10-14,199.60218145443565
1999-10-15,198.05593574117523
1999-10-18,195.16203589034612
1999-10-19,196.94833051004207
1999-10-20,198.89958201911978
1999-10-21,199.51719280974643
1999-10-22,202.43238142412932
1999-10-25,202.54925089482268
1999-10-26,204.22190334003201
1999-10-27,203.00698102700946
1999-10-28,203.1412157654777
1999-10-29,203.0287042018964
1999-11-01,204.83559543977387
1999-11-02,205.70082010282016
1999-11-03,206.36201358202362
1999-11-04,207.99812140099868
1999-11-05,208.4649391354859
1999-11-08,208.3149412267054
1999-11-09,205.73191911586463
1999-11-10,206.71184676333493
1999-11-11,208.91924157028924
1999-11-12,212.7140496404073
1999-11-15,215.59311936592246
1999-11-16,213.14627013178293
1999-11-17,210.70019783192222
1999-11-18,208.9954407543747
1999-11-19,209.25297318630015
1999-11-22,209.48168508612235
1999-11-23,211.3222678164124
1999-11-24,212.9357102460978
1999-11-25,215.6406424058191
1999-11-26,216.71870992593833
1999-11-29,219.8703832752198
1999-11-30,217.77904864125938
1999-12-01,217.93302138062987
1999-12-02,218.88509287031758
1999-12-03,219.64473905547592
1999-12-06,218.21632094397327
1999-12-07,216.95789873546406
1999-12-08,217.31773523100205
1999-12-09,217.60066247342783
1999-12-10,213.05877849784224
1999-12-13,212.95742806364652
1999-12-14,216.3979314644882
1999-12-15,216.87563326777237
1999-12-16,221.6204532635137
1999-12-17,222.56671363212598
1999-12-20,223.9433867469775
1999-12-21,228.09059940452394
1999-12-22,230.01772498730318
1999-12-23,229.95463287159262
1999-12-24,231.29637599462347
1999-12-27,232.56891866331966
1999-12-28,233.75613058529856
1999-12-29,237.26428941279144
1999-12-30,239.4544716610514
1999-12-31,239.4544716610514
2000-01-03,237.4772349821386
2000-01-04,232.71310748812326
2000-01-05,227.32374230617177
2000-01-06,225.59419487185838
2000-01-07,225.34086606789268
2000-01-10,229.4034657605104
2000-01-11,230.39386762393931
2000-01-12,231.34645821345453
2000-01-13,231.5380335690358
2000-01-14,233.38749562369517
2000-01-17,235.97938670578543
2000-01-18,235.723718403121
2000-01-19,236.65445355999083
2000-01-20,232.9943374545933
2000-01-21,232.30175574626594
2000-01-24,230.69278101438758
2000-01-25,229.31367355435987
2000-01-26,228.95523761985262
2000-01-27,230.15590626715004
2000-01-28,226.51047769620646
2000-01-31,226.5015141537647
2000-02-01,227.1486792675038
2000-02-02,226.6761936020712
2000-02-03,226.8148397438765
2000-02-04,229.80199247772498
2000-02-07,231.15390212388638
2000-02-08,228.33642105172004
2000-02-09,229.3196396566839
2000-02-10,230.83790271444127
2000-02-11,229.2007200917926
2000-02-14,226.31805031715106
2000-02-15,225.4916970123556
2000-02-16,226.5698265751633
2000-02-17,227.90176015105305
2000-02-18,223.0191011005963
2000-02-21,220.2791041833873
2000-02-22,214.28679622712949
2000-02-23,214.34275404466393
2000-02-24,216.8161422606187
2000-02-25,223.3156708889026
2000-02-28,220.0173717651328
2000-02-29,223.2672730008577
2000-03-01,220.2317648506993
2000-03-02,223.19909298236138
2000-03-03,228.4941843268193
2000-03-06,226.34948453218635
2000-03-07,229.4387637655594
2000-03-08,230.05008468024658
2000-03-09,227.37690123907544
2000-03-10,231.855225438795
2000-03-13,231.70228142334076
2000-03-14,228.96775425512055
2000-03-15,224.29741680035295
2000-03-16,222.65461910056084
2000-03-17,224.63563023511466
2000-03-20,224.16182347001381
2000-03-21,230.1139285048315
2000-03-22,233.2043987511556
2000-03-23,232.35004312136223
2000-03-24,232.0521277416698
2000-03-27,237.02375209776955
2000-03-28,240.931385076526
2000-03-29,244.65702267026583
2000-03-30,246.6802069803951
2000-03-31,249.70431917294343
2000-04-03,250.85916182440832
2000-04-04,249.44609493453717
2000-04-05,242.79833916138637
2000-04-06,243.64587347203488
2000-04-07,243.2701382194157
2000-04-10,246.92431504173555
2000-04-11,247.1274114553201
2000-04-12,247.11945789280065
2000-04-13,241.39892328686048
2000-04-14,241.4142208599455
2000-04-17,227.7595715494737
2000-04-18,232.65405415475118
2000-04-19,236.94314223621006
2000-04-20,236.33045600831122
2000-04-21,236.33045600831122
2000-04-24,236.07804819201888
2000-04-25,239.89728506240067
2000-04-26,239.29747347177025
2000-04-27,241.06520362711655
2000-04-28,243.00179845353244
2000-05-01,240.67105369541179
2000-05-02,242.67032206631737
2000-05-03,250.19583978922938
2000-05-04,249.64104551932257
2000-05-05,248.84541460434093
2000-05-08,244.5061566345667
2000-05-09,237.1066987484652
2000-05-10,234.35701912292666
2000-05-11,233.7159943526762
2000-05-12,231.68798259874723
2000-05-15,227.0929215143837
2000-05-16,233.30672777600822
2000-05-17,233.74475205855876
2000-05-18,232.42479943688812
2000-05-19,233.3795154780875
2000-05-22,229.62668674551566
2000-05-23,229.94508824974008
2000-05-24,222.97312469156344
2000-05-25,226.21231921463072
2000-05-26,219.2173110623275
2000-05-29,221.96392817595654
2000-05-30,223.62697377030835
2000-05-31,225.71385076242643
2000-06-01,224.94537980021144
2000-06-02,227.2293686346287
2000-06-05,227.7787638438211
2000-06-06,228.94829546041882
2000-06-07,230.3196844081661
2000-06-08,231.57008143978732
2000-06-09,231.3628495571898
2000-06-12,231.18787497591333
2000-06-13,229.23753725147955
2000-06-14,231.6007990456659
2000-06-15,230.0912084101228
2000-06-16,233.2761490043133
2000-06-19,228.9404550043499
2000-06-20,231.23099528672373
2000-06-21,236.0090629060847
2000-06-22,236.52177524176912
2000-06-23,235.99908292341786
2000-06-26,237.11799372711135
2000-06-27,238.91579873400354
2000-06-28,237.59795205193416
2000-06-29,236.18836932874353
2000-06-30,238.67472271621713
2000-07-03,237.98252554563578
2000-07-04,238.18287487560093
2000-07-05,238.2058793902238
2000-07-06,239.83863206541932
2000-07-07,239.68284450947198
2000-07-10,243.18961837301785
2000-07-11,241.6863226737274
2000-07-12,245.09765681709897
2000-07-13,245.84268575755766
2000-07-14,245.06029609702767
2000-07-17,244.29458135693366
2000-07-18,247.07495327779975
2000-07-19,248.13212019369684
2000-07-20,252.71119034942754
2000-07-21,251.96267503338245
2000-07-24,247.6615770221256
2000-07-25,244.2224594541777
2000-07-26,245.01757564123432
2000-07-27,247.03147464056488
2000-07-28,253.08922478647557
2000-07-31,251.5936288003232
2000-08-01,250.93668183471306
2000-08-02,256.2239874570692
2000-08-03,261.54514093330926
2000-08-04,258.8700380322147
2000-08-07,257.3705049797388
2000-08-08,260.28843050249674
2000-08-09,261.06036458984744
2000-08-10,259.1403362818946
2000-08-11,258.52862505903477
2000-08-14,260.2647589043509
2000-08-15,257.4572076160221
2000-08-16,260.56522872837223
2000-08-17,262.06173172146254
2000-08-18,261.9533714073304
2000-08-21,261.558135187934
2000-08-22,259.76797719845206
2000-08-23,252.4985153651013
2000-08-24,251.8074024329363
2000-08-25,251.06377846267088
2000-08-28,251.606634666704
2000-08-29,250.8936527371786
2000-08-30,252.53598762431878
2000-08-31,254.91298111200462
2000-09-01,251.9535870197674
2000-09-04,255.10012278262204
2000-09-05,255.97828032507584
2000-09-06,257.0094007502033
2000-09-07,255.34481632874173
2000-09-08,260.4396467578289
2000-09-11,267.4663149603439
2000-09-12,265.1814358432557
2000-09-13,259.1284253993032
2000-09-14,258.40187731149473
2000-09-15,253.02593299468953
2000-09-18,249.7851917847847
2000-09-19,250.18747698902885
2000-09-20,247.31867294951823
2000-09-21,243.41356522043915
2000-09-22,238.40275020020658
2000-09-25,239.79802720873136
2000-09-26,239.66050160354663
2000-09-27,239.77398654554617
2000-09-28,241.09048099154035
2000-09-29,239.62919195934785
2000-10-02,238.8040126251819
2000-10-03,238.9030403993162
2000-10-04,238.47786823047625
2000-10-05,237.30796736510877
2000-10-06,239.6785343531929
2000-10-09,236.8060275625693
2000-10-10,237.41674171806304
2000-10-11,236.98475996643478
2000-10-12,233.76680943433118
2000-10-13,233.37307331042337
2000-10-16,238.34273050969702
2000-10-17,237.25415864490836
2000-10-18,239.5600462449054
2000-10-19,239.2222123389946
2000-10-20,247.04430273689542
2000-10-23,247.76419699645967
2000-10-24,247.4757027447149
2000-10-25,247.99703410478483
2000-10-26,247.5106638939971
2000-10-27,245.50380387288527
2000-10-30,244.42691857308208
2000-10-31,239.04720592406252
2000-11-01,236.23431047139783
2000-11-02,232.9255385746247
2000-11-03,234.74382995496313
2000-11-06,237.00077779676266
2000-11-07,237.68609323927197
2000-11-08,241.76182002741118
2000-11-09,242.34509870218278
2000-11-10,239.82956812927472
2000-11-13,239.18854876000057
2000-11-14,238.1609841030822
2000-11-15,240.5229278222886
2000-11-16,239.8988386692414
2000-11-17,242.10415972922408
2000-11-20,241.43823066407728
2000-11-21,239.30730227635152
2000-11-22,246.48389929796267
2000-11-23,246.79358604240008
2000-11-24,245.55732599906057
2000-11-27,244.17585786883285
2000-11-28,244.86638123676036
2000-11-29,241.41054417116126
2000-11-30,243.8646285142789
2000-12-01,246.00093399212574
2000-12-04,244.60190588728946
2000-12-05,248.47888138094834
2000-12-06,251.53532393776962
2000-12-07,252.3159771979451
2000-12-08,258.65673272629004
2000-12-11,258.6047300172161
2000-12-12,259.2090264091589
2000-12-13,262.20624971970585
2000-12-14,258.76648388777323
2000-12-15,257.14991755918726
2000-12-18,254.4179041578607
2000-12-19,261.2227082330067
2000-12-20,262.40838282647
2000-12-21,262.2124936838213
2000-12-22,258.4720551304609
2000-12-25,258.4720551304609
2000-12-26,257.23142692606484
2000-12-27,256.71221204251526
2000-12-28,257.38115508173416
2000-12-29,256.79382376908075
2001-01-01,256.79382376908075
2001-01-02,254.06036702780062
2001-01-03,257.5096038032034
2001-01-04,258.6255536212773
2001-01-05,261.37885637695666
2001-01-08,259.76043891751084
2001-01-09,263.26540830505127
2001-01-10,262.0424441666533
2001-01-11,261.738800418051
2001-01-12,259.85883045009786
2001-01-15,261.9470946519049
2001-01-16,263.8265868159413
2001-01-17,264.7311643159365
2001-01-18,264.49119477875035
2001-01-19,271.82347962514876
2001-01-22,273.68839971087004
2001-01-23,272.4699429378942
2001-01-24,276.36110090978445
2001-01-25,273.411912172368
2001-01-26,271.6581054255752
2001-01-29,271.4000158671841
2001-01-30,274.4528400084487
2001-01-31,275.378457877248
2001-02-01,278.6084314138887
2001-02-02,278.76392420595374
2001-02-05,275.9087125310986
2001-02-06,278.47277778777686
2001-02-07,278.2287972978266
2001-02-08,282.2320650970731
2001-02-09,278.845022551211
2001-02-12,273.916915034935
2001-02-13,277.3790276324771
2001-02-14,272.37078846547706
2001-02-15,269.9498584450396
2001-02-16,273.1964913843175
2001-02-19,272.53844825948136
2001-02-20,276.0209030000031
2001-02-21,276.4674116627773
2001-02-22,275.40927835016015
2001-02-23,276.6774464383079
2001-02-26,274.5486299685327
2001-02-27,274.10873948081706
2001-02-28,270.39432182297844
2001-03-01,271.2349501053511
2001-03-02,273.47466578403174
2001-03-05,273.39492461542983
2001-03-06,270.6645267382205
2001-03-07,269.2909379295121
2001-03-08,265.48754747762354
2001-03-09,265.29464390417536
2001-03-12,264.9820088423691
2001-03-13,264.05393084910025
2001-03-14,263.87072524852425
2001-03-15,262.97447229689163
2001-03-16,267.4954371055422
2001-03-19,265.2695910182044
2001-03-20,268.2666549923734
2001-03-21,265.3675301743541
2001-03-22,266.2503950673929
2001-03-23,268.69335928242384
2001-03-26,265.11435160833054
2001-03-27,265.2201733065682
2001-03-28,265.35933034828093
2001-03-29,270.2887426665607
2001-03-30,268.6042712325684
2001-04-02,269.6842394949881
2001-04-03,266.94581134559746
2001-04-04,262.248861064034
2001-04-05,261.9875985285609
2001-04-06,259.95808498672335
2001-04-09,260.5557959257399
2001-04-10,262.60717823833994
2001-04-11,263.66805603496397
2001-04-12,263.35638935985065
2001-04-13,263.35638935985065
2001-04-16,266.543255344986
2001-04-17,265.94987982822755
2001-04-18,266.88071079461594
2001-04-19,265.836011841489
2001-04-20,269.20799835200626
2001-04-23,264.61285141955307
2001-04-24,263.84176157767934
2001-04-25,264.48338231028805
2001-04-26,264.2560395350713
2001-04-27,266.6775644606963
2001-04-30,270.56583574749897
2001-05-01,272.82683462682644
2001-05-02,277.28092268758803
2001-05-03,277.2535130974307
2001-05-04,274.51633807022796
2001-05-07,275.3776172527971
2001-05-08,276.2750577750675
2001-05-09,279.2883943923033
2001-05-10,282.3058140173723
2001-05-11,284.01675259540104
2001-05-14,284.50098128050394
2001-05-15,283.7826617664113
2001-05-16,285.3726862314677
2001-05-17,292.4302190201459
2001-05-18,295.45432457262
2001-05-21,296.5358758943765
2001-05-22,296.98493318416826
2001-05-23,294.17360064374526
2001-05-24,297.3995750129356
2001-05-25,298.95863421355915
2001-05-28,295.8852397372484
2001-05-29,295.96149194333185
2001-05-30,289.20786534560426
2001-05-31,285.70767025798676
2001-06-01,286.00869116615615
2001-06-04,284.89024394119235
2001-06-05,288.3733874669993
2001-06-06,294.0062184703862
2001-06-07,296.1963096450254
2001-06-08,296.6747127153243
2001-06-11,296.51532292360895
2001-06-12,294.60192153458553
2001-06-13,297.75669521512623
2001-06-14,290.59524200245755
2001-06-15,287.4974231871028
2001-06-18,284.2560709907001
2001-06-19,286.8453585334762
2001-06-20,289.2009794076375
2001-06-21,290.66407736714314
2001-06-22,290.62339990365314
2001-06-25,286.23716903807684
2001-06-26,289.25974790709824
2001-06-27,290.7676086663819
2001-06-28,295.6014294001152
2001-06-29,294.3064954671267
2001-07-02,295.37278220263335
2001-07-03,291.97692827158556
2001-07-04,286.9674045269613
2001-07-05,291.9666870724931
2001-07-06,290.08013996885336
2001-07-09,290.65977966331883
2001-07-10,287.945330130576
2001-07-11,283.4989134767809
2001-07-12,286.5113203756328
2001-07-13,289.21866387202374
2001-07-16,288.1753812129219
2001-07-17,287.1025405030703
2001-07-18,284.75652526153056
2001-07-19,287.72284154030757
2001-07-20,284.5689182514351
2001-07-23,289.08755203460413
2001-07-24,286.42204961418247
2001-07-25,285.02226270432493
2001-07-26,289.05470900122265
2001-07-27,287.4375547444925
2001-07-30,286.0589913964082
2001-07-31,283.33529652284165
2001-08-01,285.99201428861704
2001-08-02,288.53955752489253
2001-08-03,289.2342207992549
2001-08-06,289.101450176388
2001-08-07,290.13800188947727
2001-08-08,292.9889057589187
2001-08-09,290.73816545154045
2001-08-10,291.7601727148513
2001-08-13,292.2970645906852
2001-08-14,290.6674402732913
2001-08-15,292.2677005785253
2001-08-16,293.4663808012281
2001-08-17,295.6053133570161
2001-08-20,293.13305881923577
2001-08-21,291.5998477107528
2001-08-22,290.6000488709786
2001-08-23,293.5979141463666
2001-08-24,296.2782189882264
2001-08-27,298.3429604375622
2001-08-28,298.25281321497334
2001-08-29,299.11045312919094
2001-08-30,299.34729822877847
2001-08-31,293.77774165705785
2001-09-03,294.1703730866231
2001-09-04,294.2612428093901
2001-09-05,294.2024827035056
2001-09-06,292.37309194238105
2001-09-07,285.9663258262798
2001-09-10,280.05653981712345
2001-09-11,280.4249228416841
2001-09-12,268.61627302767414
2001-09-13,267.17340309891716
2001-09-14,259.57155936011395
2001-09-17,242.65184962452108
2001-09-18,245.21615702059958
2001-09-19,243.12779782736143
2001-09-20,241.26611228191902
2001-09-21,235.10917436659474
2001-09-24,234.79366061673548
2001-09-25,237.41698623491263
2001-09-26,239.59783460075099
2001-09-27,238.14498228067959
2001-09-28,247.96266350934422
2001-10-01,245.2524985905932
2001-10-02,246.51294182123368
2001-10-03,252.21585111404858
2001-10-04,257.615387513548
2001-10-05,258.6708355258441
2001-10-08,259.18643784420357
2001-10-09,256.5557352463861
2001-10-10,255.9396130543591
2001-10-11,260.6088856422653
2001-10-12,265.1649353856646
2001-10-15,270.09951113415303
2001-10-16,273.27079608966415
2001-10-17,273.28747555759
2001-10-18,268.8592780741269
2001-10-19,270.53628143145806
2001-10-22,272.49727124412243
2001-10-23,276.28417377434283
2001-10-24,280.0047707216573
2001-10-25,277.07168301741115
2001-10-26,279.6113867885057
2001-10-29,276.7005655386448
2001-10-30,274.50698143454235
2001-10-31,275.5495472346864
2001-11-01,275.9230528820138
2001-11-02,279.29451711769735
2001-11-05,283.9406077786593
2001-11-06,287.7934353943868
2001-11-07,289.3174994703982
2001-11-08,286.9388474711218
2001-11-09,286.8679492451851
2001-11-12,290.2982548957516
2001-11-13,297.57200063139743
2001-11-14,296.8608185689386
2001-11-15,295.65569103783537
2001-11-16,291.64024892395224
2001-11-19,294.8787356785248
2001-11-20,294.73160906415444
2001-11-21,292.34134538241926
2001-11-22,288.3633255472229
2001-11-23,285.3525397341848
2001-11-26,289.65918183115775
2001-11-27,292.55948639385286
2001-11-28,288.31595448976134
2001-11-29,287.15696876036463
2001-11-30,286.571333126804
2001-12-03,285.30148148128154
2001-12-04,282.8361655086309
2001-12-05,286.8839815943547
2001-12-06,288.79858706290094
2001-12-07,290.8686149958893
2001-12-10,290.183625761161
2001-12-11,292.79993633267657
2001-12-12,291.0345082919924
2001-12-13,289.34547204584834
2001-12-14,284.8928683440192
2001-12-17,284.62492882862267
2001-12-18,284.70094352761447
2001-12-19,285.7819785417327
2001-12-20,285.39620435434244
2001-12-21,291.0681706856449
2001-12-24,296.1370873768961
2001-12-25,296.1370873768961
2001-12-26,296.09836299916225
2001-12-27,292.221365435148
2001-12-28,293.52856956327486
2001-12-31,292.0715937849381
2002-01-01,292.0715937849381
2002-01-02,290.49890649483785
2002-01-03,294.25368036274733
2002-01-04,298.04800663867644
2002-01-07,300.6996360244546
2002-01-08,304.2744791109072
2002-01-09,302.3684100888767
2002-01-10,301.65985519836124
2002-01-11,300.676129013505
2002-01-14,297.41505775210635
2002-01-15,299.3193962975979
2002-01-16,301.9870492984564
2002-01-17,301.97820118209216
2002-01-18,302.1012879610423
2002-01-21,304.9437297827296
2002-01-22,309.7182948262765
2002-01-23,308.9070023956437
2002-01-24,309.04947352718233
2002-01-25,313.31243075043176
2002-01-28,313.24963479684203
2002-01-29,316.759187644391
2002-01-30,308.99237438833353
2002-01-31,310.4561394906345
2002-02-01,310.62861955654273
2002-02-04,308.7148110368238
2002-02-05,309.0920665861196
2002-02-06,309.24457670790395
2002-02-07,304.2500133218153
2002-02-08,305.8981693813601
2002-02-11,301.974337941472
2002-02-12,299.13776695483773
2002-02-13,302.07165377138523
2002-02-14,306.59378245480957
2002-02-15,307.5753799765882
2002-02-18,307.5231783590475
2002-02-19,304.1940526668552
2002-02-20,306.5772251743398
2002-02-21,308.88253895882974
2002-02-22,307.302194380188
2002-02-25,308.25891609885804
2002-02-26,313.21832829454473
2002-02-27,315.6756938361375
2002-02-28,317.2130538431556
2002-03-01,320.94065203819326
2002-03-04,321.99351037556926
2002-03-05,320.68566669437746
2002-03-06,317.34806827874957
2002-03-07,320.3158765464087
2002-03-08,320.91419008808697
2002-03-11,320.2318913213144
2002-03-12,322.64928474565323
2002-03-13,320.5093208267507
2002-03-14,317.0822221520014
2002-03-15,321.81290437963844
2002-03-18,321.90528962718076
2002-03-19,320.57619027300393
2002-03-20,325.8941471877135
2002-03-21,326.2254689936386
2002-03-22,328.6251578732375
2002-03-25,330.23059523635317
2002-03-26,328.6704679234742
2002-03-27,328.6307478653839
2002-03-28,336.52518924199825
2002-03-29,336.52518924199825
2002-04-01,335.3062312049595
2002-04-02,334.2812283750719
2002-04-03,330.56880082246823
2002-04-04,329.5560443082992
2002-04-05,328.4312639127678
2002-04-08,325.9000686036385
2002-04-09,327.4805676505945
2002-04-10,327.2167910663796
2002-04-11,329.7105895660298
2002-04-12,329.7555923038532
2002-04-15,327.6761693226929
2002-04-16,327.24802903130717
2002-04-17,327.00378105215896
2002-04-18,325.00080965856637
2002-04-19,327.15139615911664
2002-04-22,326.0343736025393
2002-04-23,324.65757027074113
2002-04-24,321.8494133837783
2002-04-25,322.1288353770771
2002-04-26,320.10506897473533
2002-04-29,317.0707700155833
2002-04-30,321.58912848692233
2002-05-01,327.70871426712796
2002-05-02,324.52899913085923
2002-05-03,325.85613438249635
2002-05-06,319.42762041848863
2002-05-07,319.512148961185
2002-05-08,322.4593969507074
2002-05-09,323.2451942663909
2002-05-10,325.20819799693163
2002-05-13,330.3544639612871
2002-05-14,334.8234584032628
2002-05-15,337.5157719876364
2002-05-16,337.43690025197276
2002-05-17,335.31184436422546
2002-05-20,339.81704172772095
2002-05-21,344.1477877953007
2002-05-22,344.3347734355172
2002-05-23,347.2689019209429
2002-05-24,346.95772958306804
2002-05-27,349.45755193719447
2002-05-28,351.8307876544126
2002-05-29,355.07314471307205
2002-05-30,354.62436474361
2002-05-31,360.86402924424334
2002-06-03,364.5243076492326
2002-06-04,365.6824779857582
2002-06-05,362.8063172324716
2002-06-06,364.9947602391763
2002-06-07,370.76101632608595
2002-06-10,368.18139006488474
2002-06-11,367.9146322279059
2002-06-12,367.5476386415792
2002-06-13,366.93691271601455
2002-06-14,358.3269809830582
2002-06-17,362.84335472014055
2002-06-18,370.8688158632756
2002-06-19,368.81416954118487
2002-06-20,364.98584802583787
2002-06-21,364.2669560282877
2002-06-24,355.0047421460743
2002-06-25,353.44206003792533
2002-06-26,337.9369146443229
2002-06-27,343.5218786824804
2002-06-28,341.5448092004034
2002-07-01,340.3633912131871
2002-07-02,341.36367139912755
2002-07-03,345.505371952959
2002-07-04,341.50966792999606
2002-07-05,345.76458950035027
2002-07-08,349.2419066457172
2002-07-09,348.33454507393475
2002-07-10,347.74182173169737
2002-07-11,339.0224964437799
2002-07-12,339.8720659207501
2002-07-15,335.5279768571717
2002-07-16,332.44631167717955
2002-07-17,325.69384077053394
2002-07-18,330.3212125068664
2002-07-19,331.6860738478832
2002-07-22,324.0575469133151
2002-07-23,323.35437825699006
2002-07-24,308.6512646756347
2002-07-25,311.0341007813682
2002-07-26,310.58519370481577
