Date,SINGAPORE SMALL GROWTH
1999-06-09,424.8163913201312
1999-06-10,428.5287543561916
1999-06-11,435.80884830675035
1999-06-14,440.945834221291
1999-06-15,436.41530900364154
1999-06-16,446.2885644035997
1999-06-17,452.238111110076
1999-06-18,450.0109374665849
1999-06-21,469.04338515154166
1999-06-22,471.3384496377309
1999-06-23,483.1109955898387
1999-06-24,488.10470695987124
1999-06-25,483.3456242189733
1999-06-28,489.54814226141747
1999-06-29,494.9729860145396
1999-06-30,491.74882024756647
1999-07-01,509.4247618828295
1999-07-02,513.1263316686627
1999-07-05,494.26640075359825
1999-07-06,472.4541365778297
1999-07-07,462.9734420692085
1999-07-08,473.6602237177269
1999-07-09,478.31391159542693
1999-07-12,465.5637322317263
1999-07-13,456.62576183825024
1999-07-14,455.1165047019268
1999-07-15,440.3318620665254
1999-07-16,427.40647839565094
1999-07-19,424.8385773290316
1999-07-20,432.39640929263146
1999-07-21,423.5639988903738
1999-07-22,418.9184286921813
1999-07-23,410.9153957502721
1999-07-26,398.9508767465224
1999-07-27,409.24647540517543
1999-07-28,426.5023332394437
1999-07-29,424.15768139455156
1999-07-30,429.82817498576503
1999-08-02,431.28862022405326
1999-08-03,426.6601937198
1999-08-04,419.8663423253861
1999-08-05,407.5387235655217
1999-08-06,415.2524850552607
1999-08-09,418.09838722362116
1999-08-10,403.20109803985935
1999-08-11,399.3137676318687
1999-08-12,403.47798219306446
1999-08-13,399.5539065005795
1999-08-16,403.82037494455574
1999-08-17,399.3400383563842
1999-08-18,415.20251196149565
1999-08-19,414.699088135853
1999-08-20,423.91581966947604
1999-08-23,435.05410589470085
1999-08-24,432.2471127759638
1999-08-25,437.30504448722763
1999-08-26,434.51012949007264
1999-08-27,436.0228698000644
1999-08-30,435.7171078593241
1999-08-31,427.4556887620702
1999-09-01,424.14982278095056
1999-09-02,416.43755543085786
1999-09-03,416.74671089635865
1999-09-06,421.276965180393
1999-09-07,419.90989523304444
1999-09-08,413.7780040725429
1999-09-09,417.4594282246478
1999-09-10,420.63976154835456
1999-09-13,424.864678223641
1999-09-14,423.4709916924219
1999-09-15,425.3020907692403
1999-09-16,420.4172616361654
1999-09-17,427.67644046857913
1999-09-20,422.2784127276521
1999-09-21,415.6813301864562
1999-09-22,406.7614005896927
1999-09-23,412.01393393449047
1999-09-24,406.18602410549386
1999-09-27,396.6041736552042
1999-09-28,398.20741367880606
1999-09-29,396.4030002097634
1999-09-30,399.5420543286769
1999-10-01,393.84360659207096
1999-10-04,394.59891327337834
1999-10-05,405.0933177559574
1999-10-06,405.63804069389323
1999-10-07,412.90381821813
1999-10-08,414.3677271558273
1999-10-11,414.1799560128562
1999-10-12,403.2783573214565
1999-10-13,396.6474988630576
1999-10-14,399.01066591800156
1999-10-15,389.790608734377
1999-10-18,380.1314163023144
1999-10-19,380.5648834284549
1999-10-20,386.29634564921497
1999-10-21,384.8830944082621
1999-10-22,391.8446569423874
1999-10-25,395.8585439360147
1999-10-26,396.8617854457599
1999-10-27,394.46024396382705
1999-10-28,396.13014790388263
1999-10-29,403.9225798154107
1999-11-01,420.30714896130763
1999-11-02,415.47085230565597
1999-11-03,421.9353136553961
1999-11-04,427.97293532244004
1999-11-05,429.98032509989577
1999-11-08,431.90489789765195
1999-11-09,430.40461852650526
1999-11-10,433.791114818771
1999-11-11,435.35909087205675
1999-11-12,447.0134020108574
1999-11-15,457.8506177079594
1999-11-16,462.987017107316
1999-11-17,459.3167831446004
1999-11-18,460.16233460167933
1999-11-19,465.29774890390036
1999-11-22,458.8086130231055
1999-11-23,457.8630557458453
1999-11-24,458.7200291795301
1999-11-25,455.9884018473533
1999-11-26,464.45697280395524
1999-11-29,461.66438604061807
1999-11-30,460.97710090508775
1999-12-01,457.40897431331143
1999-12-02,455.43606516172906
1999-12-03,457.79297669624435
1999-12-06,451.9078290818165
1999-12-07,456.5163803557776
1999-12-08,462.49067541358954
1999-12-09,465.1071925306567
1999-12-10,469.9813769329676
1999-12-13,464.18839582954706
1999-12-14,461.19417964439856
1999-12-15,455.720240178549
1999-12-16,450.05615995843203
1999-12-17,466.22842157476884
1999-12-20,458.05818915535957
1999-12-21,452.6556586005582
1999-12-22,459.5626489993376
1999-12-23,459.7966451505076
1999-12-24,470.14476562577227
1999-12-27,483.2661148959358
1999-12-28,482.7305034106966
1999-12-29,489.7609078050712
1999-12-30,497.6602369295503
1999-12-31,497.6602369295503
2000-01-03,507.20919368762276
2000-01-04,494.09512247326654
2000-01-05,466.14444637403244
2000-01-06,457.4180070567726
2000-01-07,464.67195730024633
2000-01-10,466.73693191104377
2000-01-11,457.50204955385686
2000-01-12,462.66890205476994
2000-01-13,459.0975059789812
2000-01-14,464.3622101168143
2000-01-17,463.1490711947471
2000-01-18,459.5139900150928
2000-01-19,453.3813571244311
2000-01-20,459.8677677209085
2000-01-21,450.0577792802452
2000-01-24,444.090101934803
2000-01-25,443.78540763401344
2000-01-26,453.54797836765766
2000-01-27,474.7667385984416
2000-01-28,466.61162951909625
2000-01-31,465.91236677225197
2000-02-01,469.98387947893957
2000-02-02,482.82391217171903
2000-02-03,478.47408190309335
2000-02-04,481.00215098983136
2000-02-07,480.9739190201155
2000-02-08,469.829639343059
2000-02-09,463.88638746265246
2000-02-10,461.14295950998167
2000-02-11,457.3291111530235
2000-02-14,469.04645299057717
2000-02-15,462.2113981291964
2000-02-16,464.4064490876147
2000-02-17,470.00678586720244
2000-02-18,461.2691903703388
2000-02-21,446.38730167712623
2000-02-22,432.6793960439906
2000-02-23,447.23574864864037
2000-02-24,443.9506010238535
2000-02-25,462.94859053133723
2000-02-28,458.6259448542584
2000-02-29,462.0220762453168
2000-03-01,452.44004595740756
2000-03-02,459.6587847001221
2000-03-03,459.9506026265799
2000-03-06,460.80475444800015
2000-03-07,460.2307339363265
2000-03-08,465.6297752743666
2000-03-09,466.5093298117809
2000-03-10,478.01206430850925
2000-03-13,461.842336052636
2000-03-14,457.2757415159257
2000-03-15,445.5081100414499
2000-03-16,443.98468866893313
2000-03-17,450.0546641422285
2000-03-20,443.8660975122754
2000-03-21,450.84010215030867
2000-03-22,459.8397380064237
2000-03-23,459.45878473999795
2000-03-24,464.51176969271313
2000-03-27,477.0502700870894
2000-03-28,479.6402255764325
2000-03-29,486.09836388376715
2000-03-30,472.34125895411853
2000-03-31,472.5329961415793
2000-04-03,459.6552233648027
2000-04-04,449.293590651859
2000-04-05,436.1522634217724
2000-04-06,449.60223289032626
2000-04-07,450.4294940609254
2000-04-10,444.79009098303214
2000-04-11,442.737828055653
2000-04-12,447.6785941357344
2000-04-13,448.9559288012468
2000-04-14,455.2388217226622
2000-04-17,419.60470834123856
2000-04-18,425.0328293308907
2000-04-19,435.6087237497917
2000-04-20,436.5520228281554
2000-04-21,436.4774541204483
2000-04-24,430.7699461391666
2000-04-25,438.93929734793244
2000-04-26,444.8262094262976
2000-04-27,458.48398834260047
2000-04-28,460.4685390327229
2000-05-01,462.33826277328194
2000-05-02,468.45043419088006
2000-05-03,467.82598138155066
2000-05-04,467.08759843052513
2000-05-05,465.7143507585768
2000-05-08,458.3127004825093
2000-05-09,452.6174826484623
2000-05-10,445.30634920446687
2000-05-11,441.82505782478654
2000-05-12,443.1371431810083
2000-05-15,432.22360159153743
2000-05-16,444.1019540829083
2000-05-17,440.4799994093315
2000-05-18,439.10300747555124
2000-05-19,435.33267520115385
2000-05-22,420.69306263189395
2000-05-23,409.4841422739335
2000-05-24,401.440108027006
2000-05-25,399.8060014295971
2000-05-26,385.99686906191965
2000-05-29,387.2227805456763
2000-05-30,381.4869199536218
2000-05-31,381.90472660330835
2000-06-01,384.1135636940451
2000-06-02,392.53092453858153
2000-06-05,407.31721978846304
2000-06-06,403.1292819049878
2000-06-07,401.95360948470324
2000-06-08,404.62625384495095
2000-06-09,404.8742454305939
2000-06-12,402.7129599385422
2000-06-13,394.96825056140085
2000-06-14,399.99979476019854
2000-06-15,400.0647033036555
2000-06-16,394.7833966349614
2000-06-19,390.5257013374531
2000-06-20,393.34382692772664
2000-06-21,398.88800039322444
2000-06-22,399.2097187196724
2000-06-23,401.095076685197
2000-06-26,398.6846158564188
2000-06-27,398.4567730047501
2000-06-28,402.42054010647615
2000-06-29,400.16780128606587
2000-06-30,399.0179906342326
2000-07-03,400.5499300650645
2000-07-04,401.00280809781424
2000-07-05,401.5102136710629
2000-07-06,400.4867894236002
2000-07-07,409.6503148430901
2000-07-10,412.6995861715446
2000-07-11,409.5366733316745
2000-07-12,420.1608295388046
2000-07-13,416.4345497888863
2000-07-14,413.7293920297593
2000-07-17,415.15414748845035
2000-07-18,411.63310146884913
2000-07-19,416.22600044157224
2000-07-20,414.8698527008997
2000-07-21,411.847290428438
2000-07-24,408.8862673427044
2000-07-25,405.63058271614494
2000-07-26,405.2833826332957
2000-07-27,406.9122162699772
2000-07-28,410.50977935898277
2000-07-31,408.63807212945215
2000-08-01,410.57950086033003
2000-08-02,416.43530670598466
2000-08-03,421.12183649031505
2000-08-04,420.82314447826
2000-08-07,418.343477152903
2000-08-08,422.3153800970302
2000-08-09,424.6667344617479
2000-08-10,421.0342348024218
2000-08-11,431.62124916223087
2000-08-14,432.30035518003695
2000-08-15,431.4516653480488
2000-08-16,436.68902643496466
2000-08-17,436.10868542575724
2000-08-18,438.1811348210498
2000-08-21,436.4177156672291
2000-08-22,442.61321912890617
2000-08-23,441.19867982028626
2000-08-24,436.8002052653389
2000-08-25,436.98201516282967
2000-08-28,438.0521034497997
2000-08-29,438.8425949217543
2000-08-30,436.8150287656748
2000-08-31,439.9425220981638
2000-09-01,435.95995234880104
2000-09-04,436.4488711916014
2000-09-05,440.76850412947994
2000-09-06,442.11674347370985
2000-09-07,444.4110276888171
2000-09-08,445.3371144497956
2000-09-11,442.59068408359536
2000-09-12,437.539424111563
2000-09-13,431.7788712650691
2000-09-14,431.04818463217686
2000-09-15,427.8156729954379
2000-09-18,424.3111751817341
2000-09-19,420.8880850422659
2000-09-20,419.3357385044666
2000-09-21,413.326394948693
2000-09-22,388.89138745941335
2000-09-25,396.90000140130593
2000-09-26,399.21736997658707
2000-09-27,398.30320525771623
2000-09-28,396.4650856517382
2000-09-29,395.65775528728517
2000-10-02,392.4396796033528
2000-10-03,391.1880398153949
2000-10-04,392.1260670179308
2000-10-05,393.6061474287958
2000-10-06,392.13742012332256
2000-10-09,381.9856558377149
2000-10-10,381.55358484468167
2000-10-11,370.08400961456573
2000-10-12,376.79621293333133
2000-10-13,370.5685627078587
2000-10-16,386.1557539310464
2000-10-17,378.56620754959107
2000-10-18,378.2932429865844
2000-10-19,389.6233959165686
2000-10-20,398.09710500012596
2000-10-23,398.48840065239455
2000-10-24,398.3378987077002
2000-10-25,398.90211329857107
2000-10-26,398.52464256674097
2000-10-27,397.6766018934191
2000-10-30,396.94386198044515
2000-10-31,403.1620422780276
2000-11-01,414.35044769579514
2000-11-02,420.93716099013267
2000-11-03,428.64867056606465
2000-11-06,421.0443858529169
2000-11-07,422.75145964593855
2000-11-08,421.2668205184807
2000-11-09,414.69625944165165
2000-11-10,408.0875526748844
2000-11-13,400.98315608656674
2000-11-14,410.2746894984713
2000-11-15,404.4659106369078
2000-11-16,408.439426510746
2000-11-17,406.9641420080971
2000-11-20,403.79666114934844
2000-11-21,405.0047993507989
2000-11-22,398.04059278251
2000-11-23,398.29254813815703
2000-11-24,402.1220069476248
2000-11-27,397.7089067221694
2000-11-28,390.12839587005186
2000-11-29,384.67981282201924
2000-11-30,371.77344029912757
2000-12-01,375.5244797690082
2000-12-04,363.79935632928976
2000-12-05,369.3700709800411
2000-12-06,373.6637736086081
2000-12-07,370.4597098089536
2000-12-08,373.27997233258554
2000-12-11,383.10897826519613
2000-12-12,379.95195978794504
2000-12-13,382.71974294824474
2000-12-14,376.87393682411556
2000-12-15,368.68139344880495
2000-12-18,368.8114530243119
2000-12-19,366.29923824929256
2000-12-20,356.4883941103314
2000-12-21,350.7622929696556
2000-12-22,344.9697065258259
2000-12-25,344.9697065258259
2000-12-26,340.48219282595244
2000-12-27,338.53680718295607
2000-12-28,341.99567754412044
2000-12-29,342.66523614633616
2001-01-01,342.3062909787274
2001-01-02,332.47601429055436
2001-01-03,329.2427532470976
2001-01-04,337.2358442927758
2001-01-05,338.9117210400615
2001-01-08,334.867500881561
2001-01-09,342.2815565236828
2001-01-10,338.88348802020715
2001-01-11,329.14267230303926
2001-01-12,330.9777961959601
2001-01-15,328.1025113696589
2001-01-16,328.02404711775495
2001-01-17,330.1076603375453
2001-01-18,326.02763337746967
2001-01-19,333.7984325646656
2001-01-22,329.5126653945799
2001-01-23,328.4567602738676
2001-01-24,334.39593836973063
2001-01-25,335.7196648016371
2001-01-26,330.22519729316696
2001-01-29,335.64242506896494
2001-01-30,334.4946891274127
2001-01-31,338.99106826681026
2001-02-01,341.23824213705075
2001-02-02,350.00987398316784
2001-02-05,346.29265681465665
2001-02-06,348.14355470245243
2001-02-07,343.9578165397117
2001-02-08,355.21138328632594
2001-02-09,350.40513597463223
2001-02-12,350.85204443694903
2001-02-13,354.1405377243111
2001-02-14,350.9693848150585
2001-02-15,359.00713573566264
2001-02-16,353.58669394908634
2001-02-19,349.0795760429051
2001-02-20,360.0197005186295
2001-02-21,357.29172866829066
2001-02-22,356.55680181736847
2001-02-23,355.3440014045135
2001-02-26,352.9601141010364
2001-02-27,347.90415532610376
2001-02-28,349.8675376231574
2001-03-01,340.83489035727484
2001-03-02,338.4143641713732
2001-03-05,338.2284458675714
2001-03-06,338.00815281456954
2001-03-07,340.01081796001796
2001-03-08,338.1313706546059
2001-03-09,338.6870346164548
2001-03-12,332.2762118920586
2001-03-13,332.61204513354113
2001-03-14,331.4009382779528
2001-03-15,334.2780860276865
2001-03-16,335.028198564524
2001-03-19,331.4178969419294
2001-03-20,328.31152333178545
2001-03-21,328.38553363270876
2001-03-22,326.89633333894625
2001-03-23,330.7742419309462
2001-03-26,326.5836912135525
2001-03-27,321.3540586561902
2001-03-28,318.5284572155919
2001-03-29,313.08732627371404
2001-03-30,315.4056740889898
2001-04-02,307.7185498164248
2001-04-03,306.12351233913387
2001-04-04,298.2889865956292
2001-04-05,309.0557117505533
2001-04-06,306.80043028171764
2001-04-09,300.0633492522566
2001-04-10,308.38554380103784
2001-04-11,313.40449694150783
2001-04-12,310.10932034448837
2001-04-13,310.0731321132838
2001-04-16,310.46441316514813
2001-04-17,305.7623922461763
2001-04-18,317.09325468304115
2001-04-19,314.82184080156287
2001-04-20,311.6398488484587
2001-04-23,316.3061190502353
2001-04-24,317.46832148402
2001-04-25,315.82221373566114
2001-04-26,315.75578576202923
2001-04-27,320.571296033008
2001-04-30,328.4149773021375
2001-05-01,328.29111512466244
2001-05-02,336.29563742898654
2001-05-03,328.48719661178944
2001-05-04,330.29136766415263
2001-05-07,331.2254772178347
2001-05-08,333.4310452596952
2001-05-09,332.32736849494637
2001-05-10,337.0908928574163
2001-05-11,339.965063921778
2001-05-14,335.7355033858096
2001-05-15,336.8699597582619
2001-05-16,332.1444514775283
2001-05-17,339.4703070747407
2001-05-18,339.7903583411703
2001-05-21,342.1396197998237
2001-05-22,351.16452699225226
2001-05-23,358.14294268658193
2001-05-24,363.6749064755977
2001-05-25,365.2913296304183
2001-05-28,358.8077347157135
2001-05-29,358.14061538813877
2001-05-30,351.4798066645112
2001-05-31,356.8871839429177
2001-06-01,353.8375717086698
2001-06-04,355.2691689370204
2001-06-05,354.282872119732
2001-06-06,356.44549406055404
2001-06-07,354.11679335220987
2001-06-08,355.39296413797734
2001-06-11,355.0943799267797
2001-06-12,349.53287671649844
2001-06-13,354.46870948140787
2001-06-14,350.59169162123055
2001-06-15,350.96698414342774
2001-06-18,355.78150956841563
2001-06-19,355.9546610429458
2001-06-20,354.65213809035134
2001-06-21,358.2291763553289
2001-06-22,363.16903825954506
2001-06-25,362.5503099875289
2001-06-26,364.27777253719336
2001-06-27,366.7156362048496
2001-06-28,367.8957339687259
2001-06-29,374.2206879995297
2001-07-02,368.84940914584
2001-07-03,366.2947110226607
2001-07-04,362.70153725012267
2001-07-05,365.96767979447804
2001-07-06,357.33130136435756
2001-07-09,354.1863314216155
2001-07-10,353.603356248675
2001-07-11,347.25703191618226
2001-07-12,357.17328619931016
2001-07-13,356.6510031524476
2001-07-16,355.9918645283962
2001-07-17,354.5380055670386
2001-07-18,342.76822808606516
2001-07-19,344.39733883445285
2001-07-20,343.2679888694665
2001-07-23,343.5817693002707
2001-07-24,344.2310865098192
2001-07-25,342.06646256365235
2001-07-26,345.6717846569098
2001-07-27,350.32796512859346
2001-07-30,348.0560159118962
2001-07-31,349.62069558156
2001-08-01,349.25362559578974
2001-08-02,354.19172484862065
2001-08-03,350.5494666015367
2001-08-06,351.7383353600441
2001-08-07,352.94467544438857
2001-08-08,353.63912317836594
2001-08-09,348.7441450759293
2001-08-10,346.92605157838653
2001-08-13,342.1825636661956
2001-08-14,345.3631023546727
2001-08-15,340.30117041017115
2001-08-16,337.3168981397028
2001-08-17,334.955989249263
2001-08-20,330.94200232204014
2001-08-21,345.3033283088002
2001-08-22,343.4524024607536
2001-08-23,347.5098555192393
2001-08-24,346.91426485615074
2001-08-27,349.1368900287427
2001-08-28,346.1137489888858
2001-08-29,347.3198149631937
2001-08-30,329.27244800061135
2001-08-31,328.28515385925874
2001-09-03,327.5578886851929
2001-09-04,331.1752394653248
2001-09-05,332.30900713863394
2001-09-06,329.7918515194892
2001-09-07,321.6587677905916
2001-09-10,320.7684984083086
2001-09-11,317.81723281106
2001-09-12,305.0799572429319
2001-09-13,299.3932976820567
2001-09-14,283.8069785488019
2001-09-17,268.38175967780745
2001-09-18,268.71067284823795
2001-09-19,272.52383418313997
2001-09-20,269.1023959611545
2001-09-21,263.1983615529633
2001-09-24,263.5532414801023
2001-09-25,259.61151731346433
2001-09-26,284.82783964013464
2001-09-27,293.6915124905035
2001-09-28,302.4452272164618
2001-10-01,299.834301374185
2001-10-02,294.03045433246655
2001-10-03,290.84831448927935
2001-10-04,302.305146717308
2001-10-05,299.1989975086019
2001-10-08,290.2992331843162
2001-10-09,298.5667834990626
2001-10-10,295.3673056572778
2001-10-11,302.5149640183216
2001-10-12,303.27298686443334
2001-10-15,300.95299851570707
2001-10-16,299.8673112299988
2001-10-17,308.2860441590967
2001-10-18,304.33115212438935
2001-10-19,304.89140063520256
2001-10-22,304.7668695341878
2001-10-23,309.416294870145
2001-10-24,311.4126064543585
2001-10-25,311.77484138052944
2001-10-26,312.98234209496513
2001-10-29,306.5640763047433
2001-10-30,303.91286496684444
2001-10-31,306.49776151434605
2001-11-01,300.8058442898631
2001-11-02,301.4885503827181
2001-11-05,306.4711722448525
2001-11-06,307.31716140962664
2001-11-07,307.3952924254909
2001-11-08,313.3698403147224
2001-11-09,316.41683373636596
2001-11-12,318.44126231194235
2001-11-13,322.0347588205199
2001-11-14,321.3345298989435
2001-11-15,332.5623674367195
2001-11-16,329.0416421695508
2001-11-19,337.5681123633847
2001-11-20,337.729891412193
2001-11-21,340.35616970216824
2001-11-22,336.1325712820049
2001-11-23,337.0511706686863
2001-11-26,338.755797727147
2001-11-27,338.513956307126
2001-11-28,337.2184185870068
2001-11-29,335.12439126770306
2001-11-30,332.6914033538588
2001-12-03,330.17250105841066
2001-12-04,338.9426209544132
2001-12-05,343.9719534251343
2001-12-06,341.3219701729449
2001-12-07,342.4242850380126
2001-12-10,342.5090012640556
2001-12-11,341.7892927418738
2001-12-12,341.5580617811575
2001-12-13,336.4443407018075
2001-12-14,334.45231646732077
2001-12-17,333.2269113918562
2001-12-18,337.3835618266219
2001-12-19,342.7613286374689
2001-12-20,340.04560735567577
2001-12-21,339.70960137455774
2001-12-24,345.19060960640485
2001-12-25,345.23688432151386
2001-12-26,344.0985488496342
2001-12-27,343.36694588434585
2001-12-28,347.7555792208228
2001-12-31,345.4266428831331
2002-01-01,345.4266373598445
2002-01-02,341.99669757120563
2002-01-03,350.457971254237
2002-01-04,360.66472830563794
2002-01-07,361.6339862571493
2002-01-08,361.79718217123786
2002-01-09,362.7630181610637
2002-01-10,366.114083513947
2002-01-11,369.92953086997886
2002-01-14,369.65566891820777
2002-01-15,368.5495341293701
2002-01-16,369.7600333443411
2002-01-17,371.5108744609199
2002-01-18,369.58399592700505
2002-01-21,370.49110005642024
2002-01-22,366.763040118121
2002-01-23,367.0666814520204
2002-01-24,370.95975952158057
2002-01-25,388.2222988457781
2002-01-28,398.9355214555039
2002-01-29,401.8351846406874
2002-01-30,399.0631618105874
2002-01-31,407.40611041432015
2002-02-01,403.0921720551765
2002-02-04,400.1367009641238
2002-02-05,396.69293952726406
2002-02-06,402.62219062122654
2002-02-07,395.14684022287804
2002-02-08,394.49401541538504
2002-02-11,395.11849985576845
2002-02-12,395.92497269260053
2002-02-13,397.79686073625936
2002-02-14,408.3011227491658
2002-02-15,402.78918683721366
2002-02-18,402.65989349315214
2002-02-19,401.96045781192356
2002-02-20,405.2381350685067
2002-02-21,400.17819271212585
2002-02-22,391.8267190000962
2002-02-25,391.54306290978553
2002-02-26,393.5544376785797
2002-02-27,399.46386426336517
2002-02-28,402.25846244601996
2002-03-01,403.43914848471167
2002-03-04,414.96575215470216
2002-03-05,414.99944316360666
2002-03-06,418.0350677784093
2002-03-07,418.15241100589776
2002-03-08,418.9242344611716
2002-03-11,418.86155706129176
2002-03-12,413.4467734681016
2002-03-13,414.32066655590023
2002-03-14,413.0737151894209
2002-03-15,414.3051678145732
2002-03-18,418.01994364518987
2002-03-19,419.0393641789326
2002-03-20,416.28902566648276
2002-03-21,416.75117848109613
2002-03-22,420.0323241291275
2002-03-25,414.96427985636944
2002-03-26,412.4353004738156
2002-03-27,414.6094588458439
2002-03-28,412.726978013257
2002-03-29,412.726978013257
2002-04-01,404.79367986390434
2002-04-02,403.4295432206851
2002-04-03,404.45271668330855
2002-04-04,399.67229577130485
2002-04-05,403.2919200918561
2002-04-08,401.9658485162623
2002-04-09,400.7524397361091
2002-04-10,398.62425707527683
2002-04-11,399.6071313824568
2002-04-12,401.5118996999438
2002-04-15,399.1307020914362
2002-04-16,402.51892181215374
2002-04-17,405.70098718516806
2002-04-18,405.0209479788822
2002-04-19,403.91346268472813
2002-04-22,405.72359612198574
2002-04-23,408.88576329229323
2002-04-24,406.26371423670736
2002-04-25,400.1508187614701
2002-04-26,402.36868388288264
2002-04-29,397.4621968941642
2002-04-30,399.2778256434825
2002-05-01,397.45239509266503
2002-05-02,402.07652903400725
2002-05-03,399.5453161203685
2002-05-06,395.64373914613316
2002-05-07,395.5553607798727
2002-05-08,399.6319008583098
2002-05-09,398.171057599797
2002-05-10,399.36182409586803
2002-05-13,400.34820793286485
2002-05-14,401.7461254698331
2002-05-15,399.6862320615855
2002-05-16,397.3896686061568
2002-05-17,396.4728760534414
2002-05-20,399.95091306955595
2002-05-21,400.30984012395777
2002-05-22,394.69831076855485
2002-05-23,394.6416350239528
2002-05-24,391.5858989600717
2002-05-27,393.19517762233465
2002-05-28,390.57819921888444
2002-05-29,385.5740683480696
2002-05-30,385.7810106866789
2002-05-31,386.0426184098028
2002-06-03,384.0934237363955
2002-06-04,380.9315545425005
2002-06-05,386.99067543010665
2002-06-06,382.24506409766616
2002-06-07,382.47210942703583
2002-06-10,384.9902785588737
2002-06-11,386.15101666317423
2002-06-12,381.6747888519328
2002-06-13,382.42411587673047
2002-06-14,376.2148375120916
2002-06-17,376.4249024706146
2002-06-18,374.3208263258076
2002-06-19,366.2184354281006
2002-06-20,365.53229385576833
2002-06-21,361.41210035960864
2002-06-24,358.42298498521353
2002-06-25,367.1197713881638
2002-06-26,352.1577503889962
2002-06-27,357.6426193560725
2002-06-28,360.6855485441167
2002-07-01,360.4255806490663
2002-07-02,359.8741049545543
2002-07-03,366.66340061785877
2002-07-04,368.09404086586864
2002-07-05,380.32802295774127
2002-07-08,372.89887272110184
2002-07-09,377.29639376093644
2002-07-10,378.4856391226642
2002-07-11,374.3937133241814
2002-07-12,378.54273751568417
2002-07-15,371.3105989300059
2002-07-16,364.0018945459865
2002-07-17,365.3659391733807
2002-07-18,362.78341459683435
2002-07-19,357.6120072173828
2002-07-22,352.9244579521658
2002-07-23,360.6776361269317
2002-07-24,349.56938743454833
2002-07-25,344.1395087048004
2002-07-26,340.07161588987015
2002-07-29,346.969744643904
2002-07-30,348.1284598313764
