Date,GERMANY SMALL GROWTH
1998-12-31,897.740697928371
1999-01-01,897.685330049367
1999-01-04,922.704959517157
1999-01-05,924.9195452012385
1999-01-06,940.9519732289771
1999-01-07,937.5178503749507
1999-01-08,942.9669970761863
1999-01-11,944.5889828851667
1999-01-12,948.8295102181697
1999-01-13,916.2578098813491
1999-01-14,932.2601187633439
1999-01-15,934.5854584445443
1999-01-18,952.881088258157
1999-01-19,956.3463732279184
1999-01-20,976.8409095494036
1999-01-21,977.4509889027636
1999-01-22,956.3347947485217
1999-01-25,950.2356629079907
1999-01-26,975.7993467136587
1999-01-27,982.1265336147494
1999-01-28,982.8674706659631
1999-01-29,995.2185368168338
1999-02-01,1005.2986823537026
1999-02-02,996.9612937137524
1999-02-03,994.5250312051481
1999-02-04,1013.4344515788524
1999-02-05,1010.645740257825
1999-02-08,1007.95106627189
1999-02-09,1009.8110701600891
1999-02-10,975.6066648599249
1999-02-11,980.7011129210005
1999-02-12,1006.1015027674574
1999-02-15,986.7258476612784
1999-02-16,1000.0309875092693
1999-02-17,995.7837667267241
1999-02-18,993.4367696768338
1999-02-19,996.8978817661081
1999-02-22,1004.251898622676
1999-02-23,1010.1561517574398
1999-02-24,1016.0200624019228
1999-02-25,1018.4921330550911
1999-02-26,1013.0230086948759
1999-03-01,1004.6526761407167
1999-03-02,980.6940227946624
1999-03-03,976.2579036310046
1999-03-04,957.3555283515132
1999-03-05,977.915960272608
1999-03-08,986.9061683515181
1999-03-09,987.48418427343
1999-03-10,956.0718089145427
1999-03-11,961.1359674613298
1999-03-12,986.9560747281847
1999-03-15,992.9545299960747
1999-03-16,994.6318576142206
1999-03-17,994.1818112400124
1999-03-18,989.4889652391105
1999-03-19,993.0905785162786
1999-03-22,978.9391992056787
1999-03-23,957.6250590409794
1999-03-24,939.0610676780406
1999-03-25,958.6680219391263
1999-03-26,965.6248472513654
1999-03-29,963.3608813298656
1999-03-30,967.5248393294264
1999-03-31,959.3840020965705
1999-04-01,951.7916228565222
1999-04-02,951.7914878267278
1999-04-05,951.7909057616032
1999-04-06,962.8590849111853
1999-04-07,954.1407240467054
1999-04-08,954.3952931132188
1999-04-09,962.9560757707814
1999-04-12,964.1091186025218
1999-04-13,974.1190783538054
1999-04-14,982.0338856795555
1999-04-15,981.9442108791048
1999-04-16,981.974086491177
1999-04-19,980.5618330690711
1999-04-20,965.5943791736302
1999-04-21,976.8713612900134
1999-04-22,980.4905601360115
1999-04-23,977.7660150608582
1999-04-26,985.0520715614892
1999-04-27,989.0350646367251
1999-04-28,983.2886270064835
1999-04-29,984.9117587494154
1999-04-30,992.131337339136
1999-05-03,994.3056206268004
1999-05-04,994.6797052762709
1999-05-05,984.8009544671985
1999-05-06,987.1521442321877
1999-05-07,974.7746501592576
1999-05-10,975.3390985988356
1999-05-11,977.8707681699493
1999-05-12,978.6915281610486
1999-05-13,978.6909666112603
1999-05-14,980.2482480798769
1999-05-17,965.8670172284918
1999-05-18,969.015199461644
1999-05-19,966.1685690465317
1999-05-20,972.8249188658536
1999-05-21,974.1539493088262
1999-05-24,974.1532995508834
1999-05-25,970.311154126488
1999-05-26,970.161406731223
1999-05-27,973.8673357590036
1999-05-28,965.7500957402323
1999-05-31,969.6710431167978
1999-06-01,976.3022591755712
1999-06-02,965.8152912166826
1999-06-03,965.5210649406152
1999-06-04,973.4725629002437
1999-06-07,976.4899643108957
1999-06-08,977.4262607324758
1999-06-09,971.064424894687
1999-06-10,977.3115972542658
1999-06-11,972.2856458583436
1999-06-14,965.5561195842598
1999-06-15,951.6263751505625
1999-06-16,956.3162189852377
1999-06-17,966.6182138771837
1999-06-18,973.4847230445716
1999-06-21,985.5100046289568
1999-06-22,985.752200000354
1999-06-23,994.5459086392082
1999-06-24,996.8199691050668
1999-06-25,984.7869117098329
1999-06-28,979.4178976319034
1999-06-29,985.4377937529372
1999-06-30,999.2960979623017
1999-07-01,1012.9300938334495
1999-07-02,1014.1058837082907
1999-07-05,1022.538126478163
1999-07-06,1025.2666395433212
1999-07-07,1028.1197376994432
1999-07-08,1026.3546826768215
1999-07-09,1023.5090670012556
1999-07-12,1024.0484026728734
1999-07-13,1018.0064797684948
1999-07-14,1019.2070763042173
1999-07-15,1026.691904410323
1999-07-16,1028.7074332981442
1999-07-19,1038.1258672057909
1999-07-20,1036.6611726478695
1999-07-21,1012.7985357216894
1999-07-22,1008.903466175962
1999-07-23,1000.6359249438916
1999-07-26,990.9278092055135
1999-07-27,970.1850800650823
1999-07-28,987.9867501549677
1999-07-29,977.9398668903343
1999-07-30,969.1574911041762
1999-08-02,952.9714419276906
1999-08-03,953.1197112621405
1999-08-04,955.0377174391473
1999-08-05,938.893597315087
1999-08-06,944.5964612849971
1999-08-09,946.8208435118042
1999-08-10,943.5334512652626
1999-08-11,948.1029080219298
1999-08-12,954.613720569815
1999-08-13,954.8658784231596
