Date,NETHERLANDS SMALL GROWTH
1999-06-29,695.5855936109803
1999-06-30,694.6582297498968
1999-07-01,696.9213041827334
1999-07-02,695.918470754977
1999-07-05,694.7173493643086
1999-07-06,696.881435619105
1999-07-07,696.9025121903423
1999-07-08,695.4403258667406
1999-07-09,699.357051770692
1999-07-12,702.9789911303885
1999-07-13,699.435110202898
1999-07-14,698.5078409618312
1999-07-15,699.1889402507711
1999-07-16,699.8224469223892
1999-07-19,701.1024008623629
1999-07-20,691.5730171411299
1999-07-21,685.6303667142981
1999-07-22,685.3607465803127
1999-07-23,684.8975946957606
1999-07-26,678.6329339943237
1999-07-27,681.2814257133642
1999-07-28,682.4697971104738
1999-07-29,680.3810828848405
1999-07-30,677.913975369838
1999-08-02,673.6193379187825
1999-08-03,677.0647756176394
1999-08-04,677.7001342342379
1999-08-05,667.6506101741672
1999-08-06,670.5923833802203
1999-08-09,668.1628838068888
1999-08-10,664.4767572634905
1999-08-11,666.8105631864175
1999-08-12,668.4048003462135
1999-08-13,668.7417160753048
1999-08-16,671.6336007515979
1999-08-17,673.7493221396072
1999-08-18,674.9815918323422
1999-08-19,675.2061834827399
1999-08-20,678.5390979531562
1999-08-23,682.5169624333104
1999-08-24,681.0227675735648
1999-08-25,685.7498499836759
1999-08-26,686.5802392279968
1999-08-27,688.1411584896966
1999-08-30,691.7086002069127
1999-08-31,685.7347419955598
1999-09-01,685.1986513245438
1999-09-02,673.2938918190996
1999-09-03,679.0038733097925
1999-09-06,680.2200437936922
1999-09-07,672.7995221370834
1999-09-08,672.0866040615437
1999-09-09,673.444755950163
1999-09-10,678.8997389402521
1999-09-13,674.7892293352422
1999-09-14,670.9301612243883
1999-09-15,671.123861397778
1999-09-16,665.8034888463956
1999-09-17,665.7816646355762
1999-09-20,666.5494280642786
1999-09-21,661.7777283714602
1999-09-22,657.4881190571376
1999-09-23,658.0952288653549
1999-09-24,653.6397194519117
1999-09-27,653.6132570918452
1999-09-28,653.0210895642691
1999-09-29,647.5393837181352
1999-09-30,643.2949077691311
1999-10-01,641.1969160891008
1999-10-04,640.5254504737559
1999-10-05,642.8451659916113
1999-10-06,643.3314597912226
1999-10-07,646.3066615559377
1999-10-08,649.626152344954
1999-10-11,656.8062597052191
1999-10-12,653.764175443874
1999-10-13,650.7280717840415
1999-10-14,650.111981325755
1999-10-15,641.2890101058522
1999-10-18,634.7063215149097
1999-10-19,636.587261265451
1999-10-20,642.586493037717
1999-10-21,637.4292732781361
1999-10-22,639.7281238461709
1999-10-25,638.6145814909711
1999-10-26,637.2179917504266
1999-10-27,637.4756082825584
1999-10-28,637.900385650767
1999-10-29,640.8934381631649
1999-11-01,638.3370565498674
1999-11-02,637.1274782345379
1999-11-03,641.684957670795
1999-11-04,644.6859478518847
1999-11-05,644.6062320148155
1999-11-08,648.9546508064615
1999-11-09,650.4977843776727
1999-11-10,650.5765980707305
1999-11-11,656.1718903366767
1999-11-12,651.9693849253222
1999-11-15,653.9502166554606
1999-11-16,658.9683415203468
1999-11-17,650.5127994748192
1999-11-18,653.0240248787342
1999-11-19,664.513601028222
1999-11-22,671.3455692547633
1999-11-23,671.198612731731
1999-11-24,671.4894253748096
1999-11-25,681.7246306347763
1999-11-26,688.4759316292912
1999-11-29,694.0183350474358
1999-11-30,688.4004347811332
1999-12-01,690.0589837224258
1999-12-02,696.4465346094499
1999-12-03,707.1911649355999
1999-12-06,710.2801141774111
1999-12-07,714.8512572074011
1999-12-08,718.4533589126324
1999-12-09,735.7677294840936
1999-12-10,749.7008711305339
1999-12-13,761.1030367857928
1999-12-14,753.3030860700834
1999-12-15,736.5223375826722
1999-12-16,744.9354993261888
1999-12-17,753.7040241497812
1999-12-20,761.3077402057884
1999-12-21,767.3378863052887
1999-12-22,782.1932617540535
1999-12-23,778.7123088437492
1999-12-24,779.000910587426
1999-12-27,783.815743949611
1999-12-28,774.452359999424
1999-12-29,775.7402601498665
1999-12-30,783.8434129720749
1999-12-31,784.0629798059072
2000-01-03,800.2055212613942
2000-01-04,764.5572331485399
2000-01-05,753.4121461508126
2000-01-06,756.2791367524909
2000-01-07,775.2602366189052
2000-01-10,803.5845363298039
2000-01-11,804.6118052179025
2000-01-12,802.7744090381307
2000-01-13,806.5214259236712
2000-01-14,822.2864126277607
2000-01-17,831.3647095409681
2000-01-18,831.2915688397842
2000-01-19,829.0976296675002
2000-01-20,838.0030382811307
2000-01-21,829.6667082983417
2000-01-24,850.7545949549875
2000-01-25,849.4868281146674
2000-01-26,869.0347821621898
2000-01-27,888.2165928820044
2000-01-28,878.939436911686
2000-01-31,862.8472296481973
2000-02-01,883.9919593709643
2000-02-02,897.8558468931542
2000-02-03,925.7443322908205
2000-02-04,941.7185195824418
2000-02-07,977.9020846028574
2000-02-08,1011.7156808141697
2000-02-09,1010.3619301126748
2000-02-10,1002.6388576389412
2000-02-11,1019.5834728740223
2000-02-14,1010.3339195972235
2000-02-15,1020.2476514212553
2000-02-16,1001.5956840334345
2000-02-17,1013.7121874183753
2000-02-18,1008.5024065133902
2000-02-21,996.2491264343978
2000-02-22,989.5799461838413
2000-02-23,1008.668508627183
2000-02-24,1010.7506666792982
2000-02-25,1001.5926547212456
2000-02-28,977.2773229617635
2000-02-29,993.1658007848794
2000-03-01,1002.8590638736641
2000-03-02,1034.8034302816216
2000-03-03,1025.9527186741773
2000-03-06,1026.8812921637063
2000-03-07,1025.1438631548574
2000-03-08,1028.453238199143
2000-03-09,1026.9138075953606
2000-03-10,1033.959109361212
2000-03-13,1002.4309729175322
2000-03-14,1008.2746441209574
2000-03-15,986.6236469395684
2000-03-16,984.327168036206
2000-03-17,999.336226227082
2000-03-20,1031.3009905523518
2000-03-21,1024.1963977693197
2000-03-22,1040.657967233669
2000-03-23,1032.0561122786012
2000-03-24,1037.86763226336
2000-03-27,1040.4149027818544
2000-03-28,1032.6977104986915
2000-03-29,1020.0735751082193
2000-03-30,994.337166463906
2000-03-31,973.7234074745102
2000-04-03,982.6433946123699
2000-04-04,965.0117202088279
2000-04-05,935.5160898510777
2000-04-06,970.1424669793371
2000-04-07,988.1745428413699
2000-04-10,993.4379853000261
2000-04-11,975.9381975376903
2000-04-12,987.5837704619202
2000-04-13,985.1585708146503
2000-04-14,971.5509639704602
2000-04-17,942.2031938990098
2000-04-18,955.2293673458734
2000-04-19,964.1623239808682
2000-04-20,969.1763855143497
2000-04-21,969.1763855143497
2000-04-24,969.1760139402077
2000-04-25,975.1745058034257
2000-04-26,1005.4040474936144
2000-04-27,978.508271783371
2000-04-28,1000.1792845929662
2000-05-01,1005.1531815069336
2000-05-02,1017.0393094818462
2000-05-03,993.3270413325271
2000-05-04,990.9688000975236
2000-05-05,1002.4835219861883
2000-05-08,996.8177106567962
2000-05-09,988.9457255771675
2000-05-10,966.8228252958584
2000-05-11,962.3361233424946
2000-05-12,970.6694147080392
2000-05-15,963.6401812863087
2000-05-16,974.0952864953734
2000-05-17,968.7281780093984
2000-05-18,963.7291376490169
2000-05-19,933.646107847511
2000-05-22,906.8596798058524
2000-05-23,902.5896321760679
2000-05-24,876.3283266736989
2000-05-25,890.3649829347443
2000-05-26,891.5873062784533
2000-05-29,904.2650125892587
2000-05-30,915.5188266778434
2000-05-31,917.0763280542062
2000-06-01,913.2975696759986
2000-06-02,943.8223580590222
2000-06-05,946.4723012862561
2000-06-06,947.2625273715283
2000-06-07,939.5988399628546
2000-06-08,952.3107707100629
2000-06-09,955.5696823016317
2000-06-12,951.2507998211181
2000-06-13,930.4677936291863
2000-06-14,927.1896396171365
2000-06-15,910.4220874999377
2000-06-16,901.3137283221636
2000-06-19,906.0360048090863
2000-06-20,912.7249373353324
2000-06-21,910.1485260192034
2000-06-22,911.3340033487043
2000-06-23,905.8206749983619
2000-06-26,907.0741767824009
2000-06-27,898.1069484483075
2000-06-28,900.3018376087728
2000-06-29,889.9129844319639
2000-06-30,893.3569447459296
2000-07-03,891.4529938226805
2000-07-04,884.7621462812799
2000-07-05,876.5485964638673
2000-07-06,856.6069078211644
2000-07-07,878.7277525558081
2000-07-10,882.7476212798775
2000-07-11,883.1827514497818
2000-07-12,885.913938403601
2000-07-13,899.3556576285929
2000-07-14,915.7268129408701
2000-07-17,928.7753700748868
2000-07-18,928.5533986142949
2000-07-19,924.9168717574701
2000-07-20,929.296632983361
2000-07-21,921.3164703735449
2000-07-24,924.8560064657862
2000-07-25,923.5713054650905
2000-07-26,919.3008944039664
2000-07-27,911.7316016504075
2000-07-28,903.7113493819197
2000-07-31,902.5170537010432
2000-08-01,905.6868482979945
2000-08-02,902.6393465436154
2000-08-03,887.1436002708688
2000-08-04,891.0306467145075
2000-08-07,896.101659019019
2000-08-08,892.730356413503
2000-08-09,897.6682324392016
2000-08-10,901.4082761154248
2000-08-11,906.0793653550737
2000-08-14,913.9516016830871
2000-08-15,911.6612891274476
2000-08-16,918.629517696232
2000-08-17,908.3794367581723
2000-08-18,913.0174250635711
2000-08-21,918.6663509720859
2000-08-22,920.2605891220009
2000-08-23,909.6843329486048
2000-08-24,916.7747436946045
2000-08-25,921.4887954199977
2000-08-28,922.4875363812082
2000-08-29,925.6105062242424
2000-08-30,923.5208570753528
2000-08-31,930.1475313595766
2000-09-01,956.8625978080984
2000-09-04,975.359237532265
2000-09-05,974.5255721717093
2000-09-06,964.84273686806
2000-09-07,961.4704977062092
2000-09-08,956.7212130383992
2000-09-11,950.3901343097659
2000-09-12,943.7037206871144
2000-09-13,936.6422660526681
2000-09-14,940.2588111469977
2000-09-15,934.7826544341623
2000-09-18,922.819613244863
2000-09-19,908.6347164010425
2000-09-20,915.5455250921988
2000-09-21,902.6747894317524
2000-09-22,890.8127951383653
2000-09-25,914.0540500095819
2000-09-26,898.5954065603513
2000-09-27,890.9490202914084
2000-09-28,882.8349610677844
2000-09-29,883.6940818122468
2000-10-02,897.158631063227
2000-10-03,904.9108120781273
2000-10-04,905.1488117931409
2000-10-05,908.419379343837
2000-10-06,901.2815673985949
2000-10-09,881.6308142435682
2000-10-10,870.0328891850596
2000-10-11,845.5240827275898
2000-10-12,853.0421905456075
2000-10-13,848.8173831369452
2000-10-16,864.6882788291504
2000-10-17,856.4733655962813
2000-10-18,827.1627742512065
2000-10-19,832.6137403918847
2000-10-20,837.5117546012042
2000-10-23,844.0577300538873
2000-10-24,849.4127511123013
2000-10-25,845.3212674205757
2000-10-26,848.6014308581443
2000-10-27,855.9205887081196
2000-10-30,849.8796011204812
2000-10-31,847.1517529117787
2000-11-01,844.1130748329839
2000-11-02,846.8451682474448
2000-11-03,851.024509749079
2000-11-06,845.5625089671622
2000-11-07,842.374626535937
2000-11-08,844.89952228994
2000-11-09,835.2858775734237
2000-11-10,824.8739849584155
2000-11-13,801.0396452223096
2000-11-14,807.2736615406918
2000-11-15,809.7879946187982
2000-11-16,803.9925616183119
2000-11-17,793.6025334990436
2000-11-20,787.9756922916631
2000-11-21,779.1770272825311
2000-11-22,749.661840076729
2000-11-23,734.1933516006868
2000-11-24,757.0500919504161
2000-11-27,780.9268430739709
2000-11-28,766.5292817427576
2000-11-29,760.6975186719899
2000-11-30,745.0129440917823
2000-12-01,748.6695567577378
2000-12-04,733.0433331448221
2000-12-05,742.3720348832177
2000-12-06,750.568134405291
2000-12-07,745.1085645615623
2000-12-08,747.2911290755932
2000-12-11,757.3719855978296
2000-12-12,760.168419115195
2000-12-13,753.4509873183043
2000-12-14,746.337269136234
2000-12-15,733.5393405372772
2000-12-18,735.4906587989925
2000-12-19,731.7405570586745
2000-12-20,714.9730133105802
2000-12-21,702.7291225791103
2000-12-22,709.5150383775876
2000-12-25,709.5150383775876
2000-12-26,709.5150383775875
2000-12-27,715.9435707622417
2000-12-28,711.288043525925
2000-12-29,734.5184454215296
2001-01-01,734.5184454215296
2001-01-02,720.9696318294298
2001-01-03,705.8960251433987
2001-01-04,712.2054508806075
2001-01-05,699.6631982275231
2001-01-08,690.0039077837635
2001-01-09,695.0997280211653
2001-01-10,695.4168352395475
2001-01-11,707.3704855054717
2001-01-12,717.6629311042557
2001-01-15,722.9183279338376
2001-01-16,714.0525453604002
2001-01-17,734.500098445073
2001-01-18,737.6257240175371
2001-01-19,748.252602561447
2001-01-22,749.7900723528148
2001-01-23,747.3077581037828
2001-01-24,753.3043582519348
2001-01-25,755.4741858886053
2001-01-26,747.4588009392277
2001-01-29,751.7821479508586
2001-01-30,757.6234028915179
2001-01-31,760.2372115867204
2001-02-01,755.0782797739802
2001-02-02,753.5408682621542
2001-02-05,743.3167810298312
2001-02-06,754.9671055169453
2001-02-07,753.8075944805378
2001-02-08,754.2886244685036
2001-02-09,750.040887008302
2001-02-12,751.9223520591391
2001-02-13,750.8151882285795
2001-02-14,741.1901753606569
2001-02-15,756.3283907712737
2001-02-16,749.876101313354
2001-02-19,741.5315631555518
2001-02-20,740.6135489166986
2001-02-21,727.2663849503394
2001-02-22,721.4787566319401
2001-02-23,706.2470659691363
2001-02-26,720.7697619540322
2001-02-27,723.2895404560298
2001-02-28,721.1927992954152
2001-03-01,708.1818933926216
2001-03-02,712.6452058550954
2001-03-05,720.8007254849628
2001-03-06,725.1564934768232
2001-03-07,726.3360731864788
2001-03-08,724.4450693497981
2001-03-09,715.97436800865
2001-03-12,703.6307126519788
2001-03-13,692.4959177010413
2001-03-14,680.1031191594087
2001-03-15,679.4303877623623
2001-03-16,670.8715732883704
2001-03-19,663.4619248724135
2001-03-20,666.0734271415256
2001-03-21,651.1500815293881
2001-03-22,621.3363271443172
2001-03-23,635.7140588672067
2001-03-26,653.3782366432459
2001-03-27,656.7010310696666
2001-03-28,656.9549695226251
2001-03-29,655.4549712283097
2001-03-30,661.3696689353889
2001-04-02,650.3714999307589
2001-04-03,628.3632589144192
2001-04-04,623.9548842106196
2001-04-05,638.1422585667005
2001-04-06,631.5640493769125
2001-04-09,628.7165726109537
2001-04-10,635.0260314817432
2001-04-11,649.7054695536223
2001-04-12,655.7487773809917
2001-04-13,655.7487773809917
2001-04-16,655.7487773809917
2001-04-17,655.9483351161967
2001-04-18,682.4112182089483
2001-04-19,681.2235364368505
2001-04-20,679.558890746256
2001-04-23,671.2093543295214
2001-04-24,676.3791906225902
2001-04-25,683.5061786300604
2001-04-26,688.3842012360763
2001-04-27,690.8011964699706
2001-04-30,691.6420097713545
2001-05-01,703.1307550403506
2001-05-02,714.9172831262156
2001-05-03,709.9665246781203
2001-05-04,712.3783011825293
2001-05-07,720.4500263252372
2001-05-08,724.3647310384486
2001-05-09,716.9931538402794
2001-05-10,725.7243393553324
2001-05-11,727.0322032665281
2001-05-14,727.3233331687726
2001-05-15,722.4032751417793
2001-05-16,715.415411376763
2001-05-17,723.4371321940195
2001-05-18,728.3771547193511
2001-05-21,732.7994762086307
2001-05-22,746.3992428860806
2001-05-23,749.7361788279848
2001-05-24,744.6726026089356
2001-05-25,742.3959300487535
2001-05-28,742.8665510110685
2001-05-29,735.5825337254499
2001-05-30,727.1073615276047
2001-05-31,727.806065012917
2001-06-01,725.8251040802501
2001-06-04,725.3395665533503
2001-06-05,726.3930248741207
2001-06-06,729.0645854841875
2001-06-07,727.2489790354342
2001-06-08,720.4775887276753
2001-06-11,709.226570593221
2001-06-12,692.8603556698121
2001-06-13,703.0028031548043
2001-06-14,699.5807041679911
2001-06-15,685.2607692888216
2001-06-18,684.6093553572973
2001-06-19,681.3533553116923
2001-06-20,664.1405553289216
2001-06-21,668.8254563373175
2001-06-22,674.3732765453224
2001-06-25,672.0207205099085
2001-06-26,655.6519672202026
2001-06-27,652.1495341257161
2001-06-28,646.7464589269235
2001-06-29,653.454588077611
2001-07-02,657.7937551781029
2001-07-03,662.7076551836197
2001-07-04,662.192777562174
2001-07-05,649.8305966087461
2001-07-06,643.0955657999901
2001-07-09,636.0168159893874
2001-07-10,639.152006524282
2001-07-11,627.3547334917465
2001-07-12,635.7465066265373
2001-07-13,639.7074389646028
2001-07-16,635.5665905902405
2001-07-17,619.7291820868428
2001-07-18,612.0638732662517
2001-07-19,611.8910836945568
2001-07-20,606.833575462026
2001-07-23,608.6552702100466
2001-07-24,615.776093588834
2001-07-25,616.0259046150863
2001-07-26,625.218559049733
2001-07-27,632.7112072597948
2001-07-30,638.0876371521023
2001-07-31,643.4969814440716
2001-08-01,650.44621273658
2001-08-02,656.2466203588688
2001-08-03,652.9138152944731
2001-08-06,651.321181353109
2001-08-07,647.1406575749794
2001-08-08,640.8705341906251
2001-08-09,633.0680719155591
2001-08-10,635.0830461520585
2001-08-13,635.650149855416
2001-08-14,637.1634839848243
2001-08-15,627.8081149216653
2001-08-16,625.3874421737781
2001-08-17,626.6366838513961
2001-08-20,623.1136869895471
2001-08-21,628.6219556913065
2001-08-22,628.405366429889
2001-08-23,628.9418853091605
2001-08-24,643.4335930808832
2001-08-27,639.0022145934669
2001-08-28,635.1214892376261
2001-08-29,636.2438337364473
2001-08-30,626.6422683576687
2001-08-31,625.147695252646
2001-09-03,612.1064101092824
2001-09-04,607.7774433773369
2001-09-05,598.480670814515
2001-09-06,576.0483718027682
2001-09-07,555.1166446889308
2001-09-10,548.8963558131545
2001-09-11,528.6915808121283
2001-09-12,534.2777728948017
2001-09-13,537.8240479363844
2001-09-14,512.1483668712748
2001-09-17,510.67628524629885
2001-09-18,506.8778165877788
2001-09-19,503.98468092192667
2001-09-20,479.7938138253234
2001-09-21,461.9747267643477
2001-09-24,484.25342272503985
2001-09-25,496.3860893384143
2001-09-26,502.2544760283585
2001-09-27,500.2293261123679
2001-09-28,511.6093353206026
2001-10-01,510.7556759465106
2001-10-02,506.5365017086539
2001-10-03,501.4709736479743
2001-10-04,519.1175579489575
2001-10-05,512.3104502713204
2001-10-08,509.6379859025406
2001-10-09,511.9849316805714
2001-10-10,517.9446383069384
2001-10-11,530.3612335600367
2001-10-12,530.6080613087939
2001-10-15,522.1771888884474
2001-10-16,527.7832997593651
2001-10-17,537.1568801326691
2001-10-18,529.1251488915279
2001-10-19,521.4803705981433
2001-10-22,523.569346398359
2001-10-23,530.385618746476
2001-10-24,536.3659919331363
2001-10-25,535.2896763631949
2001-10-26,544.1231533565393
2001-10-29,544.5168343539304
2001-10-30,530.4125762476943
2001-10-31,532.5676485164429
2001-11-01,534.1134174244363
2001-11-02,537.2268626328984
2001-11-05,541.6210017708879
2001-11-06,552.4674107448341
2001-11-07,543.3963545304897
2001-11-08,545.6494639960035
2001-11-09,543.600627786445
2001-11-12,540.5945463351064
2001-11-13,552.5151049271162
2001-11-14,554.4087938858031
2001-11-15,546.7478033872882
2001-11-16,558.3978481619968
2001-11-19,565.460397487051
2001-11-20,559.1810380729725
2001-11-21,551.6479071132962
2001-11-22,555.8626165168542
2001-11-23,555.4482835232745
2001-11-26,556.6967924361671
2001-11-27,552.1541861592704
2001-11-28,551.3756984753242
2001-11-29,548.4741880812721
2001-11-30,549.9692934551582
2001-12-03,545.1757602656172
2001-12-04,546.4974412583213
2001-12-05,558.8750658141979
2001-12-06,553.3400934512266
2001-12-07,550.5956378015563
2001-12-10,546.8280333121388
2001-12-11,552.1441453420985
2001-12-12,552.173067663865
2001-12-13,547.8416223586474
2001-12-14,540.8575671576459
2001-12-17,547.1552079945194
2001-12-18,549.7945733100751
2001-12-19,545.7229302931036
2001-12-20,546.2241066258428
2001-12-21,549.9248020950658
2001-12-24,552.095979197
2001-12-25,552.095979197
2001-12-26,552.0959791970001
2001-12-27,555.7801000156821
2001-12-28,556.1194949679816
2001-12-31,556.1198510274302
2002-01-01,556.1198510274302
2002-01-02,560.422245711283
2002-01-03,565.7352891024054
2002-01-04,570.1034409329784
2002-01-07,577.5786358374335
2002-01-08,582.2833182441483
2002-01-09,587.376615418592
2002-01-10,585.4001543161123
2002-01-11,588.3562218032243
2002-01-14,579.5600293408007
2002-01-15,578.8620219672355
2002-01-16,571.6468195185194
2002-01-17,571.7351632087716
2002-01-18,567.989455516707
2002-01-21,563.8195687752302
2002-01-22,565.1759735346212
2002-01-23,564.1877558976377
2002-01-24,569.7694086807236
2002-01-25,569.1173218394408
2002-01-28,569.8935340644033
2002-01-29,565.9139087262769
2002-01-30,560.4428232816365
2002-01-31,562.6944537709389
2002-02-01,565.5313861375042
2002-02-04,563.7531375475912
2002-02-05,558.878640814735
2002-02-06,556.1643846390482
2002-02-07,555.7364558747288
2002-02-08,555.2034560903343
2002-02-11,556.9078785314385
2002-02-12,561.1394316501309
2002-02-13,566.2143611772025
2002-02-14,564.1756737763116
2002-02-15,561.5795131441505
2002-02-18,561.4472266697942
2002-02-19,560.7709547195448
2002-02-20,556.9537167863753
2002-02-21,556.5697125119626
2002-02-22,546.1352898084689
2002-02-25,547.2536997068828
2002-02-26,549.9098272539956
2002-02-27,555.4332018328892
2002-02-28,550.2469775121153
2002-03-01,553.0053720508666
2002-03-04,562.1757658620463
2002-03-05,559.2523097971524
2002-03-06,546.5648095929721
2002-03-07,553.0109841790387
2002-03-08,555.6662755089985
2002-03-11,555.8075593923223
2002-03-12,550.0514852814124
2002-03-13,546.2038115007445
2002-03-14,543.8331020882662
2002-03-15,543.7566488350764
2002-03-18,548.3309652621689
2002-03-19,550.7029747273353
2002-03-20,548.7446408672769
2002-03-21,551.2853527953819
2002-03-22,549.3433952568103
2002-03-25,547.1451624066856
2002-03-26,548.3864724895394
2002-03-27,548.5476096023248
2002-03-28,553.163599238601
2002-03-29,553.163599238601
2002-04-01,553.1635992386011
2002-04-02,552.465571001195
2002-04-03,552.6919292779493
2002-04-04,551.5607458991685
2002-04-05,552.8371726165851
2002-04-08,545.2762601156702
2002-04-09,543.4313564962321
2002-04-10,532.9960029599857
2002-04-11,532.401178463151
2002-04-12,531.1479267849214
2002-04-15,530.6861732369828
2002-04-16,543.6835826523946
2002-04-17,545.1250625760968
2002-04-18,540.9029949325251
2002-04-19,538.1425254130395
2002-04-22,533.4879051274066
2002-04-23,527.0030976043669
2002-04-24,523.8196225097929
2002-04-25,518.4672236100951
2002-04-26,519.4319951504554
2002-04-29,516.7759049983113
2002-04-30,518.7867034624643
2002-05-01,518.7866024799528
2002-05-02,514.4410817758903
2002-05-03,505.24384599294933
2002-05-06,506.5927418636825
2002-05-07,503.46771047286137
2002-05-08,511.3428517896512
2002-05-09,513.6955236032273
2002-05-10,509.05135998709153
2002-05-13,507.71837862044435
2002-05-14,511.96096253186766
2002-05-15,509.4631391019772
2002-05-16,505.65704622155073
2002-05-17,507.28906867915543
2002-05-20,505.38142645812434
2002-05-21,500.75140115879117
2002-05-22,490.69712329974874
2002-05-23,491.1860581012999
2002-05-24,494.3590906843037
2002-05-27,488.7809531700852
2002-05-28,486.1316099956374
2002-05-29,478.43492899404237
2002-05-30,472.4921855790961
2002-05-31,478.5971061650889
2002-06-03,475.1788755691455
2002-06-04,465.5307813885834
2002-06-05,464.62353907504115
2002-06-06,466.5142811824886
2002-06-07,461.3716519662909
2002-06-10,464.3625912085018
2002-06-11,463.86817039640897
2002-06-12,457.50287532640965
2002-06-13,454.04740047499257
2002-06-14,440.9070147099773
2002-06-17,444.0323541956582
2002-06-18,442.963124896948
2002-06-19,440.55035930797555
2002-06-20,433.7423951557215
2002-06-21,429.7561773727887
2002-06-24,423.2874645287834
2002-06-25,423.00282554403395
2002-06-26,414.82227721846385
2002-06-27,420.3850155835493
2002-06-28,428.88561151551596
2002-07-01,427.5606113401753
2002-07-02,421.5271795651211
2002-07-03,414.4138528215013
2002-07-04,415.7146034505897
2002-07-05,422.5303672497382
2002-07-08,421.1896050462518
2002-07-09,418.35375133480517
2002-07-10,410.4226756860034
2002-07-11,403.53393967633843
2002-07-12,405.29918127551684
2002-07-15,396.10688389395256
2002-07-16,395.9853780239729
2002-07-17,400.575202127824
2002-07-18,401.6762976513577
2002-07-19,394.5285113349367
2002-07-22,381.74661796498054
2002-07-23,374.56614010958447
2002-07-24,359.85298438006674
2002-07-25,357.36685487704085
2002-07-26,365.020871902377
2002-07-29,368.9263074675535
2002-07-30,375.7261019980497
2002-07-31,381.24127932022407
