Date,HONG KONG SMALL GROWTH
1999-09-10,538.5700751971123
1999-09-13,547.1580732113482
1999-09-14,546.7209227219646
1999-09-15,539.5281503903816
1999-09-16,539.2516542729455
1999-09-17,543.2380841293867
1999-09-20,549.3421052350815
1999-09-21,542.6639247053729
1999-09-22,532.5772890838108
1999-09-23,540.3185298298927
1999-09-24,529.5202203069505
1999-09-27,525.4310254571974
1999-09-28,527.8385129249236
1999-09-29,524.8864025385283
1999-09-30,523.4623960849307
1999-10-01,523.2654635910283
1999-10-04,523.0586045005292
1999-10-05,521.2556675049092
1999-10-06,525.9462326985888
1999-10-07,527.8031313106451
1999-10-08,528.3107949878133
1999-10-11,527.2892858383248
1999-10-12,517.2819875275378
1999-10-13,509.5231093088937
1999-10-14,504.96528125645006
1999-10-15,493.4567146801994
1999-10-18,495.12029918239176
1999-10-19,476.6904646086556
1999-10-20,491.92883853881693
1999-10-21,496.0590403640549
1999-10-22,507.56196205419474
1999-10-25,512.1877880516706
1999-10-26,509.2577369712418
1999-10-27,513.5844279397409
1999-10-28,515.9820450937874
1999-10-29,524.0793272436669
1999-11-01,530.3988527758776
1999-11-02,526.3580516645153
1999-11-03,531.2704708042487
1999-11-04,535.2780647264838
1999-11-05,541.6724939707218
1999-11-08,538.625435188841
1999-11-09,538.969821257962
1999-11-10,547.7969196240243
1999-11-11,542.9610207165292
1999-11-12,549.3744008657894
1999-11-15,554.5716001678779
1999-11-16,564.0686277693254
1999-11-17,560.7334864417552
1999-11-18,564.1975229374638
1999-11-19,572.6323125256216
1999-11-22,571.70544938537
1999-11-23,568.1179205158378
1999-11-24,578.0327680906402
1999-11-25,571.4067083502331
1999-11-26,580.3165769915931
1999-11-29,589.6779136390503
1999-11-30,589.4460078451312
1999-12-01,587.4122178562725
1999-12-02,594.1126438780129
1999-12-03,598.560723527346
1999-12-06,593.1654845769126
1999-12-07,592.4162512084209
1999-12-08,589.6210098981098
1999-12-09,602.1861125046591
1999-12-10,601.9694211525132
1999-12-13,606.8240225612955
1999-12-14,606.1330839342565
1999-12-15,598.5344458508503
1999-12-16,590.4529236462444
1999-12-17,599.3272799356143
1999-12-20,600.4453387846838
1999-12-21,596.4171871056694
1999-12-22,596.571317939652
1999-12-23,596.474295413424
1999-12-24,600.9221184225373
1999-12-27,602.7818652569331
1999-12-28,600.8041911260434
1999-12-29,598.0152170199341
1999-12-30,612.6978791578458
1999-12-31,612.6978791578458
2000-01-03,613.4216394462558
2000-01-04,605.6179634101009
2000-01-05,567.5413055365835
2000-01-06,550.0507587113942
2000-01-07,570.6615289048813
2000-01-10,592.1552815714857
2000-01-11,597.0369107008279
2000-01-12,588.7514026174813
2000-01-13,580.9898905801786
2000-01-14,590.1124731987269
2000-01-17,593.0195175520109
2000-01-18,593.4137798847714
2000-01-19,594.5352514538196
2000-01-20,593.9225892030788
2000-01-21,592.9939060367833
2000-01-24,594.6113806317848
2000-01-25,585.368668562963
2000-01-26,603.3350215029101
2000-01-27,615.802099630207
2000-01-28,618.5626002897702
2000-01-31,609.8241628676474
2000-02-01,627.7429491307963
2000-02-02,637.9101643458624
2000-02-03,639.4353671169924
2000-02-04,642.3235446742603
2000-02-07,643.3082611259067
2000-02-08,634.2824116076241
2000-02-09,632.0636135588641
2000-02-10,641.8598948243241
2000-02-11,636.0374618895135
2000-02-14,617.4374959436409
2000-02-15,622.9639482372163
2000-02-16,636.2565406612571
2000-02-17,645.2056463350542
2000-02-18,645.440443387524
2000-02-21,632.3166671157493
2000-02-22,599.6583926403827
2000-02-23,616.4110369346149
2000-02-24,630.2365357139856
2000-02-25,634.0272443867166
2000-02-28,617.5511978748337
2000-02-29,634.4832212594954
2000-03-01,637.6914807872372
2000-03-02,638.8131486663669
2000-03-03,642.3481065247912
2000-03-06,647.6362548781029
2000-03-07,656.9195458778008
2000-03-08,666.9055330171846
2000-03-09,651.2212082030869
2000-03-10,649.7655066888799
2000-03-13,634.2417963258905
2000-03-14,631.1620260027053
2000-03-15,623.6210594671727
2000-03-16,614.0074773698427
2000-03-17,618.2732645497476
2000-03-20,607.5348803027368
2000-03-21,601.0190710747336
2000-03-22,614.1037417342011
2000-03-23,620.7830552190343
2000-03-24,626.6678473674398
2000-03-27,635.8590164027939
2000-03-28,630.4535177337732
2000-03-29,634.8155706413621
2000-03-30,632.3796159427691
2000-03-31,625.3550875516297
2000-04-03,618.1764393094859
2000-04-04,619.3090742094162
2000-04-05,600.5071395329113
2000-04-06,612.8503248819743
2000-04-07,629.0390030106663
2000-04-10,626.77667074978
2000-04-11,628.3695653225203
2000-04-12,631.1607508222293
2000-04-13,625.0341655262197
2000-04-14,626.9094418988741
2000-04-17,578.668119238618
2000-04-18,603.4350816494239
2000-04-19,617.4300948068571
2000-04-20,609.9535819039903
2000-04-21,609.9535819039903
2000-04-24,609.848382618212
2000-04-25,612.5593975429587
2000-04-26,610.9509719603706
2000-04-27,620.3930203670233
2000-04-28,631.2514850511844
2000-05-01,615.9228308789899
2000-05-02,629.4906799571612
2000-05-03,640.225901101923
2000-05-04,627.2588337839494
2000-05-05,633.3675994347268
2000-05-08,623.0430495422468
2000-05-09,608.173431797655
2000-05-10,588.6506494147865
2000-05-11,593.6090194177442
2000-05-12,589.8143354866143
2000-05-15,588.7193445683286
2000-05-16,602.0697875050381
2000-05-17,615.696472515727
2000-05-18,615.7305661989536
2000-05-19,613.2988384004469
2000-05-22,597.4608689955256
2000-05-23,587.6306208617059
2000-05-24,570.4365118724622
2000-05-25,556.8804922354301
2000-05-26,536.2013850290725
2000-05-29,542.2735885645585
2000-05-30,535.5359914789221
2000-05-31,541.8297640901922
2000-06-01,546.0065184960421
2000-06-02,553.0875807071604
2000-06-05,574.5252398273591
2000-06-06,565.8720604206735
2000-06-07,570.2968466615058
2000-06-08,569.4787024450175
2000-06-09,579.6274746098301
2000-06-12,578.0207917038235
2000-06-13,560.6761681468669
2000-06-14,566.3166363764891
2000-06-15,568.7603553127759
2000-06-16,567.0640965303126
2000-06-19,566.4686320593771
2000-06-20,565.0298712823217
2000-06-21,573.9246110560227
2000-06-22,570.5557093071083
2000-06-23,564.3539881293914
2000-06-26,557.6294685612058
2000-06-27,554.2031621503032
2000-06-28,556.0755621677195
2000-06-29,553.8481854396905
2000-06-30,552.4426143444659
2000-07-03,555.5450665784374
2000-07-04,555.8550190167656
2000-07-05,554.3475558788645
2000-07-06,553.484817974909
2000-07-07,560.056652674845
2000-07-10,567.6627750204295
2000-07-11,569.8101734345374
2000-07-12,581.9325293125861
2000-07-13,581.7052917563785
2000-07-14,582.3325833106944
2000-07-17,581.6625169259091
2000-07-18,575.2111158762967
2000-07-19,577.1509124484626
2000-07-20,580.5773317964868
2000-07-21,587.9707712375331
2000-07-24,587.6223568269345
2000-07-25,574.2798124962621
2000-07-26,576.2041603999546
2000-07-27,569.5086908828443
2000-07-28,566.82104738257
2000-07-31,562.0886373733236
2000-08-01,564.725078928674
2000-08-02,571.0540900654181
2000-08-03,572.5967433289022
2000-08-04,562.2024129541144
2000-08-07,563.7688585344969
2000-08-08,568.1117848839823
2000-08-09,573.9414506085941
2000-08-10,574.0966686443719
2000-08-11,571.6882830393725
2000-08-14,576.3801347285854
2000-08-15,575.5903649268322
2000-08-16,584.5144402815923
2000-08-17,583.7891125500378
2000-08-18,593.1315676845031
2000-08-21,602.544113733628
2000-08-22,606.6923431742588
2000-08-23,598.9251713417306
2000-08-24,592.4341361964754
2000-08-25,585.3185977440328
2000-08-28,585.4631589080996
2000-08-29,590.9453113553172
2000-08-30,594.6426226435801
2000-08-31,593.6790585096564
2000-09-01,590.2321416424845
2000-09-04,592.3237382803744
2000-09-05,603.8484649043692
2000-09-06,611.2586427604948
2000-09-07,609.0961978021476
2000-09-08,608.7993512098797
2000-09-11,596.8856189298675
2000-09-12,579.3266973009065
2000-09-13,576.7320574694012
2000-09-14,564.5956620218278
2000-09-15,563.5275624673264
2000-09-18,538.775323258307
2000-09-19,536.7709920264745
2000-09-20,542.7707680342897
2000-09-21,524.0051325077823
2000-09-22,481.3672136548386
2000-09-25,501.593840794817
2000-09-26,493.28917346784095
2000-09-27,499.1226006712684
2000-09-28,514.2983035616325
2000-09-29,523.9127334403995
2000-10-02,524.4116671813815
2000-10-03,527.2451912487329
2000-10-04,525.9182498876534
2000-10-05,525.0124541267122
2000-10-06,524.8984460409209
2000-10-09,512.3611531737128
2000-10-10,509.6551809590332
2000-10-11,497.03827612833095
2000-10-12,502.7099721205689
2000-10-13,486.6142416135304
2000-10-16,495.5358128615389
2000-10-17,488.07653403416685
2000-10-18,468.83596707041033
2000-10-19,468.16548533853353
2000-10-20,488.66596879837084
2000-10-23,491.0756812532983
2000-10-24,487.5668277840119
2000-10-25,497.79410900495157
2000-10-26,499.9450394608347
2000-10-27,492.7570676050992
2000-10-30,496.51170637916636
2000-10-31,497.3210014464734
2000-11-01,504.8060122629506
2000-11-02,500.9448364115897
2000-11-03,514.1824370241934
2000-11-06,524.8591553036922
2000-11-07,525.2635732286276
2000-11-08,524.7999806878294
2000-11-09,522.4939716667634
2000-11-10,511.7305853530852
2000-11-13,491.2677206107469
2000-11-14,504.31025220016187
2000-11-15,505.1312405005928
2000-11-16,505.91710848066714
2000-11-17,506.0070020754517
2000-11-20,505.20496938991414
2000-11-21,511.1142117405158
2000-11-22,509.53220388325667
2000-11-23,506.6876071704301
2000-11-24,505.79316660896546
2000-11-27,504.7054460967161
2000-11-28,496.1117552131531
2000-11-29,483.67696943721336
2000-11-30,462.78071047742264
2000-12-01,468.9797484926976
2000-12-04,463.6484097290681
2000-12-05,466.3587858474261
2000-12-06,482.28166674925694
2000-12-07,476.4239009623851
2000-12-08,480.2497329613066
2000-12-11,486.20966174390855
2000-12-12,484.8223999785093
2000-12-13,488.24800311246605
2000-12-14,479.6612348465535
2000-12-15,460.5772803075752
2000-12-18,459.3500994095813
2000-12-19,453.5492968172087
2000-12-20,443.30733379348567
2000-12-21,436.6222566863613
2000-12-22,432.2382709218844
2000-12-25,432.2382709218844
2000-12-26,429.7281479092138
2000-12-27,430.64088371371736
2000-12-28,434.1355985087823
2000-12-29,437.2345511736467
2001-01-01,436.74738974636773
2001-01-02,427.93451673501096
2001-01-03,424.9949882892224
2001-01-04,442.6962644298103
2001-01-05,446.66425600282093
2001-01-08,454.1985390437712
2001-01-09,457.363499344607
2001-01-10,459.52452508580984
2001-01-11,437.52907599437066
2001-01-12,449.60790510540386
2001-01-15,455.234274133241
2001-01-16,452.2738589676525
2001-01-17,453.2044433069927
2001-01-18,448.4826501580448
2001-01-19,464.77539311976193
2001-01-22,475.70381690386927
2001-01-23,480.34878658284464
2001-01-24,488.8343498116486
2001-01-25,490.27188142193575
2001-01-26,489.30840912635585
2001-01-29,489.24082182001126
2001-01-30,474.63845689784256
2001-01-31,477.55079795515843
2001-02-01,475.82185190470756
2001-02-02,482.814577362389
2001-02-05,478.7150354759045
2001-02-06,482.5668730351932
2001-02-07,479.96136889101166
2001-02-08,484.7009871171019
2001-02-09,487.08519682368603
2001-02-12,489.54338330190694
2001-02-13,487.4681369806034
2001-02-14,490.4500350949206
2001-02-15,500.45807468561674
2001-02-16,499.2501636207251
2001-02-19,496.0248419501341
2001-02-20,504.36165338217444
2001-02-21,501.89013545206984
2001-02-22,498.96208023576236
2001-02-23,504.6000943712347
2001-02-26,504.31307210990406
2001-02-27,494.8689462731045
2001-02-28,491.1591002797831
2001-03-01,473.53217976620743
2001-03-02,473.94850706105393
2001-03-05,475.05794772069373
2001-03-06,482.3107318370118
2001-03-07,485.4932711405919
2001-03-08,481.55139213559767
2001-03-09,480.7119471811706
2001-03-12,465.55871342755734
2001-03-13,458.81202999142613
2001-03-14,455.9482011216306
2001-03-15,455.0867483526987
2001-03-16,466.30325921361504
2001-03-19,461.090423904665
2001-03-20,454.58110758081733
2001-03-21,456.9010530291897
2001-03-22,453.17718649003314
2001-03-23,447.8149550753032
2001-03-26,449.36473269666203
2001-03-27,442.94745359324816
2001-03-28,449.12660222486176
2001-03-29,448.90870840987566
2001-03-30,452.0961178425659
2001-04-02,455.30265029941955
2001-04-03,449.1473156825684
2001-04-04,426.2271029498482
2001-04-05,429.16621370621544
2001-04-06,433.53221359439266
2001-04-09,432.1581447971567
2001-04-10,443.6259349118641
2001-04-11,452.58759544271686
2001-04-12,455.9863784742083
2001-04-13,455.9863784742083
2001-04-16,460.6897783944718
2001-04-17,459.73877644135547
2001-04-18,476.78395894052744
2001-04-19,482.85977138568944
2001-04-20,470.32247108750124
2001-04-23,476.50275005547445
2001-04-24,482.5290372110311
2001-04-25,472.78093454407787
2001-04-26,476.25242649822593
2001-04-27,484.8843870168997
2001-04-30,488.17851003232755
2001-05-01,485.1926150861476
2001-05-02,494.32645808933984
2001-05-03,490.76358183140917
2001-05-04,485.4567381826523
2001-05-07,488.63458642182474
2001-05-08,491.37171635559065
2001-05-09,497.81999736645776
2001-05-10,496.96584347152856
2001-05-11,504.13921164028073
2001-05-14,503.6000034765073
2001-05-15,503.8321519279348
2001-05-16,501.42597031656766
2001-05-17,507.6173307708837
2001-05-18,508.9295427379143
2001-05-21,512.5048663912542
2001-05-22,524.8143188386782
2001-05-23,524.7183437059605
2001-05-24,523.3679010086312
2001-05-25,534.3765969482613
2001-05-28,541.0239912109797
2001-05-29,543.18933382552
2001-05-30,540.544856059049
2001-05-31,538.6250296230145
2001-06-01,539.1813628518282
2001-06-04,541.6189436584518
2001-06-05,541.4005973085648
2001-06-06,543.2778124805957
2001-06-07,540.5218950316755
2001-06-08,544.051697675944
2001-06-11,551.7359025827377
2001-06-12,541.8729293569468
2001-06-13,534.3416639082449
2001-06-14,515.744087299808
2001-06-15,511.607570401338
2001-06-18,511.3046576461161
2001-06-19,516.059862666423
2001-06-20,516.3721500007149
2001-06-21,524.7433835469059
2001-06-22,520.0532855298028
2001-06-25,515.8936769528073
2001-06-26,510.5861265576807
2001-06-27,509.97637819196893
2001-06-28,508.3104192278568
2001-06-29,513.8405713709144
2001-07-02,514.0326158793015
2001-07-03,513.9607226171273
2001-07-04,518.2479295959691
2001-07-05,517.2765891279643
2001-07-06,512.6148339342875
2001-07-09,498.3369360853759
2001-07-10,495.94229538738364
2001-07-11,488.79265452279895
2001-07-12,497.67856628031615
2001-07-13,493.16434465497707
2001-07-16,491.08392338573356
2001-07-17,488.04568918929874
2001-07-18,475.51253611152987
2001-07-19,468.8207649467535
2001-07-20,470.13407358818006
2001-07-23,468.1623850312501
2001-07-24,467.4895720125701
2001-07-25,464.9548092467321
2001-07-26,464.0020335994907
2001-07-27,469.8357698903794
2001-07-30,463.7217854136256
2001-07-31,466.47143644833244
2001-08-01,471.61026805998165
2001-08-02,465.93772687174703
2001-08-03,457.8416717487896
2001-08-06,452.51081295718615
2001-08-07,453.43411487690554
2001-08-08,452.5318104769927
2001-08-09,441.6767578143088
2001-08-10,438.0994916958229
2001-08-13,430.42715767729004
2001-08-14,439.485705282932
2001-08-15,435.10496050189454
2001-08-16,437.49554018755236
2001-08-17,436.52662831580676
2001-08-20,434.3416464184218
2001-08-21,434.52961586443405
2001-08-22,426.7074053768067
2001-08-23,433.56414889106827
2001-08-24,427.7395784760286
2001-08-27,434.6476341240164
2001-08-28,435.82473948816414
2001-08-29,435.00787710001754
2001-08-30,432.2212812035458
2001-08-31,429.40383160062527
2001-09-03,423.2700487184745
2001-09-04,433.0957302627161
2001-09-05,433.1304579594662
2001-09-06,429.85263551584455
2001-09-07,414.2996921172195
2001-09-10,414.6233041643782
2001-09-11,412.51204825622943
2001-09-12,376.56052495005775
2001-09-13,384.8263409408442
2001-09-14,378.0752863712654
2001-09-17,358.2046267637938
2001-09-18,358.82970838238975
2001-09-19,359.6161230687308
2001-09-20,358.0363991094639
2001-09-21,356.50135554009574
2001-09-24,362.63159035802687
2001-09-25,364.7985300507197
2001-09-26,364.10991734905207
2001-09-27,369.1092216147226
2001-09-28,377.2829802439978
2001-10-01,374.9689531101423
2001-10-02,374.7932144005331
2001-10-03,377.7613311509938
2001-10-04,390.4236532675478
2001-10-05,387.3854073850633
2001-10-08,382.08392947100447
2001-10-09,394.02235012377383
2001-10-10,397.5686612207339
2001-10-11,407.71310564397754
2001-10-12,400.7334354140643
2001-10-15,396.51703691721656
2001-10-16,397.7427270295546
2001-10-17,402.6126949707022
2001-10-18,398.68199957140456
2001-10-19,404.16310450569557
2001-10-22,405.68161291323185
2001-10-23,414.1415513274209
2001-10-24,411.56239922009667
2001-10-25,409.50111185821817
2001-10-26,411.73442726581175
2001-10-29,405.29389835792756
2001-10-30,405.16860223939324
2001-10-31,409.5124366143148
2001-11-01,412.1997114056675
2001-11-02,408.7760217997673
2001-11-05,415.9940199022255
2001-11-06,413.88742928768204
2001-11-07,409.81224970184667
2001-11-08,414.8630827551394
2001-11-09,415.9013570300901
2001-11-12,416.2843769868733
2001-11-13,423.6640556626584
2001-11-14,432.17106253154316
2001-11-15,434.01476051174774
2001-11-16,432.0722857130426
2001-11-19,434.76225075961304
2001-11-20,436.132197535703
2001-11-21,439.9213808561014
2001-11-22,442.5566220601915
2001-11-23,448.54688820494255
2001-11-26,451.2539903460936
2001-11-27,449.140537173598
2001-11-28,443.4287572985448
2001-11-29,444.48177304927714
2001-11-30,440.6063640221048
2001-12-03,446.0856540253021
2001-12-04,451.48976761110646
2001-12-05,457.7655923340914
2001-12-06,453.05727045487527
2001-12-07,459.8763840704402
2001-12-10,464.28081994249436
2001-12-11,461.2057687435244
2001-12-12,461.28117597044337
2001-12-13,441.2716817000062
2001-12-14,441.43521486339785
2001-12-17,438.23814760305737
2001-12-18,434.3243147780179
2001-12-19,438.4292407896443
2001-12-20,440.41477329647773
2001-12-21,437.67428030652394
2001-12-24,443.921469606329
2001-12-25,443.92146960632914
2001-12-26,443.53694381436696
2001-12-27,440.9458366092461
2001-12-28,445.56337889018596
2001-12-31,443.54765161400263
2002-01-01,444.8234209377491
2002-01-02,445.5112076956808
2002-01-03,451.6090890555074
2002-01-04,457.07191913047103
2002-01-07,462.8914211697018
2002-01-08,464.82131289692546
2002-01-09,461.52193230207234
2002-01-10,465.47252502269464
2002-01-11,462.45016952237177
2002-01-14,459.1847233939217
2002-01-15,457.1100738444987
2002-01-16,458.72589026361806
2002-01-17,461.2508383438829
2002-01-18,463.90126561167284
2002-01-21,463.3477256402874
2002-01-22,460.4646141677994
2002-01-23,460.76608199906764
2002-01-24,465.71875021010703
2002-01-25,477.04698261347784
2002-01-28,478.47312502052273
2002-01-29,480.44972406012033
2002-01-30,479.04186081381124
2002-01-31,477.66844303818965
2002-02-01,479.47551295290947
2002-02-04,475.2907551722401
2002-02-05,471.39806186157705
2002-02-06,471.9687750074526
2002-02-07,466.2238279750244
2002-02-08,466.7305648599885
2002-02-11,478.27501477164753
2002-02-12,478.9510325869142
2002-02-13,481.12564240281563
2002-02-14,482.36964687926496
2002-02-15,483.50690206259503
2002-02-18,492.59281864419575
2002-02-19,489.3320759375933
2002-02-20,492.22796245505003
2002-02-21,490.4561620544943
2002-02-22,484.6424154767886
2002-02-25,485.19330407742314
2002-02-26,486.2772147860361
2002-02-27,489.3394346143211
2002-02-28,489.2962932656926
2002-03-01,486.43189537226897
2002-03-04,488.16596526841164
2002-03-05,495.28680897250194
2002-03-06,492.6152039173956
2002-03-07,495.80428800785995
2002-03-08,499.55997532577555
2002-03-11,503.5957247854132
2002-03-12,502.5591310404086
2002-03-13,493.89608089788237
2002-03-14,493.24268408911144
2002-03-15,489.8574327866681
2002-03-18,495.3752729787451
2002-03-19,494.38562514843693
2002-03-20,491.16637960890466
2002-03-21,492.2210426749211
2002-03-22,499.5875282130662
2002-03-25,498.9750245739653
2002-03-26,496.47861514752583
2002-03-27,510.1043366371737
2002-03-28,508.5145090804422
2002-03-29,508.5145090804422
2002-04-01,505.5718259716446
2002-04-02,500.6206403470565
2002-04-03,497.59497256129043
2002-04-04,495.8947342730863
2002-04-05,497.78434055166775
2002-04-08,501.84587172022066
2002-04-09,502.3552915784852
2002-04-10,497.2248349234611
2002-04-11,502.17160975160573
2002-04-12,507.88676591906665
2002-04-15,513.3778047641109
2002-04-16,509.75346594274805
2002-04-17,513.4239650196098
2002-04-18,515.5766716210196
2002-04-19,516.0544540059495
2002-04-22,517.83909571904
2002-04-23,517.9853713636438
2002-04-24,517.3820582958593
2002-04-25,515.6304221560184
2002-04-26,515.8976214493797
2002-04-29,515.7763885431075
2002-04-30,520.9678921464737
2002-05-01,519.7209087311963
2002-05-02,528.4666907602942
2002-05-03,530.4199546593801
2002-05-06,536.1671140984893
2002-05-07,540.8381658596427
2002-05-08,535.6563974521049
2002-05-09,540.4592228520638
2002-05-10,532.189405668513
2002-05-13,537.0061488712737
2002-05-14,542.6009046580566
2002-05-15,543.6969110988853
2002-05-16,546.2361497503292
2002-05-17,542.4153347020656
2002-05-20,542.2282854328654
2002-05-21,542.1229632280562
2002-05-22,534.9437307352208
2002-05-23,528.6887881380527
2002-05-24,528.0373058998057
2002-05-27,530.5116015663715
2002-05-28,524.0832075807201
2002-05-29,521.4947141355632
2002-05-30,516.7363278661322
2002-05-31,513.1487708295278
2002-06-03,511.50912702354503
2002-06-04,506.6697820377357
2002-06-05,513.0312153871489
2002-06-06,511.3962895811706
2002-06-07,508.86052606414927
2002-06-10,511.79586295419995
2002-06-11,511.96628776488546
2002-06-12,506.156041188763
2002-06-13,508.5531449525536
2002-06-14,501.122025769419
2002-06-17,494.47021533592255
2002-06-18,492.1650217074885
2002-06-19,476.0569419404761
2002-06-20,470.7232042276644
2002-06-21,465.55710791424656
2002-06-24,465.33414331429105
2002-06-25,467.442714596738
2002-06-26,446.36159204174913
2002-06-27,460.4510953410549
2002-06-28,468.6974723517508
2002-07-01,468.84890668434286
2002-07-02,467.50825529668464
2002-07-03,472.85943678536034
2002-07-04,475.4749428681269
2002-07-05,478.9327990676706
2002-07-08,468.0114008496681
2002-07-09,462.3086177206171
2002-07-10,467.4860675488716
2002-07-11,458.06839493998456
2002-07-12,460.8237842600221
2002-07-15,450.5074092968731
2002-07-16,441.5853305642301
2002-07-17,439.3888709687571
2002-07-18,439.95882960790146
2002-07-19,429.0603758660052
2002-07-22,417.7489493512981
2002-07-23,429.89986707196385
2002-07-24,416.21030612091795
2002-07-25,408.75720892916934
2002-07-26,394.2284619555694
2002-07-29,408.5971187640191
2002-07-30,413.4647170077082
