Date,SWEDEN SMALL GROWTH
1999-07-06,431.57859925984667
1999-07-07,426.8073852468063
1999-07-08,423.39885654588
1999-07-09,425.04826603215236
1999-07-12,426.82904576635946
1999-07-13,421.73317675083314
1999-07-14,423.78521180556885
1999-07-15,428.87738449107013
1999-07-16,433.62138806037535
1999-07-19,434.86294409640027
1999-07-20,428.49854256569097
1999-07-21,419.0226830032333
1999-07-22,417.71749389387065
1999-07-23,422.24391458754246
1999-07-26,418.77438631533005
1999-07-27,418.00944799783036
1999-07-28,418.6730358764038
1999-07-29,416.6580346254615
1999-07-30,416.2861822555154
1999-08-02,417.63276134383324
1999-08-03,416.8243344944449
1999-08-04,412.5622488972583
1999-08-05,396.34138762130533
1999-08-06,400.3861619033951
1999-08-09,406.74294867323323
1999-08-10,405.0118868276809
1999-08-11,409.0831965125177
1999-08-12,414.2285759599766
1999-08-13,421.87897100610513
1999-08-16,427.68385454350147
1999-08-17,424.69616137902534
1999-08-18,421.19785855274085
1999-08-19,416.1558342587025
1999-08-20,418.80812189595014
1999-08-23,421.7523282369536
1999-08-24,423.5669171447862
1999-08-25,428.45231742555734
1999-08-26,429.0459590258139
1999-08-27,429.67761384485334
1999-08-30,430.1903790759186
1999-08-31,428.14989562072265
1999-09-01,433.20570162108794
1999-09-02,430.933667860071
1999-09-03,436.3450366368661
1999-09-06,446.6441724932607
1999-09-07,451.20297196148874
1999-09-08,448.59926759683526
1999-09-09,454.9069233564045
1999-09-10,461.72590282161394
1999-09-13,462.59331685052166
1999-09-14,457.8607739438814
1999-09-15,453.61615767426935
1999-09-16,449.8790629644308
1999-09-17,451.8969742610332
1999-09-20,455.1952672670511
1999-09-21,452.74794116396356
1999-09-22,445.55353225742573
1999-09-23,449.9404008608041
1999-09-24,441.64683596097444
1999-09-27,445.64842873204486
1999-09-28,443.64313828684226
1999-09-29,435.36660664006325
1999-09-30,437.66645296524763
1999-10-01,439.49507669352704
1999-10-04,439.48189863523777
1999-10-05,440.17836540726074
1999-10-06,444.229824552782
1999-10-07,448.03659807374646
1999-10-08,453.6160748443788
1999-10-11,453.0694964498535
1999-10-12,449.3059457733599
1999-10-13,444.95706458091865
1999-10-14,439.2558207220775
1999-10-15,427.56219987172574
1999-10-18,413.70857482319366
1999-10-19,425.36425798727186
1999-10-20,425.0614276127999
1999-10-21,422.94603714801883
1999-10-22,429.3390617328269
1999-10-25,434.31269961629386
1999-10-26,437.88324823667523
1999-10-27,441.45997025975504
1999-10-28,441.59414503996385
1999-10-29,441.3831318914118
1999-11-01,442.0797759244859
1999-11-02,449.58070465973327
1999-11-03,456.4407464838486
1999-11-04,457.7328777776933
1999-11-05,460.3243897777749
1999-11-08,460.5615893114659
1999-11-09,462.050541202552
1999-11-10,464.9286986159446
1999-11-11,473.90452085094654
1999-11-12,477.31744629913186
1999-11-15,495.6715799111692
1999-11-16,500.11370651537976
1999-11-17,502.53927638378406
1999-11-18,501.6679707089798
1999-11-19,503.3644586110499
1999-11-22,502.9558494684032
1999-11-23,498.5044573089961
1999-11-24,493.31117586778646
1999-11-25,507.074474856347
1999-11-26,513.7236586921789
1999-11-29,529.4440510361198
1999-11-30,532.4866873432541
1999-12-01,533.6805450523633
1999-12-02,559.445308825334
1999-12-03,596.8677849823922
1999-12-06,633.0332777870418
1999-12-07,625.1100820377644
1999-12-08,637.5483248761899
1999-12-09,636.20785714553
1999-12-10,650.3716728208333
1999-12-13,706.3807656694307
1999-12-14,720.5087408691815
1999-12-15,668.3895372176219
1999-12-16,665.4401907948439
1999-12-17,669.6355468408009
1999-12-20,638.9124339522899
1999-12-21,632.9585978418173
1999-12-22,667.0004102891337
1999-12-23,686.6734517404709
1999-12-24,686.6734517404709
1999-12-27,711.5022157161195
1999-12-28,724.4716121071267
1999-12-29,729.9135293575771
1999-12-30,740.5854199844273
1999-12-31,740.5854199844273
2000-01-03,743.9784285222071
2000-01-04,697.487704494622
2000-01-05,662.7277581901741
2000-01-06,662.0425348560165
2000-01-07,659.3873601420242
2000-01-10,703.7305769329502
2000-01-11,696.1758304186366
2000-01-12,695.3723590939032
2000-01-13,715.3059879218183
2000-01-14,752.3985438471157
2000-01-17,794.7425085094245
2000-01-18,775.1972767669732
2000-01-19,782.8131764107507
2000-01-20,827.9677908835748
2000-01-21,856.746215600982
2000-01-24,890.9360989944753
2000-01-25,869.8238074932581
2000-01-26,856.9315444130184
2000-01-27,836.2965414949381
2000-01-28,826.676345138793
2000-01-31,792.320202983808
2000-02-01,824.3693623655493
2000-02-02,856.6008422547009
2000-02-03,901.5363233016875
2000-02-04,919.2125281559357
2000-02-07,931.1399493598349
2000-02-08,965.8073679904659
2000-02-09,930.5219482359312
2000-02-10,915.1484372743951
2000-02-11,933.9713162238047
2000-02-14,932.8039899731036
2000-02-15,887.9876478597353
2000-02-16,894.8454550826564
2000-02-17,901.2289701137815
2000-02-18,936.9933568742648
2000-02-21,941.3942944605733
2000-02-22,899.2163182166605
2000-02-23,928.3013364783815
2000-02-24,950.3934352776912
2000-02-25,968.758968649594
2000-02-28,966.9249235531948
2000-02-29,978.7109125311664
2000-03-01,1024.0416643638405
2000-03-02,1077.6178891788154
2000-03-03,1103.4143176143366
2000-03-06,1099.8293529750747
2000-03-07,1097.370001015516
2000-03-08,1063.0284675953244
2000-03-09,1095.668644361825
2000-03-10,1136.8363081140942
2000-03-13,1099.7402995889902
2000-03-14,1100.6219560441516
2000-03-15,1039.3183683500936
2000-03-16,974.3851954108377
2000-03-17,1004.7714384911701
2000-03-20,1037.9739348731487
2000-03-21,1012.9991538711677
2000-03-22,1035.0143228435704
2000-03-23,971.0251089955739
2000-03-24,1010.4939350148686
2000-03-27,983.0231616798621
2000-03-28,976.4798859969716
2000-03-29,942.2705187771023
2000-03-30,886.5292876250531
2000-03-31,912.1177287985931
2000-04-03,873.6765596618193
2000-04-04,841.9808071273361
2000-04-05,810.9462135293516
2000-04-06,864.5074975304267
2000-04-07,897.5563848849455
2000-04-10,916.3655895408949
2000-04-11,865.5177088957676
2000-04-12,841.0944701627303
2000-04-13,811.3471611363481
2000-04-14,753.0820517998466
2000-04-17,760.1523383879763
2000-04-18,759.9904933565706
2000-04-19,786.2456112814347
2000-04-20,774.9867295301239
2000-04-21,774.9867295301239
2000-04-24,773.4721764682301
2000-04-25,784.5258861882941
2000-04-26,827.1061583867667
2000-04-27,818.6944350540491
2000-04-28,848.5284325278933
2000-05-01,850.9054682676779
2000-05-02,899.2725225372494
2000-05-03,882.9813923119524
2000-05-04,870.8795308181892
2000-05-05,870.1993415962176
2000-05-08,851.3702321765605
2000-05-09,828.9898597841469
2000-05-10,780.5101430529819
2000-05-11,810.9750822286989
2000-05-12,823.603721593584
2000-05-15,801.3140323083029
2000-05-16,825.2218125012424
2000-05-17,821.4206681761956
2000-05-18,817.2859496378971
2000-05-19,783.726531726067
2000-05-22,729.7071254691568
2000-05-23,727.710583496564
2000-05-24,707.1667311563886
2000-05-25,734.9567951351615
2000-05-26,721.3033017122237
2000-05-29,737.6023395748867
2000-05-30,767.4977725546739
2000-05-31,781.6199267756826
2000-06-01,782.9862607442747
2000-06-02,811.1838729406145
2000-06-05,801.5634738353743
2000-06-06,788.2209396951845
2000-06-07,779.1697466853032
2000-06-08,787.217427578579
2000-06-09,786.5564961115377
2000-06-12,791.187494489547
2000-06-13,767.3702510242572
2000-06-14,780.1256075842233
2000-06-15,764.7019412829475
2000-06-16,752.8066816328186
2000-06-19,739.1198100619879
2000-06-20,742.4944791737735
2000-06-21,734.9148249659282
2000-06-22,731.8377929102845
2000-06-23,730.6929031251842
2000-06-26,723.6734364334424
2000-06-27,702.7171323226174
2000-06-28,712.168032013397
2000-06-29,687.8455495294317
2000-06-30,693.8455622539581
2000-07-03,702.208593410382
2000-07-04,719.6836332843095
2000-07-05,710.2966770229766
2000-07-06,709.6402444661461
2000-07-07,716.6328778106466
2000-07-10,707.821218116097
2000-07-11,699.368425829119
2000-07-12,710.1136016630759
2000-07-13,724.3085939731542
2000-07-14,750.3180645994333
2000-07-17,768.765960975261
2000-07-18,758.9663164806682
2000-07-19,763.4571404000632
2000-07-20,777.0859692920417
2000-07-21,756.1640556368013
2000-07-24,767.3651350853835
2000-07-25,762.8704738236663
2000-07-26,748.6773553164354
2000-07-27,712.2933524319093
2000-07-28,707.8995842853043
2000-07-31,709.27748029559
2000-08-01,701.8194140581681
2000-08-02,686.2916003097139
2000-08-03,655.0054609915836
2000-08-04,672.3803864858082
2000-08-07,681.0687612375125
2000-08-08,670.5850923660429
2000-08-09,681.4733590582426
2000-08-10,673.7231042039422
2000-08-11,665.2917280958796
2000-08-14,670.8351521013808
2000-08-15,664.4251353915582
2000-08-16,679.002725578267
2000-08-17,679.5883030170783
2000-08-18,682.5193394346877
2000-08-21,677.9803732972899
2000-08-22,693.92833958182
2000-08-23,692.9781367124871
2000-08-24,688.4413347584306
2000-08-25,693.9998961012077
2000-08-28,720.7239396018249
2000-08-29,725.1779517740558
2000-08-30,742.8601365016484
2000-08-31,774.0387655015251
2000-09-01,785.3609325941887
2000-09-04,797.8268945020532
2000-09-05,802.6078699025509
2000-09-06,799.6791928670945
2000-09-07,807.9197105463716
2000-09-08,792.737916320286
2000-09-11,785.6168057583961
2000-09-12,789.9269947912858
2000-09-13,773.889546446938
2000-09-14,790.2462631683337
2000-09-15,776.3478487118361
2000-09-18,763.4540023024263
2000-09-19,753.398846832506
2000-09-20,747.514242071033
2000-09-21,730.9057457483817
2000-09-22,719.5005274699768
2000-09-25,731.484672341079
2000-09-26,725.1475477314274
2000-09-27,719.8141126899061
2000-09-28,708.2318410242887
2000-09-29,716.2271093547955
2000-10-02,710.5668056193764
2000-10-03,718.8351874223107
2000-10-04,706.8116367327301
2000-10-05,714.2871257250313
2000-10-06,689.0791824293049
2000-10-09,660.9362012421803
2000-10-10,655.3677254683276
2000-10-11,623.6039068221967
2000-10-12,634.4745506973662
2000-10-13,635.9246552609234
2000-10-16,653.262469698637
2000-10-17,640.2685770196599
2000-10-18,611.3180713606248
2000-10-19,634.8614447539927
2000-10-20,627.8017510662811
2000-10-23,634.8920352997341
2000-10-24,658.4458086180657
2000-10-25,635.7200506807055
2000-10-26,616.4277396885961
2000-10-27,625.7950338271357
2000-10-30,621.7670295400236
2000-10-31,627.3382322747734
2000-11-01,631.9986766681452
2000-11-02,631.6726741092542
2000-11-03,632.6421619054829
2000-11-06,633.1199236638706
2000-11-07,631.3988893236782
2000-11-08,633.5288130904427
2000-11-09,622.4263694359526
2000-11-10,611.4455573915368
2000-11-13,584.0204600443606
2000-11-14,601.8782097126285
2000-11-15,613.0419930806498
2000-11-16,605.3121347464057
2000-11-17,610.2884886287651
2000-11-20,604.1196234502278
2000-11-21,590.556689980868
2000-11-22,565.7920227534119
2000-11-23,562.7619812134654
2000-11-24,577.2612120696467
2000-11-27,580.8056194121892
2000-11-28,570.536465652464
2000-11-29,563.267559370608
2000-11-30,535.9751880888504
2000-12-01,551.9770695198011
2000-12-04,536.7178348491622
2000-12-05,550.4413568451156
2000-12-06,568.1914546822487
2000-12-07,556.7947890343899
2000-12-08,568.578405006377
2000-12-11,585.3651154369331
2000-12-12,585.9678328662707
2000-12-13,569.6967150686795
2000-12-14,558.4065313666208
2000-12-15,528.64657380788
2000-12-18,515.5906968511105
2000-12-19,507.76348372545766
2000-12-20,480.8847641800993
2000-12-21,478.0421032160964
2000-12-22,501.49695522595476
2000-12-25,501.49695522595476
2000-12-26,501.20471660025714
2000-12-27,499.0503576543791
2000-12-28,508.4701470104182
2000-12-29,528.3053809517324
2001-01-01,528.3053809517324
2001-01-02,508.28479473809136
2001-01-03,482.04740803428894
2001-01-04,495.44620507965516
2001-01-05,495.9932037087141
2001-01-08,479.2286269555271
2001-01-09,474.4850520324903
2001-01-10,473.59449780340117
2001-01-11,469.22323629282863
2001-01-12,481.26728303712633
2001-01-15,487.9950080165795
2001-01-16,485.1983795931384
2001-01-17,510.81523601584405
2001-01-18,522.9573864308753
2001-01-19,533.0387158404247
2001-01-22,528.3533297027041
2001-01-23,524.9945549879326
2001-01-24,534.0998740055732
2001-01-25,525.7396764893211
2001-01-26,528.002393490281
2001-01-29,539.7290908907847
2001-01-30,547.4860757712331
2001-01-31,562.1135430617074
2001-02-01,549.4066944978653
2001-02-02,546.7306337220996
2001-02-05,534.5620836469274
2001-02-06,537.9484567270922
2001-02-07,523.929119598361
2001-02-08,524.2926133558294
2001-02-09,507.63747348912307
2001-02-12,495.0544395738099
2001-02-13,491.8896085479808
2001-02-14,472.42450163209907
2001-02-15,489.68297630599375
2001-02-16,475.60890205293697
2001-02-19,474.2536201462564
2001-02-20,476.6073559556647
2001-02-21,463.55135293664773
2001-02-22,448.4591671039798
2001-02-23,440.69483848181966
2001-02-26,455.3539769664741
2001-02-27,453.915031724311
2001-02-28,455.8669246868565
2001-03-01,448.6045698511604
2001-03-02,452.25352457324595
2001-03-05,455.95953671961666
2001-03-06,463.26479510838055
2001-03-07,460.2833858240353
2001-03-08,455.58817430819164
2001-03-09,449.4710899027048
2001-03-12,426.58521765437445
2001-03-13,413.589074744067
2001-03-14,403.5772613648423
2001-03-15,406.65392813903253
2001-03-16,398.0993128189998
2001-03-19,393.1584476893102
2001-03-20,397.5542270203337
2001-03-21,387.6275493261618
2001-03-22,373.3242398905876
2001-03-23,384.9103872900992
2001-03-26,402.94571146608246
2001-03-27,408.13889892847527
2001-03-28,402.27911274388384
2001-03-29,393.1898483436328
2001-03-30,395.68887239522246
2001-04-02,396.1264886962587
2001-04-03,382.5579395582619
2001-04-04,374.4261332744552
2001-04-05,390.552606416859
2001-04-06,383.1307096199469
2001-04-09,382.8622364802643
2001-04-10,394.8098825612919
2001-04-11,395.4966701251968
2001-04-12,397.1513834817411
2001-04-13,397.1513834817411
2001-04-16,397.0547698871462
2001-04-17,387.3251204554634
2001-04-18,402.47942836930844
2001-04-19,409.73582470054174
2001-04-20,402.6754004234901
2001-04-23,402.49580717476533
2001-04-24,402.13991929450424
2001-04-25,397.18891891375165
2001-04-26,396.33663184898177
2001-04-27,402.38520687392133
2001-04-30,411.38836040655656
2001-05-01,410.9312874628163
2001-05-02,415.71531832174554
2001-05-03,412.5708991446837
2001-05-04,414.6749486886779
2001-05-07,412.8252247911008
2001-05-08,409.309523023583
2001-05-09,408.15321232616986
2001-05-10,415.95538824628494
2001-05-11,416.39919853845333
2001-05-14,412.4492071547024
2001-05-15,411.48077147645324
2001-05-16,403.8255438631318
2001-05-17,411.02149207161193
2001-05-18,415.7264276440713
2001-05-21,423.727081440251
2001-05-22,429.3038161079956
2001-05-23,429.05263681464834
2001-05-24,429.29071706974025
2001-05-25,431.70730987296326
2001-05-28,430.55090549955423
2001-05-29,431.71952786978204
2001-05-30,425.8180648646308
2001-05-31,425.79073365723167
2001-06-01,421.15940824797804
2001-06-04,418.398785870349
2001-06-05,419.83319330664557
2001-06-06,416.86503852418844
2001-06-07,414.7578197645239
2001-06-08,413.40977788304264
2001-06-11,410.4147039986484
2001-06-12,397.40507058417586
2001-06-13,400.6728656079465
2001-06-14,392.5304151414786
2001-06-15,393.08141945129233
2001-06-18,391.71904976972934
2001-06-19,388.10937223797316
2001-06-20,376.795724877
2001-06-21,378.91421643875873
2001-06-22,379.3287178989044
2001-06-25,379.0964311511066
2001-06-26,371.147033353261
2001-06-27,373.1924458904335
2001-06-28,380.5768145789735
2001-06-29,382.20603803088966
2001-07-02,381.669606669873
2001-07-03,379.6871087878809
2001-07-04,376.65045853832555
2001-07-05,371.10527675210636
2001-07-06,365.5319965854757
2001-07-09,359.42113908616585
2001-07-10,359.3241082806972
2001-07-11,359.13124777291847
2001-07-12,365.8009831518594
2001-07-13,361.7452309651653
2001-07-16,358.06081635061264
2001-07-17,350.99955467875105
2001-07-18,347.20184925602024
2001-07-19,349.64344547440356
2001-07-20,346.58588562002336
2001-07-23,341.7250994604954
2001-07-24,336.50210010923627
2001-07-25,335.4310553553179
2001-07-26,334.3399310529259
2001-07-27,339.4748160082534
2001-07-30,344.1140510301079
2001-07-31,346.0825523649696
2001-08-01,346.8454924567795
2001-08-02,352.5045741875338
2001-08-03,354.7455843359276
2001-08-06,353.22956446051273
2001-08-07,352.9497854538904
2001-08-08,352.30793961899974
2001-08-09,347.60537181049057
2001-08-10,347.44921726615263
2001-08-13,346.6886055341751
2001-08-14,349.748470759501
2001-08-15,347.65218331066154
2001-08-16,339.22559411865547
2001-08-17,334.1304316806997
2001-08-20,318.7330188040299
2001-08-21,324.0540425881199
2001-08-22,323.8137052609531
2001-08-23,326.3067404906521
2001-08-24,331.8215194961782
2001-08-27,330.62277148495383
2001-08-28,327.9676135687975
2001-08-29,325.32905748393324
2001-08-30,321.2974305988332
2001-08-31,321.7119992708891
2001-09-03,315.27120213604775
2001-09-04,314.0478295376421
2001-09-05,310.56612797335987
2001-09-06,310.3767550843736
2001-09-07,301.7885316454683
2001-09-10,298.88080168395294
2001-09-11,271.2993632630184
2001-09-12,281.7437835045592
2001-09-13,286.7551987143569
2001-09-14,280.41460501889696
2001-09-17,274.45469428056157
2001-09-18,265.25088889015876
2001-09-19,263.84906865281545
2001-09-20,254.68407060461624
2001-09-21,243.42768353697642
2001-09-24,252.057743487267
2001-09-25,259.0382170185621
2001-09-26,263.087853485198
2001-09-27,265.5348311398803
2001-09-28,272.6853395700776
2001-10-01,270.3857994903928
2001-10-02,269.109000210846
2001-10-03,269.7591716147591
2001-10-04,279.57611600460837
2001-10-05,284.6296970305287
2001-10-08,284.1891114880791
2001-10-09,285.84879832451753
2001-10-10,288.49530819150976
2001-10-11,301.2329912399819
2001-10-12,302.6106029685998
2001-10-15,303.0966853607264
2001-10-16,302.67080301688173
2001-10-17,306.6853283316208
2001-10-18,302.4559580136899
2001-10-19,300.9975481702509
2001-10-22,299.0926404847399
2001-10-23,305.91198928802805
2001-10-24,306.4790401565473
2001-10-25,305.2804481893341
2001-10-26,308.6503402342441
2001-10-29,309.891329341384
2001-10-30,303.1208987856025
2001-10-31,308.4729535715879
2001-11-01,305.19981407635305
2001-11-02,307.02002296509164
2001-11-05,310.72899063533373
2001-11-06,313.2959146787358
2001-11-07,316.0006903241222
2001-11-08,317.9186555824168
2001-11-09,315.14724128418004
2001-11-12,314.1287494956738
2001-11-13,324.91377229355993
2001-11-14,332.9937819608085
2001-11-15,339.6735309432946
2001-11-16,343.8453763202659
2001-11-19,348.3644978165772
2001-11-20,342.836406495373
2001-11-21,342.00920356415827
2001-11-22,347.45043542914874
2001-11-23,353.2701027728702
2001-11-26,360.3031565439387
2001-11-27,356.52295261041877
2001-11-28,355.6376662023128
2001-11-29,353.3482215740132
2001-11-30,350.37430452852567
2001-12-03,347.8991320884241
2001-12-04,352.67742445976995
2001-12-05,363.78175083534376
2001-12-06,365.33662421396355
2001-12-07,369.11841418482277
2001-12-10,365.52124263714603
2001-12-11,365.11783922213004
2001-12-12,362.1677345916272
2001-12-13,357.6927821653116
2001-12-14,353.7547468503983
2001-12-17,356.2383765930107
2001-12-18,358.83522685053623
2001-12-19,357.12363719751784
2001-12-20,351.31872327282474
2001-12-21,355.7509561954463
2001-12-24,354.58762729684884
2001-12-25,354.58762729684884
2001-12-26,353.08049793068074
2001-12-27,361.02055019483424
2001-12-28,370.1487660645796
2001-12-31,369.55280580459214
2002-01-01,369.55280580459214
2002-01-02,367.59769508073197
2002-01-03,378.4444703998106
2002-01-04,379.3126944523065
2002-01-07,381.1185838232352
2002-01-08,375.98522902072426
2002-01-09,380.24350421282935
2002-01-10,380.68585800268016
2002-01-11,388.9086805613831
2002-01-14,377.3702832300415
2002-01-15,379.6123074226275
2002-01-16,371.6174756618269
2002-01-17,374.99502294825254
2002-01-18,373.81600257504016
2002-01-21,374.46176497177197
2002-01-22,374.93939475309185
2002-01-23,381.51017918033426
2002-01-24,381.18273692964647
2002-01-25,380.1005315334099
2002-01-28,378.9172488397013
2002-01-29,378.55660733480363
2002-01-30,377.55717481393316
2002-01-31,383.7786647406602
2002-02-01,385.99522115698477
2002-02-04,383.5927628874157
2002-02-05,381.0682683966166
2002-02-06,381.5645686264291
2002-02-07,377.4579386824506
2002-02-08,374.23748514589863
2002-02-11,375.73871189999863
2002-02-12,374.2447438176543
2002-02-13,377.2409997045903
2002-02-14,376.596456922466
2002-02-15,374.17498671202907
2002-02-18,374.7439028808904
2002-02-19,372.380371766069
2002-02-20,368.4751076559487
2002-02-21,376.48586573823127
2002-02-22,375.05776235271713
2002-02-25,376.39406600294495
2002-02-26,379.75625596711586
2002-02-27,386.44286942632976
2002-02-28,388.60185146049383
2002-03-01,390.7759646230302
2002-03-04,403.5651467645984
2002-03-05,405.6683376887296
2002-03-06,402.3470164882376
2002-03-07,405.08044851984744
2002-03-08,410.35124415537666
2002-03-11,408.4139063838687
2002-03-12,400.214655835753
2002-03-13,398.7434921948718
2002-03-14,397.09284006193803
2002-03-15,396.00149089215716
2002-03-18,398.4092142126587
2002-03-19,400.6482640982357
2002-03-20,400.5254836971425
2002-03-21,400.2261948420279
2002-03-22,401.91384298382195
2002-03-25,402.43488329089723
2002-03-26,402.7363227290901
2002-03-27,403.4472230083731
2002-03-28,404.6543854512639
2002-03-29,404.6543854512639
2002-04-01,405.3269019265487
2002-04-02,405.01623036872326
2002-04-03,400.5232242442062
2002-04-04,399.9349340085942
2002-04-05,403.792215812034
2002-04-08,397.577828979719
2002-04-09,395.76747406279463
2002-04-10,395.0517026028253
2002-04-11,392.19947767527555
2002-04-12,393.7435649091608
2002-04-15,396.0554666425625
2002-04-16,396.17824086653553
2002-04-17,397.6445904685445
2002-04-18,393.22142265251466
2002-04-19,392.1330183713147
2002-04-22,383.01361912987886
2002-04-23,381.29374105647724
2002-04-24,380.0260608201879
2002-04-25,376.9083058531313
2002-04-26,384.1242953575485
2002-04-29,380.13293585707163
2002-04-30,376.8700840840947
2002-05-01,376.95022452720997
2002-05-02,378.59142576056587
2002-05-03,374.78493456603064
2002-05-06,373.8645442527264
2002-05-07,366.79227970979525
2002-05-08,375.27952013725223
2002-05-09,374.7164690865882
2002-05-10,371.4578928394368
2002-05-13,371.85512078365065
2002-05-14,377.6856025965211
2002-05-15,380.6657438768609
2002-05-16,382.6430728626361
2002-05-17,381.9516000126173
2002-05-20,382.91626496708653
2002-05-21,384.7824460919219
2002-05-22,382.0028278965339
2002-05-23,381.91596104821434
2002-05-24,380.6388910581679
2002-05-27,381.0085159681174
2002-05-28,380.4712135401506
2002-05-29,374.989954219786
2002-05-30,371.7493634923371
2002-05-31,374.235111835614
2002-06-03,371.16418008510595
2002-06-04,364.3276131556573
2002-06-05,366.11992796342054
2002-06-06,365.48643027367837
2002-06-07,357.507332519602
2002-06-10,360.4303154009149
2002-06-11,364.0551468055068
2002-06-12,358.7620432598764
2002-06-13,353.6613073377946
2002-06-14,342.9871374633934
2002-06-17,347.336592717934
2002-06-18,348.33537415576427
2002-06-19,346.7167195138217
2002-06-20,339.52340404991713
2002-06-21,339.9651851378154
2002-06-24,333.3155533186476
2002-06-25,341.53987341640345
2002-06-26,335.16849633009735
2002-06-27,342.87735120920115
2002-06-28,346.81067360873914
2002-07-01,350.46807243326356
2002-07-02,345.36023509894767
2002-07-03,339.613967251791
2002-07-04,339.61428968552883
2002-07-05,347.4389406750334
2002-07-08,346.64934823217607
2002-07-09,343.56312384979844
2002-07-10,337.72996523203096
2002-07-11,329.49779060763507
2002-07-12,329.0772946787352
2002-07-15,325.80237726258565
2002-07-16,321.86836523307704
2002-07-17,325.6171355458972
2002-07-18,330.4483433060376
2002-07-19,322.441974652464
2002-07-22,307.65581108768663
2002-07-23,297.7189206679352
2002-07-24,281.9664553306749
2002-07-25,292.0027768454189
2002-07-26,289.6600967659388
2002-07-29,303.6928240802594
2002-07-30,307.30720742975717
