Date,USA SMALL CAP VALUE WEIGHTED
1999-08-10,1106.7763284146451
1999-08-11,1124.3337351348162
1999-08-12,1126.3469944791977
1999-08-13,1143.2589937330954
1999-08-16,1142.5038659845318
1999-08-17,1153.8747036042398
1999-08-18,1146.2638768204313
1999-08-19,1137.1810692563145
1999-08-20,1137.5576590873006
1999-08-23,1148.5054904876392
1999-08-24,1151.6836446193388
1999-08-25,1159.2570293656443
1999-08-26,1158.09528933373
1999-08-27,1147.8193001347065
1999-08-30,1137.4037747675927
1999-08-31,1124.5040868524454
1999-09-01,1128.4430565548867
1999-09-02,1108.8506046473371
1999-09-03,1136.0337435581096
1999-09-06,1138.7186408533405
1999-09-07,1140.4669419802576
1999-09-08,1134.369149576222
1999-09-09,1140.6651441926253
1999-09-10,1157.1440372900947
1999-09-13,1162.8697125340314
1999-09-14,1153.3005588771603
1999-09-15,1155.637830930324
1999-09-16,1140.5811305546981
1999-09-17,1146.6218407859305
1999-09-20,1141.3533250573323
1999-09-21,1119.3350424125758
1999-09-22,1114.8914396698988
1999-09-23,1107.0358009570232
1999-09-24,1096.50238082804
1999-09-27,1107.8825793198105
1999-09-28,1093.564226318701
1999-09-29,1088.3629358181497
1999-09-30,1096.0470397304978
1999-10-01,1082.722606900812
1999-10-04,1088.12687074947
1999-10-05,1085.9012113593578
1999-10-06,1088.5331192844542
1999-10-07,1081.7442966228712
1999-10-08,1090.9323143629208
1999-10-11,1092.9439576843527
1999-10-12,1071.7535858436217
1999-10-13,1057.1408297144317
1999-10-14,1052.799827815269
1999-10-15,1032.6894524494546
1999-10-18,1025.418557653487
1999-10-19,1032.132207639479
1999-10-20,1036.56696845127
1999-10-21,1031.1337882065725
1999-10-22,1053.9302849937865
1999-10-25,1052.7036225666557
1999-10-26,1057.4605620658042
1999-10-27,1066.756299422387
1999-10-28,1082.6448909575497
1999-10-29,1092.1407942376095
1999-11-01,1099.5214962412958
1999-11-02,1103.1887584792896
1999-11-03,1115.5456891287677
1999-11-04,1121.3977097501927
1999-11-05,1129.0156324297814
1999-11-08,1136.454154220519
1999-11-09,1133.0566755163356
1999-11-10,1133.3678396325486
1999-11-11,1133.6043454909898
1999-11-12,1148.3462777357347
1999-11-15,1156.781289888149
1999-11-16,1163.8331387555104
1999-11-17,1154.7530346591886
1999-11-18,1172.1367682855525
1999-11-19,1171.4045394442585
1999-11-22,1161.2252755270422
1999-11-23,1151.9961839952696
1999-11-24,1164.0590304480113
1999-11-25,1164.230299554992
1999-11-26,1178.7026180007006
1999-11-29,1179.2885284846914
1999-11-30,1179.221199303123
1999-12-01,1177.9105060608085
1999-12-02,1189.2946783212412
1999-12-03,1196.270274614655
1999-12-06,1165.59043995559
1999-12-07,1162.0130052715833
1999-12-08,1161.0537166896333
1999-12-09,1163.5384031480294
1999-12-10,1170.8558957904208
1999-12-13,1176.1469125703234
1999-12-14,1173.190007065491
1999-12-15,1174.151885183584
1999-12-16,1159.1512264333603
1999-12-17,1171.2705111926682
1999-12-20,1170.0960751368243
1999-12-21,1177.677713051495
1999-12-22,1180.5203173554387
1999-12-23,1182.895121569327
1999-12-24,1182.895121569327
1999-12-27,1185.7002140591253
1999-12-28,1194.8961132130091
1999-12-29,1217.0023217881396
1999-12-30,1223.4230401310028
1999-12-31,1240.7717846518374
2000-01-03,1206.1481586185403
2000-01-04,1159.771771413609
2000-01-05,1163.2580993044462
2000-01-06,1167.781756038458
2000-01-07,1194.5115835283343
2000-01-10,1208.6056344693302
2000-01-11,1192.9919449746158
2000-01-12,1188.8528133366042
2000-01-13,1208.1168263251784
2000-01-14,1231.4855915627952
2000-01-17,1236.432052582164
2000-01-18,1239.479553252141
2000-01-19,1244.7010225873628
2000-01-20,1243.6552332998556
2000-01-21,1249.3878701147564
2000-01-24,1242.2622722765934
2000-01-25,1226.362778940365
2000-01-26,1232.0362755063418
2000-01-27,1243.861258300396
2000-01-28,1234.7517624724053
2000-01-31,1225.3940045333663
2000-02-01,1241.3318803667628
2000-02-02,1248.0459418259156
2000-02-03,1248.0034019307802
2000-02-04,1254.7141367995018
2000-02-07,1259.3215985967067
2000-02-08,1250.363604644566
2000-02-09,1236.959532050724
2000-02-10,1241.4224868762417
2000-02-11,1230.579407229926
2000-02-14,1244.2297295812336
2000-02-15,1242.6412109168932
2000-02-16,1243.8910728145072
2000-02-17,1251.4061809118618
2000-02-18,1231.4695209125418
2000-02-21,1229.036649664095
2000-02-22,1197.8962344973656
2000-02-23,1203.4077301299928
2000-02-24,1203.8843265896307
2000-02-25,1222.1517568808438
2000-02-28,1241.2740910123853
2000-02-29,1274.8357639242477
2000-03-01,1282.994252459477
2000-03-02,1282.8622357059787
2000-03-03,1304.094041050551
2000-03-06,1299.5409101995815
2000-03-07,1290.7630595464625
2000-03-08,1292.5537715833789
2000-03-09,1295.0867739747155
2000-03-10,1298.4733824335879
2000-03-13,1283.8622462618357
2000-03-14,1277.69341027689
2000-03-15,1273.3685296940725
2000-03-16,1311.8076712944
2000-03-17,1319.3534913413157
2000-03-20,1302.3459014434713
2000-03-21,1303.5312629559558
2000-03-22,1331.3451795920228
2000-03-23,1327.3236986846025
2000-03-24,1323.9853274949432
2000-03-27,1318.531180075288
2000-03-28,1309.8054761833453
2000-03-29,1326.6132658018835
2000-03-30,1316.3766735855547
2000-03-31,1337.3880581042988
2000-04-03,1318.14713814077
2000-04-04,1294.6758333244477
2000-04-05,1290.9432681333835
2000-04-06,1318.1702832022102
2000-04-07,1329.6124287469534
2000-04-10,1304.1057034132186
2000-04-11,1295.5475885818948
2000-04-12,1288.8803476820485
2000-04-13,1283.2750000860003
2000-04-14,1221.575254260053
2000-04-17,1224.184892089651
2000-04-18,1266.028281278125
2000-04-19,1280.9031140197765
2000-04-20,1283.1943361989015
2000-04-21,1283.1943361989015
2000-04-24,1269.0324868992757
2000-04-25,1317.3430112812944
2000-04-26,1320.4197749414202
2000-04-27,1344.3691178448998
2000-04-28,1358.6395061706621
2000-05-01,1384.1285702541177
2000-05-02,1367.2630920514096
2000-05-03,1368.9022816077297
2000-05-04,1383.044975875502
2000-05-05,1397.1650222661463
2000-05-08,1382.7172658961995
2000-05-09,1361.9022004085612
2000-05-10,1322.4649146111121
2000-05-11,1362.6514601867416
2000-05-12,1360.4623895170237
2000-05-15,1362.118174089408
2000-05-16,1388.4615288404802
2000-05-17,1397.3105668039534
2000-05-18,1381.1998583710522
2000-05-19,1363.5463209372715
2000-05-22,1333.1419657262252
2000-05-23,1314.7275844468666
2000-05-24,1318.1173797621107
2000-05-25,1308.6157743915403
2000-05-26,1281.0333264997723
2000-05-29,1278.5527668597601
2000-05-30,1293.5293095469074
2000-05-31,1297.9360029436643
2000-06-01,1313.0304549616385
2000-06-02,1321.8253476151701
2000-06-05,1317.287061024974
2000-06-06,1295.7237301793482
2000-06-07,1303.0059485237014
2000-06-08,1303.6313728885639
2000-06-09,1313.6357238681471
2000-06-12,1300.387129715127
2000-06-13,1298.221541299164
2000-06-14,1302.4921787161848
2000-06-15,1311.5442363418092
2000-06-16,1294.5185102836217
2000-06-19,1299.1954205885697
2000-06-20,1302.5627910479473
2000-06-21,1314.12082729555
2000-06-22,1306.5132478490818
2000-06-23,1307.6542993167595
2000-06-26,1315.5365452321403
2000-06-27,1307.9242384001814
2000-06-28,1326.0965282587279
2000-06-29,1318.9092880010587
2000-06-30,1289.871754276203
2000-07-03,1321.923342806893
2000-07-04,1324.2892634078
2000-07-05,1309.5032518755843
2000-07-06,1321.9320283108245
2000-07-07,1336.5612766593858
2000-07-10,1338.4209119750635
2000-07-11,1342.1467802483564
2000-07-12,1369.533843522872
2000-07-13,1388.545604175736
2000-07-14,1388.0749201763915
2000-07-17,1394.5605598717382
2000-07-18,1387.1512612781066
2000-07-19,1388.2595730307037
2000-07-20,1400.360427819227
2000-07-21,1370.851036962486
2000-07-24,1355.616479024184
2000-07-25,1345.2193375823272
2000-07-26,1344.3640253521887
2000-07-27,1334.786952313408
2000-07-28,1333.276593307066
2000-07-31,1355.7951259003917
2000-08-01,1356.2075585160405
2000-08-02,1378.6909125272273
2000-08-03,1393.4309497197355
2000-08-04,1396.7837502160096
2000-08-07,1408.7257334260207
2000-08-08,1425.793209265853
2000-08-09,1428.9159677265498
2000-08-10,1401.369473237945
2000-08-11,1427.937746288379
2000-08-14,1440.7855973267267
2000-08-15,1416.2701693284207
2000-08-16,1424.764329730334
2000-08-17,1425.653130655839
2000-08-18,1430.4851614146796
2000-08-21,1437.7708018154683
2000-08-22,1447.7186442759755
2000-08-23,1452.4421668302655
2000-08-24,1444.0032670907287
2000-08-25,1444.2170258726298
2000-08-28,1454.815290519333
2000-08-29,1466.4381885858606
2000-08-30,1476.6764195064413
2000-08-31,1495.2839660367472
2000-09-01,1484.0552275531923
2000-09-04,1484.467602574742
2000-09-05,1504.5241321603937
2000-09-06,1522.3818859150535
2000-09-07,1545.536562205528
2000-09-08,1544.808781666588
2000-09-11,1554.216214554825
2000-09-12,1554.3550450737828
2000-09-13,1547.5306348090573
2000-09-14,1562.0097725125988
2000-09-15,1543.635738817849
2000-09-18,1526.3927289566645
2000-09-19,1534.6339891190946
2000-09-20,1541.9033746936464
2000-09-21,1517.1899801512081
2000-09-22,1470.6518020425592
2000-09-25,1479.5704012528001
2000-09-26,1457.1473690648352
2000-09-27,1452.0470284687328
2000-09-28,1479.9697967965167
2000-09-29,1481.01344575942
2000-10-02,1464.8287563683796
2000-10-03,1468.61022923922
2000-10-04,1478.229297658948
2000-10-05,1475.7234519253495
2000-10-06,1453.541800609324
2000-10-09,1451.056854449721
2000-10-10,1438.1986438414062
2000-10-11,1411.9158394317913
2000-10-12,1402.177806162939
2000-10-13,1436.8627808158496
2000-10-16,1454.6915823157208
2000-10-17,1427.4642713636536
2000-10-18,1423.436554317755
2000-10-19,1464.9102904996228
2000-10-20,1478.2505809829067
2000-10-23,1482.6405026140353
2000-10-24,1482.8756728741498
2000-10-25,1474.3246568365385
2000-10-26,1482.2623666225973
2000-10-27,1467.6374234135894
2000-10-30,1483.0686734738733
2000-10-31,1510.4363520745287
2000-11-01,1488.2922459378412
2000-11-02,1507.7146226300672
2000-11-03,1502.952268983566
2000-11-06,1503.1458913832514
2000-11-07,1508.9700923033374
2000-11-08,1515.2775329730155
2000-11-09,1500.0896298827288
2000-11-10,1465.097615354877
2000-11-13,1468.4711716598347
2000-11-14,1490.307436008074
2000-11-15,1498.877339940337
2000-11-16,1489.058454306172
2000-11-17,1501.8455901058228
2000-11-20,1485.135975943055
2000-11-21,1486.9369499948207
2000-11-22,1476.9921719337324
2000-11-23,1479.009201974967
2000-11-24,1507.0298217238405
2000-11-27,1490.2637433569735
2000-11-28,1462.0338188527212
2000-11-29,1447.9196025603578
2000-11-30,1411.0766891682122
2000-12-01,1435.3849857637997
2000-12-04,1400.006782845728
2000-12-05,1448.020715467232
2000-12-06,1430.8728570444912
2000-12-07,1412.5705777385947
2000-12-08,1457.3874208409454
2000-12-11,1494.3210743116201
2000-12-12,1480.477157642776
2000-12-13,1465.8131909010333
2000-12-14,1428.494570132995
2000-12-15,1399.4451971711562
2000-12-18,1414.604342222498
2000-12-19,1412.1092082642108
2000-12-20,1353.9067926426844
2000-12-21,1353.8403459705785
2000-12-22,1382.3186227221456
2000-12-25,1382.3186227221456
2000-12-26,1381.239057067771
2000-12-27,1411.7520015143205
2000-12-28,1457.3803586562658
2000-12-29,1428.977827548599
2001-01-01,1428.977827548599
2001-01-02,1379.601948624931
2001-01-03,1440.6411118477176
2001-01-04,1446.2439126975792
2001-01-05,1407.6609905101377
2001-01-08,1409.2065784228887
2001-01-09,1430.822428019147
2001-01-10,1456.8407767332876
2001-01-11,1463.36798778103
2001-01-12,1474.1708068387532
2001-01-15,1484.8129444113454
2001-01-16,1511.4692629749222
2001-01-17,1534.6568894432737
2001-01-18,1511.9873120229963
2001-01-19,1511.3089448138437
2001-01-22,1519.0633761216325
2001-01-23,1544.1895630193794
2001-01-24,1573.8086232684552
2001-01-25,1571.9357127087517
2001-01-26,1566.0527412370548
2001-01-29,1600.3775106792223
2001-01-30,1601.5510258702377
2001-01-31,1594.4196997823778
2001-02-01,1583.0434572175277
2001-02-02,1577.6965561191848
2001-02-05,1568.058412490954
2001-02-06,1595.6109855866603
2001-02-07,1601.2069637263749
2001-02-08,1616.3221191255652
2001-02-09,1590.5877746617355
2001-02-12,1605.3932374798073
2001-02-13,1616.3387602801636
2001-02-14,1620.175864551863
2001-02-15,1661.9977080175884
2001-02-16,1611.8337101524744
2001-02-19,1603.255004694649
2001-02-20,1602.6708828475043
2001-02-21,1574.2804145277858
2001-02-22,1567.8353933765195
2001-02-23,1564.028191729991
2001-02-26,1594.1808433366346
2001-02-27,1561.12106145722
2001-02-28,1548.6720277556403
2001-03-01,1522.6274624956445
2001-03-02,1527.4955360925596
2001-03-05,1539.5592139865923
2001-03-06,1552.8940481360337
2001-03-07,1578.016324001986
2001-03-08,1568.396479672847
2001-03-09,1550.59125148878
2001-03-12,1510.6281475717185
2001-03-13,1534.0708943914497
2001-03-14,1513.952366085405
2001-03-15,1520.3435181438306
2001-03-16,1507.073295886459
2001-03-19,1525.7063340199284
2001-03-20,1500.9918329686673
2001-03-21,1482.6383356928955
2001-03-22,1489.607833755181
2001-03-23,1498.4564748107132
2001-03-26,1509.73195954921
2001-03-27,1521.8088265183696
2001-03-28,1511.1920349430357
2001-03-29,1525.8073172731058
2001-03-30,1551.5442707611603
2001-04-02,1519.664804761131
2001-04-03,1470.3350517475596
2001-04-04,1440.307818318186
2001-04-05,1500.8521771009098
2001-04-06,1460.522931151036
2001-04-09,1476.3782655895914
2001-04-10,1527.2218442606652
2001-04-11,1526.622089007173
2001-04-12,1523.711564529017
2001-04-13,1523.711564529017
2001-04-16,1532.9559060229176
2001-04-17,1552.0166752818582
2001-04-18,1597.20556874393
2001-04-19,1585.5243944094905
2001-04-20,1551.5088491955805
2001-04-23,1546.6896089146674
2001-04-24,1561.0232918125703
2001-04-25,1581.0598639003638
2001-04-26,1589.330874787945
2001-04-27,1624.9122838730786
2001-04-30,1645.0369884967345
2001-05-01,1654.788812887802
2001-05-02,1659.1009397304558
2001-05-03,1639.411458445222
2001-05-04,1657.7993764522807
2001-05-07,1657.5690101426164
2001-05-08,1678.1570995657407
2001-05-09,1678.5728642981444
2001-05-10,1691.7165789527394
2001-05-11,1701.7922556999376
2001-05-14,1709.4286469814178
2001-05-15,1711.661483958039
2001-05-16,1723.7897225698914
2001-05-17,1752.6205482524265
2001-05-18,1767.3782503660548
2001-05-21,1795.6489722448764
2001-05-22,1817.3947253529095
2001-05-23,1802.330713542768
2001-05-24,1817.2605164885804
2001-05-25,1814.2477522293593
2001-05-28,1807.391981989553
2001-05-29,1804.0411409576802
2001-05-30,1773.6691059819243
2001-05-31,1801.3901228288428
2001-06-01,1822.1791034277142
2001-06-04,1833.2325990909471
2001-06-05,1857.4392095019475
2001-06-06,1847.6399688613546
2001-06-07,1845.1858066411883
2001-06-08,1840.0201337319193
2001-06-11,1842.9975356326865
2001-06-12,1829.4439243426818
2001-06-13,1817.0885588070446
2001-06-14,1770.041633050367
2001-06-15,1754.5044610577309
2001-06-18,1738.434499078403
2001-06-19,1737.913731205281
2001-06-20,1768.0985272957882
2001-06-21,1774.0816977666445
2001-06-22,1752.1056499419906
2001-06-25,1729.4284077755437
2001-06-26,1747.2686222284592
2001-06-27,1766.3616005586937
2001-06-28,1809.2026010148666
2001-06-29,1853.0029808720803
2001-07-02,1831.505052091198
2001-07-03,1828.6000660010666
2001-07-04,1830.6540654840114
2001-07-05,1841.4004770240028
2001-07-06,1798.9893894357679
2001-07-09,1795.6132529666952
2001-07-10,1764.2479626777445
2001-07-11,1750.9998512853406
2001-07-12,1808.3194008428304
2001-07-13,1816.997981634965
2001-07-16,1797.1523279863384
2001-07-17,1825.1837598795917
2001-07-18,1771.3326515612707
2001-07-19,1786.156429018572
2001-07-20,1781.0591262680932
2001-07-23,1775.4197913444334
2001-07-24,1735.5430858887055
2001-07-25,1736.3549924960364
2001-07-26,1758.524162199356
2001-07-27,1763.2655913718738
2001-07-30,1763.5022127983545
2001-07-31,1769.286448844906
2001-08-01,1773.0787169951507
2001-08-02,1767.672576616089
2001-08-03,1757.0023960899475
2001-08-06,1749.8022515186033
2001-08-07,1758.2773781556782
2001-08-08,1739.7351015022095
2001-08-09,1719.8644380811818
2001-08-10,1713.3027359176606
2001-08-13,1711.6532735675667
2001-08-14,1725.4365828205982
2001-08-15,1699.417424774075
2001-08-16,1705.913380635598
2001-08-17,1682.910278311363
2001-08-20,1698.514305706157
2001-08-21,1682.050062195196
2001-08-22,1678.0912556339945
2001-08-23,1684.3404258280514
2001-08-24,1702.3377229120774
2001-08-27,1701.8507755861922
2001-08-28,1688.3039030580885
2001-08-29,1686.02034651527
2001-08-30,1673.9335327195167
2001-08-31,1681.48658918586
2001-09-03,1685.1040857093733
2001-09-04,1716.1038615797233
2001-09-05,1710.9860507232997
2001-09-06,1680.2502482283035
2001-09-07,1624.283138669409
2001-09-10,1613.6679546418038
2001-09-11,1599.4274606037368
2001-09-12,1602.6271480544783
2001-09-13,1597.9612477812354
2001-09-14,1576.6129671363572
2001-09-17,1491.4734346417902
2001-09-18,1469.7913181770327
2001-09-19,1425.6222918811818
2001-09-20,1374.5849419272329
2001-09-21,1356.9758672625035
2001-09-24,1405.8066035554557
2001-09-25,1400.675142620054
2001-09-26,1386.5592359380223
2001-09-27,1399.0983312250007
2001-09-28,1452.4318475757289
2001-10-01,1422.616031782777
2001-10-02,1433.5103281868148
2001-10-03,1460.276850725331
2001-10-04,1480.0072447549587
2001-10-05,1466.5060606025663
2001-10-08,1453.8014166169648
2001-10-09,1447.036165043078
2001-10-10,1498.3299064652035
2001-10-11,1538.7213519085947
2001-10-12,1520.1298919258054
2001-10-15,1522.421169697973
2001-10-16,1531.7152549211191
2001-10-17,1507.716287749475
2001-10-18,1503.0414174776947
2001-10-19,1524.2571494080805
2001-10-22,1546.929216258696
2001-10-23,1545.4979370867152
2001-10-24,1536.3197953189076
2001-10-25,1551.0670389472143
2001-10-26,1568.0310228332712
2001-10-29,1523.5945372932367
2001-10-30,1497.8819949163487
2001-10-31,1530.1533716561119
2001-11-01,1541.382697303235
2001-11-02,1542.367659575752
2001-11-05,1569.0883802400394
2001-11-06,1586.5090265876065
2001-11-07,1577.1994330729765
2001-11-08,1584.810763403235
2001-11-09,1580.758585249138
2001-11-12,1584.18115308313
2001-11-13,1632.8889912012949
2001-11-14,1647.2548993290711
2001-11-15,1647.359688800608
2001-11-16,1646.3069019379657
2001-11-19,1676.769845417982
2001-11-20,1660.3632007158806
2001-11-21,1668.036751187043
2001-11-22,1662.4396307684547
2001-11-23,1689.092305668509
2001-11-26,1691.171936025392
2001-11-27,1685.9618968916368
2001-11-28,1659.54595710427
2001-11-29,1684.2141741021933
2001-11-30,1663.1479597521165
2001-12-03,1681.6928370191777
2001-12-04,1783.5925838294115
2001-12-05,1829.4397899519429
2001-12-06,1837.128066346086
2001-12-07,1836.4684578996375
2001-12-10,1815.4282082497753
2001-12-11,1815.7828641287422
2001-12-12,1804.027249996905
2001-12-13,1776.1895308767587
2001-12-14,1776.0460838627419
2001-12-17,1794.8100582580205
2001-12-18,1821.7172008301152
2001-12-19,1821.77259597686
2001-12-20,1802.9755156705762
2001-12-21,1856.5700525127036
2001-12-24,1883.675599233396
2001-12-25,1883.675599233396
2001-12-26,1899.1177480230951
2001-12-27,1899.5242319071258
2001-12-28,1918.5740732569361
2001-12-31,1890.1619526642976
2002-01-01,1890.1278993896267
2002-01-02,1858.18479462001
2002-01-03,1891.6434262677708
2002-01-04,1922.9585213649827
2002-01-07,1912.490204881082
2002-01-08,1928.4010400717925
2002-01-09,1926.2807590373704
2002-01-10,1917.349236714369
2002-01-11,1904.4493625891273
2002-01-14,1870.719308200579
2002-01-15,1887.1821498215418
2002-01-16,1878.3350004334573
2002-01-17,1903.3159071882455
2002-01-18,1877.9835845104856
2002-01-21,1878.5151093560958
2002-01-22,1861.832600865152
2002-01-23,1883.819553461982
2002-01-24,1906.4293569550837
2002-01-25,1945.0162443541685
2002-01-28,1963.6661441236117
2002-01-29,1932.0640492800612
2002-01-30,1947.4977081511017
2002-01-31,1967.114926349215
2002-02-01,1954.694257143353
2002-02-04,1909.9038218575229
2002-02-05,1897.2990066392463
2002-02-06,1874.7979491649705
2002-02-07,1861.3695428483168
2002-02-08,1888.0973503207515
2002-02-11,1897.5474836490882
2002-02-12,1897.8422141167844
2002-02-13,1923.0644784493122
2002-02-14,1913.6922773822132
2002-02-15,1905.5834297185345
2002-02-18,1912.1559121151324
2002-02-19,1878.6923837677232
2002-02-20,1908.5970104685648
2002-02-21,1887.3818235866675
2002-02-22,1897.5410490108643
2002-02-25,1925.8560583528968
2002-02-26,1946.0448020424526
2002-02-27,1966.218583397415
2002-02-28,1960.3577992354376
2002-03-01,1990.8537328192738
2002-03-04,2025.6947919437125
2002-03-05,2025.6467045066117
2002-03-06,2046.7847994117494
2002-03-07,2037.5875552915788
2002-03-08,2069.7339710509095
2002-03-11,2077.131865486074
2002-03-12,2080.7954518925335
2002-03-13,2059.2728507068805
2002-03-14,2051.640371242685
2002-03-15,2059.703276161187
2002-03-18,2077.56668932183
2002-03-19,2080.8445241434124
2002-03-20,2058.467551961381
2002-03-21,2079.554583803621
2002-03-22,2081.99708347766
2002-03-25,2063.280208792975
2002-03-26,2087.9341996980884
2002-03-27,2117.8932721662227
2002-03-28,2125.2243165061436
2002-03-29,2125.2243165061436
2002-04-01,2101.6938039153993
2002-04-02,2087.73422053783
2002-04-03,2073.856328777959
2002-04-04,2076.632742539098
2002-04-05,2088.4128939601924
2002-04-08,2120.850656048105
2002-04-09,2124.6036574396303
2002-04-10,2154.3010357357493
2002-04-11,2118.625175553073
2002-04-12,2165.9815139206853
2002-04-15,2153.54531429728
2002-04-16,2187.7016113982836
2002-04-17,2164.330972591609
2002-04-18,2151.987913329753
2002-04-19,2160.266380642715
2002-04-22,2136.5025936307684
2002-04-23,2135.0811464895714
2002-04-24,2119.6135104459236
2002-04-25,2107.697897120043
2002-04-26,2084.559216603676
2002-04-29,2071.6159836364586
2002-04-30,2110.0370144455783
2002-05-01,2101.8613949630135
2002-05-02,2119.6614335299464
2002-05-03,2094.757976557564
2002-05-06,2054.6032962584045
2002-05-07,2055.2553067721888
2002-05-08,2092.8263881795065
2002-05-09,2069.324314175655
2002-05-10,2027.717407787966
2002-05-13,2053.3511511820307
2002-05-14,2117.3830495813954
2002-05-15,2109.660795958662
2002-05-16,2085.213690934047
2002-05-17,2063.332585671218
2002-05-20,2044.1209213026755
2002-05-21,2025.6087625979426
2002-05-22,2003.0639918589118
2002-05-23,2038.2214270219872
2002-05-24,2017.6800529335353
