Date,AUSTRALIA SMALL CAP VALUE WEIGHTED
1999-08-03,1335.1039441848575
1999-08-04,1327.1808372305682
1999-08-05,1320.7658467045553
1999-08-06,1316.801489200983
1999-08-09,1317.9864411965461
1999-08-10,1308.5570606390224
1999-08-11,1299.9214556267689
1999-08-12,1314.9228762830119
1999-08-13,1326.8205599085202
1999-08-16,1337.8742950090996
1999-08-17,1329.9592656599605
1999-08-18,1336.0953148044334
1999-08-19,1297.6360735059018
1999-08-20,1298.547911971092
1999-08-23,1316.7855096451756
1999-08-24,1323.6042303145211
1999-08-25,1319.0261705363541
1999-08-26,1319.245019359078
1999-08-27,1316.155733803722
1999-08-30,1312.717394043342
1999-08-31,1303.6935600231213
1999-09-01,1316.5918314795863
1999-09-02,1307.8708898378918
1999-09-03,1313.502570938
1999-09-06,1320.27982283766
1999-09-07,1326.115804553681
1999-09-08,1328.5677446718023
1999-09-09,1346.9310184392066
1999-09-10,1355.5949233019833
1999-09-13,1378.7887681807415
1999-09-14,1365.8524610392321
1999-09-15,1350.35784885053
1999-09-16,1332.9295345545138
1999-09-17,1334.0961621719462
1999-09-20,1321.4758060450388
1999-09-21,1318.4528987275605
1999-09-22,1320.053304832667
1999-09-23,1337.2939224334634
1999-09-24,1329.0310112240875
1999-09-27,1339.909192973291
1999-09-28,1336.2260572173793
1999-09-29,1317.7967435203286
1999-09-30,1310.8167894294952
1999-10-01,1319.437174232055
1999-10-04,1321.7493086733436
1999-10-05,1339.6567480274873
1999-10-06,1324.0429981557506
1999-10-07,1325.2768762188614
1999-10-08,1328.6768972555276
1999-10-11,1331.0505675910772
1999-10-12,1321.9533662355266
1999-10-13,1311.8340468287627
1999-10-14,1301.8744778093428
1999-10-15,1277.0459538314028
1999-10-18,1248.737314044794
1999-10-19,1258.3168626702784
1999-10-20,1273.6634848147241
1999-10-21,1267.0445023513091
1999-10-22,1288.8851546141234
1999-10-25,1288.7843190760912
1999-10-26,1289.9243425593452
1999-10-27,1280.5531117222486
1999-10-28,1293.5620552537298
1999-10-29,1280.8217408257285
1999-11-01,1294.6376549079746
1999-11-02,1299.1691245101892
1999-11-03,1306.3523210508142
1999-11-04,1294.9440439812784
1999-11-05,1301.1433810235915
1999-11-08,1304.100688677634
1999-11-09,1300.8775976732063
1999-11-10,1305.633551846554
1999-11-11,1336.3188984820183
1999-11-12,1354.0550210379229
1999-11-15,1359.2366126219943
1999-11-16,1349.5972373375605
1999-11-17,1349.4151010219907
1999-11-18,1357.2599467799196
1999-11-19,1359.1176085908003
1999-11-22,1354.141009292331
1999-11-23,1355.967647365399
1999-11-24,1370.4004591099676
1999-11-25,1380.1969451235775
1999-11-26,1395.6401840131762
1999-11-29,1405.868878979728
1999-11-30,1393.191714355466
1999-12-01,1390.4087687825506
1999-12-02,1390.5333860981946
1999-12-03,1392.5712565449976
1999-12-06,1356.6194722739135
1999-12-07,1360.0529701178498
1999-12-08,1368.3682939547186
1999-12-09,1384.4966499178713
1999-12-10,1374.7668171566193
1999-12-13,1378.6068477953272
1999-12-14,1383.1548499379662
1999-12-15,1382.1800877086462
1999-12-16,1377.9335359418503
1999-12-17,1393.1991583141216
1999-12-20,1394.6281120979356
1999-12-21,1401.3899763410743
1999-12-22,1410.2236065265856
1999-12-23,1394.2297212898848
1999-12-24,1405.4323168977148
1999-12-27,1408.9514349906642
1999-12-28,1417.1330692640154
1999-12-29,1437.0560551221176
1999-12-30,1459.535951869652
1999-12-31,1459.535951869652
2000-01-03,1453.4330199015633
2000-01-04,1408.1988415427616
2000-01-05,1377.4267744106683
2000-01-06,1368.5683194412838
2000-01-07,1376.2366084123855
2000-01-10,1402.3172088760527
2000-01-11,1393.126623204773
2000-01-12,1399.0045264259572
2000-01-13,1411.3572624518
2000-01-14,1441.9528945614873
2000-01-17,1444.7212294834317
2000-01-18,1432.1718794128362
2000-01-19,1424.0564544938504
2000-01-20,1438.1885618788224
2000-01-21,1436.1525677268917
2000-01-24,1423.3478024053227
2000-01-25,1406.243558003845
2000-01-26,1405.4075743891176
2000-01-27,1427.8753254332821
2000-01-28,1414.392911176984
2000-01-31,1398.60689048429
2000-02-01,1397.2737058776488
2000-02-02,1397.729980206909
2000-02-03,1380.4938278486068
2000-02-04,1377.6402555828317
2000-02-07,1393.8010498814417
2000-02-08,1380.4211669439487
2000-02-09,1388.2456869629164
2000-02-10,1381.5930696059736
2000-02-11,1370.3345185470369
2000-02-14,1370.547169568824
2000-02-15,1377.715370564973
2000-02-16,1378.4746393245562
2000-02-17,1382.527457275532
2000-02-18,1373.2710738080368
2000-02-21,1360.97952404878
2000-02-22,1334.0321329133337
2000-02-23,1330.635929452781
2000-02-24,1320.9414980359277
2000-02-25,1349.7947442126483
2000-02-28,1347.369249533773
2000-02-29,1361.048231294876
2000-03-01,1345.717331845579
2000-03-02,1350.2781900960774
2000-03-03,1343.7232519319755
2000-03-06,1333.808302617169
2000-03-07,1343.5262015619983
2000-03-08,1350.5544965610925
2000-03-09,1343.698115774234
2000-03-10,1361.6809841865193
2000-03-13,1374.155161072568
2000-03-14,1377.1667608235807
2000-03-15,1366.6322562174887
2000-03-16,1367.5619975987122
2000-03-17,1373.2941272324495
2000-03-20,1372.455631639387
2000-03-21,1371.291022618678
2000-03-22,1381.723920289662
2000-03-23,1371.1163836078333
2000-03-24,1371.928850386515
2000-03-27,1386.5411154948147
2000-03-28,1412.6094269764187
2000-03-29,1418.1425559769086
2000-03-30,1395.3055265216915
2000-03-31,1378.3405975780436
2000-04-03,1384.5682768202687
2000-04-04,1364.30666460616
2000-04-05,1353.3373764321125
2000-04-06,1357.1724110051853
2000-04-07,1359.9094463171605
2000-04-10,1362.3511547909118
2000-04-11,1339.1959409028295
2000-04-12,1347.0398837611667
2000-04-13,1332.8769626695255
2000-04-14,1337.2055273868116
2000-04-17,1266.1760749417265
2000-04-18,1304.3540241609792
2000-04-19,1330.2310350269179
2000-04-20,1325.655712733799
2000-04-21,1325.6557127337987
2000-04-24,1327.8971738145299
2000-04-25,1347.8098363330475
2000-04-26,1340.5081251693537
2000-04-27,1349.3128179324274
2000-04-28,1348.622512481126
2000-05-01,1338.0773310918241
2000-05-02,1361.9866131743972
2000-05-03,1398.1947189733016
2000-05-04,1398.4094089450364
2000-05-05,1417.8989141275104
2000-05-08,1398.3355919553767
2000-05-09,1361.5943695274493
2000-05-10,1330.0289884934166
2000-05-11,1331.5608305848425
2000-05-12,1333.2865410296292
2000-05-15,1300.759303656129
2000-05-16,1329.0031718946
2000-05-17,1330.7258821697376
2000-05-18,1324.2313868231536
2000-05-19,1329.122850076994
2000-05-22,1308.7663183800191
2000-05-23,1307.3995098796615
2000-05-24,1285.4031178363323
2000-05-25,1283.7541833878108
2000-05-26,1252.8183426509966
2000-05-29,1269.1217137446463
2000-05-30,1277.163642435513
2000-05-31,1272.0221926088561
2000-06-01,1276.1081004774112
2000-06-02,1279.579154495185
2000-06-05,1284.592989504339
2000-06-06,1286.2446444235413
2000-06-07,1286.121370744508
2000-06-08,1300.641898202298
2000-06-09,1300.0133917285234
2000-06-12,1308.2357301948912
2000-06-13,1312.2875451042362
2000-06-14,1325.9868951616047
2000-06-15,1332.6713249402853
2000-06-16,1333.1349866756934
2000-06-19,1310.9147159511265
2000-06-20,1316.1098421457912
2000-06-21,1334.5124627329694
2000-06-22,1345.9379184006425
2000-06-23,1343.4161302518285
2000-06-26,1342.0168084763782
2000-06-27,1362.482279256836
2000-06-28,1370.522934121301
2000-06-29,1381.5603399273275
2000-06-30,1378.2044669253628
2000-07-03,1389.1560162212515
2000-07-04,1397.67870396795
2000-07-05,1381.0180643324927
2000-07-06,1389.2698268048657
2000-07-07,1406.3093493406768
2000-07-10,1409.5143881190102
2000-07-11,1410.700488840919
2000-07-12,1424.066373716208
2000-07-13,1426.3011991314638
2000-07-14,1427.9295282551384
2000-07-17,1431.0976204568074
2000-07-18,1424.9221247739013
2000-07-19,1421.7159815636485
2000-07-20,1424.7176409523715
2000-07-21,1437.3050772904883
2000-07-24,1432.7577044803347
2000-07-25,1424.077781786129
2000-07-26,1446.6713102312442
2000-07-27,1438.364683094788
2000-07-28,1452.8469752236438
2000-07-31,1431.206893847524
2000-08-01,1452.7719101220293
2000-08-02,1475.6088076533533
2000-08-03,1492.986648072553
2000-08-04,1483.9753533962612
2000-08-07,1492.415890919343
2000-08-08,1508.3332582177588
2000-08-09,1497.8573945532996
2000-08-10,1491.8126945779422
2000-08-11,1500.3391123741396
2000-08-14,1500.800066765246
2000-08-15,1495.6620834346254
2000-08-16,1515.6091538409948
2000-08-17,1525.5085598678977
2000-08-18,1526.952665743578
2000-08-21,1532.382608739993
2000-08-22,1544.6839360569365
2000-08-23,1517.428999507227
2000-08-24,1502.0142299408249
2000-08-25,1496.5740392045855
2000-08-28,1510.7914903403473
2000-08-29,1521.4314748440984
2000-08-30,1522.5160309592516
2000-08-31,1531.2177959982487
2000-09-01,1510.5991885998974
2000-09-04,1515.4168363614474
2000-09-05,1527.2322964498428
2000-09-06,1524.0199315246684
2000-09-07,1510.7402746637968
2000-09-08,1518.6557998511619
2000-09-11,1522.6014324161483
2000-09-12,1528.744906112119
2000-09-13,1504.2543758466265
2000-09-14,1486.6502585268586
2000-09-15,1476.3578793818551
2000-09-18,1458.460561716198
2000-09-19,1442.3455087846773
2000-09-20,1456.4748126733436
2000-09-21,1445.2281271290217
2000-09-22,1396.3083157860437
2000-09-25,1416.0631563560296
2000-09-26,1413.2457943961351
2000-09-27,1409.626065121574
2000-09-28,1409.3334737623718
2000-09-29,1400.1234086573238
2000-10-02,1423.9105241453312
2000-10-03,1435.041992331035
2000-10-04,1424.1942079405449
2000-10-05,1429.545355529351
2000-10-06,1440.3742651915177
2000-10-09,1431.6173264511253
2000-10-10,1426.590653615462
2000-10-11,1429.5796519616595
2000-10-12,1428.5614987618274
2000-10-13,1430.6851824403127
2000-10-16,1448.0738394475634
2000-10-17,1432.3917064560571
2000-10-18,1435.0796505329527
2000-10-19,1446.7129379220773
2000-10-20,1489.1874708272755
2000-10-23,1488.340022440646
2000-10-24,1482.2836070456547
2000-10-25,1475.0136782580066
2000-10-26,1469.864659231166
2000-10-27,1463.3508042207952
2000-10-30,1459.5568389708733
2000-10-31,1429.859197056893
2000-11-01,1425.6279044312685
2000-11-02,1418.676135764097
2000-11-03,1427.7930758345044
2000-11-06,1446.4714710812957
2000-11-07,1463.2158753537808
2000-11-08,1463.6932866742254
2000-11-09,1462.7626957228906
2000-11-10,1451.516919916551
2000-11-13,1442.1654730457828
2000-11-14,1439.5826424740535
2000-11-15,1444.6573545294045
2000-11-16,1448.5634248959557
2000-11-17,1451.1921319329854
2000-11-20,1445.7909855885375
2000-11-21,1435.4270701798869
2000-11-22,1462.9811167839478
2000-11-23,1473.6381288876698
2000-11-24,1483.285241853663
2000-11-27,1473.3155990951702
2000-11-28,1457.0171206772952
2000-11-29,1444.521200199249
2000-11-30,1431.6172800905258
2000-12-01,1466.9386665118075
2000-12-04,1461.3589243019026
2000-12-05,1464.3089186032685
2000-12-06,1467.2207123265528
2000-12-07,1478.0973449979344
2000-12-08,1475.7018577101896
2000-12-11,1485.8604233190827
2000-12-12,1484.7107078767604
2000-12-13,1489.8414158413643
2000-12-14,1474.2045301164217
2000-12-15,1452.4140404716093
2000-12-18,1440.3690900925967
2000-12-19,1452.0623296832196
2000-12-20,1430.6850417896458
2000-12-21,1425.1300366827738
2000-12-22,1412.8686192156654
2000-12-25,1412.8686192156656
2000-12-26,1411.745727049632
2000-12-27,1425.1468866583195
2000-12-28,1420.4153908827752
2000-12-29,1405.0613105828309
2001-01-01,1405.0613105828309
2001-01-02,1409.317468860988
2001-01-03,1413.2580233464596
2001-01-04,1429.782836119593
2001-01-05,1432.0274937846855
2001-01-08,1420.2826430911746
2001-01-09,1415.414587618447
2001-01-10,1406.6963773555617
2001-01-11,1387.3886383767463
2001-01-12,1383.7193296032688
2001-01-15,1373.7618461676452
2001-01-16,1379.4345391026882
2001-01-17,1386.7920983328222
2001-01-18,1392.0470861469032
2001-01-19,1417.2146065362115
2001-01-22,1416.524481159391
2001-01-23,1411.8638121347858
2001-01-24,1412.8326549277795
2001-01-25,1420.0869467287687
2001-01-26,1413.4117368468387
2001-01-29,1426.7357929480045
2001-01-30,1427.7601897076365
2001-01-31,1434.002247117209
2001-02-01,1439.8993769451454
2001-02-02,1440.4443399129161
2001-02-05,1420.5799412403899
2001-02-06,1437.8551875352637
2001-02-07,1420.327968001954
2001-02-08,1415.2854938730036
2001-02-09,1398.1880437953662
2001-02-12,1399.5913987433842
2001-02-13,1402.6895915479927
2001-02-14,1397.1624935630082
2001-02-15,1404.7021568262796
2001-02-16,1403.467545293317
2001-02-19,1389.536981585598
2001-02-20,1392.2474738604517
2001-02-21,1394.0386824273162
2001-02-22,1393.7777848339351
2001-02-23,1386.0415871693428
2001-02-26,1384.878637217043
2001-02-27,1379.282662874958
2001-02-28,1385.3177167557424
2001-03-01,1377.3826619045954
2001-03-02,1383.5223870275486
2001-03-05,1375.3619705725168
2001-03-06,1362.424203372917
2001-03-07,1355.260688527328
2001-03-08,1346.645327182838
2001-03-09,1343.2186984077937
2001-03-12,1343.894285033914
2001-03-13,1328.8801092583167
2001-03-14,1330.7773404691873
2001-03-15,1303.1654813071143
2001-03-16,1320.7884098453544
2001-03-19,1325.7109849564602
2001-03-20,1324.8689578862993
2001-03-21,1324.6940915108776
2001-03-22,1336.4372986386416
2001-03-23,1325.1730927113597
2001-03-26,1328.8751498392894
2001-03-27,1327.5808669335481
2001-03-28,1328.6245859616502
2001-03-29,1327.4804835986347
2001-03-30,1305.988080857848
2001-04-02,1314.24327218552
2001-04-03,1301.6119020962321
2001-04-04,1291.3903447754346
2001-04-05,1308.0759856323502
2001-04-06,1324.364272807806
2001-04-09,1318.3769546599651
2001-04-10,1338.6121959285867
2001-04-11,1364.635607936036
2001-04-12,1374.9342611091997
2001-04-13,1374.9342611091997
2001-04-16,1393.5384001660916
2001-04-17,1383.0974926545218
2001-04-18,1380.7727503317408
2001-04-19,1404.4669625682504
2001-04-20,1403.1174766191373
2001-04-23,1373.2797997240732
2001-04-24,1371.184219740592
2001-04-25,1369.3949026195824
2001-04-26,1387.2983458607348
2001-04-27,1398.7629865673996
2001-04-30,1409.1111037340897
2001-05-01,1418.4284467990967
2001-05-02,1426.2619710479628
2001-05-03,1429.6507031387248
2001-05-04,1421.0677739339383
2001-05-07,1428.698862208078
2001-05-08,1437.7039036888532
2001-05-09,1449.5371499123862
2001-05-10,1472.9594325246808
2001-05-11,1472.7951483054985
2001-05-14,1466.4186489981146
2001-05-15,1465.4678056180862
2001-05-16,1467.1137283120268
2001-05-17,1501.0571542685493
2001-05-18,1511.559280857538
2001-05-21,1545.3933271639612
2001-05-22,1530.658761833334
2001-05-23,1528.31150151755
2001-05-24,1526.1006481970649
2001-05-25,1532.9323326120814
2001-05-28,1530.495272978637
2001-05-29,1525.8522907722415
2001-05-30,1507.0914446075212
2001-05-31,1491.8151548356243
2001-06-01,1502.8682606722496
2001-06-04,1500.8074004129394
2001-06-05,1485.734866615059
2001-06-06,1497.297261114917
2001-06-07,1514.6616789081427
2001-06-08,1527.9769734392635
2001-06-11,1536.47351791897
2001-06-12,1518.3495083312189
2001-06-13,1525.8099624991994
2001-06-14,1514.048438026875
2001-06-15,1514.2160447774093
2001-06-18,1494.4606360809196
2001-06-19,1497.7859667118337
2001-06-20,1506.0219274920978
2001-06-21,1519.0051258620983
2001-06-22,1520.4007138340157
2001-06-25,1510.1537470132741
2001-06-26,1521.808209887113
2001-06-27,1520.1177785847078
2001-06-28,1520.674548660505
2001-06-29,1529.630064054945
2001-07-02,1523.9644032269082
2001-07-03,1539.4946755415856
2001-07-04,1553.6216862787278
2001-07-05,1571.2034097180856
2001-07-06,1520.1650069789093
2001-07-09,1512.0628444228782
2001-07-10,1515.104987751071
2001-07-11,1498.3707480391179
2001-07-12,1516.6674456450799
2001-07-13,1533.2591481081781
2001-07-16,1542.0063068260874
2001-07-17,1532.7338522846894
2001-07-18,1522.3580707876629
2001-07-19,1528.082334583189
2001-07-20,1498.9553587886933
2001-07-23,1509.7786376247234
2001-07-24,1490.9894946888423
2001-07-25,1472.605284689529
2001-07-26,1470.776792093485
2001-07-27,1473.7780551571532
2001-07-30,1477.5757896086618
2001-07-31,1481.1765154388995
2001-08-01,1510.1637686573254
2001-08-02,1521.3455188610058
2001-08-03,1508.7917309001627
2001-08-06,1525.2591598805182
2001-08-07,1523.4878004187328
2001-08-08,1527.730317110746
2001-08-09,1505.8529959870898
2001-08-10,1494.1601310057665
2001-08-13,1502.283909211875
2001-08-14,1500.8114032234437
2001-08-15,1499.7498623479403
2001-08-16,1485.4270097297679
2001-08-17,1507.4378260002413
2001-08-20,1493.811162487808
2001-08-21,1496.053688332718
2001-08-22,1499.6607255576032
2001-08-23,1501.3963220458477
2001-08-24,1500.1619474680663
2001-08-27,1512.618264288534
2001-08-28,1514.695637082353
2001-08-29,1511.4082199166776
2001-08-30,1519.548850942294
2001-08-31,1493.2558604563678
2001-09-03,1499.661569027671
2001-09-04,1520.6307542453674
2001-09-05,1516.9705496750478
2001-09-06,1516.578850536276
2001-09-07,1490.2856575230792
2001-09-10,1474.401850682531
2001-09-11,1487.13899628038
2001-09-12,1438.2304403353096
2001-09-13,1430.8738578786517
2001-09-14,1395.2282456171324
2001-09-17,1313.55321545238
2001-09-18,1313.8347961135696
2001-09-19,1307.9792465244445
2001-09-20,1302.2153854222815
2001-09-21,1276.462776923337
2001-09-24,1272.0334905070074
2001-09-25,1283.532892759153
2001-09-26,1283.1629699807686
2001-09-27,1282.0137839231502
2001-09-28,1331.4812304266497
2001-10-01,1331.2136779075568
2001-10-02,1351.2525287399205
2001-10-03,1354.3998480986102
2001-10-04,1370.6176459720732
2001-10-05,1391.6989614574202
2001-10-08,1397.8607788904087
2001-10-09,1394.0287117861517
2001-10-10,1406.1602500006907
2001-10-11,1416.975544031696
2001-10-12,1418.3450211676575
2001-10-15,1450.4376447516875
2001-10-16,1460.079104631799
2001-10-17,1478.9549732890155
2001-10-18,1460.4672560385093
2001-10-19,1456.870519853077
2001-10-22,1477.0013702350002
2001-10-23,1489.7135548158228
2001-10-24,1487.2077795869366
2001-10-25,1489.9980656435823
2001-10-26,1490.9547752077297
2001-10-29,1482.0447370504507
2001-10-30,1478.765255682747
2001-10-31,1477.9209939315972
2001-11-01,1486.6634091976696
2001-11-02,1493.8982456382885
2001-11-05,1502.714012086054
2001-11-06,1531.3241229814726
2001-11-07,1534.006658544853
2001-11-08,1548.9882262443978
2001-11-09,1541.5935432350404
2001-11-12,1557.2788881607917
2001-11-13,1579.4901868076086
2001-11-14,1581.9262081458976
2001-11-15,1581.7518845367363
2001-11-16,1577.3923823221544
2001-11-19,1602.3150967465383
2001-11-20,1590.7880748036039
2001-11-21,1595.9423878035723
2001-11-22,1596.3507282928958
2001-11-23,1602.896122798891
2001-11-26,1609.354591159416
2001-11-27,1622.4556775048914
2001-11-28,1619.6712637525238
2001-11-29,1609.3845545647969
2001-11-30,1612.301448664418
2001-12-03,1603.2591183346274
2001-12-04,1584.1087841239764
2001-12-05,1599.6708941956056
2001-12-06,1595.105840940461
2001-12-07,1598.9507575126918
2001-12-10,1597.9174516461546
2001-12-11,1594.660049536573
2001-12-12,1581.9248926089108
2001-12-13,1583.7534868873372
2001-12-14,1570.5758755187214
2001-12-17,1552.7289047150266
2001-12-18,1569.1103815002618
2001-12-19,1572.1054117293677
2001-12-20,1551.825596724763
2001-12-21,1576.7904698480295
2001-12-24,1603.7129464119057
2001-12-25,1603.7129464119055
2001-12-26,1601.2415736549863
2001-12-27,1604.7774917651157
2001-12-28,1626.2121209522059
2001-12-31,1620.2887725733635
2002-01-01,1620.2887725733635
2002-01-02,1610.4566669264195
2002-01-03,1609.5554278549805
2002-01-04,1636.763473239987
2002-01-07,1645.065990472677
2002-01-08,1664.8865110149968
2002-01-09,1673.887879660545
2002-01-10,1675.0521128394544
2002-01-11,1678.910707539579
2002-01-14,1653.4818092778576
2002-01-15,1661.1947402888745
2002-01-16,1674.8574123296926
2002-01-17,1655.1521002700397
2002-01-18,1656.6344389935543
2002-01-21,1668.4834295649314
2002-01-22,1688.5050645666556
2002-01-23,1700.6238655297643
2002-01-24,1711.0976503453771
2002-01-25,1735.5806249893349
2002-01-28,1737.2408125573193
2002-01-29,1739.5648560872341
2002-01-30,1708.725606793476
2002-01-31,1726.1495343050292
2002-02-01,1727.3826958774937
2002-02-04,1729.047838557337
2002-02-05,1723.1807845791443
2002-02-06,1723.7149472598635
2002-02-07,1719.0880555382382
2002-02-08,1730.0628696538513
2002-02-11,1734.844741303075
2002-02-12,1734.9922469465353
2002-02-13,1744.2801275000586
2002-02-14,1775.7338006279135
2002-02-15,1770.3499371420805
2002-02-18,1783.7729784805485
2002-02-19,1772.2578117423868
2002-02-20,1772.5968029835922
2002-02-21,1768.1721480173067
2002-02-22,1749.9399147974914
2002-02-25,1759.4444504649016
2002-02-26,1769.5768038369883
2002-02-27,1768.3185275288906
2002-02-28,1769.6964493158237
2002-03-01,1776.1344378254691
2002-03-04,1776.0373154908714
2002-03-05,1784.4226595542625
2002-03-06,1779.1722894624113
2002-03-07,1793.0315188386069
2002-03-08,1794.9998016956804
2002-03-11,1789.463818127166
2002-03-12,1794.6436266772548
2002-03-13,1793.0565355011006
2002-03-14,1788.1640624825272
2002-03-15,1782.199980830918
2002-03-18,1795.7288309863059
2002-03-19,1792.246559489306
2002-03-20,1821.4687476074248
2002-03-21,1834.3956005778573
2002-03-22,1841.323313605127
2002-03-25,1838.6958526472815
2002-03-26,1811.907498210712
2002-03-27,1831.8589367979023
2002-03-28,1854.7789146663695
2002-03-29,1854.7789146663695
2002-04-01,1842.975842014552
2002-04-02,1822.9951164796278
2002-04-03,1815.3842205019832
2002-04-04,1807.2501887143876
2002-04-05,1810.8320285320965
2002-04-08,1811.9847201784478
2002-04-09,1804.172928975016
2002-04-10,1809.9000235682927
2002-04-11,1808.0238763805553
2002-04-12,1811.8704584142884
2002-04-15,1801.615273583693
2002-04-16,1805.7192464290858
2002-04-17,1815.6993789518287
2002-04-18,1817.9343284733443
2002-04-19,1827.4136888115136
2002-04-22,1828.5264748667541
2002-04-23,1820.0136542884493
2002-04-24,1823.0542630508476
2002-04-25,1817.3473010665518
2002-04-26,1822.0765815519296
2002-04-29,1796.785242934627
2002-04-30,1787.533516694453
2002-05-01,1794.1402506027061
2002-05-02,1797.6983720592143
2002-05-03,1780.8303129909882
2002-05-06,1776.6693134661646
2002-05-07,1779.860051060652
2002-05-08,1798.0419225792805
2002-05-09,1793.6895427616628
2002-05-10,1786.1580270270201
2002-05-13,1785.2179107817285
2002-05-14,1808.7004083337201
2002-05-15,1815.3812586235201
2002-05-16,1822.8495286043526
2002-05-17,1822.7942220925736
2002-05-20,1820.5680084105566
