Date,MSCI USA Information Technology 20-35 Custom
2014-01-17,1129.3351527811576
2014-01-20,1128.835575908176
2014-01-21,1135.7248845177535
2014-01-22,1134.3642439082485
2014-01-23,1120.3575722829946
2014-01-24,1097.1807032124993
2014-01-27,1086.4925706766144
2014-01-28,1081.328197824429
2014-01-29,1072.6078556414964
2014-01-30,1095.7967489686105
2014-01-31,1103.9963379869248
2014-02-03,1077.4354497970053
2014-02-04,1083.7721137448461
2014-02-05,1082.383169256995
2014-02-06,1091.1780867989173
2014-02-07,1105.600209411447
2014-02-10,1106.5434389881143
2014-02-11,1116.2731772047102
2014-02-12,1127.0495906890612
2014-02-13,1130.744848511946
2014-02-14,1131.3845459960467
2014-02-17,1130.022178179303
2014-02-18,1128.2909180012207
2014-02-19,1122.386959554473
2014-02-20,1129.1741148387162
2014-02-21,1122.8609023345912
2014-02-24,1130.4472040869732
2014-02-25,1126.4266578899324
2014-02-26,1134.0956128176622
2014-02-27,1140.8550589131398
2014-02-28,1128.2214468321874
2014-03-03,1121.4899568430187
2014-03-04,1141.7302617743478
2014-03-05,1143.2321329243096
2014-03-06,1134.896521771013
2014-03-07,1129.459492604437
2014-03-10,1126.6612479545508
2014-03-11,1125.2737874625832
2014-03-12,1125.3227333891382
2014-03-13,1105.774316223659
2014-03-14,1098.8668559354799
2014-03-17,1112.8168225162763
2014-03-18,1129.2337606252222
2014-03-19,1123.3604376981434
2014-03-20,1140.8381566434773
2014-03-21,1135.0124406225275
2014-03-24,1130.5323815547556
2014-03-25,1138.8280598070185
2014-03-26,1123.2448505820676
2014-03-27,1120.182108024417
2014-03-28,1124.5603211656107
2014-03-31,1131.598573127929
2014-04-01,1145.9534540576415
2014-04-02,1147.4582110214878
2014-04-03,1144.1649839726883
2014-04-04,1120.362423018047
2014-04-07,1107.6195925499555
2014-04-08,1112.9909885234108
2014-04-09,1128.492864339469
2014-04-10,1095.3952658404949
2014-04-11,1081.5417340059769
2014-04-14,1098.2859156825996
2014-04-15,1103.152571233605
2014-04-16,1116.15076005519
2014-04-17,1111.1857009031726
2014-04-18,1111.1857009031726
2014-04-21,1118.581576749874
2014-04-22,1124.2222856873243
2014-04-23,1111.0195864958855
2014-04-24,1122.4236840316419
2014-04-25,1104.6747472564819
2014-04-28,1113.3035409617758
2014-04-29,1124.0901494248026
2014-04-30,1124.1636547484984
2014-05-01,1124.1463739907479
2014-05-02,1121.5091675545827
2014-05-05,1125.0840378210066
2014-05-06,1107.4431903434995
2014-05-07,1106.5016325175127
2014-05-08,1112.5319205847165
2014-05-09,1123.2226407962314
2014-05-12,1140.2750910995344
2014-05-13,1145.5207590195666
2014-05-14,1138.6044815479036
2014-05-15,1129.4027819135783
2014-05-16,1137.686323081275
2014-05-19,1146.187942060304
2014-05-20,1142.3958298487853
2014-05-21,1154.254929806971
2014-05-22,1156.6885452364008
2014-05-23,1170.0491371224532
2014-05-26,1168.3349677826411
2014-05-27,1182.9747290335004
2014-05-28,1180.7570936481156
2014-05-29,1186.9467681281058
2014-05-30,1184.622705912557
2014-06-02,1185.677126883083
2014-06-03,1183.3673889576426
2014-06-04,1186.4262776616565
2014-06-05,1196.6761661041232
2014-06-06,1200.112528386235
2014-06-09,1208.0933815252743
2014-06-10,1214.2424365596762
2014-06-11,1212.7214306827964
2014-06-12,1199.9259514965108
2014-06-13,1209.9629323247855
2014-06-16,1206.6329195496426
2014-06-17,1211.5605188516327
2014-06-18,1215.6197337097221
2014-06-19,1207.5835876054027
2014-06-20,1208.6094027806375
2014-06-23,1210.3192762588194
2014-06-24,1203.608487323312
2014-06-25,1207.3190420556332
2014-06-26,1209.3563425385637
2014-06-27,1211.7791879536805
2014-06-30,1209.3950786608011
2014-07-01,1223.4171827226019
2014-07-02,1225.6451955825971
2014-07-03,1236.1402703350727
2014-07-04,1238.0505614291221
2014-07-07,1236.6497690539159
2014-07-08,1221.9938575521264
2014-07-09,1225.3464794063905
2014-07-10,1225.06823382035
2014-07-11,1230.2312046976506
2014-07-14,1237.2028599562584
2014-07-15,1239.8075551809086
2014-07-16,1254.3405295020166
2014-07-17,1239.808742711132
2014-07-18,1257.0872360336361
2014-07-21,1255.264272599563
2014-07-22,1271.0305486811542
2014-07-23,1273.9073146040216
2014-07-24,1274.2067019941212
2014-07-25,1274.1311567784692
2014-07-28,1275.7616215809023
2014-07-29,1272.0868983349656
2014-07-30,1279.3630709857948
2014-07-31,1253.8709257933356
2014-08-01,1244.8296060414912
2014-08-04,1254.1778908268102
2014-08-05,1247.7372930220304
2014-08-06,1246.6371413406393
2014-08-07,1242.4218376172778
2014-08-08,1245.0512699218018
2014-08-11,1254.9931554905982
2014-08-12,1254.9937893245592
2014-08-13,1267.1300012173892
2014-08-14,1269.0093346693918
2014-08-15,1270.1843438218891
2014-08-18,1285.413834940618
2014-08-19,1299.010428731023
2014-08-20,1302.0815548343332
2014-08-21,1309.022250792704
2014-08-22,1314.968803176426
2014-08-25,1318.1160196717813
2014-08-26,1318.9641457071568
2014-08-27,1318.2870203090404
2014-08-28,1318.002781035297
2014-08-29,1324.8479193403482
2014-09-01,1328.3776199703939
2014-09-02,1332.0989801105843
2014-09-03,1321.3783376281729
2014-09-04,1337.6073950174016
2014-09-05,1347.0357833067098
2014-09-08,1350.6355417901764
2014-09-09,1345.2462201489977
2014-09-10,1356.3131805028515
2014-09-11,1355.2596116102059
2014-09-12,1349.2689709918416
2014-09-15,1338.9817889448495
2014-09-16,1347.925352220076
2014-09-17,1348.0255554262585
2014-09-18,1360.8402211190548
2014-09-19,1364.9768436752063
2014-09-22,1355.8477264050152
2014-09-23,1348.4203169363695
2014-09-24,1364.405641410039
2014-09-25,1338.8759873739427
2014-09-26,1360.7950927721186
2014-09-29,1360.385392597949
2014-09-30,1369.2508016885
2014-10-01,1350.6526763942627
2014-10-02,1345.1952011623268
2014-10-03,1371.3848438702014
2014-10-06,1364.7536290988328
2014-10-07,1335.7134696073638
2014-10-08,1355.8032863915291
2014-10-09,1330.4202246517318
2014-10-10,1301.326863072585
2014-10-13,1279.3948697188225
2014-10-14,1284.6069656689497
2014-10-15,1267.120703828432
2014-10-16,1258.2164867710878
2014-10-17,1274.7288492602631
2014-10-20,1281.6805877222914
2014-10-21,1314.5111854210736
2014-10-22,1312.397547060328
2014-10-23,1334.7815682021958
2014-10-24,1343.5299709715775
2014-10-27,1339.1486621933766
2014-10-28,1354.2541269701617
2014-10-29,1350.0127280070333
2014-10-30,1368.9785173309483
2014-10-31,1403.9122792943501
2014-11-03,1414.361434829707
2014-11-04,1405.406156757112
2014-11-05,1417.7695770435812
2014-11-06,1424.3498861192702
2014-11-07,1426.5903862814355
2014-11-10,1427.4133553789372
2014-11-11,1430.975527033892
2014-11-12,1429.1024602518523
2014-11-13,1436.8947620420358
2014-11-14,1445.4599086128067
2014-11-17,1445.0132541607677
2014-11-18,1442.509515101437
2014-11-19,1432.020109928792
2014-11-20,1441.3083593346994
2014-11-21,1459.7175970127669
2014-11-24,1467.0688448052128
2014-11-25,1462.2351189184697
2014-11-26,1470.1366047877914
2014-11-27,1475.672511563822
2014-11-28,1482.7554372661768
2014-12-01,1464.11969955522
2014-12-02,1476.4684310776722
2014-12-03,1493.6730538434792
2014-12-04,1481.4711810813803
2014-12-05,1496.3212536944573
2014-12-08,1478.1081199674659
2014-12-09,1469.4546855476635
2014-12-10,1446.2604543495204
2014-12-11,1457.4203389972213
2014-12-12,1425.709104956353
2014-12-15,1422.1278332606576
2014-12-16,1391.8866462105589
2014-12-17,1432.0681957127238
2014-12-18,1489.4901447593656
2014-12-19,1493.3149237298344
2014-12-22,1509.8229106586864
2014-12-23,1523.6972844080572
2014-12-24,1520.9759826977129
2014-12-25,1520.9759826977129
2014-12-26,1529.6217955750242
2014-12-29,1520.4705703769007
2014-12-30,1512.0091721500592
2014-12-31,1502.3350275568491
2015-01-01,1502.3350275568491
2015-01-02,1509.2361275921337
2015-01-05,1494.5389379669919
2015-01-06,1478.3556869837198
2015-01-07,1505.6479518566691
2015-01-08,1541.3930910382385
2015-01-09,1531.5339535231974
2015-01-12,1513.615314985301
2015-01-13,1517.1631717790406
2015-01-14,1508.192503372196
2015-01-15,1511.367748149705
2015-01-16,1537.8035010100975
2015-01-19,1520.087327761991
2015-01-20,1540.0706502976557
2015-01-21,1541.233202310413
2015-01-22,1594.7116925009504
2015-01-23,1622.3331243653265
2015-01-26,1614.8045603945377
2015-01-27,1544.1395886107575
2015-01-28,1550.8145692867035
2015-01-29,1568.035915813123
2015-01-30,1553.6939499985206
2015-02-02,1560.7907966752364
2015-02-03,1563.4897573135636
2015-02-04,1569.194417664149
2015-02-05,1583.6672934674596
2015-02-06,1588.4007831868264
2015-02-09,1586.8423549097517
2015-02-10,1613.1772216306558
2015-02-11,1623.1642333439838
2015-02-12,1639.8808206763201
2015-02-13,1647.4412971399383
2015-02-16,1647.1523863946818
2015-02-17,1648.49554355514
2015-02-18,1656.4242451702944
2015-02-19,1658.496030683199
2015-02-20,1672.3770513082584
2015-02-23,1676.131096041644
2015-02-24,1681.870741028775
2015-02-25,1668.1955466790978
2015-02-26,1700.4872692662086
2015-02-27,1690.2292752907815
2015-03-02,1710.2874226584129
2015-03-03,1698.37011531633
2015-03-04,1710.4813375392823
2015-03-05,1715.6593568875928
2015-03-06,1722.1938308404401
2015-03-09,1733.1451799233243
2015-03-10,1717.622934409477
2015-03-11,1728.0738399428594
2015-03-12,1730.8697886029968
2015-03-13,1737.097313590812
2015-03-16,1749.0819935698414
2015-03-17,1745.7413591086483
2015-03-18,1761.2498346493203
2015-03-19,1761.8047632753935
2015-03-20,1743.1282695385605
2015-03-23,1723.2538064180742
2015-03-24,1721.8374158104527
2015-03-25,1663.2325489667662
2015-03-26,1674.8196686451608
2015-03-27,1682.5466520417126
2015-03-30,1711.576361305707
2015-03-31,1710.1467007191948
2015-04-01,1699.3621146437201
2015-04-02,1679.157776712334
2015-04-03,1679.157776712334
2015-04-06,1672.0995212707683
2015-04-07,1696.7729438231738
2015-04-08,1712.5379052826322
2015-04-09,1737.7706383644809
2015-04-10,1753.405678462623
2015-04-13,1755.5461217290806
2015-04-14,1729.229852030934
2015-04-15,1758.5420197196997
2015-04-16,1739.185511578903
2015-04-17,1701.2607226903035
2015-04-20,1734.3643164765783
2015-04-21,1736.1929850313415
2015-04-22,1757.436620752351
2015-04-23,1747.8964199786892
2015-04-24,1752.6654465895622
2015-04-27,1755.9513574002676
2015-04-28,1741.221657164456
2015-04-29,1706.847644794492
2015-04-30,1671.5033567597584
2015-05-01,1690.8794145012635
2015-05-04,1700.0592682313045
2015-05-05,1669.948151633195
2015-05-06,1633.0616152306754
2015-05-07,1658.7433915201575
2015-05-08,1690.033918310737
2015-05-11,1691.2901967868897
2015-05-13,1659.4499361775925
2015-05-14,1683.4610391600067
2015-05-15,1669.0512113441662
2015-05-18,1687.976996471027
2015-05-19,1720.2195163885522
2015-05-20,1724.0204701253454
2015-05-21,1727.3750723331243
2015-05-22,1743.115629909456
2015-05-25,1743.115629909456
2015-05-26,1738.790356411958
2015-05-27,1772.813440368485
2015-05-28,1764.0103431242317
2015-05-29,1743.7000202653007
2015-06-01,1760.1698580260775
2015-06-02,1719.1580756432443
2015-06-03,1702.0783312460692
2015-06-04,1683.698210074863
2015-06-05,1707.6706629178468
2015-06-08,1672.53135948908
2015-06-09,1663.614562588261
2015-06-10,1681.2326944672163
2015-06-11,1690.4907266966904
2015-06-12,1672.1230161657859
2015-06-15,1664.1722698170126
2015-06-16,1677.1701705189546
2015-06-17,1680.74505261321
2015-06-18,1669.1801235794833
2015-06-19,1668.6794050843077
2015-06-22,1669.5302046125944
2015-06-23,1700.8681901733405
2015-06-24,1692.8461960891589
2015-06-25,1686.8148518841256
2015-06-26,1678.5397342023243
2015-06-29,1639.9491322915305
2015-06-30,1644.549357145919
2015-07-01,1660.6446024283277
2015-07-02,1662.9743560002419
2015-07-03,1663.5735990455103
2015-07-06,1659.8060450805083
2015-07-07,1681.9210644764034
2015-07-08,1634.6017065411493
2015-07-09,1632.8768413568355
2015-07-10,1639.4688520534582
2015-07-13,1689.9675366521694
2015-07-14,1698.9720961809187
2015-07-15,1707.0599114043669
2015-07-16,1736.6616177774738
2015-07-17,1774.026749345397
2015-07-20,1781.0751015989247
2015-07-21,1761.0988019921188
2015-07-22,1740.0693973147074
2015-07-23,1722.1287694051452
2015-07-24,1714.15244190708
2015-07-27,1676.1394057798639
2015-07-28,1702.5183551586495
2015-07-29,1713.8458848615023
2015-07-30,1733.547354983036
2015-07-31,1704.4871790324564
2015-08-03,1707.2613609729801
2015-08-04,1697.2849447560288
2015-08-05,1729.2681962769257
2015-08-06,1704.3112850345753
2015-08-07,1700.9908690281889
2015-08-10,1721.0656897566782
2015-08-11,1682.720051912226
2015-08-12,1669.8255062748212
2015-08-13,1675.2414437592065
2015-08-14,1686.2906908183706
2015-08-17,1702.1965572400727
2015-08-18,1698.5996623692745
2015-08-19,1681.2138977482743
2015-08-20,1617.4742883226256
2015-08-21,1535.237448606776
2015-08-24,1448.5280692676426
2015-08-25,1452.1698612990401
2015-08-26,1528.73717493128
2015-08-27,1591.7824206223552
2015-08-28,1594.961430304693
2015-08-31,1583.3319625557733
2015-09-01,1523.637944854584
2015-09-02,1566.7956561138662
2015-09-03,1584.871990557352
2015-09-04,1559.3372933767328
2015-09-07,1553.258686668077
2015-09-08,1593.171308631961
2015-09-09,1574.8993857103471
2015-09-10,1583.5473377980063
2015-09-11,1583.7710572087597
2015-09-14,1578.4241653288007
2015-09-15,1600.881642727736
2015-09-16,1606.5306289014056
2015-09-17,1592.9943279762638
2015-09-18,1564.511969301447
2015-09-21,1604.7784590782085
2015-09-22,1588.1132651450312
2015-09-23,1589.5545392410356
2015-09-24,1568.6816912421664
2015-09-25,1581.9909550024197
2015-09-28,1539.4640664472154
2015-09-29,1529.5967895904573
2015-09-30,1571.7385429279752
2015-10-01,1565.1079722935647
2015-10-02,1579.0202165946805
2015-10-05,1618.8311015045085
2015-10-06,1613.8778147829541
2015-10-07,1625.2953806196138
2015-10-08,1626.037876133364
2015-10-09,1623.931749209003
2015-10-12,1623.3569624250365
2015-10-13,1617.7280564968285
2015-10-14,1607.7310131904233
2015-10-15,1633.1309785231442
2015-10-16,1639.4674832464473
2015-10-19,1653.9157747566774
2015-10-20,1643.3881450499214
2015-10-21,1627.2177698534038
2015-10-22,1694.4594120823076
2015-10-23,1763.721075649958
2015-10-26,1755.2588399436484
2015-10-27,1745.2002902254296
2015-10-28,1770.4035132522138
2015-10-29,1780.2243849313966
2015-10-30,1755.094804405976
2015-11-02,1774.643099782821
2015-11-03,1799.754228868002
2015-11-04,1817.0804237447524
2015-11-05,1810.3085913855443
2015-11-06,1839.8118071432953
2015-11-09,1820.7927587481443
2015-11-10,1816.7659575076964
2015-11-11,1809.397377226668
2015-11-12,1788.6195482520714
2015-11-13,1756.5218619010625
2015-11-16,1783.7389234091754
2015-11-17,1794.5929266802664
2015-11-18,1823.811584260462
2015-11-19,1816.552203108703
2015-11-20,1842.7923811713872
2015-11-23,1842.0661563679967
2015-11-24,1839.4115625679785
2015-11-25,1839.7284812920036
2015-11-26,1836.7832525339318
2015-11-27,1844.1013441508915
2015-11-30,1850.4310219519664
2015-12-01,1862.6134425031544
2015-12-02,1856.8173808963488
2015-12-03,1785.3334218154334
2015-12-04,1821.0919770022408
2015-12-07,1815.7424992440085
2015-12-08,1808.947064914489
2015-12-09,1767.201313602204
2015-12-10,1775.7094463528172
2015-12-11,1729.1755755839445
2015-12-14,1734.4486315115569
2015-12-15,1759.0616205033195
2015-12-16,1778.31635325947
2015-12-17,1767.233156729205
2015-12-18,1730.172525106928
2015-12-21,1735.8251094703699
2015-12-22,1739.6680702605238
2015-12-23,1768.2554097539983
2015-12-24,1753.321391384588
2015-12-25,1753.321391384588
2015-12-28,1751.748835674996
2015-12-29,1785.5146717844827
2015-12-30,1770.3335043634584
2015-12-31,1753.7926543618805
2016-01-01,1753.7926543618805
2016-01-04,1736.244871789017
2016-01-05,1742.0513631819758
2016-01-06,1714.6822689824328
2016-01-07,1648.3763292926524
2016-01-08,1623.580769584152
2016-01-11,1640.461496734349
2016-01-12,1664.5646729831417
2016-01-13,1614.0058632747482
2016-01-14,1647.3281398014294
2016-01-15,1579.9398343706619
2016-01-18,1591.0533829274507
2016-01-19,1584.981620019408
2016-01-20,1575.1098016272138
2016-01-21,1591.1455905965627
2016-01-22,1635.6849487259835
2016-01-25,1611.3169187447727
2016-01-26,1623.9554734885583
2016-01-27,1580.5181270420737
2016-01-28,1590.944948682099
2016-01-29,1666.0698262826083
2016-02-01,1658.7540583275506
2016-02-02,1623.0537815757662
2016-02-03,1596.5390859379345
2016-02-04,1583.0545828196566
2016-02-05,1527.876984933514
2016-02-08,1501.4751359047516
2016-02-09,1473.6309795781342
2016-02-10,1495.041502798582
2016-02-11,1472.002749644222
2016-02-12,1505.2793272186018
2016-02-15,1518.718718223873
2016-02-16,1549.5498251604095
2016-02-17,1587.8514792735339
2016-02-18,1582.6324017857642
2016-02-19,1586.0473078431469
2016-02-22,1620.0860106088996
2016-02-23,1591.3746119684931
2016-02-24,1605.6687479709421
2016-02-25,1624.8976625999228
2016-02-26,1637.3535304662048
2016-02-29,1636.1921985835631
2016-03-01,1687.731452261543
2016-03-02,1695.7594887340772
2016-03-03,1679.352046305116
2016-03-04,1673.4680167548984
2016-03-07,1665.5243453413514
2016-03-08,1641.2110326807062
2016-03-09,1664.2013226571357
2016-03-10,1641.2027822696064
2016-03-11,1668.207504640428
2016-03-14,1676.9251000961829
2016-03-15,1682.0839593802355
2016-03-16,1706.0662649161018
2016-03-17,1677.1067306168916
2016-03-18,1685.949006279205
2016-03-21,1696.3161591277249
2016-03-22,1703.380399687544
2016-03-23,1700.271947185274
2016-03-24,1704.21521547624
2016-03-25,1704.21521547624
2016-03-28,1691.5370665309867
2016-03-29,1722.9435232048727
2016-03-30,1709.2922679284898
2016-03-31,1701.4391109413637
2016-04-01,1723.309912755829
2016-04-04,1709.9393848150687
2016-04-05,1692.6889965182597
2016-04-06,1711.3129731584158
2016-04-07,1685.695565011057
2016-04-08,1682.7034255375925
2016-04-11,1673.8369485209623
2016-04-12,1692.7158241655143
2016-04-13,1731.3252214598099
2016-04-14,1732.4667255789022
2016-04-15,1719.5174010667736
2016-04-18,1721.5294114253272
2016-04-19,1703.2217333367282
2016-04-20,1713.98414857026
2016-04-21,1719.681816299951
2016-04-22,1696.4742892538122
2016-04-25,1689.771249059544
2016-04-26,1678.0859482907874
2016-04-27,1664.3111128026687
2016-04-28,1640.900253394472
2016-04-29,1606.8396890069073
2016-05-02,1608.9001977865983
2016-05-03,1594.492122432068
2016-05-04,1591.3283533718868
2016-05-05,1605.146625685699
2016-05-06,1612.8461071697259
2016-05-09,1616.765604063349
2016-05-10,1639.1178423213785
2016-05-11,1623.0643234023514
2016-05-12,1620.0031440155756
2016-05-13,1630.4851642455276
2016-05-16,1648.6112182496684
2016-05-17,1631.3670938009352
2016-05-18,1648.1287621434888
2016-05-19,1649.6981950158752
2016-05-20,1668.3392967943626
2016-05-23,1668.8454318144006
2016-05-24,1709.7906616284452
2016-05-25,1724.7022985013475
2016-05-26,1722.796010933222
2016-05-27,1740.5267507526708
2016-05-30,1739.5110007185633
2016-05-31,1743.079411366658
2016-06-01,1733.2465170557361
2016-06-02,1733.8722758033323
2016-06-03,1700.362875400378
2016-06-06,1700.8907946197069
2016-06-07,1705.4109492475504
2016-06-08,1705.738167312165
2016-06-09,1714.624889500417
2016-06-10,1699.7165606518915
2016-06-13,1684.3133125180523
2016-06-14,1700.3838660931158
2016-06-15,1692.7293249931686
2016-06-16,1709.8209446709984
2016-06-17,1678.6178061428143
2016-06-20,1674.852584545475
2016-06-21,1695.0586260562318
2016-06-22,1685.6450396069683
2016-06-23,1700.978890278549
2016-06-24,1662.9080727529824
2016-06-27,1643.6739592980377
2016-06-28,1665.551758343996
2016-06-29,1685.4382924683578
2016-06-30,1702.2005302231803
2016-07-01,1701.0515860213
2016-07-04,1700.2115605467213
2016-07-05,1692.330363364448
2016-07-06,1706.7625624987363
2016-07-07,1711.4349469706367
2016-07-08,1746.8896077364257
2016-07-11,1756.0175488846803
2016-07-12,1769.4454561821012
2016-07-13,1762.0123258438514
2016-07-14,1775.7866673721396
2016-07-15,1778.5062587629698
2016-07-18,1791.7724792023002
2016-07-19,1798.8537447742915
2016-07-20,1823.8340064245983
2016-07-21,1816.3469352140444
2016-07-22,1829.490352869182
2016-07-25,1828.1285445603032
2016-07-26,1833.9197733151934
2016-07-27,1845.970936662672
2016-07-28,1837.4743910597497
2016-07-29,1823.1007383717213
2016-08-01,1831.9235294566022
2016-08-02,1807.2124935204836
2016-08-03,1823.478055471233
2016-08-04,1839.2051171506769
2016-08-05,1872.0801752460127
2016-08-08,1871.2501103817383
2016-08-09,1868.7598245778877
2016-08-10,1854.1133264525963
2016-08-11,1858.2447427771197
2016-08-12,1857.0129083524034
2016-08-15,1863.386749647258
2016-08-16,1843.435276984617
2016-08-17,1839.954522188027
2016-08-18,1833.1244607293975
2016-08-19,1837.6004113560773
2016-08-22,1835.3207456126152
2016-08-23,1843.7379808711207
2016-08-24,1845.7489490398245
2016-08-25,1843.0368115980905
2016-08-26,1845.3842954637546
2016-08-29,1869.8179341108448
2016-08-30,1868.2872227904318
2016-08-31,1867.6119077136561
2016-09-01,1865.5232110693223
2016-09-02,1878.0635033255708
2016-09-05,1880.9280746374488
2016-09-06,1873.956979554371
2016-09-07,1877.718813448638
2016-09-08,1856.2318235678165
2016-09-09,1822.9017447363874
2016-09-12,1851.802333458822
2016-09-13,1835.8197109698806
2016-09-14,1845.165577217288
2016-09-15,1876.8515262900696
2016-09-16,1884.3242693464704
2016-09-19,1877.2689340157783
2016-09-20,1878.7641370845984
2016-09-21,1904.5070166165283
2016-09-22,1898.1699568966515
2016-09-23,1884.6860353958618
2016-09-26,1864.9505435157382
2016-09-27,1897.8075965264206
2016-09-28,1904.9713637823027
2016-09-29,1887.6119487617125
2016-09-30,1896.9734838024306
2016-10-03,1894.0661081505389
2016-10-04,1901.0370296710357
2016-10-05,1902.885793568956
2016-10-06,1910.8180712140859
2016-10-07,1904.8147313695931
2016-10-10,1920.2425461766984
2016-10-11,1914.367938643397
2016-10-12,1922.9798157942428
2016-10-13,1908.0417277441377
2016-10-14,1921.0428946550544
2016-10-17,1917.8605514918104
2016-10-18,1933.4768331151406
2016-10-19,1935.6741075344403
2016-10-20,1938.3113253478773
2016-10-21,1958.8382335082683
2016-10-24,1979.607909811331
2016-10-25,1976.2690521409106
2016-10-26,1955.737843267284
