Date,UK SMALL CAP MINIMUM VOLATILITY (GBP)
2002-01-25,863.5381901222147
2002-01-28,865.8261982417697
2002-01-29,862.6282786788323
2002-01-30,857.3965317827899
2002-01-31,862.1933741564515
2002-02-01,866.406355927432
2002-02-04,863.429343114743
2002-02-05,856.3231651808609
2002-02-06,853.9109305842444
2002-02-07,852.7466308577474
2002-02-08,855.5461364940181
2002-02-11,854.8056613617166
2002-02-12,862.1783467488742
2002-02-13,864.5792957439154
2002-02-14,867.2165144861648
2002-02-15,869.4123130925605
2002-02-18,869.8241502328028
2002-02-19,862.4730083413729
2002-02-20,859.6277208214507
2002-02-21,861.4916867815647
2002-02-22,852.6890141160351
2002-02-25,860.4206791279985
2002-02-26,867.7239222926828
2002-02-27,874.4788961407125
2002-02-28,871.1973324080992
2002-03-01,872.8736122350249
2002-03-04,882.6816373233656
2002-03-05,888.2222780713854
2002-03-06,885.3201047237451
2002-03-07,888.0827597465927
2002-03-08,894.6659600456522
2002-03-11,896.7773535373252
2002-03-12,891.7230484516551
2002-03-13,892.6898228568948
2002-03-14,893.3744914980601
2002-03-15,894.1078685602179
2002-03-18,897.1599411558577
2002-03-19,892.2253238405555
2002-03-20,894.6182326437665
2002-03-21,902.8741668500742
2002-03-22,913.8739046838004
2002-03-25,918.2907335508172
2002-03-26,916.8027548914946
2002-03-27,924.4853387879655
2002-03-28,929.5299292590292
2002-03-29,929.5299292590291
2002-04-01,931.2969634583737
2002-04-02,933.1243918259225
2002-04-03,931.1167664177913
2002-04-04,930.6165455462174
2002-04-05,937.0656691517681
2002-04-08,940.6043910931436
2002-04-09,941.7262061944016
2002-04-10,944.3376853491859
2002-04-11,944.5311224867719
2002-04-12,946.3345692198308
2002-04-15,949.0484354600804
2002-04-16,950.847574580997
2002-04-17,950.4492401079439
2002-04-18,952.8762159612934
2002-04-19,957.3549168633587
2002-04-22,961.6030430332074
2002-04-23,958.9604295485414
2002-04-24,957.0972478052491
2002-04-25,950.9096985267049
2002-04-26,950.7368222100852
2002-04-29,949.6614524368797
2002-04-30,951.7432212900416
2002-05-01,953.197710987285
2002-05-02,963.4450085000085
2002-05-03,958.9018289527548
2002-05-06,955.1880179237727
2002-05-07,953.7844483357898
2002-05-08,956.2191945749906
2002-05-09,955.0213056649887
2002-05-10,951.8982527703702
2002-05-13,949.6030992375304
2002-05-14,952.031327054415
2002-05-15,949.2996892647793
2002-05-16,948.3291756602981
2002-05-17,941.7658581298338
2002-05-20,940.9638652062498
2002-05-21,940.6790236848914
2002-05-22,931.0491282578761
2002-05-23,927.4504285912632
2002-05-24,929.988096853288
2002-05-27,936.018210377214
2002-05-28,927.4086486608121
2002-05-29,921.0991260078056
2002-05-30,914.9209610280167
2002-05-31,918.1051238236743
2002-06-03,913.4659470211609
2002-06-04,909.0698757385288
2002-06-05,906.3653857619415
2002-06-06,902.8730621410651
2002-06-07,896.4538692527235
2002-06-10,895.2620506688243
2002-06-11,899.9023977236193
2002-06-12,897.1084643600518
2002-06-13,895.2599855993767
2002-06-14,868.1108410306742
2002-06-17,879.0718493036989
2002-06-18,879.636358512506
2002-06-19,866.6757810459255
2002-06-20,853.5785101030425
2002-06-21,849.2129042879562
2002-06-24,840.2073993482599
2002-06-25,846.399121080792
2002-06-26,830.305128655442
2002-06-27,835.4505665095413
2002-06-28,832.2199950149238
2002-07-01,834.2561009863753
2002-07-02,820.7405947372481
2002-07-03,807.7048294728611
2002-07-04,812.4916779022849
2002-07-05,818.1786495423597
2002-07-08,816.1773447334652
2002-07-09,811.42677998714
2002-07-10,808.9761406277971
2002-07-11,789.9861426854618
2002-07-12,791.1734531548335
2002-07-15,770.9984653108722
2002-07-16,749.239456510347
2002-07-17,747.9235879050705
2002-07-18,758.1461109723456
2002-07-19,750.2387548795299
2002-07-22,743.5224783166672
2002-07-23,739.0176393918698
2002-07-24,723.3282375967434
2002-07-25,730.6019714559294
2002-07-26,734.8892715510539
2002-07-29,752.3543201401544
2002-07-30,758.4190285213219
2002-07-31,763.7724313706436
2002-08-01,754.530513505331
2002-08-02,755.0824861949848
2002-08-05,741.5591162073167
2002-08-06,732.7923756020699
2002-08-07,733.9778182274707
2002-08-08,738.1614187340782
2002-08-09,739.5649458058407
2002-08-12,736.3728996213159
2002-08-13,740.8325728053968
2002-08-14,738.340433611435
2002-08-15,749.3330547305567
2002-08-16,751.4539174492999
2002-08-19,761.4945799347088
2002-08-20,761.2768721642377
2002-08-21,764.923938734147
2002-08-22,774.6300700107706
2002-08-23,775.8473997780485
2002-08-26,777.2357920784518
2002-08-27,778.6859893719312
2002-08-28,771.8737537961981
2002-08-29,768.2237876095036
2002-08-30,772.5988240060566
2002-09-02,770.5556026908548
2002-09-03,761.3850052862332
2002-09-04,758.0730027889316
2002-09-05,753.1203873782123
2002-09-06,758.3424866098919
2002-09-09,763.3252308009735
2002-09-10,770.6954449832554
2002-09-11,776.213978992974
2002-09-12,774.6618478613416
2002-09-13,772.0545428553069
2002-09-16,767.812477647304
2002-09-17,767.9042476850212
2002-09-18,755.2972861614663
2002-09-19,744.0251222756096
2002-09-20,737.86509901942
2002-09-23,732.7303293580173
2002-09-24,721.576710483082
2002-09-25,727.4969032311989
2002-09-26,735.8741309707292
2002-09-27,734.8600839601474
2002-09-30,722.0601460984076
2002-10-01,720.6082708420811
2002-10-02,723.4478645802868
2002-10-03,718.0443579944607
2002-10-04,717.0278532943393
2002-10-07,710.4025836477738
2002-10-08,710.3355586817282
2002-10-09,701.6023165492686
2002-10-10,695.9572716007407
2002-10-11,699.5802540582265
2002-10-14,691.2731492056381
2002-10-15,706.1047061720943
2002-10-16,706.6544321728287
2002-10-17,721.045622074944
2002-10-18,722.8162988611846
2002-10-21,723.1174536149113
2002-10-22,723.8860081912817
2002-10-23,725.6085618498811
2002-10-24,726.2211153609105
2002-10-25,725.6847265091699
2002-10-28,723.3174094927451
2002-10-29,717.9727878773832
2002-10-30,718.7684276261683
2002-10-31,718.4741587803488
2002-11-01,715.8910729539471
2002-11-04,724.3489393584367
2002-11-05,725.3864471178518
2002-11-06,729.0231550544356
2002-11-07,730.31844757526
2002-11-08,729.0528909774897
2002-11-11,726.8190658185783
2002-11-12,725.9536229464214
2002-11-13,720.4029892131038
2002-11-14,719.8841093047376
2002-11-15,720.3151291525871
2002-11-18,725.8515233129245
2002-11-19,724.9790698173462
2002-11-20,724.6715961367279
2002-11-21,734.2361980393764
2002-11-22,737.815179952117
2002-11-25,730.3032067686231
2002-11-26,723.0823234237263
2002-11-27,719.9699865320143
2002-11-28,728.4421906328621
2002-11-29,721.5179715124747
2002-12-02,721.2671354594125
2002-12-03,716.1432168248659
2002-12-04,714.0958674481972
2002-12-05,709.9617141077703
2002-12-06,705.7136117885159
2002-12-09,704.2188683322207
2002-12-10,698.8048491958953
2002-12-11,700.6392270853166
2002-12-12,686.5541606487209
2002-12-13,683.0672740451637
2002-12-16,684.3912878475737
2002-12-17,677.1713639137656
2002-12-18,678.9414525025805
2002-12-19,684.0775989526275
2002-12-20,683.3048532505819
2002-12-23,679.1141807906706
2002-12-24,677.147898031443
2002-12-25,677.1478980314429
2002-12-26,675.3177209009617
2002-12-27,673.8002426201281
2002-12-30,672.7436465501829
2002-12-31,674.2453382824158
2003-01-01,674.2453382824158
2003-01-02,681.9957967794326
2003-01-03,686.6815956606569
2003-01-06,681.9356035679912
2003-01-07,682.8219095747542
2003-01-08,678.7976806790119
2003-01-09,677.5978836203408
2003-01-10,678.0449711173918
2003-01-13,673.8331472966203
2003-01-14,672.1020215812042
2003-01-15,664.5897939340484
2003-01-16,666.4091597559288
2003-01-17,664.2866017337334
2003-01-20,658.6700130910746
2003-01-21,657.9564062044464
2003-01-22,654.675682272057
2003-01-23,653.5294194506645
2003-01-24,650.6695334648048
2003-01-27,633.972363914746
2003-01-28,627.3678634812098
2003-01-29,616.1757788991348
2003-01-30,626.8692751836413
2003-01-31,624.922541733129
2003-02-03,630.0878273983277
2003-02-04,624.3236014162662
2003-02-05,630.0988950404379
2003-02-06,628.1890124078421
2003-02-07,625.1147584262441
2003-02-10,627.6370778935941
2003-02-11,627.7559623533915
2003-02-12,619.496716356026
2003-02-13,612.9262067408815
2003-02-14,613.3789937187144
2003-02-17,615.832506792114
2003-02-18,614.1916922978148
2003-02-19,614.2603555641355
2003-02-20,609.7359759688396
2003-02-21,610.9587975332847
2003-02-24,612.3484245595081
2003-02-25,605.4023519285196
2003-02-26,605.822878187074
2003-02-27,607.8616080448411
2003-02-28,608.2439854682016
2003-03-03,610.7114154734901
2003-03-04,607.522364818004
2003-03-05,605.3701915656133
2003-03-06,603.4949634389393
2003-03-07,595.2959482556342
2003-03-10,586.7410590596094
2003-03-11,580.5664104075285
2003-03-12,580.0127949032079
2003-03-13,585.0128586645149
2003-03-14,590.4543030814314
2003-03-17,593.9828311646813
2003-03-18,603.1804168499758
2003-03-19,608.89750603521
2003-03-20,612.0865945021867
2003-03-21,622.6070480240729
2003-03-24,616.2140192220551
2003-03-25,609.3229344788873
2003-03-26,614.0591365555639
2003-03-27,609.6302235133462
2003-03-28,609.7390169073711
2003-03-31,601.0603157967888
2003-04-01,600.0323557732919
2003-04-02,606.9475496010916
2003-04-03,610.4943812774613
2003-04-04,610.1905254762747
2003-04-07,620.3290685603325
2003-04-08,616.9356405310804
2003-04-09,619.5386438897235
2003-04-10,626.1820468920224
2003-04-11,633.2631925915645
2003-04-14,635.1977515327201
2003-04-15,641.2424111832547
2003-04-16,645.335767015662
2003-04-17,644.4177522888695
2003-04-18,644.4177522888695
2003-04-21,641.0792131032837
2003-04-22,645.0131026190357
2003-04-23,656.9400332593221
2003-04-24,655.280141915923
2003-04-25,651.1350067442648
2003-04-28,652.8109574675963
2003-04-29,655.6087351970651
2003-04-30,657.0427836107162
2003-05-01,657.3511265995746
2003-05-02,659.6768755229145
2003-05-05,657.5124694671518
2003-05-06,663.8243193510282
2003-05-07,665.45886711684
2003-05-08,662.9091090775282
2003-05-09,663.4583985258541
2003-05-12,669.5928408079394
2003-05-13,676.8780355576054
2003-05-14,687.0747788206701
2003-05-15,696.8804372979665
2003-05-16,704.9365402589942
2003-05-19,693.6535123317343
2003-05-20,695.1896039559019
2003-05-21,690.8065095556829
2003-05-22,691.839177988899
2003-05-23,689.4928939401232
2003-05-26,685.0425530105116
2003-05-27,684.6861236871517
2003-05-28,698.017917507665
2003-05-29,704.5237728703482
2003-05-30,709.5182296976816
2003-06-02,714.824705453934
2003-06-03,709.4108949833641
2003-06-04,716.0326004161158
2003-06-05,723.0773140527157
2003-06-06,747.1254613257034
2003-06-09,733.4737213042139
2003-06-10,730.1886018321287
2003-06-11,736.97261655057
2003-06-12,748.5972608964206
2003-06-13,746.3886780485725
2003-06-16,750.0162962220327
2003-06-17,762.9390822121286
2003-06-18,765.411441758674
2003-06-19,761.8048036758547
2003-06-20,760.1974761277615
2003-06-23,762.7932041550783
2003-06-24,754.0106569359873
2003-06-25,754.4132532473977
2003-06-26,754.8607634378994
2003-06-27,751.7543395648356
2003-06-30,751.8268905532833
2003-07-01,746.1343885884282
2003-07-02,758.8729325720757
2003-07-03,763.1328142186117
2003-07-04,763.8802508945104
2003-07-07,771.6930219557593
2003-07-08,777.3430599294134
2003-07-09,774.5916354899429
2003-07-10,773.521568782241
2003-07-11,774.9815348841679
2003-07-14,780.5925854391379
2003-07-15,776.2214312499647
2003-07-16,773.6534389927677
2003-07-17,769.2456359830996
2003-07-18,765.7955510983797
2003-07-21,764.6553599208339
2003-07-22,763.8422310168773
2003-07-23,766.4099850416558
2003-07-24,769.0524813758093
2003-07-25,769.9892951924566
2003-07-28,778.1856892680347
2003-07-29,777.6278946906199
2003-07-30,786.1627542600645
2003-07-31,795.4371785397025
2003-08-01,799.7377413725239
2003-08-04,795.8276844576812
2003-08-05,795.6494479678746
2003-08-06,790.1758854625405
2003-08-07,789.0653605380974
2003-08-08,793.5667475050145
2003-08-11,790.9556773632758
2003-08-12,796.4524700441223
2003-08-13,806.9963595350757
2003-08-14,810.4552422782396
2003-08-15,813.3359635743691
2003-08-18,820.5863320292942
2003-08-19,827.6637408766802
2003-08-20,825.4944577075552
2003-08-21,836.1437055895716
2003-08-22,842.2332924852285
2003-08-25,839.6815341324308
2003-08-26,836.6748662816331
2003-08-27,838.7970203571673
2003-08-28,839.6303729929472
2003-08-29,837.9259601878991
2003-09-01,838.0099857505509
2003-09-02,855.1147253769002
2003-09-03,865.5976830821795
2003-09-04,858.1162641769988
2003-09-05,852.123939025465
2003-09-08,851.1413632951951
2003-09-09,844.7595297371658
2003-09-10,838.1344611619807
2003-09-11,837.4120668776796
2003-09-12,833.7407679100278
2003-09-15,832.8696107563761
2003-09-16,836.6886511617611
2003-09-17,843.0793713789664
2003-09-18,848.287717894543
2003-09-19,849.6038613287627
2003-09-22,840.9356674130735
2003-09-23,839.6330801308135
2003-09-24,843.7585719798271
2003-09-25,834.7194220012744
2003-09-26,828.554473503522
2003-09-29,825.65571427565
2003-09-30,816.065276960345
2003-10-01,816.631765464304
2003-10-02,825.5728887872144
2003-10-03,834.87540684692
2003-10-06,839.2611719026457
2003-10-07,829.5088426426221
2003-10-08,828.7184977884857
2003-10-09,840.0571554643141
2003-10-10,841.9241965381461
2003-10-13,855.5201416638288
2003-10-14,856.9379055987241
2003-10-15,866.4378357013231
2003-10-16,868.5555003818428
2003-10-17,868.3619823341388
2003-10-20,864.3662139393733
2003-10-21,864.8174559566171
2003-10-22,849.5996121785108
2003-10-23,839.4461469508077
2003-10-24,841.6914876440047
2003-10-27,846.1031343272372
2003-10-28,854.609361584256
2003-10-29,858.3586071080241
2003-10-30,856.7222399522511
2003-10-31,859.5978086264774
2003-11-03,864.1087211714694
2003-11-04,862.5517403786242
2003-11-05,861.5534137930251
2003-11-06,862.9347389797559
2003-11-07,867.0424252238194
2003-11-10,865.4345161672101
2003-11-11,854.3381513497243
2003-11-12,853.020088056209
2003-11-13,854.2950668014633
2003-11-14,849.4936455022315
2003-11-17,841.0983413447359
2003-11-18,839.8316531084056
2003-11-19,834.245517992518
2003-11-20,831.1038236549045
2003-11-21,833.8074602161433
2003-11-24,846.1854684244489
2003-11-25,845.435506990075
2003-11-26,841.5925563153085
2003-11-27,847.3569141239733
2003-11-28,848.0702917601393
2003-12-01,852.9429281104643
2003-12-02,852.1574642104038
2003-12-03,849.2141982626958
2003-12-04,850.4598735369701
2003-12-05,844.3111892428598
2003-12-08,839.7892086286757
2003-12-09,845.0560001293512
2003-12-10,837.265573119562
2003-12-11,841.0368404475624
2003-12-12,836.0170560287828
2003-12-15,837.2566328220406
2003-12-16,833.0787078981705
2003-12-17,838.5856127233249
2003-12-18,844.3891661100679
2003-12-19,846.014565718897
2003-12-22,841.2913742880422
2003-12-23,849.1547564962686
2003-12-24,851.6013377671181
2003-12-25,851.6013377671181
2003-12-26,852.8799310229192
2003-12-29,851.5646706422572
2003-12-30,856.2682442677
2003-12-31,854.2169230313194
2004-01-01,854.2169230313194
2004-01-02,858.3956350312361
2004-01-05,861.9931516724564
2004-01-06,866.8140819563315
2004-01-07,874.7846338770703
2004-01-08,886.6810781778804
2004-01-09,889.0854920800248
2004-01-12,892.2844583462958
2004-01-13,899.6192185851708
2004-01-14,907.0566659630603
2004-01-15,905.7840893908332
2004-01-16,918.6670863865518
2004-01-19,919.4903186594199
2004-01-20,923.2241782260276
2004-01-21,925.871646032901
2004-01-22,922.5061804786236
2004-01-23,917.2513847502103
2004-01-26,915.6492835092856
2004-01-27,914.023053454239
2004-01-28,917.885396018036
2004-01-29,919.0545547552044
2004-01-30,926.6385546638438
2004-02-02,931.5818991867125
2004-02-03,932.9691651880494
2004-02-04,928.6184609285348
2004-02-05,932.5149233360313
2004-02-06,936.223976460181
2004-02-09,949.1497627864325
2004-02-10,951.2289206382245
2004-02-11,958.5975711253644
2004-02-12,964.7373691423022
2004-02-13,966.7845627661467
2004-02-16,970.5611229024692
2004-02-17,978.0197023320789
2004-02-18,983.7660925441055
2004-02-19,991.9619768375977
2004-02-20,996.8638812654021
2004-02-23,997.3464701253646
2004-02-24,995.2171487403281
2004-02-25,999.8625631674929
2004-02-26,997.4162614482731
2004-02-27,994.5499829380544
2004-03-01,1007.4544541201568
2004-03-02,1011.2272739939365
2004-03-03,1008.829549996842
2004-03-04,1010.2089366491772
2004-03-05,1005.2409353093329
2004-03-08,1017.6053114850513
2004-03-09,1012.7173601901524
2004-03-10,1002.4295407821858
2004-03-11,983.1864862171833
2004-03-12,996.9707062984583
2004-03-15,987.4336946809972
2004-03-16,985.2875042777241
2004-03-17,998.2361007295949
2004-03-18,996.6684386417792
2004-03-19,1006.8595671665366
2004-03-22,997.5515276501911
2004-03-23,1000.9466830052966
2004-03-24,1004.8782452612703
2004-03-25,1001.6808201334567
2004-03-26,1004.4706355466656
2004-03-29,1007.4267431111779
2004-03-30,1013.9449279755527
2004-03-31,1011.5582558822459
2004-04-01,1019.3768897118365
2004-04-02,1027.5851324667296
2004-04-05,1029.4178720184857
2004-04-06,1033.5473412255114
2004-04-07,1033.0834391528972
2004-04-08,1035.506265229994
2004-04-09,1035.506265229994
2004-04-12,1038.4230634585524
2004-04-13,1043.851133287524
2004-04-14,1017.2746450490176
2004-04-15,1014.7206162235836
2004-04-16,1014.3164881781581
2004-04-19,1023.2181535920147
2004-04-20,1035.0484434651084
2004-04-21,1020.5610800339305
2004-04-22,1024.8785092089788
2004-04-23,1033.1831944957837
2004-04-26,1044.1231473060097
2004-04-27,1040.0825170375927
2004-04-28,1034.2593103904142
2004-04-29,1018.5519381344169
2004-04-30,1010.1123476704294
2004-05-03,1013.6432622695569
2004-05-04,1014.4673784773167
2004-05-05,1005.9426967953134
2004-05-06,1009.2211158994048
2004-05-07,1011.590779947901
2004-05-10,989.1342410385517
2004-05-11,987.7889900627079
2004-05-12,988.9852252658
2004-05-13,992.3129072603575
2004-05-14,987.0476217045984
2004-05-17,969.005059951835
2004-05-18,979.4494586719828
2004-05-19,992.9792729900723
2004-05-20,988.6474382731902
2004-05-21,990.5235849633285
2004-05-24,997.5553831747759
2004-05-25,993.7045719586824
2004-05-26,1004.5558797956367
2004-05-27,1002.4881611516523
2004-05-28,1011.2551092801774
2004-05-31,1011.2551092801774
2004-06-01,1011.5006150266249
2004-06-02,1010.7578047750179
2004-06-03,1013.4569120550801
2004-06-04,1017.8621699922264
2004-06-07,1014.5182035962429
2004-06-08,1019.8525985965534
2004-06-09,1035.2589160697385
2004-06-10,1038.5285492719354
2004-06-11,1038.580531243708
2004-06-14,1022.4604858430286
2004-06-15,1029.4266283825655
2004-06-16,1047.6664165452823
2004-06-17,1049.2982462632722
2004-06-18,1043.4026327153315
2004-06-21,1048.0525481673228
2004-06-22,1044.2336259646427
2004-06-23,1046.629341802974
2004-06-24,1039.1417397428622
2004-06-25,1045.324653249008
2004-06-28,1047.8066529437544
2004-06-29,1040.63228266952
2004-06-30,1043.8620346991618
2004-07-01,1040.9708709232932
2004-07-02,1031.2260215914691
2004-07-05,1028.013666078393
2004-07-06,1029.7256050998226
2004-07-07,1028.868077918567
2004-07-08,1024.6072804751288
2004-07-09,1024.1760743044133
2004-07-12,1033.1163230449195
2004-07-13,1037.8934430439904
2004-07-14,1026.1659016946119
2004-07-15,1021.9594209587451
2004-07-16,1032.3611685631704
2004-07-19,1033.4101531028487
2004-07-20,1026.4807974912626
2004-07-21,1030.5493105061662
2004-07-22,1025.6142409017732
2004-07-23,1031.3122757367678
2004-07-26,1024.0179581868545
2004-07-27,1022.5332802617194
2004-07-28,1025.5085224286338
2004-07-29,1023.002922818162
2004-07-30,1027.7939079616
2004-08-02,1034.3170165551892
2004-08-03,1034.5829874599683
2004-08-04,1027.481886340737
2004-08-05,1024.178547129893
2004-08-06,1013.7714638330569
2004-08-09,1001.785230972301
2004-08-10,1001.6459629798256
2004-08-11,1004.319403881006
2004-08-12,995.7251158564947
2004-08-13,993.5690625321712
2004-08-16,993.5159566391891
2004-08-17,992.4063902880614
2004-08-18,995.3821798866237
2004-08-19,999.3318713157719
2004-08-20,998.5978621149424
2004-08-23,1009.8836687049514
2004-08-24,1009.2833882588452
2004-08-25,1014.3930570923404
2004-08-26,1018.3116294413112
2004-08-27,1023.9782939701628
2004-08-30,1023.2253878678018
2004-08-31,1017.217994556649
2004-09-01,1017.2759088810295
2004-09-02,1019.2277831012466
2004-09-03,1021.3935624721647
2004-09-06,1028.4042503854098
2004-09-07,1027.0117860186458
2004-09-08,1033.2851400635418
2004-09-09,1029.4049155759924
2004-09-10,1034.7992239281375
2004-09-13,1039.0112790252472
2004-09-14,1033.3586200389989
2004-09-15,1034.0058656055464
2004-09-16,1042.432607188161
2004-09-17,1045.7563898443861
2004-09-20,1039.0385138976314
2004-09-21,1035.1322285981755
2004-09-22,1037.107688116607
2004-09-23,1027.2848000947536
2004-09-24,1035.5146372106651
2004-09-27,1033.4077028708637
2004-09-28,1037.785664066478
2004-09-29,1036.7969548948543
2004-09-30,1034.3087576167422
2004-10-01,1033.1241545606092
2004-10-04,1042.2181943149942
2004-10-05,1035.9946769319895
2004-10-06,1032.5512486884045
2004-10-07,1040.157982150699
2004-10-08,1036.2126777791677
2004-10-11,1038.8936118215154
2004-10-12,1031.0101635708988
2004-10-13,1030.665845389341
2004-10-14,1024.0895907258073
2004-10-15,1027.6747336127837
2004-10-18,1020.8677300401288
2004-10-19,1029.2030567234804
2004-10-20,1021.6752898694156
2004-10-21,1033.3606384000777
2004-10-22,1035.7591217730035
2004-10-25,1024.987960292625
2004-10-26,1026.97301931316
2004-10-27,1032.2615939813602
2004-10-28,1031.662421283778
2004-10-29,1034.5812841585991
2004-11-01,1037.5260848887574
2004-11-02,1046.9224864383725
2004-11-03,1051.1907605108186
2004-11-04,1046.5035617485955
2004-11-05,1051.1465044016352
2004-11-08,1048.7563462600606
2004-11-09,1049.2229732801986
2004-11-10,1043.1074000326719
2004-11-11,1046.737691463821
2004-11-12,1054.0424096335869
2004-11-15,1055.0917417476055
2004-11-16,1051.917246614459
2004-11-17,1055.4266723951655
2004-11-18,1057.8640817357477
2004-11-19,1054.5553920150512
2004-11-22,1047.6236053871357
2004-11-23,1060.5611787956789
2004-11-24,1062.1204495933448
2004-11-25,1064.0957742404494
2004-11-26,1065.941321022392
2004-11-29,1062.4462458868115
2004-11-30,1071.9974849156797
2004-12-01,1085.6720655025292
2004-12-02,1089.2037101186586
2004-12-03,1095.7997793260115
2004-12-06,1092.1265789025651
2004-12-07,1100.1989554854736
2004-12-08,1107.6654773483078
2004-12-09,1101.6350644826791
2004-12-10,1107.8521064065442
2004-12-13,1110.4520402610488
2004-12-14,1111.6021027825348
