Date,USA SMALL CAP MINIMUM VOLATILITY (USD)
2001-09-26,815.9408410849484
2001-09-27,823.9907583204806
2001-09-28,859.4517958446266
2001-10-01,840.6949650029229
2001-10-02,845.0534123644735
2001-10-03,857.5598289639528
2001-10-04,869.7561550229814
2001-10-05,860.2580107833487
2001-10-08,854.0463489157909
2001-10-09,846.0711785818721
2001-10-10,874.1065537736217
2001-10-11,895.079758800837
2001-10-12,888.634638295377
2001-10-15,891.8552381666908
2001-10-16,897.7966357471716
2001-10-17,886.4025525778725
2001-10-18,882.8051597604823
2001-10-19,897.6366718286258
2001-10-22,913.5671907376619
2001-10-23,910.4827772529642
2001-10-24,905.3051354917751
2001-10-25,915.5575398137272
2001-10-26,924.288021780591
2001-10-29,897.5452864283452
2001-10-30,885.4498023030559
2001-10-31,902.5823343407201
2001-11-01,912.5229879077757
2001-11-02,909.9469391560883
2001-11-05,923.1521586209229
2001-11-06,929.8532903138617
2001-11-07,922.9852461077312
2001-11-08,930.3238691821532
2001-11-09,927.6670196923762
2001-11-12,930.2797934028846
2001-11-13,956.2841901998537
2001-11-14,962.1365913999995
2001-11-15,959.374551482559
2001-11-16,955.8908657089097
2001-11-19,972.0064217155356
2001-11-20,965.5270821241284
2001-11-21,972.0865654882641
2001-11-22,968.8247155557266
2001-11-23,983.4080051264639
2001-11-26,980.9436969327539
2001-11-27,976.5124118643221
2001-11-28,963.0426854354617
2001-11-29,977.3698395062712
2001-11-30,964.0257127575406
2001-12-03,964.4642206938331
2001-12-04,983.3028660061567
2001-12-05,1005.8349501277156
2001-12-06,1005.3741013837542
2001-12-07,1004.4440180340753
2001-12-10,995.1057246627532
2001-12-11,993.0285760411246
2001-12-12,982.2365666852975
2001-12-13,971.9343836292614
2001-12-14,972.5091649343933
2001-12-17,981.693179942917
2001-12-18,995.3021798195408
2001-12-19,997.4030699907557
2001-12-20,987.8488506288488
2001-12-21,1016.0245458295853
2001-12-24,1031.6012474295387
2001-12-25,1031.6012474295387
2001-12-26,1041.2046325464821
2001-12-27,1036.6847059790073
2001-12-28,1042.2107997006663
2001-12-31,1020.9197744310037
2002-01-01,1020.9197744310037
2002-01-02,1004.3765667290655
2002-01-03,1022.542772006875
2002-01-04,1034.5904167602457
2002-01-07,1028.3588274868628
2002-01-08,1035.9659403799103
2002-01-09,1033.403009315454
2002-01-10,1030.8693926398885
2002-01-11,1022.2204808366693
2002-01-14,1003.2773259329407
2002-01-15,1012.433857980835
2002-01-16,1013.2801093456641
2002-01-17,1027.5277869320475
2002-01-18,1013.4915141742347
2002-01-21,1013.778362219682
2002-01-22,1005.7707786698667
2002-01-23,1017.7598983455491
2002-01-24,1029.0357635809733
2002-01-25,1044.2234441697856
2002-01-28,1054.3627917035749
2002-01-29,1042.3834226775532
2002-01-30,1053.0597347584126
2002-01-31,1063.7805197378814
2002-02-01,1054.5764665702727
2002-02-04,1036.1543969818615
2002-02-05,1035.055915475595
2002-02-06,1022.6422236662337
2002-02-07,1016.1047551720098
2002-02-08,1028.2958961386043
2002-02-11,1027.5585452065166
2002-02-12,1032.4844369747725
2002-02-13,1045.8734545936532
2002-02-14,1041.758970002886
2002-02-15,1035.3752896688857
2002-02-18,1038.9443185888058
2002-02-19,1020.4534405944174
2002-02-20,1037.3980023788763
2002-02-21,1026.8991154560308
2002-02-22,1034.6365443319337
2002-02-25,1051.109760153807
2002-02-26,1059.5199762996056
2002-02-27,1069.9615516686501
2002-02-28,1056.4360889068555
2002-03-01,1072.8517494858586
2002-03-04,1086.9250423383714
2002-03-05,1082.017654874767
2002-03-06,1088.6851014732645
2002-03-07,1082.8019735323533
2002-03-08,1096.816331069103
2002-03-11,1096.921761265588
2002-03-12,1095.4381144181496
2002-03-13,1087.7231531555249
2002-03-14,1084.6718750207228
2002-03-15,1087.5902259207464
2002-03-18,1096.975025441774
2002-03-19,1099.5510381495344
2002-03-20,1091.3660530196476
2002-03-21,1107.025677364065
2002-03-22,1105.0757680105173
2002-03-25,1099.0790742723834
2002-03-26,1111.1553718359633
2002-03-27,1127.3772539088725
2002-03-28,1129.0551309476793
2002-03-29,1129.0551309476793
2002-04-01,1115.1205073851409
2002-04-02,1109.3837929946767
2002-04-03,1101.89561281398
2002-04-04,1106.5009283634806
2002-04-05,1112.1346848731505
2002-04-08,1130.0285437632294
2002-04-09,1129.044739722108
2002-04-10,1146.3844302258167
2002-04-11,1128.6428147269987
2002-04-12,1150.4174273017038
2002-04-15,1144.0499919166857
2002-04-16,1156.4602050367405
2002-04-17,1142.4549349881927
2002-04-18,1140.303805034063
2002-04-19,1142.3225657981025
2002-04-22,1133.3056142135956
2002-04-23,1130.2110660774865
2002-04-24,1121.2309489125053
2002-04-25,1117.8554547523881
2002-04-26,1105.9144187612346
2002-04-29,1105.279935634139
2002-04-30,1124.6972463592138
2002-05-01,1122.1442278411128
2002-05-02,1129.7428315345626
2002-05-03,1115.6914548230272
2002-05-06,1098.6282879829257
2002-05-07,1092.529668735399
2002-05-08,1115.7748959755215
2002-05-09,1103.8004488025992
2002-05-10,1082.6232320487331
2002-05-13,1092.2504956819187
2002-05-14,1126.2465479085745
2002-05-15,1123.5759538858636
2002-05-16,1107.0503022732717
2002-05-17,1095.517936682225
2002-05-20,1084.1045029222928
2002-05-21,1076.856372238294
2002-05-22,1066.5442310420153
2002-05-23,1086.2055364062978
2002-05-24,1073.263025596364
2002-05-27,1076.88063501177
2002-05-28,1065.9955485495957
2002-05-29,1054.9602257313936
2002-05-30,1048.3295585073408
2002-05-31,1052.3135591164162
2002-06-03,1029.4095805995844
2002-06-04,1022.3754432914175
2002-06-05,1029.1359983154691
2002-06-06,1008.0788889714397
2002-06-07,1017.7651492222554
2002-06-10,1019.1533447611456
2002-06-11,1011.445086903761
2002-06-12,1006.6741762530946
2002-06-13,997.7783666283111
2002-06-14,999.6545860928132
2002-06-17,1029.9145375620226
2002-06-18,1022.557304146802
2002-06-19,1009.6101836706157
2002-06-20,996.3415305578832
2002-06-21,992.4481116867775
2002-06-24,978.8517952579567
2002-06-25,975.3855873531228
2002-06-26,958.298166959448
2002-06-27,975.3049852188848
2002-06-28,977.459979009137
2002-07-01,960.2706161092849
2002-07-02,936.6769244054262
2002-07-03,935.6267796996221
2002-07-04,936.9643447885421
2002-07-05,960.4746625496781
2002-07-08,932.5794108376351
2002-07-09,918.8221087830539
2002-07-10,907.119449944671
2002-07-11,893.9768591229948
2002-07-12,887.713128986038
2002-07-15,862.5598208039764
2002-07-16,854.1727296906654
2002-07-17,860.7752140317804
2002-07-18,838.202998204607
2002-07-19,811.4602997233363
2002-07-22,800.4830585961241
2002-07-23,788.6235485394321
2002-07-24,818.9228285432248
2002-07-25,817.8428035122204
2002-07-26,843.5034657872164
2002-07-29,894.8041188464837
2002-07-30,883.6201845205935
2002-07-31,881.0055388652581
2002-08-01,870.5419760321385
2002-08-02,843.2786683652553
2002-08-05,827.4892865769979
2002-08-06,871.9511687040525
2002-08-07,875.0465244566911
2002-08-08,890.588887394719
2002-08-09,886.908119925377
2002-08-12,884.7795733225078
2002-08-13,867.1232503780402
2002-08-14,879.6477081113275
2002-08-15,891.2098234217741
2002-08-16,891.6531086455639
2002-08-19,910.6804784793337
2002-08-20,906.1243173678904
2002-08-21,913.9101696686856
2002-08-22,923.3849480659858
2002-08-23,909.5529222238839
2002-08-26,924.0938627286487
2002-08-27,900.5826340080599
2002-08-28,886.2439376805108
2002-08-29,891.2636835638816
2002-08-30,891.7220350342579
2002-09-02,888.3703776494278
2002-09-03,857.5973690214006
2002-09-04,877.2580500933354
2002-09-05,866.3779290545808
2002-09-06,889.9066505769882
2002-09-09,897.6411826015012
2002-09-10,907.7479583804104
2002-09-11,905.4133090513385
2002-09-12,886.6849873122592
2002-09-13,891.5528448777769
2002-09-16,893.7343907660833
2002-09-17,878.6147133353641
2002-09-18,870.0039424236522
2002-09-19,847.0284140177198
2002-09-20,849.163597782364
2002-09-23,836.7041789067304
2002-09-24,835.7422232848447
2002-09-25,853.3338517646711
2002-09-26,871.206712024342
2002-09-27,858.7521805646392
2002-09-30,846.9695706409811
2002-10-01,858.2451270078374
2002-10-02,844.8399312353671
2002-10-03,838.0805504111441
2002-10-04,828.6609033016052
2002-10-07,808.6669231981592
2002-10-08,815.7683164391786
2002-10-09,782.4876976802318
2002-10-10,804.9061801368905
2002-10-11,822.3971815699206
2002-10-14,824.40713050606
2002-10-15,851.0105482307662
2002-10-16,834.799047504634
2002-10-17,860.3404866358762
2002-10-18,861.748200372255
2002-10-21,873.3482112534313
2002-10-22,854.1824689364034
2002-10-23,864.5554820277104
2002-10-24,859.3888923875162
2002-10-25,864.8332529467948
2002-10-28,850.6061102250313
2002-10-29,847.4592420215831
2002-10-30,857.5217576259048
2002-10-31,848.5012579716116
2002-11-01,861.4131824320582
2002-11-04,866.0542431105255
2002-11-05,856.9354172658293
2002-11-06,869.3602980555353
2002-11-07,843.5656632177185
2002-11-08,830.4180781849476
2002-11-11,819.0411594242868
2002-11-12,824.7930938680837
2002-11-13,827.4321073884496
2002-11-14,845.7349170029289
2002-11-15,843.9729203601748
2002-11-18,834.5249883829645
2002-11-19,827.2820802096107
2002-11-20,847.6762349914759
2002-11-21,861.3041042210182
2002-11-22,865.726218766988
2002-11-25,872.2474238817927
2002-11-26,861.8142008996539
2002-11-27,885.0056464654932
2002-11-28,880.3896651588652
2002-11-29,872.8942111992781
2002-12-02,876.6427074294083
2002-12-03,864.4141716182405
2002-12-04,860.3409490773051
2002-12-05,856.9191540359573
2002-12-06,854.7391992535244
2002-12-09,842.0637624320123
2002-12-10,849.6113868415221
2002-12-11,850.6817559700077
2002-12-12,849.191285474388
2002-12-13,832.4627199605333
2002-12-16,844.817753362996
2002-12-17,828.4933505426196
2002-12-18,819.1669231995601
2002-12-19,818.1465042143002
2002-12-20,821.0519108186633
2002-12-23,825.7189858398913
2002-12-24,820.0254082855024
2002-12-25,820.0254082855024
2002-12-26,820.8130256353338
2002-12-27,807.8588091672867
2002-12-30,803.818751719826
2002-12-31,802.9995497205249
2003-01-01,802.9995497205249
2003-01-02,828.3947361363054
2003-01-03,821.5713382197841
2003-01-06,828.3046291802142
2003-01-07,823.1707402295858
2003-01-08,819.0370489418547
2003-01-09,821.0613514480648
2003-01-10,814.288920795146
2003-01-13,805.5972613267218
2003-01-14,809.7835317222036
2003-01-15,804.5568732047046
2003-01-16,804.3251631138489
2003-01-17,790.5779962232691
2003-01-20,789.5407839707037
2003-01-21,780.3568837385352
2003-01-22,774.6312525262063
2003-01-23,775.1678386357177
2003-01-24,757.6360806546429
2003-01-27,746.4175354391265
2003-01-28,751.289167263529
2003-01-29,753.8092410156189
2003-01-30,752.9453092451599
2003-01-31,763.377290298975
2003-02-03,757.6796284409758
2003-02-04,747.9207994225359
2003-02-05,747.109766489692
2003-02-06,742.6191351604579
2003-02-07,735.3712880063127
2003-02-10,745.8594726889083
2003-02-11,743.3732899037353
2003-02-12,733.1365546372424
2003-02-13,726.7992827222948
2003-02-14,735.0511855915844
2003-02-17,738.9879817141176
2003-02-18,751.7962158781687
2003-02-19,742.1200018574066
2003-02-20,736.8196415615316
2003-02-21,745.7313878728532
2003-02-24,737.2519307499821
2003-02-25,745.0424542064354
2003-02-26,737.3377345187728
2003-02-27,747.524171327773
2003-02-28,747.1507325470784
2003-03-03,738.2237042677496
2003-03-04,728.2258790985389
2003-03-05,721.5613068594215
2003-03-06,718.8513867102783
2003-03-07,716.4450309695786
2003-03-10,703.3003183164184
2003-03-11,701.270364901454
2003-03-12,699.9831471289689
2003-03-13,725.8775155393605
2003-03-14,733.9101363524064
2003-03-17,758.4248214982507
2003-03-18,767.6938458442831
2003-03-19,773.8505110111931
2003-03-20,776.2033887223216
2003-03-21,794.7294333855341
2003-03-24,770.0349009074889
2003-03-25,775.2062741537507
2003-03-26,772.6510525285016
2003-03-27,772.4549024199933
2003-03-28,770.5606099354377
2003-03-31,750.3880557297124
2003-04-01,757.9858955311065
2003-04-02,776.5743372924516
2003-04-03,778.3636202058141
2003-04-04,778.1138402546815
2003-04-07,788.1939714634706
2003-04-08,781.3208185178472
2003-04-09,774.6863171359063
2003-04-10,765.6052784882633
2003-04-11,769.3233791081985
2003-04-14,777.8970092495211
2003-04-15,780.1376668503622
2003-04-16,770.6726583220586
2003-04-17,777.7804757583426
2003-04-18,777.7804757583426
2003-04-21,782.3273637663335
2003-04-22,783.8743783560986
2003-04-23,789.1065037277473
2003-04-24,780.1608826656071
2003-04-25,775.3855010912623
2003-04-28,786.8727574532771
2003-04-29,787.493711139844
2003-04-30,781.9097820628094
2003-05-01,776.276444704835
2003-05-02,792.266503131799
2003-05-05,791.4286093191408
2003-05-06,791.8241069332176
2003-05-07,787.8042167376019
2003-05-08,777.4089775190615
2003-05-09,782.8346423131156
2003-05-12,784.8044957025543
2003-05-13,785.926372136701
2003-05-14,786.9310834761935
2003-05-15,792.8238412543508
2003-05-16,780.8494337106121
2003-05-19,761.9370977807496
2003-05-20,765.157947208129
2003-05-21,766.1777920198111
2003-05-22,773.4360649247759
2003-05-23,772.453630711324
2003-05-26,767.1164890094088
2003-05-27,778.3395753606615
2003-05-28,789.2789417300087
2003-05-29,782.9530157046779
2003-05-30,799.7777577612624
2003-06-02,804.9023669195149
2003-06-03,805.4721868643704
2003-06-04,817.985249069105
2003-06-05,810.0043382715378
2003-06-06,818.5597356767191
2003-06-09,806.2251331747455
2003-06-10,819.7108154071508
2003-06-11,822.3625155985337
2003-06-12,822.9456193858481
2003-06-13,808.1660504220275
2003-06-16,815.621931192897
2003-06-17,820.1359954021336
2003-06-18,826.8919461642753
2003-06-19,819.6293351924726
2003-06-20,824.1537664128208
2003-06-23,816.7018160476894
2003-06-24,820.2722325590499
2003-06-25,819.4941932399507
2003-06-26,835.9257662174655
2003-06-27,837.3676729389186
2003-06-30,832.3981133372863
2003-07-01,827.4096931445196
2003-07-02,846.3497576803727
2003-07-03,842.7036871885507
2003-07-04,845.3814989312384
2003-07-07,864.6750089170333
2003-07-08,877.5534640165964
2003-07-09,877.1144479052036
2003-07-10,863.2067212564825
2003-07-11,873.8963894029401
2003-07-14,879.6449439296288
2003-07-15,879.1567117161735
2003-07-16,875.827393713533
2003-07-17,861.214775724606
2003-07-18,866.9633954142146
2003-07-21,848.722226235322
2003-07-22,854.6080610970935
2003-07-23,848.2715571677566
2003-07-24,843.4393544074104
2003-07-25,845.0907243520592
2003-07-28,853.7838966330025
2003-07-29,854.0291852623897
2003-07-30,863.0851841953843
2003-07-31,874.0666286098536
2003-08-01,863.3694743802877
2003-08-04,852.4456245291694
2003-08-05,841.9324211397521
2003-08-06,837.7933067835887
2003-08-07,837.8605637936132
2003-08-08,847.6129816011457
2003-08-11,854.8395711531389
2003-08-12,866.1785899609463
2003-08-13,866.434669457487
2003-08-14,873.7069299805341
2003-08-15,876.0678052178532
2003-08-18,891.7407243147932
2003-08-19,908.8593282075503
2003-08-20,907.7512893840858
2003-08-21,925.6753276995277
2003-08-22,920.9765582376726
2003-08-25,914.519361924198
2003-08-26,920.3873330825693
2003-08-27,925.7156933477556
2003-08-28,932.0887449685504
2003-08-29,928.6342822761005
2003-09-01,929.1420564211529
2003-09-02,955.3552601960063
2003-09-03,963.0152252272657
2003-09-04,960.6231725241726
2003-09-05,941.5388788780316
2003-09-08,946.8768891225001
2003-09-09,932.220719745407
2003-09-10,914.6952504199767
2003-09-11,922.7456441035253
2003-09-12,913.2746592119505
2003-09-15,913.1170297276516
2003-09-16,931.1775330950524
2003-09-17,926.224557939266
2003-09-18,926.3683832580656
2003-09-19,920.2214653651139
2003-09-22,901.3984164844763
2003-09-23,907.0476080257924
2003-09-24,897.6455789910862
2003-09-25,879.376712146236
2003-09-26,871.7274287966565
2003-09-29,877.4441342345801
2003-09-30,869.3453947251849
2003-10-01,878.971128034674
2003-10-02,885.8898086414144
2003-10-03,901.2593166597624
2003-10-06,905.3575737568937
2003-10-07,900.9493481720648
2003-10-08,891.4392923970032
2003-10-09,902.766356017564
2003-10-10,896.5592853157507
2003-10-13,914.81393521982
2003-10-14,916.0699146526989
2003-10-15,914.21501300953
2003-10-16,914.1579886506483
2003-10-17,908.8046389247608
2003-10-20,908.7644165510466
2003-10-21,910.8513938972126
2003-10-22,889.2044933371255
2003-10-23,889.4493316140487
2003-10-24,882.0478226499042
2003-10-27,897.1259859405039
2003-10-28,914.1160011213987
2003-10-29,922.3623665356547
2003-10-30,922.832845948855
2003-10-31,928.4123663075491
2003-11-03,955.2788413185301
2003-11-04,951.3826443170316
2003-11-05,953.5667839632388
2003-11-06,962.2511944016716
2003-11-07,961.5384862513736
2003-11-10,949.8035744107119
2003-11-11,942.9979601419318
2003-11-12,951.6657481485869
2003-11-13,948.2942490327066
2003-11-14,936.0222930333028
2003-11-17,927.3945561375335
2003-11-18,912.2959051058713
2003-11-19,913.5703565433257
2003-11-20,911.0833891927275
2003-11-21,911.4417775443208
2003-11-24,942.1328414757515
2003-11-25,947.4839231237949
2003-11-26,940.1473811852137
2003-11-27,942.0437157776789
2003-11-28,937.3063154172539
2003-12-01,951.8198496664407
2003-12-02,941.1445996870752
2003-12-03,930.9060673076988
2003-12-04,936.6291599328081
2003-12-05,927.1632552386609
2003-12-08,929.4512880359867
2003-12-09,922.4649486082412
2003-12-10,913.1051440253293
2003-12-11,935.4488540991487
2003-12-12,932.2470599233553
2003-12-15,917.642973125548
2003-12-16,918.1794785401986
2003-12-17,919.4899337499687
2003-12-18,929.9556410392473
2003-12-19,931.4133506924461
2003-12-22,929.5665225283111
2003-12-23,934.9297609147721
2003-12-24,929.8108259242227
2003-12-25,929.8108259242227
2003-12-26,933.4953895369622
2003-12-29,942.0007149936475
2003-12-30,940.6657127436522
2003-12-31,923.6436075742314
2004-01-01,923.6436075742314
2004-01-02,926.5659368053958
2004-01-05,928.9857495067064
2004-01-06,922.4370035302331
2004-01-07,928.3183431416184
2004-01-08,930.0379871322014
2004-01-09,916.4475526081599
2004-01-12,927.1726961409162
2004-01-13,926.5222668537675
2004-01-14,940.2666926053525
2004-01-15,942.9217499611816
2004-01-16,957.1652701154699
2004-01-19,958.6348571968592
2004-01-20,950.7129790689153
2004-01-21,949.0020842322136
2004-01-22,938.3561219217027
2004-01-23,948.1647154360274
2004-01-26,962.9836405096211
2004-01-27,953.0327799662781
2004-01-28,946.01637575932
2004-01-29,957.6838802496771
2004-01-30,955.9584709676932
2004-02-02,958.5077983725748
2004-02-03,948.8816842526722
2004-02-04,934.1169338838586
2004-02-05,931.6410412113764
2004-02-06,940.4627115341369
2004-02-09,946.6965511373035
2004-02-10,955.8075213361026
2004-02-11,961.4120194893098
2004-02-12,944.9071343937916
2004-02-13,938.9677511690109
2004-02-16,939.3717188341728
2004-02-17,946.3746012337646
2004-02-18,940.7130264169521
2004-02-19,942.2251752766501
2004-02-20,949.0979511930559
2004-02-23,941.6114710097819
2004-02-24,938.670596390864
2004-02-25,957.172143704006
2004-02-26,972.6915420035325
2004-02-27,974.4697508405716
2004-03-01,988.5276299358521
2004-03-02,998.1213375517558
2004-03-03,1015.3931033628176
2004-03-04,1016.73667388667
2004-03-05,1000.8663538345502
2004-03-08,1000.087677156255
2004-03-09,989.9830374203208
2004-03-10,993.6019904335335
2004-03-11,983.4173291300107
2004-03-12,1003.2407313958383
2004-03-15,984.5107033512106
2004-03-16,972.6823008168788
2004-03-17,1000.1931087456368
2004-03-18,982.4459356191766
2004-03-19,983.8384756224292
2004-03-22,968.1881439367918
2004-03-23,978.8134980062296
2004-03-24,978.1238835568413
2004-03-25,997.2269520452288
2004-03-26,1003.0046505919919
2004-03-29,1009.565173398376
2004-03-30,1017.5577545722089
2004-03-31,1012.0366974982898
2004-04-01,1012.4191929250727
2004-04-02,1034.3245723694686
2004-04-05,1040.587235268187
2004-04-06,1021.007556844023
2004-04-07,1018.5597216951645
2004-04-08,1015.8358714573644
2004-04-09,1015.8358714573644
2004-04-12,1009.8435419136159
2004-04-13,1006.7209730667527
2004-04-14,999.0611719690015
2004-04-15,1009.9181343749976
2004-04-16,1010.2239349591733
2004-04-19,1015.1237822788147
2004-04-20,1004.7369549199184
2004-04-21,1018.0378058572094
2004-04-22,1035.4866326818496
2004-04-23,1032.7975375791139
2004-04-26,1029.3416414780916
2004-04-27,1030.2139088899053
2004-04-28,1019.5951912354642
2004-04-29,999.6670432474841
2004-04-30,991.9301852845034
2004-05-03,1001.6723612083724
2004-05-04,993.2992889834658
2004-05-05,988.9937588974074
2004-05-06,986.6026217041035
2004-05-07,975.2668551835749
2004-05-10,963.6434113855884
2004-05-11,979.1719347856944
2004-05-12,971.835819217891
2004-05-13,974.6744022502196
2004-05-14,974.2320955599463
2004-05-17,954.8546754030536
2004-05-18,967.1998391916873
2004-05-19,954.4770451083218
2004-05-20,967.0688416809107
2004-05-21,962.792002842216
2004-05-24,977.5415098274602
2004-05-25,985.234490768029
2004-05-26,991.0302870899153
2004-05-27,975.7714818333822
2004-05-28,981.7448184632009
2004-05-31,981.7448184632009
2004-06-01,984.4267844237626
2004-06-02,983.9221701047015
2004-06-03,972.333157837608
2004-06-04,977.2946030600601
2004-06-07,987.0495857682475
2004-06-08,990.1629426454792
2004-06-09,995.415810657449
2004-06-10,996.8002830230118
2004-06-11,1003.605796799115
2004-06-14,983.9714871869198
2004-06-15,1001.1414647046669
2004-06-16,1011.9080357850086
2004-06-17,1013.782836970881
2004-06-18,1009.6874392816289
2004-06-21,1012.3339486743025
2004-06-22,1013.9068266856971
2004-06-23,1022.0428764024273
2004-06-24,1013.8993155805912
2004-06-25,1025.0240636824099
2004-06-28,1018.0767406427016
2004-06-29,1026.337871357076
2004-06-30,1029.5132118575746
2004-07-01,1024.089588174874
2004-07-02,1016.5541411694676
2004-07-05,1018.8734335673279
2004-07-06,1011.9929441543575
2004-07-07,1007.301589509814
2004-07-08,991.5981425541812
2004-07-09,995.5352561254432
2004-07-12,994.3341656502022
2004-07-13,1000.5314901915622
2004-07-14,994.0792267262794
2004-07-15,1001.8980060521814
2004-07-16,991.3012105360683
2004-07-19,994.0041214802468
2004-07-20,1006.1847562526526
2004-07-21,999.2589042786583
2004-07-22,989.38270187449
2004-07-23,992.5729523256016
2004-07-26,984.0993958974902
2004-07-27,1002.6710742404326
2004-07-28,1003.4819380091625
2004-07-29,1011.9248216377237
2004-07-30,1017.1821001447834
2004-08-02,1023.7979156538904
2004-08-03,1015.7270653863958
2004-08-04,1015.4074480594056
2004-08-05,1000.1724626412514
2004-08-06,966.4916623437139
2004-08-09,967.84182533137
2004-08-10,975.6882350170594
2004-08-11,981.5351510147881
2004-08-12,965.4097172335449
2004-08-13,956.7560156750856
2004-08-16,971.6066402159448
2004-08-17,973.4951914048112
2004-08-18,989.2874233002705
2004-08-19,980.8300847550762
2004-08-20,1000.3835848273195
2004-08-23,1004.7723866090382
2004-08-24,1016.5138848254913
2004-08-25,1022.09817281628
2004-08-26,1021.2986026326006
2004-08-27,1033.4681107436093
2004-08-30,1026.8245926885838
2004-08-31,1024.4732676611718
2004-09-01,1030.022909999573
2004-09-02,1041.097428645097
2004-09-03,1049.3461370447328
2004-09-06,1047.260911850026
2004-09-07,1054.8412190719291
2004-09-08,1044.8018206604315
2004-09-09,1045.7619081513615
2004-09-10,1040.010480224139
2004-09-13,1043.538750525453
2004-09-14,1035.1866718498864
2004-09-15,1045.53175941985
2004-09-16,1057.3316570979302
2004-09-17,1054.3220332530059
2004-09-20,1052.2545620798312
2004-09-21,1052.0389270199996
2004-09-22,1039.8043722551133
2004-09-23,1033.2207755199809
2004-09-24,1038.948967699678
2004-09-27,1028.1847542798469
2004-09-28,1037.5224228161348
2004-09-29,1045.081966397119
2004-09-30,1038.58082106362
2004-10-01,1055.4668985418484
2004-10-04,1071.1761992868537
2004-10-05,1069.738408464941
2004-10-06,1075.5826815324008
2004-10-07,1063.0010069490422
2004-10-08,1046.4340278179118
2004-10-11,1049.778165334288
2004-10-12,1059.1126263621295
2004-10-13,1050.729154367619
2004-10-14,1039.7405165052137
2004-10-15,1039.1045999624434
2004-10-18,1037.8048553747465
2004-10-19,1033.611703907377
2004-10-20,1031.459572511603
2004-10-21,1042.7152763491017
2004-10-22,1029.1459008735424
2004-10-25,1019.1403558344728
2004-10-26,1033.4007404653717
2004-10-27,1045.2503891712975
2004-10-28,1042.530189315007
2004-10-29,1041.5304691652052
2004-11-01,1046.893285380268
2004-11-02,1041.7495613819574
2004-11-03,1051.9024474596513
2004-11-04,1058.5724822521158
2004-11-05,1052.623129566862
2004-11-08,1045.4538428139372
2004-11-09,1052.416029835723
2004-11-10,1058.5558251893885
2004-11-11,1070.1830257999395
2004-11-12,1077.664640596059
2004-11-15,1079.0960355305444
2004-11-16,1065.4692668441835
2004-11-17,1061.330080815113
2004-11-18,1061.9550068708943
2004-11-19,1045.2857538485416
2004-11-22,1060.4671935682265
2004-11-23,1064.393270590296
2004-11-24,1067.0970644448444
2004-11-25,1060.6491045403473
2004-11-26,1060.79211353288
2004-11-29,1062.3368862885886
2004-11-30,1060.6861946820702
2004-12-01,1068.7247942265801
2004-12-02,1065.9518375418802
2004-12-03,1059.5364126158595
2004-12-06,1053.6966324526197
