Date,ACWI IMI EQUAL WEIGHTED
1999-08-31,1340.0330016509988
1999-09-01,1343.3600336400339
1999-09-02,1325.4494405739783
1999-09-03,1343.1353212912395
1999-09-06,1352.633375544286
1999-09-07,1348.5081719662282
1999-09-08,1343.737806187197
1999-09-09,1358.9862026453816
1999-09-10,1376.7914999318175
1999-09-13,1393.7619643468404
1999-09-14,1386.2922308044758
1999-09-15,1386.7189285198324
1999-09-16,1372.1357930544245
1999-09-17,1372.5789404576956
1999-09-20,1372.0631661205707
1999-09-21,1359.6190753953979
1999-09-22,1349.053457800049
1999-09-23,1348.7709729651017
1999-09-24,1330.5014115555603
1999-09-27,1330.2912845983474
1999-09-28,1324.1071760439759
1999-09-29,1311.8125043802802
1999-09-30,1318.2799586633803
1999-10-01,1316.63862674606
1999-10-04,1320.1191784105858
1999-10-05,1319.7335678701527
1999-10-06,1321.504773603316
1999-10-07,1322.427284443648
1999-10-08,1332.6944947771274
1999-10-11,1336.9863029961011
1999-10-12,1325.6163034812519
1999-10-13,1307.105433555981
1999-10-14,1302.9739705538618
1999-10-15,1280.3798566851856
1999-10-18,1264.5231751613144
1999-10-19,1272.9711758676053
1999-10-20,1287.3044327365128
1999-10-21,1282.3194443583845
1999-10-22,1300.8434283151853
1999-10-25,1304.5369113557185
1999-10-26,1310.842579796039
1999-10-27,1314.497563083797
1999-10-28,1321.1864749690305
1999-10-29,1333.5371645979535
1999-11-01,1338.7474544710983
1999-11-02,1343.2591321183227
1999-11-03,1348.3832889229127
1999-11-04,1360.069003552675
1999-11-05,1363.9214791360196
1999-11-08,1370.9563750662803
1999-11-09,1371.9703731352324
1999-11-10,1374.8405552662014
1999-11-11,1376.9890958013698
1999-11-12,1389.0548194976195
1999-11-15,1394.4890953555612
1999-11-16,1397.444284259589
1999-11-17,1393.6794388047265
1999-11-18,1411.380281860745
1999-11-19,1415.8466273383065
1999-11-22,1417.0752003929706
1999-11-23,1416.5898694580076
1999-11-24,1422.8756571133101
1999-11-25,1422.703241903897
1999-11-26,1438.5378982041095
1999-11-29,1444.7779647628374
1999-11-30,1439.1894002671092
1999-12-01,1439.5808630659037
1999-12-02,1450.6654033467862
1999-12-03,1463.0807793510805
1999-12-06,1442.139611952125
1999-12-07,1442.3281776772594
1999-12-08,1440.0859437702734
1999-12-09,1446.9483254854576
1999-12-10,1458.2363401339592
1999-12-13,1471.2937532889605
1999-12-14,1469.0428836527135
1999-12-15,1463.5024163122864
1999-12-16,1451.8163673544684
1999-12-17,1462.828147162836
1999-12-20,1464.6456792389395
1999-12-21,1468.823713109732
1999-12-22,1478.5566368703708
1999-12-23,1476.53337542749
1999-12-24,1480.359003515811
1999-12-27,1489.4167525694302
1999-12-28,1498.3101839248895
1999-12-29,1514.3825860978498
1999-12-30,1526.2582967704775
1999-12-31,1534.8349023094174
2000-01-03,1525.4321858577953
2000-01-04,1486.961374509623
2000-01-05,1468.8051653594405
2000-01-06,1464.4946133585138
2000-01-07,1490.5595402042768
2000-01-10,1516.9681529962272
2000-01-11,1507.0858573162573
2000-01-12,1507.2514487701862
2000-01-13,1524.5902203005498
2000-01-14,1555.8206106236087
2000-01-17,1578.7369843942197
2000-01-18,1579.8948251429151
2000-01-19,1577.1708432453227
2000-01-20,1584.4958761133387
2000-01-21,1591.8077170258864
2000-01-24,1594.2413716071703
2000-01-25,1577.358546870934
2000-01-26,1589.7880562634866
2000-01-27,1609.0023984487407
2000-01-28,1603.7586732099342
2000-01-31,1590.8368165051068
2000-02-01,1607.6601385542585
2000-02-02,1617.4620363096317
2000-02-03,1619.5646758280968
2000-02-04,1636.4656689314868
2000-02-07,1647.5157265759244
2000-02-08,1644.358837484807
2000-02-09,1639.8474133974285
2000-02-10,1651.4557812654555
2000-02-11,1651.6364729435613
2000-02-14,1658.6984327048544
2000-02-15,1648.0335646652645
2000-02-16,1652.7780508747167
2000-02-17,1664.4747330949303
2000-02-18,1661.4485106633388
2000-02-21,1651.49366807605
2000-02-22,1612.7177354082783
2000-02-23,1624.5228085759522
2000-02-24,1639.9863564161287
2000-02-25,1668.5268200713206
2000-02-28,1685.5919583147756
2000-02-29,1710.5604343859975
2000-03-01,1728.5355458295737
2000-03-02,1736.7387363017933
2000-03-03,1752.6120275918656
2000-03-06,1752.5171521545346
2000-03-07,1748.6379391351334
2000-03-08,1742.8246121499362
2000-03-09,1742.2897456890275
2000-03-10,1752.225744480838
2000-03-13,1726.4305878145626
2000-03-14,1720.0870323803656
2000-03-15,1699.605069892488
2000-03-16,1716.0334466472482
2000-03-17,1732.989378920624
2000-03-20,1720.1850324065335
2000-03-21,1719.0715477082433
2000-03-22,1743.4861619833973
2000-03-23,1732.5252660862188
2000-03-24,1736.3276927338309
2000-03-27,1745.4298972258348
2000-03-28,1746.3257557045488
2000-03-29,1763.724059679183
2000-03-30,1740.6418143469625
2000-03-31,1755.808983704356
2000-04-03,1732.2294515465992
2000-04-04,1709.365145825049
2000-04-05,1689.823669412191
2000-04-06,1715.5714661379086
2000-04-07,1730.0210700012437
2000-04-10,1721.8165066782371
2000-04-11,1700.8165075448605
2000-04-12,1702.5518960247286
2000-04-13,1690.2015602080637
2000-04-14,1648.5648103865165
2000-04-17,1601.6467943348084
2000-04-18,1639.8596235268442
2000-04-19,1661.2858521511191
2000-04-20,1664.8934072254747
2000-04-21,1664.0368327588603
2000-04-24,1656.9467354918577
2000-04-25,1689.1257609776135
2000-04-26,1689.0444290700784
2000-04-27,1702.8003141798247
2000-04-28,1710.916356468729
2000-05-01,1726.9385139808758
2000-05-02,1726.293176262762
2000-05-03,1736.0716572442238
2000-05-04,1741.8934908750534
2000-05-05,1750.294861676566
2000-05-08,1743.4622216389614
2000-05-09,1720.2646964611415
2000-05-10,1689.3026032006621
2000-05-11,1705.1737983462879
2000-05-12,1712.890437770207
2000-05-15,1702.5161179184267
2000-05-16,1731.1673268255458
2000-05-17,1744.766865707976
2000-05-18,1731.983298762969
2000-05-19,1724.4027990499521
2000-05-22,1681.7819183760682
2000-05-23,1662.0340729750712
2000-05-24,1650.549821324702
2000-05-25,1655.0662806707364
2000-05-26,1623.2987745522087
2000-05-29,1627.4313700816854
2000-05-30,1640.249791449873
2000-05-31,1651.124970532055
2000-06-01,1661.288337847263
2000-06-02,1677.0099440820945
2000-06-05,1693.0254731958285
2000-06-06,1676.0852005070267
2000-06-07,1683.834732032695
2000-06-08,1687.9940602453532
2000-06-09,1698.4934048951147
2000-06-12,1690.8897698950777
2000-06-13,1677.1758559169903
2000-06-14,1681.0920817225892
2000-06-15,1683.1886745733668
2000-06-16,1670.9267640389135
2000-06-19,1674.403232119286
2000-06-20,1686.3152708690307
2000-06-21,1701.387391056632
2000-06-22,1706.9014674711905
2000-06-23,1704.716961400801
2000-06-26,1704.0207272032396
2000-06-27,1697.72136311192
2000-06-28,1705.5353866037194
2000-06-29,1694.7982564536487
2000-06-30,1691.0419438665492
2000-07-03,1714.185328075191
2000-07-04,1714.8224800638632
2000-07-05,1699.1820139350832
2000-07-06,1699.3916037969157
2000-07-07,1715.9562055122503
2000-07-10,1719.6865743972392
2000-07-11,1722.5297606835284
2000-07-12,1738.7013312025308
2000-07-13,1751.7255007214535
2000-07-14,1755.6812627430916
2000-07-17,1764.706278492601
2000-07-18,1751.6433208279432
2000-07-19,1752.6945074957591
2000-07-20,1759.1104351951126
2000-07-21,1735.0122271213058
2000-07-24,1715.3886842733098
2000-07-25,1697.6994571244893
2000-07-26,1691.015850678211
2000-07-27,1676.3972348373816
2000-07-28,1672.6044854975646
2000-07-31,1674.2774594273872
2000-08-01,1680.5305297829307
2000-08-02,1700.488112246266
2000-08-03,1711.9362545462159
2000-08-04,1713.6137856072194
2000-08-07,1718.2863140263003
2000-08-08,1731.3333901564577
2000-08-09,1740.075984553488
2000-08-10,1716.5973934609276
2000-08-11,1735.3447197036216
2000-08-14,1743.8727866336626
2000-08-15,1730.3799367923007
2000-08-16,1739.1816573345272
2000-08-17,1738.3066098691195
2000-08-18,1748.7618409925365
2000-08-21,1756.5817107028204
2000-08-22,1768.9916475315983
2000-08-23,1776.11326003495
2000-08-24,1767.5743700540575
2000-08-25,1769.2684801063597
2000-08-28,1779.7882114634133
2000-08-29,1787.2565814490606
2000-08-30,1791.5208307429311
2000-08-31,1809.3040676840096
2000-09-01,1799.2351368550453
2000-09-04,1807.4178604055564
2000-09-05,1824.6729762409143
2000-09-06,1832.0784615193088
2000-09-07,1844.9194932140374
2000-09-08,1846.826268035077
2000-09-11,1841.1714686111666
2000-09-12,1829.525092529869
2000-09-13,1822.5133145681148
2000-09-14,1830.470645054066
2000-09-15,1816.5090569282745
2000-09-18,1796.2672409943918
2000-09-19,1793.5005225339921
2000-09-20,1807.3382430534803
2000-09-21,1785.666949686959
2000-09-22,1722.7676107804448
2000-09-25,1745.0340836144692
2000-09-26,1724.3081253123205
2000-09-27,1716.5486544589128
2000-09-28,1719.9910325155347
2000-09-29,1725.4390310127988
2000-10-02,1710.1720521755763
2000-10-03,1711.7942894504927
2000-10-04,1711.4230302648962
2000-10-05,1712.1472126657295
2000-10-06,1703.192414929635
2000-10-09,1690.9104211318481
2000-10-10,1680.7490995386531
2000-10-11,1648.6382812035351
2000-10-12,1645.6579738038736
2000-10-13,1652.839389767127
2000-10-16,1678.8296554068913
2000-10-17,1656.4353920244282
2000-10-18,1638.9703704611964
2000-10-19,1665.0230463920225
2000-10-20,1688.6068121078506
2000-10-23,1691.0300922736544
2000-10-24,1693.8147459949496
2000-10-25,1689.040700112254
2000-10-26,1684.492430961584
2000-10-27,1665.0605346513307
2000-10-30,1659.396273102611
2000-10-31,1669.6940644562255
2000-11-01,1666.2083976922706
2000-11-02,1674.880730371432
2000-11-03,1678.3990729659913
2000-11-06,1686.0249912653164
2000-11-07,1686.682968744885
2000-11-08,1688.4617182614543
2000-11-09,1672.1725697201132
2000-11-10,1649.0951357599497
2000-11-13,1630.423379419763
2000-11-14,1646.9398940267597
2000-11-15,1646.711849759475
2000-11-16,1637.8462816993926
2000-11-17,1636.6070761895971
2000-11-20,1618.6332513591542
2000-11-21,1613.3021116671966
2000-11-22,1598.707697533841
2000-11-23,1595.1515227367
2000-11-24,1616.4939505180455
2000-11-27,1612.6171466897817
2000-11-28,1585.5010605205894
2000-11-29,1565.4359157408633
2000-11-30,1536.164493871193
2000-12-01,1550.6975305484768
2000-12-04,1521.068211353151
2000-12-05,1554.3580886272814
2000-12-06,1558.6954263292016
2000-12-07,1539.1280174036356
2000-12-08,1564.2578483839393
2000-12-11,1599.7364103000816
2000-12-12,1590.1668974026886
2000-12-13,1581.3437750569979
2000-12-14,1550.996921373378
2000-12-15,1519.9662500825757
2000-12-18,1515.2606452733598
2000-12-19,1504.7727095406206
2000-12-20,1449.3796541118681
2000-12-21,1427.7497300456662
2000-12-22,1435.8396194623078
2000-12-25,1441.1141039232962
2000-12-26,1433.213465541387
2000-12-27,1441.5313474437867
2000-12-28,1463.553879925691
2000-12-29,1450.7580260617653
2001-01-01,1450.7983429694902
2001-01-02,1423.7376485353514
2001-01-03,1440.59799280468
2001-01-04,1450.0542301089943
2001-01-05,1430.2195127954235
2001-01-08,1428.1155871132235
2001-01-09,1440.283568951059
2001-01-10,1447.5508460766996
2001-01-11,1447.3026689483904
2001-01-12,1458.6734407572208
2001-01-15,1468.7273546984745
2001-01-16,1483.5301222395485
2001-01-17,1509.0652438631887
2001-01-18,1501.3596451252602
2001-01-19,1521.2303007993671
2001-01-22,1526.6887996647254
2001-01-23,1531.6861334373218
2001-01-24,1555.504349793129
2001-01-25,1559.6273493670112
2001-01-26,1553.1206777322
2001-01-29,1568.3348155899832
2001-01-30,1568.9083219164168
2001-01-31,1568.6984923681293
2001-02-01,1556.479826158866
2001-02-02,1559.3333284436699
2001-02-05,1541.5653011158686
2001-02-06,1556.8001790913381
2001-02-07,1543.6360404111222
2001-02-08,1559.3611600031352
2001-02-09,1544.8755284219424
2001-02-12,1544.1524157720169
2001-02-13,1556.0348426605024
2001-02-14,1558.1621732870929
2001-02-15,1592.1572018187826
2001-02-16,1561.1403328673823
2001-02-19,1548.5786571265642
2001-02-20,1559.7234694733959
2001-02-21,1533.3068536111462
2001-02-22,1521.4870531873842
2001-02-23,1519.1602028053717
2001-02-26,1533.352850629708
2001-02-27,1514.1328423364878
2001-02-28,1500.707601180919
2001-03-01,1478.3381658851479
2001-03-02,1464.6602525120388
2001-03-05,1473.272808487582
2001-03-06,1488.3507733618549
2001-03-07,1495.4991052479697
2001-03-08,1486.751643198455
2001-03-09,1473.1991040868456
2001-03-12,1438.8330517253519
2001-03-13,1441.105433146877
2001-03-14,1428.2762820542875
2001-03-15,1433.390777606443
2001-03-16,1429.7209377269219
2001-03-19,1431.2694485563718
2001-03-20,1421.2028660050123
2001-03-21,1418.294175014092
2001-03-22,1416.0321450500176
2001-03-23,1425.9140502733924
2001-03-26,1445.3082972682632
2001-03-27,1448.1724091564358
2001-03-28,1449.0635385316623
2001-03-29,1444.7734732879424
2001-03-30,1447.0510225951186
2001-04-02,1426.4175128158388
2001-04-03,1393.9256471740755
2001-04-04,1368.4226226777182
2001-04-05,1406.5897100554469
2001-04-06,1395.625033192359
2001-04-09,1391.991645608884
2001-04-10,1422.7148907824017
2001-04-11,1437.6775176239717
2001-04-12,1441.7598978048097
2001-04-13,1443.5541257218908
2001-04-16,1450.725223848112
2001-04-17,1455.893459789687
2001-04-18,1501.1455412255323
2001-04-19,1497.896433576436
2001-04-20,1477.340624926365
2001-04-23,1476.2273564897341
2001-04-24,1482.9225956667296
2001-04-25,1488.3912955923338
2001-04-26,1492.5074405205974
2001-04-27,1512.6247153950164
2001-04-30,1531.3835118609184
2001-05-01,1541.1028589357716
2001-05-02,1550.9549805589788
2001-05-03,1543.5760635680879
2001-05-04,1545.3978608719542
2001-05-07,1551.1433987927237
2001-05-08,1556.5591939896556
2001-05-09,1551.9162137439275
2001-05-10,1555.974558376636
2001-05-11,1564.7235627810194
2001-05-14,1559.2035551931936
2001-05-15,1556.4279879671678
2001-05-16,1555.5552226622885
2001-05-17,1579.3808091168955
2001-05-18,1588.6364489518323
2001-05-21,1607.63850977469
2001-05-22,1626.9861079725476
2001-05-23,1634.9496427551005
2001-05-24,1644.8384046380447
2001-05-25,1644.8428194539374
2001-05-28,1635.6383275678438
2001-05-29,1635.6987602601494
2001-05-30,1608.799139011565
2001-05-31,1629.0393461879894
2001-06-01,1633.9310299760075
2001-06-04,1635.0323025087341
2001-06-05,1640.294142187698
2001-06-06,1640.5549835710463
2001-06-07,1640.2468291032808
2001-06-08,1643.5585443336374
2001-06-11,1643.2621140870194
2001-06-12,1621.1863952188373
2001-06-13,1617.4129527016887
2001-06-14,1589.8160603670547
2001-06-15,1575.3496145918427
2001-06-18,1560.3041890719294
2001-06-19,1560.1894534492872
2001-06-20,1563.6893582423477
2001-06-21,1567.727416793436
2001-06-22,1565.8569070555575
2001-06-25,1555.1701918668289
2001-06-26,1554.2361844924571
2001-06-27,1558.144868504242
2001-06-28,1576.283933078234
2001-06-29,1603.9523777625927
2001-07-02,1593.7085160047332
2001-07-03,1588.8236442144296
2001-07-04,1583.5709701974306
2001-07-05,1585.2360666482273
2001-07-06,1552.499406751617
2001-07-09,1538.9786244723086
2001-07-10,1522.667667604709
2001-07-11,1500.8605165100182
2001-07-12,1534.3875001443262
2001-07-13,1533.1886696252757
2001-07-16,1517.9661026960703
2001-07-17,1523.631478754072
2001-07-18,1488.2548104160273
2001-07-19,1495.2516010597894
2001-07-20,1490.3909760508036
2001-07-23,1484.116991282673
2001-07-24,1465.5749244380563
2001-07-25,1460.9293421499738
2001-07-26,1474.8228386455694
2001-07-27,1485.0482957191577
2001-07-30,1478.2578613759517
2001-07-31,1483.3545099936334
2001-08-01,1488.734104387397
2001-08-02,1495.477669028651
2001-08-03,1488.9234938558318
2001-08-06,1486.909634255085
2001-08-07,1489.107808838776
2001-08-08,1482.7497407124931
2001-08-09,1456.6291231923683
2001-08-10,1451.241628739625
2001-08-13,1447.0017110422639
2001-08-14,1457.5812575437947
2001-08-15,1443.5672803790687
2001-08-16,1440.8288111425413
2001-08-17,1428.3247477573368
2001-08-20,1427.9277537588675
2001-08-21,1426.95501958704
2001-08-22,1420.9541690001674
2001-08-23,1426.7749662316094
2001-08-24,1433.802846580354
2001-08-27,1440.118039624691
2001-08-28,1432.1481104775282
2001-08-29,1427.9753684604605
2001-08-30,1417.1675681652916
2001-08-31,1414.88644876636
2001-09-03,1406.4347110605443
2001-09-04,1425.8679045048923
2001-09-05,1413.3188488845753
2001-09-06,1393.394791237878
2001-09-07,1364.775341783972
2001-09-10,1350.7194802828844
2001-09-11,1326.1787545713657
2001-09-12,1297.7935739645616
2001-09-13,1291.647036037485
2001-09-14,1265.4455937482746
2001-09-17,1219.7753096173942
2001-09-18,1216.0988483294018
2001-09-19,1204.0426430968128
2001-09-20,1176.7542160091787
2001-09-21,1160.0275447299657
2001-09-24,1181.71452835146
2001-09-25,1180.4694851800773
2001-09-26,1179.9330701068875
2001-09-27,1179.3516494992043
2001-09-28,1214.3798206429651
2001-10-01,1203.4608416099884
2001-10-02,1205.6875381563336
2001-10-03,1210.1159043399455
2001-10-04,1234.3357091725463
2001-10-05,1228.1903491030434
2001-10-08,1220.656641048202
2001-10-09,1222.1854255274177
2001-10-10,1240.8974802672533
2001-10-11,1275.2394812932027
2001-10-12,1271.756355051965
2001-10-15,1270.2970244287253
2001-10-16,1278.7983620011244
2001-10-17,1283.4455817447204
2001-10-18,1276.2072352580312
2001-10-19,1283.7674909387993
2001-10-22,1299.3862868047238
2001-10-23,1309.2529182134742
2001-10-24,1309.8024390778949
2001-10-25,1313.0182406465913
2001-10-26,1325.3210855254245
2001-10-29,1303.0123846351573
2001-10-30,1279.723641170258
2001-10-31,1295.4743231281834
2001-11-01,1295.3979664184412
2001-11-02,1299.2592898156663
2001-11-05,1320.4499502521032
2001-11-06,1330.224995098198
2001-11-07,1326.059496180603
2001-11-08,1340.151005331513
2001-11-09,1336.8784449485654
2001-11-12,1335.7335076601591
2001-11-13,1361.188505388456
2001-11-14,1370.2591402332894
2001-11-15,1379.283527702458
2001-11-16,1380.215320784497
2001-11-19,1404.5916031587067
2001-11-20,1392.1606501497374
2001-11-21,1398.0533697868989
2001-11-22,1397.0130904266127
2001-11-23,1408.7004341907564
2001-11-26,1421.1436180105804
2001-11-27,1415.9339964860415
2001-11-28,1393.502946385844
2001-11-29,1395.6438699964006
2001-11-30,1388.2307380168554
2001-12-03,1387.5030156286787
2001-12-04,1397.566176494865
2001-12-05,1422.885653657045
2001-12-06,1429.7442964664622
2001-12-07,1429.8238441689437
2001-12-10,1426.0523650758814
2001-12-11,1421.5577975122058
2001-12-12,1419.9140662880536
2001-12-13,1400.1231734625192
2001-12-14,1389.095843151347
2001-12-17,1388.2269621982314
2001-12-18,1390.6798674664108
2001-12-19,1385.2775749407144
2001-12-20,1381.832848941245
2001-12-21,1398.9921498284655
2001-12-24,1414.6907807080001
2001-12-25,1418.5276060139313
2001-12-26,1422.4432891816705
2001-12-27,1420.5323171083396
2001-12-28,1438.7957856971284
2001-12-31,1431.4572546916743
2002-01-01,1431.5033827462998
2002-01-02,1416.512069328744
2002-01-03,1435.7077030036417
2002-01-04,1456.5144844816537
2002-01-07,1462.0225842934278
2002-01-08,1459.9763927497172
2002-01-09,1462.7862749891028
2002-01-10,1454.1192978737106
2002-01-11,1450.7903843650295
2002-01-14,1434.0373322420598
2002-01-15,1434.05966261763
2002-01-16,1431.3558584414181
2002-01-17,1441.1636725926644
2002-01-18,1434.946565569462
2002-01-21,1439.8661194707418
2002-01-22,1430.2320451256924
2002-01-23,1434.4891759531115
2002-01-24,1448.213282357562
2002-01-25,1469.6256613012993
2002-01-28,1480.3123310499261
2002-01-29,1468.077096521643
2002-01-30,1465.374531140287
2002-01-31,1477.8554329509711
2002-02-01,1473.6254415386315
2002-02-04,1451.6542661726
2002-02-05,1437.4001575763605
2002-02-06,1431.547041366059
2002-02-07,1423.7861510746254
2002-02-08,1428.2436140518985
2002-02-11,1429.4543500061093
2002-02-12,1437.2173582106652
2002-02-13,1450.0921944093259
2002-02-14,1456.5427570629608
2002-02-15,1449.9398752372924
2002-02-18,1454.727518173709
2002-02-19,1432.8498107844553
2002-02-20,1436.334106087879
2002-02-21,1434.565875754735
2002-02-22,1426.6253140418864
2002-02-25,1437.2058844746161
2002-02-26,1444.8946300466737
2002-02-27,1463.0996767454292
2002-02-28,1461.4640653881274
2002-03-01,1477.541938489789
2002-03-04,1503.0932091917916
2002-03-05,1503.856908571056
2002-03-06,1508.880547864143
2002-03-07,1517.850049648483
2002-03-08,1532.9964822356562
2002-03-11,1544.7319880945877
2002-03-12,1537.509620764891
2002-03-13,1525.7304089235772
2002-03-14,1519.9647520503229
2002-03-15,1523.0109724016484
2002-03-18,1528.9443069377626
2002-03-19,1531.538372971886
2002-03-20,1525.5473851639522
2002-03-21,1534.154119287046
2002-03-22,1536.5071849953463
2002-03-25,1531.1940185790186
2002-03-26,1532.7600435111
2002-03-27,1546.9493536384837
2002-03-28,1550.6934358760943
2002-03-29,1546.1175718237628
2002-04-01,1531.9135854142478
2002-04-02,1527.5263436783696
2002-04-03,1528.2201421106095
2002-04-04,1530.142832871308
2002-04-05,1539.7682559211576
2002-04-08,1548.833698957518
2002-04-09,1542.0958649472132
2002-04-10,1547.4285973824758
2002-04-11,1531.197038065802
2002-04-12,1543.1631337412143
2002-04-15,1543.9074595635655
2002-04-16,1558.4398971968908
2002-04-17,1559.198223229493
2002-04-18,1556.5712166800406
2002-04-19,1559.7670293286455
2002-04-22,1556.145803263718
2002-04-23,1551.7422873938726
2002-04-24,1544.6531395286697
2002-04-25,1532.6046296529332
2002-04-26,1525.4619670219872
2002-04-29,1512.8005907006682
2002-04-30,1516.749900261702
2002-05-01,1513.7205797167169
2002-05-02,1518.6472083498618
2002-05-03,1506.7644942576583
2002-05-06,1490.4669945068626
2002-05-07,1485.3796904985159
2002-05-08,1507.6565134262949
2002-05-09,1502.515403241395
2002-05-10,1490.0653571115733
2002-05-13,1495.5893618356663
2002-05-14,1517.089126544543
2002-05-15,1517.1406355128472
2002-05-16,1514.2470044336121
2002-05-17,1506.8729421863814
2002-05-20,1501.062281260723
2002-05-21,1498.9815870319474
