Date,RUSSIA ESG LEADERS
2008-04-07,1504.7619047619019
2008-04-08,1470.4761904761876
2008-04-09,1481.9047619047592
2008-04-10,1476.1904761904734
2008-04-11,1390.4761904761879
2008-04-14,1428.571428571426
2008-04-15,1396.1904761904736
2008-04-16,1466.666666666664
2008-04-17,1499.0476190476165
2008-04-18,1523.8095238095214
2008-04-21,1457.1428571428548
2008-04-22,1457.1428571428548
2008-04-23,1459.0476190476168
2008-04-24,1419.0476190476168
2008-04-25,1432.3809523809502
2008-04-28,1455.2380952380931
2008-04-29,1447.6190476190454
2008-04-30,1441.9047619047599
2008-05-01,1432.3809523809502
2008-05-02,1443.8095238095216
2008-05-05,1443.8095238095216
2008-05-06,1462.8571428571406
2008-05-07,1554.285714285712
2008-05-08,1666.666666666664
2008-05-09,1647.619047619045
2008-05-12,1609.523809523807
2008-05-13,1601.9047619047592
2008-05-14,1657.1428571428544
2008-05-15,1651.4285714285686
2008-05-16,1773.3333333333303
2008-05-19,1790.4761904761874
2008-05-20,1729.5238095238064
2008-05-21,1759.999999999997
2008-05-22,1714.2857142857115
2008-05-23,1744.7619047619016
2008-05-26,1744.7619047619016
2008-05-27,1712.3809523809496
2008-05-28,1733.3333333333305
2008-05-29,1771.4285714285684
2008-05-30,1790.4761904761874
2008-06-02,1840.7804952768513
2008-06-03,1797.3990017969052
2008-06-04,1787.4915940500823
2008-06-05,1799.2236269962
2008-06-06,1821.8801955355793
2008-06-09,1813.3153594547111
2008-06-10,1817.481895661988
2008-06-11,1879.0093376830278
2008-06-12,1876.80260094181
2008-06-13,1876.930909833443
2008-06-16,1966.9694794851712
2008-06-17,2091.8658632866186
2008-06-18,2067.327616826839
2008-06-19,2066.9950188308344
2008-06-20,2047.7037324285811
2008-06-23,1985.8494594295673
2008-06-24,1929.0707703429596
2008-06-25,1917.6851822303634
2008-06-26,1909.8213260172513
2008-06-27,1923.6275768803832
2008-06-30,1935.7290140206426
2008-07-01,1990.77425883965
2008-07-02,1980.9957075437878
2008-07-03,1850.5076899979485
2008-07-04,1788.1716066877814
2008-07-07,1833.3240261689555
2008-07-08,1813.6917922480475
2008-07-09,1836.6013148125712
2008-07-10,1910.9460105085302
2008-07-11,1863.5109685850998
2008-07-14,1934.326102992495
2008-07-15,1899.9344723581294
2008-07-16,1876.6030480470513
2008-07-17,1873.4035812561278
2008-07-18,1780.487841757497
2008-07-21,1754.9605302753625
2008-07-22,1780.6684697905418
2008-07-23,1731.1031637575727
2008-07-24,1646.0376592478055
2008-07-25,1505.069337072067
2008-07-28,1500.3871567686467
2008-07-29,1470.6221469684522
2008-07-30,1499.2396665564877
2008-07-31,1593.8601482518432
2008-08-01,1604.4107955350669
2008-08-04,1520.0880678662847
2008-08-05,1404.1565443547383
2008-08-06,1401.633808544399
2008-08-07,1414.458164898075
2008-08-08,1310.3992118385008
2008-08-11,1367.8767567869597
2008-08-12,1437.6264864434197
2008-08-13,1412.5929277659798
2008-08-14,1496.3029479235204
2008-08-15,1461.6565599458152
2008-08-18,1461.075846377953
2008-08-19,1387.765533497386
2008-08-20,1426.0042614657173
2008-08-21,1381.7496925414096
2008-08-22,1390.177553549768
2008-08-25,1380.4256887368206
2008-08-26,1299.747918353546
2008-08-27,1305.8729866994695
2008-08-28,1346.0674687377507
2008-08-29,1317.892264922988
2008-09-01,1375.8551693160196
2008-09-02,1376.6196597246412
2008-09-03,1304.7344965873406
2008-09-04,1247.701936579467
2008-09-05,1168.842200682354
2008-09-08,1220.2426930024196
2008-09-09,1144.7569954341573
2008-09-10,1084.793352202618
2008-09-11,1007.6644069898668
2008-09-12,1064.5287599435258
2008-09-15,973.6481603203774
2008-09-16,785.184688492948
2008-09-17,722.6780574700971
2008-09-18,721.7134995246741
2008-09-19,1050.761127644742
2008-09-22,1156.31187809087
2008-09-23,1111.8441095518892
2008-09-24,1092.2861715907513
2008-09-25,1086.6151513389684
2008-09-26,1037.7487200307362
2008-09-29,879.282526363283
2008-09-30,894.8963307047374
2008-10-01,871.109726849543
2008-10-02,762.5701144741829
2008-10-03,740.7427659603385
2008-10-06,585.7762807333414
2008-10-07,645.648828123038
2008-10-08,571.9763152459938
2008-10-09,659.0817763653347
2008-10-10,611.2093609828054
2008-10-13,616.2514652180862
2008-10-14,706.5869141870444
2008-10-15,689.5890268329714
2008-10-16,651.4565699536032
2008-10-17,592.2787794046989
2008-10-20,610.9204619338745
2008-10-21,653.8456833947662
2008-10-22,594.4792338474512
2008-10-23,581.023209848942
2008-10-24,515.5439313821255
2008-10-27,520.5793108028097
2008-10-28,535.2785739258031
2008-10-29,616.6595913347871
2008-10-30,682.0423268587003
2008-10-31,690.1275590183883
2008-11-03,701.8116529058702
2008-11-04,715.3805227873214
2008-11-05,714.8829998464985
2008-11-06,655.5703937793733
2008-11-07,623.6160495335096
2008-11-10,559.9978560282132
2008-11-11,446.05451507483536
2008-11-12,398.66274325468146
2008-11-13,378.133839247885
2008-11-14,389.7886941135994
2008-11-17,370.6533470869118
2008-11-18,353.3630207458182
2008-11-19,329.4296328908274
2008-11-20,274.81063730635015
2008-11-21,274.5243832893657
2008-11-24,330.5668002504583
2008-11-25,323.7528203461121
2008-11-26,296.11309512621693
2008-11-27,288.878560742134
2008-11-28,320.9666033102639
2008-12-01,301.66136203700717
2008-12-02,321.1378081185968
2008-12-03,309.45828993492944
2008-12-04,321.9043317805087
2008-12-05,302.10080604296354
2008-12-08,330.02180234717076
2008-12-09,299.84614858382486
2008-12-10,298.024418666332
2008-12-11,290.6863182719696
2008-12-12,268.7111533900891
2008-12-15,299.76066553446736
2008-12-16,297.6456483702533
2008-12-17,301.4878926580608
2008-12-18,308.00793123364855
2008-12-19,315.2363209450383
2008-12-22,322.27784163447154
2008-12-23,346.9950680126985
2008-12-24,342.6852369602934
2008-12-25,339.7768702889385
2008-12-26,307.6231351667796
2008-12-29,315.92912172583675
2008-12-30,313.77548417491244
2008-12-31,311.4731513234646
2009-01-01,311.4731513234646
2009-01-02,320.81456815121567
2009-01-05,332.431539579732
2009-01-06,368.6688648856517
2009-01-07,358.44106654466583
2009-01-08,350.254154371327
2009-01-09,353.26305965361183
2009-01-12,334.897965848894
2009-01-13,336.7602218746297
2009-01-14,301.09612577946393
2009-01-15,287.02871813446694
2009-01-16,288.14530586806836
2009-01-19,265.3037373231017
2009-01-20,258.95467942797717
2009-01-21,273.4922312963113
2009-01-22,265.6463152607948
2009-01-23,262.0909814281345
2009-01-26,302.24710861359443
2009-01-27,296.10309737782364
2009-01-28,300.30314438857977
2009-01-29,296.5708414527932
2009-01-30,295.6570353768911
2009-02-02,276.8015358755985
2009-02-03,283.22832425686187
2009-02-04,299.8553886211646
2009-02-05,286.71375773207615
2009-02-06,307.43195863813963
2009-02-09,327.9804583347626
2009-02-10,352.1812314157126
2009-02-11,339.07413467012645
2009-02-12,317.10719776190524
2009-02-13,337.9404267299186
2009-02-16,323.5357778920219
2009-02-17,279.9287951636037
2009-02-18,290.2623717808721
2009-02-19,301.4626005299188
2009-02-20,287.8333921822314
2009-02-23,286.88603965022054
2009-02-24,290.0005863364386
2009-02-25,296.6135887206204
2009-02-26,314.82214931969446
2009-02-27,310.1870888492092
2009-03-02,297.9286891118916
2009-03-03,301.5131826323544
2009-03-04,304.0782383243496
2009-03-05,292.96872753990897
2009-03-06,300.38920984191816
2009-03-09,300.36654017497614
2009-03-10,337.1009752831118
2009-03-11,328.2230078937353
2009-03-12,324.655509495789
2009-03-13,336.29857308327246
2009-03-16,337.3009100897254
2009-03-17,341.61198249403105
2009-03-18,335.79084143788185
2009-03-19,354.6703900833231
2009-03-20,364.24292044699683
2009-03-23,387.3922367816589
2009-03-24,388.11074354439614
2009-03-25,423.23699291562787
2009-03-26,428.5641936534261
2009-03-27,398.4378434588437
2009-03-30,377.06425546739723
2009-03-31,387.29323279371556
2009-04-01,412.25770495385547
2009-04-02,442.05535024184013
2009-04-03,438.53540680724126
2009-04-06,434.0638958552149
2009-04-07,424.5734421811911
2009-04-08,431.7679804993439
2009-04-09,441.41507053601663
2009-04-10,442.20177600034845
2009-04-13,439.8161193544959
2009-04-14,441.3048579387302
2009-04-15,467.0303435718034
2009-04-16,503.3455900998062
2009-04-17,507.51817944034104
2009-04-20,477.6608545012556
2009-04-21,479.4930763599012
2009-04-22,512.5832146867265
2009-04-23,519.0164270435133
2009-04-24,523.7109533880968
2009-04-27,507.01171669842444
2009-04-28,501.2291661681464
2009-04-29,527.3562196758065
2009-04-30,523.6074105598522
2009-05-01,527.4643177479222
2009-05-04,535.046839233448
2009-05-05,548.245664591595
2009-05-06,571.0319714570902
2009-05-07,588.704558196107
2009-05-08,592.3208889449086
2009-05-11,604.0242729123393
2009-05-12,658.3429418466226
2009-05-13,620.2824120632094
2009-05-14,614.310211413391
2009-05-15,619.5124914440029
2009-05-18,628.9308661251943
2009-05-19,670.8613110965326
2009-05-20,698.3587479505109
2009-05-21,647.4572899898225
2009-05-22,675.5049117019039
2009-05-25,680.4749926844654
2009-05-26,654.3168526459373
2009-05-27,666.6335372288179
2009-05-28,687.7784094189994
2009-05-29,770.2505827960659
2009-06-01,827.4425200166709
2009-06-02,818.0571157145489
2009-06-03,761.8678848897687
2009-06-04,745.8970364830503
2009-06-05,749.9861474183919
2009-06-08,737.3659673101934
2009-06-09,756.5404788713035
2009-06-10,777.6528233454679
2009-06-11,772.258650115077
2009-06-12,766.2515591128953
2009-06-15,745.1554363772434
2009-06-16,749.1888761231819
2009-06-17,688.0680727098684
2009-06-18,703.3784045019114
2009-06-19,707.4414717811396
2009-06-22,661.9597188050793
2009-06-23,632.1486749842985
2009-06-24,676.3734890025845
2009-06-25,665.0062811174575
2009-06-26,674.2084877948971
2009-06-29,698.515327581415
2009-06-30,693.9698593144758
2009-07-01,720.4974763385974
2009-07-02,695.5582360713756
2009-07-03,701.1112938273263
2009-07-06,647.1648696433606
2009-07-07,648.9577211946222
2009-07-08,613.2247741012812
2009-07-09,595.390412733326
2009-07-10,556.222966403532
2009-07-13,559.0911519808581
2009-07-14,580.9235408887982
2009-07-15,605.7169084586404
2009-07-16,604.8364306000414
2009-07-17,611.9481678267092
2009-07-20,640.1502879010812
2009-07-21,635.1476172486151
2009-07-22,611.9097961146185
2009-07-23,645.9427726793347
2009-07-24,651.0896357168565
2009-07-27,682.0838045748586
2009-07-28,641.0224705803716
2009-07-29,616.9579152451316
2009-07-30,661.3056886560865
2009-07-31,655.7942849363369
2009-08-03,691.6328126818216
2009-08-04,693.7384479528737
2009-08-05,692.7606544602845
2009-08-06,705.5535764186416
2009-08-07,706.9592135123145
2009-08-10,705.3862555803959
2009-08-11,671.9016868281989
2009-08-12,686.6598672400181
2009-08-13,688.6862847428589
2009-08-14,671.6827133460974
2009-08-17,638.5931259917214
2009-08-18,653.0230226914063
2009-08-19,640.3280447072918
2009-08-20,655.7566232418629
2009-08-21,661.5355298441992
2009-08-24,663.0304575470292
2009-08-25,653.490735104001
2009-08-26,634.5702681163513
2009-08-27,629.5896483036474
2009-08-28,667.9270063506078
2009-08-31,667.4649120276049
2009-09-01,667.1317747134825
2009-09-02,646.6269913294448
2009-09-03,652.1945467646364
2009-09-04,642.7441486749116
2009-09-07,655.472628735879
2009-09-08,680.6902954780886
2009-09-09,697.7243093733715
2009-09-10,681.9243701626142
2009-09-11,715.3208030262724
2009-09-14,719.3769683749629
2009-09-15,729.1096174185429
2009-09-16,747.401822453849
2009-09-17,753.7177411314289
2009-09-18,757.218310472899
2009-09-21,733.2418457057059
2009-09-22,765.3199757822425
2009-09-23,789.6701531326661
2009-09-24,805.0980226073991
2009-09-25,805.6684405478433
2009-09-28,821.9890705962993
2009-09-29,820.3442459454931
2009-09-30,807.6404970120392
2009-10-01,812.895907007696
2009-10-02,776.2920066348304
2009-10-05,774.0410330561234
2009-10-06,807.6043097980174
2009-10-07,811.2647930532332
2009-10-08,857.6659301380245
2009-10-09,876.4247112394497
2009-10-12,910.2260101102679
2009-10-13,885.8599153252688
2009-10-14,902.1008379657756
2009-10-15,879.051984060416
2009-10-16,853.6714403557212
2009-10-19,890.742719520551
2009-10-20,898.7941689971741
2009-10-21,900.614528287633
2009-10-22,906.1682389546986
2009-10-23,939.0848104779308
2009-10-26,932.3127139270894
2009-10-27,899.774374288271
2009-10-28,837.3861723808384
2009-10-29,865.5297577794285
2009-10-30,837.2083169779496
2009-11-02,861.7741744727036
2009-11-03,829.1546267264717
2009-11-04,845.6065675660642
2009-11-05,872.8699675976819
2009-11-06,872.5295573912402
2009-11-09,918.2228220542366
2009-11-10,954.1739294758573
2009-11-11,947.3185834951488
2009-11-12,933.3588960016473
2009-11-13,942.2945484545919
2009-11-16,1004.0575685930442
2009-11-17,984.4190864747939
2009-11-18,1015.7362900232309
2009-11-19,985.7715037834002
2009-11-20,979.5103366319642
2009-11-23,1008.5042164717698
2009-11-24,992.9383107775136
2009-11-25,988.6977645361181
2009-11-26,952.4685385940301
2009-11-27,974.3930913993121
2009-11-30,977.4837972151082
2009-12-01,1004.0155985071862
2009-12-02,996.7241381457451
2009-12-03,1009.0638098212531
2009-12-04,1020.5750483890118
2009-12-07,997.5644473338381
2009-12-08,970.0460365734286
2009-12-09,950.999696990336
2009-12-10,953.6272112333027
2009-12-11,947.1354633967206
2009-12-14,943.2083861658184
2009-12-15,933.9220968970601
2009-12-16,964.3533379799821
2009-12-17,928.0468017186222
2009-12-18,907.7116868732178
2009-12-21,942.9570196817464
2009-12-22,921.1737656127299
2009-12-23,929.5990414606664
2009-12-24,930.8154896507228
2009-12-25,934.2753667814262
2009-12-28,933.2627901165758
2009-12-29,911.1436780450294
2009-12-30,911.1074718289918
2009-12-31,916.8991755411929
2010-01-01,916.8991755411929
2010-01-04,923.7820509583731
2010-01-05,938.7045362967884
2010-01-06,937.5810554213316
2010-01-07,940.3263451123177
2010-01-08,944.4560703626256
2010-01-11,1008.6794030839174
2010-01-12,997.5390562043842
2010-01-13,1009.6208735891606
2010-01-14,1023.8264376436795
2010-01-15,1007.15465821491
2010-01-18,1020.8215995582334
2010-01-19,1050.331931379328
2010-01-20,1020.085631710699
2010-01-21,1008.0400120479194
2010-01-22,988.1460099964714
2010-01-25,987.7843374373036
2010-01-26,963.5155160889082
2010-01-27,982.3927829816164
2010-01-28,980.9187198335673
2010-01-29,979.7433451620184
2010-02-01,972.942656248467
2010-02-02,977.259167652164
2010-02-03,992.1616188553954
2010-02-04,962.0671076601725
2010-02-05,912.5726033226487
2010-02-08,893.7157739093233
2010-02-09,906.7968690101676
2010-02-10,907.0659893437189
2010-02-11,929.9335841155315
2010-02-12,926.8833570252216
2010-02-15,939.3979191217884
2010-02-16,970.2415526397906
2010-02-17,965.5077951916962
2010-02-18,964.434573635956
2010-02-19,963.7268709731766
2010-02-22,979.4872197646846
2010-02-23,959.4482663476304
2010-02-24,948.3125977428626
2010-02-25,905.3537292723386
2010-02-26,898.0870669232949
2010-03-01,910.5985684508515
2010-03-02,927.7484852889083
2010-03-03,954.8400249959827
2010-03-04,945.0453885576544
2010-03-05,960.4907794454618
2010-03-08,972.9622191662113
2010-03-09,980.1540742227494
2010-03-10,993.0382269170233
2010-03-11,1001.1673529520466
2010-03-12,1009.9689562662088
2010-03-15,997.1530168928088
2010-03-16,1018.8951883487621
2010-03-17,1031.9087393312022
2010-03-18,1022.9556576688636
2010-03-19,995.5385290907053
2010-03-22,997.8938751032474
2010-03-23,997.4093341696897
2010-03-24,989.7550808531461
2010-03-25,1013.7193850532615
2010-03-26,1029.802161809233
2010-03-29,1036.228524533023
2010-03-30,1028.6437234417142
2010-03-31,1038.2933470741516
2010-04-01,1051.7875694760874
2010-04-02,1056.9986030019259
2010-04-05,1060.4537040479202
2010-04-06,1060.6579746683637
2010-04-07,1058.3856792869658
2010-04-08,1061.9290206681824
2010-04-09,1087.8856368805243
2010-04-12,1114.4312021524215
2010-04-13,1102.8795427239177
2010-04-14,1128.5639830738812
2010-04-15,1106.2582321491705
2010-04-16,1095.1029291635566
2010-04-19,1063.0420692310083
2010-04-20,1078.6476459852236
2010-04-21,1080.625106435792
2010-04-22,1054.9135292344015
2010-04-23,1080.6682996488628
2010-04-26,1082.5799368734004
2010-04-27,1058.0345185788647
2010-04-28,1044.9205179490689
2010-04-29,1065.1664759559217
2010-04-30,1052.4197715824332
2010-05-03,1050.8382883053619
2010-05-04,1027.9617517087177
2010-05-05,987.7423197916789
2010-05-06,962.4008651900019
2010-05-07,893.9159364027614
2010-05-10,929.2661911229069
2010-05-11,933.57921569523
2010-05-12,992.1164068927366
2010-05-13,991.7641146739054
2010-05-14,966.4751205669517
2010-05-17,973.4577635105588
2010-05-18,981.9133068828207
2010-05-19,945.9184246232602
2010-05-20,888.064921297598
2010-05-21,875.2671969752447
2010-05-24,905.7512593007091
2010-05-25,839.0317070466732
2010-05-26,898.340876435501
2010-05-27,932.628070558347
2010-05-28,975.7508777146895
2010-05-31,972.2806074185781
2010-06-01,961.728490122888
2010-06-02,977.6661223641705
2010-06-03,966.6136313572118
2010-06-04,950.5700324616415
2010-06-07,923.9666061896471
2010-06-08,902.4660824283397
2010-06-09,909.8829561161377
2010-06-10,928.1772389295065
2010-06-11,932.8138854513421
2010-06-14,937.5068547992433
2010-06-15,972.6111403873437
2010-06-16,974.2456583407114
2010-06-17,989.8868796577466
2010-06-18,999.8310917318341
2010-06-21,1032.8626053334763
2010-06-22,1021.5393332120796
2010-06-23,1002.8745404603135
2010-06-24,973.9536617670947
2010-06-25,955.6659658457374
2010-06-28,973.8088902193864
2010-06-29,936.529812587001
2010-06-30,950.5062306646911
2010-07-01,932.9880410105286
2010-07-02,965.6718335613315
2010-07-05,963.0210620621775
2010-07-06,987.328058832899
2010-07-07,983.3585759453326
2010-07-08,975.4581751932707
2010-07-09,968.2273498925654
2010-07-12,982.5467695002058
2010-07-13,993.0885445635689
2010-07-14,984.8057311476842
2010-07-15,982.0614672656073
2010-07-16,985.2445217977287
2010-07-19,992.3938465798965
2010-07-20,987.6456933336534
2010-07-21,1002.4024488593973
2010-07-22,1019.7270587872238
2010-07-23,1004.478903004237
2010-07-26,1010.4298771788694
2010-07-27,998.5450716650264
2010-07-28,987.9504451217883
2010-07-29,1003.7906949183416
2010-07-30,996.7837388957689
2010-08-02,1047.3552812046116
2010-08-03,1045.0909333474017
2010-08-04,1048.7771367755724
2010-08-05,1051.127956811675
2010-08-06,1039.6169955192809
2010-08-09,1040.4797506776183
2010-08-10,1020.105796408531
2010-08-11,1005.7751699214878
2010-08-12,995.7220663809478
2010-08-13,998.6232378731511
2010-08-16,1007.3410604966389
2010-08-17,1028.692722941309
2010-08-18,1028.3042822285968
2010-08-19,1034.1819304215883
2010-08-20,1021.1934305334229
2010-08-23,1024.6060517709059
2010-08-24,998.4606234468184
2010-08-25,979.8450100250953
2010-08-26,1000.4515396302876
2010-08-27,1012.7908048052489
2010-08-30,1006.9436341388374
2010-08-31,1011.0464396875046
2010-09-01,1026.100394541341
2010-09-02,1034.1950090834796
2010-09-03,1034.3757518408938
2010-09-06,1033.312574793754
2010-09-07,1028.746912020679
2010-09-08,1063.230931189536
2010-09-09,1082.6246779105381
2010-09-10,1097.0877855975639
2010-09-13,1113.6834555451665
2010-09-14,1102.2016821055104
2010-09-15,1097.1730713807076
2010-09-16,1084.276858642667
2010-09-17,1092.7223587306225
2010-09-20,1107.0462478165418
2010-09-21,1114.267115497479
2010-09-22,1116.0209921165092
2010-09-23,1102.379085917567
2010-09-24,1103.899690756289
2010-09-27,1097.2449140857686
2010-09-28,1092.707622624561
2010-09-29,1087.2545425132955
2010-09-30,1113.5601093146074
2010-10-01,1122.2842931917294
2010-10-04,1138.8119453450468
2010-10-05,1161.4827144928638
2010-10-06,1171.5505013506315
2010-10-07,1160.5353138982746
2010-10-08,1145.2466340666235
2010-10-11,1164.8227264019297
2010-10-12,1145.3878680943037
2010-10-13,1148.165755279488
2010-10-14,1146.290457650194
2010-10-15,1133.2455373184857
2010-10-18,1144.0620873753612
2010-10-19,1128.3855593593842
2010-10-20,1125.5289452264312
2010-10-21,1157.833743151947
2010-10-22,1165.1073489626933
2010-10-25,1181.447801984537
2010-10-26,1190.7859775586223
2010-10-27,1170.840524248361
2010-10-28,1185.6355799232986
2010-10-29,1192.4063528952306
2010-11-01,1208.2363113125336
2010-11-02,1216.0752388342157
2010-11-03,1225.342409839823
2010-11-04,1242.525432537535
2010-11-05,1243.731549765589
2010-11-08,1256.4803796427166
2010-11-09,1318.6551846657178
2010-11-10,1296.6834173874367
2010-11-11,1306.619493393842
2010-11-12,1276.0128318007569
2010-11-15,1276.9797047423185
2010-11-16,1245.1674361847286
2010-11-17,1226.8471345390017
2010-11-18,1250.9451179149648
2010-11-19,1253.2821152407626
2010-11-22,1243.8642839403794
2010-11-23,1219.151382468412
2010-11-24,1248.0772960955408
2010-11-25,1240.599712962236
2010-11-26,1232.8952367019535
2010-11-29,1214.9647477141186
2010-11-30,1198.9649362594098
2010-12-01,1248.9288104722852
2010-12-02,1283.281407533245
2010-12-03,1345.040362381658
2010-12-06,1351.2636558906477
2010-12-07,1386.9557968547756
2010-12-08,1356.8005136600898
2010-12-09,1371.9837782598242
2010-12-10,1352.985145200074
2010-12-13,1339.7229412265228
2010-12-14,1364.5595294121595
2010-12-15,1379.285168571061
2010-12-16,1404.6338671351905
2010-12-17,1394.1431101345522
2010-12-20,1394.8497059190947
2010-12-21,1424.008727341481
2010-12-22,1426.1835445249508
2010-12-23,1449.830840039281
2010-12-24,1448.0909243209264
2010-12-27,1446.1211051084967
2010-12-28,1454.5750549943855
2010-12-29,1451.026566365248
2010-12-30,1472.7858574373317
2010-12-31,1461.3157609478797
2011-01-03,1459.9116020477172
2011-01-04,1442.2453669310187
2011-01-05,1436.5968242253
2011-01-06,1437.6530055536316
2011-01-07,1428.7334099320835
2011-01-10,1418.717737508526
2011-01-11,1448.7060811247081
2011-01-12,1491.9522934637844
2011-01-13,1501.557239605118
2011-01-14,1509.897593462925
2011-01-17,1527.8443773495726
2011-01-18,1538.641259785369
2011-01-19,1534.2724662630014
2011-01-20,1491.727845417188
2011-01-21,1522.0256312981742
2011-01-24,1498.0416405426872
2011-01-25,1474.4475936254676
2011-01-26,1501.225668078274
2011-01-27,1536.456193060706
2011-01-28,1489.0471700405305
2011-01-31,1498.4890273289282
2011-02-01,1560.1595354194228
2011-02-02,1536.0636448525179
2011-02-03,1548.3696739238178
2011-02-04,1569.8445518835301
2011-02-07,1550.9212701013853
2011-02-08,1490.032690946957
2011-02-09,1494.1098857964937
2011-02-10,1457.231694482361
2011-02-11,1472.3907734837367
2011-02-14,1497.708003971538
2011-02-15,1515.429159235467
2011-02-16,1536.9812823831417
2011-02-17,1523.1145635361042
2011-02-18,1528.6064860461943
2011-02-21,1525.0712770902567
2011-02-22,1505.451460000477
2011-02-23,1506.1054124506834
2011-02-24,1521.6107662307295
2011-02-25,1580.1280475181431
2011-02-28,1620.4628736693667
2011-03-01,1622.6993241201421
2011-03-02,1640.4473314372353
2011-03-03,1626.7760101336298
2011-03-04,1614.2138682159011
2011-03-07,1641.5343352057696
2011-03-08,1628.433831575036
2011-03-09,1619.5055903167056
2011-03-10,1570.407279036983
2011-03-11,1530.8283290914696
2011-03-14,1520.5040278205222
2011-03-15,1472.9296276012178
2011-03-16,1518.015855216034
2011-03-17,1566.3728016560442
2011-03-18,1573.0340175885171
2011-03-21,1598.5222269111625
2011-03-22,1593.1054359255193
2011-03-23,1621.9514947854404
