Date,WORLD QUALITY
1998-03-19,509.65264966
1998-03-20,512.73088273
1998-03-23,513.58479721
1998-03-24,516.98452636
1998-03-25,516.82737551
1998-03-26,515.49197231
1998-03-27,514.57670993
1998-03-30,513.84887507
1998-03-31,516.93097667
1998-04-01,521.23827039
1998-04-02,525.33361277
1998-04-03,527.21171823
1998-04-06,524.91579423
1998-04-07,521.32188695
1998-04-08,517.82477844
1998-04-09,521.63756236
1998-04-10,521.67067257
1998-04-13,520.03930441
1998-04-14,523.03345582
1998-04-15,524.86019589
1998-04-16,518.24892369
1998-04-17,522.87355049
1998-04-20,526.9029407
1998-04-21,529.07482204
1998-04-22,529.12858188
1998-04-23,522.65513939
1998-04-24,519.17334039
1998-04-27,509.14926697
1998-04-28,511.50668354
1998-04-29,514.99455941
1998-04-30,523.20958678
1998-05-01,525.61183706
1998-05-04,529.25234694
1998-05-05,526.80250747
1998-05-06,524.58389064
1998-05-07,519.2610208
1998-05-08,525.23148847
1998-05-11,525.81327224
1998-05-12,527.91604957
1998-05-13,528.82452557
1998-05-14,527.89526164
1998-05-15,523.88404107
1998-05-18,520.36790907
1998-05-19,524.37048098
1998-05-20,527.70086779
1998-05-21,526.93867437
1998-05-22,526.39070851
1998-05-25,526.84846984
1998-05-26,523.06515529
1998-05-27,521.06251299
1998-05-28,521.04162792
1998-05-29,517.21811352
1998-06-01,515.58011871
1998-06-02,517.93684562
1998-06-03,516.0422367
1998-06-04,521.75450127
1998-06-05,530.22741639
1998-06-08,532.0402961
1998-06-09,534.07627831
1998-06-10,529.62571514
1998-06-11,522.35558704
1998-06-12,522.08171671
1998-06-15,512.74585637
1998-06-16,519.79555738
1998-06-17,529.30687191
1998-06-18,530.02040055
1998-06-19,528.08708897
1998-06-22,529.55245462
1998-06-23,537.52509686
1998-06-24,542.57521208
1998-06-25,543.38651966
1998-06-26,545.69562221
1998-06-29,548.63417522
1998-06-30,546.61200971
1998-07-01,551.67173598
1998-07-02,550.37523023
1998-07-03,550.88203637
1998-07-06,555.6584294
1998-07-07,555.41203236
1998-07-08,559.64511704
1998-07-09,555.75177481
1998-07-10,556.49837349
1998-07-13,560.96379064
1998-07-14,566.90282828
1998-07-15,567.76897694
1998-07-16,571.13133998
1998-07-17,574.95073511
1998-07-20,578.41678234
1998-07-21,569.95284391
1998-07-22,567.05369007
1998-07-23,557.97211082
1998-07-24,558.89581194
1998-07-27,559.48244207
1998-07-28,553.40197776
1998-07-29,548.71767893
1998-07-30,558.93582105
1998-07-31,549.97288413
1998-08-03,544.3103527
1998-08-04,531.24037233
1998-08-05,531.84313309
1998-08-06,533.92748605
1998-08-07,535.49095275
1998-08-10,532.30498572
1998-08-11,524.39808146
1998-08-12,531.45693693
1998-08-13,527.11672686
1998-08-14,526.09463597
1998-08-17,533.83532258
1998-08-18,543.93964976
1998-08-19,544.13624679
1998-08-20,543.37745972
1998-08-21,535.15841805
1998-08-24,539.57903693
1998-08-25,544.82623396
1998-08-26,539.98832998
1998-08-27,522.83712024
1998-08-28,515.07722663
1998-08-31,487.08864623
1998-09-01,499.77439145
1998-09-02,500.3790684
1998-09-03,499.48704096
1998-09-04,498.62858331
1998-09-07,504.01795089
1998-09-08,521.19909348
1998-09-09,516.36877519
1998-09-10,505.09118412
1998-09-11,514.223959
1998-09-14,523.52125542
1998-09-15,526.74855584
1998-09-16,527.98251643
1998-09-17,514.47830086
1998-09-18,512.04420598
1998-09-21,510.84833477
1998-09-22,517.35116885
1998-09-23,532.22857151
1998-09-24,525.91974495
1998-09-25,524.80443362
1998-09-28,526.75169599
1998-09-29,527.65178487
1998-09-30,515.24730895
1998-10-01,498.26107005
1998-10-02,496.87041823
1998-10-05,487.98694305
1998-10-06,491.85416396
1998-10-07,487.46887077
1998-10-08,480.86459031
1998-10-09,491.83003205
1998-10-12,504.74249626
1998-10-13,503.16510313
1998-10-14,510.36280016
1998-10-15,526.37863289
1998-10-16,531.23315478
1998-10-19,531.60901779
1998-10-20,531.71869107
1998-10-21,534.62846297
1998-10-22,539.38183829
1998-10-23,538.60302985
1998-10-26,540.18958481
1998-10-27,539.5814436
1998-10-28,540.13835815
1998-10-29,547.6800164
1998-10-30,550.26080967
1998-11-02,558.93197299
1998-11-03,556.95480168
1998-11-04,562.02474522
1998-11-05,564.6382622
1998-11-06,568.65946021
1998-11-09,564.12007627
1998-11-10,565.16493663
1998-11-11,565.2833045
1998-11-12,561.27972629
1998-11-13,562.68956606
1998-11-16,569.98127573
1998-11-17,570.76015554
1998-11-18,575.64460234
1998-11-19,581.83697252
1998-11-20,587.48562051
1998-11-23,599.10717578
1998-11-24,596.75953827
1998-11-25,596.33304461
1998-11-26,598.97231013
1998-11-27,603.00686753
1998-11-30,589.84546639
1998-12-01,592.6236315088477
1998-12-02,592.5853584466671
1998-12-03,584.0396673303759
1998-12-04,595.2202586582802
1998-12-07,600.2695838999866
1998-12-08,599.7765036397558
1998-12-09,601.7305525110974
1998-12-10,592.9401090042347
1998-12-11,594.8034811067645
1998-12-14,583.9057874261267
1998-12-15,592.9787953029496
1998-12-16,593.0181399376005
1998-12-17,599.7965537574764
1998-12-18,602.3075722515347
1998-12-21,609.7369360951537
1998-12-22,614.2217516334591
1998-12-23,628.2391036771135
1998-12-24,625.6793275920514
1998-12-25,625.6838293592534
1998-12-28,628.0997416794664
1998-12-29,636.4651689909379
1998-12-30,630.6267094824752
1998-12-31,629.7054516897847
1999-01-01,629.7054561540858
1999-01-04,633.0217691453888
1999-01-05,640.060892301417
1999-01-06,652.9910084818484
1999-01-07,650.1973919623736
1999-01-08,650.3252269992132
1999-01-11,643.7023218997429
1999-01-12,632.0529831374146
1999-01-13,628.1397478714516
1999-01-14,620.8631497370582
1999-01-15,632.6480099355682
1999-01-18,635.7925158075058
1999-01-19,640.1708099493429
1999-01-20,642.265081245624
1999-01-21,629.8328319735774
1999-01-22,621.1961897560191
1999-01-25,626.0611898282199
1999-01-26,638.9692438185608
1999-01-27,638.5001297093406
1999-01-28,648.0090422555735
1999-01-29,653.2270413993302
1999-02-01,652.956136731224
1999-02-02,647.3585369311976
1999-02-03,648.9511737763763
1999-02-04,638.5921222058356
1999-02-05,631.4149582269682
1999-02-08,632.765064461868
1999-02-09,619.1425706693449
1999-02-10,620.9823929890672
1999-02-11,635.1570864390951
1999-02-12,627.3819488292213
1999-02-15,627.5254594602648
1999-02-16,631.6162117336506
1999-02-17,623.7331155464764
1999-02-18,627.1655110012359
1999-02-19,628.1498349828188
1999-02-22,641.5961047813656
1999-02-23,644.193777378711
1999-02-24,638.2127492326657
1999-02-25,634.4051471186716
1999-02-26,629.3414067973301
1999-03-01,625.8243049363401
1999-03-02,622.6656871627252
1999-03-03,622.6264934151989
1999-03-04,628.1698121530638
1999-03-05,641.8489590745043
1999-03-08,646.0018731663858
1999-03-09,646.1113075850683
1999-03-10,647.0397032978927
1999-03-11,650.4569821625261
1999-03-12,649.1302053759906
1999-03-15,654.2140016109886
1999-03-16,655.2341455592466
1999-03-17,650.0266252307757
1999-03-18,655.936286303052
1999-03-19,649.5710654960794
1999-03-22,648.9599488872752
1999-03-23,634.3807138592822
1999-03-24,636.4578415329449
1999-03-25,647.56909178142
1999-03-26,643.0221523715268
1999-03-29,657.0721076830232
1999-03-30,655.6753990091266
1999-03-31,650.7190341502995
1999-04-01,655.1941831762902
1999-04-02,655.0003337265392
1999-04-05,664.6412131248553
1999-04-06,666.0327681493559
1999-04-07,668.6654586648727
1999-04-08,677.9785535358135
1999-04-09,680.112733402302
1999-04-12,681.5341871505251
1999-04-13,679.0131817548275
1999-04-14,666.3336773162747
1999-04-15,658.2034889266389
1999-04-16,653.6151150068918
1999-04-19,635.5483568522578
1999-04-20,641.4694649003776
1999-04-21,657.3438598259957
1999-04-22,670.2750915580507
1999-04-23,669.1694497879291
1999-04-26,674.8917257236667
1999-04-27,674.9129006551143
1999-04-28,665.8144367483159
1999-04-29,658.6869750383294
1999-04-30,657.9502037720544
1999-05-03,663.1950381760037
1999-05-04,656.3758550640831
1999-05-05,661.04299523677
1999-05-06,655.4617082895363
1999-05-07,657.3057051850292
1999-05-10,657.4279540357553
1999-05-11,664.1090221423175
1999-05-12,668.1751677056334
1999-05-13,669.8023091794867
1999-05-14,656.1556778107556
1999-05-17,657.8366109547635
1999-05-18,656.9982269131473
1999-05-19,661.2082570194923
1999-05-20,661.0651788961784
1999-05-21,655.7972249631811
1999-05-24,643.8473505362487
1999-05-25,633.5888142754366
1999-05-26,639.2140699379444
1999-05-27,631.1600566079259
1999-05-28,640.1543898938529
1999-05-31,640.5954149643387
1999-06-01,638.1201090201611
1999-06-02,640.2776630263737
1999-06-03,643.1849011887281
1999-06-04,656.0620140604593
1999-06-07,658.0895626385119
1999-06-08,654.06310533792
1999-06-09,655.5241295856603
1999-06-10,647.0463606388803
1999-06-11,644.3774820270467
1999-06-14,641.2998484747355
1999-06-15,642.4642827019028
1999-06-16,653.9276734782935
1999-06-17,657.3097589306606
1999-06-18,658.7742034613888
1999-06-21,664.116512359918
1999-06-22,659.1789405683231
1999-06-23,655.1578413483858
1999-06-24,649.462143505693
1999-06-25,651.0855145960802
1999-06-28,655.6145196017139
1999-06-29,663.0895495116848
1999-06-30,672.2304933923257
1999-07-01,679.7985906372555
1999-07-02,684.9875525093096
1999-07-05,687.2394290719284
1999-07-06,684.0580932768344
1999-07-07,683.9724187134806
1999-07-08,682.0182883182792
1999-07-09,684.6006914367772
1999-07-12,684.2942069750452
1999-07-13,681.8322834248439
1999-07-14,684.8156004275917
1999-07-15,691.2542677437597
1999-07-16,693.4622266488102
1999-07-19,688.1874300454458
1999-07-20,674.8969614873805
1999-07-21,676.3326735188223
1999-07-22,667.5751968188828
1999-07-23,662.3972904538817
1999-07-26,660.8521282339696
1999-07-27,668.0139242958187
1999-07-28,670.9661690472824
1999-07-29,660.2078276483064
1999-07-30,660.0016853507065
1999-08-02,660.0314546101929
1999-08-03,657.8771301100421
1999-08-04,651.3554714821437
1999-08-05,650.5593672460276
1999-08-06,646.3592181198702
1999-08-09,645.1098979347203
1999-08-10,637.5037818435725
1999-08-11,642.7496185812491
1999-08-12,645.9791284004498
1999-08-13,657.410173309906
1999-08-16,661.4255143986728
1999-08-17,663.8708169655406
1999-08-18,659.2363280337596
1999-08-19,656.5687611079649
1999-08-20,665.09648813426
1999-08-23,676.1918121065512
1999-08-24,676.8232802637731
1999-08-25,687.5745707273868
1999-08-26,679.6860182204919
1999-08-27,674.8515003346581
1999-08-30,669.1266257638646
1999-08-31,664.3285151063234
1999-09-01,670.2616753358379
1999-09-02,667.1107162364666
1999-09-03,683.3256472522505
1999-09-06,685.3512227362979
1999-09-07,681.5349917389141
1999-09-08,678.4427443156134
1999-09-09,681.7654546948692
1999-09-10,682.0224784032763
1999-09-13,676.9323699117607
1999-09-14,673.5307889644457
1999-09-15,665.3180775800366
1999-09-16,665.4996742861226
1999-09-17,671.2446284385359
1999-09-20,674.1536026859786
1999-09-21,663.8012631808616
1999-09-22,662.6253259445596
1999-09-23,650.7161596245993
1999-09-24,646.7784017478757
1999-09-27,651.8220478715886
1999-09-28,649.7425448272513
1999-09-29,641.3112611538211
1999-09-30,646.1301562363458
1999-10-01,647.5131787776194
1999-10-04,656.8656762469446
1999-10-05,657.6415438511997
1999-10-06,667.2106367696039
1999-10-07,667.3352638352914
1999-10-08,674.0868843506966
1999-10-11,676.6462189719139
1999-10-12,667.027383988904
1999-10-13,654.7718406857568
1999-10-14,653.9158897221828
1999-10-15,638.839970631122
1999-10-18,638.0004017077079
1999-10-19,646.1934824556013
1999-10-20,655.3769947290754
1999-10-21,650.7753943554569
1999-10-22,658.6557487387589
1999-10-25,654.8403706780142
1999-10-26,651.3003038392674
1999-10-27,652.560461265346
1999-10-28,669.2306808918356
1999-10-29,680.1500770708506
1999-11-01,679.5920196668343
1999-11-02,674.9525184207149
1999-11-03,679.8980844634186
1999-11-04,682.3433795443624
1999-11-05,683.592136708272
1999-11-08,686.9401850235569
1999-11-09,683.6346293066292
1999-11-10,685.9316208807746
1999-11-11,690.7395022364766
1999-11-12,691.5595663957538
1999-11-15,690.1152618435622
1999-11-16,697.4715238031393
1999-11-17,696.6945905399103
1999-11-18,705.7313704447492
1999-11-19,706.6597430295137
1999-11-22,711.2825960452222
1999-11-23,708.6827714716177
1999-11-24,711.6311661402164
1999-11-25,714.8293224396535
1999-11-26,715.9401880402563
1999-11-29,717.3939682891263
1999-11-30,704.7682293724164
1999-12-01,711.8281091368748
1999-12-02,719.6021871713054
1999-12-03,731.6489156686821
1999-12-06,731.0151830768991
1999-12-07,728.1446522003938
1999-12-08,727.7662031861469
1999-12-09,728.3364563715853
1999-12-10,729.4368019139151
1999-12-13,730.159370417248
1999-12-14,723.117189453781
1999-12-15,728.410346734034
1999-12-16,734.4266919558977
1999-12-17,735.0865943892421
1999-12-20,737.4883660812014
1999-12-21,737.960045000574
1999-12-22,740.4670796575642
1999-12-23,753.4598282741666
1999-12-24,754.4278962316249
1999-12-27,753.6968915577435
1999-12-28,753.3699604163014
1999-12-29,754.7989870877504
1999-12-30,757.312488808167
1999-12-31,756.6380595821886
2000-01-03,761.9648449372088
2000-01-04,732.5088034070277
2000-01-05,727.4491179443169
2000-01-06,715.5628708134625
2000-01-07,741.4672653991511
2000-01-10,749.9430446921411
2000-01-11,743.7268349979204
2000-01-12,738.6204693320227
2000-01-13,745.5482198814946
2000-01-14,754.6397674895785
2000-01-17,754.5786690868406
2000-01-18,748.6709394416604
2000-01-19,747.1783260208526
2000-01-20,743.1562743942706
2000-01-21,741.6711920224586
2000-01-24,725.0329535635137
2000-01-25,726.3064167344787
2000-01-26,721.4365809861616
2000-01-27,718.0208331087091
2000-01-28,705.9424755294054
2000-01-31,712.3830941218442
2000-02-01,720.9837395038788
2000-02-02,719.9055045063499
2000-02-03,729.3318833335715
2000-02-04,729.2457637893741
2000-02-07,730.7234363777211
2000-02-08,740.7071375060507
2000-02-09,731.7136969704165
2000-02-10,733.3842664929325
2000-02-11,719.970740709229
2000-02-14,722.4613323628886
2000-02-15,722.8299314965674
2000-02-16,718.1353962660266
2000-02-17,721.5354662906176
2000-02-18,707.1686893216388
2000-02-21,706.5596463580723
2000-02-22,710.4209934092474
2000-02-23,718.9616635290276
2000-02-24,716.6662434448868
2000-02-25,711.7061544073927
2000-02-28,711.7149641872177
2000-02-29,719.5462904706193
2000-03-01,727.1020487966505
2000-03-02,734.6517929021069
2000-03-03,747.5353808092974
2000-03-06,741.3793575012853
2000-03-07,722.5120829232299
2000-03-08,725.7579722931816
2000-03-09,745.2674025061546
2000-03-10,742.8842837123377
2000-03-13,734.5415892970042
2000-03-14,724.9683054156186
2000-03-15,732.3935064451542
2000-03-16,758.4828396406874
2000-03-17,762.3232583039071
2000-03-20,763.9399577376145
2000-03-21,777.7336021713876
2000-03-22,781.9066372072062
2000-03-23,790.0193607894364
2000-03-24,794.1281424843098
2000-03-27,793.5526291630548
2000-03-28,784.4393896304707
2000-03-29,780.9925455372248
2000-03-30,766.8743388365949
2000-03-31,771.7526155280457
2000-04-03,771.6951757569014
2000-04-04,772.7653204555613
2000-04-05,766.8130251952558
2000-04-06,773.6412002858834
2000-04-07,785.2074141737123
2000-04-10,778.4104616569641
2000-04-11,771.7426603152163
2000-04-12,755.3617643578924
2000-04-13,742.0418481034848
2000-04-14,703.1393243705066
2000-04-17,723.0594908250984
2000-04-18,740.7418244620379
2000-04-19,734.8580448811208
2000-04-20,737.2836956508766
2000-04-21,737.4723148785673
2000-04-24,733.9051403796568
2000-04-25,750.7942782320877
2000-04-26,745.9047496226403
2000-04-27,748.2289557389689
2000-04-28,747.8695863444048
2000-05-01,753.4369444217433
2000-05-02,745.8644777977346
2000-05-03,728.384118167469
2000-05-04,724.863480833562
2000-05-05,734.4703159622819
2000-05-08,726.7341206959325
2000-05-09,722.0443303630409
2000-05-10,706.8005449651858
2000-05-11,719.5327097829614
2000-05-12,727.6730081368137
2000-05-15,736.6508731055877
2000-05-16,744.8373604241702
2000-05-17,732.4867453108352
2000-05-18,726.788060259662
2000-05-19,712.4681115121607
2000-05-22,707.7653331168913
2000-05-23,697.5238866739645
2000-05-24,706.5733691286524
2000-05-25,704.3187925571764
2000-05-26,704.6141836172811
2000-05-29,707.0280525882085
2000-05-30,727.3047506919949
2000-05-31,722.8833328069845
2000-06-01,737.1482263969932
2000-06-02,755.8556373257685
2000-06-05,752.481087502679
2000-06-06,750.1487500880205
2000-06-07,757.3671495688915
2000-06-08,754.52240536948
2000-06-09,752.7653265300235
2000-06-12,744.1947566767816
2000-06-13,754.968252533295
2000-06-14,758.8426688017871
2000-06-15,763.1720312874039
2000-06-16,762.7604578058296
2000-06-19,773.6994704945961
2000-06-20,772.5146307936566
2000-06-21,773.8086323056507
2000-06-22,758.0564225840988
2000-06-23,751.4221631573519
2000-06-26,755.7730947767991
2000-06-27,754.1085777379329
2000-06-28,757.2238038359242
2000-06-29,749.7138228632091
2000-06-30,764.2973043879082
2000-07-03,769.6457043328044
2000-07-04,769.8253115687726
2000-07-05,759.2047881418035
2000-07-06,763.3876264579566
2000-07-07,773.9766242010301
2000-07-10,771.1206849077904
2000-07-11,768.5175541409976
2000-07-12,774.115366517033
2000-07-13,772.6647806963528
2000-07-14,778.1616605080468
2000-07-17,782.239051292331
2000-07-18,773.3881040350902
2000-07-19,764.7938705203262
2000-07-20,772.72157539375
2000-07-21,763.6663464734917
2000-07-24,759.930101597532
2000-07-25,761.4914757994337
2000-07-26,754.2873770719888
2000-07-27,747.5621071154734
2000-07-28,736.3515433640151
2000-07-31,739.046113849639
2000-08-01,740.7815719964791
2000-08-02,738.2655379740008
2000-08-03,738.9009275251294
2000-08-04,741.1782398730469
2000-08-07,748.184437227896
2000-08-08,748.5901323848518
2000-08-09,741.5572348475632
2000-08-10,736.9878028660027
2000-08-11,741.0146899002832
2000-08-14,748.8942020458489
2000-08-15,746.4281495631709
2000-08-16,745.2184744096683
2000-08-17,749.5921523843298
2000-08-18,746.452195286225
2000-08-21,750.5337401526779
2000-08-22,750.7660082249121
2000-08-23,752.6225897067029
2000-08-24,754.7903386509164
2000-08-25,755.4913141744063
2000-08-28,757.1927061441633
2000-08-29,753.6955528224985
2000-08-30,751.0733950082861
2000-08-31,756.4032857723489
2000-09-01,763.141486899131
2000-09-04,765.338239857431
2000-09-05,752.646365318471
2000-09-06,740.9536868823357
2000-09-07,744.4124457589787
2000-09-08,736.0012782239938
2000-09-11,730.8561771603082
2000-09-12,727.9897759358208
2000-09-13,726.9409638852351
2000-09-14,725.0896961436512
2000-09-15,716.3199637540537
2000-09-18,707.1337935635913
2000-09-19,716.6255523919172
2000-09-20,714.7821324883256
2000-09-21,715.7925445867443
2000-09-22,720.0198483833619
2000-09-25,712.6921922459582
