Date,EMU QUALITY
1998-11-30,1000.0
1998-12-01,973.1572807009916
1998-12-02,964.5838652904649
1998-12-03,981.075454517021
1998-12-04,986.2921656791747
1998-12-07,987.4959129404718
1998-12-08,990.8819913176354
1998-12-09,992.6931653296446
1998-12-10,996.1799846412094
1998-12-11,982.714551059855
1998-12-14,979.8859593188698
1998-12-15,981.3393237841241
1998-12-16,987.7056224103766
1998-12-17,1003.6696980668814
1998-12-18,1003.3995830798178
1998-12-21,1022.0697043611201
1998-12-22,1027.3715982112933
1998-12-23,1048.9108212543294
1998-12-24,1046.4626143204848
1998-12-25,1046.4626143204848
1998-12-28,1068.1315713511317
1998-12-29,1070.5766264143167
1998-12-30,1069.8061562383007
1998-12-31,1073.8752163362046
1999-01-01,1073.8757272806472
1999-01-04,1122.281858744744
1999-01-05,1120.5563471321764
1999-01-06,1135.0310223635558
1999-01-07,1116.561467688392
1999-01-08,1109.2233594291858
1999-01-11,1088.5165286752792
1999-01-12,1071.6726636891656
1999-01-13,1035.214042953721
1999-01-14,1039.7153294538537
1999-01-15,1045.9902036812139
1999-01-18,1060.3123134135988
1999-01-19,1060.3509871969043
1999-01-20,1064.8325127422106
1999-01-21,1056.1463024661118
1999-01-22,1026.047490239705
1999-01-25,1028.7972686105272
1999-01-26,1035.0713256751028
1999-01-27,1042.252585373383
1999-01-28,1041.4566455109632
1999-01-29,1038.292360722718
1999-02-01,1035.7743215126775
1999-02-02,1028.254396036142
1999-02-03,1017.0870238102143
1999-02-04,1013.3500962051003
1999-02-05,1011.7001374016592
1999-02-08,1003.9389292463874
1999-02-09,984.0673567885204
1999-02-10,978.2716538820167
1999-02-11,986.8740287439376
1999-02-12,991.3396644506819
1999-02-15,990.0893614050614
1999-02-16,987.8312433570793
1999-02-17,978.4982212054512
1999-02-18,975.2468851273482
1999-02-19,972.2833310844157
1999-02-22,983.7180189122527
1999-02-23,997.3589251196092
1999-02-24,1001.2821574972927
1999-02-25,993.8788791526144
1999-02-26,982.6534625976718
1999-03-01,960.8375108994933
1999-03-02,964.8090273734584
1999-03-03,951.7684895377569
1999-03-04,946.5754741712974
1999-03-05,968.6979718270676
1999-03-08,964.5519409850347
1999-03-09,966.0079282681286
1999-03-10,964.2412751723632
1999-03-11,960.7938301741331
1999-03-12,984.4018140770594
1999-03-15,986.2757646542584
1999-03-16,986.4831880089612
1999-03-17,989.4362062832929
1999-03-18,983.5877499571527
1999-03-19,993.7372816326497
1999-03-22,984.1229843133691
1999-03-23,959.3186892012291
1999-03-24,952.5893672408585
1999-03-25,966.2389417581161
1999-03-26,945.6324766249909
1999-03-29,957.6819997913572
1999-03-30,958.696771713031
1999-03-31,975.7853243797134
1999-04-01,980.4890901782677
1999-04-02,978.3125431529447
1999-04-05,972.3723835630011
1999-04-06,984.6728850757906
1999-04-07,989.8993418080867
1999-04-08,998.543394592832
1999-04-09,1002.833543341659
1999-04-12,1001.1442561528577
1999-04-13,1009.2206293896285
1999-04-14,1007.2949929949451
1999-04-15,994.2403908668492
1999-04-16,983.6029036734194
1999-04-19,989.4189930334569
1999-04-20,969.6860818189198
1999-04-21,981.0969160913806
1999-04-22,994.6934322562871
1999-04-23,988.1968666261603
1999-04-26,988.2294066683816
1999-04-27,1009.4059500498154
1999-04-28,999.7585283779146
1999-04-29,991.0990780941345
1999-04-30,997.7203963250191
1999-05-03,1000.8983618171138
1999-05-04,1005.0088009580551
1999-05-05,1002.1628338128052
1999-05-06,1006.6236994374278
1999-05-07,1009.8611359579323
1999-05-10,1013.4201299491434
1999-05-11,1010.0521945141136
1999-05-12,1004.5779333852565
1999-05-13,1001.8035467416512
1999-05-14,999.0959388140373
1999-05-17,982.5015419658081
1999-05-18,989.4984066267136
1999-05-19,1000.5706375714612
1999-05-20,1004.4899471166711
1999-05-21,998.2368516602552
1999-05-24,994.8210204699873
1999-05-25,988.0395743001236
1999-05-26,977.1272931799259
1999-05-27,962.7561187208062
1999-05-28,962.6452802201676
1999-05-31,962.4438351321843
1999-06-01,963.8026791118366
1999-06-02,956.5820468921685
1999-06-03,963.8730200713406
1999-06-04,967.5571556188416
1999-06-07,974.2452936928398
1999-06-08,984.1665944343015
1999-06-09,987.4907614258992
1999-06-10,983.474764217193
1999-06-11,993.8291934139195
1999-06-14,982.9329151336484
1999-06-15,983.8354598565725
1999-06-16,985.4104863710526
1999-06-17,989.4335229352395
1999-06-18,997.2055236913178
1999-06-21,1007.1107445365068
1999-06-22,999.8972602970606
1999-06-23,990.9403167512999
1999-06-24,985.6380526543758
1999-06-25,996.2931170931553
1999-06-28,993.2258588318384
1999-06-29,991.5849301568178
1999-06-30,987.4105946834813
1999-07-01,998.326884612404
1999-07-02,1000.4548863611824
1999-07-05,1018.0331585684798
1999-07-06,1019.2459155875171
1999-07-07,1009.2623744501439
1999-07-08,997.6358623515308
1999-07-09,1000.1396889108229
1999-07-12,998.2563925528826
1999-07-13,990.7873344403048
1999-07-14,1000.0202539126
1999-07-15,1009.9578110157354
1999-07-16,1004.5799320224913
1999-07-19,1003.0015446913504
1999-07-20,1006.6742582186971
1999-07-21,1001.4941073086011
1999-07-22,993.3922522885681
1999-07-23,983.5248008281595
1999-07-26,987.6659585849613
1999-07-27,988.4435267302885
1999-07-28,990.3706171194359
1999-07-29,973.6378109557496
1999-07-30,980.504698836502
1999-08-02,972.9515445660402
1999-08-03,968.6102136908422
1999-08-04,975.2113330090707
1999-08-05,955.967681890456
1999-08-06,961.8073188495606
1999-08-09,970.5789738103027
1999-08-10,957.6320686249293
1999-08-11,958.8952151047539
1999-08-12,975.0247970590939
1999-08-13,981.1963719564333
1999-08-16,986.3093236208119
1999-08-17,988.4995649648606
1999-08-18,983.5996025916916
1999-08-19,980.5204845411022
1999-08-20,991.5768605650999
1999-08-23,994.0934371278571
1999-08-24,991.3963749004176
1999-08-25,995.4708292294785
1999-08-26,999.0466506140999
1999-08-27,1004.7416438709005
1999-08-30,1002.8717577981774
1999-08-31,996.8322851288054
1999-09-01,1000.6115445317175
1999-09-02,993.5343698170736
1999-09-03,1008.8269263219398
1999-09-06,1015.8696459807475
1999-09-07,1019.045245788827
1999-09-08,1020.2005904510839
1999-09-09,1025.77151249866
1999-09-10,1024.6442669936605
1999-09-13,1014.1550949164125
1999-09-14,1012.4972941319131
1999-09-15,1004.6331659874774
1999-09-16,993.2061235170406
1999-09-17,997.5053502877947
1999-09-20,1006.1017531199266
1999-09-21,1001.4694437739468
1999-09-22,993.6757377313116
1999-09-23,996.0175048866005
1999-09-24,985.8019788847209
1999-09-27,993.2814683897838
1999-09-28,988.8173039678454
1999-09-29,997.1081868533403
1999-09-30,1001.3136547792423
1999-10-01,996.7319001684206
1999-10-04,1005.5888821377899
1999-10-05,1014.9921967686886
1999-10-06,1018.5344004544056
1999-10-07,1026.787103872034
1999-10-08,1016.2798146343998
1999-10-11,1023.108399934992
1999-10-12,1018.2600255625501
1999-10-13,1012.8345630799101
1999-10-14,1005.0533740559964
1999-10-15,1001.2154331478563
1999-10-18,990.0065779341033
1999-10-19,1001.9835935982312
1999-10-20,1000.7892422568234
1999-10-21,995.091578914898
1999-10-22,1000.0616591515284
1999-10-25,994.3439728341373
1999-10-26,998.8454322699737
1999-10-27,995.7449799014903
1999-10-28,1013.292946686872
1999-10-29,1029.5168489425407
1999-11-01,1024.1698685241408
1999-11-02,1019.4117966041889
1999-11-03,1021.1025139557253
1999-11-04,1023.6570240015969
1999-11-05,1025.122805416258
1999-11-08,1024.9449196460596
1999-11-09,1025.1841346624599
1999-11-10,1033.443129069588
1999-11-11,1039.5419653579206
1999-11-12,1033.8485817562214
1999-11-15,1047.3904126936263
1999-11-16,1058.637452086751
1999-11-17,1062.2711460125167
1999-11-18,1070.9873949542446
1999-11-19,1057.7321575717717
1999-11-22,1049.4264938011077
1999-11-23,1046.4777862763717
1999-11-24,1038.7032530593874
1999-11-25,1061.139425408881
1999-11-26,1057.9629254020847
1999-11-29,1058.0772464681402
1999-11-30,1045.4199331635568
1999-12-01,1051.9240330807322
1999-12-02,1051.9734063528874
1999-12-03,1071.6618428053196
1999-12-06,1100.8949047976482
1999-12-07,1116.194379851614
1999-12-08,1118.6741992394595
1999-12-09,1104.458225743693
1999-12-10,1098.5443040765992
1999-12-13,1104.590719774998
1999-12-14,1101.156235587254
1999-12-15,1095.1407119870557
1999-12-16,1124.6448203499685
1999-12-17,1127.2993828217302
1999-12-20,1139.6780337927732
1999-12-21,1137.7664583714738
1999-12-22,1144.139235291841
1999-12-23,1170.79601677533
1999-12-24,1178.2757380409682
1999-12-27,1176.7004207823006
1999-12-28,1177.1245600437458
1999-12-29,1178.5171968157158
1999-12-30,1192.3991108296384
1999-12-31,1192.3991108296384
2000-01-03,1198.63198684207
2000-01-04,1171.4304455227937
2000-01-05,1143.7417279226638
2000-01-06,1148.613703414225
2000-01-07,1187.2963658303963
2000-01-10,1199.8162111400911
2000-01-11,1196.466690431433
2000-01-12,1189.2136208608638
2000-01-13,1199.7768067521752
2000-01-14,1210.5915337828449
2000-01-17,1209.5222157150083
2000-01-18,1179.9964969208088
2000-01-19,1174.2258065534413
2000-01-20,1172.1029778397944
2000-01-21,1162.0185937682957
2000-01-24,1159.6587246660804
2000-01-25,1142.880748855324
2000-01-26,1150.5041432974817
2000-01-27,1143.6967059814199
2000-01-28,1136.6549519802402
2000-01-31,1104.7904943296544
2000-02-01,1107.9338881757783
2000-02-02,1124.6655443800078
2000-02-03,1157.2052458054168
2000-02-04,1155.6181149623742
2000-02-07,1141.369202163648
2000-02-08,1169.113031773147
2000-02-09,1167.3652451831388
2000-02-10,1163.543955785873
2000-02-11,1164.4868862798987
2000-02-14,1171.4916979094728
2000-02-15,1162.7399392822588
2000-02-16,1177.2558866539644
2000-02-17,1188.8178272508198
2000-02-18,1181.38579565004
2000-02-21,1169.7603565870427
2000-02-22,1196.879432945662
2000-02-23,1206.117674047427
2000-02-24,1189.6886774884017
2000-02-25,1185.9194209209427
2000-02-28,1162.967760592802
2000-02-29,1171.4002682768105
2000-03-01,1186.412817855863
2000-03-02,1191.0176622618535
2000-03-03,1190.084266164238
2000-03-06,1202.2132268571195
2000-03-07,1184.257494041176
2000-03-08,1167.618430080806
2000-03-09,1187.5113890701816
2000-03-10,1184.4135450647693
2000-03-13,1158.9245527473029
2000-03-14,1161.507218623095
2000-03-15,1151.9031425795533
2000-03-16,1179.5866242539753
2000-03-17,1180.0566267479953
2000-03-20,1188.0710612749642
2000-03-21,1191.9522964551286
2000-03-22,1194.1353107284103
2000-03-23,1193.4678257968922
2000-03-24,1220.4837652737306
2000-03-27,1225.934876781068
2000-03-28,1224.785218025508
2000-03-29,1198.0587739861219
2000-03-30,1169.5593224541894
2000-03-31,1170.9639779922393
2000-04-03,1158.9914698690047
2000-04-04,1167.2704741766872
2000-04-05,1155.9843087904503
2000-04-06,1168.448312167016
2000-04-07,1174.3191201535626
2000-04-10,1174.9237373951555
2000-04-11,1158.9096526012609
2000-04-12,1163.218591872129
2000-04-13,1143.8838214726152
2000-04-14,1119.168783472833
2000-04-17,1109.817935486994
2000-04-18,1107.189322569894
2000-04-19,1104.2962611903597
2000-04-20,1099.095803583195
2000-04-21,1099.095803583195
2000-04-24,1099.2712845523672
2000-04-25,1094.1214281064526
2000-04-26,1100.930042085546
2000-04-27,1074.0934785911643
2000-04-28,1095.765214159072
2000-05-01,1091.0461027616288
2000-05-02,1104.2441633873218
2000-05-03,1070.9911140976742
2000-05-04,1080.3414086208636
2000-05-05,1089.5946056093412
2000-05-08,1085.0187668654555
2000-05-09,1083.9172547127444
2000-05-10,1077.6444517271398
2000-05-11,1083.1983461827697
2000-05-12,1098.8465904778677
2000-05-15,1106.304053903554
2000-05-16,1110.8129865073176
2000-05-17,1075.6396878913897
2000-05-18,1086.0582012916502
2000-05-19,1060.9291628524504
2000-05-22,1060.185107664745
2000-05-23,1070.2734324221267
2000-05-24,1063.0206756644504
2000-05-25,1075.445900594669
2000-05-26,1078.946384233501
2000-05-29,1093.2843186389832
2000-05-30,1108.3256713818364
2000-05-31,1098.346323940784
2000-06-01,1120.0612932745014
2000-06-02,1160.6878069246059
2000-06-05,1155.371148174019
2000-06-06,1163.4731266614972
2000-06-07,1161.4912905616031
2000-06-08,1158.9374671695537
2000-06-09,1156.7433856872935
2000-06-12,1159.6211458669961
2000-06-13,1164.8382236980538
2000-06-14,1179.6110338996007
2000-06-15,1168.5764990884436
2000-06-16,1170.264642753843
2000-06-19,1175.9204023315185
2000-06-20,1185.5108752718734
2000-06-21,1162.0790335604192
2000-06-22,1146.16359467348
2000-06-23,1140.167808935557
2000-06-26,1141.6733230002642
2000-06-27,1145.7969401652697
2000-06-28,1152.7934949860683
2000-06-29,1126.2003296092876
2000-06-30,1148.0035507952225
2000-07-03,1149.8383756488506
2000-07-04,1144.8774434834204
2000-07-05,1150.0411025485594
2000-07-06,1145.9411202300885
2000-07-07,1159.2628135446953
2000-07-10,1160.80344468229
2000-07-11,1158.1148695787733
2000-07-12,1158.163062841273
2000-07-13,1162.1589272407803
2000-07-14,1173.239998031982
2000-07-17,1182.0261670053085
2000-07-18,1169.279491305118
2000-07-19,1159.7812829203456
2000-07-20,1180.0175324958905
2000-07-21,1175.78951590432
2000-07-24,1182.8986960293184
2000-07-25,1192.6391350114316
2000-07-26,1194.6731702157103
2000-07-27,1159.5642373836224
