Date,EAFE QUALITY
1997-10-03,819.38347362
1997-10-06,815.67961929
1997-10-07,820.48102953
1997-10-08,816.68683713
1997-10-09,808.26738009
1997-10-10,804.74907523
1997-10-13,816.26635342
1997-10-14,813.74589543
1997-10-15,811.05486776
1997-10-16,812.33217874
1997-10-17,799.19761776
1997-10-20,794.42195442
1997-10-21,797.18378701
1997-10-22,787.71061921
1997-10-23,762.5087318
1997-10-24,766.00445468
1997-10-27,750.88582018
1997-10-28,731.95386138
1997-10-29,758.77954405
1997-10-30,751.05548382
1997-10-31,759.04935442
1997-11-03,772.90695
1997-11-04,771.91723002
1997-11-05,773.11241544
1997-11-06,770.53820866
1997-11-07,758.50586487
1997-11-10,758.69852291
1997-11-11,762.16804495
1997-11-12,752.09693556
1997-11-13,751.8452572
1997-11-14,755.87829656
1997-11-17,772.34643233
1997-11-18,773.25970505
1997-11-19,769.18973879
1997-11-20,781.66637612
1997-11-21,790.64018042
1997-11-24,785.13070491
1997-11-25,775.73234988
1997-11-26,776.01329279
1997-11-27,779.1012758
1997-11-28,774.97530304
1997-12-01,787.57105574
1997-12-02,792.040276
1997-12-03,790.83356952
1997-12-04,801.99865546
1997-12-05,800.09861592
1997-12-08,801.99601167
1997-12-09,794.69581584
1997-12-10,789.00036681
1997-12-11,775.63196263
1997-12-12,776.91313327
1997-12-15,775.59690666
1997-12-16,783.93250683
1997-12-17,793.16407259
1997-12-18,792.66398254
1997-12-19,778.52972091
1997-12-22,777.9945101
1997-12-23,782.08021966
1997-12-24,782.23190952
1997-12-25,782.23190952
1997-12-26,782.24259435
1997-12-29,797.35696604
1997-12-30,797.55461475
1997-12-31,796.5906243
1998-01-01,796.5906243
1998-01-02,800.40960097
1998-01-05,806.9069585
1998-01-06,801.45785502
1998-01-07,795.80770164
1998-01-08,792.2773456
1998-01-09,778.30899841
1998-01-12,760.45680806
1998-01-13,773.7017038
1998-01-14,782.33001608
1998-01-15,783.17894842
1998-01-16,797.67579799
1998-01-19,806.59068096
1998-01-20,807.93475783
1998-01-21,808.1043667
1998-01-22,811.30106287
1998-01-23,812.59282917
1998-01-26,814.00120113
1998-01-27,820.84549707
1998-01-28,824.42686914
1998-01-29,824.5037933
1998-01-30,826.25734838
1998-02-02,851.20431984
1998-02-03,854.38272131
1998-02-04,857.37802182
1998-02-05,866.47933225
1998-02-06,867.10096452
1998-02-09,861.78516545
1998-02-10,861.41245451
1998-02-11,861.79044608
1998-02-12,860.0607683
1998-02-13,857.60849042
1998-02-16,862.82090658
1998-02-17,872.68600024
1998-02-18,878.48836673
1998-02-19,873.36826734
1998-02-20,875.6121565
1998-02-23,883.89971508
1998-02-24,874.13896894
1998-02-25,884.18735041
1998-02-26,890.67568113
1998-02-27,892.08738903
1998-03-02,902.80680233
1998-03-03,900.23861929
1998-03-04,887.81988243
1998-03-05,877.00353294
1998-03-06,890.17579956
1998-03-09,895.19095587
1998-03-10,898.49136348
1998-03-11,902.05509897
1998-03-12,904.77111971
1998-03-13,915.53662413
1998-03-16,911.31544608
1998-03-17,921.55830761
1998-03-18,917.99811379
1998-03-19,927.65079904
1998-03-20,929.63108471
1998-03-23,937.36050179
1998-03-24,939.30086061
1998-03-25,939.64251222
1998-03-26,934.35187141
1998-03-27,939.22236573
1998-03-30,931.62556847
1998-03-31,933.45692703
1998-04-01,942.35814053
1998-04-02,946.52836431
1998-04-03,950.00539718
1998-04-06,959.14224792
1998-04-07,958.16548635
1998-04-08,952.47497638
1998-04-09,959.85332598
1998-04-10,960.20694626
1998-04-13,957.52459484
1998-04-14,967.15240472
1998-04-15,969.90227107
1998-04-16,957.62176635
1998-04-17,949.7743339
1998-04-20,956.99736519
1998-04-21,960.48521773
1998-04-22,951.39287392
1998-04-23,939.65264642
1998-04-24,935.45082934
1998-04-27,915.82660348
1998-04-28,927.87629532
1998-04-29,930.48969467
1998-04-30,945.875576
1998-05-01,958.20936646
1998-05-04,970.64565824
1998-05-05,964.65925167
1998-05-06,967.91093619
1998-05-07,953.52080848
1998-05-08,955.81621684
1998-05-11,965.70297333
1998-05-12,957.79520954
1998-05-13,955.30878233
1998-05-14,950.43121636
1998-05-15,948.76271265
1998-05-18,930.74299087
1998-05-19,941.9489699
1998-05-20,952.44235981
1998-05-21,959.72218553
1998-05-22,965.88547299
1998-05-25,968.92765546
1998-05-26,974.30412223
1998-05-27,951.65572747
1998-05-28,947.59102428
1998-05-29,947.37032062
1998-06-01,945.17327458
1998-06-02,949.42856272
1998-06-03,959.90044694
1998-06-04,958.6704146
1998-06-05,968.46016269
1998-06-08,976.10462536
1998-06-09,973.64229032
1998-06-10,961.88484973
1998-06-11,945.95135073
1998-06-12,934.95885563
1998-06-15,918.61397311
1998-06-16,930.63174762
1998-06-17,954.12633972
1998-06-18,953.49012719
1998-06-19,950.09088422
1998-06-22,943.94831997
1998-06-23,950.60869253
1998-06-24,956.95728753
1998-06-25,971.48097853
1998-06-26,969.2025241
1998-06-29,973.4175063
1998-06-30,970.3515847
1998-07-01,977.49254825
1998-07-02,982.67856805
1998-07-03,985.82623491
1998-07-06,989.14125985
1998-07-07,988.71050315
1998-07-08,990.98161281
1998-07-09,976.74739512
1998-07-10,968.94634782
1998-07-13,979.19122439
1998-07-14,994.06429449
1998-07-15,998.88249962
1998-07-16,1000.78914913
1998-07-17,1014.61173017
1998-07-20,1026.46206983
1998-07-21,1020.14580998
1998-07-22,1000.88123766
1998-07-23,995.65632187
1998-07-24,994.67755129
1998-07-27,980.57861493
1998-07-28,981.10904895
1998-07-29,974.51621728
1998-07-30,985.92199251
1998-07-31,979.13967965
1998-08-03,962.72668661
1998-08-04,960.21242133
1998-08-05,943.91908299
1998-08-06,934.74635304
1998-08-07,944.30598441
1998-08-10,929.80325415
1998-08-11,908.07844021
1998-08-12,922.7479448
1998-08-13,912.82568
1998-08-14,920.81840156
1998-08-17,921.4981533
1998-08-18,947.0293298
1998-08-19,952.6190893
1998-08-20,951.68128596
1998-08-21,917.25556267
1998-08-24,927.20739448
1998-08-25,942.22630017
1998-08-26,924.04051936
1998-08-27,901.02233456
1998-08-28,898.11724988
1998-08-31,895.76156276
1998-09-01,885.4947149
1998-09-02,902.7132837
1998-09-03,898.61567923
1998-09-04,906.25200349
1998-09-07,934.59052363
1998-09-08,939.31544505
1998-09-09,935.20839984
1998-09-10,915.39814742
1998-09-11,913.41382388
1998-09-14,930.46410054
1998-09-15,931.4133925
1998-09-16,934.89226016
1998-09-17,912.50946631
1998-09-18,893.80614015
1998-09-21,873.35796023
1998-09-22,893.42740116
1998-09-23,912.85251984
1998-09-24,913.59394256
1998-09-25,904.7768335
1998-09-28,914.22174986
1998-09-29,912.05080781
1998-09-30,897.69442563
1998-10-01,873.38965369
1998-10-02,851.99567194
1998-10-05,831.57156729
1998-10-06,860.99475761
1998-10-07,861.5431205
1998-10-08,841.2934931
1998-10-09,849.97816234
1998-10-12,882.22671605
1998-10-13,888.73784289
1998-10-14,899.74701438
1998-10-15,911.75886625
1998-10-16,926.13895725
1998-10-19,917.89169044
1998-10-20,934.54338396
1998-10-21,922.54373099
1998-10-22,932.40009822
1998-10-23,937.73375729
1998-10-26,939.94080903
1998-10-27,950.9120248
1998-10-28,941.58052766
1998-10-29,950.6318815
1998-10-30,960.13635206
1998-11-02,979.15759014
1998-11-03,970.08532862
1998-11-04,982.12301839
1998-11-05,968.83045477
1998-11-06,972.55986639
1998-11-09,959.05014044
1998-11-10,956.6125239
1998-11-11,967.40376435
1998-11-12,958.2446799
1998-11-13,960.58479019
1998-11-16,980.38647848
1998-11-17,976.69593426
1998-11-18,980.61844732
1998-11-19,995.13139665
1998-11-20,1003.34302809
1998-11-23,1011.79836163
1998-11-24,1006.68864075
1998-11-25,997.44055727
1998-11-26,1011.40927563
1998-11-27,1015.2129403
1998-11-30,1000.0
1998-12-01,973.6064447578192
1998-12-02,972.0557050084981
1998-12-03,978.8558292122619
1998-12-04,985.1229659670694
1998-12-07,984.9941353597594
1998-12-08,989.4054771004569
1998-12-09,1002.449189191997
1998-12-10,997.7074085269353
1998-12-11,988.1989684888548
1998-12-14,985.6875911473285
1998-12-15,988.5115655376372
1998-12-16,997.5479939159934
1998-12-17,1008.9696028199423
1998-12-18,1012.1420306738871
1998-12-21,1028.6290499730471
1998-12-22,1029.0441858278714
1998-12-23,1045.6610259588297
1998-12-24,1041.1140233776093
1998-12-25,1041.1377106487294
1998-12-28,1052.3275606079274
1998-12-29,1059.6973781864267
1998-12-30,1050.4152323967608
1998-12-31,1050.0382192804825
1999-01-01,1050.0382512889933
1999-01-04,1075.6556648092806
1999-01-05,1083.1694473949904
1999-01-06,1100.9133128710362
1999-01-07,1090.6818000872788
1999-01-08,1088.0722255566222
1999-01-11,1072.3768464198151
1999-01-12,1060.53037757427
1999-01-13,1036.0266736481383
1999-01-14,1036.089184893247
1999-01-15,1044.3257395466712
1999-01-18,1066.888495963293
1999-01-19,1064.318189516354
1999-01-20,1067.273575012564
1999-01-21,1055.455405859444
1999-01-22,1031.8599877176555
1999-01-25,1037.246482698661
1999-01-26,1039.280365897856
1999-01-27,1038.758284667732
1999-01-28,1037.9915370526821
1999-01-29,1035.533587370629
1999-02-01,1046.8559956790089
1999-02-02,1041.393020356415
1999-02-03,1028.7698411309934
1999-02-04,1028.5625630907575
1999-02-05,1020.0145703095335
1999-02-08,1010.5480718002011
1999-02-09,999.1178179426494
1999-02-10,991.1832756101211
1999-02-11,1002.89848343054
1999-02-12,1008.7763426679772
1999-02-15,1011.2102598894614
1999-02-16,1014.3103759139882
1999-02-17,1010.1102936756612
1999-02-18,1005.9323201621744
1999-02-19,1000.2788603978148
1999-02-22,1012.4923126383169
1999-02-23,1021.3052682037943
1999-02-24,1032.4676469030546
1999-02-25,1022.1964818335072
1999-02-26,1012.555234922508
1999-03-01,996.2435568098736
1999-03-02,1000.163040115328
1999-03-03,994.0806749289663
1999-03-04,993.0445339143372
1999-03-05,1013.4674554352858
1999-03-08,1012.7529568799986
1999-03-09,1020.3847788828483
1999-03-10,1021.0874883756151
1999-03-11,1023.2149054359346
1999-03-12,1028.0309853391454
1999-03-15,1021.4970127101636
1999-03-16,1020.0948913640277
1999-03-17,1018.6438562155583
1999-03-18,1012.3608621327421
1999-03-19,1018.5436424499261
1999-03-22,1012.7125066907478
1999-03-23,998.2397663997143
1999-03-24,993.1892846457588
1999-03-25,1003.2210157289209
1999-03-26,997.0700105596522
1999-03-29,1013.5920486044612
1999-03-30,1014.9040320375454
1999-03-31,1027.7513149460892
1999-04-01,1029.422585208332
1999-04-02,1027.947926782893
1999-04-05,1023.7801962065412
1999-04-06,1034.5349419087986
1999-04-07,1037.2822669195198
1999-04-08,1043.3173737131585
1999-04-09,1044.3596563339015
1999-04-12,1043.2007055560457
1999-04-13,1053.425898804843
1999-04-14,1051.9729391374278
1999-04-15,1035.8081391297658
1999-04-16,1031.211155959848
1999-04-19,1040.4820543375308
1999-04-20,1017.6345490616101
1999-04-21,1022.5279574597253
1999-04-22,1039.2665192696509
1999-04-23,1037.7326253980914
1999-04-26,1044.5336020441353
1999-04-27,1064.2959785990788
1999-04-28,1057.4542103249412
1999-04-29,1041.5719727496014
1999-04-30,1046.3358867037227
1999-05-03,1048.9437174913587
1999-05-04,1051.7392773654021
1999-05-05,1041.85943743054
1999-05-06,1048.8055941923924
1999-05-07,1044.1986533033146
1999-05-10,1047.4549330219077
1999-05-11,1046.4716023434955
1999-05-12,1041.9467397513693
1999-05-13,1048.9238391167985
1999-05-14,1037.5189829817791
1999-05-17,1019.6817679348073
1999-05-18,1028.436197252957
1999-05-19,1033.996774276856
1999-05-20,1044.284017503942
1999-05-21,1037.9293877872838
1999-05-24,1028.5382688947027
1999-05-25,1020.1058216775684
1999-05-26,1011.3811445197481
1999-05-27,1001.0949878314344
1999-05-28,1005.3239106607081
1999-05-31,1006.8192817355493
1999-06-01,1012.0521967723894
1999-06-02,1015.7311076958403
1999-06-03,1023.0950107058103
1999-06-04,1027.0982112363677
1999-06-07,1036.5568606177992
1999-06-08,1048.4864748637156
1999-06-09,1051.122470090693
1999-06-10,1043.2829470683014
1999-06-11,1054.2536519237515
1999-06-14,1046.1105822837185
1999-06-15,1043.9796375376357
1999-06-16,1045.9916103487171
1999-06-17,1047.672260437618
1999-06-18,1056.2208527015928
1999-06-21,1066.344205919366
1999-06-22,1060.3910013313005
1999-06-23,1047.590600428074
1999-06-24,1040.2333113221189
1999-06-25,1049.9143356014904
1999-06-28,1043.7916920099342
1999-06-29,1039.340677360349
1999-06-30,1033.3406964052067
1999-07-01,1051.432997603548
1999-07-02,1055.9617077555774
1999-07-05,1070.632350577189
1999-07-06,1069.996148782545
1999-07-07,1058.2817111440045
1999-07-08,1047.9665000381488
1999-07-09,1046.4220021736653
1999-07-12,1044.7374235925934
1999-07-13,1035.7319088239992
1999-07-14,1040.8291239250939
1999-07-15,1053.1426766080897
1999-07-16,1046.9720923027621
1999-07-19,1042.381864801179
1999-07-20,1044.3083555441237
1999-07-21,1040.3975461632774
1999-07-22,1031.8711128322605
1999-07-23,1019.5066937042151
1999-07-26,1026.231340878335
1999-07-27,1035.2177686442171
1999-07-28,1040.6437700685003
1999-07-29,1028.405214238568
1999-07-30,1043.4078797075035
1999-08-02,1040.466930899556
1999-08-03,1036.1153466685216
1999-08-04,1037.4237805301493
1999-08-05,1013.6684540499162
1999-08-06,1015.3844082101167
1999-08-09,1017.123790238292
1999-08-10,1000.9682333719395
1999-08-11,1001.135082827482
1999-08-12,1018.5349124097164
1999-08-13,1026.7839379523398
1999-08-16,1033.8193074722258
1999-08-17,1029.5912018396045
1999-08-18,1033.5017506931217
1999-08-19,1032.0562974172494
1999-08-20,1041.7118292241014
1999-08-23,1049.8898734166153
1999-08-24,1044.2569489447112
1999-08-25,1048.4504914200295
1999-08-26,1051.3405253283083
1999-08-27,1051.9701635604192
1999-08-30,1050.4431199990063
1999-08-31,1039.4502696546958
1999-09-01,1047.5242701987797
1999-09-02,1043.8763951389042
1999-09-03,1058.3191562059508
1999-09-06,1068.3414391673255
1999-09-07,1066.275427024548
1999-09-08,1064.7157462914095
1999-09-09,1071.1069465766732
1999-09-10,1063.1475418527814
1999-09-13,1053.6393384818496
1999-09-14,1049.0794205710347
1999-09-15,1042.7993053831767
1999-09-16,1036.765843994022
1999-09-17,1044.2376739486083
1999-09-20,1052.8280980461475
1999-09-21,1051.9127681262316
1999-09-22,1045.1153468690177
1999-09-23,1050.6483201215924
1999-09-24,1038.8801570463636
1999-09-27,1049.5253851528878
1999-09-28,1045.1277963219009
1999-09-29,1047.3599227064021
1999-09-30,1046.57605005974
1999-10-01,1044.0550730745902
1999-10-04,1055.9560242733728
1999-10-05,1063.1665953770964
1999-10-06,1069.5413329254243
1999-10-07,1081.6668648303491
1999-10-08,1082.4666504571014
1999-10-11,1092.1829509269148
1999-10-12,1084.8180539744944
1999-10-13,1073.9951677141307
1999-10-14,1065.9144299153097
1999-10-15,1054.5220778675118
1999-10-18,1041.9316930235689
1999-10-19,1060.3289534663982
1999-10-20,1058.735529340551
1999-10-21,1053.4879669933125
1999-10-22,1066.2461330095005
1999-10-25,1061.2971263036259
1999-10-26,1066.7976476882718
1999-10-27,1060.7973670362858
1999-10-28,1070.202564065737
1999-10-29,1090.2228995300013
1999-11-01,1091.8742847299852
1999-11-02,1088.4265460114468
1999-11-03,1093.792936381512
1999-11-04,1099.8343938206804
1999-11-05,1100.5655259042471
1999-11-08,1099.2216301341832
1999-11-09,1104.74791909762
1999-11-10,1108.3548469924503
1999-11-11,1119.8475653059231
1999-11-12,1110.0041153959896
1999-11-15,1116.5308499925727
1999-11-16,1116.2952019911106
1999-11-17,1122.409418166812
1999-11-18,1130.518336510512
1999-11-19,1122.9458693464508
1999-11-22,1120.704194812998
1999-11-23,1132.4399224872966
1999-11-24,1121.1106653074892
1999-11-25,1140.1744067204527
1999-11-26,1142.2256493257448
1999-11-29,1147.3118158131083
1999-11-30,1126.5258368482616
1999-12-01,1132.045250501899
1999-12-02,1142.1689783614702
1999-12-03,1160.6279499960046
1999-12-06,1173.8392913218654
1999-12-07,1183.861552114161
1999-12-08,1190.3379570423338
1999-12-09,1181.244798893592
1999-12-10,1174.890043279852
1999-12-13,1176.0940495838272
1999-12-14,1167.0276107534673
1999-12-15,1153.0383076012254
1999-12-16,1169.5461239870833
1999-12-17,1180.197206233392
1999-12-20,1188.1152838213143
1999-12-21,1182.6936306926252
1999-12-22,1187.3540180539121
1999-12-23,1207.8670969398
1999-12-24,1213.1631877654715
1999-12-27,1211.0160056206132
1999-12-28,1212.1498316417913
1999-12-29,1217.5437927639434
1999-12-30,1231.5536137090771
1999-12-31,1231.5536137090771
2000-01-03,1248.0571886137932
2000-01-04,1218.3783883192818
2000-01-05,1185.9723707348546
2000-01-06,1186.4821006739558
2000-01-07,1206.0931472882855
2000-01-10,1216.7751069300157
2000-01-11,1218.6678588531636
2000-01-12,1213.4600395887949
2000-01-13,1219.8941128846952
2000-01-14,1232.4448228589995
2000-01-17,1230.680208822677
2000-01-18,1205.3921648139021
2000-01-19,1196.8119002869234
2000-01-20,1191.426639761462
2000-01-21,1185.8799459836614
2000-01-24,1181.5106211714333
2000-01-25,1164.897953580254
2000-01-26,1168.7956806584448
2000-01-27,1171.2296478595906
2000-01-28,1164.4754195259336
2000-01-31,1134.1497256493612
2000-02-01,1137.5655572779194
2000-02-02,1142.1173846256213
2000-02-03,1163.6932803326588
2000-02-04,1159.5961165944293
2000-02-07,1149.6242719128588
2000-02-08,1176.1195639115185
2000-02-09,1187.5921386220564
2000-02-10,1176.8254185457106
2000-02-11,1172.3831702896127
2000-02-14,1162.7222902325896
2000-02-15,1155.9663646979584
2000-02-16,1173.3503918049273
2000-02-17,1182.3319334590146
2000-02-18,1181.3277357944874
2000-02-21,1175.658762501088
2000-02-22,1193.5069347120125
2000-02-23,1205.6667574306875
2000-02-24,1192.2981459528012
2000-02-25,1196.208099641941
2000-02-28,1178.4226468697138
2000-02-29,1178.8982170664672
2000-03-01,1204.4514050267437
2000-03-02,1217.942759036035
2000-03-03,1224.5268390839062
2000-03-06,1232.7417326181376
2000-03-07,1216.7663588131177
2000-03-08,1192.3373078076847
2000-03-09,1212.8252241462703
2000-03-10,1222.8241460462334
2000-03-13,1199.914920309448
2000-03-14,1200.8737178751517
2000-03-15,1190.699928279417
2000-03-16,1207.1509318552444
2000-03-17,1208.846304143576
2000-03-20,1222.2992300230858
2000-03-21,1234.5681643048579
2000-03-22,1239.6447442179233
2000-03-23,1235.7387345101633
2000-03-24,1261.939399092777
2000-03-27,1260.2386162468424
2000-03-28,1252.471881267529
2000-03-29,1235.7921193688996
2000-03-30,1206.4862675402019
2000-03-31,1217.43246137305
2000-04-03,1214.7724107061783
2000-04-04,1215.929012682759
2000-04-05,1207.932203357984
2000-04-06,1217.2329813191136
2000-04-07,1227.8991552018533
2000-04-10,1230.7814120866453
2000-04-11,1215.4207105623195
2000-04-12,1215.5399492978124
2000-04-13,1198.7663167276335
2000-04-14,1171.2189768449991
2000-04-17,1151.9327106900873
2000-04-18,1161.4285197937986
2000-04-19,1173.7825724110833
2000-04-20,1179.9374369801985
2000-04-21,1179.8203158775675
2000-04-24,1180.675740490587
2000-04-25,1179.5927960136435
2000-04-26,1181.9805752055775
2000-04-27,1168.8948782443822
2000-04-28,1188.2322781112453
2000-05-01,1185.1787277883723
2000-05-02,1200.856343937801
2000-05-03,1167.851427201743
2000-05-04,1168.2856780596355
2000-05-05,1164.7540798556372
2000-05-08,1160.5185751298516
2000-05-09,1159.5013833972225
2000-05-10,1140.7923734645062
2000-05-11,1150.670779942722
2000-05-12,1169.589393857259
2000-05-15,1164.4840925449093
2000-05-16,1175.2473553887944
2000-05-17,1146.3343651587936
2000-05-18,1150.2413833365515
2000-05-19,1122.793475647965
2000-05-22,1113.003375011722
2000-05-23,1121.6325777486788
2000-05-24,1110.3451481043892
2000-05-25,1129.174940962356
2000-05-26,1129.0421542296483
2000-05-29,1139.8907330720656
2000-05-30,1156.0701293641023
2000-05-31,1149.8767717315668
2000-06-01,1165.9760366450819
2000-06-02,1207.181780619644
2000-06-05,1197.0164554251974
2000-06-06,1205.9905252566557
2000-06-07,1204.2728469339388
2000-06-08,1203.924060973664
2000-06-09,1198.4749405296045
2000-06-12,1200.2386347134898
2000-06-13,1198.8862061090608
2000-06-14,1210.6726777255276
2000-06-15,1197.969329259123
2000-06-16,1206.687999178328
2000-06-19,1208.63983804834
2000-06-20,1222.014294419554
2000-06-21,1205.7607748740772
2000-06-22,1187.5781507268844
2000-06-23,1179.8159740665085
2000-06-26,1174.617590989987
2000-06-27,1175.9151404824709
2000-06-28,1186.1300128410162
2000-06-29,1169.644632658854
2000-06-30,1188.3547636657743
2000-07-03,1201.480410654235
2000-07-04,1200.0912972299927
2000-07-05,1202.7901152526395
2000-07-06,1203.9738588614207
2000-07-07,1215.3194088187372
2000-07-10,1215.9907961744536
2000-07-11,1213.2300390714793
2000-07-12,1216.3680066788727
2000-07-13,1211.7876495699686
2000-07-14,1217.4392047545593
2000-07-17,1225.2499628131857
2000-07-18,1211.2136541891728
2000-07-19,1199.6926589887353
2000-07-20,1212.8651256251048
2000-07-21,1203.876189064595
2000-07-24,1207.9261146857214
2000-07-25,1212.361585393058
2000-07-26,1212.2185064599826
2000-07-27,1185.5673215322083
2000-07-28,1173.0398909749867
2000-07-31,1177.9040839086138
2000-08-01,1180.283435615622
2000-08-02,1170.896460796207
2000-08-03,1148.3515222734266
2000-08-04,1157.691798606404
2000-08-07,1167.6304505167057
2000-08-08,1156.8308213845278
2000-08-09,1162.3122652886002
2000-08-10,1169.926101084396
2000-08-11,1168.7438230041791
2000-08-14,1177.0338907285766
2000-08-15,1182.2669937781382
2000-08-16,1185.8632789552748
2000-08-17,1184.7413526561675
2000-08-18,1179.6261151549877
