Date,EAFE ex JAPAN MINIMUM VOLATILITY (USD)
2002-05-16,975.7465075588055
2002-05-17,969.0275444606062
2002-05-20,966.7244934333543
2002-05-21,966.1944576460775
2002-05-22,958.5947465725683
2002-05-23,960.0511130814796
2002-05-24,959.6566066862783
2002-05-27,961.5001179026892
2002-05-28,954.3668901533541
2002-05-29,952.3990912160249
2002-05-30,944.3830482252739
2002-05-31,945.2124639794889
2002-06-03,942.4380326106866
2002-06-04,931.0951367332805
2002-06-05,930.1067116277404
2002-06-06,927.6804093107846
2002-06-07,922.5333537602548
2002-06-10,924.4536628510459
2002-06-11,928.1234931691151
2002-06-12,916.1581878011158
2002-06-13,910.6347188918021
2002-06-14,890.4919610652549
2002-06-17,910.1930293366647
2002-06-18,907.2834346843814
2002-06-19,897.232801777174
2002-06-20,885.6309357001547
2002-06-21,882.7028199488569
2002-06-24,868.5436804580991
2002-06-25,880.8251115327392
2002-06-26,863.6143868090355
2002-06-27,871.614021268063
2002-06-28,888.2109778913817
2002-07-01,889.9541156457644
2002-07-02,879.5737807841206
2002-07-03,869.4925618822593
2002-07-04,879.9260298092767
2002-07-05,899.9146415228539
2002-07-08,896.4770208443449
2002-07-09,889.9204015347459
2002-07-10,873.7840518723378
2002-07-11,849.0216010354436
2002-07-12,848.3313713980767
2002-07-15,818.1409373610652
2002-07-16,808.3426123463084
2002-07-17,819.7462716733162
2002-07-18,828.2377792509577
2002-07-19,804.1047994636207
2002-07-22,780.5963401865323
2002-07-23,776.7653710086415
2002-07-24,762.3905493155562
2002-07-25,780.0012485889192
2002-07-26,786.6328322125408
2002-07-29,816.0007491870438
2002-07-30,815.6188460012481
2002-07-31,823.5966983910506
2002-08-01,803.9468403051234
2002-08-02,807.265912260505
2002-08-05,792.3606489183678
2002-08-06,811.1647845168302
2002-08-07,809.307925386176
2002-08-08,825.9148264077171
2002-08-09,832.0792408532772
2002-08-12,823.0782572776621
2002-08-13,830.5505912068319
2002-08-14,821.1679769520479
2002-08-15,838.1695356672118
2002-08-16,836.3227009538813
2002-08-19,846.7597510939952
2002-08-20,837.0373528169384
2002-08-21,838.8288814538191
2002-08-22,846.1457398764661
2002-08-23,841.01060162283
2002-08-26,838.774465701831
2002-08-27,845.1830618421342
2002-08-28,828.6213460612526
2002-08-29,819.4508595528981
2002-08-30,826.1278206814641
2002-09-02,817.7522349190693
2002-09-03,797.5939660543839
2002-09-04,801.538076750149
2002-09-05,799.8483653923232
2002-09-06,816.6896502831175
2002-09-09,812.8103869683224
2002-09-10,825.8022631145104
2002-09-11,833.9316428905516
2002-09-12,818.9258266322466
2002-09-13,810.5361339822674
2002-09-16,809.5997487402586
2002-09-17,806.7841270772709
2002-09-18,788.0993761165529
2002-09-19,780.2087506070981
2002-09-20,781.1016389338546
2002-09-23,766.2032933146533
2002-09-24,757.1699625028712
2002-09-25,763.3697169014256
2002-09-26,781.8729840107138
2002-09-27,784.7883385125588
2002-09-30,764.2007499870506
2002-10-01,769.645132853581
2002-10-02,782.7691648358752
2002-10-03,777.7525800371748
2002-10-04,773.5694205744998
2002-10-07,766.9755881610134
2002-10-08,761.4405587463555
2002-10-09,754.4405585586381
2002-10-10,757.660741762031
2002-10-11,778.4417027691109
2002-10-14,775.694563435894
2002-10-15,799.4587621731162
2002-10-16,793.3613183062398
2002-10-17,805.879740247477
2002-10-18,800.7624355873603
2002-10-21,801.9566690442125
2002-10-22,796.9543403739951
2002-10-23,786.3940538932172
2002-10-24,796.1777200654623
2002-10-25,793.2027158836589
2002-10-28,794.5830483262101
2002-10-29,776.357652456475
2002-10-30,785.7842915661108
2002-10-31,792.3980888157556
2002-11-01,784.4834743815637
2002-11-04,797.1646975940757
2002-11-05,795.1614165279578
2002-11-06,794.0036189091985
2002-11-07,787.1325568143361
2002-11-08,782.1703131660079
2002-11-11,780.3184734258069
2002-11-12,785.3312471641382
2002-11-13,779.5359736996727
2002-11-14,787.2075237281238
2002-11-15,789.7615370732487
2002-11-18,789.9429169099981
2002-11-19,787.5855731988167
2002-11-20,786.6554850592295
2002-11-21,799.9849876178615
2002-11-22,798.6909170296053
2002-11-25,794.4614095419222
2002-11-26,786.9815328893139
2002-11-27,795.5538229078355
2002-11-28,796.4165536644715
2002-11-29,794.0502134017502
2002-12-02,792.3188440073143
2002-12-03,785.9448554684344
2002-12-04,785.6546256281749
2002-12-05,784.2228883911005
2002-12-06,779.4265255660632
2002-12-09,774.1745914724429
2002-12-10,775.8066231056365
2002-12-11,780.7938938192257
2002-12-12,776.6476650050613
2002-12-13,771.3183110809728
2002-12-16,779.0764477375005
2002-12-17,773.5969279860883
2002-12-18,768.3496852252041
2002-12-19,771.3442026180397
2002-12-20,774.2338355944945
2002-12-23,776.4912114692112
2002-12-24,776.5141434617506
2002-12-25,776.5141434617506
2002-12-26,775.3300633903901
2002-12-27,762.2079862227249
2002-12-30,767.1569196484056
2002-12-31,770.2594598775804
2003-01-01,770.2594598775804
2003-01-02,781.1823424480672
2003-01-03,782.0134788647308
2003-01-06,784.1604163114557
2003-01-07,780.8252557082436
2003-01-08,776.2262732065618
2003-01-09,775.815556759038
2003-01-10,775.528288410758
2003-01-13,772.5858493011175
2003-01-14,773.2243962649844
2003-01-15,768.6926128392086
2003-01-16,769.9488159063525
2003-01-17,762.2877825288537
2003-01-20,758.208552779911
2003-01-21,753.4189174605203
2003-01-22,745.9307454805389
2003-01-23,740.5217525127587
2003-01-24,736.06879382774
2003-01-27,719.7256244189483
2003-01-28,718.8579289517163
2003-01-29,717.9985731600995
2003-01-30,730.1221546659552
2003-01-31,731.3786859585696
2003-02-03,736.1676448311255
2003-02-04,723.4064938543909
2003-02-05,728.6813895852025
2003-02-06,720.5316721747655
2003-02-07,716.8311512313013
2003-02-10,716.6354885846064
2003-02-11,723.9373005776047
2003-02-12,715.1014269238833
2003-02-13,707.349868711658
2003-02-14,710.5885207735026
2003-02-17,719.2393512982526
2003-02-18,724.9393162523313
2003-02-19,717.3667870886142
2003-02-20,715.1081408950591
2003-02-21,718.9812504341257
2003-02-24,718.8803204437581
2003-02-25,707.221154728261
2003-02-26,707.0249951450952
2003-02-27,707.7996290184952
2003-02-28,713.7296753737589
2003-03-03,716.1609732484345
2003-03-04,707.58542810434
2003-03-05,703.5347857622228
2003-03-06,701.3629478750233
2003-03-07,691.3507899341032
2003-03-10,684.0137664874268
2003-03-11,684.8405125516158
2003-03-12,669.7990746326833
2003-03-13,688.743158580805
2003-03-14,703.3068948290163
2003-03-17,714.3343531244651
2003-03-18,717.2321462163334
2003-03-19,726.6500335236448
2003-03-20,727.7169928531288
2003-03-21,742.0954682567403
2003-03-24,725.2952773037402
2003-03-25,730.4049143505539
2003-03-26,733.7679527717437
2003-03-27,725.6263082423776
2003-03-28,725.3101354071273
2003-03-31,710.545079651401
2003-04-01,715.4949079574915
2003-04-02,727.2066272378582
2003-04-03,730.970562477639
2003-04-04,739.941883277441
2003-04-07,752.8757568019364
2003-04-08,746.5032126132895
2003-04-09,745.3735713508988
2003-04-10,738.2383605694325
2003-04-11,743.2971376165647
2003-04-14,743.9897924472766
2003-04-15,750.8173226941659
2003-04-16,744.1640630700945
2003-04-17,744.978177365635
2003-04-18,744.978177365635
2003-04-21,744.0300848399173
2003-04-22,745.8084734040559
2003-04-23,751.2695387336755
2003-04-24,745.1180091580042
2003-04-25,739.5939782611042
2003-04-28,747.1387475802405
2003-04-29,746.5589866185059
2003-04-30,745.7345820395204
2003-05-01,743.438651375697
2003-05-02,745.5712912273427
2003-05-05,747.8746044715051
2003-05-06,755.1433444283258
2003-05-07,750.3596226073574
2003-05-08,742.3206060770614
2003-05-09,745.9552067561425
2003-05-12,748.0149306861532
2003-05-13,749.8118981552624
2003-05-14,752.9117744160532
2003-05-15,756.734418533056
2003-05-16,758.883762974519
2003-05-19,746.4931348042271
2003-05-20,751.939083220505
2003-05-21,749.8697990791168
2003-05-22,756.1525214406944
2003-05-23,752.5827904090879
2003-05-26,750.535019630094
2003-05-27,751.925812256128
2003-05-28,761.1497617880323
2003-05-29,759.9338935304103
2003-05-30,759.0181669156373
2003-06-02,768.4234670032478
2003-06-03,765.4325177995447
2003-06-04,772.9688951001259
2003-06-05,767.6664007706014
2003-06-06,777.7186157762515
2003-06-09,771.7928170429647
2003-06-10,772.5231127691363
2003-06-11,778.7543573071761
2003-06-12,782.2687318194527
2003-06-13,777.4635556326485
2003-06-16,781.0029145234624
2003-06-17,787.510743627871
2003-06-18,791.957258053326
2003-06-19,788.2795039594308
2003-06-20,794.0261670191204
2003-06-23,786.4633518988661
2003-06-24,782.8008014072018
2003-06-25,783.388188007779
2003-06-26,783.4100163685135
2003-06-27,784.9046849173902
2003-06-30,778.9876225576609
2003-07-01,772.6240285676612
2003-07-02,780.9943654328938
2003-07-03,783.4184145605213
2003-07-04,781.5348725893681
2003-07-07,790.7499143120983
2003-07-08,784.7237452927078
2003-07-09,778.9343129582146
2003-07-10,777.5149987189798
2003-07-11,785.2127843841996
2003-07-14,793.6141932344244
2003-07-15,786.1225378505651
2003-07-16,784.1487885770165
2003-07-17,783.1563360059899
2003-07-18,781.6094921210974
2003-07-21,778.5158801353471
2003-07-22,779.4587277121129
2003-07-23,781.92317890857
2003-07-24,787.8772665213932
2003-07-25,784.6862370365873
2003-07-28,788.673030507118
2003-07-29,785.7998572580806
2003-07-30,787.7149263978804
2003-07-31,791.319133516477
2003-08-01,788.1556961905414
2003-08-04,782.8886570980521
2003-08-05,782.6583157420309
2003-08-06,779.9682797152799
2003-08-07,784.5294147067733
2003-08-08,792.7898342439443
2003-08-11,795.5445085743411
2003-08-12,798.6923460971822
2003-08-13,801.6324825901046
2003-08-14,806.2709426877717
2003-08-15,806.8481813682878
2003-08-18,812.9888584612357
2003-08-19,813.6728764167252
2003-08-20,813.9241787004788
2003-08-21,820.3574539170929
2003-08-22,822.1966005011465
2003-08-25,818.9874252558957
2003-08-26,815.3166705032692
2003-08-27,818.2673832127726
2003-08-28,818.8438526789855
2003-08-29,815.0405798128323
2003-09-01,819.3831888525425
2003-09-02,823.1178785943856
2003-09-03,829.7503466179259
2003-09-04,828.3599425102447
2003-09-05,824.331334798841
2003-09-08,824.6635462029391
2003-09-09,819.6305683124973
2003-09-10,817.6923335099451
2003-09-11,821.8548011459421
2003-09-12,817.4478739570573
2003-09-15,818.9114126554819
2003-09-16,824.2141240658564
2003-09-17,825.5784060591957
2003-09-18,827.4023820658765
2003-09-19,822.1963179435904
2003-09-22,814.793687693061
2003-09-23,816.2305976533843
2003-09-24,819.6424909943258
2003-09-25,816.6185958183943
2003-09-26,814.4368052007561
2003-09-29,809.0283621398497
2003-09-30,800.9654381723984
2003-10-01,807.082704573357
2003-10-02,812.6134721026071
2003-10-03,822.4406390669392
2003-10-06,822.5984037086616
2003-10-07,818.0993030558569
2003-10-08,817.0821692165582
2003-10-09,825.1086733845825
2003-10-10,823.0853330318718
2003-10-13,833.3519400395053
2003-10-14,830.385013117457
2003-10-15,838.380124719907
2003-10-16,838.1248206760513
2003-10-17,838.8698020372663
2003-10-20,837.8519126813075
2003-10-21,838.7110202818171
2003-10-22,829.5674483452676
2003-10-23,824.1087222140304
2003-10-24,824.6838969974576
2003-10-27,830.0800730279989
2003-10-28,835.2428923912182
2003-10-29,835.4597228254612
2003-10-30,839.0305714147082
2003-10-31,838.5348704403782
2003-11-03,849.2167496698626
2003-11-04,849.1808768197144
2003-11-05,850.0308116084389
2003-11-06,850.4264864806777
2003-11-07,854.7362573874672
2003-11-10,851.5738767390192
2003-11-11,847.7647075004676
2003-11-12,846.1757508508251
2003-11-13,848.8238922056972
2003-11-14,851.5607900526923
2003-11-17,844.3093246067938
2003-11-18,844.739005028861
2003-11-19,842.9058717139286
2003-11-20,841.6813608770609
2003-11-21,842.6517733714828
2003-11-24,853.2237192595337
2003-11-25,854.2357892360156
2003-11-26,850.2227293097075
2003-11-27,851.9099123418038
2003-11-28,850.3121272071141
2003-12-01,859.2754141772838
2003-12-02,857.0378824107908
2003-12-03,857.7639245075278
2003-12-04,856.9459629452759
2003-12-05,853.2014653685687
2003-12-08,850.7941258880168
2003-12-09,857.014612300066
2003-12-10,854.0140782529731
2003-12-11,857.7076272071878
2003-12-12,855.3161487607304
2003-12-15,855.2215055946506
2003-12-16,850.9289325621387
2003-12-17,851.7249198377863
2003-12-18,856.601300763825
2003-12-19,858.7933118146569
2003-12-22,856.6505343262921
2003-12-23,860.7594698942493
2003-12-24,862.1321135622054
2003-12-25,862.1321135622054
2003-12-26,862.2726943110483
2003-12-29,864.0361480558726
2003-12-30,866.4013837021082
2003-12-31,866.3602446932149
2004-01-01,866.3602446932149
2004-01-02,875.4157107231498
2004-01-05,878.0122284265282
2004-01-06,878.3981544937278
2004-01-07,877.8053391311352
2004-01-08,879.2947967994985
2004-01-09,875.1616732352863
2004-01-12,877.5348156124471
2004-01-13,878.515183745977
2004-01-14,882.7298429177374
2004-01-15,880.1702822378703
2004-01-16,887.2978040331091
2004-01-19,886.9462462355141
2004-01-20,885.7083199053087
2004-01-21,891.4629056172781
2004-01-22,892.2945841969224
2004-01-23,890.6798878050047
2004-01-26,891.6746643874832
2004-01-27,890.7496946046642
2004-01-28,892.435111874188
2004-01-29,891.3702704986773
2004-01-30,887.830091253333
2004-02-02,889.1087559947204
2004-02-03,890.7115039133454
2004-02-04,892.921203863094
2004-02-05,892.5781351883493
2004-02-06,894.1560338028374
2004-02-09,903.9195429858687
2004-02-10,904.5308217350712
2004-02-11,906.8327858177128
2004-02-12,908.096890873363
2004-02-13,910.4037622394954
2004-02-16,912.7850935622724
2004-02-17,917.540996765803
2004-02-18,920.1446273729252
2004-02-19,926.9269581227827
2004-02-20,924.9108456043649
2004-02-23,925.4704210614967
2004-02-24,923.5665437793048
2004-02-25,927.4716029325576
2004-02-26,932.4936096816568
2004-02-27,934.6882116940794
2004-03-01,944.5267948398965
2004-03-02,948.1339979944277
2004-03-03,944.5151616995627
2004-03-04,945.7858942900671
2004-03-05,942.489889330842
2004-03-08,947.9878386028258
2004-03-09,943.9309250502994
2004-03-10,943.0844139021424
2004-03-11,927.346409331411
2004-03-12,928.5035821541052
2004-03-15,919.2497572393072
2004-03-16,921.2274834909133
2004-03-17,930.2508407732677
2004-03-18,923.7628807463108
2004-03-19,930.0747046838721
2004-03-22,920.8212406307248
2004-03-23,921.8781882511852
2004-03-24,923.4255458741951
2004-03-25,927.783962735234
2004-03-26,928.142113067401
2004-03-29,931.6878210997604
2004-03-30,934.6835157352349
2004-03-31,935.1786437316044
2004-04-01,941.0355071497356
2004-04-02,951.3734192394684
2004-04-05,956.7302294011708
2004-04-06,957.3143055267245
2004-04-07,956.953044540565
2004-04-08,961.8169005649253
2004-04-09,961.8169005649253
2004-04-12,963.6658024302958
2004-04-13,970.6172822805933
2004-04-14,954.513708389113
2004-04-15,955.4626691029636
2004-04-16,961.5294736185521
2004-04-19,963.2896014742524
2004-04-20,967.1028815609257
2004-04-21,960.8264328454214
2004-04-22,962.2822994222154
2004-04-23,968.067092594919
2004-04-26,968.9448162379258
2004-04-27,966.7402845177702
2004-04-28,960.4576082830082
2004-04-29,951.7813299867488
2004-04-30,946.5205025256305
2004-05-03,950.2687211846517
2004-05-04,955.782884838007
2004-05-05,958.9961933624628
2004-05-06,954.23169313828
2004-05-07,952.720104414056
2004-05-10,931.8085127727527
2004-05-11,939.2346626512549
2004-05-12,937.3126878989618
2004-05-13,941.2431964639953
2004-05-14,936.5581451600552
2004-05-17,923.922468851408
2004-05-18,926.8583227841326
2004-05-19,936.5094956045137
2004-05-20,934.1095409238376
2004-05-21,936.347461983368
2004-05-24,942.0883421777868
2004-05-25,941.9848670465936
2004-05-26,947.8420240889792
2004-05-27,952.6469097335887
2004-05-28,952.0794601440632
2004-05-31,953.4280920467144
2004-06-01,951.4473954766212
2004-06-02,954.2893503207653
2004-06-03,954.861295720053
2004-06-04,958.6029888007556
2004-06-07,964.3093690981436
2004-06-08,965.5335847756478
2004-06-09,967.3816639424449
2004-06-10,970.4831735829728
2004-06-11,970.2909948144719
2004-06-14,960.6686347820514
2004-06-15,965.1978510046878
2004-06-16,974.4513123581106
2004-06-17,975.8187491874797
2004-06-18,975.9875575469575
2004-06-21,977.3354214867346
2004-06-22,972.3762733175599
2004-06-23,976.3723029960629
2004-06-24,976.7045591537459
2004-06-25,977.1605681819665
2004-06-28,978.502985810714
2004-06-29,977.2890306459907
2004-06-30,973.5661811010996
2004-07-01,973.9485392796322
2004-07-02,970.9025705484888
2004-07-05,972.6931490036858
2004-07-06,975.0437355296626
2004-07-07,975.5730341359533
2004-07-08,977.3859800802826
2004-07-09,977.884326880025
2004-07-12,977.4499960772373
2004-07-13,978.9670068094956
2004-07-14,975.1668440737756
2004-07-15,972.3059577368604
2004-07-16,975.9832227146393
2004-07-19,974.6590669019336
2004-07-20,975.0712657060456
2004-07-21,976.893914841729
2004-07-22,967.769617085108
2004-07-23,970.1847054526677
2004-07-26,966.2877518748395
2004-07-27,970.6453352906701
2004-07-28,972.1803716382872
2004-07-29,976.396528813361
2004-07-30,980.9021876934752
2004-08-02,983.6640910523663
2004-08-03,988.7492305659677
2004-08-04,985.9741300059852
2004-08-05,987.6844993088503
2004-08-06,974.5316556267512
2004-08-09,968.6538867404893
2004-08-10,969.6167661963244
2004-08-11,968.3749087712335
2004-08-12,968.2386606191279
2004-08-13,963.1769587189856
2004-08-16,966.4815950084084
2004-08-17,965.5760572169268
2004-08-18,967.3259159701802
2004-08-19,970.1151534983642
2004-08-20,969.6319534852981
2004-08-23,978.0422595557676
2004-08-24,975.5192494936018
2004-08-25,978.8950745450472
2004-08-26,981.9338716175063
2004-08-27,989.8388848529097
2004-08-30,989.0950142599315
2004-08-31,985.7282679002084
2004-09-01,990.8860867359581
2004-09-02,993.7933691216421
2004-09-03,999.7683973784949
2004-09-06,1001.1826206293197
2004-09-07,1000.3045792006402
2004-09-08,999.0035543297007
2004-09-09,996.5244122519908
2004-09-10,998.308128593644
2004-09-13,1001.676915067485
2004-09-14,1003.1076379907997
2004-09-15,1002.816986327543
2004-09-16,1003.9952926528961
2004-09-17,1005.9090426851421
2004-09-20,1005.0485497860559
2004-09-21,1007.4706512087056
2004-09-22,1007.3079111435065
2004-09-23,1003.8946119393136
2004-09-24,1004.7127772878696
2004-09-27,1002.1191499125239
2004-09-28,1006.381636095261
2004-09-29,1007.2879613179193
2004-09-30,1003.9070914660205
2004-10-01,1011.7513352019566
2004-10-04,1019.5288499993658
2004-10-05,1020.1910584535534
2004-10-06,1018.0124176194529
2004-10-07,1018.2379120200206
2004-10-08,1016.7599673679656
2004-10-11,1020.0501127731344
2004-10-12,1017.7094683006189
2004-10-13,1018.0010334954587
2004-10-14,1013.7550963685267
2004-10-15,1012.6340763243008
2004-10-18,1008.309111442659
2004-10-19,1014.2073261702635
2004-10-20,1010.2630318260738
2004-10-21,1014.6771879857536
2004-10-22,1014.8012780136573
2004-10-25,1003.6965200228212
2004-10-26,1004.1725992958459
2004-10-27,1012.3831726051881
2004-10-28,1016.2413898538109
2004-10-29,1015.4603862686826
2004-11-01,1021.4213019412075
2004-11-02,1027.0620281096378
2004-11-03,1031.2449474981856
2004-11-04,1030.7600451322105
2004-11-05,1033.4635298080377
2004-11-08,1031.5167237720073
2004-11-09,1031.8489267836258
2004-11-10,1033.2329754838886
2004-11-11,1038.1016156889204
2004-11-12,1039.358995583611
2004-11-15,1040.4685173398543
2004-11-16,1037.0117451606848
2004-11-17,1042.8364329821397
2004-11-18,1043.5154740735638
2004-11-19,1039.934869195809
2004-11-22,1037.5861895954474
2004-11-23,1042.5911531380016
2004-11-24,1043.5680026369394
2004-11-25,1049.9610320478532
2004-11-26,1049.9979556419958
2004-11-29,1050.5814228984661
2004-11-30,1047.3029762697035
2004-12-01,1054.7039958516482
2004-12-02,1058.4474471209714
2004-12-03,1055.9144647857881
2004-12-06,1053.1267060916723
2004-12-07,1054.780248779373
2004-12-08,1054.1531971237632
2004-12-09,1051.0510301360464
2004-12-10,1053.57366781282
2004-12-13,1058.5626712988021
2004-12-14,1060.1515066740274
2004-12-15,1060.7115657125285
2004-12-16,1064.2717804141969
2004-12-17,1061.9377894914162
2004-12-20,1065.656241509911
2004-12-21,1065.469655372688
2004-12-22,1068.1230032890307
