Date,WORLD MINIMUM VOLATILITY (EUR)
2002-03-04,1058.9580656892117
2002-03-05,1054.6473992412455
2002-03-06,1056.4000818466036
2002-03-07,1055.7645155568728
2002-03-08,1059.3272198481295
2002-03-11,1063.3559888595078
2002-03-12,1063.1633453278062
2002-03-13,1055.4979159639865
2002-03-14,1052.8971082282799
2002-03-15,1058.2118141361902
2002-03-18,1058.8972654820361
2002-03-19,1063.1194521659927
2002-03-20,1053.712827514965
2002-03-21,1055.8123921511456
2002-03-22,1056.6861058594825
2002-03-25,1054.8496739549998
2002-03-26,1054.4235880062563
2002-03-27,1062.7328671163252
2002-03-28,1067.7809508067044
2002-03-29,1065.3806039553808
2002-04-01,1057.9219678065003
2002-04-02,1057.0077226634396
2002-04-03,1054.828803702726
2002-04-04,1051.5651657721278
2002-04-05,1053.0573397090932
2002-04-08,1054.2513397419673
2002-04-09,1049.111607717867
2002-04-10,1057.2297293764302
2002-04-11,1040.7431597830528
2002-04-12,1046.6912290347618
2002-04-15,1045.5802081998643
2002-04-16,1053.2593429699743
2002-04-17,1049.9611128649155
2002-04-18,1049.8182147540456
2002-04-19,1053.1286131307659
2002-04-22,1050.1156302767295
2002-04-23,1047.8432771158189
2002-04-24,1043.6969028165195
2002-04-25,1036.6754367404453
2002-04-26,1033.2332325273771
2002-04-29,1024.6874573856635
2002-04-30,1028.7417839703269
2002-05-01,1033.7255084551268
2002-05-02,1037.200663451492
2002-05-03,1027.3774182933353
2002-05-06,1017.3012631609824
2002-05-07,1012.582826440509
2002-05-08,1027.9926205882823
2002-05-09,1024.2336162122533
2002-05-10,1015.8243328787881
2002-05-13,1023.9126966105458
2002-05-14,1036.3896930175308
2002-05-15,1032.3976689843053
2002-05-16,1034.4894117568633
2002-05-17,1029.2802858847099
2002-05-20,1026.2628595115539
2002-05-21,1029.4122975830026
2002-05-22,1027.1913470962584
2002-05-23,1035.7849075848526
2002-05-24,1029.8374692700663
2002-05-27,1030.7937677359396
2002-05-28,1023.0025937995941
2002-05-29,1018.4086481707782
2002-05-30,1010.3595985638246
2002-05-31,1013.8203519061399
2002-06-03,1004.0539501189829
2002-06-04,993.0418499188679
2002-06-05,998.4471070257098
2002-06-06,984.0580668077791
2002-06-07,980.9100084861776
2002-06-10,983.272836296295
2002-06-11,979.854285609997
2002-06-12,971.9512388120557
2002-06-13,965.2223820747774
2002-06-14,955.9985686307327
2002-06-17,972.2730173608905
2002-06-18,971.300897960022
2002-06-19,957.6886074841042
2002-06-20,949.1185502848685
2002-06-21,938.5048774681044
2002-06-24,928.2192513234495
2002-06-25,930.9064344959329
2002-06-26,912.6317100462645
2002-06-27,925.027458704893
2002-06-28,931.334703149474
2002-07-01,924.4728752803771
2002-07-02,916.0847505525336
2002-07-03,916.1206003460951
2002-07-04,919.538953881241
2002-07-05,939.7389815591309
2002-07-08,930.5847289444571
2002-07-09,916.8664708794078
2002-07-10,900.9196067679574
2002-07-11,889.2665079480057
2002-07-12,885.4956542550742
2002-07-15,862.0893423153393
2002-07-16,847.0036620195688
2002-07-17,853.791902797163
2002-07-18,843.970180922716
2002-07-19,814.5083181909147
2002-07-22,800.1560189792415
2002-07-23,795.11433980901
2002-07-24,809.2253283773978
2002-07-25,817.0928373425768
2002-07-26,826.3090493998483
2002-07-29,859.1738191218703
2002-07-30,857.9813060772477
2002-07-31,873.1392458383538
2002-08-01,856.1895309131438
2002-08-02,852.0218437364496
2002-08-05,835.0344432177076
2002-08-06,857.772833582829
2002-08-07,864.5911268547447
2002-08-08,882.0381008435091
2002-08-09,886.4380015665037
2002-08-12,878.7116001735981
2002-08-13,874.2503352252181
2002-08-14,881.6887656407075
2002-08-15,894.1695664026255
2002-08-16,890.4004119012933
2002-08-19,899.2613791136702
2002-08-20,888.5734348162587
2002-08-21,891.4410326187784
2002-08-22,904.42729597837
2002-08-23,894.7225091965099
2002-08-26,901.3983000823926
2002-08-27,896.3039830030369
2002-08-28,883.6457947901059
2002-08-29,875.9781394422034
2002-08-30,882.2702037571945
2002-09-02,876.1201605661317
2002-09-03,846.4637412417871
2002-09-04,852.7291673017213
2002-09-05,853.5122233016558
2002-09-06,864.8927669126572
2002-09-09,869.502525536762
2002-09-10,875.8985051149108
2002-09-11,880.8219717990174
2002-09-12,865.6093460552122
2002-09-13,862.748250596904
2002-09-16,867.2698335141321
2002-09-17,859.3929077787791
2002-09-18,849.2483126618232
2002-09-19,832.8599303162648
2002-09-20,832.9858449574457
2002-09-23,823.3392924676343
2002-09-24,816.1410968720289
2002-09-25,824.6266506112679
2002-09-26,841.7632645337983
2002-09-27,832.6133183397812
2002-09-30,814.7440425290541
2002-10-01,829.5215602114861
2002-10-02,826.6037454171409
2002-10-03,821.8719568461755
2002-10-04,815.7996128348141
2002-10-07,802.8812733157581
2002-10-08,807.8526007686871
2002-10-09,789.809468990547
2002-10-10,800.0739833491663
2002-10-11,817.6181154420365
2002-10-14,820.6771784016694
2002-10-15,842.1432482253233
2002-10-16,834.3277979446113
2002-10-17,848.1510287308158
2002-10-18,849.4534146472043
2002-10-21,854.1075284802324
2002-10-22,844.1392821723717
2002-10-23,840.9969610616458
2002-10-24,841.3203754887162
2002-10-25,845.7767428736829
2002-10-28,840.5783586884933
2002-10-29,828.71045765398
2002-10-30,838.2926762749295
2002-10-31,832.0421044269975
2002-11-01,831.2714223476936
2002-11-04,836.8774686553767
2002-11-05,838.731717416816
2002-11-06,843.1151551709582
2002-11-07,829.1809265011284
2002-11-08,820.9024783903577
2002-11-11,814.4462073264426
2002-11-12,814.8873310065984
2002-11-13,811.7054315493726
2002-11-14,823.1727718620527
2002-11-15,828.0609450035404
2002-11-18,820.775589452692
2002-11-19,817.5985796598793
2002-11-20,825.4353067604766
2002-11-21,834.5839164059495
2002-11-22,835.0554298833092
2002-11-25,838.0963338882484
2002-11-26,827.3835938508818
2002-11-27,841.4675445118627
2002-11-28,839.8257013674204
2002-11-29,837.4930997309287
2002-12-02,833.1161993799932
2002-12-03,829.7661567494941
2002-12-04,828.0218127843564
2002-12-05,823.5567641615598
2002-12-06,822.121760968272
2002-12-09,816.6650745935503
2002-12-10,819.2124057382689
2002-12-11,820.9107290352079
2002-12-12,814.8974075903827
2002-12-13,810.224966558746
2002-12-16,820.0439890714215
2002-12-17,810.253115489162
2002-12-18,806.4550906679505
2002-12-19,805.7465325267624
2002-12-20,809.6595740463358
2002-12-23,813.0861024520672
2002-12-24,810.6965009413406
2002-12-25,810.5078790619302
2002-12-26,810.5580275978492
2002-12-27,799.0430829898007
2002-12-30,802.2380935788932
2002-12-31,800.9859828742958
2003-01-01,800.9859828742958
2003-01-02,820.0669702722919
2003-01-03,819.5613001120428
2003-01-06,828.5309878235075
2003-01-07,820.8419378366673
2003-01-08,816.8238238827961
2003-01-09,816.8570862867969
2003-01-10,812.0772309281607
2003-01-13,809.389646927958
2003-01-14,810.3242307876405
2003-01-15,805.2340911597773
2003-01-16,805.9312349995671
2003-01-17,796.0494315394146
2003-01-20,793.2900720361631
2003-01-21,788.2177837005416
2003-01-22,781.3898320280083
2003-01-23,780.5220814578676
2003-01-24,767.6860547670632
2003-01-27,753.5745110848426
2003-01-28,756.2900294551822
2003-01-29,755.2178832021057
2003-01-30,756.9181958754332
2003-01-31,762.8020742540849
2003-02-03,766.2943252274478
2003-02-04,756.0859638040464
2003-02-05,756.4413622619444
2003-02-06,752.5775860102378
2003-02-07,748.1813601731166
2003-02-10,751.7692999878515
2003-02-11,752.7563795778292
2003-02-12,744.5836437590336
2003-02-13,738.8396959664087
2003-02-14,746.9252407927629
2003-02-17,751.7998526795625
2003-02-18,762.3084037351706
2003-02-19,756.1019825891407
2003-02-20,747.6486606256494
2003-02-21,751.292292246253
2003-02-24,748.9811257249097
2003-02-25,747.2145110087138
2003-02-26,742.749745166512
2003-02-27,746.3645236518581
2003-02-28,747.1808734112145
2003-03-03,744.2184824452521
2003-03-04,733.896975040692
2003-03-05,731.770095285826
2003-03-06,727.4481431221462
2003-03-07,722.5448458661551
2003-03-10,710.61011238508
2003-03-11,707.4139650472955
2003-03-12,705.8014552996982
2003-03-13,722.3065693104011
2003-03-14,733.4657720726825
2003-03-17,750.4714300939776
2003-03-18,756.1420416699964
2003-03-19,764.6832986847916
2003-03-20,764.7960827062542
2003-03-21,778.5925474521698
2003-03-24,760.0778551163919
2003-03-25,763.2963040750957
2003-03-26,764.0558238995205
2003-03-27,760.9644359221253
2003-03-28,758.5529429616838
2003-03-31,741.5212753507866
2003-04-01,748.4800337939519
2003-04-02,762.3468022813624
2003-04-03,761.9906605470593
2003-04-04,767.4420838632176
2003-04-07,775.8646382468903
2003-04-08,771.2371845183729
2003-04-09,766.1639152976479
2003-04-10,760.1303289893203
2003-04-11,762.0593289499656
2003-04-14,766.8637241654242
2003-04-15,770.5356880128347
2003-04-16,759.770362285095
2003-04-17,762.9223526991948
2003-04-18,763.0366686612127
2003-04-21,764.4570381764839
2003-04-22,766.4417223439049
2003-04-23,771.0870546073096
2003-04-24,763.7613645827474
2003-04-25,758.3408752109681
2003-04-28,766.1545583801809
2003-04-29,765.2923486187262
2003-04-30,761.3860820393666
2003-05-01,757.5591117234895
2003-05-02,763.5227503504872
2003-05-05,761.5732655413187
2003-05-06,764.8578504420161
2003-05-07,764.2331263766365
2003-05-08,755.5305868036892
2003-05-09,759.7286779443066
2003-05-12,761.2390290972205
2003-05-13,762.1352923709611
2003-05-14,763.8751029805651
2003-05-15,767.4823858786767
2003-05-16,764.1218757853234
2003-05-19,747.7556004733364
2003-05-20,751.0544249019979
2003-05-21,749.1334916507117
2003-05-22,754.678979778141
2003-05-23,753.184910732821
2003-05-26,749.1528913252316
2003-05-27,751.9988537529804
2003-05-28,757.5998931408702
2003-05-29,753.4934040480114
2003-05-30,761.1453323059712
2003-06-02,767.3809334121967
2003-06-03,768.4491460857582
2003-06-04,776.7821503492918
2003-06-05,769.4797422047217
2003-06-06,778.0164398879925
2003-06-09,770.9208346019421
2003-06-10,776.6600147897403
2003-06-11,780.0595892474315
2003-06-12,781.9563433550632
2003-06-13,776.1746559496913
2003-06-16,781.1790064353477
2003-06-17,786.4413623476241
2003-06-18,792.2792079790673
2003-06-19,787.5648821296065
2003-06-20,793.1317405275455
2003-06-23,791.4924751386524
2003-06-24,789.1331719994186
2003-06-25,784.7514654159128
2003-06-26,791.7877154954663
2003-06-27,791.16305995044
2003-06-30,785.2254164538774
2003-07-01,783.7165288681368
2003-07-02,796.2350328168318
2003-07-03,795.8359984330368
2003-07-04,795.6931654143802
2003-07-07,809.3405213692893
2003-07-08,807.8065800769832
2003-07-09,801.8084108486697
2003-07-10,796.7730383143415
2003-07-11,802.9793091442369
2003-07-14,807.9224141012511
2003-07-15,805.286446500055
2003-07-16,803.5060904625565
2003-07-17,800.9256170303914
2003-07-18,802.9118517978109
2003-07-21,793.0876069634752
2003-07-22,793.9568460303307
2003-07-23,793.205533810885
2003-07-24,791.4290660689172
2003-07-25,793.3637048597095
2003-07-28,794.7893824378891
2003-07-29,790.6132375890988
2003-07-30,794.5457787195433
2003-07-31,801.3190300452242
2003-08-01,797.7927683150442
2003-08-04,792.3815168906549
2003-08-05,786.4376898025989
2003-08-06,787.2518672391482
2003-08-07,790.9924661723064
2003-08-08,799.4736334241768
2003-08-11,802.0460010313302
2003-08-12,806.5957362990966
2003-08-13,804.810187447075
2003-08-14,811.1912797506167
2003-08-15,811.6524825965931
2003-08-18,818.2572332064321
2003-08-19,823.5164654332141
2003-08-20,825.5723465888155
2003-08-21,834.5814533006824
2003-08-22,835.1279540464536
2003-08-25,831.8613430671573
2003-08-26,833.5329726695401
2003-08-27,834.0113001452524
2003-08-28,834.4294143849737
2003-08-29,833.9041756234132
2003-09-01,837.7947313255164
2003-09-02,848.9254637100594
2003-09-03,855.8169295543535
2003-09-04,852.3634193224891
2003-09-05,843.0778598303825
2003-09-08,842.9785560552865
2003-09-09,837.5700793086778
2003-09-10,831.4383273111913
2003-09-11,833.752463634308
2003-09-12,828.4184363181471
2003-09-15,827.1330039372896
2003-09-16,839.10714027912
2003-09-17,836.2072330508805
2003-09-18,840.2122031600231
2003-09-19,836.5934703712602
2003-09-22,825.0512850692577
2003-09-23,827.0297145066725
2003-09-24,825.282471007325
2003-09-25,817.470778887082
2003-09-26,815.3258049879132
2003-09-29,813.5713315754541
2003-09-30,804.6775402784418
2003-10-01,812.1253472834536
2003-10-02,818.3277299560928
2003-10-03,824.941529313441
2003-10-06,824.5582301133393
2003-10-07,821.3538182536323
2003-10-08,816.8968495109116
2003-10-09,824.2603068474749
2003-10-10,821.8145743973815
2003-10-13,831.6369230565614
2003-10-14,831.1209950822806
2003-10-15,833.6121106064163
2003-10-16,834.2088449039466
2003-10-17,833.7738332267497
2003-10-20,834.0875989087831
2003-10-21,836.2962363466473
2003-10-22,824.6710991116354
2003-10-23,820.8947990091
2003-10-24,820.173194774512
2003-10-27,826.8536988893278
2003-10-28,835.2557881932913
2003-10-29,838.1692165207999
2003-10-30,838.3404458543775
2003-10-31,840.3953281603243
2003-11-03,850.7881317936549
2003-11-04,851.2061735943372
2003-11-05,851.0502995331756
2003-11-06,852.8093342483752
2003-11-07,853.3048656235786
2003-11-10,851.023935521692
2003-11-11,846.8758682362917
2003-11-12,846.177078772434
2003-11-13,846.7606354072902
2003-11-14,843.8319777286956
2003-11-17,836.1304173075423
2003-11-18,830.5790520270347
2003-11-19,828.950892211899
2003-11-20,827.2868610193545
2003-11-21,826.3275769905977
2003-11-24,839.2753544884805
2003-11-25,841.6125444402693
2003-11-26,839.0606859620299
2003-11-27,840.1141524217591
2003-11-28,834.8379740977239
2003-12-01,845.2737765447702
2003-12-02,840.0843319143909
2003-12-03,839.1695946795707
2003-12-04,842.0826721878061
2003-12-05,836.8176942668351
2003-12-08,834.1673856459913
2003-12-09,833.286312792145
2003-12-10,826.520767155052
2003-12-11,836.8904388942154
2003-12-12,833.7883111521736
2003-12-15,832.2148384131226
2003-12-16,830.0223199390815
2003-12-17,828.1025033806416
2003-12-18,832.9790246130997
2003-12-19,834.4380630652571
2003-12-22,833.3821317199211
2003-12-23,835.0643561970459
2003-12-24,834.0828470217206
2003-12-25,833.763978747447
2003-12-26,835.4020317666833
2003-12-29,840.6590092706832
2003-12-30,840.0394347725593
2003-12-31,836.0006067123849
2004-01-01,836.0006067123849
2004-01-02,838.1611070942599
2004-01-05,842.1363752537148
2004-01-06,839.0450227111069
2004-01-07,838.579188171268
2004-01-08,838.7555360977931
2004-01-09,830.0119485545748
2004-01-12,833.3667445435025
2004-01-13,831.9986337900651
2004-01-14,838.3983578513714
2004-01-15,838.8686078961679
2004-01-16,851.1898532621021
2004-01-19,851.1681406661448
2004-01-20,843.6966675359936
2004-01-21,844.975778123867
2004-01-22,842.8244187330317
2004-01-23,844.4544827555764
2004-01-26,854.1905899930774
2004-01-27,850.9679467339944
2004-01-28,848.7500124855222
2004-01-29,860.5040983671821
2004-01-30,855.4108926357329
2004-02-02,859.3677449623935
2004-02-03,853.9810925233336
2004-02-04,852.4978894900197
2004-02-05,848.4537081923925
2004-02-06,848.6527483508507
2004-02-09,853.1146834882719
2004-02-10,855.7007000271748
2004-02-11,861.3856354426323
2004-02-12,852.7713847508396
2004-02-13,853.5408552702772
2004-02-16,854.3905752491642
2004-02-17,857.1861786689324
2004-02-18,853.5509945243119
2004-02-19,859.8206855048152
2004-02-20,860.132430880513
2004-02-23,862.2171507787442
2004-02-24,856.7872199471665
2004-02-25,863.4064769436155
2004-02-26,871.4507587761609
2004-02-27,874.6493991876812
2004-03-01,883.9629830727046
2004-03-02,888.7163110225816
2004-03-03,896.0600663508503
2004-03-04,893.0450700663589
2004-03-05,885.6447180952799
2004-03-08,888.8229530314645
2004-03-09,885.9227973039602
2004-03-10,888.7661356462015
2004-03-11,875.9953830696417
2004-03-12,881.0116952469423
2004-03-15,872.5984357295806
2004-03-16,872.4270741885404
2004-03-17,888.9749948047643
2004-03-18,883.0689772297056
2004-03-19,882.0291070590437
2004-03-22,873.201851764661
2004-03-23,878.0141464319092
2004-03-24,880.7500420747061
2004-03-25,891.1119580056278
2004-03-26,895.6124978601694
2004-03-29,898.9330428710298
2004-03-30,900.2827671103416
2004-03-31,897.9482318934538
2004-04-01,898.6316320269234
2004-04-02,912.6275571863313
2004-04-05,919.9931393395422
2004-04-06,915.485524495673
2004-04-07,910.5561524930723
2004-04-08,913.4049729094303
2004-04-09,912.5901244855735
2004-04-12,914.0591870515609
2004-04-13,916.2039418861228
2004-04-14,908.8330715983342
2004-04-15,910.2154866174128
2004-04-16,913.0674113612442
2004-04-19,912.404392981713
2004-04-20,913.3202371253933
2004-04-21,913.6928913313494
2004-04-22,920.8120077495856
2004-04-23,926.4673219648791
2004-04-26,925.7355394398653
2004-04-27,921.717271313329
2004-04-28,915.4972931981607
2004-04-29,906.0597386662198
2004-04-30,898.3064475514667
2004-05-03,905.3454179302862
2004-05-04,902.2765489454896
2004-05-05,903.5182387978997
2004-05-06,900.2290519903852
2004-05-07,895.4118181561461
2004-05-10,881.4049813072093
2004-05-11,889.6011998618072
2004-05-12,887.5564607000115
2004-05-13,887.2952371544534
2004-05-14,887.7364904412046
2004-05-17,874.1043341143217
2004-05-18,879.8341471589819
2004-05-19,880.0192544529974
2004-05-20,884.5410609152033
2004-05-21,884.4058405127586
2004-05-24,889.6251779917262
2004-05-25,888.6907660490037
2004-05-26,894.5305854788213
2004-05-27,891.1095792290434
2004-05-28,893.3772042754805
2004-05-31,894.1701285326519
2004-06-01,892.2190459471055
2004-06-02,892.6529912706109
2004-06-03,889.2503235347347
2004-06-04,893.5732672325098
2004-06-07,900.665531974797
2004-06-08,902.7924276489885
2004-06-09,907.7439570226386
2004-06-10,909.8751952244743
2004-06-11,912.8897904729697
2004-06-14,901.0572273822881
2004-06-15,906.5158231042324
2004-06-16,914.180055493768
2004-06-17,914.0888864792485
2004-06-18,911.1020950049627
2004-06-21,915.8298442354325
2004-06-22,914.8139338912118
2004-06-23,919.3687197599995
2004-06-24,916.9866431051336
2004-06-25,915.6545373345343
2004-06-28,914.3650563147861
2004-06-29,915.614746659182
2004-06-30,914.5040655379642
2004-07-01,913.3343621218665
2004-07-02,905.4358307623359
2004-07-05,904.9773904283637
2004-07-06,904.149778639256
2004-07-07,902.1650081540289
2004-07-08,898.4316960753358
2004-07-09,901.4856176986967
2004-07-12,902.5007222059594
2004-07-13,905.3073304133919
2004-07-14,899.7380033599687
2004-07-15,898.3324521593627
2004-07-16,895.9186214106254
2004-07-19,896.9962718610526
2004-07-20,900.1725742497399
2004-07-21,900.0994179085252
2004-07-22,892.6181647841968
2004-07-23,894.2977363290148
2004-07-26,890.2010621077753
2004-07-27,895.5430259618606
2004-07-28,897.6933249921327
2004-07-29,898.1028265651754
2004-07-30,904.3293653914081
2004-08-02,910.3820823464404
2004-08-03,910.6378609914011
2004-08-04,908.8279247801132
2004-08-05,903.0139564046617
2004-08-06,887.851910248903
2004-08-09,885.4557957166859
2004-08-10,885.3272073122024
2004-08-11,891.3281586110736
2004-08-12,885.6668880830815
2004-08-13,879.1827900385108
2004-08-16,885.3310801145896
2004-08-17,887.6443654656354
2004-08-18,894.5747804770181
2004-08-19,891.4453819323238
2004-08-20,897.9001529780047
2004-08-23,903.7893951483829
2004-08-24,908.0716818525372
2004-08-25,912.6102842732046
2004-08-26,914.2547501896545
2004-08-27,921.1188096441149
2004-08-30,918.0466825466217
2004-08-31,915.7628604075085
2004-09-01,918.2895728092752
2004-09-02,923.5645104291419
2004-09-03,928.2876597077086
2004-09-06,929.4134315818904
2004-09-07,931.7316190914681
2004-09-08,926.257575977006
2004-09-09,920.1600917049561
2004-09-10,915.0264289288832
2004-09-13,918.2254428648738
2004-09-14,918.5082527687341
2004-09-15,921.3829741135143
2004-09-16,924.0341426766793
2004-09-17,923.5622417276464
2004-09-20,921.2456926330063
2004-09-21,919.3849436025067
2004-09-22,915.0106420415003
2004-09-23,909.768593377366
2004-09-24,912.043667152536
2004-09-27,908.2129157265529
2004-09-28,912.1946665960448
2004-09-29,913.7219658425666
2004-09-30,911.3742242473373
2004-10-01,921.0578024725899
2004-10-04,930.9205250478755
2004-10-05,931.5203995490893
2004-10-06,934.8267744658306
2004-10-07,930.1494098096862
2004-10-08,924.866488437686
2004-10-11,927.8950722960204
2004-10-12,927.4616812200507
2004-10-13,925.075414863068
2004-10-14,916.990931002744
2004-10-15,915.0852060749659
2004-10-18,913.4708285963159
2004-10-19,912.4183687145031
2004-10-20,909.1989325782527
2004-10-21,912.427191331541
2004-10-22,909.5249904195645
2004-10-25,899.8393829366886
2004-10-26,905.358006971017
2004-10-27,911.2774013028882
2004-10-28,914.8960863910149
2004-10-29,916.9512624449418
2004-11-01,917.621010439439
2004-11-02,920.3573926683467
2004-11-03,923.9870263132257
2004-11-04,928.6296680340279
2004-11-05,929.8248710888103
2004-11-08,927.1932904537507
2004-11-09,928.4117802305298
2004-11-10,927.3244967399055
2004-11-11,932.841970388851
2004-11-12,940.0450387998222
2004-11-15,940.6014978933174
2004-11-16,934.8000700843263
2004-11-17,934.9332220390273
2004-11-18,936.026587084448
2004-11-19,930.093721195392
2004-11-22,931.7073633879276
2004-11-23,930.0910743268636
2004-11-24,930.1565026964545
2004-11-25,930.1435022248938
2004-11-26,929.384744398995
2004-11-29,928.7142136451873
2004-11-30,924.0288002099411
2004-12-01,930.0490794700628
2004-12-02,931.4607221727966
2004-12-03,929.2611214326004
2004-12-06,925.2415875504862
2004-12-07,918.8125594834067
2004-12-08,925.7377290415689
2004-12-09,927.9262586235621
2004-12-10,929.2940852477537
2004-12-13,931.9076489813162
2004-12-14,933.933930276316
2004-12-15,930.8542982319304
2004-12-16,935.3669418608091
2004-12-17,936.0309601612906
2004-12-20,931.6492346867075
2004-12-21,936.8105177041008
2004-12-22,939.5168439602717
2004-12-23,933.959464562794
2004-12-24,934.4807280314525
2004-12-27,929.9754533605634
2004-12-28,933.8155119884608
2004-12-29,933.5301223776862
2004-12-30,935.7597768132164
2004-12-31,938.1883919150516
2005-01-03,939.2830668458241
2005-01-04,940.4302249066418
2005-01-05,934.6533461817602
2005-01-06,939.8077771192782
2005-01-07,948.033794119217
2005-01-10,947.48976512801
2005-01-11,944.0051865633517
2005-01-12,938.1149086242544
2005-01-13,938.8770523414025
2005-01-14,946.7474870253328
2005-01-17,949.0482101797639
2005-01-18,955.9087927084948
2005-01-19,954.7367935279935
2005-01-20,954.6964934525469
2005-01-21,952.6082028867087
2005-01-24,949.8323152591772
2005-01-25,952.4017362369799
2005-01-26,951.6482803178734
2005-01-27,951.9900447130401
2005-01-28,952.8968173241559
2005-01-31,954.501523055298
2005-02-01,960.2295528798556
2005-02-02,963.6995265232607
2005-02-03,965.3640842705523
2005-02-04,974.2037142745983
2005-02-07,980.2134052569288
2005-02-08,981.0904681910989
2005-02-09,979.7861704801157
2005-02-10,978.7832595075544
2005-02-11,984.6770735710795
2005-02-14,982.1542131094648
2005-02-15,985.1977114297299
2005-02-16,983.8969465558611
2005-02-17,978.5781898248497
2005-02-18,978.0776269501225
2005-02-21,974.5130340021366
2005-02-22,960.5351304268488
2005-02-23,961.1182649986611
2005-02-24,962.3799797582137
2005-02-25,971.1288872703121
2005-02-28,968.2191436191491
2005-03-01,974.2617433282936
2005-03-02,976.9562586791241
2005-03-03,976.3810035105471
2005-03-04,980.3898661305541
2005-03-07,983.9659210841711
2005-03-08,974.9388054882871
2005-03-09,965.0926321970525
2005-03-10,960.0014052883862
2005-03-11,955.5958360644709
2005-03-14,960.9698554333644
2005-03-15,964.5124682556957
2005-03-16,954.3300012284931
2005-03-17,958.5130530578602
2005-03-18,963.7010987894497
2005-03-21,965.708016465613
2005-03-22,960.4027801429717
2005-03-23,964.8475498532126
2005-03-24,967.501980441133
2005-03-25,967.8990243365799
2005-03-28,972.8416976785437
2005-03-29,966.8229520091573
2005-03-30,970.6811918557761
2005-03-31,971.3437007684792
2005-04-01,973.3397215958881
2005-04-04,978.1884605132017
2005-04-05,981.711317726413
2005-04-06,983.893663516602
2005-04-07,985.7010001191799
2005-04-08,985.1061829856035
2005-04-11,979.9294396269771
2005-04-12,984.9565733061095
2005-04-13,982.9598423048038
2005-04-14,980.8047959777654
2005-04-15,963.8090257242887
2005-04-18,951.1185718291587
2005-04-19,957.1802939664442
2005-04-20,950.9094128483207
2005-04-21,955.0324722880421
2005-04-22,959.1288770700153
2005-04-25,970.6837758536105
2005-04-26,966.5266649704598
2005-04-27,964.6529259121294
2005-04-28,964.2334536524542
2005-04-29,974.2737525298407
2005-05-02,980.9585957357559
2005-05-03,977.7136311830969
2005-05-04,980.3027264769057
2005-05-05,981.5781811952676
2005-05-06,987.1174658205781
2005-05-09,989.2172452261219
2005-05-10,981.8496116874788
2005-05-11,987.6273913123438
2005-05-12,986.9174982276878
2005-05-13,983.96736285827
2005-05-16,986.5234748312662
2005-05-17,987.5324595649976
2005-05-18,993.2981585693601
2005-05-19,998.9507009328917
2005-05-20,1001.7933797853475
2005-05-23,1004.3115738472219
2005-05-24,1004.3153538413296
2005-05-25,1001.8558620734856
2005-05-26,1008.332756331811
2005-05-27,1009.2237936899894
2005-05-30,1015.8163006273984
2005-05-31,1019.9633702727642
2005-06-01,1033.5632302480685
2005-06-02,1031.749359657317
2005-06-03,1031.7503401341637
2005-06-06,1032.2791286353315
2005-06-07,1037.1805449804326
2005-06-08,1034.1833254195126
2005-06-09,1040.0579478167303
2005-06-10,1045.3566195327107
2005-06-13,1051.1714985772308
2005-06-14,1053.8299923267457
2005-06-15,1049.4890065071413
2005-06-16,1053.5578761935678
2005-06-17,1050.7390260909372
