Date,EMU MINIMUM VOLATILITY (EUR)
2002-09-18,801.3076413687613
2002-09-19,789.3941223201382
2002-09-20,787.8181035662319
2002-09-23,765.9861639596556
2002-09-24,751.8528585413661
2002-09-25,762.3828515435108
2002-09-26,788.1622930642029
2002-09-27,784.3983338822383
2002-09-30,757.3409291670808
2002-10-01,764.3316002463865
2002-10-02,780.4139390822838
2002-10-03,771.4491957297146
2002-10-04,760.7511055894403
2002-10-07,750.9587694475621
2002-10-08,745.0213377314502
2002-10-09,738.5129306772903
2002-10-10,745.8586645072637
2002-10-11,772.21034338498
2002-10-14,770.2962506193986
2002-10-15,802.0930950528758
2002-10-16,797.3818451589082
2002-10-17,813.5915005812459
2002-10-18,812.6952650416007
2002-10-21,814.8859234965727
2002-10-22,807.8252662949858
2002-10-23,787.7494205973769
2002-10-24,798.9467423007742
2002-10-25,794.2969218332136
2002-10-28,801.228783424352
2002-10-29,778.0973055005596
2002-10-30,790.2386688984865
2002-10-31,804.6127209099035
2002-11-01,800.0504178316082
2002-11-04,820.1586991039261
2002-11-05,821.1151016588427
2002-11-06,818.0208704482783
2002-11-07,805.212223332878
2002-11-08,798.1690700426433
2002-11-11,795.9000869776179
2002-11-12,801.0198711980845
2002-11-13,797.1168312506268
2002-11-14,809.6612810444476
2002-11-15,811.0669684534812
2002-11-18,816.1019060712779
2002-11-19,812.538585024275
2002-11-20,809.5524915490707
2002-11-21,827.763908399482
2002-11-22,826.3145045615639
2002-11-25,825.4714296456158
2002-11-26,815.2991870985145
2002-11-27,832.0268007536907
2002-11-28,832.2129312682309
2002-11-29,833.4119463950343
2002-12-02,833.6468619625969
2002-12-03,821.1816104186855
2002-12-04,820.7215867915476
2002-12-05,812.9084332234737
2002-12-06,810.587165923973
2002-12-09,798.232676706684
2002-12-10,804.9644863335985
2002-12-11,812.3433680560374
2002-12-12,803.4284766760935
2002-12-13,793.8287726586611
2002-12-16,807.0341433889395
2002-12-17,802.9966366108963
2002-12-18,793.9858256125833
2002-12-19,788.9693291253107
2002-12-20,796.4011764597798
2002-12-23,798.3167636206474
2002-12-24,798.8038563709235
2002-12-25,798.8038563709235
2002-12-26,798.8038563709234
2002-12-27,785.186682735332
2002-12-30,788.500222567816
2002-12-31,793.2661478716988
2003-01-01,793.2661478716988
2003-01-02,814.9411980733908
2003-01-03,813.9709857276592
2003-01-06,816.14391979095
2003-01-07,810.9279499304777
2003-01-08,802.4538883922172
2003-01-09,807.3347722617565
2003-01-10,804.9011449535502
2003-01-13,807.2529798714376
2003-01-14,810.9905378734298
2003-01-15,805.7417283534202
2003-01-16,806.8927897084244
2003-01-17,792.6022528644421
2003-01-20,789.7941190121835
2003-01-21,782.6262560200386
2003-01-22,771.9940565243746
2003-01-23,768.787818055701
2003-01-24,763.3921356640902
2003-01-27,744.3619739981535
2003-01-28,741.4679762119454
2003-01-29,740.0914004772447
2003-01-30,748.0464482987979
2003-01-31,755.6743957036526
2003-02-03,760.7392581243076
2003-02-04,743.8803822127603
2003-02-05,747.9729008111716
2003-02-06,738.9821379980139
2003-02-07,729.7172528619514
2003-02-10,728.0440049829592
2003-02-11,738.2462563448172
2003-02-12,728.3108147068859
2003-02-13,724.1116641067968
2003-02-14,735.2808570965292
2003-02-17,741.7326543736002
2003-02-18,749.037023735173
2003-02-19,738.205953010709
2003-02-20,733.9943146917058
2003-02-21,738.099327168171
2003-02-24,729.1672007864747
2003-02-25,712.6358460255215
2003-02-26,709.0859525567319
2003-02-27,717.4366516171606
2003-02-28,724.7627934159357
2003-03-03,723.2494946375305
2003-03-04,713.1991858380358
2003-03-05,708.3353671948915
2003-03-06,702.6953767852226
2003-03-07,692.5746556436005
2003-03-10,682.5221819759373
2003-03-11,678.9117454225538
2003-03-12,662.1578583882966
2003-03-13,685.4844522393126
2003-03-14,709.6371137184769
2003-03-17,721.8684274993369
2003-03-18,725.7839518845051
2003-03-19,734.1816849758754
2003-03-20,729.3390176448461
2003-03-21,747.8503646280578
2003-03-24,722.1019217264362
2003-03-25,731.7864515699313
2003-03-26,731.9749378350336
2003-03-27,725.2941859854187
2003-03-28,724.4721909958988
2003-03-31,706.8732622640134
2003-04-01,715.0669822686693
2003-04-02,734.6392996253958
2003-04-03,740.3818667651003
2003-04-04,748.8915442771035
2003-04-07,766.8387440814745
2003-04-08,760.4326082334677
2003-04-09,761.2176952021775
2003-04-10,752.0163274039351
2003-04-11,758.5974427891238
2003-04-14,760.9432444758155
2003-04-15,769.251811433105
2003-04-16,765.7529185964135
2003-04-17,770.0313783319327
2003-04-18,770.0313783319327
2003-04-21,770.0313783319328
2003-04-22,772.7146603697428
2003-04-23,780.3458631922402
2003-04-24,772.1157491414568
2003-04-25,763.9881015039866
2003-04-28,775.9769519328465
2003-04-29,774.2213301250772
2003-04-30,776.6497408078711
2003-05-01,776.4364982106571
2003-05-02,776.8410434004229
2003-05-05,783.5047283937241
2003-05-06,794.1551354900765
2003-05-07,788.8214379788227
2003-05-08,774.5537428149577
2003-05-09,781.0067498465463
2003-05-12,780.8928880896241
2003-05-13,778.5263188410705
2003-05-14,779.7804487299207
2003-05-15,783.6985951817725
2003-05-16,787.6488527530779
2003-05-19,769.9559444564192
2003-05-20,773.4589298715455
2003-05-21,769.3504411429283
2003-05-22,775.7250756415073
2003-05-23,773.7344328201838
2003-05-26,773.4772581761013
2003-05-27,775.296110668876
2003-05-28,780.7506693720509
2003-05-29,781.9349271508069
2003-05-30,787.1888205875787
2003-06-02,795.0469789103907
2003-06-03,791.5174295610066
2003-06-04,799.6283802452416
2003-06-05,796.4506680749521
2003-06-06,806.1038358671323
2003-06-09,801.9511503793498
2003-06-10,800.6478124926774
2003-06-11,807.2587594753354
2003-06-12,810.2478117699369
2003-06-13,806.8846903905528
2003-06-16,814.9757502135463
2003-06-17,819.0803998567671
2003-06-18,821.6336197853406
2003-06-19,814.5084185625088
2003-06-20,822.3715892353117
2003-06-23,807.4213998408403
2003-06-24,803.5328896202096
2003-06-25,805.7054482853368
2003-06-26,805.9933219967272
2003-06-27,806.801825203224
2003-06-30,803.5393327939996
2003-07-01,794.4682759769423
2003-07-02,803.1979873295905
2003-07-03,801.942244858629
2003-07-04,799.3836793756196
2003-07-07,815.1629262996562
2003-07-08,814.7365526897551
2003-07-09,808.854535824643
2003-07-10,806.4002814110298
2003-07-11,813.1757125039677
2003-07-14,821.0784982927617
2003-07-15,816.9514474547359
2003-07-16,813.7655656353865
2003-07-17,813.4846917993738
2003-07-18,814.7186145552
2003-07-21,808.5756932793299
2003-07-22,810.5076845370976
2003-07-23,810.9427762949705
2003-07-24,818.463694110282
2003-07-25,815.0821007163001
2003-07-28,819.3608554813192
2003-07-29,815.1536816221258
2003-07-30,817.0600427930225
2003-07-31,821.5343585099023
2003-08-01,816.1054554865302
2003-08-04,812.4532916219578
2003-08-05,816.0635748340387
2003-08-06,808.6978664263978
2003-08-07,810.6381349271652
2003-08-08,815.9287174476385
2003-08-11,819.2434479116
2003-08-12,822.4101168915505
2003-08-13,822.1970980440625
2003-08-14,831.4597973993131
2003-08-15,832.6303560541697
2003-08-18,837.230860120782
2003-08-19,837.2963975568624
2003-08-20,834.8990723620874
2003-08-21,841.3223878343213
2003-08-22,843.9666886881398
2003-08-25,838.8826151646408
2003-08-26,832.4318946613188
2003-08-27,837.5281099544341
2003-08-28,841.8314722257234
2003-08-29,838.3788839704789
2003-09-01,846.9403880042895
2003-09-02,846.4991945439048
2003-09-03,853.6136593939723
2003-09-04,851.7720686238307
2003-09-05,848.5816370693894
2003-09-08,851.3677126418684
2003-09-09,846.3750456006724
2003-09-10,840.0663020992106
2003-09-11,843.1533352041765
2003-09-12,839.1723002608513
2003-09-15,841.1380369621146
2003-09-16,846.4368931268699
2003-09-17,849.6776386943551
2003-09-18,850.8932670603829
2003-09-19,846.6314749874317
2003-09-22,834.6123978885942
2003-09-23,832.5057664574389
2003-09-24,830.6471296399887
2003-09-25,827.9299892468538
2003-09-26,824.3237723505367
2003-09-29,822.1547658991858
2003-09-30,814.3225045967456
2003-10-01,820.4580004523895
2003-10-02,819.1331945792464
2003-10-03,832.1475090857937
2003-10-06,829.2013165422951
2003-10-07,825.8687951575474
2003-10-08,828.2225018352548
2003-10-09,836.1153182664286
2003-10-10,834.7630298962722
2003-10-13,842.9175981661097
2003-10-14,842.3456017560845
2003-10-15,847.80152289032
2003-10-16,844.9704523429942
2003-10-17,843.7294047316927
2003-10-20,844.0678278748662
2003-10-21,845.5910020190058
2003-10-22,836.1294165208592
2003-10-23,831.935078921723
2003-10-24,831.2142766235468
2003-10-27,836.3061426380058
2003-10-28,841.0304886500691
2003-10-29,842.167484236459
2003-10-30,847.1997466676555
2003-10-31,847.2957973731262
2003-11-03,859.0558403472166
2003-11-04,859.1003688850325
2003-11-05,857.9991114470397
2003-11-06,859.221149219077
2003-11-07,864.7604041917759
2003-11-10,862.1903633228668
2003-11-11,859.347641421456
2003-11-12,859.9562108543641
2003-11-13,861.2725192500868
2003-11-14,867.431234789329
2003-11-17,855.6632399101425
2003-11-18,855.9629226804069
2003-11-19,852.8165670660411
2003-11-20,851.3126022869545
2003-11-21,853.9383617927762
2003-11-24,863.3130582586015
2003-11-25,865.2561943407554
2003-11-26,864.068562912699
2003-11-27,867.177699815107
2003-11-28,865.6235581075127
2003-12-01,876.3917364095083
2003-12-02,877.1108661287026
2003-12-03,879.8510488744081
2003-12-04,878.292227032699
2003-12-05,875.2478824817726
2003-12-08,872.2301245054689
2003-12-09,876.6152715036412
2003-12-10,872.4001835948634
2003-12-11,875.4208495225894
2003-12-12,874.966498695704
2003-12-15,876.2365193548999
2003-12-16,873.6954725793954
2003-12-17,875.2130598756817
2003-12-18,879.3677390984888
2003-12-19,881.6283173386745
2003-12-22,880.5876383832975
2003-12-23,885.4162916521609
2003-12-24,885.4262722550551
2003-12-25,885.4262722550551
2003-12-26,885.4262722550552
2003-12-29,890.4567038810245
2003-12-30,891.3276186638315
2003-12-31,893.1160051905669
2004-01-01,893.1160051905669
2004-01-02,905.13322922757
2004-01-05,910.5624551870031
2004-01-06,909.867636647026
2004-01-07,907.3423845295031
2004-01-08,911.3824199204004
2004-01-09,906.9506663039144
2004-01-12,907.9332691014384
2004-01-13,909.0616140534547
2004-01-14,916.767959016601
2004-01-15,917.5155131632359
2004-01-16,921.1802157899517
2004-01-19,924.7295879104229
2004-01-20,921.1240256641116
2004-01-21,928.1065804291343
2004-01-22,930.5855391841881
2004-01-23,930.1763787555992
2004-01-26,925.4918333901248
2004-01-27,929.1891802592888
2004-01-28,930.3147184723355
2004-01-29,925.6529947277589
2004-01-30,921.3519587786445
2004-02-02,926.937231956583
2004-02-03,926.2774788593912
2004-02-04,924.6127962043234
2004-02-05,927.5256468720295
2004-02-06,929.1438893636557
2004-02-09,936.8125704011013
2004-02-10,939.6835264570486
2004-02-11,940.7040067323591
2004-02-12,941.1600198246502
2004-02-13,938.9221189057597
2004-02-16,942.5258985718632
2004-02-17,946.7082081008425
2004-02-18,949.1204353610503
2004-02-19,954.5419735857515
2004-02-20,949.8192699312674
2004-02-23,951.7308988206318
2004-02-24,943.9665777485617
2004-02-25,944.2760054001081
2004-02-26,946.886515792672
2004-02-27,953.0266208357608
2004-03-01,959.120124770546
2004-03-02,964.1566756332475
2004-03-03,962.1555642572156
2004-03-04,966.2966993292488
2004-03-05,966.813803630645
2004-03-08,973.1948312058253
2004-03-09,966.8215332843549
2004-03-10,967.4327333266273
2004-03-11,949.4114796390526
2004-03-12,948.8856630663441
2004-03-15,932.1752238950548
2004-03-16,933.2980538905247
2004-03-17,944.4819719257592
2004-03-18,936.3124666779877
2004-03-19,939.3787445644069
2004-03-22,926.2340090328037
2004-03-23,926.9263447013543
2004-03-24,928.604721865989
2004-03-25,939.2834031600586
2004-03-26,940.7436984484282
2004-03-29,948.8046061088481
2004-03-30,948.6938483069142
2004-03-31,951.176697447024
2004-04-01,960.1419475260789
2004-04-02,971.7591606797092
2004-04-05,976.9664036611965
2004-04-06,972.4519864089043
2004-04-07,974.8447750572863
2004-04-08,977.1397975061252
2004-04-09,977.1397975061252
2004-04-12,977.1397975061253
2004-04-13,986.3643803140767
2004-04-14,979.0408884217533
2004-04-15,977.5350571253008
2004-04-16,985.2293604579096
2004-04-19,984.011443302797
2004-04-20,988.5759428784121
2004-04-21,984.0077561629392
2004-04-22,989.8450129469018
2004-04-23,992.5132094540882
2004-04-26,992.2362134611849
2004-04-27,991.5544449828201
2004-04-28,983.5092373725658
2004-04-29,978.3693194925623
2004-04-30,975.5612115831105
2004-05-03,982.2177037533027
2004-05-04,983.2510986614692
2004-05-05,988.3843664537361
2004-05-06,977.6534014304106
2004-05-07,974.048779961831
2004-05-10,952.0986043044
2004-05-11,961.8147860541774
2004-05-12,956.0454173536109
2004-05-13,964.490341205796
2004-05-14,960.2097193812467
2004-05-17,951.9957324661351
2004-05-18,954.4307651045447
2004-05-19,965.6973906169051
2004-05-20,960.7274112093135
2004-05-21,960.0972624544139
2004-05-24,967.1134849192275
2004-05-25,962.3747538719072
2004-05-26,968.3806151611977
2004-05-27,975.0129268801277
2004-05-28,972.3247170545217
2004-05-31,975.4665452858784
2004-06-01,968.6916508759474
2004-06-02,974.4455110361871
2004-06-03,978.6007872898837
2004-06-04,985.6699922545811
2004-06-07,991.4417870330997
2004-06-08,990.0432330544876
2004-06-09,987.5038910844644
2004-06-10,991.1849513964421
2004-06-11,989.9792289127009
2004-06-14,982.3485669883382
2004-06-15,989.0681839721718
2004-06-16,994.2292330661827
2004-06-17,995.7415723600733
2004-06-18,998.4292885251515
2004-06-21,999.7443163206326
2004-06-22,996.0767740048904
2004-06-23,998.3761549314237
2004-06-24,999.8548007037851
2004-06-25,999.2758268370002
2004-06-28,1004.5035060898833
2004-06-29,1004.7120810638445
2004-06-30,1002.8586380914286
2004-07-01,1001.7180201927341
2004-07-02,1000.1669058240165
2004-07-05,999.7494691203233
2004-07-06,997.2810155457108
2004-07-07,998.789144450395
2004-07-08,1001.9985621111806
2004-07-09,1001.0343653739419
2004-07-12,998.4505998017908
2004-07-13,998.4241401533279
2004-07-14,995.8129568837554
2004-07-15,990.2340505658426
2004-07-16,993.0668229192715
2004-07-19,989.2713144725791
2004-07-20,992.0202237014574
2004-07-21,995.1183158478486
2004-07-22,984.1926118889952
2004-07-23,984.8013779602795
2004-07-26,979.8716684407011
2004-07-27,987.3930545186627
2004-07-28,987.3983817511191
2004-07-29,995.6414210306389
2004-07-30,997.7198802424022
2004-08-02,996.3321793911794
2004-08-03,1002.9679447764863
2004-08-04,998.2719098619731
2004-08-05,1001.2751294314013
2004-08-06,987.3208555692567
2004-08-09,980.1738087753904
2004-08-10,983.4732815803065
2004-08-11,979.4310113361544
2004-08-12,979.3394187850442
2004-08-13,977.0567943163134
2004-08-16,982.669742592754
2004-08-17,985.918273921114
2004-08-18,987.6243227651124
2004-08-19,987.3410838245566
2004-08-20,984.8035374537036
2004-08-23,992.7724559682579
2004-08-24,992.8658602365738
2004-08-25,995.1377855814371
2004-08-26,1002.0665730662927
2004-08-27,1007.2148136154202
2004-08-30,1006.4542795682797
2004-08-31,1003.5357203038104
2004-09-01,1009.6213673184055
2004-09-02,1013.5606551082811
2004-09-03,1019.8946097024256
2004-09-06,1021.5846448592532
2004-09-07,1022.1327123232178
2004-09-08,1022.3776936671519
2004-09-09,1020.0907256645634
2004-09-10,1022.9855524171261
2004-09-13,1028.1771230859201
2004-09-14,1028.1989296330523
2004-09-15,1026.6019379391564
2004-09-16,1025.613614260028
2004-09-17,1028.8703057452876
2004-09-20,1027.4926163981027
2004-09-21,1031.590728142667
2004-09-22,1027.6170832585951
2004-09-23,1022.4842267707972
2004-09-24,1023.1094962382936
2004-09-27,1019.6709474829659
2004-09-28,1022.8253763319645
2004-09-29,1029.2157307069024
2004-09-30,1023.7616255347154
2004-10-01,1036.608438554009
2004-10-04,1043.4141580030964
2004-10-05,1044.9361946082395
2004-10-06,1043.4874310203636
2004-10-07,1043.433391771439
2004-10-08,1041.9125053803864
2004-10-11,1041.249518827989
2004-10-12,1036.9203593641685
2004-10-13,1037.573964927831
2004-10-14,1036.8395770000052
2004-10-15,1038.9427660102604
2004-10-18,1037.0827260212689
2004-10-19,1042.4366784482197
2004-10-20,1037.9916733439866
2004-10-21,1041.571636380424
2004-10-22,1043.1715739409383
2004-10-25,1030.8433263304416
2004-10-26,1032.379256100892
2004-10-27,1041.5883845073001
2004-10-28,1047.9454158464728
2004-10-29,1044.690087531708
2004-11-01,1052.7371520908084
2004-11-02,1058.9398473460483
2004-11-03,1059.2115372740411
2004-11-04,1060.6238094632572
2004-11-05,1064.6902648602236
2004-11-08,1063.954986735986
2004-11-09,1061.6357565064134
2004-11-10,1066.2876806672068
2004-11-11,1073.560637762028
2004-11-12,1072.7620227261796
2004-11-15,1072.8940333316768
2004-11-16,1068.261668854207
2004-11-17,1078.8772678796968
2004-11-18,1077.9213703411033
2004-11-19,1073.4940107080058
2004-11-22,1070.7090507800297
2004-11-23,1072.4009302743607
2004-11-24,1075.20778620345
2004-11-25,1082.3314320589864
2004-11-26,1082.4449097993606
2004-11-29,1084.0273549628896
2004-11-30,1079.9523082774733
2004-12-01,1090.4752602677002
2004-12-02,1094.4918658881693
2004-12-03,1092.3076746846643
2004-12-06,1090.7720527332406
2004-12-07,1094.3412260544324
2004-12-08,1095.8944515757091
2004-12-09,1091.1274896271575
2004-12-10,1094.922903817539
2004-12-13,1103.3195072406477
2004-12-14,1105.908832030455
2004-12-15,1106.3736421676751
2004-12-16,1110.512283182573
2004-12-17,1103.4959500414172
2004-12-20,1109.752640731205
2004-12-21,1111.6499716247847
2004-12-22,1117.7908573009825
2004-12-23,1118.8637334057141
2004-12-24,1118.5070504006774
2004-12-27,1119.4687324114946
2004-12-28,1122.5984790879945
2004-12-29,1123.2229278279135
2004-12-30,1122.8090694078091
2004-12-31,1123.1776455692664
2005-01-03,1130.8491649393222
2005-01-04,1130.9096999865963
2005-01-05,1124.7453376392764
2005-01-06,1126.2874399872946
2005-01-07,1130.653924090188
2005-01-10,1128.6079455134443
2005-01-11,1124.5556283819485
2005-01-12,1121.5813196004074
2005-01-13,1127.4696167924506
2005-01-14,1129.8774244651815
2005-01-17,1134.032322685599
2005-01-18,1133.227281355565
2005-01-19,1134.9127506221764
2005-01-20,1131.0432503233942
2005-01-21,1133.532456802616
2005-01-24,1130.5756979733756
2005-01-25,1138.6540419440635
2005-01-26,1141.5176521128237
2005-01-27,1142.6542097069387
2005-01-28,1141.7856590397987
2005-01-31,1147.9468448702894
2005-02-01,1155.9036933601274
2005-02-02,1158.8951818640714
2005-02-03,1161.0805296481549
2005-02-04,1171.2365481373865
2005-02-07,1175.719354046281
2005-02-08,1175.5101226672446
2005-02-09,1174.6099174263074
2005-02-10,1172.4293960057319
2005-02-11,1182.5366885930302
2005-02-14,1182.0309320068322
2005-02-15,1187.764522845107
2005-02-16,1185.8956071594405
2005-02-17,1186.44922417854
2005-02-18,1186.7655050076503
2005-02-21,1174.7144786329188
2005-02-22,1167.3422943090723
2005-02-23,1164.6219570528885
2005-02-24,1162.3063506558053
2005-02-25,1169.7672801752424
2005-02-28,1172.9190408888167
2005-03-01,1175.542118533015
2005-03-02,1171.941849294867
2005-03-03,1169.7922822673252
2005-03-04,1179.4256173321098
2005-03-07,1181.4495215988918
2005-03-08,1174.3007900544558
2005-03-09,1168.2200886667067
2005-03-10,1159.3237296925756
2005-03-11,1159.824952130077
2005-03-14,1158.160404471885
2005-03-15,1167.2517577061762
2005-03-16,1155.3624831969141
2005-03-17,1157.9099586065006
2005-03-18,1161.0167276385357
2005-03-21,1157.3439118891235
2005-03-22,1159.4041253269058
2005-03-23,1157.6725222796124
2005-03-24,1170.4367460312121
2005-03-25,1170.4367460312121
2005-03-28,1170.4367460312121
2005-03-29,1171.8393866225326
2005-03-30,1169.7097755366929
2005-03-31,1170.0563508225082
2005-04-01,1176.2636609043807
2005-04-04,1171.5565655205114
2005-04-05,1181.1191943805832
2005-04-06,1186.2328523474596
2005-04-07,1189.1776047553724
2005-04-08,1190.876564980034
2005-04-11,1190.080015711228
2005-04-12,1188.811418777268
2005-04-13,1195.0771853188305
2005-04-14,1192.7454202453355
2005-04-15,1177.1816979349417
2005-04-18,1157.8230447038848
2005-04-19,1161.3929524208138
2005-04-20,1159.4325357884181
2005-04-21,1160.2122077975873
2005-04-22,1163.8297333060705
2005-04-25,1166.1791988871037
2005-04-26,1162.502555883978
2005-04-27,1148.300520569214
2005-04-28,1144.6289400314422
2005-04-29,1149.4579520786413
2005-05-02,1156.9512962013116
2005-05-03,1160.8918858886952
2005-05-04,1165.2955530430647
2005-05-05,1172.5556346028638
2005-05-06,1174.0606008985937
2005-05-09,1169.9097350497054
2005-05-10,1167.0389077270574
2005-05-11,1167.9225709713398
2005-05-12,1172.6786323533827
2005-05-13,1171.0095565263891
2005-05-16,1169.7716719382906
2005-05-17,1167.5279523964778
2005-05-18,1180.6170540227142
2005-05-19,1184.7184862702786
2005-05-20,1185.367135834841
2005-05-23,1191.1182759108315
2005-05-24,1191.8427895549896
2005-05-25,1194.1622871542336
2005-05-26,1200.714033692983
2005-05-27,1200.698479554096
2005-05-30,1205.7786532747866
2005-05-31,1202.8944412659753
2005-06-01,1218.2624625988228
2005-06-02,1216.360261903084
2005-06-03,1216.082020418473
