Date,WORLD ex USA MINIMUM VOLATILITY (USD)
2001-10-25,882.1934919165304
2001-10-26,890.1117479965843
2001-10-29,873.6012649527468
2001-10-30,864.1876941888928
2001-10-31,871.8396269511866
2001-11-01,872.9844462186076
2001-11-02,872.2114714785522
2001-11-05,882.2816170451746
2001-11-06,884.3092455674139
2001-11-07,881.3260675801
2001-11-08,892.9753574257079
2001-11-09,889.3706073682564
2001-11-12,880.9806956238907
2001-11-13,892.8246050636677
2001-11-14,889.5216519626962
2001-11-15,886.0697564994592
2001-11-16,884.2089383907033
2001-11-19,892.6648412243007
2001-11-20,890.3078332057255
2001-11-21,895.3888992230675
2001-11-22,896.0205555345306
2001-11-23,895.2519379463572
2001-11-26,894.246649505673
2001-11-27,889.4750935853127
2001-11-28,883.2490146292429
2001-11-29,886.2318745271475
2001-11-30,887.191767195254
2001-12-03,882.4299593317869
2001-12-04,885.5775095864853
2001-12-05,895.0866490587272
2001-12-06,891.8268456834209
2001-12-07,883.5568009915985
2001-12-10,875.5235556687439
2001-12-11,873.6368514255058
2001-12-12,873.1017083552288
2001-12-13,862.8998151570262
2001-12-14,858.0143698592128
2001-12-17,859.628727519516
2001-12-18,864.194361296642
2001-12-19,864.4326539832869
2001-12-20,867.4174790149447
2001-12-21,877.8703047652264
2001-12-24,883.2717764736052
2001-12-25,882.2348105297291
2001-12-26,880.3354101782427
2001-12-27,887.1909459145371
2001-12-28,897.4115804990688
2001-12-31,893.1752747112674
2002-01-01,893.1752747112674
2002-01-02,877.4175244172154
2002-01-03,884.1123287837564
2002-01-04,891.10525291615
2002-01-07,888.665986357393
2002-01-08,880.8134132333508
2002-01-09,880.4115585900981
2002-01-10,872.5315553613334
2002-01-11,876.2520957866845
2002-01-14,869.3682248653491
2002-01-15,874.9071279159282
2002-01-16,877.4520189285332
2002-01-17,881.3750384186753
2002-01-18,882.1481098167933
2002-01-21,883.2510154749859
2002-01-22,878.792300797485
2002-01-23,878.702568193288
2002-01-24,884.5118418111142
2002-01-25,891.0597698879067
2002-01-28,898.0626303424294
2002-01-29,892.8917371341851
2002-01-30,886.8959199208338
2002-01-31,896.2187494109627
2002-02-01,895.0576782963839
2002-02-04,890.9802189065526
2002-02-05,881.211438421048
2002-02-06,878.5052461692084
2002-02-07,880.2272680962456
2002-02-08,882.0891183291304
2002-02-11,884.1671690632728
2002-02-12,891.2148152471801
2002-02-13,898.4524234220057
2002-02-14,905.6470700475569
2002-02-15,902.2518037400973
2002-02-18,901.6536236647897
2002-02-19,887.9563346919739
2002-02-20,887.1684411097009
2002-02-21,894.7438427826163
2002-02-22,889.4550627993111
2002-02-25,896.603590578459
2002-02-26,899.0482360933547
2002-02-27,912.2288287715655
2002-02-28,913.2069229693259
2002-03-01,920.2627961651164
2002-03-04,932.4987620862321
2002-03-05,928.9038361456376
2002-03-06,928.6981299495783
2002-03-07,936.7563205500179
2002-03-08,939.7595955951795
2002-03-11,941.6429545256306
2002-03-12,936.9541630111161
2002-03-13,931.5855109671135
2002-03-14,931.4535203390095
2002-03-15,935.1122797316257
2002-03-18,934.6177883505117
2002-03-19,940.1957724148916
2002-03-20,935.2882739834301
2002-03-21,933.9284430746811
2002-03-22,934.3358400098114
2002-03-25,933.2462831280886
2002-03-26,931.043972300145
2002-03-27,936.0793717274503
2002-03-28,943.4229470098267
2002-03-29,938.9837047608097
2002-04-01,934.8966427610965
2002-04-02,935.4204253292079
2002-04-03,937.8285576490093
2002-04-04,934.7427454217127
2002-04-05,939.6135571488109
2002-04-08,937.4932462013015
2002-04-09,934.7078718543734
2002-04-10,941.0465788629025
2002-04-11,931.4752620015772
2002-04-12,934.1807980946044
2002-04-15,938.3984516415034
2002-04-16,943.248122176736
2002-04-17,944.8202156594746
2002-04-18,945.1810094207102
2002-04-19,948.5249022776026
2002-04-22,952.0045156913538
2002-04-23,951.153650087877
2002-04-24,948.6881961443754
2002-04-25,943.6834630132348
2002-04-26,941.8264578904553
2002-04-29,937.0335077406361
2002-04-30,941.019637014778
2002-05-01,941.7246937997057
2002-05-02,944.6673711039001
2002-05-03,942.19903991456
2002-05-06,937.1190819400052
2002-05-07,932.9573777312711
2002-05-08,942.8433256750225
2002-05-09,942.0655671373241
2002-05-10,938.9306678679146
2002-05-13,941.8594610871046
2002-05-14,946.8679417104352
2002-05-15,949.2983794063227
2002-05-16,951.2949844098601
2002-05-17,946.8890145111394
2002-05-20,946.0127615050767
2002-05-21,949.6330354243315
2002-05-22,945.2255772186141
2002-05-23,949.6738100832301
2002-05-24,949.0815414140692
2002-05-27,950.1184205238976
2002-05-28,944.0394838915247
2002-05-29,939.6258425561739
2002-05-30,933.0044702533129
2002-05-31,933.2116092052192
2002-06-03,932.1982507075796
2002-06-04,921.0421239314617
2002-06-05,919.7687198219786
2002-06-06,914.6428151393212
2002-06-07,910.1907271560269
2002-06-10,909.9136480105685
2002-06-11,911.8412448026035
2002-06-12,901.4064127226695
2002-06-13,895.2026373870495
2002-06-14,878.6533841693148
2002-06-17,890.0892291442278
2002-06-18,888.9719373706422
2002-06-19,878.0625057649393
2002-06-20,871.0497938338717
2002-06-21,867.5665615901374
2002-06-24,859.0142817119961
2002-06-25,867.7667174351288
2002-06-26,849.6935366507371
2002-06-27,857.5906641628527
2002-06-28,870.8725013558372
2002-07-01,871.8842513996805
2002-07-02,865.7351707732711
2002-07-03,863.2843074755087
2002-07-04,867.8622068384467
2002-07-05,884.3628203477116
2002-07-08,879.5573418996054
2002-07-09,877.8232882588647
2002-07-10,866.5167968184971
2002-07-11,847.5578521875179
2002-07-12,846.3530659090928
2002-07-15,817.2236147166406
2002-07-16,806.5488363802682
2002-07-17,813.2606320939576
2002-07-18,818.4330674054697
2002-07-19,798.4139672166878
2002-07-22,782.4739411089478
2002-07-23,778.1821549309539
2002-07-24,769.6311784216223
2002-07-25,777.987421298856
2002-07-26,780.2437149486859
2002-07-29,803.4079123414217
2002-07-30,804.2616821470232
2002-07-31,811.8774333325797
2002-08-01,798.5111949183411
2002-08-02,801.4216398872044
2002-08-05,792.9966043320005
2002-08-06,805.9321581305916
2002-08-07,806.2802387573989
2002-08-08,820.1760531156649
2002-08-09,827.3001565050857
2002-08-12,818.4548713934505
2002-08-13,822.9461011090696
2002-08-14,819.1344454448106
2002-08-15,832.2774958415838
2002-08-16,829.3264547468605
2002-08-19,833.3755957854441
2002-08-20,825.2288752563416
2002-08-21,825.3334843014339
2002-08-22,832.7621082137645
2002-08-23,826.669860195479
2002-08-26,829.8450025836564
2002-08-27,832.0568855914058
2002-08-28,819.8282185542698
2002-08-29,811.9312287534715
2002-08-30,817.9235314005707
2002-09-02,811.9019915916449
2002-09-03,792.4127793226853
2002-09-04,793.2726881479884
2002-09-05,794.8026346795989
2002-09-06,805.5079969477217
2002-09-09,805.5791222101245
2002-09-10,814.1684480854279
2002-09-11,819.5465362606672
2002-09-12,808.6724651809724
2002-09-13,801.5986390505467
2002-09-16,801.958662934483
2002-09-17,801.6336686609814
2002-09-18,786.9396681870815
2002-09-19,782.3538008832492
2002-09-20,779.2892967102257
2002-09-23,766.5796748805
2002-09-24,762.3624840661563
2002-09-25,765.9576855972065
2002-09-26,779.9324175732313
2002-09-27,783.4900898581848
2002-09-30,767.5423050424141
2002-10-01,769.0243175888968
2002-10-02,775.4069646199606
2002-10-03,771.0953688792764
2002-10-04,770.614927231661
2002-10-07,759.0876116730208
2002-10-08,756.0698499630957
2002-10-09,746.4066357791228
2002-10-10,748.1829018090526
2002-10-11,763.7687448375223
2002-10-14,762.2428857896198
2002-10-15,781.9114854730004
2002-10-16,778.2064218150014
2002-10-17,789.595201579998
2002-10-18,786.1658003065799
2002-10-21,787.3721748921149
2002-10-22,778.7350317207284
2002-10-23,774.7059342876397
2002-10-24,780.3457596782443
2002-10-25,779.6744525962197
2002-10-28,779.4928927077368
2002-10-29,766.0512542983156
2002-10-30,774.5299555393012
2002-10-31,775.2290703381864
2002-11-01,770.6026065300086
2002-11-04,779.917130311331
2002-11-05,779.2153026915129
2002-11-06,779.7409232463748
2002-11-07,773.4405107490808
2002-11-08,768.3922934072278
2002-11-11,764.76136932786
2002-11-12,769.0945401708804
2002-11-13,763.4081016240928
2002-11-14,767.862189846501
2002-11-15,771.5878490760725
2002-11-18,768.2314889352668
2002-11-19,764.3258328667034
2002-11-20,766.6072959348958
2002-11-21,777.1284555268676
2002-11-22,776.3448825343089
2002-11-25,777.0666037020272
2002-11-26,770.4799898269652
2002-11-27,778.8780801407472
2002-11-28,779.6152352797411
2002-11-29,777.9192750854861
2002-12-02,773.806367020203
2002-12-03,769.5869596067939
2002-12-04,767.3709891612145
2002-12-05,763.7741623130717
2002-12-06,760.0951010206836
2002-12-09,757.1021419699114
2002-12-10,759.8085911122112
2002-12-11,762.5604280697667
2002-12-12,759.9971056316455
2002-12-13,757.0850650703535
2002-12-16,761.6706632447432
2002-12-17,756.3746994119426
2002-12-18,749.4927168444142
2002-12-19,753.6111007816493
2002-12-20,755.3862127372678
2002-12-23,758.523402016405
2002-12-24,757.5679721156562
2002-12-25,757.3643726903456
2002-12-26,759.0097864909892
2002-12-27,750.8315498251119
2002-12-30,754.2777543046604
2002-12-31,754.6671535137611
2003-01-01,754.6671535137611
2003-01-02,763.3988056493342
2003-01-03,764.3393571930486
2003-01-06,769.3968869747439
2003-01-07,763.8479598646303
2003-01-08,758.0106510051721
2003-01-09,756.9914259239571
2003-01-10,755.3498811027048
2003-01-13,753.6586677287931
2003-01-14,755.0966719216811
2003-01-15,754.5337966948471
2003-01-16,755.6760132314637
2003-01-17,748.4998210107882
2003-01-20,744.9331072368191
2003-01-21,742.1696859915077
2003-01-22,735.5508447028969
2003-01-23,734.9868830828201
2003-01-24,728.6796711960502
2003-01-27,714.9513566989797
2003-01-28,713.296729458739
2003-01-29,710.4069971562465
2003-01-30,718.9536978085675
2003-01-31,718.4122369571654
2003-02-03,723.0542796191193
2003-02-04,714.1391359489259
2003-02-05,717.490690101321
2003-02-06,712.0684532180727
2003-02-07,709.9792784221002
2003-02-10,710.2511031740544
2003-02-11,715.5860689612072
2003-02-12,711.420091966855
2003-02-13,704.7136436728806
2003-02-14,708.2972125715477
2003-02-17,715.2067946604219
2003-02-18,721.6926265862735
2003-02-19,716.5616678044764
2003-02-20,713.3688823334204
2003-02-21,713.3109804175447
2003-02-24,717.353852342289
2003-02-25,707.1660835485388
2003-02-26,707.2493795959582
2003-02-27,708.9687577772801
2003-02-28,711.020410649988
2003-03-03,711.7058891977156
2003-03-04,705.7586892882299
2003-03-05,702.2369144351608
2003-03-06,699.1307757368678
2003-03-07,690.2899103681638
2003-03-10,684.3795183073304
2003-03-11,681.4591409570417
2003-03-12,673.4576123370974
2003-03-13,684.9404876919003
2003-03-14,695.9350283596408
2003-03-17,705.4377192468816
2003-03-18,708.6662941601488
2003-03-19,715.6348188741157
2003-03-20,718.3990686896284
2003-03-21,726.8434863868317
2003-03-24,719.291991922501
2003-03-25,720.514378114151
2003-03-26,725.4718981492338
2003-03-27,721.3285500838299
2003-03-28,719.4724554690465
2003-03-31,703.8870297245446
2003-04-01,707.5410204991294
2003-04-02,717.4436122928748
2003-04-03,719.031185426406
2003-04-04,725.9493824550945
2003-04-07,736.8840834412543
2003-04-08,731.0035166925488
2003-04-09,729.1480984184325
2003-04-10,723.6121754491118
2003-04-11,724.9628992499389
2003-04-14,725.0261644076876
2003-04-15,730.3165964888634
2003-04-16,724.0662602435948
2003-04-17,724.8152908841488
2003-04-18,724.4235399442454
2003-04-21,725.4509235090351
2003-04-22,723.3877763142036
2003-04-23,726.5203550065553
2003-04-24,722.3624322362132
2003-04-25,717.537049769451
2003-04-28,721.7297597985762
2003-04-29,721.1245963399838
2003-04-30,723.9591547299182
2003-05-01,722.2320306078927
2003-05-02,723.3789513244266
2003-05-05,724.783714406832
2003-05-06,730.795857448713
2003-05-07,729.8579078923333
2003-05-08,722.0557240755977
2003-05-09,725.8920025271175
2003-05-12,727.7017820562181
2003-05-13,728.9462051759544
2003-05-14,733.8382604986874
2003-05-15,735.7467845237355
2003-05-16,735.5400310946147
2003-05-19,723.5831638296607
2003-05-20,729.3133549194231
2003-05-21,725.8054866623568
2003-05-22,730.4796236152309
2003-05-23,727.8865776488454
2003-05-26,725.0996598401779
2003-05-27,723.8053731009446
2003-05-28,730.2326067983653
2003-05-29,729.8935975955602
2003-05-30,729.1437480774532
2003-06-02,737.9917764695581
2003-06-03,736.0706990161708
2003-06-04,743.4472852085258
2003-06-05,739.5425804517596
2003-06-06,748.2417613397706
2003-06-09,742.6710044029466
2003-06-10,746.2804178214008
2003-06-11,750.0318793152616
2003-06-12,753.2051640052223
2003-06-13,749.1345751315507
2003-06-16,750.5827623783399
2003-06-17,756.769955392057
2003-06-18,762.8833022558929
2003-06-19,760.5693117101332
2003-06-20,765.8592349599527
2003-06-23,764.4224229332997
2003-06-24,758.3008436513647
2003-06-25,758.2319177495089
2003-06-26,757.9308086426997
2003-06-27,760.4356879024742
2003-06-30,752.9274742839576
2003-07-01,750.6550482621834
2003-07-02,761.6598189584033
2003-07-03,766.7433368495756
2003-07-04,764.7270838551466
2003-07-07,773.4111189510147
2003-07-08,767.5397764043059
2003-07-09,765.4585715541039
2003-07-10,763.9788168015183
2003-07-11,767.310132240052
2003-07-14,775.5609453143205
2003-07-15,769.3335974745293
2003-07-16,767.417390959014
2003-07-17,764.9210449184852
2003-07-18,763.4222232348429
2003-07-21,760.4880753533041
2003-07-22,758.0450142529273
2003-07-23,759.5796883488167
2003-07-24,762.4563406681585
2003-07-25,760.5543433135452
2003-07-28,764.7034211834001
2003-07-29,761.5532157943477
2003-07-30,761.1555733852101
2003-07-31,765.7977601100389
2003-08-01,765.392378077486
2003-08-04,757.1427658595827
2003-08-05,756.477677416377
2003-08-06,753.8113150424356
2003-08-07,758.8905579003516
2003-08-08,766.3234186534842
2003-08-11,771.4872315984904
2003-08-12,775.1316852555375
2003-08-13,777.9338455113481
2003-08-14,783.2465181330698
2003-08-15,783.6310377626199
2003-08-18,789.6371505126405
2003-08-19,792.6020210325988
2003-08-20,796.3537896527486
2003-08-21,805.6616453907698
2003-08-22,808.4341696297254
2003-08-25,805.5278706830114
2003-08-26,803.299004066188
2003-08-27,803.9580769974118
2003-08-28,803.3022682139673
2003-08-29,801.7455536627209
2003-09-01,808.1746325840119
2003-09-02,813.8914927146338
2003-09-03,820.747949853849
2003-09-04,819.6792399595436
2003-09-05,814.8540839091947
2003-09-08,812.6719941287422
2003-09-09,810.0480537718136
2003-09-10,806.8681904431617
2003-09-11,807.5666670338236
2003-09-12,804.7757068200648
2003-09-15,805.2104505086393
2003-09-16,815.3244500418765
2003-09-17,816.3871304732196
2003-09-18,819.1396358349155
2003-09-19,818.8631797924453
2003-09-22,812.3789221195942
2003-09-23,813.9831657307031
2003-09-24,819.4551892176748
2003-09-25,812.1554953095543
2003-09-26,808.2422106449188
2003-09-29,803.1390216309347
2003-09-30,794.7171633555413
2003-10-01,801.7728696420664
2003-10-02,810.7843150370028
2003-10-03,818.8278598975095
2003-10-06,817.3877977960708
2003-10-07,815.7254436095428
2003-10-08,811.7441611169752
2003-10-09,820.4381584058966
2003-10-10,820.3061700316923
2003-10-13,829.5966756837415
2003-10-14,827.9905893844257
2003-10-15,833.0180815172494
2003-10-16,833.6246310456235
2003-10-17,833.6049945109725
2003-10-20,832.4198648337024
2003-10-21,835.0037822654506
2003-10-22,826.1761536194346
2003-10-23,814.5576699997949
2003-10-24,814.8448434514352
2003-10-27,823.6323269073519
2003-10-28,830.3014505414817
2003-10-29,832.559504628485
2003-10-30,833.7441477165197
2003-10-31,830.3558037851595
2003-11-03,838.0734932644033
2003-11-04,843.821247425319
2003-11-05,844.7841893251095
2003-11-06,841.88835385264
2003-11-07,846.686478630719
2003-11-10,846.4491307811584
2003-11-11,840.2406829919581
2003-11-12,837.2697721935506
2003-11-13,839.2789502802549
2003-11-14,837.5735718050881
2003-11-17,828.5783479184048
2003-11-18,827.4442926552073
2003-11-19,824.7487202823199
2003-11-20,827.2209302561226
2003-11-21,827.0814643971041
2003-11-24,835.8988897683939
2003-11-25,835.652702443583
2003-11-26,834.2006618456186
2003-11-27,834.9156777415507
2003-11-28,830.6034082037837
2003-12-01,840.7166945999726
2003-12-02,837.6482812933066
2003-12-03,838.260869403177
2003-12-04,839.9410999508708
2003-12-05,836.4166801356956
2003-12-08,832.7908322122539
2003-12-09,837.1787332066415
2003-12-10,830.4736014576622
2003-12-11,836.6847123205837
2003-12-12,834.4751792858856
2003-12-15,835.7583907378818
2003-12-16,830.2664858758948
2003-12-17,828.5381810121982
2003-12-18,832.5764976677481
2003-12-19,835.4145806155731
2003-12-22,835.3178292850995
2003-12-23,838.5020168281405
2003-12-24,838.7025611583565
2003-12-25,838.2324621429558
2003-12-26,839.5840504597218
2003-12-29,841.6223050556546
2003-12-30,842.9200272173778
2003-12-31,841.828317627228
2004-01-01,841.828317627228
2004-01-02,849.419037627815
2004-01-05,854.8048259042533
2004-01-06,853.8720632711404
2004-01-07,853.2775370041649
2004-01-08,852.5758162714826
2004-01-09,848.036938897516
2004-01-12,850.3405044781636
2004-01-13,851.156678835782
2004-01-14,854.0769610038064
2004-01-15,851.2565073808648
2004-01-16,861.7460411841874
2004-01-19,861.1789700920576
2004-01-20,859.7853237067786
2004-01-21,862.1355765607024
2004-01-22,862.9362962463418
2004-01-23,863.0335088168941
2004-01-26,866.3705854111149
2004-01-27,865.5962178492423
2004-01-28,865.1779257835972
2004-01-29,865.5167918852271
2004-01-30,861.6869176149955
2004-02-02,865.2958690250937
2004-02-03,864.144452813548
2004-02-04,864.248109992427
2004-02-05,863.0051884134165
2004-02-06,862.4660006559984
2004-02-09,868.7799702841612
2004-02-10,870.6280965181968
2004-02-11,872.395717808159
2004-02-12,872.3575805739646
2004-02-13,875.6162933026643
2004-02-16,877.4934356616887
2004-02-17,879.814500821667
2004-02-18,879.7628273673489
2004-02-19,884.9458536938866
2004-02-20,881.134127782755
2004-02-23,883.8905625662277
2004-02-24,880.7222697628956
2004-02-25,886.4958135654467
2004-02-26,893.2471741513039
2004-02-27,898.6321924384516
2004-03-01,911.0701288337553
2004-03-02,912.8451276058641
2004-03-03,912.5762729323352
2004-03-04,911.3609975716329
2004-03-05,908.0530272686116
2004-03-08,910.7794524051203
2004-03-09,909.5965315418669
2004-03-10,909.2940322575095
2004-03-11,897.1088050527825
2004-03-12,896.645232124185
2004-03-15,891.5760777092228
2004-03-16,894.7061123100854
2004-03-17,908.6070593851995
2004-03-18,905.4870956596421
2004-03-19,909.000762103307
2004-03-22,900.9869686752717
2004-03-23,903.6333786089945
2004-03-24,907.83091875615
2004-03-25,915.6218527082139
2004-03-26,920.497336098973
2004-03-29,922.1169943963876
2004-03-30,923.7753929563189
2004-03-31,923.8418188253871
2004-04-01,925.885669393321
2004-04-02,937.9761977764808
2004-04-05,943.4195088447802
2004-04-06,942.123570238194
2004-04-07,941.224938672421
2004-04-08,944.4198278747199
2004-04-09,943.1804934042387
2004-04-12,947.2174981809136
2004-04-13,951.9268889438836
2004-04-14,934.658850369213
2004-04-15,931.3883421027481
2004-04-16,937.4425810339528
2004-04-19,936.9562241266749
2004-04-20,943.0746539283666
2004-04-21,936.4041266165422
2004-04-22,939.6923808986548
2004-04-23,946.9329966081114
2004-04-26,948.0329715159615
2004-04-27,942.5705649953562
2004-04-28,936.5444848819204
2004-04-29,927.4582536451319
2004-04-30,918.5805876820646
2004-05-03,922.4220087812123
2004-05-04,926.457181237287
2004-05-05,929.5999420360205
2004-05-06,923.8069345344029
2004-05-07,918.0445198593526
2004-05-10,894.3267175961895
2004-05-11,901.39184621276
2004-05-12,903.6923797082397
2004-05-13,900.9748891622204
2004-05-14,898.68510620701
2004-05-17,884.8002240613798
2004-05-18,887.7782476982331
2004-05-19,899.5175899608346
2004-05-20,898.8757587092254
2004-05-21,903.3532449988382
2004-05-24,908.9891199713537
2004-05-25,905.5868482935466
2004-05-26,913.162457935928
2004-05-27,914.5169516670737
2004-05-28,916.3823972674546
2004-05-31,918.5893045080425
2004-06-01,917.2695863646545
2004-06-02,916.9575864472894
2004-06-03,913.6430069297917
2004-06-04,917.7476601636445
2004-06-07,927.0960868985701
2004-06-08,929.0158281983109
2004-06-09,933.0122373618539
2004-06-10,936.3186342721036
2004-06-11,936.3648367266635
2004-06-14,925.3168787490974
2004-06-15,930.202200932743
2004-06-16,940.9348182266742
2004-06-17,942.0846433036404
2004-06-18,938.5792198150409
2004-06-21,945.0345387845205
2004-06-22,942.6598961545883
2004-06-23,947.0705015592094
2004-06-24,949.9847721162948
2004-06-25,948.4700171568877
2004-06-28,948.1012768542532
2004-06-29,948.0411834945899
2004-06-30,944.6594608830105
2004-07-01,948.2555133664328
2004-07-02,941.2738369935308
2004-07-05,939.0938397421254
2004-07-06,940.9342516790985
2004-07-07,939.417098484877
2004-07-08,939.1339762320316
2004-07-09,943.097020310692
2004-07-12,944.2285855731662
2004-07-13,945.5082783967953
2004-07-14,938.7321140878024
2004-07-15,936.5418669643042
2004-07-16,939.8960425314962
2004-07-19,941.8077086299941
2004-07-20,941.6540701256689
2004-07-21,944.3278883086266
2004-07-22,936.8121601688273
2004-07-23,939.8470686505149
2004-07-26,935.9714820395661
2004-07-27,938.1054331937196
2004-07-28,941.2609018151874
2004-07-29,944.1023381607664
2004-07-30,951.4629246475919
2004-08-02,954.1795674401615
2004-08-03,957.1166524396322
2004-08-04,951.5556851583034
2004-08-05,951.2216525359793
2004-08-06,940.1573117242615
2004-08-09,934.6816578661724
2004-08-10,932.1094376302051
2004-08-11,934.0746054458385
2004-08-12,932.1275491171806
2004-08-13,925.7848313814065
2004-08-16,928.6693680418571
2004-08-17,928.9793115930622
2004-08-18,931.3750920685941
2004-08-19,934.8162510746995
2004-08-20,935.3440195519212
2004-08-23,941.7555566159465
2004-08-24,942.2234439251837
2004-08-25,946.9821149807209
2004-08-26,949.0275635484631
2004-08-27,957.38970680491
2004-08-30,954.4252023975051
2004-08-31,950.3404145794732
2004-09-01,956.5246643452972
2004-09-02,958.9779251559253
2004-09-03,960.6565466772008
2004-09-06,964.5351325178125
2004-09-07,965.7820907410558
2004-09-08,963.4054559021887
2004-09-09,958.7856504833044
2004-09-10,955.4757195400455
2004-09-13,959.2418059642064
2004-09-14,961.0807271381618
2004-09-15,960.950356276728
2004-09-16,963.551034834754
2004-09-17,961.7928864398403
2004-09-20,962.7121731548925
2004-09-21,963.7119379265445
2004-09-22,963.2562383008215
2004-09-23,960.7464307276008
2004-09-24,960.8301140617123
2004-09-27,956.7783346136447
2004-09-28,959.6556939451601
2004-09-29,961.1186585660975
2004-09-30,959.7295236813618
2004-10-01,967.5360807373936
2004-10-04,976.4313960073403
2004-10-05,978.713033215634
2004-10-06,979.2732801565699
2004-10-07,977.9464403614625
2004-10-08,977.4739374767878
2004-10-11,981.1768858165516
2004-10-12,978.3112441201355
2004-10-13,978.8745086719276
2004-10-14,973.4226289867128
2004-10-15,970.7184997503539
2004-10-18,965.6449580437854
2004-10-19,972.716864061752
2004-10-20,969.5139455698176
2004-10-21,972.9874769927956
2004-10-22,973.0254580588835
2004-10-25,963.2023200538598
2004-10-26,963.6645830980532
2004-10-27,968.3505931910621
2004-10-28,972.6589490037738
2004-10-29,974.1843492753873
2004-11-01,975.7367366626055
2004-11-02,982.1780070986056
2004-11-03,984.6147425807343
2004-11-04,982.9387050446185
2004-11-05,986.6146856898465
2004-11-08,983.6866880568435
2004-11-09,984.4790386292113
2004-11-10,983.625802750848
2004-11-11,985.8331984819391
2004-11-12,991.30145481066
2004-11-15,993.1255318889214
2004-11-16,990.7764518286223
2004-11-17,994.7619229062998
2004-11-18,993.5946242545954
2004-11-19,993.5405668205336
2004-11-22,990.3874302431042
2004-11-23,991.6657753717401
2004-11-24,993.0968546792208
2004-11-25,997.9317681293579
2004-11-26,996.9170700574157
2004-11-29,998.189792833825
2004-11-30,993.2449688146625
2004-12-01,995.8335192237324
2004-12-02,1000.6740806341817
2004-12-03,997.7742150878208
2004-12-06,992.7860908009733
2004-12-07,989.8676004753889
2004-12-08,989.7910349849378
2004-12-09,986.154560830729
2004-12-10,986.8342157643516
2004-12-13,991.3479169213207
2004-12-14,993.0836694415083
2004-12-15,994.9792913304748
2004-12-16,998.7794714104247
2004-12-17,1000.0486999761101
2004-12-20,999.7357813755059
2004-12-21,1000.2943132567353
2004-12-22,1002.801732921585
2004-12-23,999.4267650674916
2004-12-24,1003.2822384322933
2004-12-27,1002.0511120997498
2004-12-28,1003.6131469484703
2004-12-29,1002.1334283007322
