Date,NORTH AMERICA MINIMUM VOLATILITY
2002-04-24,940.9922146510014
2002-04-25,934.4182959857789
2002-04-26,928.6375500801761
2002-04-29,918.7449927300348
2002-04-30,925.6062225633451
2002-05-01,929.9056216025451
2002-05-02,934.0454236124601
2002-05-03,919.450956202805
2002-05-06,905.7204829182558
2002-05-07,903.0034109794663
2002-05-08,926.945147004539
2002-05-09,919.2591364230992
2002-05-10,907.8693744468691
2002-05-13,919.9867090140162
2002-05-14,938.5185286525451
2002-05-15,928.6412090109142
2002-05-16,929.2631439038339
2002-05-17,923.0756272733986
2002-05-20,916.6781225032396
2002-05-21,916.2539016140153
2002-05-22,913.3129529163283
2002-05-23,927.3361297989818
2002-05-24,917.0523544614734
2002-05-27,919.122100431203
2002-05-28,908.3450437025524
2002-05-29,901.040689568853
2002-05-30,893.2298042587613
2002-05-31,898.7546560197603
2002-06-03,881.751523032197
2002-06-04,874.5165494323919
2002-06-05,883.6680277712912
2002-06-06,865.4899203575932
2002-06-07,865.0295270655411
2002-06-10,868.0472390227626
2002-06-11,861.1145638871872
2002-06-12,857.760820246611
2002-06-13,852.3558991200307
2002-06-14,848.2765059709463
2002-06-17,868.9284109794589
2002-06-18,867.3828042257181
2002-06-19,853.5210072700161
2002-06-20,842.5339438310583
2002-06-21,828.5811915974805
2002-06-24,818.7837284323369
2002-06-25,815.5135473205183
2002-06-26,798.1947350160517
2002-06-27,812.7898845174734
2002-06-28,808.9463913462888
2002-07-01,796.586149320149
2002-07-02,782.8929845594105
2002-07-03,786.0423698775439
2002-07-04,786.9713062492606
2002-07-05,809.1728071617549
2002-07-08,793.4637145612967
2002-07-09,772.1509668226306
2002-07-10,757.026238685402
2002-07-11,754.4250161825687
2002-07-12,750.4335132038981
2002-07-15,732.2542617017856
2002-07-16,719.3942252344846
2002-07-17,723.9839958164472
2002-07-18,702.9649127748555
2002-07-19,674.0897150748175
2002-07-22,661.4794400344878
2002-07-23,656.3001898361601
2002-07-24,688.4833482360762
2002-07-25,689.7264033664874
2002-07-26,705.6058509694919
2002-07-29,741.7650251669078
2002-07-30,740.2588246696673
2002-07-31,758.1380938688842
2002-08-01,740.2415437863751
2002-08-02,729.7270416688441
2002-08-05,710.2473363502713
2002-08-06,739.4405918301579
2002-08-07,747.8140706520712
2002-08-08,768.3814950626673
2002-08-09,768.1895339292512
2002-08-12,761.270827026037
2002-08-13,748.7704116272075
2002-08-14,762.3379049624859
2002-08-15,772.4841652311031
2002-08-16,768.8897642804027
2002-08-19,783.8705885714425
2002-08-20,776.147505679115
2002-08-21,780.3198302744341
2002-08-22,797.7207472391152
2002-08-23,785.2198935529991
2002-08-26,793.0386860714235
2002-08-27,781.0130185080723
2002-08-28,770.6221822727468
2002-08-29,766.8297578861369
2002-08-30,770.6910625701818
2002-09-02,767.9863752292334
2002-09-03,735.8993571372649
2002-09-04,746.1197452060617
2002-09-05,743.8112437299496
2002-09-06,755.6098100586958
2002-09-09,763.2454538411978
2002-09-10,770.24927903797
2002-09-11,772.4230641911793
2002-09-12,755.4927029653663
2002-09-13,757.6264338328446
2002-09-16,766.1212322691446
2002-09-17,751.5199268490215
2002-09-18,744.0999699917244
2002-09-19,721.6243418458814
2002-09-20,725.4707669854471
2002-09-23,717.6730698151156
2002-09-24,708.7109163799478
2002-09-25,721.8998998048085
2002-09-26,736.1657531464556
2002-09-27,720.744230208214
2002-09-30,706.2976644505969
2002-10-01,727.6458140732393
2002-10-02,715.263379588328
2002-10-03,709.7653878983625
2002-10-04,698.9896364395285
2002-10-07,689.7044650594198
2002-10-08,697.6342816921549
2002-10-09,675.4184760798919
2002-10-10,692.8444016659209
2002-10-11,709.6506281104747
2002-10-14,713.4870667185663
2002-10-15,734.7225756498725
2002-10-16,723.3717227075146
2002-10-17,739.9965249397715
2002-10-18,744.1332050314625
2002-10-21,753.1855403577208
2002-10-22,741.4046872543938
2002-10-23,744.3366734627508
2002-10-24,738.4617578276875
2002-10-25,745.3775103126898
2002-10-28,735.1095167010346
2002-10-29,727.1134360347769
2002-10-30,735.4820016197742
2002-10-31,722.5894956101902
2002-11-01,726.2529988094685
2002-11-04,732.2383998063573
2002-11-05,731.9505697263257
2002-11-06,740.8954397647155
2002-11-07,722.9002055307278
2002-11-08,709.1470903141335
2002-11-11,700.0513647079802
2002-11-12,702.2306012642991
2002-11-13,701.9803717712534
2002-11-14,716.7639692739627
2002-11-15,721.3356494701429
2002-11-18,715.0245029576032
2002-11-19,711.3290384026244
2002-11-20,725.3109049750443
2002-11-21,732.5007056407349
2002-11-22,733.0945870508901
2002-11-25,736.6312107290925
2002-11-26,724.7964033689934
2002-11-27,740.8155976537853
2002-11-28,737.223553593811
2002-11-29,735.0761869462156
2002-12-02,734.118292751252
2002-12-03,731.6827792548626
2002-12-04,731.7230708325153
2002-12-05,726.0753601794344
2002-12-06,725.2625878630987
2002-12-09,718.6173985316498
2002-12-10,722.2883529734686
2002-12-11,723.3552756478447
2002-12-12,717.7654831772147
2002-12-13,710.1426012934868
2002-12-16,721.7540101261386
2002-12-17,709.295428250669
2002-12-18,708.0737010395268
2002-12-19,704.4959798874477
2002-12-20,709.7697333946339
2002-12-23,714.181261895893
2002-12-24,709.5842745530314
2002-12-25,709.5842745530314
2002-12-26,706.5717066869937
2002-12-27,694.2389792083763
2002-12-30,694.7334359827593
2002-12-31,692.2617250120105
2003-01-01,692.2617250120105
2003-01-02,717.2401994942916
2003-01-03,715.9824061565674
2003-01-06,722.6308919509997
2003-01-07,716.4565834469223
2003-01-08,713.1385861560708
2003-01-09,713.653437708595
2003-01-10,708.5514235650533
2003-01-13,704.6855796721949
2003-01-14,702.7948555504807
2003-01-15,695.8154458946275
2003-01-16,696.8730505068423
2003-01-17,685.4788684171152
2003-01-20,684.6328638276884
2003-01-21,677.7951204325161
2003-01-22,672.8337568339529
2003-01-23,673.4014017330372
2003-01-24,657.7492405367515
2003-01-27,646.5845277174831
2003-01-28,653.0143764567201
2003-01-29,653.7721432194649
2003-01-30,651.3062832498797
2003-01-31,660.4703644079391
2003-02-03,661.8111246892348
2003-02-04,650.0302237903918
2003-02-05,648.518694263856
2003-02-06,646.6334503378996
2003-02-07,642.7432820996119
2003-02-10,648.6038563823075
2003-02-11,647.0728718830167
2003-02-12,637.3920343664527
2003-02-13,633.0581209466819
2003-02-14,642.7883405593072
2003-02-17,646.4823078820485
2003-02-18,658.2805391767665
2003-02-19,652.3095823553243
2003-02-20,643.254472326047
2003-02-21,649.3945274944266
2003-02-24,643.3683994261175
2003-02-25,647.968881402254
2003-02-26,640.833428619852
2003-02-27,647.8274084372636
2003-02-28,647.7567791240214
2003-03-03,640.2826193456656
2003-03-04,629.6462180795976
2003-03-05,629.9597907421523
2003-03-06,626.1362088138003
2003-03-07,626.342225046133
2003-03-10,612.7478539645808
2003-03-11,610.1442172015912
2003-03-12,612.1265658399203
2003-03-13,629.6659596501313
2003-03-14,637.5049978665296
2003-03-17,660.0927320734021
2003-03-18,666.6227445709615
2003-03-19,673.1017505069844
2003-03-20,671.6163452784214
2003-03-21,687.0616961832081
2003-03-24,662.6516985320337
2003-03-25,667.3736711992152
2003-03-26,665.3174879406621
2003-03-27,663.6405616565164
2003-03-28,662.5121071509657
2003-03-31,646.0068486403966
2003-04-01,651.9987926525729
2003-04-02,665.7059000146056
2003-04-03,664.4520066644652
2003-04-04,667.8727880757218
2003-04-07,671.8318688410419
2003-04-08,669.5601220366595
2003-04-09,662.7116796940558
2003-04-10,656.9505024947546
2003-04-11,659.1107874843602
2003-04-14,666.4555295038925
2003-04-15,666.9869391425705
2003-04-16,655.3705935877565
2003-04-17,659.2754292828461
2003-04-18,659.2754292828461
2003-04-21,661.2759162442853
2003-04-22,665.3999810955214
2003-04-23,668.349626800145
2003-04-24,659.2334190640069
2003-04-25,654.5936750233295
2003-04-28,663.5970465965636
2003-04-29,663.5467672372171
2003-04-30,655.445268840631
2003-05-01,650.4567038534109
2003-05-02,660.4028941261656
2003-05-05,657.7109735429074
2003-05-06,657.6712310159643
2003-05-07,655.8044432512597
2003-05-08,648.0169810171121
2003-05-09,652.8391807189745
2003-05-12,655.5326205844702
2003-05-13,655.4956329267886
2003-05-14,658.0919468866383
2003-05-15,664.3349841317018
2003-05-16,659.5905798488243
2003-05-19,642.1451663940793
2003-05-20,644.5529308482709
2003-05-21,645.6350423129707
2003-05-22,649.8533058416505
2003-05-23,646.4792406906985
2003-05-26,642.2683061784928
2003-05-27,649.6316452122884
2003-05-28,654.9417279891934
2003-05-29,647.875339550445
2003-05-30,659.7311046010312
2003-06-02,663.8281594429303
2003-06-03,666.2352339935395
2003-06-04,675.2874492420929
2003-06-05,666.6460233558454
2003-06-06,674.6279910924022
2003-06-09,665.7468881404235
2003-06-10,673.9905268497672
2003-06-11,677.4364665385509
2003-06-12,679.1222371809586
2003-06-13,671.4518057840987
2003-06-16,679.8859935532337
2003-06-17,683.2744221209414
2003-06-18,689.0719638247092
2003-06-19,681.5872423967468
2003-06-20,685.0528441589377
2003-06-23,682.3697396593308
2003-06-24,682.8223256901489
2003-06-25,677.3608152054497
2003-06-26,689.7246338878931
2003-06-27,686.7768752607534
2003-06-30,682.840670561201
2003-07-01,680.5045453936929
2003-07-02,691.4941337523419
2003-07-03,687.4141896680396
2003-07-04,689.5630493049987
2003-07-07,704.9794743028663
2003-07-08,706.7426053662958
2003-07-09,699.7771152827332
2003-07-10,691.8351918015262
2003-07-11,698.9982211033248
2003-07-14,701.8705257783512
2003-07-15,700.8022405950528
2003-07-16,698.4495297131924
2003-07-17,697.1096753053819
2003-07-18,701.440923195107
2003-07-21,689.0613115959053
2003-07-22,691.9809600866089
2003-07-23,688.5470759796777
2003-07-24,684.1449460585818
2003-07-25,689.598439545729
2003-07-28,690.0105207298049
2003-07-29,685.9918586910647
2003-07-30,692.4911090027707
2003-07-31,699.0453210973832
2003-08-01,694.8571550010614
2003-08-04,690.6999680613537
2003-08-05,682.9869146109123
2003-08-06,683.148731803417
2003-08-07,686.6653595525394
2003-08-08,695.1673841434296
2003-08-11,696.9998386673423
2003-08-12,702.3079277418765
2003-08-13,698.322027354522
2003-08-14,704.3573296664435
2003-08-15,704.4416828241997
2003-08-18,712.1769903387639
2003-08-19,717.2508145211233
2003-08-20,715.483697725085
2003-08-21,724.9290015820327
2003-08-22,724.0015942537453
2003-08-25,722.4653118035225
2003-08-26,726.6522378889482
2003-08-27,727.4354192175284
2003-08-28,729.9585990212576
2003-08-29,729.4089545937766
2003-09-01,730.0988593413907
2003-09-02,744.8528515086988
2003-09-03,750.552746498078
2003-09-04,747.453515036736
2003-09-05,735.4469082934102
2003-09-08,736.484981245716
2003-09-09,727.5163518095394
2003-09-10,721.6415295682705
2003-09-11,725.3466059826748
2003-09-12,719.0048822407059
2003-09-15,716.734271186959
2003-09-16,728.3706240821126
2003-09-17,722.1520060093211
2003-09-18,725.7708210748033
2003-09-19,720.8658570436606
2003-09-22,708.0514989079759
2003-09-23,710.4227608328384
2003-09-24,704.0499579795797
2003-09-25,697.1999922162703
2003-09-26,696.8720213238817
2003-09-29,698.143802522532
2003-09-30,689.4970599374622
2003-10-01,696.3951098550064
2003-10-02,700.5601468803845
2003-10-03,706.268858230992
2003-10-06,706.31566771668
2003-10-07,702.0939466553963
2003-10-08,697.9425249449813
2003-10-09,703.8692362600818
2003-10-10,700.8973101176575
2003-10-13,711.2337608206752
2003-10-14,712.3460032914618
2003-10-15,714.7071668320182
2003-10-16,714.804977093709
2003-10-17,714.5575587874977
2003-10-20,715.2668416554739
2003-10-21,715.9960707369579
2003-10-22,703.26130390703
2003-10-23,704.5374570276119
2003-10-24,701.828277817064
2003-10-27,705.3647887917521
2003-10-28,715.1700994381762
2003-10-29,716.6839983041073
2003-10-30,716.0144686330433
2003-10-31,722.5582341045255
2003-11-03,734.9143902172528
2003-11-04,729.8378495655552
2003-11-05,730.8678307939936
2003-11-06,736.7822137253811
2003-11-07,733.5009804961156
2003-11-10,729.3992919839509
2003-11-11,727.9887842722032
2003-11-12,730.2002190784274
2003-11-13,728.8683683786342
2003-11-14,724.156811895832
2003-11-17,719.5256452549878
2003-11-18,709.7136902958619
2003-11-19,711.993665603174
2003-11-20,707.3919375390024
2003-11-21,706.033887622061
2003-11-24,721.6645931747798
2003-11-25,723.1312417558362
2003-11-26,719.9796546928702
2003-11-27,721.1618625545308
2003-11-28,716.4570664251405
2003-12-01,725.8985212410889
2003-12-02,718.7770205331101
2003-12-03,717.5014407478097
2003-12-04,722.5619180737082
2003-12-05,715.9632535133568
2003-12-08,714.7358397739329
2003-12-09,710.9016709212591
2003-12-10,705.9390007359696
2003-12-11,716.5874193817489
2003-12-12,712.5907992367227
2003-12-15,707.783695052659
2003-12-16,708.8148139977994
2003-12-17,707.5661420292689
2003-12-18,713.523123654519
2003-12-19,712.4801194377561
2003-12-22,711.4956713937762
2003-12-23,712.5673482321749
2003-12-24,711.4924746827987
2003-12-25,711.4924746827987
2003-12-26,713.4220505605497
2003-12-29,720.2772060859879
2003-12-30,717.733700082458
2003-12-31,713.9819678865817
2004-01-01,713.9819678865817
2004-01-02,713.7386727425632
2004-01-05,715.3472664930638
2004-01-06,711.0241468224145
2004-01-07,711.5090496409956
2004-01-08,711.4178119939085
2004-01-09,701.1204577333125
2004-01-12,704.5951268903658
2004-01-13,703.3136238433295
2004-01-14,712.0806110955151
2004-01-15,714.2200110750027
2004-01-16,728.9340891315194
2004-01-19,730.0216643834066
2004-01-20,720.2179052185942
2004-01-21,720.5631664475627
2004-01-22,715.8410218883326
2004-01-23,717.1974242961348
2004-01-26,730.0924936745499
2004-01-27,724.6574901528909
2004-01-28,719.5671398043227
2004-01-29,735.4026136117727
2004-01-30,730.5454916043979
2004-02-02,733.3003417336267
2004-02-03,727.5202022248163
2004-02-04,725.4605276293584
2004-02-05,719.4587476525088
2004-02-06,721.0778368242391
2004-02-09,723.8252717247722
2004-02-10,726.6904941679578
2004-02-11,733.3471890666727
2004-02-12,721.0484176039213
2004-02-13,719.9990186624266
2004-02-16,720.5070317768607
2004-02-17,722.7378354073547
2004-02-18,719.0958995791277
2004-02-19,725.5244528193568
2004-02-20,728.7169330304192
2004-02-23,728.8673142252603
2004-02-24,724.0559859558059
2004-02-25,733.0346462116144
2004-02-26,741.361567972331
2004-02-27,742.6402214112871
2004-03-01,748.9821536704187
2004-03-02,752.9758024063613
2004-03-03,765.1626594546492
2004-03-04,763.0204531311267
2004-03-05,754.940759278597
2004-03-08,756.761257329995
2004-03-09,751.7766860590162
2004-03-10,756.2133895240133
2004-03-11,745.0725363142252
2004-03-12,754.9448141820183
2004-03-15,746.517325965299
2004-03-16,743.2522953955985
2004-03-17,759.4057508894441
2004-03-18,748.2548888729618
2004-03-19,745.6040282863048
2004-03-22,736.88979572878
2004-03-23,741.3894122430523
2004-03-24,741.8800246382575
2004-03-25,752.7320073092143
2004-03-26,756.3483802722751
2004-03-29,761.1967718668573
2004-03-30,763.7682435821224
2004-03-31,758.2856325473798
2004-04-01,757.1453269629776
2004-04-02,774.5905165078574
2004-04-05,784.5696222774953
2004-04-06,778.4914892891056
2004-04-07,769.037032368091
2004-04-08,771.7018790169561
2004-04-09,771.7018790169561
2004-04-12,772.4412284871211
2004-04-13,773.6338250013924
2004-04-14,771.938602172724
2004-04-15,774.7583328105108
2004-04-16,774.2458186843035
2004-04-19,773.6016059819771
2004-04-20,768.459393059156
2004-04-21,775.5129150360888
2004-04-22,787.0853652744656
2004-04-23,788.5325517791956
2004-04-26,785.2445988404611
2004-04-27,783.2667854590419
2004-04-28,777.1961591062795
2004-04-29,767.7566875998563
2004-04-30,762.8695415837888
2004-05-03,772.0686653817246
2004-05-04,765.244890967859
2004-05-05,763.8653118587151
2004-05-06,764.6091606212474
2004-05-07,763.1769936981349
2004-05-10,757.7033586137835
2004-05-11,765.1221996781348
2004-05-12,759.3939348858831
2004-05-13,762.4263328899093
2004-05-14,765.2866573757054
2004-05-17,752.1680990378153
2004-05-18,756.7739939788387
2004-05-19,749.2386474280105
2004-05-20,756.7646526524522
2004-05-21,753.0824945418835
2004-05-24,758.8422414211936
2004-05-25,760.875095187226
2004-05-26,762.6227176717478
2004-05-27,756.4610950431542
2004-05-28,759.764909074983
2004-05-31,760.5649113668196
2004-06-01,759.350635287118
2004-06-02,760.4045030662304
2004-06-03,758.6576299282315
2004-06-04,761.3705500015745
2004-06-07,765.095870729433
2004-06-08,768.0587963316466
2004-06-09,772.0023949902939
2004-06-10,774.1312665766385
2004-06-11,779.265304315387
2004-06-14,767.5853685540607
2004-06-15,773.3465398476654
2004-06-16,779.1141325815578
2004-06-17,778.7070989584265
2004-06-18,774.5280035116247
2004-06-21,775.9243337583496
2004-06-22,777.797853411657
2004-06-23,782.2982145138644
2004-06-24,775.8868620388744
2004-06-25,775.3388424966221
2004-06-28,770.7054485987098
2004-06-29,775.0974041268488
2004-06-30,776.7794275635325
2004-07-01,772.5983107129576
2004-07-02,764.392384360711
2004-07-05,765.9365124229186
2004-07-06,764.3941809575564
2004-07-07,762.2337235379038
2004-07-08,755.8844812371915
2004-07-09,757.5609961927754
2004-07-12,757.0705091099487
2004-07-13,760.9105377155323
2004-07-14,758.5531281524549
2004-07-15,759.4829855642781
2004-07-16,752.5697185774301
2004-07-19,754.899827098734
2004-07-20,760.2393554244337
2004-07-21,760.8307102666693
2004-07-22,755.2234909652776
2004-07-23,758.0516088701474
2004-07-26,752.6882337850576
2004-07-27,760.7701631916941
2004-07-28,764.9404129865068
2004-07-29,765.8331876934113
2004-07-30,771.0107343918567
2004-08-02,775.5265571581182
2004-08-03,773.5703720237112
2004-08-04,773.3346574334936
2004-08-05,762.5904631986357
2004-08-06,742.8734155265962
2004-08-09,744.2376880277565
2004-08-10,747.923370932509
2004-08-11,755.2245126443885
2004-08-12,747.4995269351602
2004-08-13,742.9878763057053
2004-08-16,750.7867875649381
2004-08-17,751.7594495382936
2004-08-18,760.6244331485169
2004-08-19,754.7354117224368
2004-08-20,764.3943021101882
2004-08-23,768.6662860370448
2004-08-24,775.7510858313258
2004-08-25,781.5323409783739
2004-08-26,781.1819861127018
2004-08-27,786.0604466386291
2004-08-30,782.3001482778549
2004-08-31,780.8067183243437
2004-09-01,783.2304647666649
2004-09-02,790.3882912261193
2004-09-03,796.2572160317084
2004-09-06,794.8838314982524
2004-09-07,799.7052352470691
2004-09-08,792.6800700168086
2004-09-09,788.9338793740391
2004-09-10,781.3429067036275
2004-09-13,784.9444670290543
2004-09-14,783.6593441324584
2004-09-15,789.2887268195905
2004-09-16,793.3188446894395
2004-09-17,794.0189198066528
2004-09-20,790.6845969242204
2004-09-21,789.3643373916241
2004-09-22,782.982776663536
2004-09-23,776.4479648786765
2004-09-24,781.5532102893591
2004-09-27,777.2616275102458
2004-09-28,782.2804220630702
2004-09-29,783.2226633020134
2004-09-30,778.815267591737
2004-10-01,788.6661394723984
2004-10-04,797.4969387540024
2004-10-05,797.0574807202595
2004-10-06,802.9209008447564
2004-10-07,796.5412223599357
2004-10-08,785.9908767661605
2004-10-11,787.4315444407225
2004-10-12,790.6530364301394
2004-10-13,786.2391883169556
2004-10-14,778.980493431712
2004-10-15,776.9944171058502
2004-10-18,777.2319518101716
2004-10-19,770.0479596819407
2004-10-20,769.9920546111147
2004-10-21,771.5382118670988
2004-10-22,766.6781300498311
2004-10-25,758.7594423776831
2004-10-26,767.8007795268121
2004-10-27,773.256801222786
2004-10-28,775.1752332173944
2004-10-29,779.5883052003305
2004-11-01,776.6089239009975
2004-11-02,775.3125681695076
2004-11-03,781.1729391981199
2004-11-04,787.3882215964658
2004-11-05,786.1408159271568
2004-11-08,784.6460093042808
2004-11-09,786.5476281244061
2004-11-10,787.4942514420383
2004-11-11,794.8674956182434
2004-11-12,801.3665176855075
2004-11-15,798.655080784541
2004-11-16,793.9541541406081
2004-11-17,790.6347044780375
2004-11-18,791.4962951356139
2004-11-19,782.6256589120263
2004-11-22,790.7125920845345
2004-11-23,788.7600945074828
2004-11-24,787.8477384920811
2004-11-25,784.0207317837734
2004-11-26,784.3768132420481
2004-11-29,782.0495430398457
2004-11-30,778.4883321211042
2004-12-01,785.6088329502645
2004-12-02,784.441410120964
2004-12-03,780.6549771757215
2004-12-06,777.0647422678692
2004-12-07,768.0363254082145
2004-12-08,779.957717064914
2004-12-09,785.7715418306224
2004-12-10,786.9136035835971
2004-12-13,787.1347032067015
2004-12-14,789.3650030912748
2004-12-15,782.2866988681731
2004-12-16,788.0192025058742
2004-12-17,788.5199609807756
2004-12-20,780.4028487545852
2004-12-21,788.5274698487773
2004-12-22,788.5762584239092
2004-12-23,781.3808833681068
2004-12-24,780.2023601818622
2004-12-27,772.7376344082969
2004-12-28,778.5000601587184
2004-12-29,779.608995579053
2004-12-30,779.3550080201751
