Date,WORLD ex AU MINIMUM VOLATILITY (AUD)
2004-01-09,1002.1386862297418
2004-01-12,1006.1053661531022
2004-01-13,1004.1462782931707
2004-01-14,1012.3759239816259
2004-01-15,1012.6731761664372
2004-01-16,1029.5467559955187
2004-01-19,1031.1132208472886
2004-01-20,1020.9108576303453
2004-01-21,1021.7505736699669
2004-01-22,1017.3944849363714
2004-01-23,1018.4108069865005
2004-01-26,1030.7024171545747
2004-01-27,1026.8837950148409
2004-01-28,1023.5296970753209
2004-01-29,1037.537967040589
2004-01-30,1031.351718895786
2004-02-02,1035.1618766510576
2004-02-03,1028.5349181521406
2004-02-04,1025.6876014923503
2004-02-05,1021.0711301201934
2004-02-06,1021.7975636136772
2004-02-09,1026.7026374771006
2004-02-10,1029.938583807682
2004-02-11,1036.888534566031
2004-02-12,1025.6657439024793
2004-02-13,1026.4310220660564
2004-02-16,1027.771529913452
2004-02-17,1031.7475284487184
2004-02-18,1027.3461579133573
2004-02-19,1035.433435926563
2004-02-20,1036.5137783415187
2004-02-23,1039.2453601627074
2004-02-24,1032.0181868160528
2004-02-25,1040.977391246877
2004-02-26,1050.9756269603618
2004-02-27,1054.6284368393865
2004-03-01,1066.7200396508063
2004-03-02,1071.9851045368744
2004-03-03,1082.1486309810039
2004-03-04,1078.454624663372
2004-03-05,1068.75344201002
2004-03-08,1072.42489026629
2004-03-09,1067.3293342593429
2004-03-10,1071.7802568328802
2004-03-11,1057.2128580896965
2004-03-12,1063.8794414280485
2004-03-15,1052.6200795996779
2004-03-16,1052.2804039159093
2004-03-17,1073.2068231344974
2004-03-18,1064.6004730357838
2004-03-19,1064.1520357044383
2004-03-22,1052.9299975177953
2004-03-23,1058.3519595457346
2004-03-24,1062.1899547368807
2004-03-25,1077.3562933567712
2004-03-26,1082.6087262271624
2004-03-29,1087.3426112859122
2004-03-30,1088.7655351298856
2004-03-31,1084.9517501469734
2004-04-01,1085.4951707407185
2004-04-02,1105.0137241262112
2004-04-05,1114.5943607358154
2004-04-06,1108.0350291250654
2004-04-07,1101.4511815342519
2004-04-08,1105.3652579633226
2004-04-09,1104.1027974592016
2004-04-12,1105.6139648431945
2004-04-13,1109.1742748361667
2004-04-14,1100.7073134532154
2004-04-15,1099.497675845172
2004-04-16,1102.0364151876943
2004-04-19,1100.0860935917958
2004-04-20,1101.1464906015156
2004-04-21,1102.6531327039766
2004-04-22,1113.086231025238
2004-04-23,1117.5379194345282
2004-04-26,1116.5213833145528
2004-04-27,1111.6464648903825
2004-04-28,1103.4689987927911
2004-04-29,1092.0980282632308
2004-04-30,1082.0856422461422
2004-05-03,1091.2229376072364
2004-05-04,1088.1203639863932
2004-05-05,1088.2973412430388
2004-05-06,1083.5318231116214
2004-05-07,1078.7435297521704
2004-05-10,1060.803173021213
2004-05-11,1071.1608939854482
2004-05-12,1068.7673063103146
2004-05-13,1069.00910780173
2004-05-14,1069.3295693925854
2004-05-17,1051.745361700961
2004-05-18,1059.052072315822
2004-05-19,1059.8772979933685
2004-05-20,1065.7710645385002
2004-05-21,1066.0487149953976
2004-05-24,1073.4698729213762
2004-05-25,1071.8565024610814
2004-05-26,1078.3405218872558
2004-05-27,1074.2019564312493
2004-05-28,1077.4083166380487
2004-05-31,1078.649528671254
2004-06-01,1075.644584870139
2004-06-02,1077.1807824746595
2004-06-03,1073.0383115382106
2004-06-04,1078.0341328570155
2004-06-07,1086.5217426361835
2004-06-08,1089.744062300994
2004-06-09,1096.2747310613624
2004-06-10,1098.8501224612805
2004-06-11,1102.4000280224234
2004-06-14,1086.694408814656
2004-06-15,1094.1403074570642
2004-06-16,1102.9050524308975
2004-06-17,1102.3211743939937
2004-06-18,1097.8605030833003
2004-06-21,1102.524541421115
2004-06-22,1102.2545840380735
2004-06-23,1107.9454154314167
2004-06-24,1105.1352548241216
2004-06-25,1104.983892043914
2004-06-28,1103.2428018489227
2004-06-29,1104.885798364972
2004-06-30,1103.5852470961936
2004-07-01,1101.995858438587
2004-07-02,1091.8656380426535
2004-07-05,1091.089634713119
2004-07-06,1089.5135612280526
2004-07-07,1087.2730013486614
2004-07-08,1081.8575368392796
2004-07-09,1086.1112592448774
2004-07-12,1087.3289510929055
2004-07-13,1090.4307845734063
2004-07-14,1083.910627451824
2004-07-15,1082.795303008345
2004-07-16,1079.6604923244215
2004-07-19,1081.1224467731506
2004-07-20,1085.1082824786608
2004-07-21,1086.164380363151
2004-07-22,1076.962845865634
2004-07-23,1079.1270068798115
2004-07-26,1073.339276546004
2004-07-27,1080.6067632037868
2004-07-28,1085.1078503408094
2004-07-29,1086.2194280939746
2004-07-30,1093.6138577700397
2004-08-02,1101.0083913958667
2004-08-03,1101.2462423599927
2004-08-04,1098.818153751494
2004-08-05,1091.5852680535877
2004-08-06,1071.1492161640924
2004-08-09,1068.1549605702155
2004-08-10,1068.8124113680024
2004-08-11,1075.2611224752966
2004-08-12,1068.0245273756561
2004-08-13,1060.7918296713472
2004-08-16,1069.0793972399
2004-08-17,1072.6486459725188
2004-08-18,1081.4903641771295
2004-08-19,1077.3978513558943
2004-08-20,1085.7491513370303
2004-08-23,1093.659731929693
2004-08-24,1100.5401931537624
2004-08-25,1106.8144324655607
2004-08-26,1108.7438532942278
2004-08-27,1116.569996149853
2004-08-30,1112.5717686208197
2004-08-31,1108.9458996156156
2004-09-01,1112.511286315938
2004-09-02,1119.8086073175314
2004-09-03,1125.7140792345558
2004-09-06,1127.3497631277635
2004-09-07,1131.331352758144
2004-09-08,1124.5126339336075
2004-09-09,1118.0164880758052
2004-09-10,1110.9445899400475
2004-09-13,1115.1914555555104
2004-09-14,1114.1371539822878
2004-09-15,1118.183609567262
2004-09-16,1122.3398043999118
2004-09-17,1121.968613501057
2004-09-20,1118.5273175213774
2004-09-21,1116.7159563384473
2004-09-22,1110.7781826005375
2004-09-23,1103.664296299094
2004-09-24,1106.7810508374973
2004-09-27,1100.86128824588
2004-09-28,1105.699238521042
2004-09-29,1107.7161263488028
2004-09-30,1105.1795427157765
2004-10-01,1118.1529431518538
2004-10-04,1130.1988398027
2004-10-05,1130.403329236762
2004-10-06,1135.2372058385522
2004-10-07,1129.5732489475836
2004-10-08,1122.837813402298
2004-10-11,1125.649381327683
2004-10-12,1125.7111710443792
2004-10-13,1122.6296289384495
2004-10-14,1112.1154096401924
2004-10-15,1110.2729284733703
2004-10-18,1108.7979907924075
2004-10-19,1107.9900775539045
2004-10-20,1103.103293030611
2004-10-21,1107.3285746684683
2004-10-22,1103.5134990467152
2004-10-25,1091.7914955167173
2004-10-26,1098.8962579494994
2004-10-27,1105.4358805000627
2004-10-28,1110.2349689662003
2004-10-29,1112.0602659941067
2004-11-01,1111.9559909667603
2004-11-02,1115.6490899960816
2004-11-03,1118.502377203944
2004-11-04,1124.3077427960716
2004-11-05,1125.3910053093612
2004-11-08,1123.0254015754642
2004-11-09,1124.4401540875738
2004-11-10,1122.7437930163467
2004-11-11,1129.804367280206
2004-11-12,1139.0616790161826
2004-11-15,1138.8586840874466
2004-11-16,1132.2587084341935
2004-11-17,1131.695310029418
2004-11-18,1132.4133472618307
2004-11-19,1125.373506800073
2004-11-22,1128.5122321682838
2004-11-23,1126.8308689385765
2004-11-24,1126.8836125233902
2004-11-25,1126.872378012888
2004-11-26,1126.8227743892385
2004-11-29,1126.3248632873645
2004-11-30,1121.1074989315798
2004-12-01,1129.4978363480923
2004-12-02,1130.3373161417403
2004-12-03,1126.8328286906512
2004-12-06,1121.2292184520873
2004-12-07,1112.5427754376935
2004-12-08,1121.2917392827164
2004-12-09,1123.7621799605474
2004-12-10,1125.0784843987396
2004-12-13,1128.1498113325088
2004-12-14,1129.7527770133154
2004-12-15,1126.0377519948916
2004-12-16,1131.3993286137443
2004-12-17,1132.3995019886618
2004-12-20,1126.5472789135983
2004-12-21,1134.1248564279279
2004-12-22,1136.4716391853738
2004-12-23,1129.3241759790967
2004-12-24,1129.3137311978458
2004-12-27,1123.5252330655837
2004-12-28,1127.83291159957
2004-12-29,1127.1194478307282
2004-12-30,1129.513978916791
2004-12-31,1131.9119507976272
2005-01-03,1133.593180390858
2005-01-04,1133.479671730242
2005-01-05,1125.4264294674763
2005-01-06,1133.0049750297483
2005-01-07,1142.5542953250188
2005-01-10,1142.8350206895102
2005-01-11,1138.5513773436983
2005-01-12,1131.7941478855184
2005-01-13,1133.5165971910878
2005-01-14,1143.3253555225022
2005-01-17,1146.530715920583
2005-01-18,1155.647574157995
2005-01-19,1153.6254012932613
2005-01-20,1152.9079358671074
2005-01-21,1149.3399151190474
2005-01-24,1145.8833433245354
2005-01-25,1147.551595513319
2005-01-26,1146.5633056835918
2005-01-27,1146.139011238991
2005-01-28,1147.9379688566864
2005-01-31,1150.0975250510635
2005-02-01,1157.4915336131294
2005-02-02,1161.6139458467073
2005-02-03,1164.273224773787
2005-02-04,1174.589129862053
2005-02-07,1180.8107888560344
2005-02-08,1183.3172017739696
2005-02-09,1181.1959635518638
2005-02-10,1179.0770519239493
2005-02-11,1187.063348286179
2005-02-14,1185.1345222986167
2005-02-15,1189.0509159948765
2005-02-16,1187.3941955428977
2005-02-17,1181.3249415038329
2005-02-18,1181.78265093077
2005-02-21,1177.108674282126
2005-02-22,1159.277135605645
2005-02-23,1160.4776152592958
2005-02-24,1161.8394333774393
2005-02-25,1173.6616636935012
2005-02-28,1168.5710574930476
2005-03-01,1177.0319073229418
2005-03-02,1180.972882666603
2005-03-03,1180.060768951248
2005-03-04,1185.5398191946488
2005-03-07,1189.378456587027
2005-03-08,1178.6798862747517
2005-03-09,1168.2953308042163
2005-03-10,1161.785372257123
2005-03-11,1155.3503493651422
2005-03-14,1162.130352553252
2005-03-15,1166.0088761373586
2005-03-16,1152.9931606788475
2005-03-17,1158.752738734619
2005-03-18,1164.6445899745288
2005-03-21,1166.829079799567
2005-03-22,1160.4228438549667
2005-03-23,1166.4769109917945
2005-03-24,1170.1102917728265
2005-03-25,1170.420212344006
2005-03-28,1176.5335263236386
2005-03-29,1168.744792796259
2005-03-30,1173.4589319423465
2005-03-31,1175.2911263597584
2005-04-01,1176.819258241476
2005-04-04,1183.4449970521418
2005-04-05,1186.5475613188137
2005-04-06,1189.4841588608463
2005-04-07,1191.8148938360578
2005-04-08,1190.2548820591069
2005-04-11,1183.2598778017973
2005-04-12,1189.0379109939897
2005-04-13,1184.8454922523156
2005-04-14,1180.9289829656166
2005-04-15,1159.352156401417
2005-04-18,1144.8377757241788
2005-04-19,1152.5452826330218
2005-04-20,1145.0367483420584
2005-04-21,1150.2040540860692
2005-04-22,1153.920345459717
2005-04-25,1168.6021633661796
2005-04-26,1163.6625948117535
2005-04-27,1159.9513300826932
2005-04-28,1157.954284437293
2005-04-29,1170.6737504767361
2005-05-02,1178.396982350752
2005-05-03,1176.1314456568045
2005-05-04,1181.0252706039194
2005-05-05,1182.625529112182
2005-05-06,1189.3719791476624
2005-05-09,1192.7439572309029
2005-05-10,1182.6430819006564
2005-05-11,1187.8272407652355
2005-05-12,1186.88231236671
2005-05-13,1182.7686686337654
2005-05-16,1186.7855601099277
2005-05-17,1189.7092624062511
2005-05-18,1197.2019176999174
2005-05-19,1204.2485636393226
2005-05-20,1208.2033113624104
2005-05-23,1210.6186374698248
2005-05-24,1210.9641896775217
2005-05-25,1206.5763569045776
2005-05-26,1214.849233214077
2005-05-27,1216.5871566919184
2005-05-30,1225.5802201411645
2005-05-31,1231.2475305943406
2005-06-01,1248.0916392555696
2005-06-02,1245.0714484207597
2005-06-03,1245.6835829671754
2005-06-06,1246.191058806714
2005-06-07,1250.4864635657989
2005-06-08,1246.5753073514327
2005-06-09,1254.033921357403
2005-06-10,1263.0145855451517
2005-06-13,1270.6326155253082
2005-06-14,1272.1416978475722
2005-06-15,1267.9459733895203
2005-06-16,1274.6122142439842
2005-06-17,1269.9517014228531
2005-06-20,1276.7499329827194
2005-06-21,1276.2397255394646
2005-06-22,1276.7242951056623
2005-06-23,1279.7278412039525
2005-06-24,1269.7078476971108
2005-06-27,1260.5393189122974
2005-06-28,1274.7423461537292
2005-06-29,1278.0578684875218
2005-06-30,1269.482170693401
2005-07-01,1283.286476674486
2005-07-04,1289.0862903315472
2005-07-05,1290.5037143025668
2005-07-06,1287.4166010533534
2005-07-07,1280.073308500082
2005-07-08,1293.280573400675
2005-07-11,1292.2778587230107
2005-07-12,1283.1120180788325
2005-07-13,1288.5251414607108
2005-07-14,1286.1002805261508
2005-07-15,1288.9440700015582
2005-07-18,1285.0448251940254
2005-07-19,1292.8090579280467
2005-07-20,1295.248691670894
2005-07-21,1290.5082823756336
2005-07-22,1295.3251713614056
2005-07-25,1298.7570539143733
2005-07-26,1303.4376419224582
2005-07-27,1306.7731566721288
2005-07-28,1307.6565178066282
2005-07-29,1299.041055244844
2005-08-01,1295.8450285798465
2005-08-02,1304.952796168227
2005-08-03,1300.1450362864869
2005-08-04,1288.4871396462388
2005-08-05,1277.5648517235245
2005-08-08,1272.8595464003804
2005-08-09,1280.5251552350446
2005-08-10,1286.5544523594383
2005-08-11,1289.442463389035
2005-08-12,1288.5542512553454
2005-08-15,1295.63695145137
2005-08-16,1295.2126728547764
2005-08-17,1291.0874815966092
2005-08-18,1297.0168312981207
2005-08-19,1302.4026621936887
2005-08-22,1301.7914534711908
2005-08-23,1302.3833248197245
2005-08-24,1292.2941750009081
2005-08-25,1290.5786298125868
2005-08-26,1282.8897031890865
2005-08-29,1288.206942753979
2005-08-30,1291.9406085211765
2005-08-31,1296.051901284491
2005-09-01,1294.2077292967658
2005-09-02,1288.9026160856731
2005-09-05,1294.3664244357162
2005-09-06,1305.3933280416124
2005-09-07,1306.6636733154023
2005-09-08,1305.9222625218706
2005-09-09,1315.6173377611399
2005-09-12,1326.163090952613
2005-09-13,1316.9696854306083
2005-09-14,1319.9404743455975
2005-09-15,1331.5684373674405
2005-09-16,1338.1333798061728
2005-09-19,1341.1645304181795
2005-09-20,1337.035033669571
2005-09-21,1326.7722984507386
2005-09-22,1332.658422315585
2005-09-23,1339.6385224944652
2005-09-26,1349.0313804703237
2005-09-27,1346.5514749613117
2005-09-28,1352.1955144838787
2005-09-29,1360.3165988603541
2005-09-30,1357.5362018897115
2005-10-03,1367.6245290023408
2005-10-04,1356.790045295321
2005-10-05,1339.8424394823821
2005-10-06,1317.4186538585834
2005-10-07,1318.9059627141116
2005-10-10,1320.2317297347054
2005-10-11,1325.3015942405927
2005-10-12,1314.0609416446841
2005-10-13,1312.5200658809
2005-10-14,1308.1860168023507
2005-10-17,1313.7304325173257
2005-10-18,1310.4963305590159
2005-10-19,1305.231210851345
2005-10-20,1297.086269842001
2005-10-21,1296.9520833153051
2005-10-24,1312.7385436503332
2005-10-25,1306.2110617521494
2005-10-26,1302.3517920973088
2005-10-27,1290.5318828045506
2005-10-28,1303.8262641805732
2005-10-31,1323.3640761630154
2005-11-01,1317.4513799961628
2005-11-02,1318.5454347768834
2005-11-03,1327.8610828892602
2005-11-04,1342.4869317337916
2005-11-07,1345.7892275803727
2005-11-08,1348.1496116523454
2005-11-09,1354.392064788262
2005-11-10,1358.138958494281
2005-11-11,1369.6783377432644
2005-11-14,1364.286538484671
2005-11-15,1361.6199282471875
2005-11-16,1366.0704366380976
2005-11-17,1372.5964676384708
2005-11-18,1378.530448396605
2005-11-21,1381.8169718118468
2005-11-22,1387.854485945632
2005-11-23,1385.8948849336982
2005-11-24,1386.6160879678482
2005-11-25,1392.5321546031932
2005-11-28,1384.0429275255349
2005-11-29,1387.000674221451
2005-11-30,1374.3149413176461
2005-12-01,1393.9758066128577
2005-12-02,1398.1013027683684
2005-12-05,1388.2655085000993
2005-12-06,1388.5212605275074
2005-12-07,1393.9831459961422
2005-12-08,1383.7188468107727
2005-12-09,1385.3119846945324
2005-12-12,1377.7485145631188
2005-12-13,1386.446756405658
2005-12-14,1381.0802297817809
2005-12-15,1386.5380462000544
2005-12-16,1386.1650197995646
2005-12-19,1383.3507269113109
2005-12-20,1393.074838596689
2005-12-21,1403.8020908429335
2005-12-22,1403.965011509548
2005-12-23,1406.132380132655
2005-12-26,1405.9161931130288
2005-12-27,1400.9893792587566
2005-12-28,1400.3999254974815
2005-12-29,1406.9831944272735
2005-12-30,1403.1937929592457
2006-01-02,1404.810899725005
2006-01-03,1408.0969642735395
2006-01-04,1408.6103215094897
2006-01-05,1408.7147168759582
2006-01-06,1415.4995960804797
2006-01-09,1423.5204703812647
2006-01-10,1419.3001714006728
2006-01-11,1420.4087961054431
2006-01-12,1424.6573518335401
2006-01-13,1418.2292515408092
2006-01-16,1414.6224852062835
2006-01-17,1409.8632856264521
2006-01-18,1397.257795200582
2006-01-19,1407.172997032062
2006-01-20,1398.2734730427535
2006-01-23,1384.375379626004
2006-01-24,1387.3249083412843
2006-01-25,1390.4602445250305
2006-01-26,1396.908560729207
2006-01-27,1416.2371505921133
2006-01-30,1421.1587881067378
2006-01-31,1417.830081527494
2006-02-01,1425.5810029425452
2006-02-02,1420.3278078938138
2006-02-03,1420.2161365046793
2006-02-06,1425.115954168721
2006-02-07,1420.6096200344073
2006-02-08,1419.4483332282302
2006-02-09,1428.510209788799
2006-02-10,1431.7878187515007
2006-02-13,1428.2797378918715
2006-02-14,1440.9343558053517
2006-02-15,1441.5849298656653
2006-02-16,1449.846578433323
2006-02-17,1446.2609127465644
2006-02-20,1447.4597656051833
2006-02-21,1453.2576156308023
2006-02-22,1461.6650714225082
2006-02-23,1458.1456724574355
2006-02-24,1465.0457054244587
2006-02-27,1472.337547601022
2006-02-28,1457.5044018360986
2006-03-01,1464.4149907602787
2006-03-02,1458.5688132884306
2006-03-03,1454.3029799393616
2006-03-06,1455.9902894998243
2006-03-07,1459.600863452027
2006-03-08,1454.7087640172829
2006-03-09,1459.8634516176337
2006-03-10,1467.5466013133405
2006-03-13,1469.239869909932
2006-03-14,1469.2339128993012
2006-03-15,1474.6646519723108
2006-03-16,1466.3405128634029
2006-03-17,1469.5453018129658
2006-03-20,1468.8240216127006
2006-03-21,1469.905067579878
2006-03-22,1476.6651021345024
2006-03-23,1480.571232501984
2006-03-24,1481.9746437981526
2006-03-27,1478.4399728270882
2006-03-28,1467.9939890136288
2006-03-29,1484.1234057287368
2006-03-30,1473.4964226155432
2006-03-31,1470.4561593198246
2006-04-03,1473.6314538228605
2006-04-04,1461.8507168034187
2006-04-05,1468.6340100509822
2006-04-06,1476.3197819979366
2006-04-07,1477.4112289380873
2006-04-10,1477.4593402105916
2006-04-11,1463.62825440439
2006-04-12,1461.8746366236273
2006-04-13,1463.965515250002
2006-04-14,1463.88552797772
2006-04-17,1447.8769660749203
2006-04-18,1461.7733423165973
2006-04-19,1465.4079540055402
2006-04-20,1466.3649668820246
2006-04-21,1471.903601033021
2006-04-24,1468.1866723130915
2006-04-25,1464.4830524353695
2006-04-26,1464.5941847056215
2006-04-27,1457.27775040555
2006-04-28,1451.626894933289
2006-05-01,1452.2284398773106
2006-05-02,1457.683011661615
2006-05-03,1453.995453538362
2006-05-04,1455.7339265132125
