Date,WORLD ex ISRAEL MINIMUM VOLATILITY (USD)
2010-11-23,1040.3018180593385
2010-11-24,1050.5527440205044
2010-11-25,1052.1437584008345
2010-11-26,1058.0620316642026
2010-11-29,1061.6879583632476
2010-11-30,1064.2079862618987
2010-12-01,1073.4986282959094
2010-12-02,1072.9370941344355
2010-12-03,1061.2308883645394
2010-12-06,1066.1373110540594
2010-12-07,1064.3606926504567
2010-12-08,1073.0111488176622
2010-12-09,1076.8393570983294
2010-12-10,1076.7572113018516
2010-12-13,1069.0551525502658
2010-12-14,1074.7944238054652
2010-12-15,1074.6654545416511
2010-12-16,1087.3691642316098
2010-12-17,1091.727707463151
2010-12-20,1096.6640586181395
2010-12-21,1097.2319162988351
2010-12-22,1101.1178444808593
2010-12-23,1104.4587622613228
2010-12-24,1101.202640846672
2010-12-27,1097.134105073006
2010-12-28,1101.8996144715331
2010-12-29,1103.8106986606608
2010-12-30,1089.8340580437543
2010-12-31,1080.4564600003673
2011-01-03,1087.0416011068376
2011-01-04,1086.978446769029
2011-01-05,1095.1151730512734
2011-01-06,1102.6748707225124
2011-01-07,1105.5417856233087
2011-01-10,1105.4159977862973
2011-01-11,1107.4579054089143
2011-01-12,1102.7277048415908
2011-01-13,1082.255101985213
2011-01-14,1081.3635724966098
2011-01-17,1088.786131870848
2011-01-18,1084.5348715017665
2011-01-19,1075.9937904229803
2011-01-20,1076.443302084502
2011-01-21,1065.636096900812
2011-01-24,1065.5630869834251
2011-01-25,1067.3306091149295
2011-01-26,1066.9833582702515
2011-01-27,1061.9440190259033
2011-01-28,1059.6024238200957
2011-01-31,1054.9088801929743
2011-02-01,1060.9453095069216
2011-02-02,1060.5043124078313
2011-02-03,1075.205675949102
2011-02-04,1083.2399294706684
2011-02-07,1086.9819096088445
2011-02-08,1080.4876094801289
2011-02-09,1075.4887348674388
2011-02-10,1081.3000293335022
2011-02-11,1086.9282980174353
2011-02-14,1095.0322150392271
2011-02-15,1090.765511774293
2011-02-16,1092.3450859505863
2011-02-17,1093.161015829707
2011-02-18,1093.1402289728198
2011-02-21,1090.5423095416334
2011-02-22,1080.1415229277059
2011-02-23,1069.9536707666962
2011-02-24,1066.8285647358014
2011-02-25,1077.8799645888953
2011-02-28,1079.2957467915878
2011-03-01,1075.0470011696877
2011-03-02,1069.7987299687181
2011-03-03,1072.1329413437443
2011-03-04,1066.7358132947456
2011-03-07,1060.2795367792917
2011-03-08,1071.391031337583
2011-03-09,1073.3796340354058
2011-03-10,1070.178146481992
2011-03-11,1068.84840135864
2011-03-14,1047.2120557923076
2011-03-15,1021.784368633991
2011-03-16,1025.6219268132386
2011-03-17,1028.34918645989
2011-03-18,1021.7290904662435
2011-03-21,1029.7699117389689
2011-03-22,1031.8429066005524
2011-03-23,1040.124631683485
2011-03-24,1039.1621774738574
2011-03-25,1045.3868282562798
2011-03-28,1045.3761514283494
2011-03-29,1050.1939608624123
2011-03-30,1055.4992184311013
2011-03-31,1049.4961261223693
2011-04-01,1054.5040573777699
2011-04-04,1053.0017439977087
2011-04-05,1052.8042630378409
2011-04-06,1044.313012536809
2011-04-07,1048.1893879306085
2011-04-08,1039.5469110235563
2011-04-11,1041.1482448159372
2011-04-12,1033.4530895313253
2011-04-13,1036.3528521212615
2011-04-14,1041.6341496268976
2011-04-15,1048.6244975312934
2011-04-18,1056.6198724200801
2011-04-19,1051.3931379801327
2011-04-20,1050.3321687276818
2011-04-21,1050.901441528331
2011-04-22,1049.4326057444207
2011-04-25,1047.6378569786275
2011-04-26,1048.0938935089757
2011-04-27,1050.684262295447
2011-04-28,1047.4577200576157
2011-04-29,1048.5801629079704
2011-05-02,1048.8834887794012
2011-05-03,1050.6485906142912
2011-05-04,1044.162118640857
2011-05-05,1056.9447170359617
2011-05-06,1066.2163469403854
2011-05-09,1084.0418569010128
2011-05-10,1084.1080185513165
2011-05-11,1085.9842172171097
2011-05-12,1096.8289939861634
2011-05-13,1092.3887281763318
2011-05-16,1085.7466785559666
2011-05-17,1087.5974591709921
2011-05-18,1088.3403710926937
2011-05-19,1090.368221110573
2011-05-20,1094.9711972554753
2011-05-23,1093.8729196048541
2011-05-24,1088.0655668609295
2011-05-25,1092.6336855835227
2011-05-26,1094.5541690299617
2011-05-27,1087.9515267030026
2011-05-30,1087.5731350229744
2011-05-31,1091.157002752824
2011-06-01,1078.5821332931237
2011-06-02,1071.705493575001
2011-06-03,1057.1590710491394
2011-06-06,1050.690722475263
2011-06-07,1047.315211731991
2011-06-08,1050.0640343595114
2011-06-09,1059.6365273890253
2011-06-10,1059.0650552500765
2011-06-13,1060.322217605269
2011-06-14,1060.3690817186493
2011-06-15,1062.475007915707
2011-06-16,1069.199219666376
2011-06-17,1060.1995550225852
2011-06-20,1064.2985299486427
2011-06-21,1067.666293177525
2011-06-22,1062.4201243372513
2011-06-23,1075.082672843706
2011-06-24,1070.5594921863476
2011-06-27,1064.8676295892944
2011-06-28,1066.476815210407
2011-06-29,1071.9120226480961
2011-06-30,1071.825913294397
2011-07-01,1079.2338435751237
2011-07-04,1078.9765782710556
2011-07-05,1081.8336253635905
2011-07-06,1094.7303485739426
2011-07-07,1094.2730071810802
2011-07-08,1100.6394229025814
2011-07-11,1110.5265741035903
2011-07-12,1110.9209041332033
2011-07-13,1103.272086304421
2011-07-14,1098.9514634332825
2011-07-15,1103.039862263338
2011-07-18,1101.4830374392384
2011-07-19,1100.8520021817883
2011-07-20,1101.0959593238817
2011-07-21,1094.506550068869
2011-07-22,1096.3416685740565
2011-07-25,1093.784873932869
2011-07-26,1083.9488575263856
2011-07-27,1079.6002819618202
2011-07-28,1080.9960384274902
2011-07-29,1073.9559134203266
2011-08-01,1083.779233131296
2011-08-02,1068.1855392859268
2011-08-03,1063.7062307739081
2011-08-04,1042.9058484004483
2011-08-05,1038.2610348794797
2011-08-08,1001.136147305002
2011-08-09,1022.9488003030427
2011-08-10,1007.0425881865889
2011-08-11,1025.688663340945
2011-08-12,1037.987965344897
2011-08-15,1034.807768704286
2011-08-16,1034.7048529617584
2011-08-17,1034.4644051733296
2011-08-18,1020.4341814686175
2011-08-19,1008.4334882680776
2011-08-22,1014.8214218510254
2011-08-23,1033.8559236556114
2011-08-24,1036.6543049997285
2011-08-25,1026.7206352314904
2011-08-26,1032.918273765708
2011-08-29,1036.0678851608632
2011-08-30,1047.4086232583302
2011-08-31,1060.4490624844357
2011-09-01,1065.4597538435596
2011-09-02,1057.6822262017245
2011-09-05,1056.1880183819
2011-09-06,1056.2279185650268
2011-09-07,1073.4329965702898
2011-09-08,1073.8134084952474
2011-09-09,1075.5702405000504
2011-09-12,1080.3488015428536
2011-09-13,1079.4820944646297
2011-09-14,1087.795995794597
2011-09-15,1087.860840233836
2011-09-16,1096.5830187216948
2011-09-19,1102.3063095715643
2011-09-20,1099.7444208378447
2011-09-21,1085.500863465638
2011-09-22,1079.124701226808
2011-09-23,1078.6532432365314
2011-09-26,1095.2142567639905
2011-09-27,1097.491628344958
2011-09-28,1089.7790466631498
2011-09-29,1092.822767657059
2011-09-30,1099.01426690244
2011-10-03,1095.3886243564516
2011-10-04,1096.9981473585112
2011-10-05,1099.7843557841463
2011-10-06,1107.2550036243285
2011-10-07,1100.0723081202152
2011-10-10,1104.632662216939
2011-10-11,1103.9743733664213
2011-10-12,1097.0285262477748
2011-10-13,1100.5253817041425
2011-10-14,1097.0481831164418
2011-10-17,1098.687150488959
2011-10-18,1109.1070848839493
2011-10-19,1100.5462383763945
2011-10-20,1108.475903300448
2011-10-21,1111.6405650956076
2011-10-24,1116.7672691514545
2011-10-25,1104.807746516082
2011-10-26,1113.0561071887776
2011-10-27,1109.4034360995543
2011-10-28,1106.7007110914587
2011-10-31,1105.078483860505
2011-11-01,1105.24425124645
2011-11-02,1102.1348894368573
2011-11-03,1117.5324235407097
2011-11-04,1112.7578800474694
2011-11-07,1117.6344625014235
2011-11-08,1119.896454021244
2011-11-09,1116.836770684257
2011-11-10,1117.7626985773302
2011-11-11,1121.64846130086
2011-11-14,1121.842864287505
2011-11-15,1129.9244090344987
2011-11-16,1119.916643727556
2011-11-17,1113.9614366058445
2011-11-18,1110.940318002126
2011-11-21,1102.652494105604
2011-11-22,1099.2547706579867
2011-11-23,1095.814668802785
2011-11-24,1094.7852859906125
2011-11-25,1099.107060510258
2011-11-28,1108.4561925224384
2011-11-29,1116.7967977224334
2011-11-30,1134.8354543407795
2011-12-01,1132.5332236844808
2011-12-02,1133.4081551507866
2011-12-05,1136.2413927664816
2011-12-06,1141.3840421063778
2011-12-07,1145.3657243724945
2011-12-08,1143.5761900057023
2011-12-09,1145.0101912354794
2011-12-12,1150.7882155863479
2011-12-13,1157.6775558158154
2011-12-14,1161.6381929577385
2011-12-15,1163.3121181354409
2011-12-16,1162.405297174595
2011-12-19,1160.0240157489031
2011-12-20,1171.0773744035805
2011-12-21,1180.2894161775494
2011-12-22,1182.4177757483112
2011-12-23,1192.686719540329
2011-12-26,1192.547905916111
2011-12-27,1193.0060635736318
2011-12-28,1196.1820631605847
2011-12-29,1206.0132184172671
2011-12-30,1203.38146442707
2012-01-02,1203.7890686740684
2012-01-03,1202.6808086848919
2012-01-04,1212.3943439888722
2012-01-05,1218.7088549221212
2012-01-06,1222.3674173149652
2012-01-09,1220.5606079033487
2012-01-10,1224.3494887339791
2012-01-11,1229.4708398527202
2012-01-12,1218.8944752698044
2012-01-13,1228.0250294313098
2012-01-16,1227.720704333414
2012-01-17,1227.4855777827522
2012-01-18,1223.9118930232873
2012-01-19,1218.7367062673964
2012-01-20,1216.5475635492146
2012-01-23,1205.6561333712946
2012-01-24,1206.672083951966
2012-01-25,1211.077725197281
2012-01-26,1198.1017042821118
2012-01-27,1196.204621345777
2012-01-30,1196.193366764287
2012-01-31,1200.9235640060685
2012-02-01,1200.7259165716202
2012-02-02,1201.400439684401
2012-02-03,1210.405457318875
2012-02-06,1213.0673457373011
2012-02-07,1202.38177074203
2012-02-08,1199.8658290504636
2012-02-09,1195.6226790379053
2012-02-10,1199.3692207277468
2012-02-13,1202.1722226087102
2012-02-14,1207.7155495704003
2012-02-15,1213.3033842943632
2012-02-16,1218.0704655277643
2012-02-17,1208.6753208781838
2012-02-20,1201.089694178262
2012-02-21,1200.4179989206789
2012-02-22,1201.9243979167873
2012-02-23,1201.1355242588147
2012-02-24,1189.1496089098287
2012-02-27,1194.313706574423
2012-02-28,1196.3439415297034
2012-02-29,1200.9147179664474
2012-03-01,1207.1981231765353
2012-03-02,1215.5072370428293
2012-03-05,1215.2948929337
2012-03-06,1216.000327469097
2012-03-07,1218.546700176715
2012-03-08,1212.8853053010064
2012-03-09,1228.5313949529486
2012-03-12,1227.842524426371
2012-03-13,1237.4879410664078
2012-03-14,1237.6051756494019
2012-03-15,1237.4722055983664
2012-03-16,1228.5325865303935
2012-03-19,1223.39298044891
2012-03-20,1222.3351594301769
2012-03-21,1224.5773533076804
2012-03-22,1225.1472176688135
2012-03-23,1220.8776646645051
2012-03-26,1224.9677736590534
2012-03-27,1226.6581891973728
2012-03-28,1225.6753292751962
2012-03-29,1225.2614955013032
2012-03-30,1226.6218605856682
2012-04-02,1236.2642487506425
2012-04-03,1229.7037539751311
2012-04-04,1237.001964497852
2012-04-05,1240.7593967409762
2012-04-06,1241.2006180520668
2012-04-09,1235.0802036436755
2012-04-10,1223.3250828776363
2012-04-11,1224.9319962531918
2012-04-12,1227.473946356428
2012-04-13,1230.4033260506078
2012-04-16,1238.006066809677
2012-04-17,1242.5189054475459
2012-04-18,1242.5571460090046
2012-04-19,1237.805481616349
2012-04-20,1237.8344711842021
2012-04-23,1236.4444947920695
2012-04-24,1232.6647387700734
2012-04-25,1241.6030148705252
2012-04-26,1245.2815071332825
2012-04-27,1246.853128857631
2012-04-30,1250.336090217652
2012-05-01,1253.0625934121904
2012-05-02,1259.3998001076445
2012-05-03,1256.4529306627487
2012-05-04,1251.1509447149047
2012-05-07,1256.5803892464467
2012-05-08,1258.827920604465
2012-05-09,1258.478501058677
2012-05-10,1259.690390619697
2012-05-11,1261.3341966954088
2012-05-14,1259.8179232377165
2012-05-15,1263.793767396681
2012-05-16,1263.2107919533594
2012-05-17,1254.3063114535655
2012-05-18,1245.4874118392165
2012-05-21,1246.4410239405688
2012-05-22,1252.0348732222074
2012-05-23,1264.0582902513231
2012-05-24,1269.3668915288379
2012-05-25,1276.7353323723914
2012-05-28,1274.3170201036683
2012-05-29,1278.8275226257829
2012-05-30,1282.281080055584
2012-05-31,1286.471503590101
2012-06-01,1272.4562768268854
2012-06-04,1261.077367015471
2012-06-05,1266.184562954836
2012-06-06,1277.3670843441048
2012-06-07,1274.469630852831
2012-06-08,1286.0427137405024
2012-06-11,1278.1982629950814
2012-06-12,1288.7804003841036
2012-06-13,1279.3142894455164
2012-06-14,1283.9066167616743
2012-06-15,1287.6021407205676
2012-06-18,1296.3783556266103
2012-06-19,1295.201496219949
2012-06-20,1292.2173235676573
2012-06-21,1287.297505563255
2012-06-22,1295.2174565472956
2012-06-25,1293.725782735903
2012-06-26,1298.9423248606279
2012-06-27,1306.2101812914855
2012-06-28,1311.2808608546763
2012-06-29,1306.596036940125
2012-07-02,1321.97089013109
2012-07-03,1326.472811272572
2012-07-04,1337.0072242075764
2012-07-05,1348.002426832297
2012-07-06,1350.5443322077294
2012-07-09,1351.7663740281794
2012-07-10,1356.6960391645102
2012-07-11,1357.60394683947
2012-07-12,1362.4759548949928
2012-07-13,1368.3031362877357
2012-07-16,1368.3873227548295
2012-07-17,1377.7098502248723
2012-07-18,1377.190133030329
2012-07-19,1380.7249759954245
2012-07-20,1378.9338671006408
2012-07-23,1371.8845587959115
2012-07-24,1367.6076158016265
2012-07-25,1365.7290052976318
2012-07-26,1362.6726201349188
2012-07-27,1368.7408665610465
2012-07-30,1387.1577199938715
2012-07-31,1375.004016233733
2012-08-01,1374.2773660317418
2012-08-02,1381.8079862430861
2012-08-03,1372.1561711769941
2012-08-06,1365.795685229825
2012-08-07,1365.868141996171
2012-08-08,1373.7317184538397
2012-08-09,1378.4379786063053
2012-08-10,1378.9942289694566
2012-08-13,1373.5299830847243
2012-08-14,1381.2326335463988
2012-08-15,1385.320518883793
2012-08-16,1377.4597328711561
2012-08-17,1385.8709379497177
2012-08-20,1380.4945867836861
2012-08-21,1365.1833900558513
2012-08-22,1363.988361892099
2012-08-23,1352.7598265959618
2012-08-24,1365.2388584011696
2012-08-27,1365.2301623075102
2012-08-28,1357.679783507606
2012-08-29,1362.9397311498503
2012-08-30,1360.5555939043563
2012-08-31,1352.953021172778
2012-09-03,1355.4719484243228
2012-09-04,1355.156821324111
2012-09-05,1349.947737007586
2012-09-06,1359.3522044745255
2012-09-07,1344.0936610394328
2012-09-10,1341.9121384816847
2012-09-11,1338.0505161106764
2012-09-12,1336.0144173144968
2012-09-13,1343.3608432344477
2012-09-14,1315.519149664391
2012-09-17,1314.6690355037226
2012-09-18,1322.8289871959444
2012-09-19,1326.1213211427598
2012-09-20,1339.3075826798215
2012-09-21,1338.5306500891002
2012-09-24,1347.3551837815398
2012-09-25,1341.4312039558827
2012-09-26,1349.0985646704478
2012-09-27,1351.0759313193153
2012-09-28,1348.446814450046
2012-10-01,1346.3319765554356
2012-10-02,1343.2629663426385
2012-10-03,1347.5068518655735
2012-10-04,1344.9486677568862
2012-10-05,1342.8404871385014
2012-10-08,1349.91502868319
2012-10-09,1345.6834339855575
2012-10-10,1338.34624587055
2012-10-11,1330.0879628129812
2012-10-12,1325.9242061632856
2012-10-15,1333.4836794407565
2012-10-16,1333.2495562789989
2012-10-17,1329.6574412490677
2012-10-18,1331.774915883125
2012-10-19,1324.941317603656
2012-10-22,1317.5933196582275
2012-10-23,1318.9774046932057
2012-10-24,1316.5076641639805
2012-10-25,1322.3218182064259
2012-10-26,1323.3234866111852
2012-10-29,1324.538531586317
2012-10-30,1317.64808480654
2012-10-31,1323.561114307835
2012-11-01,1330.8581181821296
2012-11-02,1330.9797190802815
2012-11-05,1335.2448381852676
2012-11-06,1337.2345448349117
2012-11-07,1329.9751797672814
2012-11-08,1323.520817743341
2012-11-09,1324.770069961395
2012-11-12,1323.1158792668864
2012-11-13,1322.0856194818746
2012-11-14,1309.58836578036
2012-11-15,1297.0657693009207
2012-11-16,1308.3931190418193
2012-11-19,1314.0264343533177
2012-11-20,1314.6989000279707
2012-11-21,1315.4958301885267
2012-11-22,1310.6518074334997
2012-11-23,1314.6387024171775
2012-11-26,1311.029245446889
2012-11-27,1313.012414601463
2012-11-28,1321.3856882329164
2012-11-29,1320.317025953853
2012-11-30,1319.986982034681
2012-12-03,1310.0726997885636
2012-12-04,1307.941480751083
2012-12-05,1311.9224138788027
2012-12-06,1320.8756441804578
2012-12-07,1329.574166015154
2012-12-10,1332.4464082744375
2012-12-11,1327.4278116512432
2012-12-12,1321.1051650254535
2012-12-13,1309.4570130719933
2012-12-14,1304.623253968476
2012-12-17,1306.2017494155255
2012-12-18,1305.6114447319378
2012-12-19,1297.8914404959082
2012-12-20,1302.0932269063621
2012-12-21,1301.5751519732853
2012-12-24,1296.7864669596297
2012-12-25,1296.639545899179
2012-12-26,1288.107984059487
2012-12-27,1286.5803156392856
2012-12-28,1279.000245893109
2012-12-31,1290.7232322100926
2013-01-01,1290.7232322100926
2013-01-02,1304.056010727288
2013-01-03,1319.3275080030428
2013-01-04,1330.1940152376546
2013-01-07,1321.644513426603
2013-01-08,1324.632946685113
2013-01-09,1328.8961374841788
2013-01-10,1318.665556884901
2013-01-11,1307.5096081074842
2013-01-14,1304.2021816975794
2013-01-15,1311.963084370174
2013-01-16,1313.679541819401
2013-01-17,1311.8180325559956
2013-01-18,1320.7241803882537
2013-01-21,1318.3885032807102
2013-01-22,1326.4721223775045
2013-01-23,1327.8773553670542
2013-01-24,1319.4789517958914
2013-01-25,1313.6361856466372
2013-01-28,1315.319191955151
2013-01-29,1321.3305999023532
2013-01-30,1312.455591469066
2013-01-31,1312.4668849819632
2013-02-01,1306.8843101918474
2013-02-04,1311.4305729937796
2013-02-05,1317.0312493877946
2013-02-06,1321.5157385048021
2013-02-07,1335.228220837254
2013-02-08,1340.976108521569
2013-02-11,1336.5601311009636
2013-02-12,1333.35244657611
2013-02-13,1334.2291684613917
2013-02-14,1342.6321883095416
2013-02-15,1342.2399542317385
2013-02-18,1343.35506945726
2013-02-19,1353.0682439652717
2013-02-20,1351.6179610909703
2013-02-21,1361.0075733504634
2013-02-22,1376.4729229561026
2013-02-25,1362.051194921946
2013-02-26,1382.116994089331
2013-02-27,1387.2211134624151
2013-02-28,1395.5438090408861
2013-03-01,1406.398172163876
2013-03-04,1412.6434405179032
2013-03-05,1418.9994836360443
2013-03-06,1422.4269431883058
2013-03-07,1413.7662409966026
2013-03-08,1423.7785676753458
2013-03-11,1424.5310596477925
2013-03-12,1426.309218758387
2013-03-13,1430.8094044765382
2013-03-14,1435.510866075947
2013-03-15,1432.4011513145315
2013-03-18,1436.5847615491145
2013-03-19,1451.2120524307738
2013-03-20,1450.2410901511357
2013-03-21,1453.1807490305077
2013-03-22,1453.4123505467794
2013-03-25,1466.4186786736147
2013-03-26,1480.1712932002856
2013-03-27,1489.622681249878
2013-03-28,1493.3551435985032
2013-03-29,1494.304547739827
2013-04-01,1483.9924695968416
2013-04-02,1492.0734926545117
2013-04-03,1487.7531517392342
2013-04-04,1486.842040962073
2013-04-05,1464.0940567174594
2013-04-08,1471.1119488212325
2013-04-09,1467.9414776544982
2013-04-10,1477.8430146173196
2013-04-11,1479.595600566814
2013-04-12,1483.5087587603089
2013-04-15,1466.8551776334396
2013-04-16,1470.8775226062164
2013-04-17,1474.0188207455926
2013-04-18,1467.6657810754057
2013-04-19,1475.314683917004
2013-04-22,1484.5615603056128
2013-04-23,1496.7788497765625
2013-04-24,1495.0790042681413
2013-04-25,1501.393774198541
2013-04-26,1499.9687417487203
2013-04-29,1497.723154519606
2013-04-30,1497.7638823947884
2013-05-01,1488.1249306085394
2013-05-02,1502.8898015465536
2013-05-03,1500.8117280627118
2013-05-06,1501.156634951615
2013-05-07,1507.9210165487725
2013-05-08,1503.54812996785
2013-05-09,1502.8130752294853
2013-05-10,1514.7978950980246
2013-05-13,1512.0992670139449
2013-05-14,1519.8084335248122
2013-05-15,1543.2692714969303
2013-05-16,1528.8734024536302
2013-05-17,1540.7289033735278
2013-05-20,1534.25266260245
2013-05-21,1534.201143565992
2013-05-22,1523.420685244138
2013-05-23,1505.143059267837
2013-05-24,1503.3216094327079
2013-05-27,1499.8783564693133
2013-05-28,1506.6348519299372
2013-05-29,1479.8033375779357
2013-05-30,1463.243180472915
2013-05-31,1452.7119132511289
2013-06-03,1446.396843502106
2013-06-04,1442.5785136838253
2013-06-05,1424.5798707724866
2013-06-06,1419.125074096101
2013-06-07,1425.370108339381
2013-06-10,1431.2895311311945
2013-06-11,1418.653846012501
2013-06-12,1408.5001296138792
2013-06-13,1417.9346742744485
2013-06-14,1416.2699562879573
2013-06-17,1428.794652370996
2013-06-18,1425.9885831376369
2013-06-19,1413.5289141007618
2013-06-20,1393.5584722910264
2013-06-21,1404.122486150592
2013-06-24,1396.4069174749138
2013-06-25,1407.6910383924717
2013-06-26,1425.851888094403
2013-06-27,1434.2326480009579
2013-06-28,1440.1455973852046
2013-07-01,1443.6665827572904
2013-07-02,1444.2637066110437
2013-07-03,1449.7962467699283
2013-07-04,1457.8035016284236
2013-07-05,1467.2044982256673
2013-07-08,1470.1741274521357
2013-07-09,1487.7283841126582
2013-07-10,1486.6649139012113
2013-07-11,1488.4761625198103
2013-07-12,1487.4342598926635
2013-07-15,1488.08792505632
2013-07-16,1477.1269934644458
2013-07-17,1481.2714104347847
2013-07-18,1484.5259106044134
2013-07-19,1480.442532391819
2013-07-22,1478.6381274754578
2013-07-23,1476.5845695998905
2013-07-24,1468.355232301251
2013-07-25,1468.263464123544
2013-07-26,1466.5432898998606
2013-07-29,1463.562587834244
2013-07-30,1465.8734812773198
2013-07-31,1457.0761380388976
2013-08-01,1473.1400997338324
2013-08-02,1476.4574657603691
2013-08-05,1477.7867270372642
2013-08-06,1471.139867493963
2013-08-07,1462.552147987772
2013-08-08,1458.3207339537748
2013-08-09,1460.2464899867966
2013-08-12,1464.2293998411474
2013-08-13,1471.1123560193787
2013-08-14,1465.2890563623187
2013-08-15,1448.8979308018363
2013-08-16,1434.6987839103451
2013-08-19,1428.9116255643642
2013-08-20,1424.6503074254192
2013-08-21,1418.449015247487
2013-08-22,1422.673145548119
2013-08-23,1426.6594481247437
2013-08-26,1425.0942559445157
2013-08-27,1414.645411649614
2013-08-28,1414.028502235886
2013-08-29,1426.6198015568436
2013-08-30,1427.3399203008112
2013-09-02,1430.1453900182264
2013-09-03,1433.5609164346956
2013-09-04,1434.781039864
2013-09-05,1440.5829884978482
2013-09-06,1440.7000324445623
2013-09-09,1440.658784260067
2013-09-10,1444.96584208951
2013-09-11,1446.6528517496777
2013-09-12,1444.3816870993473
2013-09-13,1452.6161162051076
2013-09-16,1452.9591929233382
2013-09-17,1452.6521697808364
2013-09-18,1468.9613871357537
2013-09-19,1453.9010651330864
2013-09-20,1449.600795687326
2013-09-23,1450.9504722967042
2013-09-24,1448.99556251841
2013-09-25,1444.6830700775863
2013-09-26,1449.7962805935458
2013-09-27,1440.996132264318
2013-09-30,1436.1336086634876
2013-10-01,1441.3253118988237
2013-10-02,1430.301634869522
2013-10-03,1418.6196725699042
2013-10-04,1422.5327364184575
2013-10-07,1417.4623160469887
2013-10-08,1407.8654079786409
2013-10-09,1415.369006009565
2013-10-10,1432.7858915327154
2013-10-11,1436.873233009287
2013-10-14,1437.4363925193736
2013-10-15,1438.0636323737192
