Date,PACIFIC ex JP MINIMUM VOLATILITY (JPY)
2000-07-21,1418.2029458049194
2000-07-24,1407.4505499842364
2000-07-25,1386.3697863148418
2000-07-26,1391.548997685672
2000-07-27,1388.641402948611
2000-07-28,1396.8221025741605
2000-07-31,1380.641987873351
2000-08-01,1386.663844859694
2000-08-02,1417.9829719648112
2000-08-03,1427.3140513198534
2000-08-04,1430.3876664756115
2000-08-07,1437.7298021447878
2000-08-08,1439.0384574484115
2000-08-09,1435.6427105902442
2000-08-10,1433.025827124507
2000-08-11,1434.968270086824
2000-08-14,1439.8577773137315
2000-08-15,1434.2461951783143
2000-08-16,1453.1847242009544
2000-08-17,1455.1448706924302
2000-08-18,1455.8681338699046
2000-08-21,1464.7880727759004
2000-08-22,1475.7875067481548
2000-08-23,1464.9573587732818
2000-08-24,1446.2589000659095
2000-08-25,1435.9971601403167
2000-08-28,1443.601879395418
2000-08-29,1449.8621825351718
2000-08-30,1443.3689909653046
2000-08-31,1441.5800388118316
2000-09-01,1439.9292461157206
2000-09-04,1455.3090429852577
2000-09-05,1465.8904677500389
2000-09-06,1464.7445914500313
2000-09-07,1457.1041199505842
2000-09-08,1464.6007792331295
2000-09-11,1471.9459658688093
2000-09-12,1473.6501236320357
2000-09-13,1464.6832599076658
2000-09-14,1459.8003482655788
2000-09-15,1446.0350518692273
2000-09-18,1424.6553295325914
2000-09-19,1424.3771140110566
2000-09-20,1428.6734088030018
2000-09-21,1411.9992870668939
2000-09-22,1354.5524889644066
2000-09-25,1390.09778448949
2000-09-26,1385.1962686380389
2000-09-27,1383.845662941705
2000-09-28,1391.1387403203898
2000-09-29,1396.9105245779351
2000-10-02,1398.490227480399
2000-10-03,1412.9289528185268
2000-10-04,1411.2763439451733
2000-10-05,1407.824659313955
2000-10-06,1400.8050860692213
2000-10-09,1379.8700630200208
2000-10-10,1379.1513056696215
2000-10-11,1361.5361908767982
2000-10-12,1373.2927679277266
2000-10-13,1368.9561560330492
2000-10-16,1395.0683325345067
2000-10-17,1370.8916378387157
2000-10-18,1365.1783333796734
2000-10-19,1380.5281360065458
2000-10-20,1416.172053548163
2000-10-23,1426.7427382816397
2000-10-24,1423.7669181129895
2000-10-25,1437.3647399992844
2000-10-26,1436.9853870056302
2000-10-27,1425.2765796695162
2000-10-30,1422.229762679386
2000-10-31,1409.950069683679
2000-11-01,1416.276268746067
2000-11-02,1413.4462929286824
2000-11-03,1420.634241792313
2000-11-06,1435.3925794924883
2000-11-07,1444.2683433883117
2000-11-08,1440.136821004528
2000-11-09,1434.3868813975405
2000-11-10,1410.5059036442483
2000-11-13,1392.279380560061
2000-11-14,1411.547884429391
2000-11-15,1415.3859153068865
2000-11-16,1419.9081555510338
2000-11-17,1420.0459064367985
2000-11-20,1425.8773245857808
2000-11-21,1418.242881248375
2000-11-22,1429.3192844186838
2000-11-23,1439.596640365039
2000-11-24,1449.3127559817792
2000-11-27,1449.21869101072
2000-11-28,1432.2157362469197
2000-11-29,1408.1437552501884
2000-11-30,1387.7323209873803
2000-12-01,1403.6918103111848
2000-12-04,1391.6042050904425
2000-12-05,1398.9585596367756
2000-12-06,1407.1697740822372
2000-12-07,1400.8529223347857
2000-12-08,1407.6141684276452
2000-12-11,1433.8687057753268
2000-12-12,1431.8946473336357
2000-12-13,1439.3278869434885
2000-12-14,1411.5101097094487
2000-12-15,1378.358100427067
2000-12-18,1380.7410116271155
2000-12-19,1397.5566723143754
2000-12-20,1373.0525647953189
2000-12-21,1351.104857149933
2000-12-22,1344.4375014507343
2000-12-25,1344.4375014507343
2000-12-26,1338.7698121333597
2000-12-27,1347.042319307117
2000-12-28,1355.4691524006441
2000-12-29,1342.3057275405279
2001-01-01,1342.3057275405279
2001-01-02,1333.4898204597519
2001-01-03,1324.7518769537758
2001-01-04,1352.5600971794308
2001-01-05,1355.6907716420749
2001-01-08,1337.8565355496628
2001-01-09,1346.8781486729881
2001-01-10,1341.814349781667
2001-01-11,1315.6706222623552
2001-01-12,1319.6191456866854
2001-01-15,1318.1179852091166
2001-01-16,1321.3489569317112
2001-01-17,1337.251579830049
2001-01-18,1328.9702643835137
2001-01-19,1361.4875641925348
2001-01-22,1361.3828648218612
2001-01-23,1348.2763096829003
2001-01-24,1357.4507307944011
2001-01-25,1364.1070830613633
2001-01-26,1359.4980347305773
2001-01-29,1363.859689051044
2001-01-30,1358.3539334842533
2001-01-31,1363.3766862695156
2001-02-01,1365.469739562922
2001-02-02,1361.2589588135254
2001-02-05,1332.7993042930832
2001-02-06,1350.1829946161608
2001-02-07,1339.857022903526
2001-02-08,1351.7799036420247
2001-02-09,1339.6835668335534
2001-02-12,1343.7898195856258
2001-02-13,1354.8038336573247
2001-02-14,1349.0949598725153
2001-02-15,1355.8263756418912
2001-02-16,1344.8080689978233
2001-02-19,1333.297337596554
2001-02-20,1348.0066850961116
2001-02-21,1348.4340872799128
2001-02-22,1344.648501558737
2001-02-23,1341.3004521420164
2001-02-26,1347.4272731256917
2001-02-27,1333.7187756385945
2001-02-28,1340.2942489343063
2001-03-01,1325.1550690946049
2001-03-02,1321.944631126992
2001-03-05,1326.2634978500446
2001-03-06,1325.8249469380805
2001-03-07,1322.963834875921
2001-03-08,1308.6010864259206
2001-03-09,1304.8792878202087
2001-03-12,1287.542123768171
2001-03-13,1272.0492460386129
2001-03-14,1276.4233701127584
2001-03-15,1283.3476542976782
2001-03-16,1290.1879424455196
2001-03-19,1291.5797610864058
2001-03-20,1282.206161419712
2001-03-21,1274.5473116517496
2001-03-22,1270.3593954230248
2001-03-23,1265.832503747679
2001-03-26,1274.9134241321772
2001-03-27,1265.706631539651
2001-03-28,1271.2464205795147
2001-03-29,1268.6786038203445
2001-03-30,1264.299002127287
2001-04-02,1266.67375770873
2001-04-03,1263.29413403452
2001-04-04,1238.7933201320361
2001-04-05,1254.220375060033
2001-04-06,1263.2516374605668
2001-04-09,1240.9236077447165
2001-04-10,1264.8998671971328
2001-04-11,1296.274917998848
2001-04-12,1293.4094083885927
2001-04-13,1293.4094083885927
2001-04-16,1308.6842933098112
2001-04-17,1297.3116942059337
2001-04-18,1305.1729822689908
2001-04-19,1318.1677607601273
2001-04-20,1313.11468587635
2001-04-23,1302.6758312377747
2001-04-24,1298.132695354599
2001-04-25,1293.8137055382294
2001-04-26,1296.7604615396294
2001-04-27,1313.9246664232082
2001-04-30,1332.4720190118226
2001-05-01,1333.8882742403352
2001-05-02,1341.4907933531083
2001-05-03,1344.1545133860022
2001-05-04,1323.5568660357103
2001-05-07,1333.0130566944365
2001-05-08,1340.011385212064
2001-05-09,1351.1184967264192
2001-05-10,1366.6993862480172
2001-05-11,1373.9004226634465
2001-05-14,1361.2349135119566
2001-05-15,1357.8846820016847
2001-05-16,1353.1342811758943
2001-05-17,1377.1366902991972
2001-05-18,1370.4671576841251
2001-05-21,1390.8356664907462
2001-05-22,1396.8549800167536
2001-05-23,1398.878893344913
2001-05-24,1400.100661999858
2001-05-25,1400.9887665944057
2001-05-28,1393.1016166278273
2001-05-29,1393.9051370925815
2001-05-30,1378.4720871320126
2001-05-31,1371.5052203813204
2001-06-01,1006.1727656736012
2001-06-04,1011.2981227673561
2001-06-05,1018.1682929030399
2001-06-06,1026.4968108864232
2001-06-07,1033.2626533104385
2001-06-08,1041.2374746202493
2001-06-11,1041.2512308579967
2001-06-12,1027.5882213248103
2001-06-13,1029.940209170687
2001-06-14,1018.530097875136
2001-06-15,1014.249570593528
2001-06-18,1004.2099472255766
2001-06-19,1008.656738678334
2001-06-20,1011.54313279744
2001-06-21,1008.4421337728144
2001-06-22,1008.823665554885
2001-06-25,996.49692860628
2001-06-26,1000.2301192745028
2001-06-27,996.9705987669134
2001-06-28,1003.8593809357402
2001-06-29,1016.0392338134787
2001-07-02,1007.7518556952031
2001-07-03,1016.2973839001281
2001-07-04,1018.8714033679714
2001-07-05,1014.3228084393795
2001-07-06,987.5747304454773
2001-07-09,975.45944313527
2001-07-10,979.7098875179382
2001-07-11,971.3946318636794
2001-07-12,986.0606144090497
2001-07-13,987.7078761173121
2001-07-16,988.2669919699753
2001-07-17,981.9311538681775
2001-07-18,967.7753515912997
2001-07-19,970.0095227015645
2001-07-20,960.1063760727818
2001-07-23,965.0731542350472
2001-07-24,953.1879732487151
2001-07-25,947.0355721938826
2001-07-26,943.9398156970775
2001-07-27,946.3129438847428
2001-07-30,950.1906640356146
2001-07-31,963.3572037817976
2001-08-01,976.7096569346305
2001-08-02,977.1585278057905
2001-08-03,965.2723436435125
2001-08-06,969.4016419774412
2001-08-07,969.767520555072
2001-08-08,967.9959956627919
2001-08-09,949.011411156002
2001-08-10,946.9195931129095
2001-08-13,942.3229106628486
2001-08-14,944.9545597912742
2001-08-15,941.346086955248
2001-08-16,936.2675475483911
2001-08-17,944.0399428893592
2001-08-20,939.0529359290599
2001-08-21,943.1710858758954
2001-08-22,938.2229559325472
2001-08-23,944.6652186926204
2001-08-24,943.7763470557992
2001-08-27,952.0111556841892
2001-08-28,948.6056775639865
2001-08-29,946.8060101925239
2001-08-30,944.1305537762848
2001-08-31,932.3910525252655
2001-09-03,934.7084425181413
2001-09-04,948.1317319304075
2001-09-05,942.6210807990064
2001-09-06,930.5411319712073
2001-09-07,904.7161171577527
2001-09-10,900.7441344371076
2001-09-11,903.392585930645
2001-09-12,858.1942540228971
2001-09-13,858.8339545720495
2001-09-14,842.6906591870537
2001-09-17,798.8926331763249
2001-09-18,794.5348997646275
2001-09-19,793.9449121731963
2001-09-20,784.0854733598154
2001-09-21,766.2415984504363
2001-09-24,775.3562648290925
2001-09-25,777.5625272463673
2001-09-26,776.8705661063768
2001-09-27,786.6294019093629
2001-09-28,812.6499814655684
2001-10-01,812.0033747875239
2001-10-02,820.7119943794095
2001-10-03,818.763818799862
2001-10-04,834.8181806036431
2001-10-05,844.8253557032474
2001-10-08,835.9653549071338
2001-10-09,842.6690964899971
2001-10-10,842.05926745004
2001-10-11,859.3974768149884
2001-10-12,858.5109999407073
2001-10-15,868.0447621292099
2001-10-16,868.3275685950631
2001-10-17,880.1465639150775
2001-10-18,864.4545666600537
2001-10-19,860.7344734973278
2001-10-22,865.4399664062291
2001-10-23,879.5259270699868
2001-10-24,877.0427110354137
2001-10-25,872.2818031612998
2001-10-26,877.8133802332501
2001-10-29,862.0493073311859
2001-10-30,858.2848525666682
2001-10-31,864.4973343933668
2001-11-01,863.0077911620393
2001-11-02,862.3283362309396
2001-11-05,871.523250051134
2001-11-06,883.5775248077216
2001-11-07,875.579851604023
2001-11-08,891.61275071429
2001-11-09,895.7597243629447
2001-11-12,903.8617790997597
2001-11-13,914.8268881443279
2001-11-14,923.6300813818528
2001-11-15,933.5592857196001
2001-11-16,927.1301824869536
2001-11-19,938.3395936430388
2001-11-20,935.5111599370026
2001-11-21,939.7835405704878
2001-11-22,932.7600649440103
2001-11-23,938.7345910372893
2001-11-26,940.3644426788981
2001-11-27,946.4224390867288
2001-11-28,934.981006945602
2001-11-29,931.5515724779405
2001-11-30,933.2246128712792
2001-12-03,934.8049185995017
2001-12-04,936.6031776130924
2001-12-05,952.046672888104
2001-12-06,951.0791158538059
2001-12-07,953.0664474474423
2001-12-10,951.6119528780971
2001-12-11,952.7335620247483
2001-12-12,946.229285564291
2001-12-13,937.7258797662582
2001-12-14,926.6414073335982
2001-12-17,923.1087245480568
2001-12-18,929.7995944283983
2001-12-19,935.0615494919061
2001-12-20,929.5996237429417
2001-12-21,939.500023421826
2001-12-24,956.2060247170773
2001-12-25,956.2060247170773
2001-12-26,954.7093723058963
2001-12-27,953.8226129188804
2001-12-28,965.015580641944
2001-12-31,958.6120876455655
2002-01-01,958.6120876455655
2002-01-02,948.7967057641928
2002-01-03,953.7207249574145
2002-01-04,972.4264520488512
2002-01-07,981.9646604729782
2002-01-08,984.6172233661385
2002-01-09,980.5041438916608
2002-01-10,974.4040658967537
2002-01-11,974.2455632761591
2002-01-14,968.2787242520754
2002-01-15,967.7318660234016
2002-01-16,972.9984352432867
2002-01-17,968.5096619972685
2002-01-18,966.195643508301
2002-01-21,976.1553510384998
2002-01-22,980.5640699500179
2002-01-23,978.820473750093
2002-01-24,984.5353135720121
2002-01-25,1003.4735387170591
2002-01-28,1008.716133377953
2002-01-29,1012.4707264091815
2002-01-30,993.7584121686683
2002-01-31,1002.1757311968131
2002-02-01,1000.6861413146403
2002-02-04,999.8064284187958
2002-02-05,992.3130181406418
2002-02-06,990.1941156106147
2002-02-07,982.5602366320869
2002-02-08,988.8808349597152
2002-02-11,995.579644392702
2002-02-12,994.808261056763
2002-02-13,998.8152877170239
2002-02-14,1014.0689242716028
2002-02-15,1011.2542450228849
2002-02-18,1015.5420870687469
2002-02-19,1006.3326852489204
2002-02-20,1004.0050556633139
2002-02-21,1004.765840894977
2002-02-22,991.1682521806149
2002-02-25,992.0216352172386
2002-02-26,997.4543994997438
2002-02-27,1003.2089958914916
2002-02-28,1003.1170547588431
2002-03-01,1002.0294640518024
2002-03-04,1011.9109409362011
2002-03-05,1015.3260973255984
2002-03-06,1008.5012222508749
2002-03-07,1017.5283090338935
2002-03-08,1016.1529503751028
2002-03-11,1013.8883460665188
2002-03-12,1015.1907016490661
2002-03-13,1009.4875610012346
2002-03-14,1007.2606225182482
2002-03-15,1003.2372042715275
2002-03-18,1011.1691424912434
2002-03-19,1011.5808128277024
2002-03-20,1019.5796492721205
2002-03-21,1014.1752268232843
2002-03-22,1015.9480349975971
2002-03-25,1016.3075411342083
2002-03-26,1006.2521849347203
2002-03-27,1018.1280328775574
2002-03-28,1029.2509787457855
2002-03-29,1029.2509787457855
2002-04-01,1021.2704289476752
2002-04-02,1012.1308613131855
2002-04-03,1007.4724327870073
2002-04-04,1005.8265779487446
2002-04-05,1011.044538654804
2002-04-08,1006.4381709697582
2002-04-09,1002.3892919397605
2002-04-10,1000.0044255567033
2002-04-11,1002.8355588452547
2002-04-12,1007.6661969639698
2002-04-15,1009.0920422978207
2002-04-16,1009.9019346242841
2002-04-17,1018.8493405112943
2002-04-18,1017.5182107439451
2002-04-19,1022.4526267756146
2002-04-22,1023.1988463125689
2002-04-23,1025.963848225893
2002-04-24,1022.3708857467549
2002-04-25,1017.459671512842
2002-04-26,1018.4136475231634
2002-04-29,1004.1142372614711
2002-04-30,1005.9358323367275
2002-05-01,1006.6451778416006
2002-05-02,1014.7284610059384
2002-05-03,1008.1767545614251
2002-05-06,998.1692547450184
2002-05-07,1001.4064831420225
2002-05-08,1007.1691743972513
2002-05-09,1007.1475534059203
2002-05-10,1004.9591785169209
2002-05-13,1005.1341794304376
2002-05-14,1016.3894374483212
2002-05-15,1023.2938399327383
2002-05-16,1023.8714864774583
2002-05-17,1020.0085304444157
2002-05-20,1015.8378705535085
2002-05-21,1017.0539226182759
2002-05-22,1013.7389646947194
2002-05-23,1013.4780211341833
2002-05-24,1013.043327609153
2002-05-27,1015.119207954701
2002-05-28,1010.0060176856607
2002-05-29,1007.7585615464617
2002-05-30,1003.7869743121896
2002-05-31,1001.9522183576461
2002-06-03,1004.0515176099198
2002-06-04,997.1412355009094
2002-06-05,1001.0574335152562
