Date,NORTH AMERICA MINIMUM VOLATILITY (CAD)
2007-04-09,1135.315001297933
2007-04-10,1131.7552048388839
2007-04-11,1125.273954409359
2007-04-12,1124.9295043908166
2007-04-13,1128.6766878177666
2007-04-16,1133.9738781569654
2007-04-17,1137.0305968358232
2007-04-18,1136.5848833970392
2007-04-19,1130.9104858681935
2007-04-20,1140.8472049535794
2007-04-23,1142.4099251497735
2007-04-24,1135.9386245600992
2007-04-25,1140.055152339221
2007-04-26,1140.6377325223948
2007-04-27,1135.8557575348086
2007-04-30,1128.7839022331034
2007-05-01,1135.1260483198755
2007-05-02,1142.1454320304995
2007-05-03,1148.805312104188
2007-05-04,1147.501589233216
2007-05-07,1149.4883035935804
2007-05-08,1154.5978945925926
2007-05-09,1154.3860924375317
2007-05-10,1144.6221481089747
2007-05-11,1152.3003422071863
2007-05-14,1150.2563777799796
2007-05-15,1145.2075402594787
2007-05-16,1154.1428433860578
2007-05-17,1158.1018079328658
2007-05-18,1163.2419046616212
2007-05-21,1169.1370341114375
2007-05-22,1167.789526194365
2007-05-23,1163.485305443346
2007-05-24,1156.7256448341534
2007-05-25,1160.5049216692323
2007-05-28,1160.869841090992
2007-05-29,1164.449943239306
2007-05-30,1177.996316812117
2007-05-31,1176.9798242733373
2007-06-01,1185.309522193466
2007-06-04,1181.3603514955007
2007-06-05,1169.2636485967473
2007-06-06,1162.6492312380806
2007-06-07,1146.0253503619276
2007-06-08,1164.1855076659836
2007-06-11,1166.0439911655562
2007-06-12,1156.6566794130883
2007-06-13,1172.1448439547105
2007-06-14,1175.0388334673612
2007-06-15,1177.7490361379948
2007-06-18,1171.3419968745063
2007-06-19,1173.1463596841536
2007-06-20,1158.5484125122096
2007-06-21,1163.5372297029794
2007-06-22,1148.1174755029606
2007-06-25,1142.4279906272466
2007-06-26,1138.5816745848006
2007-06-27,1149.9521471494277
2007-06-28,1146.9893674501095
2007-06-29,1144.0604508162396
2007-07-02,1146.0473693111812
2007-07-03,1149.0471134792033
2007-07-04,1148.9949575928306
2007-07-05,1152.3989799789586
2007-07-06,1153.1826382717632
2007-07-09,1154.0079091385144
2007-07-10,1131.988602774015
2007-07-11,1131.821198283374
2007-07-12,1150.1805460608118
2007-07-13,1154.7844909108117
2007-07-16,1152.2767988579717
2007-07-17,1150.9269915854632
2007-07-18,1151.5871090443106
2007-07-19,1154.559929591601
2007-07-20,1141.9925539581989
2007-07-23,1146.708526201041
2007-07-24,1126.9131883701064
2007-07-25,1138.3657620006247
2007-07-26,1111.7231598501057
2007-07-27,1101.2236193327706
2007-07-30,1106.320326643966
2007-07-31,1097.8092403665669
2007-08-01,1106.9733562857089
2007-08-02,1113.5804848673401
2007-08-03,1083.6906772567395
2007-08-06,1103.800772684775
2007-08-07,1110.0106784785755
2007-08-08,1118.9616711885908
2007-08-09,1099.5352677505887
2007-08-10,1102.0389650245063
2007-08-13,1107.1827074941002
2007-08-14,1092.6488303604758
2007-08-15,1088.3411031675444
2007-08-16,1096.215832060842
2007-08-17,1109.0358134703197
2007-08-20,1110.7199307194564
2007-08-21,1113.776163204759
2007-08-22,1121.644009850129
2007-08-23,1117.0664882974245
2007-08-24,1121.108828088802
2007-08-27,1112.6032771902073
2007-08-28,1089.6121041136887
2007-08-29,1109.827949854854
2007-08-30,1107.3030308790094
2007-08-31,1118.3874626505126
2007-09-03,1120.9285910404794
2007-09-04,1132.215862855812
2007-09-05,1117.3084173778625
2007-09-06,1121.1048699885127
2007-09-07,1101.4536799704747
2007-09-10,1097.8621260110976
2007-09-11,1107.1704374000942
2007-09-12,1105.250363022091
2007-09-13,1111.4897555549471
2007-09-14,1113.3119181685295
2007-09-17,1109.0479124158076
2007-09-18,1134.0836631815444
2007-09-19,1134.6171588436985
2007-09-20,1120.1724746141401
2007-09-21,1123.0658504593825
2007-09-24,1119.9439040288767
2007-09-25,1117.1114494825433
2007-09-26,1120.4766480719431
2007-09-27,1122.9295126022043
2007-09-28,1115.2245437439624
2007-10-01,1126.2390239473177
2007-10-02,1130.3947092927472
2007-10-03,1128.3972722696783
2007-10-04,1134.5798453398409
2007-10-05,1144.7342842995618
2007-10-08,1146.9238672282245
2007-10-09,1152.2107487614771
2007-10-10,1144.7961166308207
2007-10-11,1136.3928672026705
2007-10-12,1144.5014865596977
2007-10-15,1131.7374380184863
2007-10-16,1129.602139977585
2007-10-17,1126.7565906158663
2007-10-18,1119.5896605896917
2007-10-19,1100.0389034649268
2007-10-22,1110.5471537687758
2007-10-23,1109.9485181013788
2007-10-24,1108.792940580151
2007-10-25,1104.6367548774538
2007-10-26,1111.3588959990084
2007-10-29,1114.9717953632833
2007-10-30,1108.8208298824877
2007-10-31,1121.9038571450042
2007-11-01,1100.6931003144814
2007-11-02,1100.367884372823
2007-11-05,1098.9724060766682
2007-11-06,1103.1228674601143
2007-11-07,1071.8874356674098
2007-11-08,1072.6238124873496
2007-11-09,1058.3174822908345
2007-11-12,1055.8995261011585
2007-11-13,1071.6422458670932
2007-11-14,1059.2141636448712
2007-11-15,1050.5579840324467
2007-11-16,1054.2956343365167
2007-11-19,1039.7194568126865
2007-11-20,1034.777428198676
2007-11-21,1018.053138581632
2007-11-22,1017.7301942696771
2007-11-23,1032.944131777856
2007-11-26,1011.703312838397
2007-11-27,1021.4249310200402
2007-11-28,1051.1336036251982
2007-11-29,1049.5390417081692
2007-11-30,1061.6248998140522
2007-12-03,1060.7429792391024
2007-12-04,1049.1395365697651
2007-12-05,1067.913921955138
2007-12-06,1081.3205352779078
2007-12-07,1079.5476078162308
2007-12-10,1082.528425359533
2007-12-11,1061.7760602058788
2007-12-12,1069.0329481478752
2007-12-13,1074.690350273045
2007-12-14,1074.2161269902492
2007-12-17,1065.4747957888972
2007-12-18,1069.4604422082334
2007-12-19,1070.816356417824
2007-12-20,1078.7766854188108
2007-12-21,1091.769719708805
2007-12-24,1096.1573501869693
2007-12-25,1096.1573501869693
2007-12-26,1087.8387004990416
2007-12-27,1071.6519520587253
2007-12-28,1066.9523993336363
2007-12-31,1064.7825309787872
2008-01-01,1064.7825309787872
2008-01-02,1048.2180454367258
2008-01-03,1050.7230673187087
2008-01-04,1029.461187890097
2008-01-07,1039.6901507617283
2008-01-08,1030.6643043581873
2008-01-09,1043.8433596708358
2008-01-10,1043.8387440659203
2008-01-11,1029.6563063828949
2008-01-14,1028.4053124890213
2008-01-15,1010.8680596388522
2008-01-16,1016.8693762103134
2008-01-17,992.770509257612
2008-01-18,990.1947890194555
2008-01-21,993.8378985247488
2008-01-22,976.5613711513774
2008-01-23,993.0793569717416
2008-01-24,991.2500927563925
2008-01-25,982.0715531592317
2008-01-28,990.0251053907587
2008-01-29,996.3122819139096
2008-01-30,991.5289730898037
2008-01-31,1000.6479685681255
2008-02-01,1012.8559814691416
2008-02-04,1007.719237756746
2008-02-05,993.3836242036228
2008-02-06,990.0615425825828
2008-02-07,1005.3852771213587
2008-02-08,1005.4191189659334
2008-02-11,1010.7871687337251
2008-02-12,1011.9401659328976
2008-02-13,1023.1664764628347
2008-02-14,1009.7571410501062
2008-02-15,1007.4518012492357
2008-02-18,1009.3173423495658
2008-02-19,1004.7953716969424
2008-02-20,1016.62640245336
2008-02-21,995.4947292299939
2008-02-22,1001.5181517546655
2008-02-25,1013.8559543336942
2008-02-26,1018.0375445212688
2008-02-27,1001.150537172871
2008-02-28,993.4679993502427
2008-02-29,970.2011363533069
2008-03-03,970.4552773929424
2008-03-04,964.5293720586193
2008-03-05,969.7075362192572
2008-03-06,947.7050412233875
2008-03-07,940.8672226570023
2008-03-10,928.770533287135
2008-03-11,953.6882160860943
2008-03-12,938.9273655829649
2008-03-13,938.868958713267
2008-03-14,923.2922568160325
2008-03-17,905.0989418067653
2008-03-18,926.881461971145
2008-03-19,915.6513265008215
2008-03-20,938.8596327294482
2008-03-21,938.8596327294482
2008-03-24,950.5453844462725
2008-03-25,944.7792843081206
2008-03-26,930.3119897341362
2008-03-27,924.1418174238551
2008-03-28,920.0279207951448
2008-03-31,918.9969599958852
2008-04-01,953.3468209396735
2008-04-02,954.2897493316894
2008-04-03,953.0345518301702
2008-04-04,949.2280346014246
2008-04-07,951.6891827269782
2008-04-08,949.4856141180413
2008-04-09,940.6950919840641
2008-04-10,942.6173391636607
2008-04-11,927.158895891732
2008-04-14,924.116205019014
2008-04-15,930.7272575634823
2008-04-16,941.5455279828421
2008-04-17,942.8083589092787
2008-04-18,962.1947656008034
2008-04-21,949.2376083173685
2008-04-22,940.4312468951194
2008-04-23,947.1260030032502
2008-04-24,957.5204888747168
2008-04-25,965.6196801854285
2008-04-28,965.8798710782946
2008-04-29,963.1892975032388
2008-04-30,965.9852906008771
2008-05-01,984.59736341474
2008-05-02,991.0665247622285
2008-05-05,984.4187065849128
2008-05-06,987.4697467742676
2008-05-07,986.8217034373968
2008-05-08,990.3040210291713
2008-05-09,984.6900172639276
2008-05-12,989.434851402604
2008-05-13,991.999160165418
2008-05-14,996.8810981749511
2008-05-15,1003.1408591698578
2008-05-16,1002.7493946676296
2008-05-19,1007.8884215767857
2008-05-20,997.1463446411044
2008-05-21,980.171475224831
2008-05-22,986.1579587626973
2008-05-23,971.6569258938065
2008-05-26,970.7649202167587
2008-05-27,976.2242640836021
2008-05-28,984.3788438212935
2008-05-29,995.2435297455336
2008-05-30,995.6475125195622
2008-06-02,990.1845077122063
2008-06-03,989.8112027722539
2008-06-04,989.8169732929883
2008-06-05,998.9220144895269
2008-06-06,968.2249232304787
2008-06-09,970.7757501701677
2008-06-10,981.3247801065089
2008-06-11,969.9152479060625
2008-06-12,976.7730893392956
2008-06-13,991.4220951318504
2008-06-16,985.0671066737302
2008-06-17,980.3063779612245
2008-06-18,973.5837297589878
2008-06-19,975.4712988418254
2008-06-20,953.8150297564622
2008-06-23,967.6806588009168
2008-06-24,954.1997194372433
2008-06-25,960.6092963567623
2008-06-26,935.5341688316065
2008-06-27,935.2101589779481
2008-06-30,939.7195420646617
2008-07-01,942.1238958817513
2008-07-02,923.9919080685698
2008-07-03,931.0147743649542
2008-07-04,931.3119156514211
2008-07-07,922.2105026287568
2008-07-08,931.4328667187559
2008-07-09,916.56867008235
2008-07-10,923.9714825100009
2008-07-11,914.404316497751
2008-07-14,911.6756780095106
2008-07-15,899.2534630900102
2008-07-16,915.1515663653369
2008-07-17,912.68368879349
2008-07-18,916.0288747298528
2008-07-21,918.7186756267677
2008-07-22,924.8767321841036
2008-07-23,927.8297738422195
2008-07-24,916.6127171637836
2008-07-25,918.8538705944735
2008-07-28,906.186764712857
2008-07-29,921.9808154773878
2008-07-30,937.3201546234349
2008-07-31,926.9964997749336
2008-08-01,923.2269202415197
2008-08-04,916.2380668972881
2008-08-05,935.0982327047496
2008-08-06,944.6290449195826
2008-08-07,936.0509333021715
2008-08-08,969.741502097563
2008-08-11,974.2276308907731
2008-08-12,976.5415002473443
2008-08-13,983.2298055675101
2008-08-14,981.6856216419625
2008-08-15,996.2969064278911
2008-08-18,989.3913134665164
2008-08-19,985.3100463992284
2008-08-20,989.0140704308357
2008-08-21,987.0079444144229
2008-08-22,996.1592984436533
2008-08-25,984.2294231619167
2008-08-26,997.6799688448102
2008-08-27,1002.2247290779945
2008-08-28,1010.7164266567427
2008-08-29,998.6774450536451
2008-09-01,1006.6470886800266
2008-09-02,1003.0729328778837
2008-09-03,1002.8224786454956
2008-09-04,986.5445955643912
2008-09-05,996.1196867360582
2008-09-08,1014.1378856766623
2008-09-09,992.8172732127678
2008-09-10,1006.6145395357244
2008-09-11,1024.2310753952734
2008-09-12,1017.3622582384965
2008-09-15,984.0398885514169
2008-09-16,999.5365285666186
2008-09-17,967.9719186212559
2008-09-18,985.9051172625229
2008-09-19,1011.8598811337977
2008-09-22,973.2457861012941
2008-09-23,958.4827645900735
2008-09-24,962.264557470861
2008-09-25,973.7828102273221
2008-09-26,977.4412843923448
2008-09-29,931.5453765079585
2008-09-30,984.7292235156531
2008-10-01,986.4401919213029
2008-10-02,962.1093459772032
2008-10-03,952.4724020716245
2008-10-06,931.1467257467881
2008-10-07,885.9785051142172
2008-10-08,881.058593091718
2008-10-09,817.9119309976729
2008-10-10,795.7673462392055
2008-10-13,866.0853747657641
2008-10-14,863.5090185310663
2008-10-15,798.1411919371644
2008-10-16,830.3072483654626
2008-10-17,830.8861159800776
2008-10-20,882.624226312853
2008-10-21,861.6142438962594
2008-10-22,825.7139929923052
2008-10-23,834.1836216753761
2008-10-24,821.060142611266
2008-10-27,805.8296285101941
2008-10-28,878.2154381212936
2008-10-29,853.0431814003543
2008-10-30,881.1180598120184
2008-10-31,902.685084013882
2008-11-03,895.8466738288193
2008-11-04,916.1392103731625
2008-11-05,876.4393365578974
2008-11-06,857.7927343624963
2008-11-07,880.1278001824866
2008-11-10,871.710941119702
2008-11-11,870.196080239154
2008-11-12,832.9439725587396
2008-11-13,882.8344658006611
2008-11-14,845.0553823221196
2008-11-17,828.826581388784
2008-11-18,834.0814819628162
2008-11-19,791.985261699522
2008-11-20,749.8122024276317
2008-11-21,803.8565578295922
2008-11-24,821.4026156442835
2008-11-25,813.9181664333706
2008-11-26,835.7458542550531
2008-11-27,837.4246312187454
2008-11-28,863.7436152905699
2008-12-01,805.5183275967076
2008-12-02,819.0440278112576
2008-12-03,833.8122780551217
2008-12-04,808.0980851229594
2008-12-05,831.2931596975468
2008-12-08,838.0799001480452
2008-12-09,822.2084786629537
2008-12-10,827.2580698015028
2008-12-11,797.9276006658497
2008-12-12,796.0654273693732
2008-12-15,773.7370801074998
2008-12-16,801.1977348700352
2008-12-17,764.9953707333249
2008-12-18,747.4965567513807
2008-12-19,778.0618365621475
2008-12-22,769.8973437767781
2008-12-23,764.2138398344927
2008-12-24,764.7264687874747
2008-12-25,764.7264687874747
2008-12-26,764.4513753441393
2008-12-29,757.400148794249
2008-12-30,776.420592005449
2008-12-31,800.7186106818081
2009-01-01,800.7186106818081
2009-01-02,814.879570830458
2009-01-05,827.2060282015182
2009-01-06,843.5663077797378
2009-01-07,806.8270342299892
2009-01-08,807.3299758628315
2009-01-09,807.1371073953588
2009-01-12,805.2122294029547
2009-01-13,817.6303460737444
2009-01-14,797.7934558211422
2009-01-15,809.310757313545
2009-01-16,809.3399864898995
2009-01-19,814.3542583307151
2009-01-20,803.1919767471439
2009-01-21,826.7834428845597
2009-01-22,813.0609820538054
2009-01-23,826.5475191479584
2009-01-26,812.4939398251146
2009-01-27,815.2786337731064
2009-01-28,825.0261692073952
2009-01-29,823.4417949614294
2009-01-30,825.3426836093022
2009-02-02,824.9384782311271
2009-02-03,824.5370567677775
2009-02-04,827.2339210420677
2009-02-05,837.7935524552312
2009-02-06,848.1424797061148
2009-02-09,832.3335127894661
2009-02-10,807.0284360250506
2009-02-11,821.3901617119367
2009-02-12,833.0501150275763
2009-02-13,816.8860887546815
2009-02-16,823.7868800293661
2009-02-17,813.053818612141
2009-02-18,813.7343907281917
2009-02-19,798.5755348271225
2009-02-20,797.8031009949068
2009-02-23,768.880002860896
2009-02-24,782.8091271707596
2009-02-25,776.7515174721206
2009-02-26,763.4758213287126
2009-02-27,751.8735639360027
2009-03-02,727.4363637029386
2009-03-03,723.9614364349263
2009-03-04,736.2084126784723
2009-03-05,716.0452807154339
2009-03-06,710.8071131785865
2009-03-09,699.6859347036019
2009-03-10,717.2003813074812
2009-03-11,716.2750668677952
2009-03-12,737.3852560843296
2009-03-13,740.4542569959721
2009-03-16,735.0622486286154
2009-03-17,752.2060598355023
2009-03-18,756.4801438035931
2009-03-19,722.1535954177449
2009-03-20,723.5692095797926
2009-03-23,757.3726788013112
2009-03-24,748.6673424481701
2009-03-25,754.0760813156191
2009-03-26,765.5997521040322
2009-03-27,765.9221763118115
2009-03-30,758.5093187794744
2009-03-31,759.7099622327017
2009-04-01,770.4947719710239
2009-04-02,771.2891250993671
2009-04-03,769.8962975706262
2009-04-06,766.4301529456717
2009-04-07,762.6106728677231
2009-04-08,771.8811804752349
2009-04-09,787.6028877393198
2009-04-10,787.6028877393198
2009-04-13,779.9881491091897
2009-04-14,775.2947993342889
2009-04-15,787.867058891137
2009-04-16,794.402621638571
2009-04-17,805.1810236899984
2009-04-20,793.3177923589335
2009-04-21,798.8321871371659
2009-04-22,787.5093639408484
2009-04-23,791.0069735387804
2009-04-24,788.7279191691628
2009-04-27,793.4667049105833
2009-04-28,794.9438031436298
2009-04-29,795.6227987332559
2009-04-30,792.9342917569594
2009-05-01,795.8701758545275
2009-05-04,810.1528819112217
2009-05-05,808.667287178308
2009-05-06,821.042010535318
2009-05-07,808.5341861170556
2009-05-08,819.1463083564508
2009-05-11,801.0221894964226
2009-05-12,804.2518681418778
2009-05-13,790.5299599131023
2009-05-14,794.7254465973366
2009-05-15,786.0624060438892
2009-05-18,805.7684686543506
2009-05-19,800.7025241317053
2009-05-20,793.823439429901
2009-05-21,784.7669003860047
2009-05-22,776.108771242129
2009-05-25,775.3435846062328
2009-05-26,792.6831950910522
2009-05-27,783.5105785222163
2009-05-28,793.8819245991718
2009-05-29,791.9776515510055
2009-06-01,805.3381251280762
2009-06-02,802.9072712412761
2009-06-03,798.6453088642386
2009-06-04,801.5518350366668
2009-06-05,809.0685293850767
2009-06-08,815.2592844605407
2009-06-09,807.465092297374
2009-06-10,804.8419275249167
2009-06-11,808.5302889928041
2009-06-12,812.6002358134236
2009-06-15,803.8067689179917
2009-06-16,795.2455090762631
2009-06-17,799.0633839223592
2009-06-18,800.4111303555517
2009-06-19,804.0666061494227
2009-06-22,790.2295411288932
2009-06-23,783.5931556903045
2009-06-24,788.9601015664133
2009-06-25,810.5007418506088
2009-06-26,799.5281023890527
2009-06-29,805.1744817103686
2009-06-30,800.3130712275861
2009-07-01,801.4499856365921
2009-07-02,790.8952523584496
2009-07-03,792.27374335523
2009-07-06,798.935300819858
2009-07-07,782.4694240282118
2009-07-08,784.7610749501049
2009-07-09,779.9313841236578
2009-07-10,779.9185840521751
2009-07-13,792.2151398569836
2009-07-14,798.4253627858094
2009-07-15,807.3816275653983
2009-07-16,811.5380951261504
2009-07-17,810.4426987768791
2009-07-20,812.4253524393804
2009-07-21,814.0846461257723
2009-07-22,811.8747852972981
2009-07-23,822.4426702578429
2009-07-24,829.5690399318771
2009-07-27,829.1930289335653
2009-07-28,827.1915189934008
2009-07-29,834.4419682364626
2009-07-30,838.6310375075568
2009-07-31,833.0683329343445
2009-08-03,826.940189839581
2009-08-04,830.3655096797821
2009-08-05,825.6655016635293
2009-08-06,823.0290403437936
2009-08-07,836.9397345722585
2009-08-10,838.5256980406199
2009-08-11,832.5023843411454
2009-08-12,834.9759479585434
2009-08-13,833.6369720636437
2009-08-14,833.0626981374811
2009-08-17,828.3547289630818
2009-08-18,830.3071657941495
2009-08-19,829.9337769483611
2009-08-20,834.6911212265921
2009-08-21,843.2725789683
2009-08-24,842.4457338006589
2009-08-25,842.5995433657637
2009-08-26,846.2342648120211
2009-08-27,848.2564763638184
2009-08-28,840.1859241607464
2009-08-31,835.3804099471579
2009-09-01,828.5285196835666
2009-09-02,834.4255660600877
2009-09-03,841.0273765833092
2009-09-04,850.9496326040712
2009-09-07,846.4843983487709
2009-09-08,838.2024879075765
2009-09-09,835.0359719249301
2009-09-10,842.7905515148356
2009-09-11,843.9953010083067
2009-09-14,844.599907614308
2009-09-15,849.7111505099351
2009-09-16,852.6545407381493
2009-09-17,847.5148839118361
2009-09-18,847.0422820418437
2009-09-21,847.9912559981716
2009-09-22,844.2623055514974
2009-09-23,838.901101919109
2009-09-24,835.5896496972184
2009-09-25,834.2277676686053
2009-09-28,848.2273990251506
2009-09-29,854.6325681602847
2009-09-30,849.9162141523414
2009-10-01,837.3335653122066
2009-10-02,831.4051302836962
2009-10-05,838.2219967158419
2009-10-06,843.7707514267405
2009-10-07,848.5472181192514
2009-10-08,849.0945034164347
2009-10-09,854.6512249839465
2009-10-12,853.247162910559
2009-10-13,851.0225650422693
2009-10-14,853.2863142320159
2009-10-15,853.7634869804804
2009-10-16,855.8934408146084
2009-10-19,859.2004551127485
2009-10-20,851.0003586652491
2009-10-21,842.6700127483292
2009-10-22,848.1409793150658
2009-10-23,837.9187807189727
2009-10-26,833.4936434662466
2009-10-27,838.6710978866572
2009-10-28,829.1409675651754
2009-10-29,839.0546629632148
2009-10-30,828.1675246891544
2009-11-02,828.961828774798
2009-11-03,842.1377120848977
2009-11-04,837.5864940847798
2009-11-05,847.8118906301958
2009-11-06,850.5899788529302
2009-11-09,858.5389915033036
2009-11-10,862.3177730123948
2009-11-11,864.086009294926
2009-11-12,862.6837476707099
2009-11-13,868.9533621957546
2009-11-16,874.0415283717238
2009-11-17,882.132173176657
2009-11-18,874.2244952452688
2009-11-19,872.6141404621505
