Date,FM EMEA SMALL CAP
2022-07-12,1184.69978660772
2022-07-13,1188.9945464390562
2022-07-14,1174.9314240363508
2022-07-15,1182.2381391754145
2022-07-18,1192.4585798541098
2022-07-19,1198.7227130028432
2022-07-20,1194.3015826442345
2022-07-21,1193.6789521723003
2022-07-22,1195.6714891237177
2022-07-25,1198.153281440348
2022-07-26,1199.424996508131
2022-07-27,1199.7648153120354
2022-07-28,1208.1761959572593
2022-07-29,1216.2459094098792
2022-08-01,1230.1601642049575
2022-08-02,1218.3914996278024
2022-08-03,1218.394480282775
2022-08-04,1230.6870948377289
2022-08-05,1230.5141152741464
2022-08-08,1235.6796213391617
2022-08-09,1235.8873678140403
2022-08-10,1248.0860442005442
2022-08-11,1250.4751126555177
2022-08-12,1245.8183261256233
2022-08-15,1240.366813873782
2022-08-16,1240.613736151868
2022-08-17,1236.6442935055838
2022-08-18,1234.9398082258776
2022-08-19,1225.0965868333137
2022-08-22,1214.799836183556
2022-08-23,1212.2838320942253
2022-08-24,1206.4064748772594
2022-08-25,1204.2546828720897
2022-08-26,1202.0975637032955
