Date,FM CENTRAL & EAST EUROPE + CIS SMALL CAP
2011-05-13,1124.372432063303
2011-05-16,1117.9304955770247
2011-05-17,1118.3913686079075
2011-05-18,1120.9112970490003
2011-05-19,1128.7571025252403
2011-05-20,1125.3616959667127
2011-05-23,1096.4830814819538
2011-05-24,1120.337041812002
2011-05-25,1121.5317135856671
2011-05-26,1132.0577382383963
2011-05-27,1146.0752334279232
2011-05-30,1143.1463313819777
2011-05-31,1156.7671966306737
2011-06-01,1151.4463249896246
2011-06-02,1143.8195680134293
2011-06-03,1151.4146405613012
2011-06-06,1149.625159354258
2011-06-07,1151.5359352971304
2011-06-08,1143.7841327912513
2011-06-09,1140.443048476492
2011-06-10,1139.6157576558853
2011-06-13,1128.738272232286
2011-06-14,1139.0178131991067
2011-06-15,1129.75869694122
2011-06-16,1110.4541995758434
2011-06-17,1119.3334813982572
2011-06-20,1118.5968342520573
2011-06-21,1120.9299150039951
2011-06-22,1127.2388495126925
2011-06-23,1104.528419265276
2011-06-24,1105.854026563668
2011-06-27,1107.9892522977748
2011-06-28,1109.7039226745123
2011-06-29,1116.3511188349225
2011-06-30,1132.3374742773783
2011-07-01,1136.6016551744
2011-07-04,1135.3513339258259
2011-07-05,1129.0794682574979
2011-07-06,1119.3199605334453
2011-07-07,1132.5586210485699
2011-07-08,1130.4095310644486
2011-07-11,1097.7846810297194
2011-07-12,1084.9101372084078
2011-07-13,1096.153786497236
2011-07-14,1098.9852359522172
2011-07-15,1097.731729111744
2011-07-18,1086.5022202774715
2011-07-19,1095.4926121965655
2011-07-20,1095.2124316206916
2011-07-21,1111.9675085758633
2011-07-22,1110.9025562777877
2011-07-25,1098.867673683283
2011-07-26,1105.5202684943001
2011-07-27,1099.9596424827967
2011-07-28,1092.2719518873791
2011-07-29,1100.8703491982858
2011-08-01,1087.093393507044
2011-08-02,1083.7538167501723
2011-08-03,1075.1762072346107
2011-08-04,1055.1862699652936
2011-08-05,1037.3220698145715
2011-08-08,980.482547893249
2011-08-09,947.8872508384939
2011-08-10,982.7259441481056
2011-08-11,966.1415332613739
2011-08-12,984.5175372094546
2011-08-15,1006.4314359496349
2011-08-16,1000.9771924823773
2011-08-17,1003.2643070070723
2011-08-18,970.1813831468305
2011-08-19,943.9240142510106
2011-08-22,948.8240975840342
2011-08-23,954.482394344582
2011-08-24,954.2466386688329
2011-08-25,945.9397011621389
2011-08-26,936.4654981072262
2011-08-29,957.7174095792449
2011-08-30,958.3307796246318
2011-08-31,969.9991254825086
2011-09-01,956.8311111582724
2011-09-02,948.2140418437797
2011-09-05,924.6749192623944
2011-09-06,912.6380625362275
2011-09-07,921.2766223718772
2011-09-08,915.3241112378741
2011-09-09,899.5335867744982
2011-09-12,868.2303078948825
2011-09-13,866.5169628015873
2011-09-14,863.0065282303003
2011-09-15,872.6713659772608
2011-09-16,876.4393098585114
2011-09-19,853.3734821791411
2011-09-20,857.0116479350365
2011-09-21,858.2100513106692
2011-09-22,818.8103279840847
2011-09-23,809.8302363484529
2011-09-26,803.970672626414
2011-09-27,824.8603444286726
2011-09-28,822.3549072086668
2011-09-29,822.9522287379475
2011-09-30,809.1233552237103
2011-10-03,785.9410401076345
2011-10-04,770.3950763344839
2011-10-05,777.9920728135002
2011-10-06,784.9919538568511
2011-10-07,791.913394821289
2011-10-10,799.3227643859292
2011-10-11,798.1376353961182
2011-10-12,803.4922735706704
2011-10-13,802.789655813945
2011-10-14,815.8596759274016
2011-10-17,807.3808487401199
2011-10-18,796.3830628889497
2011-10-19,805.3638741267189
2011-10-20,793.6035648773247
2011-10-21,801.947020983071
2011-10-24,800.1077121943788
2011-10-25,807.4313441649327
2011-10-26,807.4271390959518
2011-10-27,846.0042846668509
2011-10-28,840.599453861811
2011-10-31,814.7763783624797
2011-11-01,795.549130533469
2011-11-02,796.6766701627137
2011-11-03,795.7135098653131
2011-11-04,804.6033469942598
2011-11-07,797.4459529848692
2011-11-08,804.7386661590848
2011-11-09,785.595602112791
2011-11-10,785.6756037670663
2011-11-11,804.6972444697615
2011-11-14,803.6420376567963
2011-11-15,792.2899131060188
2011-11-16,792.2467661597992
2011-11-17,782.089853207687
2011-11-18,779.5667152760348
2011-11-21,770.0231233264184
2011-11-22,762.6186040795513
2011-11-23,751.3442618479007
2011-11-24,744.2500032453027
2011-11-25,729.8440139942829
2011-11-28,743.045126289917
2011-11-29,737.0938741339622
2011-11-30,742.5261937017373
2011-12-01,748.6113662423728
2011-12-02,754.4511706146998
2011-12-05,762.4790661706318
2011-12-06,751.3159907039408
2011-12-07,754.2997426937576
2011-12-08,748.3946631497785
2011-12-09,754.4363936397574
2011-12-12,742.7606147085156
2011-12-13,730.7855984427059
2011-12-14,717.3623001448524
2011-12-15,713.9890332847197
2011-12-16,721.2042210145512
2011-12-19,714.5973817780089
2011-12-20,715.3321119518148
2011-12-21,715.9889299984263
2011-12-22,713.336395803236
2011-12-23,714.36479541355
2011-12-26,713.5464300647634
2011-12-27,709.5576293486049
2011-12-28,702.1318823010299
2011-12-29,699.2497594657599
2011-12-30,704.3520960319199
2012-01-02,706.1959307817674
2012-01-03,715.3126603522969
2012-01-04,705.4391889034675
2012-01-05,700.0386660981245
2012-01-06,698.3776881768447
2012-01-09,697.4157639103257
2012-01-10,701.4109988115544
2012-01-11,696.1433345622758
2012-01-12,697.611310361481
2012-01-13,689.6408293279571
2012-01-16,683.7506575609598
2012-01-17,692.5666289654112
2012-01-18,696.2212928608027
2012-01-19,704.0100172770165
2012-01-20,708.6099944785652
2012-01-23,719.9318527031376
2012-01-24,715.7285858992747
2012-01-25,718.5585461919837
2012-01-26,731.275459529146
2012-01-27,736.0122810804274
2012-01-30,738.6424297779704
2012-01-31,744.9448456739834
2012-02-01,753.1820234739951
2012-02-02,749.5223938712991
2012-02-03,756.8866587532318
2012-02-06,754.2591696495379
2012-02-07,765.5334415681787
2012-02-08,774.2905135151465
2012-02-09,767.5850137036892
2012-02-10,756.9231002507896
2012-02-13,765.4020891473766
2012-02-14,758.4140392007789
2012-02-15,756.4636183670797
2012-02-16,753.522875417329
2012-02-17,766.7140365800165
2012-02-20,780.2042972585249
2012-02-21,777.1983268078383
2012-02-22,774.1971525467062
2012-02-23,773.3934143728485
2012-02-24,789.6801512283893
2012-02-27,779.9685525469905
2012-02-28,779.2212827808834
2012-02-29,779.984503799852
2012-03-01,782.10483040361
2012-03-02,778.1751890751926
2012-03-05,776.1121454220545
2012-03-06,763.9816613723576
2012-03-07,762.2655420624338
2012-03-08,776.8674162569001
2012-03-09,772.9274669286847
2012-03-12,772.9789490119584
2012-03-13,774.5963686056472
2012-03-14,771.401961844437
2012-03-15,776.8704264212229
2012-03-16,783.8334431999275
2012-03-19,787.4999752649296
2012-03-20,787.3623770256495
2012-03-21,789.5816452756496
2012-03-22,783.1808702707267
2012-03-23,788.6641232641074
2012-03-26,796.432859231308
2012-03-27,800.0083932450781
2012-03-28,799.830499818935
2012-03-29,797.7810066321521
2012-03-30,805.5942376969538
2012-04-02,802.9374197852117
2012-04-03,804.7209565711956
2012-04-04,792.6188835667758
2012-04-05,790.7531411822765
2012-04-06,791.661064281211
2012-04-09,791.3680924807737
2012-04-10,792.6940361776607
2012-04-11,797.5900554646994
2012-04-12,807.6898790198661
2012-04-13,809.5070846810279
2012-04-16,802.6512673830857
2012-04-17,809.5977751107217
2012-04-18,809.6600665545612
2012-04-19,813.3188100685861
2012-04-20,817.8677671935217
2012-04-23,801.8447309254797
2012-04-24,803.4342349845032
2012-04-25,804.9452785085616
2012-04-26,802.9063721800035
2012-04-27,807.7118573704709
2012-04-30,806.5810159405511
2012-05-01,805.9586771030501
2012-05-02,803.1366662182775
2012-05-03,804.0692923469852
2012-05-04,808.2463164915447
2012-05-07,795.5037546797794
2012-05-08,794.1780576036139
2012-05-09,783.9408636872276
2012-05-10,783.5098529459242
2012-05-11,782.4513620892532
2012-05-14,761.7745665736152
2012-05-15,750.1954905679975
2012-05-16,741.0864146582463
2012-05-17,732.8585920653616
2012-05-18,730.0473897813736
2012-05-21,737.4620693495576
2012-05-22,737.7709685889171
2012-05-23,713.0981217920883
2012-05-24,707.8202172559803
2012-05-25,707.2660332948733
2012-05-28,707.5927998025253
2012-05-29,704.3869858265783
2012-05-30,689.4365830642846
2012-05-31,678.8386952061411
2012-06-01,671.8674114288448
2012-06-04,674.0598533006321
2012-06-05,670.5907856409165
2012-06-06,673.5274533277674
2012-06-07,680.8805946781829
2012-06-08,672.1884666002503
2012-06-11,685.0852152586085
2012-06-12,677.8441052909493
2012-06-13,676.4268534521995
2012-06-14,681.0878514063053
2012-06-15,687.1731714525395
2012-06-18,688.1825582878084
2012-06-19,688.9987184434922
2012-06-20,695.1034740547236
2012-06-21,690.5082836758902
2012-06-22,683.9966083424031
2012-06-25,678.8573034526041
2012-06-26,680.5139777710052
2012-06-27,677.0956937750009
2012-06-28,676.6365872822613
2012-06-29,700.5917143634503
2012-07-02,701.6368094746236
2012-07-03,709.3203171133977
2012-07-04,701.8960727864694
2012-07-05,696.6278300261565
2012-07-06,696.4239926488623
2012-07-09,691.1196725191463
2012-07-10,690.0411190042988
2012-07-11,692.1599903357286
2012-07-12,688.2945253981496
2012-07-13,696.6642140809394
2012-07-16,695.7293581982681
2012-07-17,697.5617635730264
2012-07-18,699.3488929469058
2012-07-19,698.3357303489896
2012-07-20,695.7854656948819
2012-07-23,686.0176349286153
2012-07-24,683.5244787761926
2012-07-25,679.9085303734488
2012-07-26,691.7023892940244
2012-07-27,700.6416253572394
2012-07-30,694.8688224278718
2012-07-31,699.4635904709246
2012-08-01,698.1946666878871
2012-08-02,693.8991886593259
2012-08-03,704.495536855158
2012-08-06,707.3680517886311
2012-08-07,707.498966853162
2012-08-08,702.2821807788384
2012-08-09,698.6961115941194
2012-08-10,698.61403589615
2012-08-13,704.8047753975329
2012-08-14,702.3241637663572
2012-08-15,699.7247146393258
2012-08-16,706.5027644762794
2012-08-17,702.0790940651744
2012-08-20,704.3889153579196
2012-08-21,713.1444049432395
2012-08-22,709.3246778281014
2012-08-23,714.6474308791477
2012-08-24,712.2336215631514
2012-08-27,707.7094324460296
2012-08-28,705.3410548905929
2012-08-29,702.6224703367017
2012-08-30,697.460788196654
2012-08-31,706.4478721211838
2012-09-03,702.4836017172961
2012-09-04,698.9264829193669
2012-09-05,702.9614277028228
2012-09-06,708.5474001960929
2012-09-07,724.5938881190109
2012-09-10,727.5731472787015
2012-09-11,732.7532300926475
2012-09-12,740.6562060438072
2012-09-13,741.0015681041274
2012-09-14,765.5261951121118
2012-09-17,768.0673159305337
2012-09-18,762.8184873534633
2012-09-19,768.5154009494878
2012-09-20,763.4394014371874
2012-09-21,768.5824492658916
2012-09-24,763.8248986128925
2012-09-25,764.1641404136625
2012-09-26,753.9647709761895
2012-09-27,763.3312862227964
2012-09-28,775.6721897553457
2012-10-01,778.0019182785544
2012-10-02,786.1781001210486
2012-10-03,784.5410081795274
2012-10-04,792.2152851405419
2012-10-05,795.0416799277901
2012-10-08,785.6761533275095
2012-10-09,778.0353752201506
2012-10-10,776.4373122036809
2012-10-11,777.8458568868614
2012-10-12,772.0833922467014
2012-10-15,768.7174545907
2012-10-16,781.522913720411
2012-10-17,793.9376101995143
2012-10-18,791.7982891513517
2012-10-19,790.9908006061463
2012-10-22,799.8502020873709
2012-10-23,791.9803260367376
2012-10-24,790.5243920896033
2012-10-25,783.943319562
2012-10-26,786.2226973644015
2012-10-29,785.9448789543642
2012-10-30,793.3601765684743
2012-10-31,794.0712440542817
2012-11-01,792.0992334644359
2012-11-02,781.4431182296431
2012-11-05,778.4918346925863
2012-11-06,783.419692275507
2012-11-07,789.0729110553577
2012-11-08,779.2314364700572
2012-11-09,773.5370810424192
2012-11-12,777.4079132209654
2012-11-13,774.3001443690537
2012-11-14,773.9424981526778
2012-11-15,776.1462267759044
2012-11-16,768.8496161750309
2012-11-19,778.3992846728805
2012-11-20,776.5350468213875
2012-11-21,782.4557364836221
2012-11-22,784.4805747791424
2012-11-23,787.5874715128172
2012-11-26,782.7232315797324
2012-11-27,780.9413076100413
2012-11-28,778.0074477963257
2012-11-29,786.1219248784868
2012-11-30,789.8852293176885
2012-12-03,790.2782209486044
2012-12-04,792.5855699072356
2012-12-05,785.0258245415986
2012-12-06,781.7833724496558
2012-12-07,783.3829977607825
2012-12-10,781.9186230745208
2012-12-11,794.1634184268901
2012-12-12,802.7538672963408
2012-12-13,806.4135172355429
2012-12-14,806.2178517498259
2012-12-17,805.2283461203698
2012-12-18,812.5564671947006
2012-12-19,822.7068260791765
2012-12-20,825.8443018380029
2012-12-21,825.3474031859726
2012-12-24,824.3903480098475
2012-12-25,825.7587996838212
2012-12-26,826.514207456917
2012-12-27,832.5934754564865
2012-12-28,839.1373136453208
2012-12-31,840.0336120163159
2013-01-01,840.0336120163159
2013-01-02,851.4545945464387
2013-01-03,851.8169037022851
2013-01-04,856.9101668203236
2013-01-07,872.4044771387458
2013-01-08,871.8288464036086
2013-01-09,854.5156169216999
2013-01-10,878.1442793373329
2013-01-11,875.9107355867733
2013-01-14,870.5246447333435
2013-01-15,858.0857869048695
2013-01-16,852.4629979304826
2013-01-17,859.9279450409105
2013-01-18,866.6845991774549
2013-01-21,859.5775628763967
2013-01-22,856.7066372596308
2013-01-23,859.1415875635181
2013-01-24,862.2977913437724
2013-01-25,871.4454499249152
2013-01-28,876.0567583022652
2013-01-29,881.2265223190602
2013-01-30,885.1271970741662
2013-01-31,884.430596687161
2013-02-01,901.7828410763168
2013-02-04,900.089470494707
2013-02-05,900.736177107233
2013-02-06,904.2674199219524
2013-02-07,896.1516187174402
2013-02-08,895.285363480319
2013-02-11,906.32787271757
2013-02-12,907.4009240275517
2013-02-13,904.4944644105884
2013-02-14,885.1780674668714
2013-02-15,887.4654052920322
2013-02-18,882.05737190007
2013-02-19,883.3588730440083
2013-02-20,891.9840891104033
2013-02-21,872.9354292391304
2013-02-22,855.5063749866069
2013-02-25,856.328664707448
2013-02-26,846.5639516312372
2013-02-27,850.5117311987349
2013-02-28,863.9487511205432
2013-03-01,864.633372504742
2013-03-04,865.7164733186946
2013-03-05,869.2819277111805
2013-03-06,872.9371427796663
2013-03-07,879.5899188788085
2013-03-08,874.6837169269002
2013-03-11,875.8978344322329
2013-03-12,878.3198136911122
2013-03-13,876.4119852458604
2013-03-14,881.1824021663866
2013-03-15,888.6190584165081
2013-03-18,874.43491374609
2013-03-19,867.617114876465
2013-03-20,871.7624013341206
2013-03-21,871.0719155314378
2013-03-22,877.1437739525838
2013-03-25,872.8864693493949
2013-03-26,877.7047967741815
2013-03-27,870.3916895974096
2013-03-28,876.5748158698188
2013-03-29,876.153524407876
2013-04-01,871.6568873269512
2013-04-02,869.5923891805497
2013-04-03,868.7015747310547
2013-04-04,869.5061588376619
2013-04-05,869.8027134487651
2013-04-08,866.9295166704738
2013-04-09,868.4480714140234
2013-04-10,872.3530460052085
2013-04-11,889.6759143107255
2013-04-12,883.7791073495256
2013-04-15,881.2152002823844
2013-04-16,881.4959528068503
2013-04-17,866.6926961795967
2013-04-18,872.0772883323539
2013-04-19,872.8191384211353
2013-04-22,870.4322072157953
2013-04-23,874.1708467975981
2013-04-24,874.1845526588905
2013-04-25,884.858375190444
2013-04-26,885.7496616607434
2013-04-29,895.5305071789587
2013-04-30,897.6346272329332
2013-05-01,898.2846482448739
2013-05-02,890.0691403145739
2013-05-03,902.176877001775
2013-05-06,899.9702823750208
2013-05-07,902.7605038421398
2013-05-08,894.3407761687984
2013-05-09,883.0959819621802
2013-05-10,870.6168927041205
2013-05-13,872.9242736781905
2013-05-14,867.8123112421628
2013-05-15,868.14392108473
2013-05-16,868.1109929552816
2013-05-17,855.4474537324454
2013-05-20,857.8246571086146
2013-05-21,856.5171849734236
2013-05-22,857.0884357816578
2013-05-23,846.5835799307014
2013-05-24,853.471244250261
2013-05-27,861.4664165891246
2013-05-28,854.9888816921068
2013-05-29,854.8475498016858
2013-05-30,862.0925941665348
2013-05-31,857.8643531538975
2013-06-03,857.6962792849031
2013-06-04,862.7751763420208
2013-06-05,862.4187438637508
2013-06-06,863.8062052538234
2013-06-07,869.5552331469803
2013-06-10,866.3320194514223
2013-06-11,866.3757241740757
2013-06-12,868.9474546862889
2013-06-13,867.2126637550393
2013-06-14,875.477143280307
2013-06-17,874.6903772752327
2013-06-18,873.4358873254306
2013-06-19,874.3624594499129
2013-06-20,853.9832381603393
2013-06-21,850.1872311287553
2013-06-24,847.5377682400181
2013-06-25,845.9825321567185
2013-06-26,845.7549942437848
2013-06-27,849.2453867364248
2013-06-28,857.0902378359262
2013-07-01,860.3482064071245
2013-07-02,859.7865306629045
2013-07-03,857.558723866504
2013-07-04,849.6054677689198
2013-07-05,847.0326206024354
2013-07-08,850.1737010816272
2013-07-09,846.2625421466823
2013-07-10,851.2058152417886
2013-07-11,867.2547553583054
2013-07-12,872.8322252556335
2013-07-15,871.4427151768119
2013-07-16,880.5995452341473
2013-07-17,876.997994308393
2013-07-18,886.8803863846214
2013-07-19,897.6955617076889
2013-07-22,898.7918739481197
2013-07-23,903.5694394276538
2013-07-24,912.2145757364593
2013-07-25,912.2029913485445
2013-07-26,916.8208790701691
2013-07-29,909.1628918679896
2013-07-30,912.8354813760831
2013-07-31,912.0940655194518
2013-08-01,916.1865139370118
2013-08-02,916.1689982244774
2013-08-05,912.1509193479769
2013-08-06,916.039488282809
2013-08-07,914.4049430964382
2013-08-08,919.4517222316182
2013-08-09,918.9693581983539
2013-08-12,911.4727430138972
2013-08-13,910.8514502887567
2013-08-14,913.177424814917
2013-08-15,911.4756790330633
2013-08-16,918.6459818294334
2013-08-19,922.3130768252597
2013-08-20,929.7058070564749
2013-08-21,897.0108319280648
2013-08-22,897.7431539289347
2013-08-23,906.7637529152444
2013-08-26,904.258544549542
2013-08-27,899.4194845099845
2013-08-28,890.8307285755312
2013-08-29,881.3271506922622
2013-08-30,875.4901201208984
2013-09-02,872.079517990615
2013-09-03,869.2834651774507
2013-09-04,870.8659359988712
2013-09-05,867.4515396899292
2013-09-06,862.3301413750052
2013-09-09,864.3128614367301
2013-09-10,870.2612522256117
2013-09-11,872.2722178514898
2013-09-12,873.6208808861904
2013-09-13,872.8373982141609
2013-09-16,875.0057178176421
2013-09-17,870.6995000423598
2013-09-18,868.7183981119217
2013-09-19,887.3807317291381
2013-09-20,890.0350492173336
2013-09-23,885.7515014888564
2013-09-24,886.861746541535
2013-09-25,889.8782965025297
2013-09-26,889.5436168272557
2013-09-27,891.5065287374753
2013-09-30,888.4865486619076
2013-10-01,886.3668398028705
2013-10-02,890.7777794805905
2013-10-03,896.3492913179783
2013-10-04,898.3267802137573
2013-10-07,891.4617936403544
2013-10-08,894.7723929103355
2013-10-09,887.7032513007691
2013-10-10,887.0879573005175
2013-10-11,891.6756481879005
2013-10-14,886.7591943556122
2013-10-15,881.8986371470334
2013-10-16,882.6574891856266
2013-10-17,892.6228034491339
2013-10-18,893.1981984050572
2013-10-21,889.2034917089641
2013-10-22,897.8472843301632
2013-10-23,898.0963151027815
2013-10-24,901.4439006889179
2013-10-25,899.3754728151004
2013-10-28,904.0018134974397
2013-10-29,904.8248569259617
2013-10-30,906.4100315395244
2013-10-31,896.8209091637355
2013-11-01,890.1480522709412
2013-11-04,891.3397747526917
2013-11-05,890.1316509112033
2013-11-06,896.4136439564024
2013-11-07,886.9132153954207
2013-11-08,884.0611932526276
2013-11-11,887.6302120908481
2013-11-12,890.9951245164555
2013-11-13,887.1983349797852
2013-11-14,889.886582022953
2013-11-15,889.5895877606175
2013-11-18,892.710562613508
2013-11-19,891.4537357624532
2013-11-20,889.9990877189551
2013-11-21,889.7133070056997
2013-11-22,897.1869285649344
2013-11-25,900.3777515147191
2013-11-26,901.4046771929623
2013-11-27,904.0302570434408
2013-11-28,906.3673873345991
2013-11-29,907.3934039126966
2013-12-02,901.6601754578845
2013-12-03,902.0501495719401
2013-12-04,896.4486680472703
2013-12-05,897.8162936512751
2013-12-06,896.7831988745331
2013-12-09,895.9628751107884
2013-12-10,899.8004360673325
2013-12-11,899.4148987774686
2013-12-12,898.9202706067689
2013-12-13,900.2460723224766
2013-12-16,901.7988817587815
2013-12-17,901.7077886212911
2013-12-18,898.8429939019239
2013-12-19,889.1976581719545
2013-12-20,888.859694134001
2013-12-23,890.3326373610493
2013-12-24,888.5584702166591
2013-12-25,888.5063222072959
2013-12-26,890.1707616264838
2013-12-27,902.7669162345456
2013-12-30,909.9214952787668
2013-12-31,910.7539867343452
2014-01-01,910.7539867343452
2014-01-02,907.260079453667
2014-01-03,910.1270037910326
2014-01-06,914.180667296105
2014-01-07,918.2141834030862
2014-01-08,917.5857702289393
2014-01-09,922.3814103415887
2014-01-10,934.6001793854316
2014-01-13,937.7997907964469
2014-01-14,943.4829832597014
2014-01-15,943.639388874501
2014-01-16,946.6934359895309
2014-01-17,949.9436091792182
2014-01-20,953.7150803907443
2014-01-21,957.2279359216258
2014-01-22,959.2737838566179
2014-01-23,966.1044456546445
2014-01-24,956.8057453987645
2014-01-27,949.7763996454458
2014-01-28,957.8595470173478
2014-01-29,956.9638926977763
2014-01-30,951.3668448420381
2014-01-31,949.5165450727847
2014-02-03,945.5890696946789
2014-02-04,938.2145665426327
2014-02-05,939.1678927021901
2014-02-06,944.8549206704477
2014-02-07,949.7107436961277
2014-02-10,950.8799664266658
2014-02-11,961.1544058863697
2014-02-12,955.6815084405142
2014-02-13,961.0275044051184
2014-02-14,962.7850023123292
2014-02-17,965.8196013103977
2014-02-18,970.1114496657333
2014-02-19,969.0915059192191
2014-02-20,968.0542528422392
2014-02-21,968.9793203769593
2014-02-24,974.3829201892701
2014-02-25,973.3856870374217
2014-02-26,969.5583990462079
2014-02-27,972.1291246902477
2014-02-28,988.5910954257733
2014-03-03,968.3303404163636
2014-03-04,969.5032070731522
2014-03-05,974.9773486885433
2014-03-06,985.5646269232944
2014-03-07,992.2965198617884
2014-03-10,989.1364438692455
2014-03-11,985.1277632606375
2014-03-12,987.404292760351
2014-03-13,983.0259088338106
2014-03-14,975.8936698649355
2014-03-17,977.1479965298939
2014-03-18,975.919854159909
2014-03-19,979.1481588080039
2014-03-20,971.4806590648226
2014-03-21,975.092904201058
2014-03-24,972.8791775074938
2014-03-25,974.371875597852
2014-03-26,980.6244053286334
2014-03-27,976.5843878245312
2014-03-28,979.5273061471205
2014-03-31,984.5712410705387
2014-04-01,989.7097123291319
2014-04-02,992.6642730054411
2014-04-03,992.5801345187313
2014-04-04,998.4102062124875
2014-04-07,1004.4388729397908
2014-04-08,1010.2677652317961
2014-04-09,1011.674787702863
2014-04-10,1026.0506113163124
2014-04-11,1027.4528463579545
2014-04-14,1024.5848419918261
2014-04-15,1026.7699858454152
2014-04-16,1020.9135553242711
2014-04-17,1020.1559902125431
2014-04-18,1019.8819031320417
2014-04-21,1017.6715423681957
2014-04-22,1019.117434610431
2014-04-23,1023.073518079195
2014-04-24,1024.056075502808
2014-04-25,1025.0249549829323
2014-04-28,1008.9436744864863
2014-04-29,1011.6554820816424
2014-04-30,1022.4285983005045
2014-05-01,1022.6863555442003
2014-05-02,1021.2907329507094
2014-05-05,1013.4122836551987
2014-05-06,1007.8647776372653
2014-05-07,1010.9399184445747
2014-05-08,1008.6667948943336
2014-05-09,1005.6706979685073
2014-05-12,1009.0439529201277
2014-05-13,1007.720518971378
2014-05-14,1006.7080928419799
2014-05-15,1014.1428034104694
2014-05-16,1012.4328031763243
2014-05-19,1007.2812478531043
2014-05-20,1005.2684322168211
2014-05-21,1004.8111873055957
2014-05-22,1009.8419810892053
2014-05-23,1015.2494228799477
2014-05-26,1018.9077721285506
2014-05-27,1017.3219640635369
2014-05-28,1026.6284505986469
2014-05-29,1041.0677636442842
2014-05-30,1056.5525320565675
2014-06-02,1055.877774139647
2014-06-03,1060.42399167298
2014-06-04,1056.706659890885
2014-06-05,1060.5571123670466
2014-06-06,1067.3806682168974
2014-06-09,1065.484903387198
2014-06-10,1074.062137588324
