Date,FM ASIA INDEX SMALL CAP
2010-11-30,1000.0
2010-12-01,1011.1100803608159
2010-12-02,1032.8363223815757
2010-12-03,1040.5703437007617
2010-12-06,1022.4814763718197
2010-12-07,999.9138687686924
2010-12-08,982.1861303583914
2010-12-09,995.8184175325713
2010-12-10,1003.5940032169336
2010-12-13,990.6753108148116
2010-12-14,989.9893826821678
2010-12-15,975.129216424766
2010-12-16,968.6662903989567
2010-12-17,976.8265816727298
2010-12-20,951.1238983156792
2010-12-21,967.2674498817053
2010-12-22,968.7960869940296
2010-12-23,962.9679427435233
2010-12-24,961.6039767477337
2010-12-27,972.7569737442517
2010-12-28,979.9497542532671
2010-12-29,981.6860488480378
2010-12-30,991.5660425948819
2010-12-31,993.7456305772963
2011-01-03,977.3617925588088
2011-01-04,959.2847389034312
2011-01-05,955.9393130074358
2011-01-06,935.3413641337423
2011-01-07,935.2333389435861
2011-01-10,823.5974414123874
2011-01-11,899.9478070699745
2011-01-12,924.5632902093487
2011-01-13,920.4509779795611
2011-01-14,924.7547413979275
2011-01-17,903.9983834428796
2011-01-18,884.7757046807544
2011-01-19,864.02210174
2011-01-20,804.53300474
2011-01-21,807.17012002
2011-01-24,803.98146327
2011-01-25,840.570694570424
2011-01-26,882.5769643888972
2011-01-27,892.0927538596679
2011-01-28,894.1321083340296
2011-01-31,906.7917131528494
2011-02-01,891.2290869396787
2011-02-02,892.8586933823528
2011-02-03,880.8478459395849
2011-02-04,881.7501802293696
2011-02-07,824.8416107245748
2011-02-08,863.9244902357395
2011-02-09,853.6680880831136
2011-02-10,844.8058750397914
2011-02-11,831.2320946376983
2011-02-14,757.4381427333983
2011-02-15,784.6459334852626
2011-02-16,782.4167967104866
2011-02-17,778.1577736331977
2011-02-18,775.8583094783812
2011-02-21,766.0400553089754
2011-02-22,783.1746475209438
2011-02-23,770.1707527137337
2011-02-24,753.2294423320274
2011-02-25,753.7404579217509
2011-02-28,699.3699322753351
2011-03-01,731.3108624758047
2011-03-02,700.6119957948637
2011-03-03,708.2736825596894
2011-03-04,710.6417720403085
2011-03-07,737.6677300944899
2011-03-08,758.0367288372564
2011-03-09,773.9200995822507
2011-03-10,803.7570864021517
2011-03-11,807.4489359274038
2011-03-14,781.2109424578779
2011-03-15,762.841231516004
2011-03-16,766.2747175891635
2011-03-17,767.7303833087855
2011-03-18,770.5264355834965
2011-03-21,778.1888876719161
2011-03-22,767.3891337232394
2011-03-23,756.8881684210072
2011-03-24,744.9609786039446
2011-03-25,745.3699348744923
2011-03-28,744.673797020159
2011-03-29,744.2955521093816
2011-03-30,743.198359338506
2011-03-31,750.1206158435498
2011-04-01,750.5601749841612
2011-04-04,763.5660173542236
2011-04-05,757.1632260485737
2011-04-06,758.350228776846
2011-04-07,762.1803560361213
2011-04-08,763.2397340338588
2011-04-11,739.7278925780112
2011-04-12,749.573641357688
2011-04-13,744.7176565244852
2011-04-14,742.4617668163045
2011-04-15,741.2754708396774
2011-04-18,735.2275357197497
2011-04-19,728.1049015388152
2011-04-20,720.7773221651381
2011-04-21,723.0749933042998
2011-04-22,721.3334107736692
2011-04-25,695.7192782316387
2011-04-26,689.4672827745404
2011-04-27,712.8213642083647
2011-04-28,712.7693842441765
2011-04-29,712.1546567826516
2011-05-02,712.3566174935168
2011-05-03,701.8399595256197
2011-05-04,705.2882755671108
2011-05-05,700.4337726015352
2011-05-06,700.8479093775637
2011-05-09,682.5590858971279
2011-05-10,673.9252388476039
2011-05-11,669.8006585063322
2011-05-12,679.6201511890514
2011-05-13,678.0470214495024
2011-05-16,687.1075142078166
2011-05-17,684.0927824645694
2011-05-18,678.1055450023647
2011-05-19,674.2334611634365
2011-05-20,673.2169424854917
2011-05-23,642.1874653877607
2011-05-24,643.9691918823703
2011-05-25,628.1593611738698
2011-05-26,637.96056094738
2011-05-27,641.3028483073322
2011-05-30,651.9823242747801
2011-05-31,667.5510437296583
2011-06-01,665.4337908184509
2011-06-02,677.3068136689069
2011-06-03,676.8295961746212
2011-06-06,681.2656212991518
2011-06-07,696.9243344172978
2011-06-08,697.0619315124765
2011-06-09,703.3374701405157
2011-06-10,705.6014653426618
2011-06-13,699.4440570762819
2011-06-14,693.4766011601397
2011-06-15,691.0225632351035
2011-06-16,688.760703001921
2011-06-17,684.453671559039
2011-06-20,673.6232688278195
2011-06-21,682.0321643469472
2011-06-22,686.9540254901782
2011-06-23,686.3038112550422
2011-06-24,686.1096441691209
2011-06-27,695.5555795213713
2011-06-28,693.6062942428983
2011-06-29,698.1278391380521
2011-06-30,699.8535218976513
2011-07-01,697.315806515217
2011-07-04,696.7635467760387
2011-07-05,705.1490270970145
2011-07-06,711.2087523006225
2011-07-07,717.9074100474701
2011-07-08,717.7542105317542
2011-07-11,724.5538056642579
2011-07-12,729.5527540912348
2011-07-13,731.8728336691119
2011-07-14,734.017977303805
2011-07-15,732.4596951379065
2011-07-18,724.7057388852555
2011-07-19,731.3954292550051
2011-07-20,735.669433038376
2011-07-21,736.8338114554917
2011-07-22,736.0493985219889
2011-07-25,738.4301452068088
2011-07-26,731.1655634417408
2011-07-27,727.3338007029001
2011-07-28,718.592016583219
2011-07-29,719.6227703684153
2011-08-01,704.636524951621
2011-08-02,687.2860481159385
2011-08-03,701.5377694572612
2011-08-04,694.3910265582938
2011-08-05,689.9338709762557
2011-08-08,688.3756768286888
2011-08-09,679.2355492404703
2011-08-10,683.6392337477521
2011-08-11,687.3302143480921
2011-08-12,688.5839426147999
2011-08-15,684.8718355922463
2011-08-16,680.1443457970223
2011-08-17,677.781603510737
2011-08-18,684.7719524147509
2011-08-19,680.8984311243777
2011-08-22,680.2899633824933
2011-08-23,681.9339030261663
