Date,FM GCC COUNTRIES SMALL CAP
2015-02-20,919.7714779773739
2015-02-23,918.0251864125918
2015-02-24,917.179144738528
2015-02-25,917.3120614752979
2015-02-26,899.1086970668166
2015-02-27,899.4992219532171
2015-03-02,899.369033763775
2015-03-03,891.7583251020619
2015-03-04,889.9399592333524
2015-03-05,888.6715680769203
2015-03-06,886.9583413157566
2015-03-09,884.8629342859742
2015-03-10,885.827754574637
2015-03-11,883.3429644195684
2015-03-12,883.9272408482815
2015-03-13,883.0024198456293
2015-03-16,873.8790525629605
2015-03-17,873.1079217448492
2015-03-18,869.7943822867358
2015-03-19,872.5532391535762
2015-03-20,873.5482109586259
2015-03-23,862.4043314512109
2015-03-24,864.9681526324539
2015-03-25,862.2318338198545
2015-03-26,848.5834126316878
2015-03-27,848.4360640390771
2015-03-30,858.1606546915395
2015-03-31,862.2701530172767
2015-04-01,858.2887805126977
2015-04-02,863.0738713711478
2015-04-03,863.0738713711478
2015-04-06,859.442575061479
2015-04-07,861.7490600934555
2015-04-08,859.6077304954124
2015-04-09,858.104852455866
2015-04-10,858.1470618144655
2015-04-13,860.8409141822777
2015-04-14,863.3202003690656
2015-04-15,863.115177841587
2015-04-16,868.8493310701379
2015-04-17,869.7349026176844
2015-04-20,871.4060656045157
2015-04-21,871.752934939973
2015-04-22,874.8321299296474
2015-04-23,871.6394988965163
2015-04-24,872.6418662728025
2015-04-27,874.1094159208843
2015-04-28,872.8627984236474
2015-04-29,874.2704315936485
2015-04-30,873.9881072770885
2015-05-01,874.1795909583245
2015-05-04,876.0375702857236
2015-05-05,873.8411145731793
2015-05-06,874.7822433180959
2015-05-07,871.2214832705591
2015-05-08,871.2214832705591
2015-05-11,869.2376194818182
2015-05-12,870.773611159529
2015-05-13,868.7605352217919
2015-05-14,868.5995489734215
2015-05-15,868.893161676493
2015-05-18,867.8284757133536
2015-05-19,869.0099371190142
2015-05-20,868.1204676870584
2015-05-21,865.2291004040824
2015-05-22,864.6090200122065
2015-05-25,860.9536193252225
2015-05-26,860.8383058798196
2015-05-27,860.1253207733282
2015-05-28,861.8269276973108
2015-05-29,861.897944049627
2015-06-01,862.0776001996564
2015-06-02,864.7886776014313
2015-06-03,869.0834231600277
2015-06-04,866.8607789668224
2015-06-05,866.3430224936799
2015-06-08,867.1229156086436
2015-06-09,868.58553981305
2015-06-10,868.9647915052064
2015-06-11,865.8004531307633
2015-06-12,866.0936269517902
2015-06-15,861.6250920941499
2015-06-16,861.6272660114455
2015-06-17,862.9434532172723
2015-06-18,861.9758971570243
2015-06-19,861.5472355399626
2015-06-22,858.3122536482792
2015-06-23,858.3975576757566
2015-06-24,857.6984706484817
2015-06-25,854.1422984885149
2015-06-26,854.39587352388
2015-06-29,854.1698588816885
2015-06-30,851.8360998341391
2015-07-01,853.2770148257035
2015-07-02,852.4422865534223
2015-07-03,852.7792233673747
2015-07-06,852.5178981448785
2015-07-07,852.9992254758652
2015-07-08,853.2212069424239
2015-07-09,853.153229339374
2015-07-10,853.5757571373973
2015-07-13,857.4614424357251
2015-07-14,863.3241946388858
2015-07-15,865.6715490439004
2015-07-16,862.0655400610144
2015-07-17,862.0655400610143
2015-07-20,861.8595759657156
2015-07-21,864.1370718188248
2015-07-22,864.8942323887414
2015-07-23,863.6987872772346
2015-07-24,863.2012624578414
2015-07-27,859.9032301839659
2015-07-28,859.806696538076
2015-07-29,860.195087343475
2015-07-30,860.2753398733475
2015-07-31,860.9564270157651
2015-08-03,855.3722603827899
2015-08-04,857.4394259916348
2015-08-05,852.6492666153499
2015-08-06,855.0678491459746
2015-08-07,855.0327445951755
2015-08-10,854.2465025314222
2015-08-11,855.0554055547582
2015-08-12,851.9153875785624
2015-08-13,849.2481409149434
2015-08-14,850.2193428581552
2015-08-17,841.6807146070407
2015-08-18,837.7235100326379
2015-08-19,834.8113419243845
2015-08-20,826.8666530810686
2015-08-21,827.6867285955449
2015-08-24,796.6488538287736
2015-08-25,796.498374503089
2015-08-26,794.9691614601066
2015-08-27,801.1519297034588
2015-08-28,801.0808766786076
2015-08-31,794.9820981930562
2015-09-01,794.1589751053294
2015-09-02,789.4230475702116
2015-09-03,793.2547709528263
2015-09-04,793.438979685885
2015-09-07,793.3318313003664
2015-09-08,788.768134301379
2015-09-09,795.4534379109203
2015-09-10,792.2763595464808
2015-09-11,792.4135029249888
2015-09-14,790.1593318564603
2015-09-15,785.7657934932095
2015-09-16,787.9038455727881
2015-09-17,787.700868021789
2015-09-18,788.4805135920235
2015-09-21,794.9975325970584
2015-09-22,798.6887027912885
2015-09-23,797.4398794364668
2015-09-24,797.8987190806439
2015-09-25,798.0697584372429
2015-09-28,794.2640037155401
2015-09-29,794.888894239293
2015-09-30,794.5868989432731
2015-10-01,790.7021445660595
2015-10-02,790.8308710220322
2015-10-05,796.675515430525
2015-10-06,801.786646873231
2015-10-07,805.8981965045904
2015-10-08,804.199177550283
2015-10-09,804.396500504596
2015-10-12,809.8768844273915
2015-10-13,807.4306907201492
2015-10-14,807.965962562961
2015-10-15,808.4858503351402
2015-10-16,807.9402379848907
2015-10-19,813.2414799136172
2015-10-20,818.4264264298373
2015-10-21,818.2746647316352
2015-10-22,815.069799220123
2015-10-23,814.6264042248789
2015-10-26,818.2900517753822
2015-10-27,814.8048361765254
2015-10-28,811.6969123879046
2015-10-29,813.0456277631725
2015-10-30,813.2055311664996
2015-11-02,811.4105456469692
2015-11-03,812.1265519057208
2015-11-04,810.6078985185941
2015-11-05,811.7533618371559
2015-11-06,811.2020345736362
2015-11-09,814.8788071688117
2015-11-10,813.3827446643712
2015-11-11,813.2154987310665
2015-11-12,811.8711527149171
2015-11-13,811.8190237992198
2015-11-16,811.0149916220848
2015-11-17,807.5147377188922
2015-11-18,806.0792763836544
2015-11-19,816.1090907393415
2015-11-20,815.8881107939529
2015-11-23,822.4456773417115
2015-11-24,828.2111022180159
2015-11-25,820.883968338723
2015-11-26,823.5054365884478
2015-11-27,822.3092605696193
2015-11-30,814.7776278458958
2015-12-01,817.2210036245954
2015-12-02,817.6245031153686
2015-12-03,824.1831972810669
2015-12-04,824.3370205661355
2015-12-07,823.5656662039371
2015-12-08,815.5226974678778
2015-12-09,819.1503493927684
2015-12-10,814.7946481171665
2015-12-11,814.9720618282059
2015-12-14,792.602770319326
2015-12-15,793.9037845421427
2015-12-16,791.1428176361395
2015-12-17,791.9972053620993
2015-12-18,792.0427578103203
2015-12-21,798.8381410382151
2015-12-22,800.0758124707571
2015-12-23,799.1771943634134
2015-12-24,799.4513340434969
2015-12-25,799.4513340434968
2015-12-28,799.0672723505421
2015-12-29,801.1811949233281
2015-12-30,802.1616897470373
2015-12-31,797.5232574223179
2016-01-01,797.5232574223178
2016-01-04,797.350491928766
2016-01-05,796.3969429894585
2016-01-06,795.5515311799893
2016-01-07,786.3104717052088
2016-01-08,786.9292315047323
2016-01-11,779.3773564357163
2016-01-12,771.7114980869987
2016-01-13,772.939050835624
2016-01-14,760.3786862558561
2016-01-15,760.7321887530128
2016-01-18,735.0525461733574
2016-01-19,741.0714651589024
2016-01-20,732.9198706995735
2016-01-21,728.3839861492122
2016-01-22,728.2365791600017
2016-01-25,735.0172376938684
2016-01-26,735.6551367527935
2016-01-27,736.9150685986174
2016-01-28,743.1729365366768
2016-01-29,742.5175858024527
2016-02-01,745.4575376450275
2016-02-02,752.7402175153092
2016-02-03,754.0326101409892
2016-02-04,765.4814965389882
2016-02-05,765.9206768290161
2016-02-08,769.9398174773759
2016-02-09,767.4175566463537
2016-02-10,758.6701595519299
2016-02-11,755.2745218827521
2016-02-12,755.0102359899381
2016-02-15,757.1011184309281
2016-02-16,756.3588546708097
2016-02-17,755.032343276507
2016-02-18,765.9170232403601
2016-02-19,765.9295469486683
2016-02-22,772.1067653247385
2016-02-23,776.4635673361105
2016-02-24,773.8024991735808
2016-02-25,773.0004621850303
2016-02-26,772.7337771673156
2016-02-29,772.6917823565232
2016-03-01,776.1560158994167
2016-03-02,781.5245791937572
2016-03-03,782.5018267215842
2016-03-04,782.8737853774261
2016-03-07,787.8599504618278
2016-03-08,793.9601605662559
2016-03-09,794.1244564513171
2016-03-10,799.6959643936422
2016-03-11,800.132107064339
2016-03-14,792.0863723666283
2016-03-15,790.9561130708863
2016-03-16,790.2238372106248
2016-03-17,800.5832957599678
2016-03-18,800.6001791366803
2016-03-21,802.1929506305936
2016-03-22,798.4307795950372
2016-03-23,804.3808363694518
2016-03-24,808.3104931344373
2016-03-25,808.3104931344373
2016-03-28,811.575817674107
2016-03-29,813.863636721124
2016-03-30,821.7569872049065
2016-03-31,819.0576828838851
2016-04-01,819.4987850830353
2016-04-04,830.8855963181828
2016-04-05,827.0359005832829
2016-04-06,832.6184101553614
2016-04-07,838.3567411988914
2016-04-08,838.2708598317716
2016-04-11,848.6104323828238
2016-04-12,849.116744850082
2016-04-13,852.111214372011
2016-04-14,853.6720802343935
2016-04-15,853.6334430702336
2016-04-18,848.706910391561
2016-04-19,854.8915882001843
2016-04-20,855.9355590298513
2016-04-21,861.1250257033015
2016-04-22,861.1850203071116
2016-04-25,860.601594553881
2016-04-26,863.1729542407492
2016-04-27,864.2520128406194
2016-04-28,859.4132937993345
2016-04-29,860.3364382064357
2016-05-02,863.121132262666
2016-05-03,860.9333152688451
2016-05-04,858.6521806128626
2016-05-05,859.723710326981
2016-05-06,859.8729347385207
2016-05-09,856.4071222540355
2016-05-10,856.414250382164
2016-05-11,856.3184752554927
2016-05-12,857.6267588768102
2016-05-13,857.480077649892
2016-05-16,847.9190630974273
2016-05-17,843.8207911439949
2016-05-18,848.8348991857546
2016-05-19,839.2657822524133
2016-05-20,839.1720709023574
2016-05-23,835.7861646503077
2016-05-24,838.286176714942
2016-05-25,841.5336872653005
2016-05-26,841.7719907807931
2016-05-27,841.6434327118532
2016-05-30,830.7706495078816
2016-05-31,834.7695730885002
2016-06-01,831.6578730766386
2016-06-02,831.8114227504525
2016-06-03,831.7920310662365
2016-06-06,829.8209633789685
2016-06-07,835.540329670646
2016-06-08,838.525440857131
2016-06-09,839.112718614522
2016-06-10,839.1277047873001
2016-06-13,837.9493699503657
2016-06-14,836.9131139660092
2016-06-15,838.1440738770193
2016-06-16,835.6712034290213
2016-06-17,835.5541362925512
2016-06-20,840.4725123094637
2016-06-21,840.5028054657535
2016-06-22,837.8860961462896
2016-06-23,839.5256238244456
2016-06-24,837.9845771700805
2016-06-27,833.3867032477675
2016-06-28,832.4231179469487
2016-06-29,833.2529935297545
2016-06-30,832.2730945138563
2016-07-01,832.0892967406286
2016-07-04,840.8700311065667
2016-07-05,841.3772964534506
2016-07-06,841.1785964543582
2016-07-07,841.2029878145875
2016-07-08,841.32109755354
2016-07-11,838.0565760596463
2016-07-12,838.658206459483
2016-07-13,840.817059933499
2016-07-14,839.2344215916005
2016-07-15,839.3706920336393
2016-07-18,835.4050735306027
2016-07-19,831.420810581223
2016-07-20,829.6067441019813
2016-07-21,827.4139666802944
2016-07-22,827.7653573195076
2016-07-25,829.3997838113073
2016-07-26,826.5854601809293
2016-07-27,827.6066563751178
2016-07-28,831.1139169164694
2016-07-29,831.2885527391969
2016-08-01,831.8679940400561
2016-08-02,828.8816256603128
2016-08-03,831.6294194338363
2016-08-04,831.2857706044241
2016-08-05,831.3776642506936
2016-08-08,833.100083332572
2016-08-09,833.9434721531051
2016-08-10,833.1599830011133
2016-08-11,835.2145533580073
2016-08-12,835.7423427337236
2016-08-15,837.2303527501788
2016-08-16,838.0992123042278
2016-08-17,832.0473804844956
2016-08-18,833.5567575342689
2016-08-19,833.5557035707534
2016-08-22,832.3406555896887
2016-08-23,833.4001548931647
2016-08-24,829.4900777184107
2016-08-25,829.3978756175676
2016-08-26,829.4220933990521
2016-08-29,824.7567991155672
2016-08-30,830.0294064990693
2016-08-31,827.473476434603
2016-09-01,825.1889582425314
2016-09-02,825.8961134872814
2016-09-05,825.8622516617758
2016-09-06,832.0480036114939
2016-09-07,834.6775966077568
2016-09-08,834.2051045890819
2016-09-09,833.8531377937791
2016-09-12,833.8364347772754
2016-09-13,833.8190530152527
2016-09-14,833.9908844161378
2016-09-15,835.0662941840171
2016-09-16,835.1441734091001
2016-09-19,826.7013553550647
2016-09-20,823.5414536440572
2016-09-21,823.5921549223982
2016-09-22,828.0903928155311
2016-09-23,828.0151699199735
2016-09-26,830.1472108341998
2016-09-27,829.9560431133664
2016-09-28,832.6611999117883
2016-09-29,832.6479398957918
2016-09-30,832.5206092558384
2016-10-03,823.5221281097915
2016-10-04,818.0982475436252
2016-10-05,815.3226501992729
2016-10-06,819.0434045327412
2016-10-07,818.5658989019221
2016-10-10,819.1622333772724
2016-10-11,822.828338130335
2016-10-12,821.4679691991623
2016-10-13,817.5543762152801
2016-10-14,817.3547382636839
2016-10-17,809.5255205254853
2016-10-18,811.8624744985705
2016-10-19,816.5045079549625
2016-10-20,817.7903928261314
2016-10-21,817.1339443487335
2016-10-24,825.7157122390893
2016-10-25,830.7264038685075
2016-10-26,835.6359827476717
2016-10-27,831.3032380490622
2016-10-28,831.359776315347
2016-10-31,842.4638492748531
2016-11-01,846.5588529858817
2016-11-02,842.4966921848338
2016-11-03,846.2476007940959
2016-11-04,847.4139120445149
2016-11-07,853.6186488696005
2016-11-08,855.4738603054511
2016-11-09,859.7751158840337
2016-11-10,880.2044421156126
2016-11-11,880.1877393713385
2016-11-14,864.0308000400485
2016-11-15,872.1892224783857
2016-11-16,878.0965518533966
2016-11-17,898.8668734030341
2016-11-18,898.7664954149491
2016-11-21,909.7186327427589
2016-11-22,899.6775479734492
2016-11-23,893.7810647665266
2016-11-24,896.1597342251016
2016-11-25,896.1533250035682
2016-11-28,887.6701647839916
2016-11-29,891.6708541407913
2016-11-30,887.2779672301584
2016-12-01,895.4995475256559
2016-12-02,895.49536897246
2016-12-05,913.7444102311835
2016-12-06,911.2917269089882
2016-12-07,917.8855898211118
2016-12-08,920.6851932944166
2016-12-09,920.0175544754537
2016-12-12,920.2641377159111
2016-12-13,926.1373609551309
2016-12-14,918.6050943074869
2016-12-15,917.8731099711005
2016-12-16,918.098400192428
2016-12-19,915.8549776144174
2016-12-20,916.6933612260112
2016-12-21,921.1768427593003
2016-12-22,922.9782007491141
2016-12-23,922.8268128305829
2016-12-26,929.8417155111781
2016-12-27,933.2759418273668
2016-12-28,939.2143825567384
2016-12-29,949.8232742491701
2016-12-30,950.3705491698869
2017-01-02,946.4957258100266
2017-01-03,943.1388862952165
2017-01-04,947.109225663289
2017-01-05,947.2374057815279
2017-01-06,946.948286652382
2017-01-09,951.0642568065057
2017-01-10,955.7352360558926
2017-01-11,949.9529005547059
2017-01-12,951.6120758092892
2017-01-13,951.6198048872227
2017-01-16,955.8685170550718
2017-01-17,972.8717289361311
2017-01-18,989.5902531615876
2017-01-19,993.3387869276416
2017-01-20,993.27542516127
2017-01-23,1033.7938898047123
2017-01-24,1067.4725174528064
2017-01-25,1053.0762710110525
2017-01-26,1063.0821074178014
2017-01-27,1063.0379719900723
2017-01-30,1038.9586979879662
2017-01-31,1070.372331709904
2017-02-01,1073.4412635967126
2017-02-02,1085.7201264543398
2017-02-03,1085.3801683654629
2017-02-06,1072.1066666827774
2017-02-07,1067.9562514620952
2017-02-08,1064.4577930111016
2017-02-09,1042.6394177340808
2017-02-10,1042.341914579525
2017-02-13,1041.397950699575
2017-02-14,1056.6232579419252
2017-02-15,1068.8170850244592
2017-02-16,1087.69454637861
2017-02-17,1087.9448466196175
2017-02-20,1078.8429388559603
2017-02-21,1067.1272748711997
2017-02-22,1072.1095818093925
2017-02-23,1079.341537134592
2017-02-24,1079.7044452055084
2017-02-27,1081.5173533078455
2017-02-28,1078.4426176392221
2017-03-01,1067.0082878753767
2017-03-02,1071.5684773235625
2017-03-03,1071.4761119658594
2017-03-06,1062.2265761966933
2017-03-07,1047.2943888872983
2017-03-08,1048.3309270263708
2017-03-09,1054.6380146004901
2017-03-10,1054.517996153521
2017-03-13,1063.2837683132702
2017-03-14,1065.5223317369025
2017-03-15,1064.4352188693258
2017-03-16,1067.3950589183937
2017-03-17,1067.707249383362
2017-03-20,1065.3384886393997
2017-03-21,1068.0262665315474
2017-03-22,1062.886285192487
2017-03-23,1064.3228536417548
2017-03-24,1064.2307074929047
2017-03-27,1063.9093780914643
2017-03-28,1048.9295528889147
2017-03-29,1030.5584196311656
2017-03-30,1046.842536691981
2017-03-31,1046.7434436535955
2017-04-03,1052.2289063239555
2017-04-04,1050.625086011257
2017-04-05,1062.5908121860757
2017-04-06,1064.2125557339543
2017-04-07,1064.2125557339543
2017-04-10,1060.0084778109108
2017-04-11,1061.1117824252642
2017-04-12,1056.2594225778666
2017-04-13,1047.3782514652985
2017-04-14,1047.3782514652987
2017-04-17,1029.4921661291905
2017-04-18,1026.900399168683
2017-04-19,1021.8712296611543
2017-04-20,1012.2351478770107
2017-04-21,1012.2060382575586
2017-04-24,1009.2442745690391
2017-04-25,1012.9176139774501
2017-04-26,1023.3641413972028
2017-04-27,1028.2455083319328
2017-04-28,1028.398687801007
2017-05-01,1034.940119783946
2017-05-02,1040.6247389422074
2017-05-03,1021.059352912645
2017-05-04,1027.0556222348976
2017-05-05,1027.1589624927647
2017-05-08,1016.077948984153
2017-05-09,1012.1934578903416
2017-05-10,1008.3476396907914
2017-05-11,1011.6484536130135
2017-05-12,1011.6545886188269
2017-05-15,1011.3023664506796
2017-05-16,1007.7023624463113
2017-05-17,1014.0381795671739
2017-05-18,1012.2618404960037
2017-05-19,1012.2959821500008
2017-05-22,1011.8020267875604
2017-05-23,1011.4471698975535
2017-05-24,1005.5503050825304
2017-05-25,1007.8326226113827
2017-05-26,1007.6490560041818
2017-05-29,996.3737175808365
2017-05-30,1008.188982301943
2017-05-31,1010.0303564813509
2017-06-01,1002.7004114615628
2017-06-02,1003.0567274865418
2017-06-05,987.0635401339828
2017-06-06,988.7636095583622
2017-06-07,983.8227071058153
2017-06-08,983.6865715297382
2017-06-09,983.2449749432348
2017-06-12,981.7075977628466
2017-06-13,982.3772012707391
2017-06-14,985.0177970563822
2017-06-15,988.7008848415908
2017-06-16,987.980689001786
2017-06-19,1000.044870031253
2017-06-20,997.9565716305669
2017-06-21,989.796747993843
2017-06-22,993.2745637584387
2017-06-23,993.5622148667679
2017-06-26,993.0430019502518
2017-06-27,992.8923378972671
2017-06-28,994.2160476042716
2017-06-29,995.787458690551
2017-06-30,994.6759017131191
2017-07-03,981.6996360985432
2017-07-04,990.8366195444252
2017-07-05,992.9263312180827
2017-07-06,995.1513845934041
2017-07-07,995.1673305624018
2017-07-10,1010.5161241292197
2017-07-11,1011.0871467969306
2017-07-12,1011.2090417713187
2017-07-13,1011.0156546050453
2017-07-14,1011.0156546050453
2017-07-17,1020.4131242096781
2017-07-18,1023.4090749417792
2017-07-19,1020.3711192567421
2017-07-20,1015.3147182766851
2017-07-21,1015.4096240149561
2017-07-24,1029.454969797686
2017-07-25,1026.2313050566922
2017-07-26,1026.378092262574
2017-07-27,1021.1984527173245
2017-07-28,1021.0069496480965
2017-07-31,1027.2334641085406
2017-08-01,1023.9750486458266
2017-08-02,1021.3671498945448
2017-08-03,1017.4926316752367
2017-08-04,1017.2517428633328
2017-08-07,1019.5241498247223
2017-08-08,1021.726686264214
2017-08-09,1019.8437203152868
2017-08-10,1020.3645934452708
2017-08-11,1020.3563211394932
2017-08-14,1018.5836820779743
2017-08-15,1014.711429855163
2017-08-16,1009.8521477600308
2017-08-17,1012.7765566426489
2017-08-18,1012.7420506951382
2017-08-21,1011.1863414561653
2017-08-22,1014.9650477029304
2017-08-23,1010.9893621807248
2017-08-24,1001.2163832827993
2017-08-25,1001.3512343052355
2017-08-28,1005.7006018197635
2017-08-29,1007.1383494655039
2017-08-30,1011.029447124892
2017-08-31,1010.4210315715791
2017-09-01,1010.8583317373441
2017-09-04,1010.8785959930334
2017-09-05,1014.0451720259115
2017-09-06,1012.8883767251205
2017-09-07,1013.6492847410957
2017-09-08,1013.4907537238241
2017-09-11,1014.1430103308046
2017-09-12,1009.0510216332106
2017-09-13,1016.3149156014136
2017-09-14,1016.5324220129074
2017-09-15,1017.6828613869443
2017-09-18,1013.8983889574987
2017-09-19,1019.8209126401918
2017-09-20,1010.0271586874295
2017-09-21,1009.8348925122054
2017-09-22,1010.6092703318762
2017-09-25,1000.4348515788181
2017-09-26,1002.5857255481042
2017-09-27,1007.6451260061963
2017-09-28,1004.5094628974058
2017-09-29,1004.6999228865988
2017-10-02,1011.2204549060477
2017-10-03,1014.6326197837301
2017-10-04,1018.4675631100672
2017-10-05,1018.0374291377279
2017-10-06,1018.1623058761364
2017-10-09,1016.9893294158711
2017-10-10,1007.9978023667827
2017-10-11,1007.0459517197877
2017-10-12,1002.2411470758016
2017-10-13,1002.3479938752728
2017-10-16,1004.7979744628788
2017-10-17,1002.5528074822298
2017-10-18,995.6557290785487
2017-10-19,997.5046838813383
2017-10-20,997.22044036015
2017-10-23,997.8941790136889
2017-10-24,994.7386811965645
2017-10-25,994.0219276235688
2017-10-26,991.2794091580986
2017-10-27,990.2809752456476
2017-10-30,980.9974997201496
2017-10-31,982.0826045651379
2017-11-01,987.7586158046698
2017-11-02,985.1026489274938
2017-11-03,984.9171771400038
2017-11-06,956.172223694241
2017-11-07,940.6778227814071
2017-11-08,933.8999716589407
2017-11-09,948.1421462122186
2017-11-10,947.5437859379607
2017-11-13,952.4003814658545
2017-11-14,951.749078882438
2017-11-15,951.4696108851422
2017-11-16,953.9085676679995
2017-11-17,954.0356094139536
2017-11-20,951.6685645524988
2017-11-21,949.1148914630487
2017-11-22,950.8661548163311
2017-11-23,956.4176920441331
2017-11-24,956.0456937382942
2017-11-27,953.7075603204975
2017-11-28,954.9991755272335
2017-11-29,955.4850818010977
2017-11-30,957.0006697635156
2017-12-01,957.0761220740386
2017-12-04,966.3589002581369
2017-12-05,955.6768715651442
2017-12-06,950.3685185115191
2017-12-07,947.485678955751
2017-12-08,947.6260141462084
2017-12-11,941.0769464914085
