Date,BANGLADESH IMI
2010-11-30,1000.0
2010-12-01,1018.0029439560627
2010-12-02,1034.7109632201423
2010-12-03,1034.7109632201423
2010-12-06,1025.590468673675
2010-12-07,1003.2336268584306
2010-12-08,987.001652364652
2010-12-09,994.9782361261355
2010-12-10,994.9782361261355
2010-12-13,959.7449987814535
2010-12-14,966.7465713018302
2010-12-15,949.2263956534965
2010-12-16,949.2263956534965
2010-12-17,949.2263956534965
2010-12-20,917.1847394170252
2010-12-21,949.4756377683794
2010-12-22,953.0429005789812
2010-12-23,949.278764154244
2010-12-24,949.278764154244
2010-12-27,966.2532876252417
2010-12-28,969.5913473953701
2010-12-29,976.1000036817485
2010-12-30,983.3834714077273
2010-12-31,983.3834714077273
2011-01-03,963.6884367363973
2011-01-04,931.6461210022713
2011-01-05,930.3936220384901
2011-01-06,903.3330764357921
2011-01-07,903.3330764357921
2011-01-10,754.7779074252754
2011-01-11,880.1350217926182
2011-01-12,898.9066342819589
2011-01-13,886.4037035320284
2011-01-14,886.4037035320284
2011-01-17,862.7888171279402
2011-01-18,838.7553954583811
2011-01-19,813.08515275
2011-01-20,727.83706929
2011-01-21,727.83706929
2011-01-24,726.45529452
2011-01-25,786.910585573253
2011-01-26,848.0545163205643
2011-01-27,856.7740639529637
2011-01-28,856.7740639529637
2011-01-31,865.6081691666919
2011-02-01,845.3063776078482
2011-02-02,853.3261537067308
2011-02-03,832.5332163678013
2011-02-04,832.5332163678013
2011-02-07,748.1641844392198
2011-02-08,804.4939503981908
2011-02-09,787.1870451705983
2011-02-10,772.5448257169019
2011-02-11,772.5448257169019
2011-02-14,654.9627202351494
2011-02-15,700.3057949585279
2011-02-16,700.3057949585279
2011-02-17,700.3057949585279
2011-02-18,700.3057949585279
2011-02-21,730.270896864552
2011-02-22,731.6868201954801
2011-02-23,714.217229301169
2011-02-24,688.3360081675406
2011-02-25,688.3360081675406
2011-02-28,612.6022843573887
2011-03-01,661.4477985162665
2011-03-02,622.4706013104038
2011-03-03,639.932869037796
2011-03-04,639.932869037796
2011-03-07,677.6674020814716
2011-03-08,708.0913684500218
2011-03-09,737.3753138368561
2011-03-10,775.9884571163152
2011-03-11,775.9884571163152
2011-03-14,748.8515351861552
2011-03-15,727.7453787459343
2011-03-16,728.1011176270184
2011-03-17,728.1011176270184
2011-03-18,728.1011176270184
2011-03-21,739.4755112143553
2011-03-22,725.2698138469307
2011-03-23,704.7266039046176
2011-03-24,686.6951717249892
2011-03-25,686.6951717249892
2011-03-28,688.1119748786489
2011-03-29,685.8605577903384
2011-03-30,683.215787626042
2011-03-31,692.6140482358095
2011-04-01,692.6140482358095
2011-04-04,710.5536495062195
2011-04-05,700.2716664126899
2011-04-06,697.1765485500251
2011-04-07,705.0102736704911
2011-04-08,705.0102736704911
2011-04-11,672.5488454668471
2011-04-12,687.3529220602126
2011-04-13,682.8143711712947
2011-04-14,682.8143711712947
2011-04-15,682.8143711712947
2011-04-18,677.090377904878
2011-04-19,671.8486801875471
2011-04-20,659.5939803048918
2011-04-21,663.7184706539216
2011-04-22,663.7184706539216
2011-04-25,631.1985064197632
2011-04-26,626.825830955794
2011-04-27,655.8885949053401
2011-04-28,654.9409081529369
2011-04-29,654.9409081529369
2011-05-02,653.8865962126036
2011-05-03,640.6560826478237
2011-05-04,650.340332431803
2011-05-05,642.5446653157062
2011-05-06,642.5446653157062
2011-05-09,616.6597033781402
2011-05-10,604.9418331457412
2011-05-11,600.9008732037631
2011-05-12,612.028339872509
2011-05-13,612.028339872509
2011-05-16,629.2508786300826
2011-05-17,629.2508786300826
2011-05-18,624.743847293767
2011-05-19,620.0280844113136
2011-05-20,620.0280844113136
2011-05-23,580.9871567376839
2011-05-24,587.6410082812309
2011-05-25,570.9850760669926
2011-05-26,580.9970092278189
2011-05-27,580.9970092278189
2011-05-30,601.822706121038
2011-05-31,622.5671073958742
2011-06-01,613.1715960546502
2011-06-02,622.6041511784238
2011-06-03,622.4349537733884
2011-06-06,632.7450365207708
2011-06-07,649.8675097382766
2011-06-08,652.5414817841511
2011-06-09,660.1928050345765
2011-06-10,660.1928050345765
2011-06-13,651.0016816857943
2011-06-14,643.9695488510264
2011-06-15,645.6137796449705
2011-06-16,640.1614779697082
2011-06-17,640.1614779697082
2011-06-20,627.8927810134481
2011-06-21,635.7084860474896
2011-06-22,644.0574854838179
2011-06-23,649.3143822968199
2011-06-24,649.3143822968199
2011-06-27,662.7531942239954
2011-06-28,664.0962696947526
2011-06-29,671.0070079202326
2011-06-30,678.5188129096304
2011-07-01,678.5188129096304
2011-07-04,677.7714257547921
2011-07-05,684.1899378137916
2011-07-06,692.9611111135489
2011-07-07,701.2671854609922
2011-07-08,701.2671854609922
2011-07-11,712.6634484447778
2011-07-12,722.7492838725572
2011-07-13,726.5211491591512
2011-07-14,728.9117816907989
2011-07-15,728.9117816907989
2011-07-18,718.9122699121173
2011-07-19,729.5023868096828
2011-07-20,732.0769749480698
2011-07-21,737.1566468495878
2011-07-22,737.1566468495878
2011-07-25,742.7516813393778
2011-07-26,734.8976808014542
2011-07-27,731.9233788634577
2011-07-28,722.4256851529133
2011-07-29,722.6674446352613
2011-08-01,700.542147287607
2011-08-02,681.4640180842243
2011-08-03,704.8272414259542
2011-08-04,690.5995683719761
2011-08-05,690.5995683719761
2011-08-08,687.4919606548004
2011-08-09,683.3171107532617
2011-08-10,683.254419225752
2011-08-11,688.444281953899
2011-08-12,688.444281953899
2011-08-15,684.4083308820204
2011-08-16,677.1686708360279
2011-08-17,670.3924845716465
2011-08-18,678.7145278440779
2011-08-19,678.7145278440779
2011-08-22,671.495646254373
2011-08-23,673.4926641022021
2011-08-24,687.3944640405174
2011-08-25,696.9208679123188
2011-08-26,696.9208679123188
2011-08-29,693.6179254103648
2011-08-30,693.6179254103648
2011-08-31,693.6179254103648
2011-09-01,693.6179254103648
2011-09-02,693.6179254103648
2011-09-05,684.9238309610977
2011-09-06,674.5660020299572
2011-09-07,678.9065231001922
2011-09-08,678.1340279784436
2011-09-09,678.1340279784436
2011-09-12,657.4570188443092
2011-09-13,670.6676241910124
2011-09-14,658.6111048371424
2011-09-15,657.4974357374933
2011-09-16,657.4974357374933
2011-09-19,643.431707461587
2011-09-20,638.4668024947537
2011-09-21,621.6051828320338
2011-09-22,622.8433092533021
2011-09-23,622.8433092533021
2011-09-26,661.043756625135
2011-09-27,647.5546024824104
2011-09-28,644.4608658120434
2011-09-29,648.7944641442535
2011-09-30,648.7944641442535
2011-10-03,630.2602359021655
2011-10-04,627.2758644664825
2011-10-05,625.0079982499242
2011-10-06,625.0079982499242
2011-10-07,624.8010419591129
2011-10-10,601.5414547483883
2011-10-11,576.7342565433073
2011-10-12,585.5131289902362
2011-10-13,608.1399877283221
2011-10-14,608.1399877283221
2011-10-17,593.6162425841748
2011-10-18,580.4568297408508
2011-10-19,576.4597370308455
2011-10-20,610.1257584938285
2011-10-21,610.1257584938285
2011-10-24,607.1298696113413
2011-10-25,617.0483681801824
2011-10-26,602.0831786670735
2011-10-27,591.78303490132
2011-10-28,594.5155423184107
2011-10-31,565.2216728033064
2011-11-01,585.5486710516504
2011-11-02,584.3681614889423
2011-11-03,586.0490905361386
2011-11-04,586.0490905361386
2011-11-07,586.0490905361386
2011-11-08,586.0490905361386
2011-11-09,585.6267543204746
2011-11-10,585.2433401825143
2011-11-11,585.2433401825143
2011-11-14,554.0839724354513
2011-11-15,529.2867257576246
2011-11-16,569.9424453399298
2011-11-17,584.7686119913801
2011-11-18,584.7686119913801
2011-11-21,597.9353984578969
2011-11-22,628.0503288478589
2011-11-23,608.2315537939978
2011-11-24,609.7939164676745
2011-11-25,609.7939164676745
2011-11-28,592.5031389310299
2011-11-29,584.089154786242
2011-11-30,588.2182760677384
2011-12-01,583.2961196747658
2011-12-02,583.2961196747658
2011-12-05,560.5549604311869
2011-12-06,560.5549604311869
2011-12-07,561.1191027123218
2011-12-08,548.1987842746353
2011-12-09,548.0214310606997
2011-12-12,541.814283822896
2011-12-13,566.9798029679476
2011-12-14,555.3310126004565
2011-12-15,560.3011378176028
2011-12-16,560.2284280929963
2011-12-19,543.4208104384966
2011-12-20,542.2876804637975
2011-12-21,548.1158130719618
2011-12-22,550.0637937503776
2011-12-23,550.0637937503776
2011-12-26,541.6537494725837
2011-12-27,549.0815968460075
2011-12-28,542.9200846917457
2011-12-29,544.5866938948469
2011-12-30,544.5866938948469
2012-01-02,546.4402738349601
2012-01-03,548.1273931721714
2012-01-04,559.0113522550539
2012-01-05,558.7555669778333
2012-01-06,558.7555669778333
2012-01-09,533.115628411474
2012-01-10,521.2742376148263
2012-01-11,525.9530017075613
2012-01-12,514.9768986783814
2012-01-13,514.9768986783814
2012-01-16,488.2058990780856
2012-01-17,487.3322827958105
2012-01-18,470.5155585734955
2012-01-19,492.8381386642646
2012-01-20,492.8381386642646
2012-01-23,461.8811090572912
2012-01-24,449.61101511739923
2012-01-25,452.27717142993885
2012-01-26,445.53505948241735
2012-01-27,445.7989238943109
2012-01-30,425.7506687242433
2012-01-31,413.55479306032515
2012-02-01,387.86113001469624
2012-02-02,385.0768123040928
2012-02-03,385.0768123040928
2012-02-06,362.67798549897424
2012-02-07,397.5722152615057
2012-02-08,384.53588315303836
2012-02-09,406.3654121120657
2012-02-10,406.3654121120657
2012-02-13,437.43644971326074
2012-02-14,426.984052475376
2012-02-15,439.84978412860704
2012-02-16,435.60123637280714
2012-02-17,441.2635257210631
2012-02-20,436.92431602477586
2012-02-21,436.92431602477586
2012-02-22,444.9337803594493
2012-02-23,459.60605341294934
2012-02-24,459.60605341294934
2012-02-27,473.1337514167801
2012-02-28,484.6475415648335
2012-02-29,489.6107750074268
2012-03-01,476.87608138311964
2012-03-02,476.87608138311964
2012-03-05,458.5163345534402
2012-03-06,458.4441160737549
2012-03-07,447.37627952418046
2012-03-08,453.9710328549617
2012-03-09,453.9710328549617
2012-03-12,453.98965805432783
2012-03-13,470.8397197687476
2012-03-14,469.76746674527516
2012-03-15,473.09600016956955
2012-03-16,473.09600016956955
2012-03-19,483.7293724785725
2012-03-20,495.0786766307175
2012-03-21,488.74705125217383
2012-03-22,494.61939333337443
2012-03-23,494.61939333337443
2012-03-26,503.7247188809988
2012-03-27,513.5007876755503
2012-03-28,520.6974932847671
2012-03-29,511.58906500228835
2012-03-30,511.58906500228835
2012-04-02,534.3024609539737
2012-04-03,526.8977345511387
2012-04-04,516.4512459117052
2012-04-05,522.7044841187621
2012-04-06,522.7044841187621
2012-04-09,519.3884120983645
2012-04-10,532.6754434934629
2012-04-11,534.5921434906978
2012-04-12,545.1248681895767
2012-04-13,545.1248681895767
2012-04-16,556.5535908830732
2012-04-17,568.1892031832654
2012-04-18,562.3913550821716
2012-04-19,548.9149552540248
2012-04-20,548.9149552540248
2012-04-23,549.9164341943663
2012-04-24,546.9232620306199
2012-04-25,536.0992181676619
2012-04-26,527.808823141796
2012-04-27,527.808823141796
2012-04-30,523.93370038893
2012-05-01,523.93370038893
2012-05-02,533.6740268772687
2012-05-03,528.917970429016
2012-05-04,528.917970429016
2012-05-07,530.5621689229664
2012-05-08,521.0878530703001
2012-05-09,504.976677790274
2012-05-10,522.0997727514093
2012-05-11,522.0997727514093
2012-05-14,523.4105485395788
2012-05-15,520.5834053942542
2012-05-16,517.8499746435839
2012-05-17,516.2331760016643
2012-05-18,516.2331760016643
2012-05-21,517.9833442171971
2012-05-22,505.9562018905253
2012-05-23,498.92709115481097
2012-05-24,495.68198409670936
2012-05-25,495.68198409670936
2012-05-28,481.0171313053618
2012-05-29,479.4518243796668
2012-05-30,485.35134317840897
2012-05-31,488.1287406702882
2012-06-01,488.1287406702882
2012-06-04,483.1367969472855
2012-06-05,489.9353631201106
2012-06-06,493.38380194486837
2012-06-07,490.8038488653869
2012-06-08,490.8038488653869
2012-06-11,482.9154714352259
2012-06-12,482.06061016323616
2012-06-13,480.9798516667769
2012-06-14,475.86619900865145
2012-06-15,475.86619900865145
2012-06-18,453.95935791801713
2012-06-19,452.18687112240355
2012-06-20,441.12901952105693
2012-06-21,441.82285640581347
2012-06-22,441.82285640581347
2012-06-25,439.01568077157924
2012-06-26,452.72614527314244
2012-06-27,467.84177992688876
2012-06-28,471.81884864330306
2012-06-29,471.81884864330306
2012-07-02,451.8530236254259
2012-07-03,449.6347593619738
2012-07-04,442.13640089313606
2012-07-05,443.6114881561939
2012-07-06,443.6114881561939
2012-07-09,429.9674617363554
2012-07-10,414.5348207159677
2012-07-11,425.00626576685636
2012-07-12,432.6796289537056
2012-07-13,432.6796289537056
2012-07-16,416.9163963901856
2012-07-17,419.31744370120975
2012-07-18,433.82062551106065
2012-07-19,430.79346620647897
2012-07-20,430.79346620647897
2012-07-23,433.1822221514377
2012-07-24,444.8637217654398
2012-07-25,436.4986055366064
2012-07-26,440.7253466592705
2012-07-27,440.7253466592705
2012-07-30,428.015979767032
2012-07-31,428.015979767032
2012-08-01,424.3133437059728
2012-08-02,419.85039353906797
2012-08-03,419.85039353906797
2012-08-06,417.2642994875149
2012-08-07,416.9862456661912
2012-08-08,421.08483972555365
2012-08-09,421.08483972555365
2012-08-10,421.08483972555365
2012-08-13,430.6259970874856
2012-08-14,434.01395022059313
2012-08-15,434.01395022059313
2012-08-16,434.01395022059313
2012-08-17,434.01395022059313
2012-08-20,434.01395022059313
2012-08-21,434.01395022059313
2012-08-22,434.01395022059313
2012-08-23,434.7339291254811
2012-08-24,434.7339291254811
2012-08-27,444.508448630893
2012-08-28,440.9142465754704
2012-08-29,454.17823759423175
2012-08-30,456.83100871895346
2012-08-31,456.83100871895346
2012-09-03,457.14308230910166
2012-09-04,456.2620581930225
2012-09-05,444.4360915113379
2012-09-06,438.4764780606424
2012-09-07,438.4764780606424
2012-09-10,436.6494358433481
2012-09-11,441.0568716468259
2012-09-12,444.29627728675143
2012-09-13,444.1232681516435
2012-09-14,444.1232681516435
2012-09-17,464.42852736189104
2012-09-18,470.2333565602822
2012-09-19,478.15450470095584
2012-09-20,487.10907037772574
2012-09-21,487.10907037772574
2012-09-24,492.0993483800334
2012-09-25,500.38069503683016
2012-09-26,491.9375292593289
2012-09-27,485.3081222835552
2012-09-28,485.3081222835552
2012-10-01,474.4343803440333
2012-10-02,489.68990131269055
2012-10-03,483.22965148111103
2012-10-04,479.9239461910988
2012-10-05,479.9239461910988
2012-10-08,464.22914909900993
2012-10-09,472.1325776715312
2012-10-10,464.9702209938541
2012-10-11,464.39617853013743
2012-10-12,464.39617853013743
2012-10-15,462.93149660360393
2012-10-16,465.54423500353136
2012-10-17,462.5001989115822
2012-10-18,463.0350861635812
2012-10-19,463.0350861635812
2012-10-22,471.9273449033066
2012-10-23,477.0763075946105
2012-10-24,477.0763075946105
2012-10-25,477.0763075946105
2012-10-26,477.0763075946105
