Date,BULGARIA IMI
2011-03-29,1313.7121854155025
2011-03-30,1327.2737575970314
2011-03-31,1331.0591803327675
2011-04-01,1336.7333507122446
2011-04-04,1345.4925775565223
2011-04-05,1333.3987594667155
2011-04-06,1333.960377921675
2011-04-07,1331.4993011441163
2011-04-08,1326.4578364955257
2011-04-11,1343.1351679906718
2011-04-12,1337.3586682586567
2011-04-13,1325.1724899931553
2011-04-14,1340.7736981181688
2011-04-15,1333.6383158436774
2011-04-18,1296.279504873267
2011-04-19,1309.7390056885718
2011-04-20,1326.0426130539188
2011-04-21,1337.288775723922
2011-04-22,1337.288775723922
2011-04-25,1336.2435133466486
2011-04-26,1332.0971340230708
2011-04-27,1346.2873851463294
2011-04-28,1366.0829330155473
2011-04-29,1374.241666416285
2011-05-02,1379.484045736852
2011-05-03,1361.9090995067959
2011-05-04,1382.7407927086433
2011-05-05,1344.477262771956
2011-05-06,1334.7032357142316
2011-05-09,1310.9776093152025
2011-05-10,1331.7862607302727
2011-05-11,1327.5017808909165
2011-05-12,1305.9833426416537
2011-05-13,1304.0511583761017
2011-05-16,1300.3263162766355
2011-05-17,1285.3641110472079
2011-05-18,1296.611254102916
2011-05-19,1297.6315156604896
2011-05-20,1290.9059022181807
2011-05-23,1279.012630417855
2011-05-24,1286.3911060214916
2011-05-25,1264.4889591820988
2011-05-26,1278.4429872941662
2011-05-27,1273.535289890422
2011-05-30,1249.7203539778914
2011-05-31,1289.3307305082592
2011-06-01,1276.4453474014433
2011-06-02,1281.9681161766064
2011-06-03,1264.0377505864712
2011-06-06,1222.8412959073748
2011-06-07,1245.0649859194693
2011-06-08,1251.5430312335413
2011-06-09,1223.9548569690014
2011-06-10,1221.3578351129743
2011-06-13,1219.4544849064782
2011-06-14,1224.1822213696266
2011-06-15,1197.5938437752102
2011-06-16,1181.4670506527175
2011-06-17,1181.156454344238
2011-06-20,1154.3263646380483
2011-06-21,1168.474741562931
2011-06-22,1173.218209320512
2011-06-23,1144.228210208814
2011-06-24,1141.767286789991
2011-06-27,1143.3931120666095
2011-06-28,1153.4355713678517
2011-06-29,1154.4042761133464
2011-06-30,1157.5350686950903
2011-07-01,1142.3626629791681
2011-07-04,1149.0458501272285
2011-07-05,1151.5518503642982
2011-07-06,1126.1466876569884
2011-07-07,1151.5326767566776
2011-07-08,1171.3459513210225
2011-07-11,1143.309761157952
2011-07-12,1145.623753174992
2011-07-13,1151.9534378580856
2011-07-14,1170.8740361534385
2011-07-15,1181.7060322067418
2011-07-18,1165.4590644944349
2011-07-19,1196.7656756771123
2011-07-20,1180.1032828783377
2011-07-21,1194.4230719930533
2011-07-22,1199.038945453452
2011-07-25,1179.994888590579
2011-07-26,1187.6513674351136
2011-07-27,1187.7243951734588
2011-07-28,1177.7112462361451
2011-07-29,1173.1781332493097
2011-08-01,1175.1339124901217
2011-08-02,1155.7474805167717
2011-08-03,1154.5768416611693
2011-08-04,1140.941820373515
2011-08-05,1117.1018870567364
2011-08-08,1073.4629509226668
2011-08-09,1033.5942363225106
2011-08-10,1052.0369094979512
2011-08-11,1019.5744738807558
2011-08-12,1035.9954938890346
2011-08-15,1062.4243421566828
2011-08-16,1034.5150049923586
2011-08-17,1044.1052966689117
2011-08-18,1022.1054372117062
2011-08-19,992.5132361070903
2011-08-22,980.2356339479775
2011-08-23,996.3979072347552
2011-08-24,994.9226690751177
2011-08-25,1005.90064019049
2011-08-26,998.6655182096777
2011-08-29,1006.7645355742742
2011-08-30,1019.5854336912192
2011-08-31,1029.9852797639903
2011-09-01,1022.2785610853305
2011-09-02,1009.6418777599717
2011-09-05,1002.5045406741692
2011-09-06,997.1816350266205
2011-09-07,969.4801554788738
2011-09-08,981.9460902610767
2011-09-09,957.0867634539678
2011-09-12,937.1241397922595
2011-09-13,930.7227527952131
2011-09-14,936.0346061958402
2011-09-15,948.2452742732125
2011-09-16,918.1649467234663
2011-09-19,905.9103012948033
2011-09-20,919.956488575658
2011-09-21,907.405530452773
2011-09-22,892.4127710084394
2011-09-23,896.114320644505
2011-09-26,867.5357315792218
2011-09-27,887.2629769688864
2011-09-28,893.1574778778394
2011-09-29,898.7708025642452
2011-09-30,877.8504121529646
2011-10-03,850.7899382570758
2011-10-04,827.0077181246594
2011-10-05,826.8640262638484
2011-10-06,832.5480784843223
2011-10-07,841.9837348847875
2011-10-10,849.4142505498908
2011-10-11,853.2305241307191
2011-10-12,865.8378021298197
2011-10-13,868.2320417014492
2011-10-14,880.2295508617848
2011-10-17,881.6295773535536
2011-10-18,866.8531668714932
2011-10-19,894.6716639093493
2011-10-20,869.3625903603736
2011-10-21,886.7022634059178
2011-10-24,884.1604301027055
2011-10-25,885.6987430464224
2011-10-26,875.833203425968
2011-10-27,894.2750421377349
2011-10-28,897.5273466630096
2011-10-31,876.2647583946556
2011-11-01,847.2177454012829
2011-11-02,845.5663091319522
2011-11-03,842.9200119704683
2011-11-04,852.6627665181343
2011-11-07,846.1615160683464
2011-11-08,854.5463316658587
2011-11-09,836.4672956149428
2011-11-10,831.4155260703706
2011-11-11,841.4874303594613
2011-11-14,833.3128620620704
2011-11-15,828.9185191147602
2011-11-16,823.1790500860288
2011-11-17,809.3968223106536
2011-11-18,792.4942712699728
2011-11-21,782.1255440947135
2011-11-22,792.2814531336335
2011-11-23,775.9806120422801
2011-11-24,767.1285108527427
2011-11-25,749.0341083898682
2011-11-28,756.2642094337872
2011-11-29,757.6684404017265
2011-11-30,757.6744702169785
2011-12-01,767.151915861655
2011-12-02,757.4142913037372
2011-12-05,750.9205018464281
2011-12-06,738.6188060102411
2011-12-07,723.3395060980306
2011-12-08,718.6950092389366
2011-12-09,726.305644157893
2011-12-12,714.1307038119513
2011-12-13,702.8693795535075
2011-12-14,696.6839427842926
2011-12-15,693.5752935185883
2011-12-16,690.8990968516545
2011-12-19,695.663257014379
2011-12-20,703.5548773381913
2011-12-21,707.2461400214058
2011-12-22,734.085856285495
2011-12-23,729.7080025011505
2011-12-26,729.7080025011505
2011-12-27,733.7521855993587
2011-12-28,737.6993600813327
2011-12-29,714.9386206936333
2011-12-30,727.403573779831
2012-01-02,727.403573779831
2012-01-03,715.0049767462016
2012-01-04,721.7896703151889
2012-01-05,695.763856769914
2012-01-06,689.7062726310229
2012-01-09,696.844894488546
2012-01-10,692.3284029855674
2012-01-11,687.033323215354
2012-01-12,687.6315771030655
2012-01-13,684.6600567547692
2012-01-16,688.5483428848025
2012-01-17,687.5992722965873
2012-01-18,695.4442496880856
2012-01-19,699.265574740011
2012-01-20,697.5657943419717
2012-01-23,712.4268864543551
2012-01-24,705.4939554750054
2012-01-25,709.6228764396486
2012-01-26,728.5667839253588
2012-01-27,738.6810394638334
2012-01-30,729.8916576606309
2012-01-31,735.8349651257864
2012-02-01,742.1177646817947
2012-02-02,724.0550004358236
2012-02-03,724.5727210213413
2012-02-06,720.6012666301724
2012-02-07,712.9142681253965
2012-02-08,709.4115366213784
2012-02-09,698.6737699437879
2012-02-10,694.4702566705764
2012-02-13,698.139897456532
2012-02-14,685.9521071149103
2012-02-15,689.5933254078143
2012-02-16,681.8577978582914
2012-02-17,688.7150698134994
2012-02-20,696.2003160040704
2012-02-21,699.489979944716
2012-02-22,679.6289920493016
2012-02-23,686.1219382929455
2012-02-24,690.7897376910647
2012-02-27,690.3328328338263
2012-02-28,697.0472663853932
2012-02-29,704.9740941655124
2012-03-01,710.8123652369078
2012-03-02,703.4491146930571
2012-03-05,699.2390144678425
2012-03-06,694.2818378164801
2012-03-07,686.9634071120013
2012-03-08,688.6362605710033
2012-03-09,673.9436388743128
2012-03-12,687.7051433953959
2012-03-13,678.4555192109988
2012-03-14,671.4722155122986
2012-03-15,683.6947010392577
2012-03-16,698.5869926321133
2012-03-19,705.439475034831
2012-03-20,700.5669602442794
2012-03-21,692.8535392539984
2012-03-22,690.8697170095949
2012-03-23,702.105832406519
2012-03-26,700.3673642764791
2012-03-27,693.8999748831103
2012-03-28,689.8981629581343
2012-03-29,690.0513539724975
2012-03-30,691.0658256698279
2012-04-02,692.949642314415
2012-04-03,690.915424585602
2012-04-04,682.1041499806192
2012-04-05,661.5490926037489
2012-04-06,661.5490926037489
2012-04-09,661.7922197969147
2012-04-10,659.1968520354907
2012-04-11,664.9338158011958
2012-04-12,662.188242772518
2012-04-13,657.6696984346268
2012-04-16,656.5935316213591
2012-04-17,662.0228020428447
2012-04-18,663.027550638103
2012-04-19,662.2851612019687
2012-04-20,663.0848053559203
2012-04-23,659.2443339916719
2012-04-24,662.6037324013021
2012-04-25,664.5053536270143
2012-04-26,648.3527541377889
2012-04-27,655.858595664252
2012-04-30,654.6381252771382
2012-05-01,654.1069787251892
2012-05-02,649.5162852450804
2012-05-03,648.6361887200978
2012-05-04,653.4791911865959
2012-05-07,635.6286241722166
2012-05-08,630.6881777595861
2012-05-09,626.5088313510322
2012-05-10,603.0722261798354
2012-05-11,603.040751262192
2012-05-14,588.7871137729137
2012-05-15,595.2856930566081
2012-05-16,585.0901510379157
2012-05-17,576.2593990138081
2012-05-18,567.0489309419132
2012-05-21,573.749351519036
2012-05-22,570.4543325578964
2012-05-23,553.4102289984178
2012-05-24,553.3212190860753
2012-05-25,550.2414106307803
2012-05-28,554.5740724871581
2012-05-29,538.259237480213
2012-05-30,539.1142599779291
2012-05-31,524.8380195240653
2012-06-01,517.324857874017
2012-06-04,529.1066724628214
2012-06-05,536.4003722700892
2012-06-06,536.1285831375454
2012-06-07,534.9477810121282
2012-06-08,529.2707560421172
2012-06-11,528.2558923326011
2012-06-12,519.3579943441295
2012-06-13,523.7052683945842
2012-06-14,521.1169528328282
2012-06-15,524.4131814453671
2012-06-18,523.0173325879983
2012-06-19,526.5585875575227
2012-06-20,523.001859771963
2012-06-21,522.5174560958642
2012-06-22,517.3519330490366
2012-06-25,517.1898791624975
2012-06-26,513.8626325856277
2012-06-27,509.7351029446273
2012-06-28,499.1219820402661
2012-06-29,520.9969686467475
2012-07-02,528.1144624300391
2012-07-03,527.5559229936091
2012-07-04,526.295931555986
2012-07-05,508.6067052437828
2012-07-06,510.2054775407219
2012-07-09,508.2754289932201
2012-07-10,508.97374092247827
2012-07-11,509.2778704688381
2012-07-12,507.28226132412175
2012-07-13,495.4428698179379
2012-07-16,501.4706099516952
2012-07-17,503.9464224970661
2012-07-18,512.3810942662791
2012-07-19,514.1454623773005
2012-07-20,508.8491855188047
2012-07-23,495.78941673881957
2012-07-24,507.0949157322921
2012-07-25,512.801165498093
2012-07-26,530.8080350352631
2012-07-27,543.9823746907609
2012-07-30,539.1315612864263
2012-07-31,556.0225605379632
2012-08-01,536.6999655068472
2012-08-02,530.7535135228013
2012-08-03,536.2252610648472
2012-08-06,543.6734970479876
2012-08-07,550.2038696028213
2012-08-08,549.4827404352313
2012-08-09,536.6125860441927
2012-08-10,539.2929846542659
2012-08-13,537.1172614452227
2012-08-14,536.6786621923258
2012-08-15,536.8887459296765
2012-08-16,545.5282585056699
2012-08-17,531.9024071620698
2012-08-20,541.7750279893138
2012-08-21,550.2247982691943
2012-08-22,551.6064655549103
2012-08-23,557.3023479577212
2012-08-24,555.796424201716
2012-08-27,552.3077717615066
2012-08-28,553.3762975059087
2012-08-29,548.7394813665962
2012-08-30,551.4079603521074
2012-08-31,559.494642490145
2012-09-03,556.0219693417625
2012-09-04,550.8275462412663
2012-09-05,548.7045246688035
2012-09-06,550.1757249384609
2012-09-07,557.286729530938
2012-09-10,558.4279319298564
2012-09-11,560.2182356915206
2012-09-12,564.0742034057087
2012-09-13,555.7708686949237
2012-09-14,561.1796986799309
2012-09-17,564.7424884199839
2012-09-18,563.0918667137365
2012-09-19,558.6454445734558
2012-09-20,548.2445971137929
2012-09-21,556.4877070411562
2012-09-24,546.5811569038067
2012-09-25,555.3627443193828
2012-09-26,543.8799706905704
2012-09-27,545.140280977483
2012-09-28,543.2704251923066
2012-10-01,546.7150036182078
2012-10-02,539.2156835265553
2012-10-03,543.2875143286718
2012-10-04,543.6946892598623
2012-10-05,544.2773403161307
2012-10-08,543.4191660406922
2012-10-09,537.5743700182227
2012-10-10,539.9366931385968
2012-10-11,547.9769190081195
2012-10-12,549.5131838972103
2012-10-15,556.1249106245436
2012-10-16,570.8892772083451
2012-10-17,574.3614225379557
2012-10-18,569.6126011794505
2012-10-19,554.2953070888034
2012-10-22,559.6958587224941
2012-10-23,555.5366167658007
2012-10-24,558.5346906286132
2012-10-25,557.9738960840015
2012-10-26,562.2462670556808
2012-10-29,559.3355396345623
2012-10-30,550.4858962839987
2012-10-31,556.579326275521
2012-11-01,549.4341299847589
2012-11-02,547.2272712488375
2012-11-05,548.6265310520345
2012-11-06,552.3346178796425
2012-11-07,546.6838761274714
2012-11-08,547.093017414684
2012-11-09,538.3299689602126
2012-11-12,532.1222972645576
2012-11-13,528.2199812774414
2012-11-14,525.9433053402207
2012-11-15,530.05104513827
2012-11-16,525.9746234703257
2012-11-19,527.0479217985652
2012-11-20,520.3128593027878
2012-11-21,520.6616538216135
2012-11-22,519.4945094340471
2012-11-23,522.9924247807928
2012-11-26,523.945587226799
2012-11-27,526.9091422890496
2012-11-28,521.7048979925003
2012-11-29,530.8639267963754
2012-11-30,531.9802494429879
2012-12-03,538.8330226640319
2012-12-04,531.6202598725614
2012-12-05,526.839344107586
2012-12-06,519.1431089902245
2012-12-07,516.6361167096724
2012-12-10,517.1023692848846
2012-12-11,525.8065798959681
2012-12-12,522.7675910919486
2012-12-13,521.9956370301355
2012-12-14,516.8385245159952
2012-12-17,514.1561797631382
2012-12-18,507.383940380276
2012-12-19,510.19126628334857
2012-12-20,517.424511166858
2012-12-21,519.872280179886
2012-12-24,520.6789362174046
2012-12-25,520.6789362174046
2012-12-26,521.8054135319172
2012-12-27,535.7272589065836
2012-12-28,531.6106395206328
2012-12-31,530.1054218134251
2013-01-01,530.1054218134251
2013-01-02,529.6870525788225
2013-01-03,537.8804951404396
2013-01-04,526.5639051786696
2013-01-07,528.0177204255333
2013-01-08,547.3203289662055
2013-01-09,564.3072865035792
2013-01-10,575.2262634136184
2013-01-11,591.1455469589413
2013-01-14,595.6985498720187
2013-01-15,592.90436032881
2013-01-16,583.3114387117171
2013-01-17,582.6382145300405
2013-01-18,594.2425582686066
2013-01-21,599.7727964120513
2013-01-22,602.9612556655118
2013-01-23,634.6239332609762
2013-01-24,653.0817208281544
2013-01-25,671.1576641835838
2013-01-28,692.6017250542717
2013-01-29,688.4814807333992
2013-01-30,723.3351789341505
2013-01-31,719.882182147869
2013-02-01,713.5843011529411
2013-02-04,689.6759311357513
2013-02-05,685.9704566848445
2013-02-06,699.2431054083336
2013-02-07,690.1592769741585
2013-02-08,692.8111465321741
2013-02-11,689.582447785591
2013-02-12,710.3708420746201
2013-02-13,705.1505585395461
2013-02-14,689.2739646026698
2013-02-15,692.6967305607815
2013-02-18,673.1406444495584
2013-02-19,655.5814413698215
2013-02-20,620.5146790333176
2013-02-21,632.4661241828248
2013-02-22,631.2808794753432
2013-02-25,623.498894558698
2013-02-26,599.7581145722571
2013-02-27,623.9245527790896
2013-02-28,642.871309470283
2013-03-01,635.44653511868
2013-03-04,628.8421661947133
2013-03-05,631.1028179309188
2013-03-06,635.7710492780202
2013-03-07,640.8298417401679
2013-03-08,643.4101857314226
2013-03-11,638.9288251413235
2013-03-12,640.5721031814646
2013-03-13,634.161603398821
2013-03-14,639.2533900382124
2013-03-15,657.8912007767067
2013-03-18,635.0464788810352
2013-03-19,637.059590934515
2013-03-20,646.6587238091903
2013-03-21,649.3877341138985
2013-03-22,651.904291731269
2013-03-25,646.3517800958186
2013-03-26,646.5997124105478
2013-03-27,635.0140564616604
2013-03-28,646.2084832145842
2013-03-29,646.2084832145842
2013-04-01,646.6541735110736
2013-04-02,646.2157587633797
2013-04-03,645.1449973889341
2013-04-04,642.0858825006658
2013-04-05,650.1198805332394
2013-04-08,650.4501968300297
2013-04-09,669.7407506222233
2013-04-10,684.1612219907994
2013-04-11,680.0125029247513
2013-04-12,678.0246614035043
2013-04-15,681.2148683074146
2013-04-16,689.3983734947467
2013-04-17,669.4984466628657
2013-04-18,682.2734526092154
2013-04-19,682.6334738640724
2013-04-22,678.2099959312012
2013-04-23,680.2687934695521
2013-04-24,689.3468778063552
2013-04-25,691.59322052453
2013-04-26,695.3831807602872
2013-04-29,701.7711318247538
2013-04-30,714.1969842488315
2013-05-01,714.7992348848562
2013-05-02,708.3955512830128
2013-05-03,710.2950533477904
2013-05-06,710.2950533477904
2013-05-07,721.5606944182347
2013-05-08,728.052453258998
2013-05-09,733.3217337483828
2013-05-10,721.5685121458629
2013-05-13,714.4538248455563
2013-05-14,713.1256207731343
2013-05-15,736.7669277759866
2013-05-16,732.9609175483147
2013-05-17,722.1464215503158
2013-05-20,727.5956319852849
2013-05-21,731.21323049712
2013-05-22,740.3028259864149
2013-05-23,745.8279097274703
2013-05-24,747.3317441403675
2013-05-27,744.660044837602
2013-05-28,741.2933780091607
2013-05-29,753.8772453091162
2013-05-30,763.9876752886797
2013-05-31,768.1044677734426
2013-06-03,771.5314988638761
2013-06-04,779.936577034486
2013-06-05,791.0235059570551
2013-06-06,794.5622544667422
2013-06-07,823.8026968320753
2013-06-10,819.6118178252902
2013-06-11,829.9208063776432
2013-06-12,826.5553700730237
2013-06-13,822.7721159092082
2013-06-14,819.7658828480903
2013-06-17,819.3680372969412
2013-06-18,816.1230096059521
2013-06-19,840.1652756427757
2013-06-20,822.5366347260477
2013-06-21,817.9814808028677
2013-06-24,811.9676456801288
2013-06-25,803.9639661102784
2013-06-26,815.2584059544423
2013-06-27,818.9072556148045
2013-06-28,811.3528370995938
2013-07-01,817.6438368269183
2013-07-02,804.8735682103775
2013-07-03,804.2837643609581
2013-07-04,805.0998207281226
2013-07-05,797.3187005682615
2013-07-08,797.90760681239
2013-07-09,776.4531867326226
2013-07-10,789.8601068746268
2013-07-11,804.3884038587403
2013-07-12,813.7394370869393
2013-07-15,809.9532749168935
2013-07-16,819.4130638291263
2013-07-17,823.4580507868592
2013-07-18,824.8708256263141
2013-07-19,830.5199280084903
2013-07-22,839.2480405665037
2013-07-23,846.4552337151821
2013-07-24,850.2957213452842
2013-07-25,847.5432919951128
2013-07-26,848.3589509121944
2013-07-29,847.3046146748881
2013-07-30,845.7740008489739
2013-07-31,851.2563203924923
2013-08-01,846.5533891405581
2013-08-02,849.5558438231382
2013-08-05,844.0036094425693
2013-08-06,846.7923242910829
2013-08-07,844.8711535071205
2013-08-08,848.590020854523
2013-08-09,848.7607365359167
2013-08-12,851.5871199172439
2013-08-13,846.4491792503588
2013-08-14,851.637628757244
2013-08-15,853.9000637925717
2013-08-16,858.2095438570035
2013-08-19,858.4311376400555
2013-08-20,867.0106977153202
2013-08-21,854.0644926019343
2013-08-22,865.3792836882878
2013-08-23,862.8633913471396
2013-08-26,865.3682727122437
2013-08-27,866.8751136195664
2013-08-28,850.2033585304574
2013-08-29,848.4974839565999
2013-08-30,846.4835167235029
2013-09-02,842.0582437335811
2013-09-03,831.0055040738905
2013-09-04,839.1942587205777
2013-09-05,838.8381979987153
2013-09-06,841.2932515957647
2013-09-09,843.3562086752949
2013-09-10,841.9954488146235
2013-09-11,845.5728301023602
2013-09-12,846.1453346061354
2013-09-13,838.6490811552233
2013-09-16,850.4850553104008
2013-09-17,864.8051559236941
2013-09-18,863.1115629481687
2013-09-19,879.6260442790191
2013-09-20,884.4275113253361
2013-09-23,889.3165084806325
2013-09-24,893.0717963627908
2013-09-25,890.9686318313263
2013-09-26,878.8351559794054
2013-09-27,885.2004130155035
2013-09-30,876.8415779142442
2013-10-01,878.1892208147074
2013-10-02,882.9078970055148
2013-10-03,883.3990034022481
2013-10-04,878.3200396822795
2013-10-07,876.2653142050594
2013-10-08,876.13731847791
2013-10-09,862.6721147781112
2013-10-10,867.9395114502387
2013-10-11,870.002857799624
2013-10-14,867.8865008072531
2013-10-15,864.3462279877418
2013-10-16,862.4849059467351
2013-10-17,870.563077137676
2013-10-18,875.3236540572105
2013-10-21,864.3287119289647
2013-10-22,883.1612354618884
2013-10-23,884.8913996596114
2013-10-24,885.5141559165689
2013-10-25,886.5125843615056
2013-10-28,883.2275100096522
2013-10-29,889.6095802946228
2013-10-30,898.3317265257101
2013-10-31,871.299202272163
2013-11-01,865.7678854764304
2013-11-04,861.6848496570016
2013-11-05,862.6461612261947
2013-11-06,870.2751847797674
2013-11-07,866.6719601372797
2013-11-08,862.4888134422022
2013-11-11,876.8911081117384
2013-11-12,876.2546095237449
2013-11-13,877.8344256326703
2013-11-14,883.6698512541726
2013-11-15,885.4529686137315
2013-11-18,893.6861624637593
2013-11-19,889.0524641519819
2013-11-20,883.5220536990048
2013-11-21,884.8126715690419
2013-11-22,889.0346607352716
2013-11-25,889.1870865170944
2013-11-26,897.8181914932064
2013-11-27,905.3532771039366
2013-11-28,906.3900354889232
2013-11-29,911.3561500257028
2013-12-02,905.3240922027641
2013-12-03,908.526490526945
2013-12-04,921.9087960407387
2013-12-05,934.5993455516442
2013-12-06,933.8201653669228
2013-12-09,939.6608442885602
2013-12-10,943.23468023186
2013-12-11,965.3456073539086
2013-12-12,974.9176805448577
2013-12-13,972.0492111382829
2013-12-16,968.8146367152921
2013-12-17,970.9331880709367
2013-12-18,969.3111237695907
2013-12-19,966.8326859997429
2013-12-20,967.7558890841644
2013-12-23,970.1972339569462
2013-12-24,967.5191912776102
2013-12-25,967.5191912776102
2013-12-26,969.2802875372867
2013-12-27,986.7452587741299
2013-12-30,986.3105343218011
2013-12-31,984.2253112048417
2014-01-01,984.2253112048417
2014-01-02,974.2917677187093
2014-01-03,976.8372380903144
2014-01-06,996.400654436844
2014-01-07,1021.3954768031857
2014-01-08,1035.6636891118683
2014-01-09,1029.994257987878
2014-01-10,1047.4900934769996
2014-01-13,1045.792516422173
2014-01-14,1048.8561559024608
2014-01-15,1046.8169834958012
2014-01-16,1059.2158368503783
2014-01-17,1050.7533053352518
2014-01-20,1044.6083539147367
2014-01-21,1041.1646980092587
2014-01-22,1044.6191380597859
2014-01-23,1058.001411788112
2014-01-24,1060.9683563583444
2014-01-27,1070.6334946556779
2014-01-28,1070.8966646693193
2014-01-29,1070.697019329383
2014-01-30,1057.4568014468803
2014-01-31,1048.9239348387819
2014-02-03,1042.4872541078587
2014-02-04,1077.622306043642
2014-02-05,1081.897148217684
2014-02-06,1093.1741138062168
2014-02-07,1094.735988905364
2014-02-10,1120.9829210193384
2014-02-11,1127.045679393752
2014-02-12,1120.1974942872873
2014-02-13,1117.0852846680532
2014-02-14,1118.0465609440637
2014-02-17,1117.1099952438776
2014-02-18,1123.8801980346307
2014-02-19,1123.4394648422963
2014-02-20,1141.3300215064737
2014-02-21,1152.0825850115498
2014-02-24,1144.795690335236
2014-02-25,1143.429985344755
2014-02-26,1149.1485762637576
2014-02-27,1157.261009534176
2014-02-28,1171.0576265413029
2014-03-03,1167.7181085948926
2014-03-04,1153.4057126403825
2014-03-05,1167.026487204634
2014-03-06,1196.9790531607093
2014-03-07,1204.7156803562762
2014-03-10,1194.5850734583341
2014-03-11,1216.4821969636175
2014-03-12,1208.3000294622564
2014-03-13,1214.9752050431416
2014-03-14,1199.1709144926876
2014-03-17,1188.053344595026
2014-03-18,1177.894263249836
2014-03-19,1151.9603372317597
2014-03-20,1133.189453041968
2014-03-21,1182.066403066684
2014-03-24,1177.4966329051845
2014-03-25,1175.4943719194525
2014-03-26,1178.7310863583084
2014-03-27,1168.5598931502245
2014-03-28,1176.8122287889978
2014-03-31,1177.1542150838538
2014-04-01,1169.3527342636312
2014-04-02,1195.3048222401665
2014-04-03,1196.5195813705036
2014-04-04,1189.124740530674
2014-04-07,1187.935537619076
2014-04-08,1183.2336954257682
2014-04-09,1172.0956576066314
2014-04-10,1178.8513579640833
2014-04-11,1189.4230289436707
2014-04-14,1167.5086034956137
2014-04-15,1175.36855183232
2014-04-16,1170.1859233296097
2014-04-17,1178.6029344650249
2014-04-18,1178.6029344650249
2014-04-21,1178.6446224578967
2014-04-22,1175.875384932289
2014-04-23,1176.5165288895018
2014-04-24,1196.7731181096885
2014-04-25,1185.535789900877
2014-04-28,1182.5500378222227
2014-04-29,1189.7178005738524
2014-04-30,1187.6526931198591
2014-05-01,1187.7368879797143
2014-05-02,1187.568510195765
2014-05-05,1188.3265864133523
2014-05-06,1188.3265864133523
2014-05-07,1192.2762938519872
2014-05-08,1191.3044154173479
2014-05-09,1186.3769725200316
2014-05-12,1176.4606898590284
2014-05-13,1181.6669311506066
2014-05-14,1172.574710147225
2014-05-15,1162.2933770473367
2014-05-16,1158.4359926470318
2014-05-19,1176.09304923518
2014-05-20,1162.8279306814543
2014-05-21,1165.0903010438178
2014-05-22,1163.2123118441282
2014-05-23,1158.2334328148781
2014-05-26,1166.6925188944701
2014-05-27,1163.7426715687795
2014-05-28,1162.39371275399
2014-05-29,1162.186111726005
2014-05-30,1180.658763854229
2014-06-02,1175.7607884972608
2014-06-03,1168.6523358514055
2014-06-04,1166.6570890696066
2014-06-05,1157.597705174567
2014-06-06,1158.583260779326
2014-06-09,1156.5113341282638
2014-06-10,1157.1146738939026
