Date,VIETNAM IMI
2010-11-30,1000.0
2010-12-01,994.6736156499924
2010-12-02,1015.0558590185739
2010-12-03,1035.470006400894
2010-12-06,1037.4844507858693
2010-12-07,1023.5201836167847
2010-12-08,1003.6559604847183
2010-12-09,1024.7995834010578
2010-12-10,1056.2748718698301
2010-12-13,1099.2153743521746
2010-12-14,1099.4034961224984
2010-12-15,1111.5531387740646
2010-12-16,1083.2253211824084
2010-12-17,1106.5103186007527
2010-12-20,1088.2960437700883
2010-12-21,1087.2659776183357
2010-12-22,1077.525034727663
2010-12-23,1067.778537409941
2010-12-24,1057.7937688976256
2010-12-27,1056.6825479472914
2010-12-28,1070.5931526481272
2010-12-29,1069.3268016963405
2010-12-30,1076.4168887996243
2010-12-31,1090.012141145347
2011-01-03,1090.012141145347
2011-01-04,1082.7634351205993
2011-01-05,1072.5393793243575
2011-01-06,1071.020604042753
2011-01-07,1065.8710349681571
2011-01-10,1063.1210327085885
2011-01-11,1050.870073755058
2011-01-12,1050.5075455544804
2011-01-13,1065.340812408706
2011-01-14,1078.735951252801
2011-01-17,1087.0512828137273
2011-01-18,1081.531196380343
2011-01-19,1103.1537679128642
2011-01-20,1103.6586483631318
2011-01-21,1118.5790169011625
2011-01-24,1102.6483925304897
2011-01-25,1088.2606330743167
2011-01-26,1092.1703371375413
2011-01-27,1107.420701155327
2011-01-28,1126.30837416505
2011-01-31,1126.30837416505
2011-02-01,1126.4528097093132
2011-02-02,1126.4528097093132
2011-02-03,1126.4528097093132
2011-02-04,1126.4528097093132
2011-02-07,1126.4528097093132
2011-02-08,1157.087458462041
2011-02-09,1157.2776498505514
2011-02-10,1152.054021854829
2011-02-11,1077.7182329853397
2011-02-14,1060.2968773678028
2011-02-15,1070.2417286426914
2011-02-16,1055.9243528153681
2011-02-17,1043.314363521734
2011-02-18,1026.8314887599838
2011-02-21,980.3206819484026
2011-02-22,952.3726000936695
2011-02-23,964.5757899205549
2011-02-24,947.2974352932084
2011-02-25,963.8203926649343
2011-02-28,948.538625220087
2011-03-01,956.0462053675121
2011-03-02,931.9858861130051
2011-03-03,921.2860279886369
2011-03-04,931.1897449581418
2011-03-07,946.2192201305428
2011-03-08,957.809797526963
2011-03-09,948.985935309618
2011-03-10,978.9395456357402
2011-03-11,1007.2515676550282
2011-03-14,970.2290481187503
2011-03-15,946.1109185929708
2011-03-16,939.0224630987873
2011-03-17,941.258904231456
2011-03-18,949.9808308392608
2011-03-21,965.309451873615
2011-03-22,948.538544777973
2011-03-23,960.4059195207441
2011-03-24,950.5780936497491
2011-03-25,944.1026552154907
2011-03-28,947.9786823869621
2011-03-29,946.2579755020157
2011-03-30,949.6521812388545
2011-03-31,949.3216136435109
2011-04-01,941.4979704831474
2011-04-04,937.63787284601
2011-04-05,943.0893341865255
