Date,CROATIA IMI
2010-11-30,1000.0
2010-12-01,1003.1979127302726
2010-12-02,1010.3684914797363
2010-12-03,1034.5838794104332
2010-12-06,1026.7862525474284
2010-12-07,1028.388683877396
2010-12-08,1027.1473542331828
2010-12-09,1036.0528655171127
2010-12-10,1040.1674912712524
2010-12-13,1054.888806389834
2010-12-14,1123.9172893433665
2010-12-15,1133.47152596096
2010-12-16,1105.0889416585387
2010-12-17,1095.575951972854
2010-12-20,1113.4540937546305
2010-12-21,1106.7438496961167
2010-12-22,1104.3955274324956
2010-12-23,1111.8019930816001
2010-12-24,1130.2558039043888
2010-12-27,1136.0265434507685
2010-12-28,1133.5165145426854
2010-12-29,1139.0426888262416
2010-12-30,1149.812823643293
2010-12-31,1166.2572304118848
2011-01-03,1171.765305321857
2011-01-04,1180.36907702918
2011-01-05,1170.4436852374324
2011-01-06,1159.8186037010541
2011-01-07,1151.3092769943287
2011-01-10,1150.0612793357943
2011-01-11,1161.723993671635
2011-01-12,1181.3092797255765
2011-01-13,1219.6158188513534
2011-01-14,1215.158475071178
2011-01-17,1213.0960965278286
2011-01-18,1245.899222644816
2011-01-19,1260.6224684158153
2011-01-20,1233.1252698791639
2011-01-21,1262.9759349122317
2011-01-24,1273.1873702861346
2011-01-25,1276.4258325133048
2011-01-26,1277.1765364319106
2011-01-27,1278.1603363373338
2011-01-28,1268.0426311750866
2011-01-31,1271.8113198031172
2011-02-01,1276.408227209789
2011-02-02,1278.6906835518043
2011-02-03,1264.1883398465313
2011-02-04,1260.173352268642
2011-02-07,1267.242108223402
2011-02-08,1281.5152691731987
2011-02-09,1285.4857215249544
2011-02-10,1278.5540349099567
2011-02-11,1279.3381567544893
2011-02-14,1241.2651528764736
2011-02-15,1228.7109014060625
2011-02-16,1212.9670150732525
2011-02-17,1221.1138873303846
2011-02-18,1219.6553935437698
2011-02-21,1226.542966379723
2011-02-22,1212.9788983820654
2011-02-23,1219.1746733814334
2011-02-24,1224.0921498079006
2011-02-25,1215.2804323920764
2011-02-28,1221.5280829530627
2011-03-01,1230.858815477243
2011-03-02,1231.921558681021
2011-03-03,1226.2158598785784
2011-03-04,1238.2493367631016
2011-03-07,1241.988770587388
2011-03-08,1230.8980049957663
2011-03-09,1239.185576733353
2011-03-10,1235.6140508747267
2011-03-11,1236.4109358182893
2011-03-14,1255.6879999957275
2011-03-15,1244.3591133059879
2011-03-16,1247.1078893126175
2011-03-17,1259.7548326855797
2011-03-18,1273.6315289735053
2011-03-21,1286.8397366744307
2011-03-22,1308.3485866908884
2011-03-23,1299.02517851794
2011-03-24,1305.8510156658285
2011-03-25,1312.0583551900488
2011-03-28,1302.589543401723
2011-03-29,1289.0975332761043
2011-03-30,1299.5091050079507
2011-03-31,1314.9862893821517
2011-04-01,1295.708097670489
2011-04-04,1293.5080493800756
2011-04-05,1288.5150345126456
2011-04-06,1303.4107211674434
2011-04-07,1293.0747255950848
2011-04-08,1307.5724349668133
2011-04-11,1286.2532413624062
2011-04-12,1288.2618762801258
2011-04-13,1294.5253692025958
2011-04-14,1287.8873557847337
2011-04-15,1281.7896964228544
2011-04-18,1261.9714372419965
2011-04-19,1270.4440666718958
2011-04-20,1285.7883499027228
2011-04-21,1296.3643527907534
2011-04-22,1313.05992425327
2011-04-25,1311.9425812479883
2011-04-26,1324.3888401567344
2011-04-27,1327.7709291116826
2011-04-28,1332.1615848164927
2011-04-29,1328.0880493865836
2011-05-02,1320.4962813694315
2011-05-03,1319.188061742997
2011-05-04,1331.5656441656442
2011-05-05,1303.4899711728526
2011-05-06,1295.8792444356723
2011-05-09,1274.6042295241139
2011-05-10,1287.2344069478363
2011-05-11,1278.4116574040122
2011-05-12,1270.8042794610622
2011-05-13,1277.9446164755363
2011-05-16,1279.3055336098237
2011-05-17,1267.1269391803742
2011-05-18,1274.3833511405662
2011-05-19,1281.968482615532
2011-05-20,1277.903441324303
2011-05-23,1259.7308932477165
2011-05-24,1259.510076362036
2011-05-25,1254.249808982047
2011-05-26,1259.7500378876618
2011-05-27,1275.7409875723317
2011-05-30,1275.4113813724605
2011-05-31,1283.6475883528226
2011-06-01,1291.7662830348384
2011-06-02,1284.1322698642496
2011-06-03,1294.9449710307804
2011-06-06,1297.590737764364
2011-06-07,1307.4033642609556
2011-06-08,1309.448452526646
2011-06-09,1300.3769349921777
2011-06-10,1298.7719048013792
2011-06-13,1292.7744377262
2011-06-14,1300.9872216834983
2011-06-15,1282.9916332417115
2011-06-16,1265.0274736192468
2011-06-17,1282.8944764280259
2011-06-20,1285.2911413800623
2011-06-21,1287.9149343770903
2011-06-22,1293.228416073759
2011-06-23,1271.878533469257
2011-06-24,1272.1029815546783
2011-06-27,1279.0707034730015
2011-06-28,1288.3698355077386
2011-06-29,1291.606582304713
2011-06-30,1295.4551116410403
2011-07-01,1296.494347362093
2011-07-04,1296.3894982188287
2011-07-05,1294.4750624026237
2011-07-06,1276.6435493804843
2011-07-07,1284.510394825595
2011-07-08,1278.765082406412
2011-07-11,1246.1629347056726
2011-07-12,1235.4788981069228
2011-07-13,1248.326245128936
2011-07-14,1247.9828890176527
2011-07-15,1250.6078167281833
2011-07-18,1235.4633070050725
2011-07-19,1247.4309473653675
2011-07-20,1243.9915983252092
2011-07-21,1267.2517421119605
2011-07-22,1265.883250277742
2011-07-25,1250.5043463425961
2011-07-26,1261.5439862071682
2011-07-27,1246.5393512165472
2011-07-28,1232.251530839801
2011-07-29,1245.0054723345427
2011-08-01,1234.3082418077615
2011-08-02,1235.9332760377358
2011-08-03,1233.8691820198749
2011-08-04,1219.967262328491
2011-08-05,1222.8844262801763
2011-08-08,1171.5511854915828
2011-08-09,1126.1694101536102
2011-08-10,1163.834229267013
2011-08-11,1146.6096975337612
2011-08-12,1171.6135245281855
2011-08-15,1189.5274448005125
2011-08-16,1190.8286778523645
2011-08-17,1194.2228581126967
2011-08-18,1175.7712981034165
2011-08-19,1162.5824355900736
2011-08-22,1167.2807029341473
2011-08-23,1177.0484544275141
2011-08-24,1181.8977525045545
2011-08-25,1182.3945674401448
2011-08-26,1180.611251201268
2011-08-29,1196.795099676355
2011-08-30,1200.604652137646
2011-08-31,1209.7740767688856
2011-09-01,1197.168648556327
2011-09-02,1189.3628844026166
2011-09-05,1168.3817871879028
2011-09-06,1160.8278056321838
2011-09-07,1165.155703620684
2011-09-08,1163.3143159818
2011-09-09,1135.3288453551684
2011-09-12,1116.396280676591
2011-09-13,1110.5045239078256
2011-09-14,1106.3871917763374
2011-09-15,1119.9815865510745
2011-09-16,1119.0544793277043
2011-09-19,1102.1187070354836
2011-09-20,1107.911615671004
2011-09-21,1103.7959277188195
2011-09-22,1082.7406789004383
2011-09-23,1079.1777795261605
2011-09-26,1070.873097240877
2011-09-27,1087.3762444225756
2011-09-28,1086.8306897064874
2011-09-29,1088.1421680388107
2011-09-30,1075.5146644102106
2011-10-03,1050.1391869192619
2011-10-04,1044.8011188082617
2011-10-05,1048.2452508375325
2011-10-06,1061.622669832007
2011-10-07,1065.1569848842512
2011-10-10,1071.5175876977883
2011-10-11,1068.5383943786464
2011-10-12,1085.7479237192513
2011-10-13,1081.516861738748
2011-10-14,1103.5676403007885
2011-10-17,1105.1528448531174
2011-10-18,1095.434873383276
2011-10-19,1102.0167677274067
2011-10-20,1090.9738090548938
2011-10-21,1103.689654618713
2011-10-24,1099.3180787465449
2011-10-25,1105.210615730799
2011-10-26,1100.9631723127463
2011-10-27,1134.3379115196701
2011-10-28,1133.1495355745913
2011-10-31,1112.1204817796688
2011-11-01,1089.2206650150088
2011-11-02,1089.9531005655626
2011-11-03,1080.5556119043265
2011-11-04,1086.874183004512
2011-11-07,1086.7729174817118
2011-11-08,1094.609261114327
2011-11-09,1075.4602112486625
2011-11-10,1079.7613612053692
2011-11-11,1097.7489740401784
2011-11-14,1090.1360818519383
2011-11-15,1076.5007024563688
2011-11-16,1073.7524926876827
2011-11-17,1070.0267364986414
2011-11-18,1068.4000611456672
2011-11-21,1060.0336856854203
2011-11-22,1061.068561147744
2011-11-23,1046.8310780792112
2011-11-24,1038.8469504346367
2011-11-25,1026.0708374347328
2011-11-28,1031.1059044434242
2011-11-29,1025.5179569741965
2011-11-30,1030.693344274302
2011-12-01,1044.4854479890228
2011-12-02,1053.5164681634737
2011-12-05,1068.1079641021365
2011-12-06,1060.1404439855676
2011-12-07,1065.4027831115702
2011-12-08,1048.4099044401164
2011-12-09,1062.7765415062447
2011-12-12,1044.3995488069795
2011-12-13,1033.6549259726705
2011-12-14,1016.6202978966621
2011-12-15,1014.5233324137746
2011-12-16,1021.0759771841873
2011-12-19,1015.9858048811867
2011-12-20,1009.9165522404111
2011-12-21,1003.8036364013938
2011-12-22,1005.0382556731804
2011-12-23,1000.71045757111
2011-12-26,1000.71045757111
2011-12-27,1000.8369077771732
2011-12-28,989.0745952282567
2011-12-29,986.4487839985145
2011-12-30,995.7583193263303
2012-01-02,996.035604784591
2012-01-03,1007.9015567931664
2012-01-04,992.994104663411
2012-01-05,981.1364857680481
2012-01-06,975.1267402403739
2012-01-09,975.8534969815071
2012-01-10,977.5824070566842
2012-01-11,970.4439298614803
2012-01-12,978.9581210613642
2012-01-13,964.6308211185385
2012-01-16,960.9983930222631
2012-01-17,969.7271343415298
2012-01-18,975.230146801278
2012-01-19,978.7707516492862
2012-01-20,979.9021003061326
2012-01-23,991.1996208291359
2012-01-24,986.8882034641331
2012-01-25,982.3340915502928
2012-01-26,1002.8395557280403
2012-01-27,1003.7341025339114
2012-01-30,996.3340157489324
2012-01-31,995.088647503809
2012-02-01,1000.8776464550022
2012-02-02,998.3041660624868
2012-02-03,999.6626018481184
2012-02-06,995.6336982516975
2012-02-07,1008.6411958050253
2012-02-08,1012.4229127549876
2012-02-09,1016.7340489179757
2012-02-10,1006.3483051813411
2012-02-13,1006.2003043594885
2012-02-14,1000.1489644072536
2012-02-15,991.0395437579277
2012-02-16,986.5982696025388
2012-02-17,998.9705682279081
2012-02-20,1006.4167173024504
2012-02-21,1006.6833014644127
2012-02-22,1005.6756623072354
2012-02-23,1005.5907169282756
2012-02-24,1017.0039916817582
2012-02-27,1004.9883140713908
2012-02-28,1006.7929866576334
2012-02-29,1007.8029614675272
2012-03-01,1008.0578770564985
2012-03-02,999.3245892576423
2012-03-05,998.6793088725897
2012-03-06,988.5093682333833
2012-03-07,986.1554673927812
2012-03-08,999.1078837002515
2012-03-09,990.9845403692881
2012-03-12,992.8767484768473
2012-03-13,991.483408478954
2012-03-14,977.2090432068505
2012-03-15,975.1488446598557
2012-03-16,980.5590047024197
2012-03-19,980.6680822714557
2012-03-20,976.4863896335781
2012-03-21,975.3114164536344
2012-03-22,967.3099246744363
2012-03-23,966.5582070526066
2012-03-26,967.9946804071043
2012-03-27,965.432129657075
2012-03-28,958.3376881917411
2012-03-29,974.3984345149628
2012-03-30,994.195017330887
2012-04-02,990.5724591183705
2012-04-03,994.7136419617104
2012-04-04,979.3234429543677
2012-04-05,979.1416874594004
2012-04-06,975.406242132062
2012-04-09,975.4232829210648
2012-04-10,979.7190794574313
2012-04-11,984.431622300738
2012-04-12,991.171763030467
2012-04-13,985.3940806909634
2012-04-16,981.1672635906001
2012-04-17,989.8635108235223
2012-04-18,984.1122212667724
2012-04-19,981.5137078189698
2012-04-20,976.0332342113388
2012-04-23,970.2459044155072
2012-04-24,978.1672078042956
2012-04-25,989.4225229174835
2012-04-26,986.5909579091243
2012-04-27,981.5231304620364
2012-04-30,988.1360669259998
2012-05-01,986.9947907646969
2012-05-02,986.0794723512649
2012-05-03,986.8401830849052
2012-05-04,988.4160856355549
2012-05-07,974.2495679990401
2012-05-08,970.2674980542024
2012-05-09,964.1057249683005
2012-05-10,961.0903405024676
2012-05-11,958.6073593515416
2012-05-14,946.3401479108273
2012-05-15,939.7142370178022
2012-05-16,927.852409772902
2012-05-17,920.2679646207109
2012-05-18,918.1356997637611
2012-05-21,926.7478579865074
2012-05-22,930.1394278898567
2012-05-23,909.6000252545625
2012-05-24,906.3127311385623
2012-05-25,900.5394201078358
2012-05-28,900.2312914113018
2012-05-29,899.4820640520381
2012-05-30,886.4489854259957
2012-05-31,880.9048710995831
2012-06-01,869.3558130388301
2012-06-04,874.0128645212259
2012-06-05,876.9461199546392
2012-06-06,880.4187575751417
2012-06-07,885.052809797192
2012-06-08,876.2404309512315
2012-06-11,881.3968307465163
2012-06-12,872.2100245752491
2012-06-13,880.5329504281739
2012-06-14,879.7743173528627
2012-06-15,884.5625779337834
2012-06-18,883.3651324044387
2012-06-19,889.0146694949773
2012-06-20,904.1215133851179
2012-06-21,898.9122369700644
2012-06-22,893.8836085029226
2012-06-25,890.1046317436094
2012-06-26,890.7828358362308
2012-06-27,887.8577784462758
2012-06-28,886.9304722958636
2012-06-29,920.7558616188358
2012-07-02,928.5675717145702
2012-07-03,925.9055951780002
2012-07-04,916.6102406387703
2012-07-05,905.5026619737658
2012-07-06,904.3308037276681
2012-07-09,895.69269782708
2012-07-10,894.2057090819701
2012-07-11,900.3585152944147
2012-07-12,892.9163487513002
2012-07-13,900.7780406267365
2012-07-16,902.5324717785066
2012-07-17,903.9809917785851
2012-07-18,907.30216065816
2012-07-19,907.2023081250298
2012-07-20,900.8878303203178
2012-07-23,892.5302762250046
2012-07-24,888.936707953752
2012-07-25,889.3683056925281
2012-07-26,904.471380329478
2012-07-27,909.6955471382396
2012-07-30,906.7254282020926
2012-07-31,913.6415730170304
2012-08-01,914.1939249280883
2012-08-02,911.3201658986814
2012-08-03,923.8771200465986
2012-08-06,929.1251683348003
2012-08-07,931.163590177493
2012-08-08,924.2753195655423
2012-08-09,921.1817370922179
2012-08-10,922.6503035989828
2012-08-13,928.2662236539232
2012-08-14,931.9806570765069
2012-08-15,926.4245196645242
2012-08-16,935.841936277911
2012-08-17,933.1512511356295
2012-08-20,931.3182646892922
2012-08-21,940.7864815900397
2012-08-22,934.4879283037616
2012-08-23,947.7573925090205
2012-08-24,936.9269344260416
2012-08-27,928.3998792227716
2012-08-28,936.6341243737548
2012-08-29,935.495291335477
2012-08-30,931.3154104770547
2012-08-31,941.7902321407599
2012-09-03,939.4034879314597
2012-09-04,932.0415475919247
2012-09-05,938.5069464916387
2012-09-06,946.7814556744391
2012-09-07,964.0515530407654
2012-09-10,966.65708658122
2012-09-11,970.6450155531801
2012-09-12,977.5422209558551
2012-09-13,981.7705890484893
2012-09-14,999.736233444192
2012-09-17,996.4834930934608
2012-09-18,994.1081427624977
2012-09-19,997.1563361907664
2012-09-20,995.79032891731
2012-09-21,998.2386751500478
2012-09-24,988.6264618659668
2012-09-25,978.7688210795249
2012-09-26,972.1331585285227
2012-09-27,978.4390158528275
2012-09-28,998.290728288448
2012-10-01,1011.1348643387264
2012-10-02,1022.8896457645499
2012-10-03,1023.3602761043613
2012-10-04,1031.5051388881948
2012-10-05,1031.686507909968
2012-10-08,1024.8620250017154
2012-10-09,1012.9223201978696
2012-10-10,1018.9044362718896
2012-10-11,1016.5780174689918
2012-10-12,1019.7328472000647
2012-10-15,1018.9655338182126
2012-10-16,1030.8650753051425
2012-10-17,1043.4935494614863
2012-10-18,1045.1789812775885
2012-10-19,1037.343229211227
2012-10-22,1031.250632706649
2012-10-23,1017.2657043648343
2012-10-24,1017.5176364320189
2012-10-25,1024.8875499260034
2012-10-26,1027.1698287905679
2012-10-29,1009.5287768420924
2012-10-30,1005.5193214181007
2012-10-31,1008.8611308799167
2012-11-01,1007.1038968196457
2012-11-02,994.7585605777656
2012-11-05,997.4096828806676
2012-11-06,1014.2903870856138
2012-11-07,1020.0323967480223
2012-11-08,1010.315367073362
2012-11-09,997.8982073128956
2012-11-12,1000.9891117620945
2012-11-13,996.6036594681051
2012-11-14,1001.7634023093623
2012-11-15,1002.0844749922397
2012-11-16,995.6541952886453
2012-11-19,1009.011749277793
2012-11-20,1006.2140951081567
2012-11-21,1008.4134869027675
2012-11-22,1017.9693513632151
2012-11-23,1026.202656877322
2012-11-26,1022.6828266983229
2012-11-27,1018.8396403972184
2012-11-28,1008.6986317906252
2012-11-29,1019.9239026357479
2012-11-30,1018.8325032741568
2012-12-03,1023.4776740256752
2012-12-04,1025.0169941867405
2012-12-05,1026.6719729662734
2012-12-06,1021.4846321155575
2012-12-07,1018.4939628357727
2012-12-10,1003.4353194475842
2012-12-11,1007.9523095175318
2012-12-12,1010.9956422164871
2012-12-13,1013.9240167106841
2012-12-14,1009.4788455528903
2012-12-17,994.6998328642702
2012-12-18,1003.8479139975727
2012-12-19,1013.9906504084344
2012-12-20,1013.2951406375047
2012-12-21,1015.721619899805
2012-12-24,1013.1414398338424
2012-12-25,1013.1414398338424
2012-12-26,1015.3663248495524
2012-12-27,1016.6808776683692
2012-12-28,1025.169115730011
2012-12-31,1012.014429141576
2013-01-01,1012.014429141576
2013-01-02,1029.9238040479406
2013-01-03,1011.8807334204732
2013-01-04,1022.7008581830395
2013-01-07,1035.668359937927
2013-01-08,1043.4544251061407
2013-01-09,1047.9503559625596
2013-01-10,1066.1718134364683
2013-01-11,1083.6716111443293
2013-01-14,1086.6479554254386
2013-01-15,1092.0935936637552
2013-01-16,1092.3550091026307
2013-01-17,1095.4151984228113
2013-01-18,1093.5265061395335
2013-01-21,1095.7050229183028
2013-01-22,1103.0502009434545
2013-01-23,1104.552530346196
2013-01-24,1119.6900546647903
2013-01-25,1125.9761363053426
2013-01-28,1127.7437619502564
2013-01-29,1127.8924900099437
2013-01-30,1134.700726430811
2013-01-31,1128.7320942355343
2013-02-01,1132.948353532415
2013-02-04,1127.708599030809
2013-02-05,1126.8487828653635
2013-02-06,1132.7277521146211
2013-02-07,1116.986570848839
2013-02-08,1120.732077909017
2013-02-11,1131.5850919582822
2013-02-12,1125.2964573919849
2013-02-13,1112.2196336249513
2013-02-14,1112.1133252086852
2013-02-15,1116.6874628204723
2013-02-18,1110.4628913880679
2013-02-19,1112.714540274699
2013-02-20,1117.4875283352037
2013-02-21,1100.74784639219
2013-02-22,1094.2859684654359
2013-02-25,1094.357419381987
2013-02-26,1076.1866995355858
2013-02-27,1089.8001129250852
2013-02-28,1097.7378331972743
2013-03-01,1093.1527940878605
2013-03-04,1090.9255598874183
2013-03-05,1106.196609346997
2013-03-06,1106.3463033521848
2013-03-07,1115.2955530124261
2013-03-08,1104.1397242467349
2013-03-11,1105.141520393186
2013-03-12,1109.395442850424
2013-03-13,1099.9469861089715
2013-03-14,1105.912988378927
2013-03-15,1116.072070342763
2013-03-18,1098.9293874308976
2013-03-19,1089.4307173996306
2013-03-20,1098.715058442103
2013-03-21,1093.807912912829
2013-03-22,1099.126737562357
2013-03-25,1091.6132355558125
2013-03-26,1087.4240049481723
2013-03-27,1077.8823678507713
2013-03-28,1085.897861092614
2013-03-29,1085.8514798542894
2013-04-01,1085.8882027959035
2013-04-02,1082.0046090967865
2013-04-03,1088.0691689816358
2013-04-04,1085.0571213823337
2013-04-05,1097.59433616481
2013-04-08,1089.4458258783018
2013-04-09,1093.7996224479975
2013-04-10,1097.4921963409154
2013-04-11,1096.822145843621
2013-04-12,1091.9992468450791
2013-04-15,1094.334490052162
2013-04-16,1094.44838501061
2013-04-17,1085.1319518635696
2013-04-18,1091.6195848887678
2013-04-19,1092.916360190168
2013-04-22,1091.2030044522214
2013-04-23,1090.791791441934
2013-04-24,1094.2649451100988
2013-04-25,1092.7554604901056
2013-04-26,1091.608580007726
2013-04-29,1098.8626446833605
2013-04-30,1108.1307480626579
2013-05-01,1109.114424458832
2013-05-02,1090.7042030541757
2013-05-03,1095.3247235794477
2013-05-06,1093.8416780803848
2013-05-07,1092.3746564518349
2013-05-08,1093.6828808789933
2013-05-09,1086.417144980166
2013-05-10,1075.7791034945726
2013-05-13,1075.5334769373683
2013-05-14,1082.1107957515612
2013-05-15,1072.2742566848879
2013-05-16,1073.2594922877718
2013-05-17,1068.1716537946395
2013-05-20,1068.9151676181173
2013-05-21,1065.2018622091055
2013-05-22,1066.7881599033728
2013-05-23,1060.80100687518
2013-05-24,1070.9311541995203
2013-05-27,1074.0981662753622
2013-05-28,1063.4629501054694
2013-05-29,1065.7011336524292
2013-05-30,1072.7560768128665
2013-05-31,1078.6099743006823
2013-06-03,1078.6749607295528
2013-06-04,1086.8401085649093
2013-06-05,1083.3663277949893
2013-06-06,1093.5305720073034
2013-06-07,1095.0103733348851
2013-06-10,1083.100808179273
2013-06-11,1092.634445921101
2013-06-12,1097.6488587923238
2013-06-13,1088.3896866719451
2013-06-14,1090.6553770805472
2013-06-17,1090.880365829647
2013-06-18,1084.9005711123968
2013-06-19,1071.808707579754
2013-06-20,1043.050267732272
2013-06-21,1048.4971779658433
2013-06-24,1047.8378583101994
2013-06-25,1046.236834813209
2013-06-26,1048.1949089686718
