Date,PAKISTAN IMI
2011-04-08,1130.494620688545
2011-04-11,1127.7684470924266
2011-04-12,1124.4502527661077
2011-04-13,1124.326569665503
2011-04-14,1113.5467360793903
2011-04-15,1121.548917084525
2011-04-18,1119.9749126724596
2011-04-19,1102.45398594586
2011-04-20,1120.6964167882952
2011-04-21,1134.0617898267487
2011-04-22,1137.7385545719374
2011-04-25,1130.2686829653062
2011-04-26,1133.0016475090495
2011-04-27,1134.4841576450078
2011-04-28,1130.4811845041786
2011-04-29,1140.1029132646727
2011-05-02,1140.153825836958
2011-05-03,1133.593001908133
2011-05-04,1105.4982047701883
2011-05-05,1127.7358809422672
2011-05-06,1125.4812431478742
2011-05-09,1132.5591089526283
2011-05-10,1136.5592904853925
2011-05-11,1135.7196453248353
2011-05-12,1131.5037342648907
2011-05-13,1127.6468748287266
2011-05-16,1117.4193331147187
2011-05-17,1118.0416374768818
2011-05-18,1113.6005558524655
2011-05-19,1109.511717114487
2011-05-20,1112.8767505493822
2011-05-23,1126.1707955312402
2011-05-24,1135.611818843374
2011-05-25,1138.879888446872
2011-05-26,1141.4561597866248
2011-05-27,1142.3469338360214
2011-05-30,1134.7916757978994
2011-05-31,1126.9746864385806
2011-06-01,1140.0810754814604
2011-06-02,1129.9877297588716
2011-06-03,1132.7867563215298
2011-06-06,1132.906419470436
2011-06-07,1143.4179892306777
2011-06-08,1151.4951422282468
2011-06-09,1147.86914813231
2011-06-10,1149.5254249112666
2011-06-13,1143.4204057338222
2011-06-14,1142.266433646488
2011-06-15,1138.0650798756703
2011-06-16,1141.015173829759
2011-06-17,1135.1847062543961
2011-06-20,1112.9350211471626
2011-06-21,1128.9816435605262
2011-06-22,1130.979116482067
2011-06-23,1144.7387089527133
2011-06-24,1132.247551858397
2011-06-27,1127.500464776897
2011-06-28,1108.8969745983195
2011-06-29,1108.2061421509568
2011-06-30,1113.9237184989754
2011-07-01,1113.6879086721824
2011-07-04,1128.8144008476831
2011-07-05,1138.1857758060748
2011-07-06,1140.1803835430235
2011-07-07,1134.2764738115534
2011-07-08,1130.8517328687415
2011-07-11,1125.0283148897056
2011-07-12,1117.9658734704346
2011-07-13,1121.7909577289283
2011-07-14,1117.6909362768106
2011-07-15,1125.323327847729
2011-07-18,1128.6551335890367
2011-07-19,1133.5887502013802
2011-07-20,1131.1005675294407
2011-07-21,1133.9099934805934
2011-07-22,1137.6512548839119
2011-07-25,1123.466986337006
2011-07-26,1125.035050429255
2011-07-27,1111.8453480233075
2011-07-28,1093.6413572203219
2011-07-29,1098.8889663004736
2011-08-01,1101.4011645985843
2011-08-02,1099.3178097037037
2011-08-03,1072.446295830572
2011-08-04,1071.3261644334602
2011-08-05,1027.4865326375361
2011-08-08,1027.467757925059
2011-08-09,988.0048430605284
2011-08-10,1018.2887710417244
2011-08-11,1018.7988183685417
2011-08-12,1023.4780709893859
2011-08-15,1014.308094964746
2011-08-16,1021.2861503851749
2011-08-17,1023.9705597222711
2011-08-18,1007.8867807386816
2011-08-19,981.5459429811956
2011-08-22,982.3068231591379
2011-08-23,982.4884681999176
2011-08-24,994.9783824629413
2011-08-25,991.6839790498033
2011-08-26,990.6568594443658
2011-08-29,981.3663392233442
2011-08-30,996.852713049553
2011-08-31,996.852713049553
2011-09-01,996.795586819579
2011-09-02,996.8527130495531
2011-09-05,1009.6991550544524
2011-09-06,1028.984557422693
2011-09-07,1029.7137843555788
2011-09-08,1032.371279539107
2011-09-09,1025.5021814873373
2011-09-12,1013.4482030865435
2011-09-13,1024.6591727401285
2011-09-14,1025.6961592584714
2011-09-15,1026.9967021460345
2011-09-16,1028.1674751397586
2011-09-19,1030.6239103099772
2011-09-20,1046.6913422416242
2011-09-21,1079.3910501950022
2011-09-22,1064.5847045285823
2011-09-23,1051.634060374122
2011-09-26,1020.6255942396295
2011-09-27,1048.3113133260204
2011-09-28,1057.2624191942004
2011-09-29,1056.1891708971816
2011-09-30,1063.3891786329914
2011-10-03,1060.5713029304088
2011-10-04,1085.6513684671231
2011-10-05,1084.1603720360845
2011-10-06,1078.4185660153871
2011-10-07,1079.881047410486
2011-10-10,1105.0300027950154
2011-10-11,1101.553446026017
2011-10-12,1108.255452403178
2011-10-13,1103.7205199068974
2011-10-14,1109.9486046777554
2011-10-17,1110.4733755323318
2011-10-18,1105.3139914984674
2011-10-19,1073.629671354006
2011-10-20,1075.178970470478
2011-10-21,1050.799956325814
2011-10-24,1050.799956325814
2011-10-25,1053.0773798258424
2011-10-26,1035.5044643113793
2011-10-27,1024.734788616831
2011-10-28,1058.4713558729238
2011-10-31,1095.4885524982396
2011-11-01,1090.2345385159074
2011-11-02,1083.8473150538457
2011-11-03,1091.0414200847893
2011-11-04,1106.8486663830463
2011-11-07,1106.8486663830463
2011-11-08,1106.8486663830463
2011-11-09,1106.8486663830463
2011-11-10,1105.7884679342435
2011-11-11,1114.8316645752411
2011-11-14,1114.4329575329873
2011-11-15,1109.4811786954433
2011-11-16,1105.0839106766553
2011-11-17,1099.9757623879038
2011-11-18,1098.5607561882362
2011-11-21,1094.907227361691
2011-11-22,1080.0672989786092
2011-11-23,1066.4045269443773
2011-11-24,1076.4205879032029
2011-11-25,1061.660497763613
2011-11-28,1042.9062829715867
2011-11-29,1041.6157125123484
2011-11-30,1041.040016011465
2011-12-01,1044.672561184164
2011-12-02,1017.9668323556034
2011-12-05,1017.3978179160533
2011-12-06,1017.3978179160533
2011-12-07,1004.3662076543815
2011-12-08,1025.8608898747375
2011-12-09,1029.2160142484113
2011-12-12,1025.5808420318028
2011-12-13,1006.9453109541278
2011-12-14,1006.7791220774147
2011-12-15,988.4168241918327
2011-12-16,979.2242227295025
2011-12-19,977.9108822781831
2011-12-20,1000.2282516122036
2011-12-21,989.4915075753801
2011-12-22,998.7898219377515
2011-12-23,995.8498658819659
2011-12-26,991.5887205906694
2011-12-27,979.961598993389
2011-12-28,980.5355166086727
2011-12-29,984.1265484161349
2011-12-30,969.0343922197759
2012-01-02,971.2246666545631
2012-01-03,988.4117807495327
2012-01-04,986.1400745183743
2012-01-05,969.2281614154077
2012-01-06,963.5879166921527
2012-01-09,965.5029224806118
2012-01-10,962.9545039895768
2012-01-11,961.8488357614594
2012-01-12,960.3215656535036
2012-01-13,970.476304569955
2012-01-16,980.2051650493986
2012-01-17,993.2775334723917
2012-01-18,1012.7439212558071
2012-01-19,1007.8066323260023
2012-01-20,1035.200654825285
2012-01-23,1066.6532287094096
2012-01-24,1064.0782533706165
2012-01-25,1058.6904894308207
2012-01-26,1055.9369150701884
2012-01-27,1067.7507855914532
2012-01-30,1064.8314539151909
2012-01-31,1065.7437434840629
2012-02-01,1069.9295321204859
2012-02-02,1072.1350511690957
2012-02-03,1075.5569676241553
2012-02-06,1087.74308100245
2012-02-07,1098.1697590764134
2012-02-08,1092.7322318449967
2012-02-09,1088.5265632065384
2012-02-10,1092.1553010652729
2012-02-13,1093.5678103503478
2012-02-14,1097.0405292575895
2012-02-15,1098.2317779651667
2012-02-16,1106.5530819405587
2012-02-17,1117.6840936020503
2012-02-20,1117.4052745420186
2012-02-21,1115.5983649433083
2012-02-22,1121.457791068582
2012-02-23,1110.2231376839018
2012-02-24,1131.289623282432
2012-02-27,1133.2868090862278
2012-02-28,1133.2713833087178
2012-02-29,1140.5906679592397
2012-03-01,1141.3245015009397
2012-03-02,1150.873866810297
2012-03-05,1163.5222497542804
2012-03-06,1162.196716789706
2012-03-07,1155.7153148487291
2012-03-08,1157.3112863578817
2012-03-09,1164.8483812402853
2012-03-12,1161.4801907009773
2012-03-13,1147.7318026433102
2012-03-14,1154.3622199517918
2012-03-15,1158.8901385169117
2012-03-16,1139.2493713137367
2012-03-19,1124.2821117133826
2012-03-20,1144.9002101021865
2012-03-21,1140.9705801501698
2012-03-22,1135.1126221180832
2012-03-23,1135.1126221180832
2012-03-26,1134.702537165346
2012-03-27,1151.8972133454147
2012-03-28,1169.550143717328
2012-03-29,1174.1175946376575
2012-03-30,1194.0199004257659
2012-04-02,1184.195099215526
2012-04-03,1191.3991862042305
2012-04-04,1215.8885281944335
2012-04-05,1202.1788571365282
2012-04-06,1203.277298601585
2012-04-09,1192.2893535480691
2012-04-10,1193.6335468128482
2012-04-11,1186.9677873092508
2012-04-12,1173.9431066061031
2012-04-13,1185.7047735981012
2012-04-16,1184.02318425938
2012-04-17,1181.5391021364303
2012-04-18,1199.7038232245966
2012-04-19,1196.1799658279244
2012-04-20,1199.6265978005958
2012-04-23,1212.664888058422
2012-04-24,1215.71820922973
2012-04-25,1228.797493152838
2012-04-26,1215.5175925030387
2012-04-27,1212.3234148338522
2012-04-30,1201.0231521411079
2012-05-01,1201.0231521411079
2012-05-02,1214.413498171951
2012-05-03,1238.2675716989236
2012-05-04,1252.2467108239082
2012-05-07,1248.8811551315373
2012-05-08,1240.0349238426033
2012-05-09,1245.5095661434552
2012-05-10,1223.7787359567874
2012-05-11,1204.1147850376194
2012-05-14,1211.694181781992
2012-05-15,1220.2384182708358
2012-05-16,1199.155014072587
2012-05-17,1196.7178123136675
2012-05-18,1170.2567032892136
2012-05-21,1169.3959977524355
2012-05-22,1191.107942208373
2012-05-23,1178.7854611005016
2012-05-24,1169.818807187775
2012-05-25,1171.3934423272513
2012-05-28,1179.9980647451455
2012-05-29,1169.1238854272083
2012-05-30,1142.0992310825743
2012-05-31,1131.887262900625
2012-06-01,1142.0637408395737
2012-06-04,1126.4582991035684
2012-06-05,1115.7161905119196
2012-06-06,1116.871328946566
2012-06-07,1116.7952751852167
2012-06-08,1098.0306675159673
2012-06-11,1101.7838571516406
2012-06-12,1079.7922779436458
2012-06-13,1072.196585585976
2012-06-14,1105.1352075045543
2012-06-15,1104.1022946475648
2012-06-18,1115.615961062825
2012-06-19,1112.9457290604414
2012-06-20,1107.3997417510743
2012-06-21,1096.158855838674
2012-06-22,1108.7418224941339
2012-06-25,1100.042408733839
2012-06-26,1101.2737616891113
2012-06-27,1115.4361079504267
2012-06-28,1119.6087832883736
2012-06-29,1117.287426908708
2012-07-02,1153.7906434184117
2012-07-03,1159.4804610047017
2012-07-04,1160.2148219198307
2012-07-05,1161.361059677128
2012-07-06,1179.894088123965
2012-07-09,1188.0325779813204
2012-07-10,1181.2094501258057
2012-07-11,1181.4371172948663
2012-07-12,1183.0192171655817
2012-07-13,1174.8335533447562
2012-07-16,1177.3604384958871
2012-07-17,1187.4065004266604
2012-07-18,1199.9763286043471
2012-07-19,1195.5259444582457
2012-07-20,1194.7779331047407
2012-07-23,1192.91076577232
2012-07-24,1191.7405561496707
2012-07-25,1195.8429175954682
2012-07-26,1191.8739715093468
2012-07-27,1189.8290697242803
2012-07-30,1183.4114003621069
2012-07-31,1187.2287058048378
2012-08-01,1195.2105920113834
2012-08-02,1194.1296558280917
2012-08-03,1184.2776708574897
2012-08-06,1185.905461260953
2012-08-07,1183.0546700531438
2012-08-08,1192.1186205976037
2012-08-09,1193.1148655510403
2012-08-10,1189.8159376409137
2012-08-13,1199.1061037167665
2012-08-14,1199.1061037167665
2012-08-15,1202.754166076573
2012-08-16,1199.7488150389568
2012-08-17,1198.5425268722774
2012-08-20,1198.5425268722774
2012-08-21,1198.5425268722774
2012-08-22,1198.5425268722774
2012-08-23,1203.8553000479164
2012-08-24,1197.5391235480379
2012-08-27,1210.2152369661314
2012-08-28,1222.9919326691545
2012-08-29,1212.1498701380447
2012-08-30,1221.9379329765025
2012-08-31,1239.1740134027807
2012-09-03,1240.6082868915498
2012-09-04,1233.469363918142
2012-09-05,1223.7716326463599
2012-09-06,1214.034453358279
2012-09-07,1218.8875870189506
2012-09-10,1210.1323464938134
2012-09-11,1207.6943867034088
2012-09-12,1218.2934119065883
2012-09-13,1219.7787461908342
2012-09-14,1228.734921338158
2012-09-17,1224.9385016862002
2012-09-18,1235.5662183566287
2012-09-19,1240.8561100414067
2012-09-20,1224.628102425847
2012-09-21,1224.628102425847
2012-09-24,1219.976471558283
2012-09-25,1222.7187699404747
2012-09-26,1223.0959404146183
2012-09-27,1219.4262105248595
2012-09-28,1228.9548241933053
2012-10-01,1233.217895331547
2012-10-02,1238.450178873479
2012-10-03,1235.6320244957833
2012-10-04,1242.985498955607
2012-10-05,1231.7177230205143
2012-10-08,1220.7492290352461
2012-10-09,1225.466491013284
2012-10-10,1226.432972396125
2012-10-11,1231.4718974750233
2012-10-12,1217.950388549673
2012-10-15,1219.4029119488318
2012-10-16,1217.352728234587
2012-10-17,1213.836402699187
2012-10-18,1217.4856625344948
2012-10-19,1223.7789151811285
2012-10-22,1228.061817093671
2012-10-23,1225.4441968944184
2012-10-24,1228.503408236238
2012-10-25,1220.068935539609
2012-10-26,1220.068935539609
2012-10-29,1220.068935539609
2012-10-30,1217.8924204554269
2012-10-31,1231.0043213152817
2012-11-01,1238.0436280818167
2012-11-02,1248.2446855235537
2012-11-05,1249.1653882519024
2012-11-06,1242.083759863169
2012-11-07,1260.4424345283023
2012-11-08,1262.0266751558167
2012-11-09,1262.0266751558167
2012-11-12,1258.3147353990337
2012-11-13,1246.7047543571198
2012-11-14,1245.9377897822183
2012-11-15,1247.3165331359305
2012-11-16,1251.1936451209097
2012-11-19,1254.601401729608
2012-11-20,1255.7682576252723
2012-11-21,1254.0770655125154
2012-11-22,1253.3421414021216
2012-11-23,1248.0356207850223
2012-11-26,1250.323777693327
2012-11-27,1256.5532786299154
2012-11-28,1252.2587988330208
2012-11-29,1256.507158668432
2012-11-30,1265.0668353822357
2012-12-03,1260.5702758615296
2012-12-04,1272.5416210662752
2012-12-05,1270.6578899074527
2012-12-06,1285.4715818550533
2012-12-07,1284.9502201784014
2012-12-10,1281.3645119669532
2012-12-11,1270.9869928742698
2012-12-12,1274.305311181809
2012-12-13,1276.766503443316
2012-12-14,1277.0885636924352
2012-12-17,1269.314664150102
2012-12-18,1280.5988956323035
2012-12-19,1283.5482428441373
2012-12-20,1292.2095083069119
2012-12-21,1283.9318697072295
2012-12-24,1287.2549174104586
2012-12-25,1287.2549174104586
2012-12-26,1295.6639683024118
2012-12-27,1293.1544785528183
2012-12-28,1297.7058526722572
2012-12-31,1296.3170276834217
2013-01-01,1289.8886019048086
2013-01-02,1265.4524526995954
2013-01-03,1272.4416077096157
2013-01-04,1275.1171695679577
2013-01-07,1266.1886246182594
2013-01-08,1280.7359598811472
2013-01-09,1291.238834550053
2013-01-10,1270.4522463515343
2013-01-11,1281.8810934577648
2013-01-14,1279.1986826011928
2013-01-15,1239.3154271665471
2013-01-16,1240.2371522825374
2013-01-17,1244.600979484221
2013-01-18,1266.9766447904549
2013-01-21,1270.312661556052
2013-01-22,1290.1432275900793
2013-01-23,1291.3968465338507
2013-01-24,1302.1367718820568
2013-01-25,1302.1367718820568
2013-01-28,1298.5232571524389
2013-01-29,1314.415310009248
2013-01-30,1316.5376512066866
2013-01-31,1320.1733360085084
2013-02-01,1321.2534234619354
2013-02-04,1321.8320135873632
2013-02-05,1321.8320135873632
2013-02-06,1329.8809749147372
2013-02-07,1322.8236604293747
2013-02-08,1326.7117322243369
2013-02-11,1333.9721857093662
2013-02-12,1339.9369549887656
2013-02-13,1348.0410470451995
2013-02-14,1356.6219863784113
2013-02-15,1360.1615843196103
2013-02-18,1365.5240836231862
2013-02-19,1361.3466843343795
2013-02-20,1374.7266581221165
2013-02-21,1369.4382381111623
2013-02-22,1388.1242708454572
2013-02-25,1380.138583818273
2013-02-26,1367.6567398195305
2013-02-27,1383.0270384299706
2013-02-28,1396.0315220014209
2013-03-01,1395.1682420352852
2013-03-04,1387.7672407281448
2013-03-05,1377.5086149884535
2013-03-06,1374.8243936687054
2013-03-07,1369.3744260687645
2013-03-08,1372.4201431739516
2013-03-11,1333.4507159624955
2013-03-12,1362.000294563102
2013-03-13,1350.421223003302
2013-03-14,1349.4911040611685
2013-03-15,1339.821898231287
2013-03-18,1325.4293950551628
2013-03-19,1341.2086896502951
2013-03-20,1347.3298392100867
2013-03-21,1356.6453853226708
2013-03-22,1361.4357176828332
2013-03-25,1360.0648252463511
2013-03-26,1348.7901337448288
2013-03-27,1350.2248917527909
2013-03-28,1349.1202501845248
2013-03-29,1354.0590612173273
2013-04-01,1368.5660379725357
2013-04-02,1369.85192216141
2013-04-03,1376.153106684846
2013-04-04,1378.6111580524873
2013-04-05,1381.7270231562284
2013-04-08,1381.554374022955
2013-04-09,1388.7468329598803
2013-04-10,1391.0734267686503
2013-04-11,1396.323586232779
2013-04-12,1391.2700017221453
2013-04-15,1379.4641188540118
2013-04-16,1368.3427655380228
2013-04-17,1371.3750687636352
2013-04-18,1389.211591982975
2013-04-19,1385.8269226437756
2013-04-22,1383.2263933939387
2013-04-23,1380.1438027693673
2013-04-24,1389.1957131459192
2013-04-25,1392.012286077061
2013-04-26,1395.4929630933082
2013-04-29,1388.2056677776081
2013-04-30,1404.8832906899959
2013-05-01,1404.8832906899959
2013-05-02,1406.8353298952063
2013-05-03,1417.2084647132629
2013-05-06,1415.263545911493
2013-05-07,1416.3222654918827
2013-05-08,1436.5578956360212
2013-05-09,1455.6331546522504
2013-05-10,1481.9129847530085
2013-05-13,1511.4596834424092
2013-05-14,1539.7027035193053
2013-05-15,1546.5311860790405
2013-05-16,1531.1651076330331
2013-05-17,1538.8528435257022
2013-05-20,1562.301765930287
2013-05-21,1593.8435802479787
2013-05-22,1610.1778684786482
2013-05-23,1597.618863881409
2013-05-24,1593.2950698406437
2013-05-27,1563.4011158618434
2013-05-28,1613.5450713890036
2013-05-29,1602.6406089268278
2013-05-30,1607.4011400377542
2013-05-31,1624.3458322516922
2013-06-03,1647.3222632447403
2013-06-04,1669.7260832996706
2013-06-05,1659.3263892487994
2013-06-06,1683.3607684996798
2013-06-07,1696.9669336134343
2013-06-10,1680.0840328001027
2013-06-11,1687.152048618842
2013-06-12,1696.391143139241
2013-06-13,1735.826104615693
2013-06-14,1712.9151588956622
2013-06-17,1682.287618177728
2013-06-18,1652.100679018013
2013-06-19,1665.024627286493
2013-06-20,1650.453894304729
2013-06-21,1625.581507352733
2013-06-24,1578.5423405793742
2013-06-25,1578.1265948764576
2013-06-26,1566.1024687054194
2013-06-27,1563.812332721402
2013-06-28,1548.9468227818188
2013-07-01,1577.5449720058755
2013-07-02,1598.4882347185028
2013-07-03,1599.927722869766
2013-07-04,1609.8939960662274
2013-07-05,1620.7586645847264
2013-07-08,1634.5271685662744
2013-07-09,1671.104288038943
2013-07-10,1695.492982508239
2013-07-11,1675.3836312612325
2013-07-12,1696.1350926781745
2013-07-15,1702.6264272946876
2013-07-16,1700.7040272395082
2013-07-17,1689.7274164228343
2013-07-18,1691.0023435574726
2013-07-19,1715.3782252973792
2013-07-22,1736.2247371717542
2013-07-23,1735.1165963564358
2013-07-24,1742.5755418628128
2013-07-25,1718.8995482032753
2013-07-26,1703.7635153570625
2013-07-29,1678.1056339680865
2013-07-30,1680.3960662524091
2013-07-31,1683.3870453975376
2013-08-01,1662.177810771688
2013-08-02,1658.2669958647207
2013-08-05,1635.204752278397
2013-08-06,1630.067679484005
2013-08-07,1674.4202437143374
2013-08-08,1674.4202437143374
2013-08-09,1674.4202437143374
2013-08-12,1684.9993059038343
2013-08-13,1697.0696092366416
2013-08-14,1697.0696092366416
2013-08-15,1712.3076433963547
2013-08-16,1707.2634209339546
2013-08-19,1699.8450085648026
2013-08-20,1688.869855112763
2013-08-21,1645.7852269878983
2013-08-22,1623.161279973691
2013-08-23,1619.8385752854679
2013-08-26,1631.9074577556814
2013-08-27,1606.8805328660771
2013-08-28,1588.175933271643
2013-08-29,1582.2018881093672
2013-08-30,1578.96796826263
2013-09-02,1547.368188774457
2013-09-03,1555.046303347059
2013-09-04,1562.5249693878686
2013-09-05,1603.6504475226714
2013-09-06,1625.3286661688255
2013-09-09,1630.359292494127
2013-09-10,1635.8262922837578
2013-09-11,1651.3873116651316
2013-09-12,1651.9135204691224
2013-09-13,1643.40788920015
2013-09-16,1655.5242194173206
2013-09-17,1643.342361068489
2013-09-18,1620.1001845800736
2013-09-19,1662.2128849484523
2013-09-20,1674.4322736506756
2013-09-23,1679.394053174195
2013-09-24,1628.3926087847328
2013-09-25,1625.8139350711958
2013-09-26,1617.9098084229736
2013-09-27,1579.9670219947434
2013-09-30,1533.1275900171042
2013-10-01,1536.4006972900836
2013-10-02,1548.7657095938284
2013-10-03,1548.7579576107253
2013-10-04,1539.893253905147
2013-10-07,1521.5146786981688
2013-10-08,1543.827432053381
2013-10-09,1514.9078787336505
2013-10-10,1515.4475235097113
2013-10-11,1518.5070357172112
2013-10-14,1502.2025384414897
2013-10-15,1502.2025384414897
2013-10-16,1502.2025384414897
2013-10-17,1502.2025384414897
2013-10-18,1502.2025384414897
2013-10-21,1509.1184251660463
2013-10-22,1549.7429266553884
2013-10-23,1560.8601783542417
2013-10-24,1569.2662973125566
2013-10-25,1583.8010531453167
2013-10-28,1572.8304902591597
2013-10-29,1567.793191943177
2013-10-30,1571.6883883511177
2013-10-31,1613.9513876038911
2013-11-01,1597.0156127297744
2013-11-04,1575.441584367894
2013-11-05,1604.5831096885638
2013-11-06,1628.2200561659163
2013-11-07,1638.426221321234
2013-11-08,1643.9861461259488
2013-11-11,1640.4145502566016
2013-11-12,1635.6963372995017
2013-11-13,1625.7234491128615
2013-11-14,1626.5557953050998
2013-11-15,1625.7234491128615
2013-11-18,1648.5787893931802
2013-11-19,1658.587391250717
2013-11-20,1655.1412335142436
2013-11-21,1652.488325901554
2013-11-22,1648.9860934929156
2013-11-25,1656.6129662048647
2013-11-26,1634.3079424612242
2013-11-27,1628.2636879693857
2013-11-28,1656.46106640574
2013-11-29,1663.4691238846399
2013-12-02,1671.892684751721
2013-12-03,1681.9805362480085
2013-12-04,1675.687366042634
2013-12-05,1700.347359492201
2013-12-06,1705.029689208326
2013-12-09,1715.5984093374343
2013-12-10,1713.9134377068767
2013-12-11,1730.7427125615927
2013-12-12,1728.9705814719352
2013-12-13,1740.4979855892952
2013-12-16,1744.6815424693627
2013-12-17,1755.3223285237796
2013-12-18,1770.1834730402318
2013-12-19,1772.2559685357635
2013-12-20,1787.9316090760362
2013-12-23,1779.8372141535133
2013-12-24,1782.9383481632744
2013-12-25,1782.9383481632744
2013-12-26,1778.7019777076664
2013-12-27,1768.1910482453295
2013-12-30,1768.7408364795547
2013-12-31,1769.52041239726
2014-01-01,1793.3735014984318
2014-01-02,1814.1405901567368
2014-01-03,1818.893701363209
2014-01-06,1819.1943088723704
2014-01-07,1819.813297443091
2014-01-08,1824.341487822254
2014-01-09,1825.167024911418
2014-01-10,1828.548556929598
2014-01-13,1829.3246448545517
2014-01-14,1829.3246448545517
2014-01-15,1837.2363357689858
2014-01-16,1832.4192737652593
2014-01-17,1843.9799829628046
2014-01-20,1842.861050503555
2014-01-21,1849.9437762426078
2014-01-22,1835.248464208934
2014-01-23,1837.987436899932
2014-01-24,1827.3441935595629
2014-01-27,1797.6878386875724
2014-01-28,1791.8135737455975
2014-01-29,1788.5717467448476
2014-01-30,1787.2019055763758
2014-01-31,1798.6872402637366
2014-02-03,1810.5275077945846
2014-02-04,1797.1555411671536
2014-02-05,1797.1555411671536
2014-02-06,1805.9800766031858
2014-02-07,1797.099406787415
2014-02-10,1770.6303525087797
2014-02-11,1768.5360472521772
2014-02-12,1803.559029059612
2014-02-13,1793.566965176713
2014-02-14,1788.1230635074633
2014-02-17,1770.2294400813405
2014-02-18,1766.5331046365138
2014-02-19,1752.1634479438046
2014-02-20,1745.2987987991269
2014-02-21,1747.5403680494765
2014-02-24,1757.0817522890688
2014-02-25,1747.249015699567
2014-02-26,1744.2555819370027
2014-02-27,1744.3687117539507
2014-02-28,1767.9710022076097
2014-03-03,1767.8020528192822
2014-03-04,1791.1824179989017
2014-03-05,1815.7581840926894
2014-03-06,1850.9436218540993
2014-03-07,1867.6215755347462
2014-03-10,1922.0159298184499
2014-03-11,1958.9029046326928
2014-03-12,1979.339598027327
2014-03-13,1954.3511073517268
2014-03-14,1945.7505867955554
2014-03-17,1962.0310896924286
2014-03-18,1961.7315864201353
2014-03-19,1969.2292325544477
2014-03-20,1960.6319476181009
2014-03-21,1924.6778128703263
2014-03-24,1894.7325891990426
2014-03-25,1915.4481852847894
2014-03-26,1920.072006312566
2014-03-27,1951.1382878369445
2014-03-28,1941.5278406654543
2014-03-31,1932.6145883004176
2014-04-01,1970.9457630867755
2014-04-02,2002.9283236522674
2014-04-03,2037.302488099432
2014-04-04,2036.9583100971722
2014-04-07,2053.6045477201096
2014-04-08,2055.834437014028
2014-04-09,2081.4115570860795
2014-04-10,2113.8671180284655
2014-04-11,2132.5576934118963
2014-04-14,2121.861190841519
2014-04-15,2113.400825937505
2014-04-16,2137.5236240148174
2014-04-17,2134.2504999664366
2014-04-18,2110.8976325391754
2014-04-21,2069.0991924280816
2014-04-22,2080.095326508861
2014-04-23,2049.8055372379836
2014-04-24,2057.740047789191
