Date,NIGERIA IMI
2011-12-01,741.2762398200064
2011-12-02,740.2038715336862
2011-12-05,745.6093939424973
2011-12-06,741.3110677541226
2011-12-07,734.4912366146684
2011-12-08,728.4766701499085
2011-12-09,735.5501288477285
2011-12-12,732.6023664401471
2011-12-13,735.8238282859144
2011-12-14,732.1545591148478
2011-12-15,731.7858378580846
2011-12-16,746.5607649329829
2011-12-19,743.1262596213129
2011-12-20,748.4984078834383
2011-12-21,761.6307978522058
2011-12-22,771.2627875528667
2011-12-23,777.5571055327084
2011-12-26,777.5571055327084
2011-12-27,777.5571055327084
2011-12-28,771.5937157045947
2011-12-29,765.3963686717517
2011-12-30,765.6734633830177
2012-01-02,765.6734633830177
2012-01-03,769.0350671420939
2012-01-04,771.4036063442556
2012-01-05,770.9921496815556
2012-01-06,759.4443804207223
2012-01-09,757.4166275328625
2012-01-10,760.4616926457778
2012-01-11,759.6104495262103
2012-01-12,759.5238723613382
2012-01-13,757.3027340557809
2012-01-16,756.4421115692373
2012-01-17,763.5469160893483
2012-01-18,765.0858415091127
2012-01-19,759.6984722771451
2012-01-20,756.2507319995
2012-01-23,748.8339422907903
2012-01-24,746.1396591265004
2012-01-25,754.8016224881285
2012-01-26,757.7347188551239
2012-01-27,760.353564384941
2012-01-30,751.229520057477
2012-01-31,761.9192307835349
2012-02-01,764.4223825559105
2012-02-02,770.7118153380516
2012-02-03,775.7085973306317
2012-02-06,774.138581486743
2012-02-07,770.3385604633461
2012-02-08,770.5886075258045
2012-02-09,768.7728732934798
2012-02-10,772.1517273164839
2012-02-13,768.6529477818809
2012-02-14,778.6992313604276
2012-02-15,775.7007724156566
2012-02-16,777.1224904715905
2012-02-17,786.4228718989634
2012-02-20,789.2009146112224
2012-02-21,791.9506689693915
2012-02-22,795.1130672903234
2012-02-23,804.3720230799698
2012-02-24,807.1057384313469
2012-02-27,800.3046518792889
2012-02-28,786.645302754566
2012-02-29,784.5318604476876
2012-03-01,788.3129091563223
2012-03-02,798.6629814251116
2012-03-05,804.9385319688819
2012-03-06,803.3662373077518
2012-03-07,806.92916571289
2012-03-08,813.1160230171588
2012-03-09,814.6862428580417
2012-03-12,819.5411628212612
2012-03-13,812.3851304890595
2012-03-14,805.1570354101814
2012-03-15,791.8255784688467
2012-03-16,807.2459749217984
2012-03-19,813.1220733504816
2012-03-20,809.8105814574132
2012-03-21,816.7689072669656
2012-03-22,831.1946257157517
2012-03-23,826.53861489845
2012-03-26,818.4153331531702
2012-03-27,813.1918937430845
2012-03-28,811.355393296169
2012-03-29,808.6608992486157
2012-03-30,803.4042222845013
2012-04-02,799.7579326694135
2012-04-03,812.9338869223486
2012-04-04,816.3884517144546
2012-04-05,814.3171552009177
2012-04-06,814.3171552009177
2012-04-09,814.3171552009177
2012-04-10,811.4918370755198
2012-04-11,809.6996892783643
2012-04-12,804.181694768066
2012-04-13,804.5408104846653
2012-04-16,804.7809507551532
2012-04-17,809.5884338895513
2012-04-18,817.7160184405126
2012-04-19,837.3462462138773
2012-04-20,860.8546193601092
2012-04-23,864.112543500268
2012-04-24,865.6706728481771
2012-04-25,868.7919634004362
2012-04-26,875.2610940299461
2012-04-27,875.7704716005359
2012-04-30,878.8191717728304
2012-05-01,879.0985167098211
2012-05-02,897.3900794924925
2012-05-03,913.3888511271027
2012-05-04,927.5484611752809
2012-05-07,920.4471761679837
2012-05-08,922.045918428469
2012-05-09,911.8164268030118
2012-05-10,910.4758910139719
2012-05-11,913.7226222216553
2012-05-14,911.2868927458799
2012-05-15,902.4397210974645
2012-05-16,896.8331328373939
2012-05-17,897.5670850392754
2012-05-18,890.7098486812316
2012-05-21,886.5424649835916
2012-05-22,887.4180380552921
2012-05-23,885.5014234981403
2012-05-24,878.9070309325249
2012-05-25,879.394645487123
2012-05-28,879.9807188334565
2012-05-29,878.7364413048624
2012-05-30,873.1038661525457
2012-05-31,863.328607635223
2012-06-01,852.9489956289824
2012-06-04,841.8145996630791
2012-06-05,826.8829463823276
2012-06-06,833.7640155149114
2012-06-07,821.5791016404686
2012-06-08,807.4839048906946
2012-06-11,815.0353411913269
2012-06-12,811.9538130169612
2012-06-13,814.0146365933678
2012-06-14,810.4071614670506
2012-06-15,805.6833275283208
2012-06-18,814.4259007619418
2012-06-19,822.1942707336641
2012-06-20,829.2827593510796
2012-06-21,818.4918005209526
2012-06-22,819.0766190220517
2012-06-25,818.3038070267392
2012-06-26,817.1634852471716
2012-06-27,824.2251315120014
2012-06-28,820.9788770180269
2012-06-29,824.5752806611879
2012-07-02,831.9742625634544
2012-07-03,840.4310292989727
2012-07-04,852.3137185759595
2012-07-05,862.2977234682023
2012-07-06,872.7547823457759
2012-07-09,877.9024107496862
2012-07-10,872.1977982829098
2012-07-11,882.185941807552
2012-07-12,876.1716247586957
2012-07-13,879.1945526888214
2012-07-16,894.4990855595203
2012-07-17,910.0878810412219
2012-07-18,922.0145615591185
2012-07-19,914.5145573917168
2012-07-20,907.7300290098212
2012-07-23,913.7449180083892
2012-07-24,915.5961551646533
2012-07-25,917.4360548407893
2012-07-26,912.856655457171
2012-07-27,911.2463281487825
2012-07-30,913.0782463817161
2012-07-31,916.3106760566526
2012-08-01,921.8720165299991
2012-08-02,932.8919219264736
2012-08-03,928.0944642352353
2012-08-06,922.5617810837587
2012-08-07,921.2021273046144
2012-08-08,929.5075994513585
2012-08-09,937.3542274380374
2012-08-10,941.6405501691145
2012-08-13,945.3508600257661
2012-08-14,940.0105113537713
2012-08-15,948.9408876193197
2012-08-16,954.5220121327803
2012-08-17,958.1014075115896
2012-08-20,958.1014075115896
2012-08-21,958.1014075115896
2012-08-22,955.6717891754353
2012-08-23,953.6137788859951
2012-08-24,957.9508773528099
2012-08-27,964.6268819493673
2012-08-28,965.58958590449
2012-08-29,974.5489605367358
2012-08-30,979.7276670046818
2012-08-31,977.5896960899235
2012-09-03,978.7479853526072
2012-09-04,985.1891487349917
2012-09-05,998.4949701886776
2012-09-06,1012.6761722990257
2012-09-07,1031.672820998001
2012-09-10,1025.9648673291224
2012-09-11,1020.6615341245692
2012-09-12,1033.1016755005992
2012-09-13,1052.0029618556641
2012-09-14,1065.5656601545306
2012-09-17,1063.9873258395628
2012-09-18,1065.9569217392957
2012-09-19,1072.5694832718627
2012-09-20,1086.4723964118994
2012-09-21,1082.9261027038556
2012-09-24,1078.3088367318435
2012-09-25,1075.4262354910884
2012-09-26,1070.2358340862809
2012-09-27,1071.814833386974
2012-09-28,1076.9439174772951
2012-10-01,1076.259491727389
2012-10-02,1091.1924401249912
2012-10-03,1101.5801119812145
2012-10-04,1121.9615026307217
2012-10-05,1117.9100798933719
2012-10-08,1128.3195939127486
2012-10-09,1142.593840353664
2012-10-10,1153.2117345101135
2012-10-11,1172.7078238594077
2012-10-12,1170.4569283188453
2012-10-15,1155.5623914561108
2012-10-16,1151.3454613576791
2012-10-17,1156.2974275695342
2012-10-18,1160.0071767857812
2012-10-19,1162.9571460653026
2012-10-22,1163.203110639141
2012-10-23,1158.6841754289496
2012-10-24,1136.0655749638902
2012-10-25,1135.5600149496024
2012-10-26,1135.921083316836
2012-10-29,1145.3770032989771
2012-10-30,1130.4588661480934
2012-10-31,1108.9468848881054
2012-11-01,1125.2151735860496
2012-11-02,1121.12603663112
2012-11-05,1120.59709334706
2012-11-06,1134.7214809464176
2012-11-07,1136.5277239278576
2012-11-08,1138.0283307694197
2012-11-09,1124.6758080717161
2012-11-12,1119.474346402874
2012-11-13,1100.4496118003233
2012-11-14,1105.0671795208168
2012-11-15,1102.2481337911343
2012-11-16,1101.742925160098
2012-11-19,1097.2510185418657
2012-11-20,1106.2391791503944
2012-11-21,1103.1922436981063
2012-11-22,1101.5436075101436
2012-11-23,1106.2619544527374
2012-11-26,1106.4165857250582
2012-11-27,1101.8209432646233
2012-11-28,1105.1795863635482
2012-11-29,1110.9592181185137
2012-11-30,1117.73458746733
2012-12-03,1119.187294192739
2012-12-04,1118.9003612625088
2012-12-05,1123.6516852146913
2012-12-06,1128.7754800436355
2012-12-07,1140.2592690491103
2012-12-10,1148.7685820372187
2012-12-11,1159.473108645253
2012-12-12,1186.3761785558868
2012-12-13,1196.760901352924
2012-12-14,1200.141019068932
2012-12-17,1182.91951019177
2012-12-18,1180.3561763411656
2012-12-19,1174.276205875465
2012-12-20,1188.7395209479782
2012-12-21,1181.0188827806885
2012-12-24,1178.2574399948655
2012-12-25,1178.2574399948655
2012-12-26,1177.5076738860557
2012-12-27,1183.639504490434
2012-12-28,1198.7800153979806
2012-12-31,1211.0382416637465
2013-01-01,1211.0382416637465
2013-01-02,1233.9265840574246
2013-01-03,1243.9620733392221
2013-01-04,1245.608097540984
2013-01-07,1269.7966277055357
2013-01-08,1284.4250570198255
2013-01-09,1272.3150340518025
2013-01-10,1258.3448953275142
2013-01-11,1284.0114504004518
2013-01-14,1289.0902463894706
2013-01-15,1305.1634928676058
2013-01-16,1315.737817925056
2013-01-17,1315.8338289803382
2013-01-18,1336.9389119555822
2013-01-21,1329.4190956405348
2013-01-22,1318.3974807729003
2013-01-23,1326.204956832826
2013-01-24,1326.204956832826
2013-01-25,1342.7685950058572
2013-01-28,1355.0733580087056
2013-01-29,1356.8490592281078
2013-01-30,1368.1724444172671
2013-01-31,1373.9530926622504
2013-02-01,1392.3949965094487
2013-02-04,1418.6232031558447
2013-02-05,1435.0529207436216
2013-02-06,1451.2271839240839
2013-02-07,1434.610219271587
2013-02-08,1431.1688299492585
2013-02-11,1441.426187662414
2013-02-12,1444.0907828249972
2013-02-13,1439.7351774483548
2013-02-14,1419.7640335753856
2013-02-15,1427.6776856333215
2013-02-18,1430.240915526202
2013-02-19,1432.8207306273819
2013-02-20,1449.9414828523013
2013-02-21,1438.4734359348317
2013-02-22,1426.0833832070132
2013-02-25,1421.8998930842113
2013-02-26,1424.1349857223565
2013-02-27,1425.8307904621554
2013-02-28,1406.1447734171832
2013-03-01,1412.7201499454245
2013-03-04,1414.4001658519228
2013-03-05,1414.59674120233
2013-03-06,1410.198020295619
2013-03-07,1416.0712329659536
2013-03-08,1421.7355726596913
2013-03-11,1419.5423529692487
2013-03-12,1448.193139005257
2013-03-13,1439.9676444898003
2013-03-14,1424.7954262413755
2013-03-15,1415.0180440445874
2013-03-18,1424.915483266779
2013-03-19,1425.6964034389373
2013-03-20,1420.391651746181
2013-03-21,1420.9536082002512
2013-03-22,1416.8481143406368
2013-03-25,1415.351062653676
2013-03-26,1419.8156012103036
2013-03-27,1429.9115224215534
2013-03-28,1433.180059421109
2013-03-29,1433.180059421109
2013-04-01,1432.9541126988292
2013-04-02,1466.717964176989
2013-04-03,1482.1309959265584
2013-04-04,1470.0212052714514
2013-04-05,1466.241916766429
2013-04-08,1471.297260381746
2013-04-09,1451.3620754324072
2013-04-10,1421.849842166263
2013-04-11,1413.7896361666808
2013-04-12,1415.0563960599497
2013-04-15,1418.4776975265188
2013-04-16,1406.8766205005354
2013-04-17,1394.9122986842012
2013-04-18,1383.8816465784553
2013-04-19,1391.0894787877032
2013-04-22,1397.80335791433
2013-04-23,1400.5509024706469
2013-04-24,1407.7849751380795
2013-04-25,1401.1299749228172
2013-04-26,1400.3571498202718
2013-04-29,1414.4392534054773
2013-04-30,1419.532969533902
2013-05-01,1419.532969533902
2013-05-02,1432.3899624582873
2013-05-03,1452.332185227626
2013-05-06,1456.1457378169769
2013-05-07,1465.8093589553907
2013-05-08,1501.1415060588577
2013-05-09,1518.9184069589223
2013-05-10,1529.1663594984493
2013-05-13,1536.608271839564
2013-05-14,1533.7457519684092
2013-05-15,1544.1857032688558
2013-05-16,1545.2074288335557
2013-05-17,1549.1182280380735
2013-05-20,1556.602910436491
2013-05-21,1567.2369026924616
2013-05-22,1575.2784244429574
2013-05-23,1567.6275959499899
2013-05-24,1585.5594556800243
2013-05-27,1583.260657040468
2013-05-28,1582.8581042614076
2013-05-29,1583.8580146241752
2013-05-30,1616.3852044795942
2013-05-31,1594.693990942611
2013-06-03,1590.6070964205196
2013-06-04,1609.1114627948925
2013-06-05,1622.8771187567636
2013-06-06,1623.2421249481224
2013-06-07,1615.5414031804503
2013-06-10,1619.575072124286
2013-06-11,1633.1281196816458
2013-06-12,1594.5947459821205
2013-06-13,1500.0266049661714
2013-06-14,1477.686721258967
2013-06-17,1492.0186022883788
2013-06-18,1486.9559865208776
2013-06-19,1503.242712403449
2013-06-20,1484.5128554387895
2013-06-21,1477.7580174621792
2013-06-24,1435.4030784968577
2013-06-25,1401.999514228025
2013-06-26,1418.9498304952408
2013-06-27,1435.7298824231295
2013-06-28,1427.7514123136968
2013-07-01,1421.1049950048705
2013-07-02,1446.4460108759865
2013-07-03,1445.6138736098417
2013-07-04,1460.3697821354162
2013-07-05,1470.7519948861489
2013-07-08,1466.176473131572
2013-07-09,1466.0449193682919
2013-07-10,1475.6193300794894
2013-07-11,1482.1465184785818
2013-07-12,1489.7214599445817
2013-07-15,1508.7667405932546
2013-07-16,1520.9857927060466
2013-07-17,1528.1643580479356
2013-07-18,1547.0620887352284
2013-07-19,1545.7317736783548
2013-07-22,1529.25569125493
2013-07-23,1512.9983615163471
2013-07-24,1509.2625982626216
2013-07-25,1483.7519337927724
2013-07-26,1476.9421475939344
2013-07-29,1486.5001887749104
2013-07-30,1496.4837863831963
2013-07-31,1504.0061657543167
2013-08-01,1532.3747880590147
2013-08-02,1535.1429611237397
2013-08-05,1540.9503892078476
2013-08-06,1534.467587342877
2013-08-07,1523.0343278725356
2013-08-08,1523.3198075965977
2013-08-09,1523.0343278725356
2013-08-12,1506.690304940723
2013-08-13,1490.2452202159623
2013-08-14,1464.4743729282816
2013-08-15,1471.5463793650733
2013-08-16,1465.6425739600083
2013-08-19,1455.1060190331236
2013-08-20,1439.9641833775033
2013-08-21,1431.1067797525836
2013-08-22,1437.476218755078
2013-08-23,1448.2299254508446
2013-08-26,1440.5366720040638
2013-08-27,1432.4461897136775
2013-08-28,1418.9576673719725
2013-08-29,1415.0057991445337
2013-08-30,1403.0084278554832
2013-09-02,1411.8994991753395
2013-09-03,1410.2121103541954
2013-09-04,1405.7146816791274
2013-09-05,1407.8912308505942
2013-09-06,1405.7039264885957
2013-09-09,1404.2663600690623
2013-09-10,1392.557887376129
2013-09-11,1411.9855342647752
2013-09-12,1402.5587927042104
2013-09-13,1412.9772067450535
2013-09-16,1404.966628842498
2013-09-17,1393.8888076052574
2013-09-18,1391.7922152895312
2013-09-19,1411.5403799160806
2013-09-20,1432.907809083427
2013-09-23,1441.9498298247897
2013-09-24,1431.7760703219144
2013-09-25,1436.4272474766476
2013-09-26,1424.896428141134
2013-09-27,1457.6338385201188
2013-09-30,1449.4750614475045
2013-10-01,1449.4750614475045
2013-10-02,1461.392284813905
2013-10-03,1465.3148843160843
2013-10-04,1481.2580636322284
2013-10-07,1474.616806620962
2013-10-08,1483.6347739062535
2013-10-09,1485.0276095610484
2013-10-10,1476.7017478187624
2013-10-11,1486.9499466128887
2013-10-14,1487.4349270705322
2013-10-15,1486.9705390196207
2013-10-16,1486.9705390196207
2013-10-17,1496.7168465300056
2013-10-18,1510.6614514691241
2013-10-21,1509.7207333138856
2013-10-22,1519.1337613265364
2013-10-23,1525.4426794872043
2013-10-24,1525.7962641785848
2013-10-25,1517.9095497260496
2013-10-28,1507.5075501667975
2013-10-29,1515.9560827132884
2013-10-30,1510.1727394001975
2013-10-31,1528.0421736076134
2013-11-01,1535.2683932951677
2013-11-04,1544.7612900024012
2013-11-05,1549.0722624389994
2013-11-06,1554.2328104761123
2013-11-07,1558.773138269992
2013-11-08,1547.905989838547
2013-11-11,1543.547694529815
2013-11-12,1551.6192872152483
2013-11-13,1530.0285514093116
2013-11-14,1529.997166049007
2013-11-15,1534.4761155577405
2013-11-18,1541.5573878381338
2013-11-19,1550.2703239855464
2013-11-20,1571.5222073273383
2013-11-21,1587.8004116448915
2013-11-22,1601.2853577238136
2013-11-25,1598.8816564896865
2013-11-26,1581.7715881347851
2013-11-27,1579.0136114031823
2013-11-28,1577.7705988175403
2013-11-29,1577.6200277107248
2013-12-02,1584.5744821969536
2013-12-03,1585.3098711939458
2013-12-04,1585.492838019005
2013-12-05,1571.444703852217
2013-12-06,1567.164176636254
2013-12-09,1567.650517863233
2013-12-10,1570.79049489213
2013-12-11,1558.251543942581
2013-12-12,1559.646364566626
2013-12-13,1554.389882761498
2013-12-16,1552.6588498038168
2013-12-17,1543.5618651943457
2013-12-18,1546.6132607858754
2013-12-19,1590.009615147888
2013-12-20,1564.1755597826448
2013-12-23,1579.5527249194529
2013-12-24,1580.781066579554
2013-12-25,1580.781066579554
2013-12-26,1576.8254054808247
2013-12-27,1585.7063007550785
2013-12-30,1596.1707533843855
2013-12-31,1647.0896454637254
2014-01-01,1647.0896454637254
2014-01-02,1650.2714816632913
2014-01-03,1663.7178623418506
2014-01-06,1647.3472401943843
2014-01-07,1626.1957438340746
2014-01-08,1614.1239229545536
2014-01-09,1623.615314933959
2014-01-10,1628.3768846173903
2014-01-13,1624.098842508816
2014-01-14,1625.1161296008981
2014-01-15,1640.9758970993398
2014-01-16,1643.5506672909603
2014-01-17,1643.2250208890832
2014-01-20,1643.3767790706552
2014-01-21,1659.2321905004321
2014-01-22,1629.4161534975892
2014-01-23,1643.857776174434
2014-01-24,1633.8339098135677
2014-01-27,1591.9346659923294
2014-01-28,1564.2710362012763
2014-01-29,1542.7179745806682
2014-01-30,1537.0265766769533
2014-01-31,1533.710470967886
2014-02-03,1549.533123873919
2014-02-04,1543.2862646425547
2014-02-05,1532.8366984913953
2014-02-06,1525.056127646195
2014-02-07,1518.4098470354154
2014-02-10,1499.3073748472948
2014-02-11,1492.2265716749525
2014-02-12,1478.949221247921
2014-02-13,1449.2049301851262
2014-02-14,1418.6003115058168
2014-02-17,1436.910298007701
2014-02-18,1425.8091772317878
2014-02-19,1437.106313913048
2014-02-20,1399.812518009915
2014-02-21,1382.3124475094282
2014-02-24,1394.4692612844951
2014-02-25,1417.328311079796
2014-02-26,1404.535056807846
2014-02-27,1393.3128942752514
2014-02-28,1428.6445774150734
2014-03-03,1442.1307934820184
2014-03-04,1411.161946516497
2014-03-05,1419.9741946828278
2014-03-06,1412.4192062914426
2014-03-07,1407.4542894558322
2014-03-10,1424.0686650743319
2014-03-11,1416.0705511356832
2014-03-12,1411.2125668820581
2014-03-13,1387.1063738796088
2014-03-14,1369.4545397036543
2014-03-17,1358.8967193269243
2014-03-18,1342.653193863725
2014-03-19,1330.7400019259962
2014-03-20,1345.1572733693029
2014-03-21,1373.8745850703344
2014-03-24,1368.0657874247095
2014-03-25,1373.3497394329338
2014-03-26,1377.4224355745323
2014-03-27,1383.4487732932553
2014-03-28,1384.2858468198087
2014-03-31,1401.4237452913599
2014-04-01,1403.6031670611915
2014-04-02,1412.9331922022855
2014-04-03,1418.8128624990554
2014-04-04,1426.9097418415163
2014-04-07,1422.6512182066642
2014-04-08,1439.1906618667
2014-04-09,1455.0473976789842
2014-04-10,1466.219364005825
2014-04-11,1472.158912415156
2014-04-14,1464.9214523787564
2014-04-15,1470.0101285924102
2014-04-16,1467.64444681096
2014-04-17,1467.1942053509074
2014-04-18,1467.1942053509074
2014-04-21,1467.0133716533232
2014-04-22,1476.5708488872947
2014-04-23,1485.7448582575062
2014-04-24,1489.193239591799
2014-04-25,1482.8762883058866
2014-04-28,1469.9688008008138
2014-04-29,1471.3609534636978
2014-04-30,1474.4452750530857
2014-05-01,1474.9044607507044
2014-05-02,1491.0678852738854
2014-05-05,1499.5074554631913
2014-05-06,1477.6620546886138
2014-05-07,1482.697805731017
2014-05-08,1492.8265788482956
2014-05-09,1487.9103124166356
2014-05-12,1484.7811504821937
2014-05-13,1501.631104915954
2014-05-14,1511.509082251917
2014-05-15,1511.7632253515324
2014-05-16,1509.61455898072
