Date,BOTSWANA IMI
2011-06-02,1073.287848369657
2011-06-03,1077.488583588325
2011-06-06,1087.8142404216808
2011-06-07,1090.8401317070154
2011-06-08,1088.923404197802
2011-06-09,1098.0241797939962
2011-06-10,1079.3009904072044
2011-06-13,1073.234110525777
2011-06-14,1077.0871050478995
2011-06-15,1062.9439030949518
2011-06-16,1056.175147548606
2011-06-17,1081.4424400238809
2011-06-20,1100.3010709843043
2011-06-21,1106.613663219093
2011-06-22,1100.0822388696722
2011-06-23,1088.7691104499304
2011-06-24,1088.2379602782535
2011-06-27,1081.611057943516
2011-06-28,1075.2216942801535
2011-06-29,1075.9288443586015
2011-06-30,1081.9396200254093
2011-07-01,1082.6467701038573
2011-07-04,1088.303970731441
2011-07-05,1085.4753704176492
2011-07-06,1087.9024371953064
2011-07-07,1093.590815951883
2011-07-08,1093.590815951883
2011-07-11,1090.3062665366228
2011-07-12,1080.6194388971069
2011-07-13,1090.115295059157
2011-07-14,1097.713177965311
2011-07-15,1098.0258131568996
2011-07-18,1089.2939975453141
2011-07-19,1096.9343362054515
2011-07-20,1099.4811157588306
2011-07-21,1109.6682339723473
2011-07-22,1112.5788391762092
2011-07-25,1125.311441153849
2011-07-26,1135.2439056556973
2011-07-27,1134.1267944654587
2011-07-28,1126.8098474043913
2011-07-29,1125.3464579921779
2011-08-01,1128.0744634668274
2011-08-02,1117.8590414173218
2011-08-03,1115.8355347029137
2011-08-04,1083.6344830654448
2011-08-05,1082.0234137448958
2011-08-08,1076.3922656342556
2011-08-09,1052.2724389461303
2011-08-10,1065.7117597364368
2011-08-11,1052.7284692624905
2011-08-12,1064.2691719059983
2011-08-15,1065.351112778827
2011-08-16,1076.8550334495785
2011-08-17,1095.814291488421
2011-08-18,1085.5180498234292
2011-08-19,1087.7243873230705
2011-08-22,1085.5180498234292
2011-08-23,1082.5340168291689
2011-08-24,1070.9605535123083
2011-08-25,1067.696535570686
2011-08-26,1067.9563916874104
2011-08-29,1080.4950187019424
2011-08-30,1066.986125922973
2011-08-31,1054.3619198942422
2011-09-01,1053.6573679932103
2011-09-02,1045.655951885359
2011-09-05,1035.8507386727704
2011-09-06,1020.2188341429539
2011-09-07,1019.5259860382728
2011-09-08,1017.4474417242292
2011-09-09,1006.7082961016717
2011-09-12,990.8165312030126
2011-09-13,990.4726170998529
2011-09-14,990.128702996693
2011-09-15,905.2693462178258
2011-09-16,895.5062825223853
2011-09-19,878.0024948011801
2011-09-20,874.8393116297458
2011-09-21,871.085978866229
2011-09-22,836.4194725685907
2011-09-23,848.4399213210108
2011-09-26,868.2081569925263
2011-09-27,886.0633375990564
2011-09-28,884.1502825340709
2011-09-29,869.4138196162406
2011-09-30,868.4698306698606
2011-10-03,855.4544565592905
2011-10-04,843.5880273930668
2011-10-05,864.3820468625556
2011-10-06,864.7008893733864
2011-10-07,886.764418740334
2011-10-10,893.2206576827464
2011-10-11,883.5362992691279
2011-10-12,898.2532748512822
2011-10-13,890.8163326908864
2011-10-14,889.2164969893857
2011-10-17,888.5719036606512
2011-10-18,876.9692237434283
2011-10-19,882.1259703733051
2011-10-20,870.3317625077681
2011-10-21,871.086424566694
2011-10-24,868.1409977607524
2011-10-25,870.5262181841688
2011-10-26,866.0992777357204
2011-10-27,875.5116908021706
2011-10-28,857.4893484182787
2011-10-31,855.285371325573
2011-11-01,834.9140849641554
2011-11-02,844.1737605829817
2011-11-03,845.6122120611893
2011-11-04,856.3766813682909
2011-11-07,853.0673855211367
2011-11-08,856.6643528312532
2011-11-09,845.0938941746725
2011-11-10,839.1455556969017
2011-11-11,841.432889464996
2011-11-14,839.4677091220843
2011-11-15,827.7785288558186
2011-11-16,825.3176487997627
2011-11-17,832.2064635852806
2011-11-18,859.5354147349722
2011-11-21,846.1400576222193
2011-11-22,842.6317498069747
2011-11-23,835.9340712505982
2011-11-24,834.2835012901411
2011-11-25,839.6137050471327
2011-11-28,853.8499297184524
2011-11-29,855.1441319612993
2011-11-30,872.6158622397368
2011-12-01,870.9981094361779
2011-12-02,876.4984689682785
2011-12-05,891.4139612533266
2011-12-06,887.4681967623491
2011-12-07,902.0075070179889
2011-12-08,890.9829708211023
2011-12-09,896.662277346771
2011-12-12,890.648248434736
2011-12-13,886.5125948286625
2011-12-14,875.1684366712763
2011-12-15,874.5011332502536
2011-12-16,867.089220017141
2011-12-19,862.806484507938
2011-12-20,868.9161393959406
2011-12-21,865.4762102039855
2011-12-22,876.3519439980354
2011-12-23,872.6776007578765
2011-12-26,872.6776007578765
2011-12-27,872.6776007578765
2011-12-28,870.7135851522698
2011-12-29,868.4222336123953
2011-12-30,875.9509601005541
2012-01-02,875.9509601005541
2012-01-03,879.8789913117673
2012-01-04,870.0589132837343
2012-01-05,868.7495695466631
2012-01-06,869.4042414151987
2012-01-09,868.749569546663
2012-01-10,868.566157627403
2012-01-11,866.9347411029337
2012-01-12,870.5238574567661
2012-01-13,863.9981913588894
2012-01-16,855.9588258330909
2012-01-17,858.4284792251656
2012-01-18,861.9690541301064
2012-01-19,849.7845128532786
2012-01-20,847.268496530989
2012-01-23,850.4135169338508
2012-01-24,847.8975006115614
2012-01-25,837.5357713042548
2012-01-26,854.0928007257861
2012-01-27,855.6547846334779
2012-01-30,850.9688329104029
2012-01-31,854.4051975073244
2012-02-01,865.0266880796277
2012-02-02,868.7754494580875
2012-02-03,872.211814055009
2012-02-06,870.0250365842408
2012-02-07,865.8480871691875
2012-02-08,870.2069052994889
2012-02-09,864.4721824942399
2012-02-10,852.3708131054116
2012-02-13,854.8531452877352
2012-02-14,851.1296470142496
2012-02-15,850.5090639686688
2012-02-16,850.6564361288645
2012-02-17,857.2167685411694
2012-02-20,866.9334436520568
2012-02-21,864.1105778803967
2012-02-22,861.6013638611435
2012-02-23,865.3651848900238
2012-02-24,871.9518716905638
2012-02-27,872.2655234429706
2012-02-28,875.4020409670372
2012-02-29,881.0477725103574
2012-03-01,879.1658619959172
2012-03-02,873.2064787001904
2012-03-05,871.0109164333437
2012-03-06,893.1109818582522
2012-03-07,891.81426899893
2012-03-08,903.1605065180004
2012-03-09,920.3115494557953
2012-03-12,915.6852077350123
2012-03-13,917.3374726352921
2012-03-14,904.1359978736526
2012-03-15,907.7683923136125
2012-03-16,911.4007867535726
2012-03-19,915.6936165462522
2012-03-20,910.4101337244924
2012-03-21,908.4288276663325
2012-03-22,903.8057801972926
2012-03-23,904.7964332263729
2012-03-26,917.8785209113774
2012-03-27,922.137034889362
2012-03-28,915.1359944943233
2012-03-29,910.4686342309644
2012-03-30,917.8030575019571
2012-04-02,917.8030575019571
2012-04-03,917.1362917500489
2012-04-04,904.1343595878344
2012-04-05,901.8006794561549
2012-04-06,901.8006794561549
2012-04-09,901.8006794561549
2012-04-10,890.4656616737118
2012-04-11,893.4661075572999
2012-04-12,899.8003822004299
2012-04-13,895.7997876889793
2012-04-16,894.4662561851621
2012-04-17,904.4677424637887
2012-04-18,903.8009767118803
2012-04-19,901.1339137042464
2012-04-20,922.3215420123452
2012-04-23,918.9244092609185
2012-04-24,904.1343595878342
2012-04-25,905.8012739676054
2012-04-26,908.4683369752393
2012-04-27,909.8018684790562
2012-04-30,910.4686342309645
2012-05-01,911.4687828588272
2012-05-02,908.4683369752391
2012-05-03,912.4689314866898
2012-05-04,915.0742174162149
2012-05-07,910.3625443585366
2012-05-08,904.304678998665
2012-05-09,896.5640732610506
2012-05-10,896.5640732610506
2012-05-11,892.5254963544694
2012-05-14,884.4483425413069
2012-05-15,877.3808329547898
2012-05-16,876.0346406525958
2012-05-17,871.9960637460147
2012-05-18,874.6884483504023
2012-05-21,882.4271588065349
2012-05-22,894.1482163089029
2012-05-23,881.1449127422217
2012-05-24,885.2512191316999
2012-05-25,881.8292971404682
2012-05-28,886.6199879281927
2012-05-29,885.2512191317
2012-05-30,871.8163299157899
2012-05-31,872.5019896325933
2012-06-01,874.6242696700485
2012-06-04,882.9112741990974
2012-06-05,884.6377334759826
2012-06-06,888.7812357405071
2012-06-07,893.6153217157859
2012-06-08,882.2206904883434
2012-06-11,882.2206904883434
2012-06-12,882.9112741990974
2012-06-13,890.1624031620154
2012-06-14,887.4000683189989
2012-06-15,889.8171113066383
2012-06-18,890.8529868727694
2012-06-19,896.2443941855067
2012-06-20,897.6211136850238
2012-06-21,886.3497287862807
2012-06-22,879.8525664224924
2012-06-25,853.8095887691582
2012-06-26,855.1462769707538
2012-06-27,858.1538254243438
2012-06-28,868.2216092083436
2012-06-29,873.5257397426925
2012-07-02,873.5257397426925
2012-07-03,878.8724925490748
2012-07-04,873.1915676922935
2012-07-05,880.8958157660453
2012-07-06,872.4645771005969
2012-07-09,872.4645771005969
2012-07-10,875.8370725667762
2012-07-11,872.4645771005969
2012-07-12,864.3705879817664
2012-07-13,868.4175825411818
2012-07-16,875.4998230201584
2012-07-17,874.4880743803044
2012-07-18,879.5468175795736
2012-07-19,876.8488212066302
2012-07-20,871.1155789141252
2012-07-23,860.3235934223513
2012-07-24,857.6255970494078
2012-07-25,857.962846596026
2012-07-26,872.8018266472152
2012-07-27,875.1625734735406
2012-07-30,875.8370725667764
2012-07-31,875.8370725667764
2012-08-01,873.1390761938331
2012-08-02,864.0333384351487
2012-08-03,879.8840671261918
2012-08-06,880.2213166728096
2012-08-07,887.232600676011
2012-08-08,888.5939088473589
2012-08-09,891.9971792757286
2012-08-10,892.6778333614026
2012-08-13,886.3074172345863
2012-08-14,883.0957421803889
2012-08-15,878.0185340038055
2012-08-16,878.357014548911
2012-08-17,869.664628048129
2012-08-20,872.0296833691613
2012-08-21,878.786984286396
2012-08-22,872.3675484150228
2012-08-23,876.7597940112256
2012-08-24,869.6646280481289
2012-08-27,859.8246856763378
2012-08-28,858.8221695251412
2012-08-29,858.4879974747423
2012-08-30,855.1462769707534
2012-08-31,859.8246856763378
2012-09-03,861.1613738779333
2012-09-04,860.4930297771356
2012-09-05,858.9514276973458
2012-09-06,868.5131589867091
2012-09-07,876.8674602466812
2012-09-10,877.5358043474791
2012-09-11,879.8750087002712
2012-09-12,878.1664129026275
2012-09-13,872.9131897248672
2012-09-14,880.4000470378198
2012-09-17,871.2694575144185
2012-09-18,878.4337999036295
2012-09-19,880.9801579780041
2012-09-20,874.9299317881513
2012-09-21,878.7010620497991
2012-09-24,878.2911685602917
2012-09-25,893.090832434383
2012-09-26,887.3245794334774
2012-09-27,890.3773016104274
2012-09-28,886.307005374494
2012-10-01,882.5759004915552
2012-10-02,879.5231783146052
2012-10-03,877.6527896540684
2012-10-04,875.2706378403504
2012-10-05,866.762952791358
2012-10-08,859.7498813623373
2012-10-09,864.5433892632026
2012-10-10,882.3033406799483
2012-10-11,883.6955353003507
2012-10-12,887.8721191615574
2012-10-15,877.4306595085403
2012-10-16,882.3033406799483
2012-10-17,889.7602271290597
2012-10-18,900.7124593176726
2012-10-19,900.7124593176726
2012-10-22,901.4186235350913
2012-10-23,891.179242382519
2012-10-24,906.1705266992878
2012-10-25,904.3136538674447
2012-10-26,922.2692881949332
2012-10-29,913.9172442652765
2012-10-30,918.9665108081787
2012-10-31,944.1779139675689
2012-11-01,950.9554003732675
2012-11-02,943.4763960447322
2012-11-05,957.589506675917
2012-11-06,961.372950005336
2012-11-07,959.8595726735686
2012-11-08,1000.3606995650836
2012-11-09,1001.1540070191397
2012-11-12,999.170738383999
2012-11-13,995.6060062950272
2012-11-14,989.3670296812745
2012-11-15,988.1774100063068
2012-11-16,986.1165129864171
2012-11-19,991.2586018361372
2012-11-20,998.8734135209957
2012-11-21,1007.585291116293
2012-11-22,1018.0025961743327
2012-11-23,1028.8868216024712
2012-11-26,1030.5297546509382
2012-11-27,1030.940487913055
2012-11-28,1030.5297546509382
2012-11-29,1035.8692870584562
2012-11-30,1027.654621816121
2012-12-03,1032.994154223639
2012-12-04,1005.8212099085133
2012-12-05,1008.7083724884964
2012-12-06,1009.5108323799354
2012-12-07,1007.1270995998175
2012-12-10,1007.1270995998175
2012-12-11,1009.5108323799353
2012-12-12,1010.3054099733079
2012-12-13,1010.3054099733079
2012-12-14,1013.4837203467986
2012-12-17,1018.2511859070345
2012-12-18,1030.3172684978858
2012-12-19,1029.3693385154475
2012-12-20,1028.1714688430086
2012-12-21,1022.5814103716293
2012-12-24,1021.383540699191
2012-12-25,1021.383540699191
2012-12-26,1024.1785699348807
2012-12-27,1026.5743092797575
2012-12-28,1024.9771497165063
2012-12-31,1025.376439607319
2013-01-01,1025.376439607319
2013-01-02,1027.3728890613831
2013-01-03,1019.7863811359397
2013-01-04,1015.7934822278113
2013-01-07,1018.987801354314
2013-01-08,1015.7934822278113
2013-01-09,1016.5920620094371
2013-01-10,1014.9949024461858
2013-01-11,1009.0055540839938
2013-01-14,1012.1998732104961
2013-01-15,1005.8112349574911
2013-01-16,1025.8985702742712
2013-01-17,1033.4048874857563
2013-01-18,1015.3640221972214
2013-01-21,1016.1740453501511
2013-01-22,1016.1740453501511
2013-01-23,1016.9019154153183
2013-01-24,1010.3649806436649
2013-01-25,1022.9572935989903
2013-01-28,1035.4113155486546
2013-01-29,1041.6966938300102
2013-01-30,1043.1433771068264
2013-01-31,1053.990748703877
2013-02-01,1057.9869417245666
2013-02-04,1053.5693209754866
2013-02-05,1057.7835982593886
2013-02-06,1057.4408378865387
2013-02-07,1057.0175228993944
2013-02-08,1059.5574128222606
2013-02-11,1055.324262950817
2013-02-12,1055.324262950817
2013-02-13,1060.8273577836933
2013-02-14,1064.6371926679924
2013-02-15,1074.7368653547292
2013-02-18,1058.7107828479716
2013-02-19,1065.2859644970106
2013-02-20,1071.3045719723584
2013-02-21,1067.0142052443955
2013-02-22,1069.5884252811732
2013-02-25,1076.7430678465116
2013-02-26,1072.4412577472444
2013-02-27,1081.2440374608402
2013-02-28,1076.0269371594607
2013-03-01,1064.7232198398058
2013-03-04,1080.0570681337765
2013-03-05,1081.8189883101772
2013-03-06,1079.616588089676
2013-03-07,1118.4846269812047
2013-03-08,1118.4846269812047
2013-03-11,1132.5938203546311
2013-03-12,1136.3057214455105
2013-03-13,1125.1700181728716
2013-03-14,1132.6139387487235
2013-03-15,1143.8301155977333
2013-03-18,1149.4595417232754
2013-03-19,1139.570705026762
2013-03-20,1146.0906469092142
2013-03-21,1153.9022983887696
2013-03-22,1214.6773788703163
2013-03-25,1218.9718171223453
2013-03-26,1229.166157337384
2013-03-27,1224.0974309153744
2013-03-28,1234.234883759394
2013-03-29,1234.234883759394
2013-04-01,1233.2211384749921
2013-04-02,1231.1936479061883
2013-04-03,1234.4988069696512
2013-04-04,1236.0228795708485
2013-04-05,1245.1673151780312
2013-04-08,1249.7395329816225
2013-04-09,1259.391992789204
2013-04-10,1261.4240895908
2013-04-11,1260.4080411900018
2013-04-12,1264.2834085965587
2013-04-15,1251.903036894125
2013-04-16,1247.813521052903
2013-04-17,1251.6491566910454
2013-04-18,1264.002683980635
2013-04-19,1274.1843254337311
2013-04-22,1274.1802359266726
2013-04-23,1278.3802531855986
2013-04-24,1277.330248870867
2013-04-25,1288.8802963329138
2013-04-26,1283.1052726018904
2013-04-29,1302.989067373762
2013-04-30,1303.8372844516218
2013-05-01,1299.094141541329
2013-05-02,1303.3102685727004
2013-05-03,1307.5263956040717
2013-05-06,1311.7220346636636
2013-05-07,1309.2638431267349
2013-05-08,1308.8558510760429
2013-05-09,1308.8558510760429
2013-05-10,1295.4105693313672
2013-05-13,1295.0728408986524
2013-05-14,1220.0758768445887
2013-05-15,1205.3389520335127
2013-05-16,1216.298792930375
2013-05-17,1213.5057905350707
2013-05-20,1210.9803063605289
2013-05-21,1213.8888927293092
2013-05-22,1221.050479117093
2013-05-23,1212.8658089596258
2013-05-24,1214.9119764989925
2013-05-27,1210.819641420259
2013-05-28,1198.5426361840587
2013-05-29,1200.5888037234254
2013-05-30,1188.3117984872251
2013-05-31,1190.5768621599786
2013-06-03,1200.7778214634302
2013-06-04,1208.2956858957687
2013-06-05,1192.0579483472927
2013-06-06,1195.6484843362907
2013-06-07,1199.7519540380026
2013-06-10,1171.1020483831337
2013-06-11,1155.6333293904365
2013-06-12,1164.595587007424
2013-06-13,1165.854254947843
2013-06-14,1165.3575126151
2013-06-17,1170.8216782752731
2013-06-18,1161.880316285899
2013-06-19,1169.341571395743
2013-06-20,1143.0041076416644
2013-06-21,1144.4943346398936
2013-06-24,1148.9650156345806
2013-06-25,1152.9389542965243
2013-06-26,1150.9519849655524
2013-06-27,1162.3446965897622
2013-06-28,1167.3440286181053
2013-07-01,1165.344295806768
2013-07-02,1164.3444294010994
2013-07-03,1152.6628653381777
2013-07-04,1155.655499345979
2013-07-05,1142.687418645506
2013-07-08,1142.687418645506
2013-07-09,1148.199240218288
2013-07-10,1147.5113321852464
2013-07-11,1156.456851448709
2013-07-12,1153.4750116942214
2013-07-15,1159.4386912031962
2013-07-16,1166.3963172970002
2013-07-17,1165.9036658521238
2013-07-18,1161.9227741206612
2013-07-19,1161.4265843728544
2013-07-22,1167.3902638818295
2013-07-23,1168.3842104666585
2013-07-24,1172.8398847704864
2013-07-25,1174.336893048789
2013-07-26,1169.1064047117525
2013-07-29,1159.653620859013
2013-07-30,1155.1770945626242
2013-07-31,1148.3039626782738
2013-08-01,1142.6500292155172
2013-08-02,1141.380732206515
2013-08-05,1146.2605130197107
2013-08-06,1142.356688369154
2013-08-07,1136.8260103303405
2013-08-08,1143.6130312875366
2013-08-09,1146.5217545549062
2013-08-12,1141.6738824426234
2013-08-13,1114.0991005442165
2013-08-14,1094.5308061244637
2013-08-15,1083.8007466189797
2013-08-16,1088.4542491806756
2013-08-19,1076.355142520266
2013-08-20,1078.311948251649
2013-08-21,1063.4854301046032
2013-08-22,1070.7685783967106
2013-08-23,1071.277534452057
2013-08-26,1083.994604062947
2013-08-27,1072.7274449042159
2013-08-28,1069.0265167969246
2013-08-29,1068.0924612995047
2013-08-30,1075.6945102264872
2013-09-02,1093.147535182363
2013-09-03,1085.5529365879568
2013-09-04,1089.35023588516
2013-09-05,1090.2995607094606
2013-09-06,1103.5901082496719
2013-09-09,1106.4380827225743
2013-09-10,1104.5394330739725
2013-09-11,1117.671431884748
2013-09-12,1119.5827981641576
2013-09-13,1119.5827981641576
2013-09-16,1138.5760621212414
2013-09-17,1134.7278963008064
2013-09-18,1138.5760621212414
2013-09-19,1151.0826010376556
2013-09-20,1138.5760621212414
2013-09-23,1137.6140206661328
2013-09-24,1133.7658548456975
2013-09-25,1129.9176890252625
2013-09-26,1127.993606115045
2013-09-27,1123.9743571012318
2013-09-30,1126.3852845081412
2013-10-01,1124.4565425826136
2013-10-02,1124.6264610221644
2013-10-03,1125.1074817497188
2013-10-04,1132.489601095693
2013-10-07,1149.2493257111946
2013-10-08,1160.6879350971587
2013-10-09,1158.5238196660437
2013-10-10,1164.0528111825577
2013-10-11,1168.5203912681195
2013-10-14,1167.0311979062653
2013-10-15,1164.0528111825572
2013-10-16,1172.574336096169
2013-10-17,1188.128377364524
2013-10-18,1192.6634955197553
2013-10-21,1187.6501979345524
2013-10-22,1197.676793104958
2013-10-23,1199.7953069919338
2013-10-24,1199.7953069919338
2013-10-25,1206.442503553298
2013-10-28,1203.3997734056225
2013-10-29,1214.3091998886387
2013-10-30,1192.2457399997638
2013-10-31,1182.1547900209252
2013-11-01,1191.7364897935397
2013-11-04,1201.3406038850796
2013-11-05,1210.9554085277482
2013-11-06,1212.002494916445
2013-11-07,1204.6728901955678
2013-11-08,1204.818309602902
2013-11-11,1197.5068850972925
2013-11-12,1197.343285474691
2013-11-13,1201.5316310294777
2013-11-14,1199.5958635274665
2013-11-15,1218.9538493388484
2013-11-18,1222.1022449893146
2013-11-19,1221.7667483417936
2013-11-20,1222.8177304909048
2013-11-21,1219.664784043571
2013-11-22,1221.3068247434785
2013-11-25,1225.5055589927042
2013-11-26,1224.3286362383312
2013-11-27,1225.6928239916188
2013-11-28,1219.5180660494325
2013-11-29,1222.678804017595
2013-12-02,1215.3037487585489
2013-12-03,1211.0894314676652
2013-12-04,1208.9822728222236
2013-12-05,1202.6607968858982
2013-12-06,1216.1872355246437
2013-12-09,1227.0832519800217
2013-12-10,1231.3495127430986
2013-12-11,1226.0166867892524
2013-12-12,1223.883556407714
2013-12-13,1230.2829475523295
2013-12-16,1231.3495127430986
2013-12-17,1225.410596584428
2013-12-18,1241.8459201026044
2013-12-19,1237.5320827770202
2013-12-20,1235.1070569690894
2013-12-23,1249.0711088062722
2013-12-24,1231.565324336912
2013-12-25,1231.565324336912
2013-12-26,1231.565324336912
2013-12-27,1225.7946507604327
2013-12-30,1224.2358124361513
2013-12-31,1222.500928522749
2014-01-01,1222.500928522749
2014-01-02,1222.500928522749
2014-01-03,1219.4361834249783
2014-01-06,1207.091153356083
2014-01-07,1225.3775484240373
2014-01-08,1222.5200762000763
2014-01-09,1213.8612354655913
2014-01-10,1229.5130171741769
2014-01-13,1234.62681799158
2014-01-14,1229.6363771228027
2014-01-15,1224.702481717495
2014-01-16,1223.6060605163154
2014-01-17,1227.4435347204437
2014-01-20,1244.399874317255
2014-01-21,1248.0793745226163
2014-01-22,1252.633606345984
2014-01-23,1248.157916819067
2014-01-24,1239.2065377652323
2014-01-27,1238.1628997816238
2014-01-28,1241.2021282138578
2014-01-29,1224.2286071995181
2014-01-30,1225.3410366472233
2014-01-31,1214.7114239975022
2014-02-03,1224.6999144643614
2014-02-04,1219.0542804368283
2014-02-05,1219.6071395209267
2014-02-06,1219.6071395209267
2014-02-07,1227.5623647170232
2014-02-10,1220.9358472286722
2014-02-11,1222.8096224996873
2014-02-12,1227.5623647170232
2014-02-13,1220.1726915227155
2014-02-14,1232.2808553537932
2014-02-17,1235.224861744407
2014-02-18,1229.3733194977658
2014-02-19,1226.07888451921
2014-02-20,1218.3918695692464
2014-02-21,1205.0228906203686
2014-02-24,1213.940232284774
2014-02-25,1230.7462709909012
2014-02-26,1224.3431113095078
2014-02-27,1225.6034363506164
2014-02-28,1220.815963140381
2014-03-03,1208.642113036837
2014-03-04,1210.3913629034566
2014-03-05,1203.4522768512707
2014-03-06,1201.413410517578
2014-03-07,1196.253091666792
2014-03-10,1193.5731239151417
2014-03-11,1190.9301364839744
2014-03-12,1185.6441616216398
2014-03-13,1198.8590987774762
2014-03-14,1168.1126133628575
2014-03-17,1173.2100721981828
2014-03-18,1168.1841204249247
2014-03-19,1168.7001028102716
2014-03-20,1152.7046488645237
2014-03-21,1155.800543176604
2014-03-24,1158.3804551033375
2014-03-25,1160.8428259143554
2014-03-26,1169.216085195618
2014-03-27,1167.8611101222411
2014-03-28,1166.681803012096
2014-03-31,1168.7331116767325
2014-04-01,1165.4953186433015
2014-04-02,1161.4022709922274
2014-04-03,1159.8673781230748
2014-04-04,1166.5185805560698
2014-04-07,1171.9732971297137
2014-04-08,1173.4295407740972
2014-04-09,1171.8949772944447
2014-04-10,1178.7721717324282
2014-04-11,1171.6032706011274
2014-04-14,1171.091206234606
2014-04-15,1171.091206234606
2014-04-16,1148.6684927424487
2014-04-17,1155.9400430413916
2014-04-18,1155.9400430413916
2014-04-21,1153.9209337959046
2014-04-22,1150.4116713905564
2014-04-23,1134.5090565518242
2014-04-24,1132.017820151842
2014-04-25,1117.1815888669844
2014-04-28,1118.1650233642263
2014-04-29,1115.1712854532373
2014-04-30,1113.881782922694
2014-05-01,1113.881782922694
2014-05-02,1114.8567341550115
2014-05-05,1133.8947468675046
2014-05-06,1135.8744845311758
2014-05-07,1125.613955969716
2014-05-08,1134.457714680958
2014-05-09,1132.4924349673488
2014-05-12,1133.4750748241536
2014-05-13,1137.405634251372
2014-05-14,1131.5097951105445
2014-05-15,1130.52715525374
2014-05-16,1131.5097951105447
2014-05-19,1130.0358353253375
2014-05-20,1125.6139559697167
