Date,OMAN IMI
2002-05-31,308.896244846072
2002-06-03,313.3293895699076
2002-06-04,318.4446352864064
2002-06-05,316.83975796798524
2002-06-06,318.4831269440193
2002-06-07,318.4831269440193
2002-06-10,317.02489675638185
2002-06-11,317.28701886000425
2002-06-12,318.33939742946075
2002-06-13,321.27290269182083
2002-06-14,321.27290269182083
2002-06-17,321.14330044812226
2002-06-18,323.24805758703525
2002-06-19,324.30043615649174
2002-06-20,324.5766855309741
2002-06-21,324.5766855309741
2002-06-24,318.26241411423496
2002-06-25,313.5004010874442
2002-06-26,317.24852720239124
2002-06-27,317.24852720239124
2002-06-28,317.24852720239124
2002-07-01,314.000280907936
2002-07-02,314.8675206889959
2002-07-03,316.8426755842103
2002-07-04,317.8950541536668
2002-07-05,317.8950541536668
2002-07-08,326.75842598511286
2002-07-09,321.8743175818568
2002-07-10,319.077034966822
2002-07-11,320.8256417998017
2002-07-12,320.8256417998017
2002-07-15,320.8256417998017
2002-07-16,319.6821526442594
2002-07-17,320.6049289700174
2002-07-18,321.15742771898204
2002-07-19,321.15742771898204
2002-07-22,321.70992646794673
2002-07-23,319.881418703516
2002-07-24,322.5045848172235
2002-07-25,322.59861301953435
2002-07-26,322.59861301953435
2002-07-29,317.66850609143216
2002-07-30,317.66850609143216
2002-07-31,317.66850609143216
2002-08-01,313.4589918136061
2002-08-02,313.4589918136061
2002-08-05,314.97275854594153
2002-08-06,315.44332396400654
2002-08-07,316.1162477014838
2002-08-08,316.1162477014838
2002-08-09,316.1573070920153
2002-08-12,297.3059533111903
2002-08-13,290.7295597908288
2002-08-14,298.5960895975163
2002-08-15,304.3578622652907
2002-08-16,304.3578622652907
2002-08-19,304.02899396233556
2002-08-20,301.46284866054356
2002-08-21,302.51522723000005
2002-08-22,303.06772597896475
2002-08-23,303.06772597896475
2002-08-26,305.6053919234534
2002-08-27,303.74982697162807
2002-08-28,304.8922113936931
2002-08-29,297.5265179910562
2002-08-30,297.5265179910562
2002-09-02,292.58000857968847
2002-09-03,285.0106437037336
2002-09-04,285.4905286796505
2002-09-05,293.8914213231988
2002-09-06,293.9295890402538
2002-09-09,294.6672265776151
2002-09-10,293.99987256777325
2002-09-11,290.7517382529625
2002-09-12,291.80398016762496
2002-09-13,291.76609338754605
2002-09-16,291.0664384149068
2002-09-17,284.75298692693235
2002-09-18,283.42453150967106
2002-09-19,281.32004768034625
2002-09-20,281.3565827514736
2002-09-23,274.1750715536745
2002-09-24,272.0349851959049
2002-09-25,268.78716069683907
2002-09-26,266.7173109813932
2002-09-27,266.7173109813932
2002-09-30,269.2834562831852
2002-10-01,267.1440051176335
2002-10-02,265.0739420053592
2002-10-03,264.48295159878165
2002-10-04,264.48295159878165
2002-10-07,260.59944914661554
2002-10-08,260.3072434564694
2002-10-09,259.68244691437803
2002-10-10,260.667119738448
2002-10-11,260.667119738448
2002-10-14,265.07394200535924
2002-10-15,266.64419020816905
2002-10-16,268.4132988859003
2002-10-17,270.05666786193433
2002-10-18,270.05666786193433
2002-10-21,262.96626725022105
2002-10-22,267.76677193462467
2002-10-23,271.4796409533441
2002-10-24,271.4796409533441
2002-10-25,271.5148980495718
2002-10-28,267.17578152804714
2002-10-29,265.0710243891341
2002-10-30,265.0710243891341
2002-10-31,261.4525005178856
2002-11-01,261.4525005178856
2002-11-04,264.6096362262552
2002-11-05,264.6096362262552
2002-11-06,262.26712137047264
2002-11-07,261.714622621508
2002-11-08,261.714622621508
2002-11-11,264.6695746543957
2002-11-12,264.04429278122325
2002-11-13,265.9982025983346
2002-11-14,266.24378939941704
2002-11-15,266.24378939941704
2002-11-18,271.87253262272253
2002-11-19,275.0296683310921
2002-11-20,274.93855774500645
2002-11-21,274.8286820141431
2002-11-22,274.8286820141431
2002-11-25,278.1145664897241
2002-11-26,278.66692176978484
2002-11-27,282.414074598283
2002-11-28,282.94881706625245
2002-11-29,282.8753429512002
2002-12-02,287.3784642483069
2002-12-03,290.56865124368545
2002-12-04,291.2921932482746
2002-12-05,291.2921932482746
2002-12-06,291.2921932482746
2002-12-09,291.2921932482746
2002-12-10,291.3134939687634
2002-12-11,287.9237296853442
2002-12-12,288.61787322640924
2002-12-13,288.61787322640924
2002-12-16,283.6465622739538
2002-12-17,284.84371274434653
2002-12-18,283.62312450416204
2002-12-19,284.3195393050233
2002-12-20,284.3195393050233
2002-12-23,282.100963721326
2002-12-24,282.76074679076004
2002-12-25,281.86880831246725
2002-12-26,282.4541429388469
2002-12-27,282.4174701080317
2002-12-30,279.37115631920824
2002-12-31,279.37115631920824
2003-01-01,279.37115631920824
2003-01-02,278.3000058746469
2003-01-03,278.3000058746469
2003-01-06,280.0414106409531
2003-01-07,279.72266735503933
2003-01-08,280.4452561694323
2003-01-09,281.571943548854
2003-01-10,281.6085065852842
2003-01-13,280.6369307428581
2003-01-14,281.33334554371936
2003-01-15,281.77931478286575
2003-01-16,283.45939807486764
2003-01-17,283.385791375809
2003-01-20,281.32697784839013
2003-01-21,283.49836529327735
2003-01-22,282.5678166418642
2003-01-23,281.27093611543796
2003-01-24,281.27093611543796
2003-01-27,279.7323506715906
2003-01-28,278.925331091493
2003-01-29,278.1118493653558
2003-01-30,285.3854357745106
2003-01-31,285.3854357745106
2003-02-03,286.3872180213701
2003-02-04,285.8078701457847
2003-02-05,284.4951778659929
2003-02-06,282.50737688371356
2003-02-07,282.50737688371356
2003-02-10,282.0614076445671
2003-02-11,282.0614076445671
2003-02-12,282.0980389962093
2003-02-13,282.0980389962093
2003-02-14,282.06140764456717
2003-02-17,281.9024899260924
2003-02-18,281.7488170418597
2003-02-19,281.05240224099845
2003-02-20,279.5105704978655
2003-02-21,279.54687057195616
2003-02-24,278.10802080106225
2003-02-25,278.57279868974314
2003-02-26,280.76940157227773
2003-02-27,281.94839753249477
2003-02-28,281.91178561228537
2003-03-03,287.94852314316654
2003-03-04,287.94852314316654
2003-03-05,289.99448355728134
2003-03-06,290.4486293955007
2003-03-07,290.4863499967209
2003-03-10,292.6107917508589
2003-03-11,292.648793152385
2003-03-12,292.2197443959958
2003-03-13,290.8818366785566
