Date,JAMAICA IMI
2010-11-30,1000.0
2010-12-01,989.5979279243076
2010-12-02,980.7344583846645
2010-12-03,991.037542993981
2010-12-06,992.8218458582455
2010-12-07,977.8013920485448
2010-12-08,976.1401642652095
2010-12-09,971.8621654005937
2010-12-10,978.3122398639697
2010-12-13,984.6957378835451
2010-12-14,986.6080643190436
2010-12-15,988.4529492913396
2010-12-16,989.1570109770857
2010-12-17,970.6722097701598
2010-12-20,961.7921706316791
2010-12-21,983.4331945480346
2010-12-22,985.2329768066095
2010-12-23,988.7553493270613
2010-12-24,989.7734650848478
2010-12-27,990.3541476692332
2010-12-28,990.7543339267867
2010-12-29,989.8925334892299
2010-12-30,988.1652780029187
2010-12-31,994.7770983912962
2011-01-03,1002.9401742360831
2011-01-04,1001.3120580692556
2011-01-05,1002.6263489746111
2011-01-06,1005.2955253487752
2011-01-07,1006.6597194187848
2011-01-10,1000.5515061019302
2011-01-11,1000.5059982350191
2011-01-12,995.3467142546149
2011-01-13,992.9315999993269
2011-01-14,988.6665992618352
2011-01-17,989.2062117511364
2011-01-18,993.6179385007777
2011-01-19,993.985432969329
2011-01-20,999.3907873773803
2011-01-21,994.3616518497861
2011-01-24,1001.44922826218
2011-01-25,999.4876519827093
2011-01-26,998.4581083410469
2011-01-27,1005.6129422929139
2011-01-28,1001.66775500525
2011-01-31,1006.4661195622785
2011-02-01,1055.4320672412737
2011-02-02,1014.2329015124158
2011-02-03,1008.5228213633011
2011-02-04,1010.6273360806747
2011-02-07,1013.4028873040456
2011-02-08,1015.0612723091086
2011-02-09,1036.3860290492644
2011-02-10,1032.397991907772
2011-02-11,1019.5831674603286
2011-02-14,1010.4756821466309
2011-02-15,1010.0729240633032
2011-02-16,1012.3407338686212
2011-02-17,1011.4977405399511
2011-02-18,1009.5858286667047
2011-02-21,1013.1335613913535
2011-02-22,1021.2383481452063
2011-02-23,1016.660489290475
2011-02-24,1015.9770632663291
2011-02-25,1020.6437351125087
2011-02-28,1024.7320798401151
2011-03-01,1020.90273612357
2011-03-02,1025.0073373468986
2011-03-03,1022.9195892324767
2011-03-04,1022.3055765053649
2011-03-07,1028.3974817335036
2011-03-08,1023.400832383195
2011-03-09,1023.400832383195
2011-03-10,1022.336422644023
2011-03-11,1028.8686854056618
2011-03-14,1024.5804667698037
2011-03-15,1027.6030599351845
2011-03-16,1029.1153968744256
2011-03-17,1029.1027650197664
2011-03-18,1029.2705633908374
2011-03-21,1026.7217545247881
2011-03-22,1022.0215948147787
2011-03-23,1019.392933250456
2011-03-24,1018.0576357233639
2011-03-25,1026.9319116917054
2011-03-28,1020.0032307231385
2011-03-29,1022.5882561004124
2011-03-30,1026.1246927696968
2011-03-31,1033.490116156235
2011-04-01,1032.3057388681918
2011-04-04,1029.2302044825954
2011-04-05,1033.2908910177136
2011-04-06,1044.7620950431117
2011-04-07,1045.6782896237198
2011-04-08,1045.8623885834822
2011-04-11,1063.787521109299
2011-04-12,1072.04690023191
2011-04-13,1072.04690023191
2011-04-14,1104.603998215629
2011-04-15,1103.7183772712617
2011-04-18,1112.4875500918645
2011-04-19,1139.0105112729746
2011-04-20,1164.2097593359717
2011-04-21,1169.685927613667
2011-04-22,1169.685927613667
2011-04-25,1169.685927613667
2011-04-26,1172.3372008562785
2011-04-27,1163.6502515513405
2011-04-28,1167.5906409465063
2011-04-29,1194.8371380553417
2011-05-02,1192.9603599533493
2011-05-03,1175.1300180213982
2011-05-04,1173.982852868207
2011-05-05,1176.9702405305238
2011-05-06,1173.4092776806374
2011-05-09,1157.152057170274
2011-05-10,1165.0939906726533
2011-05-11,1164.8233143536718
2011-05-12,1166.157457617672
2011-05-13,1138.3544472073436
2011-05-16,1124.8363575640517
2011-05-17,1126.663324897302
2011-05-18,1135.3907621450635
2011-05-19,1140.4846816065005
2011-05-20,1134.4043172511074
2011-05-23,1134.4043172511074
2011-05-24,1142.3029883048632
2011-05-25,1139.8025509851986
2011-05-26,1141.8372858015505
2011-05-27,1154.6959538861283
2011-05-30,1155.0121599293932
2011-05-31,1156.7427572218269
2011-06-01,1159.1616180331612
2011-06-02,1184.8852160039917
2011-06-03,1188.4960504963951
2011-06-06,1184.875738784551
2011-06-07,1193.670204129802
2011-06-08,1179.9316544969427
2011-06-09,1204.4604921023256
2011-06-10,1182.9303187264381
2011-06-13,1206.448114995697
2011-06-14,1218.8965531998153
2011-06-15,1213.2392615633962
2011-06-16,1212.4766917756133
2011-06-17,1207.554642836063
2011-06-20,1207.4973164939659
2011-06-21,1198.632139717959
2011-06-22,1205.8814719663085
2011-06-23,1191.1387040072582
2011-06-24,1191.2476049515622
2011-06-27,1204.4691020061698
2011-06-28,1171.0671170900976
2011-06-29,1177.3422954140492
2011-06-30,1172.2941862494508
2011-07-01,1165.1701080295088
2011-07-04,1169.910676375529
2011-07-05,1165.9890438125312
2011-07-06,1183.919526468441
2011-07-07,1180.2680762909483
2011-07-08,1198.1145015119132
2011-07-11,1180.2654041306782
2011-07-12,1177.9704057807148
2011-07-13,1200.3276128099722
2011-07-14,1198.761872571458
2011-07-15,1199.1795048115182
2011-07-18,1193.2993712071557
2011-07-19,1201.9692806537262
2011-07-20,1204.0627736695758
2011-07-21,1204.0627736695758
2011-07-22,1234.6970729856941
2011-07-25,1260.1249029113862
2011-07-26,1244.7469058248826
2011-07-27,1209.9888317775556
2011-07-28,1224.8939830468305
2011-07-29,1191.8368727288878
2011-08-01,1191.906550418027
2011-08-02,1186.8344865281924
2011-08-03,1221.800652680643
2011-08-04,1213.4291642509977
2011-08-05,1193.7382601598656
2011-08-08,1197.9991084653795
2011-08-09,1217.8274340020082
2011-08-10,1220.5201122287508
2011-08-11,1231.8915585255384
2011-08-12,1249.4211650456098
2011-08-15,1253.78421629504
2011-08-16,1263.4608252957053
2011-08-17,1293.1380839915391
2011-08-18,1282.7577045319179
2011-08-19,1296.0403939792848
2011-08-22,1309.5376310258996
2011-08-23,1330.5396313210147
2011-08-24,1316.7694295569945
2011-08-25,1324.0439494610353
2011-08-26,1324.8154698656888
2011-08-29,1324.7009728774785
2011-08-30,1304.5579906061619
2011-08-31,1299.7087736476958
2011-09-01,1303.5863480128414
2011-09-02,1305.7858056354107
2011-09-05,1314.379252034907
2011-09-06,1304.8430928744192
2011-09-07,1301.4395061319856
2011-09-08,1301.0009786710546
2011-09-09,1287.7305240576704
2011-09-12,1299.2346585097469
2011-09-13,1309.7699927409305
2011-09-14,1299.0517540593255
2011-09-15,1285.6958262894714
2011-09-16,1268.9233652269797
2011-09-19,1284.1123489239149
2011-09-20,1272.0896313182818
2011-09-21,1267.4314711690572
2011-09-22,1268.2636435950405
2011-09-23,1257.780276463932
2011-09-26,1307.7106220229364
2011-09-27,1257.2555763908476
2011-09-28,1258.700014032168
2011-09-29,1270.3029715793332
2011-09-30,1253.6595230596652
2011-10-03,1252.8173234522692
2011-10-04,1252.1420954973016
2011-10-05,1252.8273506336818
2011-10-06,1253.1622250403577
2011-10-07,1270.2628628536831
2011-10-10,1257.6579615769506
2011-10-11,1264.7613744980702
2011-10-12,1276.409891589663
2011-10-13,1269.4983988162387
2011-10-14,1247.1651524965914
2011-10-17,1247.0924908121067
2011-10-18,1253.4591121196252
2011-10-19,1289.4312546765616
2011-10-20,1296.9297444489307
2011-10-21,1358.4446850145025
2011-10-24,1334.971315951409
2011-10-25,1330.9224742936858
2011-10-26,1312.5592287129043
2011-10-27,1304.9792754672073
2011-10-28,1328.9342291033274
2011-10-31,1321.3734572467329
2011-11-01,1309.7648337983433
2011-11-02,1321.1930834590185
2011-11-03,1323.6359254736553
2011-11-04,1387.0439415286442
2011-11-07,1423.6756844501003
2011-11-08,1397.396525853747
2011-11-09,1406.2464577819446
2011-11-10,1396.4241717332459
2011-11-11,1353.8409184880586
2011-11-14,1350.4392405776623
2011-11-15,1330.4574624037048
2011-11-16,1338.5538496388958
2011-11-17,1324.7375859943293
2011-11-18,1267.9803869721434
2011-11-21,1264.7010089400594
2011-11-22,1288.3913469724182
2011-11-23,1292.0040674679356
2011-11-24,1287.7249751488766
2011-11-25,1294.1636855340635
2011-11-28,1299.821164589147
2011-11-29,1300.3079790017398
2011-11-30,1304.799504393838
2011-12-01,1314.1379203182871
2011-12-02,1334.2511631996827
2011-12-05,1334.1737524800726
2011-12-06,1303.8634412057959
2011-12-07,1299.348288268807
2011-12-08,1297.0280584598697
2011-12-09,1293.9847694450718
2011-12-12,1289.3304799610603
2011-12-13,1293.2003875968849
2011-12-14,1275.6049613320615
2011-12-15,1261.0663056443752
2011-12-16,1260.1190997568074
2011-12-19,1289.1007785881231
2011-12-20,1275.684371351105
2011-12-21,1299.756350182217
2011-12-22,1277.6336853415537
2011-12-23,1308.5527736047072
2011-12-26,1308.5527736047072
2011-12-27,1308.6286977575128
2011-12-28,1289.7764529423478
2011-12-29,1285.6554129304234
2011-12-30,1286.7859941939707
2012-01-02,1286.7859941939707
2012-01-03,1279.4022668523314
2012-01-04,1275.6197568305931
2012-01-05,1266.0322484832088
2012-01-06,1257.8939796318184
2012-01-09,1264.0264624530594
2012-01-10,1255.9323649314665
2012-01-11,1237.657696172498
2012-01-12,1204.9259440153783
2012-01-13,1197.1707315747863
2012-01-16,1188.317404335975
2012-01-17,1186.9518288641013
2012-01-18,1187.2659580536895
2012-01-19,1190.58037068616
2012-01-20,1189.2961554696687
2012-01-23,1189.404090473057
2012-01-24,1206.8067063780074
2012-01-25,1205.257022984325
2012-01-26,1201.7768326439825
2012-01-27,1219.8660822011377
2012-01-30,1227.9441291001563
2012-01-31,1222.438288158442
2012-02-01,1208.9491163273324
2012-02-02,1214.870199787437
2012-02-03,1202.3282163284762
2012-02-06,1221.0566290635181
2012-02-07,1251.8010548159941
2012-02-08,1232.4561614144127
2012-02-09,1206.1348784162874
2012-02-10,1220.0984792790573
2012-02-13,1215.6647095195838
2012-02-14,1223.968197038942
2012-02-15,1227.1089515879753
2012-02-16,1229.6725049740842
2012-02-17,1239.8691370266797
2012-02-20,1228.1052457405192
2012-02-21,1227.6870154600253
2012-02-22,1227.6870154600253
2012-02-23,1217.5484306451333
2012-02-24,1220.664007185526
2012-02-27,1204.6621135028101
2012-02-28,1197.4162909352472
2012-02-29,1203.4677286382607
2012-03-01,1214.3531041738593
2012-03-02,1214.8269404691748
2012-03-05,1265.2644557279243
2012-03-06,1221.8355922039696
2012-03-07,1222.4282145919985
2012-03-08,1236.0632213109282
2012-03-09,1248.9237265613458
2012-03-12,1259.764866950253
2012-03-13,1245.7623466300988
2012-03-14,1229.3924091336082
2012-03-15,1238.9918377114996
2012-03-16,1247.8294163881812
2012-03-19,1255.1132641498596
2012-03-20,1257.144592930744
2012-03-21,1252.9816015644756
2012-03-22,1252.7105764419005
2012-03-23,1259.5799921978341
2012-03-26,1238.082495347359
2012-03-27,1243.8124633899592
2012-03-28,1186.5341326078087
2012-03-29,1215.4851743474596
2012-03-30,1224.202213187739
2012-04-02,1260.1494633904945
2012-04-03,1245.1600106855894
2012-04-04,1252.5950609713832
2012-04-05,1239.1753059139426
2012-04-06,1239.1753059139426
2012-04-09,1239.1753059139426
2012-04-10,1231.23152079898
2012-04-11,1226.0657072931194
2012-04-12,1233.06587115802
2012-04-13,1249.172388611209
2012-04-16,1255.0073981964981
2012-04-17,1261.841022629401
2012-04-18,1247.0619840660706
2012-04-19,1244.000801615875
2012-04-20,1244.214358759498
2012-04-23,1248.6705266428878
2012-04-24,1250.7572343097354
2012-04-25,1251.6313462584155
2012-04-26,1263.6108469066785
2012-04-27,1236.3034993022309
2012-04-30,1243.2411666656742
2012-05-01,1261.8702518170787
2012-05-02,1245.0867875863644
2012-05-03,1247.6694193669177
2012-05-04,1234.2769447381918
2012-05-07,1229.8033393219278
2012-05-08,1223.4973246635184
2012-05-09,1213.0641986400376
2012-05-10,1216.9451955484692
2012-05-11,1210.4696698571943
2012-05-14,1191.120230077985
2012-05-15,1176.413173672776
2012-05-16,1169.1117718726705
2012-05-17,1190.0885817745684
2012-05-18,1163.4411894949144
2012-05-21,1145.242468923962
2012-05-22,1156.7728239573942
2012-05-23,1156.7728239573942
2012-05-24,1160.5492987094408
2012-05-25,1150.243694256513
2012-05-28,1140.9333494827758
2012-05-29,1163.745603324919
2012-05-30,1165.0131828930118
2012-05-31,1161.7642555372859
2012-06-01,1152.6772983696749
2012-06-04,1167.295169204071
2012-06-05,1209.1588086864547
2012-06-06,1199.9992101557993
2012-06-07,1179.1705157320782
2012-06-08,1176.883512953464
2012-06-11,1167.3158460127206
2012-06-12,1183.482763260926
2012-06-13,1171.9705925987219
2012-06-14,1162.7048690232596
2012-06-15,1152.371821097816
2012-06-18,1143.3416263965396
2012-06-19,1132.0698328663514
2012-06-20,1140.1465160283294
2012-06-21,1134.5433696462785
2012-06-22,1131.6380503568873
2012-06-25,1129.4129866517048
2012-06-26,1127.2936085593972
2012-06-27,1122.3165670817973
2012-06-28,1130.1732144333964
2012-06-29,1131.1723498520757
2012-07-02,1128.8584985382122
2012-07-03,1100.5098778377605
2012-07-04,1113.0114782183666
2012-07-05,1128.894220952557
2012-07-06,1152.046976967625
2012-07-09,1101.8498080084125
2012-07-10,1099.267280127168
2012-07-11,1122.8484276659253
2012-07-12,1125.1095794236337
2012-07-13,1105.557347424117
2012-07-16,1093.0867108369775
2012-07-17,1098.2313004215307
2012-07-18,1089.0303655257708
2012-07-19,1087.9123010017802
2012-07-20,1070.4616119371758
