Date,ZIMBABWE IMI
2012-03-19,1161.0745032711384
2012-03-20,1163.7268658002295
2012-03-21,1164.2906245158058
2012-03-22,1172.5239304439283
2012-03-23,1166.8671897071797
2012-03-26,1167.9022897963325
2012-03-27,1155.457007215057
2012-03-28,1143.0934782262502
2012-03-29,1134.378696188277
2012-03-30,1147.3119224049997
2012-04-02,1147.4229073097479
2012-04-03,1140.7766608930265
2012-04-04,1144.3280181152768
2012-04-05,1138.7165310064022
2012-04-06,1138.7165310064022
2012-04-09,1138.7165310064022
2012-04-10,1136.5449725481392
2012-04-11,1135.5764585583997
2012-04-12,1127.5257053012763
2012-04-13,1125.3721886864582
2012-04-16,1116.6859548534064
2012-04-17,1111.0572161389425
2012-04-18,1111.0572161389425
2012-04-19,1115.0794776128664
2012-04-20,1130.6133514315522
2012-04-23,1130.602493639261
2012-04-24,1123.4112464371174
2012-04-25,1110.5440939286218
2012-04-26,1109.4882403667543
2012-04-27,1111.063869565458
2012-04-30,1108.4975904259193
2012-05-01,1108.4975904259193
2012-05-02,1103.2609089857567
2012-05-03,1122.0127271140366
2012-05-04,1116.0797807439503
2012-05-07,1127.3877331843694
2012-05-08,1122.8570188817782
2012-05-09,1119.741281261446
2012-05-10,1122.3997798281346
2012-05-11,1121.963264140734
2012-05-14,1125.5172579881792
2012-05-15,1127.5098470184914
2012-05-16,1128.1701566896152
2012-05-17,1136.2728563189119
2012-05-18,1137.8090217115002
2012-05-21,1146.3704069890866
2012-05-22,1154.3074880674917
2012-05-23,1153.7789841998192
2012-05-24,1150.7969275801936
2012-05-25,1150.7969275801936
2012-05-28,1147.473804371833
2012-05-29,1140.9128410232497
2012-05-30,1135.8036545466866
2012-05-31,1134.2566947960509
2012-06-01,1131.688205691154
2012-06-04,1131.3463614457403
2012-06-05,1132.5153009927244
2012-06-06,1129.3057043663975
2012-06-07,1128.3147649627147
2012-06-08,1138.0167238367799
2012-06-11,1138.39399335597
2012-06-12,1133.5776453338428
2012-06-13,1131.0025793017269
2012-06-14,1134.4393536998198
2012-06-15,1131.5879257686402
2012-06-18,1134.0716296105657
2012-06-19,1129.3454098369266
2012-06-20,1123.7695404885585
2012-06-21,1114.4755403827835
2012-06-22,1114.4755403827835
2012-06-25,1116.8454985990127
2012-06-26,1116.2576198797121
2012-06-27,1113.4158577656158
2012-06-28,1117.4728559448856
2012-06-29,1117.260004294981
2012-07-02,1115.1722118128387
2012-07-03,1114.8639630604125
2012-07-04,1121.9650368550494
2012-07-05,1135.2192260309455
2012-07-06,1144.051964623447
2012-07-09,1144.051964623447
2012-07-10,1144.051964623447
2012-07-11,1147.4164100931046
2012-07-12,1141.1761960945298
2012-07-13,1132.8815812980724
2012-07-16,1123.5678172844193
2012-07-17,1128.3292966251186
2012-07-18,1133.663062968597
2012-07-19,1135.8309434292667
2012-07-20,1137.0408132590348
2012-07-23,1142.6901490321284
2012-07-24,1142.7781609518997
2012-07-25,1144.0955626976295
2012-07-26,1146.9362607217936
2012-07-27,1153.3834932182112
2012-07-30,1151.6180906778206
2012-07-31,1150.7227326176317
2012-08-01,1146.638704770205
2012-08-02,1146.6640935777978
2012-08-03,1151.5118938552232
2012-08-06,1150.0029224935063
2012-08-07,1154.9781483843599
2012-08-08,1155.0204891958458
2012-08-09,1132.1469676855677
2012-08-10,1136.49694317017
2012-08-13,1136.49694317017
2012-08-14,1136.49694317017
2012-08-15,1143.9940338430138
2012-08-16,1143.9940338430138
2012-08-17,1144.505071574655
2012-08-20,1139.768801384494
2012-08-21,1126.8491546379867
2012-08-22,1129.8650250984592
2012-08-23,1127.234791086505
2012-08-24,1125.0683949331758
2012-08-27,1121.858228352081
2012-08-28,1125.4575534809348
2012-08-29,1127.926780189594
2012-08-30,1133.0004733672602
2012-08-31,1134.5711270230038
2012-09-03,1142.052282496866
2012-09-04,1186.13888388214
2012-09-05,1190.4708476106293
2012-09-06,1191.28176413097
2012-09-07,1192.7888607069906
2012-09-10,1192.7835057637494
2012-09-11,1199.1600694349943
2012-09-12,1211.4023865624695
2012-09-13,1215.4627313577012
2012-09-14,1215.4627313577012
2012-09-17,1232.4192267346214
2012-09-18,1235.1668370558832
2012-09-19,1224.3683603644404
2012-09-20,1231.150967806171
2012-09-21,1234.2575079806857
2012-09-24,1237.1269616327459
2012-09-25,1236.556814527769
2012-09-26,1239.279576008474
2012-09-27,1255.8494343821515
2012-09-28,1272.3375297526377
2012-10-01,1291.058998426344
2012-10-02,1306.95173736169
2012-10-03,1315.1768338262934
2012-10-04,1339.106141604718
2012-10-05,1355.2656518277956
2012-10-08,1370.2619697660757
2012-10-09,1370.174840913783
2012-10-10,1381.1447741752088
2012-10-11,1387.3171444417108
2012-10-12,1397.0858343422058
2012-10-15,1402.900677118271
2012-10-16,1404.6271976346761
2012-10-17,1412.8519595695009
2012-10-18,1437.6277444668633
2012-10-19,1459.2181129524058
2012-10-22,1460.480635861871
2012-10-23,1435.163058245837
2012-10-24,1419.263537446689
2012-10-25,1405.486613991462
2012-10-26,1381.7579180617058
2012-10-29,1392.5739788685162
2012-10-30,1390.7203154395888
2012-10-31,1405.8442512864233
2012-11-01,1427.653628022371
2012-11-02,1429.433061049732
2012-11-05,1429.9914564290928
2012-11-06,1429.4221170341057
2012-11-07,1435.913463319177
2012-11-08,1431.1734876183564
2012-11-09,1437.3501591783381
2012-11-12,1437.4010314840282
2012-11-13,1441.0192257572
2012-11-14,1439.3947891654502
2012-11-15,1431.3712278498742
2012-11-16,1430.638210003089
2012-11-19,1431.416269219288
2012-11-20,1428.1104706945048
2012-11-21,1428.1152654842197
2012-11-22,1425.0213160085648
2012-11-23,1414.306475820149
2012-11-26,1414.8968890103279
2012-11-27,1408.6581177533283
2012-11-28,1412.0685075458828
2012-11-29,1407.0217912190722
2012-11-30,1392.089149679567
2012-12-03,1392.089149679567
2012-12-04,1399.0492674605753
2012-12-05,1400.72951650949
2012-12-06,1403.7931429539922
2012-12-07,1403.8145515465803
2012-12-10,1394.4208520069658
2012-12-11,1392.7729053593775
2012-12-12,1390.560822169013
2012-12-13,1388.555309638261
2012-12-14,1386.4031386799577
2012-12-17,1381.615919989427
2012-12-18,1381.615919989427
2012-12-19,1387.5367276002114
2012-12-20,1393.7971250627038
2012-12-21,1390.3439558104294
2012-12-24,1390.3439558104294
2012-12-25,1390.3439558104294
2012-12-26,1390.3439558104294
2012-12-27,1403.5008990818822
2012-12-28,1428.117565342493
2012-12-31,1426.542685671022
2013-01-01,1426.542685671022
2013-01-02,1412.1101412021583
2013-01-03,1423.3529342692186
2013-01-04,1428.2033609737746
2013-01-07,1436.418733887865
2013-01-08,1439.8993806958222
2013-01-09,1459.8101694253671
2013-01-10,1491.5649959256782
2013-01-11,1526.5547082137562
2013-01-14,1527.7303440819378
2013-01-15,1530.9854248456134
2013-01-16,1547.8394522921842
2013-01-17,1566.0548227221739
2013-01-18,1604.3839138860315
2013-01-21,1604.3839138860315
2013-01-22,1617.5679810388035
2013-01-23,1624.528578915509
2013-01-24,1627.1603168822144
2013-01-25,1628.7664184400144
2013-01-28,1659.9340905540232
2013-01-29,1666.459036788635
2013-01-30,1709.3988898602772
2013-01-31,1760.0230539129368
2013-02-01,1796.569518344318
2013-02-04,1826.5690320651127
2013-02-05,1834.1656467004536
2013-02-06,1819.201929482402
2013-02-07,1799.6092411194902
2013-02-08,1795.4787618723483
2013-02-11,1778.2980348459168
2013-02-12,1779.787291246326
2013-02-13,1770.7702244868665
2013-02-14,1772.3606216795872
2013-02-15,1769.2054819092493
2013-02-18,1747.3119552970136
2013-02-19,1771.9083240886644
2013-02-20,1830.998934951852
2013-02-21,1830.5501501615806
2013-02-22,1826.272931754752
2013-02-25,1811.10490659123
2013-02-26,1795.8827418324925
2013-02-27,1757.6187885753002
2013-02-28,1728.557409757992
2013-03-01,1752.7661885951236
2013-03-04,1792.555104070835
2013-03-05,1817.422700876533
2013-03-06,1831.159434033387
2013-03-07,1814.2923548317647
2013-03-08,1814.2923548317647
2013-03-11,1791.4178369680722
2013-03-12,1768.013861715734
2013-03-13,1760.9468780981806
2013-03-14,1726.7191931003024
2013-03-15,1760.1046191372368
2013-03-18,1748.7406977166117
2013-03-19,1743.2851589254135
2013-03-20,1741.7199002814182
2013-03-21,1754.5574282031387
2013-03-22,1752.2346737445675
2013-03-25,1752.1569681446554
2013-03-26,1706.8449086291712
2013-03-27,1716.4975605561622
2013-03-28,1717.631454654913
2013-03-29,1717.631454654913
2013-04-01,1717.631454654913
2013-04-02,1717.6633190123969
2013-04-03,1725.5410322652747
2013-04-04,1734.86958944195
2013-04-05,1732.5936105857097
2013-04-08,1740.2952525020498
2013-04-09,1777.150720126866
2013-04-10,1771.2871219986134
2013-04-11,1762.955907386397
2013-04-12,1771.4747995270168
2013-04-15,1767.8854416947165
2013-04-16,1761.0361726452218
2013-04-17,1758.1971074909832
2013-04-18,1758.1971074909832
2013-04-19,1753.0244520437832
2013-04-22,1754.2211035774967
2013-04-23,1751.9099948718806
2013-04-24,1746.169526393833
2013-04-25,1748.9199005478736
2013-04-26,1748.9199005478736
2013-04-29,1755.9135583895672
2013-04-30,1758.029076459524
2013-05-01,1758.029076459524
2013-05-02,1763.799603303049
2013-05-03,1791.597460785169
2013-05-06,1814.960952499484
2013-05-07,1843.8741949878158
2013-05-08,1909.8931669492126
2013-05-09,1940.6520904948702
2013-05-10,1943.1367542022317
2013-05-13,1936.040069844046
2013-05-14,1932.207756957442
2013-05-15,1937.8478185493036
2013-05-16,1953.8522856939212
2013-05-17,1999.631743934755
2013-05-20,1999.550997333457
2013-05-21,1992.610231302418
2013-05-22,2013.4325293955346
2013-05-23,2014.002074389327
2013-05-24,2013.9491825786724
2013-05-27,2010.7627468302655
2013-05-28,2007.1196754496611
2013-05-29,2003.4609954320185
2013-05-30,2018.3862134749422
2013-05-31,2009.5152383988457
2013-06-03,1992.1314369996032
2013-06-04,2015.5809771299419
2013-06-05,2028.386314091215
2013-06-06,2049.562318221627
2013-06-07,2087.8782490796916
2013-06-10,2117.0119776632596
2013-06-11,2147.3111744403614
2013-06-12,2110.054243297237
2013-06-13,2075.764833293393
2013-06-14,2069.081361474071
2013-06-17,2067.458483311922
2013-06-18,2068.463664996218
2013-06-19,2059.2671213548388
2013-06-20,2036.1348933852137
2013-06-21,2015.5170400162515
2013-06-24,2000.508035121148
2013-06-25,1975.4795612050568
2013-06-26,1963.9286820459013
2013-06-27,1943.939997469213
2013-06-28,1935.143153249563
2013-07-01,1931.099071979423
2013-07-02,1913.1849734940438
2013-07-03,1936.2843856394395
2013-07-04,1941.738415926445
2013-07-05,1960.9002674516205
2013-07-08,1972.4892953706792
2013-07-09,1990.0849304865553
2013-07-10,2021.6794496089256
2013-07-11,2027.2114591543234
2013-07-12,2049.2369720585307
2013-07-15,2059.416968859472
2013-07-16,2087.048984256143
2013-07-17,2074.268233552554
2013-07-18,2044.567966401096
2013-07-19,2055.988326843815
2013-07-22,2065.290241578953
2013-07-23,2065.290241578953
2013-07-24,2065.290241578953
2013-07-25,2068.10951771197
2013-07-26,2097.3270934209695
2013-07-29,2109.1462738891637
2013-07-30,2105.0427747068675
2013-07-31,2105.0427747068675
2013-08-01,2105.0427747068675
2013-08-02,2105.0427747068675
2013-08-05,1762.315110985947
2013-08-06,1750.4787216126563
2013-08-07,1724.5796860079145
2013-08-08,1723.9137112838953
2013-08-09,1695.0817761724074
2013-08-12,1695.0817761724074
2013-08-13,1695.0817761724074
2013-08-14,1647.1107006592467
2013-08-15,1647.4927488931394
2013-08-16,1641.4384332202378
2013-08-19,1610.992065477142
2013-08-20,1603.1283915356782
2013-08-21,1602.9577813080775
2013-08-22,1602.9577813080775
2013-08-23,1614.7537412030415
2013-08-26,1607.6117658523226
2013-08-27,1615.7353802676755
2013-08-28,1593.1967988987353
2013-08-29,1589.1157486427699
2013-08-30,1584.2595032082224
2013-09-02,1570.2930507626586
2013-09-03,1545.583145083808
2013-09-04,1541.0837138141287
2013-09-05,1537.5698877104633
2013-09-06,1603.0765375096782
2013-09-09,1657.4410618136772
2013-09-10,1673.0039569746793
2013-09-11,1750.838835731403
2013-09-12,1730.412497682963
2013-09-13,1693.8949270126102
2013-09-16,1685.7705993066502
2013-09-17,1685.8388971350876
2013-09-18,1686.8246786251248
2013-09-19,1688.0658214410091
2013-09-20,1718.0427054586628
2013-09-23,1731.3594805436192
2013-09-24,1745.435536625778
2013-09-25,1761.5986061522233
2013-09-26,1771.751705896321
2013-09-27,1788.4219155101655
2013-09-30,1805.5810276431446
2013-10-01,1812.540335291549
2013-10-02,1826.2428436200057
2013-10-03,1851.9496855715508
2013-10-04,1882.6458121779895
2013-10-07,1891.764793940863
2013-10-08,1913.1031696516682
2013-10-09,1913.2708752521357
2013-10-10,1938.7282953733265
2013-10-11,1955.6501282801562
2013-10-14,1964.3842161981297
2013-10-15,1971.5155106268248
2013-10-16,1973.4637018991261
2013-10-17,1973.182517751716
2013-10-18,1942.0790548959617
2013-10-21,1924.5444069501818
2013-10-22,1898.0129893694993
2013-10-23,1894.9195124204691
2013-10-24,1891.2131719671893
2013-10-25,1891.2131719671893
2013-10-28,1888.879731015964
2013-10-29,1883.3146247524712
2013-10-30,1883.694268484227
2013-10-31,1889.298703222826
2013-11-01,1899.642377452596
2013-11-04,1910.3595382935882
2013-11-05,1910.3595382935882
2013-11-06,1898.2421808671847
2013-11-07,1914.8068410957687
2013-11-08,1933.5479450516702
2013-11-11,1941.2816374242454
2013-11-12,1965.089828187411
2013-11-13,1970.3147363102319
2013-11-14,1965.1600869911208
2013-11-15,1982.734096204263
2013-11-18,2000.3081054174052
2013-11-19,1998.0718326281876
2013-11-20,2001.6023832688186
2013-11-21,2003.3841538024478
2013-11-22,2000.567105467316
2013-11-25,1993.3086385941085
2013-11-26,2003.9192932523604
2013-11-27,2004.832448491433
2013-11-28,1976.8996330906184
2013-11-29,1944.9304720072264
2013-12-02,1958.930923643183
2013-12-03,1964.5770683739972
2013-12-04,1958.387109293618
2013-12-05,1956.5203464069307
2013-12-06,1939.91576483984
2013-12-09,1934.9204696923434
2013-12-10,1932.2220265427704
2013-12-11,1923.8066036817308
2013-12-12,1910.6177880770892
2013-12-13,1870.9642478030637
2013-12-16,1836.0745777724158
2013-12-17,1813.0130518068702
2013-12-18,1813.0130518068702
2013-12-19,1819.3230803710892
2013-12-20,1861.32215058593
2013-12-23,1861.32215058593
2013-12-24,1862.3986278818088
2013-12-25,1862.3986278818088
2013-12-26,1862.3986278818088
2013-12-27,1852.4991534881885
2013-12-30,1844.9683206827
2013-12-31,1859.1975246830505
2014-01-01,1859.1975246830505
2014-01-02,1858.5193079151122
2014-01-03,1845.0400599950283
2014-01-06,1839.2649554948002
2014-01-07,1855.182106027761
2014-01-08,1867.2318628505234
2014-01-09,1874.9639800929297
2014-01-10,1894.1881688120566
2014-01-13,1897.3142172647238
2014-01-14,1894.7522145962191
2014-01-15,1882.9703123746044
2014-01-16,1882.0329835843131
2014-01-17,1873.6204557473122
2014-01-20,1855.8916390024979
2014-01-21,1844.5032569122568
2014-01-22,1820.1397776697927
2014-01-23,1793.3314009743483
2014-01-24,1782.5119237156755
2014-01-27,1755.699602828826
2014-01-28,1703.1036223901456
2014-01-29,1694.7009402410902
2014-01-30,1708.1504906569494
2014-01-31,1712.2876129413726
2014-02-03,1731.3312125811508
2014-02-04,1752.5601651600032
2014-02-05,1763.2023037478375
2014-02-06,1771.9995220769135
2014-02-07,1775.5160462286574
2014-02-10,1769.3778501388974
2014-02-11,1765.6029455559374
2014-02-12,1758.7733117849066
2014-02-13,1746.8723369316515
2014-02-14,1739.9784862293295
2014-02-17,1746.6267657299288
2014-02-18,1746.5647637492243
2014-02-19,1757.2451379314127
2014-02-20,1765.4591164597343
2014-02-21,1764.7875730758356
2014-02-24,1760.2297748679537
2014-02-25,1754.2879822209898
2014-02-26,1746.865312229401
2014-02-27,1749.5386033634122
2014-02-28,1750.442910589905
2014-03-03,1754.9210867840086
2014-03-04,1750.936972672233
2014-03-05,1750.1903038576054
2014-03-06,1734.590279114814
2014-03-07,1738.7940575606838
2014-03-10,1726.0978536329192
2014-03-11,1726.138730110508
2014-03-12,1711.897371562219
2014-03-13,1711.5365135722418
2014-03-14,1708.7316082505733
2014-03-17,1702.3162057269517
2014-03-18,1692.7567038079899
2014-03-19,1684.7885340365533
2014-03-20,1670.0037875819792
2014-03-21,1655.343745236861
2014-03-24,1617.386578791693
2014-03-25,1611.639603095935
2014-03-26,1592.8852644832339
2014-03-27,1591.7681438685415
2014-03-28,1599.8614918052062
2014-03-31,1607.1784605384166
2014-04-01,1614.789059254894
2014-04-02,1614.789059254894
2014-04-03,1617.994744943832
2014-04-04,1617.8328779850988
2014-04-07,1617.8328779850988
2014-04-08,1618.5045138879573
2014-04-09,1608.7839613662031
2014-04-10,1603.02481407369
2014-04-11,1566.9677595158266
2014-04-14,1552.7573869170556
2014-04-15,1512.7083446493677
2014-04-16,1491.894993214978
2014-04-17,1488.9904796167775
2014-04-18,1488.9904796167775
2014-04-21,1488.9904796167775
2014-04-22,1485.532811065121
2014-04-23,1520.6789106066014
2014-04-24,1552.4801847721603
