Date,EAFE SMALL CAP QUALITY
1998-11-30,1000.0
1998-12-01,988.8911455170589
1998-12-02,994.919263459688
1998-12-03,990.7233274775442
1998-12-04,986.8164056651611
1998-12-07,986.728744907997
1998-12-08,986.0744047661167
1998-12-09,987.0800418956256
1998-12-10,988.5555476658808
1998-12-11,987.2862438100109
1998-12-14,982.0711608643168
1998-12-15,978.1630072270589
1998-12-16,977.0296586230494
1998-12-17,978.9107571817632
1998-12-18,983.5799947877418
1998-12-21,983.8062317793983
1998-12-22,984.0699249165873
1998-12-23,992.398863344188
1998-12-24,991.5913676344677
1998-12-25,991.6647867164326
1998-12-28,994.6353840021151
1998-12-29,1001.0022871147789
1998-12-30,1002.1152156498435
1998-12-31,1004.0663407061057
1999-01-01,1004.0662409782574
1999-01-04,1021.7175007651524
1999-01-05,1017.5278985455468
1999-01-06,1023.6724014968444
1999-01-07,1021.5695738614601
1999-01-08,1017.3109855390865
1999-01-11,1016.6497089665127
1999-01-12,1014.8556586815922
1999-01-13,1001.2228320655129
1999-01-14,1002.0460642377556
1999-01-15,995.089474809422
1999-01-18,1003.5360790191224
1999-01-19,1005.098172818677
1999-01-20,998.97329004163
1999-01-21,994.1949401068372
1999-01-22,985.1058020602513
1999-01-25,982.8174530681366
1999-01-26,986.5045411684481
1999-01-27,987.3277041469306
1999-01-28,984.8158073621722
1999-01-29,987.3122666636652
1999-02-01,992.6481358243846
1999-02-02,1003.2684001019583
1999-02-03,1001.7442621586815
1999-02-04,1005.50039272135
1999-02-05,1007.1046004978705
1999-02-08,1004.790484875339
1999-02-09,1005.067803194728
1999-02-10,993.2460159567852
1999-02-11,994.6931240492852
1999-02-12,996.1964460760285
1999-02-15,992.1297452987931
1999-02-16,988.6503978677399
1999-02-17,986.901370838679
1999-02-18,984.4843100029069
1999-02-19,981.2920628242794
1999-02-22,976.8169516894042
1999-02-23,977.0125895232768
1999-02-24,979.0764531353732
1999-02-25,981.3336976735567
1999-02-26,976.0874646439735
1999-03-01,974.9704273247377
1999-03-02,977.6512370390681
1999-03-03,978.2088900416016
1999-03-04,974.3074533868102
1999-03-05,985.5649123891242
1999-03-08,988.7433695220126
1999-03-09,988.6454677368962
1999-03-10,992.8439390262705
1999-03-11,995.4767544320699
1999-03-12,1007.6656415087853
1999-03-15,1004.3104483843996
1999-03-16,1004.1274283226007
1999-03-17,1007.497498561628
1999-03-18,1005.7321935396295
1999-03-19,1008.2801941113493
1999-03-22,1006.7210287220202
1999-03-23,1003.4786246282604
1999-03-24,999.8696014436513
1999-03-25,998.0457752945183
1999-03-26,989.2005194222771
1999-03-29,990.9180214567898
1999-03-30,989.8596109651794
1999-03-31,995.9087682737432
1999-04-01,997.2401079968398
1999-04-02,994.2877440541146
1999-04-05,989.8502407203911
1999-04-06,991.0241260839169
1999-04-07,996.5978333336298
1999-04-08,1005.4187916491776
1999-04-09,1005.5458934764097
1999-04-12,1011.4523372075714
1999-04-13,1014.5397745402609
1999-04-14,1019.8387321668092
1999-04-15,1022.008284153706
1999-04-16,1032.42368071629
1999-04-19,1039.3960561873214
1999-04-20,1030.8833556172417
1999-04-21,1028.779509276119
1999-04-22,1037.8885922928914
1999-04-23,1044.786092836403
1999-04-26,1046.6281702803278
1999-04-27,1057.4761991018834
1999-04-28,1056.0773028144822
1999-04-29,1058.2727552687998
1999-04-30,1067.89799657271
1999-05-03,1069.0487253349177
1999-05-04,1077.712600274822
1999-05-05,1080.1147632670143
1999-05-06,1092.9984230328973
1999-05-07,1090.6158600306474
1999-05-10,1089.1088038135958
1999-05-11,1086.7464498491966
1999-05-12,1080.63804555597
1999-05-13,1080.908583255556
1999-05-14,1082.2696277125508
1999-05-17,1069.1578829176383
1999-05-18,1069.9059581122447
1999-05-19,1066.4492247820642
1999-05-20,1069.2388109885826
1999-05-21,1062.6105703751537
1999-05-24,1061.5933974465452
1999-05-25,1055.971983312376
1999-05-26,1049.5363443898575
1999-05-27,1045.9542042808348
1999-05-28,1043.293504570648
1999-05-31,1042.495583962144
1999-06-01,1046.9405452282717
1999-06-02,1043.522565500613
1999-06-03,1043.631575666358
1999-06-04,1043.7026607386836
1999-06-07,1050.1158504481643
1999-06-08,1057.6998477813427
1999-06-09,1061.213077246744
1999-06-10,1061.9165436030432
1999-06-11,1067.1293541587363
1999-06-14,1062.561706642423
1999-06-15,1059.5573798313899
1999-06-16,1054.108681729272
1999-06-17,1057.0916553611223
1999-06-18,1064.6037752746931
1999-06-21,1066.101573679126
1999-06-22,1064.4331764149636
1999-06-23,1061.027737031579
1999-06-24,1059.3097567460445
1999-06-25,1062.7054098172669
1999-06-28,1058.013912995071
1999-06-29,1055.4395992477248
1999-06-30,1053.4340886285445
1999-07-01,1055.9950698952143
1999-07-02,1059.0423888869313
1999-07-05,1067.9383189210293
1999-07-06,1071.3270276893973
1999-07-07,1066.4908048169798
1999-07-08,1067.8122414931033
1999-07-09,1069.9269498158721
1999-07-12,1070.8364927975358
1999-07-13,1068.0178417347588
1999-07-14,1073.0134002053437
1999-07-15,1079.651167336495
1999-07-16,1074.899646060554
1999-07-19,1073.0731459550138
1999-07-20,1084.4387664026
1999-07-21,1079.9091295010114
1999-07-22,1079.770833020398
1999-07-23,1071.987307118916
1999-07-26,1077.8126047760504
1999-07-27,1073.489282238595
1999-07-28,1079.1172868127933
1999-07-29,1084.9842733766586
1999-07-30,1086.4290585550727
1999-08-02,1075.826715209586
1999-08-03,1081.5672048967551
1999-08-04,1090.7277433953795
1999-08-05,1088.6056809383683
1999-08-06,1086.688930099901
1999-08-09,1080.6567711026598
1999-08-10,1076.1232730113484
1999-08-11,1074.9665398327907
1999-08-12,1084.9984022248811
1999-08-13,1085.907459481188
1999-08-16,1091.975669391728
1999-08-17,1088.6665294263332
1999-08-18,1097.36917221774
1999-08-19,1101.0433064102303
1999-08-20,1109.9058986659045
1999-08-23,1104.9794488763423
1999-08-24,1096.7642391494974
1999-08-25,1093.6809777810581
1999-08-26,1091.2044590838534
1999-08-27,1094.1128128115863
1999-08-30,1095.7646910817855
1999-08-31,1103.765410327067
1999-09-01,1112.439294951878
1999-09-02,1116.7191021110225
1999-09-03,1109.8481983202598
1999-09-06,1113.4664088675981
1999-09-07,1117.1598124512766
1999-09-08,1117.2662770490788
1999-09-09,1116.7631379663928
1999-09-10,1109.2871420106499
1999-09-13,1097.4560271879056
1999-09-14,1091.9777388294694
1999-09-15,1081.7697809367062
1999-09-16,1075.8432837669932
1999-09-17,1079.9260947848293
1999-09-20,1081.1381766051097
1999-09-21,1079.6183016853208
1999-09-22,1077.6658572550268
1999-09-23,1075.5403491151144
1999-09-24,1069.6200467136714
1999-09-27,1072.5467949556883
1999-09-28,1078.537598300502
1999-09-29,1080.8084439829827
1999-09-30,1083.1083199548834
1999-10-01,1085.9183880225191
1999-10-04,1087.8845004386465
1999-10-05,1088.8187987689619
1999-10-06,1088.3724599242444
1999-10-07,1093.325203126628
1999-10-08,1085.895869123145
1999-10-11,1092.7234862097707
1999-10-12,1093.0163755094818
1999-10-13,1091.9190134028006
1999-10-14,1091.4133670344945
1999-10-15,1086.957222092611
1999-10-18,1066.9803668610402
1999-10-19,1069.9162574367692
1999-10-20,1070.8033651334447
1999-10-21,1071.2156103123045
1999-10-22,1062.5650313091805
1999-10-25,1061.537214490118
1999-10-26,1050.9690797049257
1999-10-27,1043.1167847531433
1999-10-28,1046.7077021568814
1999-10-29,1053.4950438703495
1999-11-01,1055.8706539610612
1999-11-02,1059.531847685176
1999-11-03,1063.667217173001
1999-11-04,1061.1696886304937
1999-11-05,1054.2814079362029
1999-11-08,1052.031257082016
1999-11-09,1056.8916697644224
1999-11-10,1060.8371280556441
1999-11-11,1061.227798161267
1999-11-12,1056.9917180254383
1999-11-15,1064.619832476434
1999-11-16,1063.3885142483075
1999-11-17,1086.6891701701538
1999-11-18,1078.593104885596
1999-11-19,1077.5271364654002
1999-11-22,1079.7269032500622
1999-11-23,1080.205064870269
1999-11-24,1076.1481643752725
1999-11-25,1084.484744789815
1999-11-26,1083.289074775599
1999-11-29,1081.9778094138765
1999-11-30,1083.1508699278818
1999-12-01,1081.8842044773578
1999-12-02,1084.6071307953546
1999-12-03,1091.673500410801
1999-12-06,1107.1767826238029
1999-12-07,1105.5336354934434
1999-12-08,1109.3778646155627
1999-12-09,1111.0060507926105
1999-12-10,1108.7970075051105
1999-12-13,1107.7873670913982
1999-12-14,1104.0937900239853
1999-12-15,1095.066150821719
1999-12-16,1111.1371692687887
1999-12-17,1110.7103998201314
1999-12-20,1110.3953920769763
1999-12-21,1110.5676733723312
1999-12-22,1119.5225296306064
1999-12-23,1131.5385877916665
1999-12-24,1135.4808728315659
1999-12-27,1135.3352243512322
1999-12-28,1132.8153918106775
1999-12-29,1138.8440228111099
1999-12-30,1144.9974377130022
1999-12-31,1144.9974377130025
2000-01-03,1159.2983000120034
2000-01-04,1161.7000132134133
2000-01-05,1147.8601289654862
2000-01-06,1152.3539792766223
2000-01-07,1163.8492576517829
2000-01-10,1180.7258598698932
2000-01-11,1187.3001434986897
2000-01-12,1183.7425317071998
2000-01-13,1188.0902997427295
2000-01-14,1178.6371905193284
2000-01-17,1179.7681346121874
2000-01-18,1177.3872779214564
2000-01-19,1172.330378818742
2000-01-20,1175.9852339690767
2000-01-21,1167.11435807481
2000-01-24,1162.4869606874415
2000-01-25,1150.3014736359999
2000-01-26,1156.301524763202
2000-01-27,1150.414465927358
2000-01-28,1141.9909180133213
2000-01-31,1126.4704026776278
2000-02-01,1126.310643638524
2000-02-02,1129.4372432903538
2000-02-03,1145.1834862753255
2000-02-04,1142.5113632352798
2000-02-07,1146.0725269611428
2000-02-08,1155.366801845038
2000-02-09,1163.8025426827187
2000-02-10,1156.4355506288953
2000-02-11,1157.2376218657653
2000-02-14,1138.7558062078706
2000-02-15,1137.9726853513105
2000-02-16,1136.1006743251437
2000-02-17,1141.89060273369
2000-02-18,1141.9942058166544
2000-02-21,1143.9540495394047
2000-02-22,1161.953153481585
2000-02-23,1167.2609957662496
2000-02-24,1160.4694852855084
2000-02-25,1154.6114775994693
2000-02-28,1140.259803680023
2000-02-29,1142.4532710463848
2000-03-01,1157.4217753703333
2000-03-02,1160.0279051893165
2000-03-03,1160.3947027419579
2000-03-06,1166.1013943043502
2000-03-07,1165.2463875089134
2000-03-08,1165.262845912673
2000-03-09,1177.7748814544095
2000-03-10,1178.07562095533
2000-03-13,1166.9857968373533
2000-03-14,1164.2098977203138
2000-03-15,1155.5286991065811
2000-03-16,1159.551351992529
2000-03-17,1163.1208085035653
2000-03-20,1169.4485546178944
2000-03-21,1163.8468430277953
2000-03-22,1164.043117461413
2000-03-23,1175.368050199984
2000-03-24,1181.5776588452463
2000-03-27,1193.0112618195396
2000-03-28,1193.6781841684967
2000-03-29,1176.1556920341516
2000-03-30,1166.0883874090705
2000-03-31,1156.3053683345427
2000-04-03,1152.9504981260216
2000-04-04,1142.9813793393819
2000-04-05,1137.0870126220739
2000-04-06,1137.1844156473726
2000-04-07,1142.741291935314
2000-04-10,1147.7792050631078
2000-04-11,1145.8207563567205
2000-04-12,1140.9564242625524
2000-04-13,1130.6734974167675
2000-04-14,1127.0553352061968
2000-04-17,1091.1185004645497
2000-04-18,1098.1659642199788
2000-04-19,1104.9158150332457
2000-04-20,1111.089445332499
2000-04-21,1111.089445332499
2000-04-24,1111.3090496888315
2000-04-25,1106.9798779038579
2000-04-26,1111.5874514211673
2000-04-27,1100.072845360699
2000-04-28,1103.6475654218314
2000-05-01,1098.7552857773974
2000-05-02,1113.406564124451
2000-05-03,1104.4241632781602
2000-05-04,1099.7066742589157
2000-05-05,1101.802560606183
2000-05-08,1101.835466898436
2000-05-09,1100.8715565431562
2000-05-10,1096.4297204536956
2000-05-11,1083.0285320443918
2000-05-12,1090.7052553422252
2000-05-15,1099.5916788862257
2000-05-16,1096.993118216797
2000-05-17,1081.054617064646
2000-05-18,1084.0620013804428
2000-05-19,1074.0509515390297
2000-05-22,1075.2875685285196
2000-05-23,1076.5474604278613
2000-05-24,1063.2443202107224
2000-05-25,1065.1700661462194
2000-05-26,1074.0045593593618
2000-05-29,1077.061982814022
2000-05-30,1083.3017032584532
2000-05-31,1083.9604116707308
2000-06-01,1088.8726314875876
2000-06-02,1111.237244672589
2000-06-05,1119.9208458200403
2000-06-06,1134.0805218669398
2000-06-07,1130.666987015202
2000-06-08,1125.3712235925125
2000-06-09,1123.4893593161357
2000-06-12,1129.5955746227935
2000-06-13,1130.099785474277
2000-06-14,1129.253359069013
2000-06-15,1119.5721045143075
2000-06-16,1128.0571996462888
2000-06-19,1119.7578421679764
2000-06-20,1116.7630217023273
2000-06-21,1108.90133241846
2000-06-22,1107.675486807544
2000-06-23,1101.589625669806
2000-06-26,1100.3434051397837
2000-06-27,1105.975614638537
2000-06-28,1109.8925835456819
2000-06-29,1114.581482632489
2000-06-30,1120.7303381280647
2000-07-03,1118.1821779929155
2000-07-04,1120.8933948092872
2000-07-05,1122.2670077975804
2000-07-06,1120.5046019294316
2000-07-07,1118.7370192175858
2000-07-10,1123.4836062754193
2000-07-11,1120.0411982506412
2000-07-12,1121.0993897573462
2000-07-13,1114.3069531281562
2000-07-14,1119.6832687202186
2000-07-17,1117.8861845477386
2000-07-18,1115.2138230041437
2000-07-19,1113.7993189040617
2000-07-20,1119.8370233885464
2000-07-21,1129.810348400258
2000-07-24,1130.880712686147
2000-07-25,1135.758624770472
2000-07-26,1133.935588416343
2000-07-27,1129.8318631613026
2000-07-28,1118.5962547357676
2000-07-31,1114.1857508466646
2000-08-01,1115.3328956519506
2000-08-02,1107.0578320682116
2000-08-03,1097.9406773975059
2000-08-04,1108.3597808633367
2000-08-07,1111.950571334165
2000-08-08,1103.0272357758563
2000-08-09,1106.5217811145903
2000-08-10,1117.8593964319653
2000-08-11,1118.5016565989258
2000-08-14,1118.634545125936
2000-08-15,1123.520753332448
2000-08-16,1122.440042419429
2000-08-17,1126.7378110520592
2000-08-18,1121.5052072281733
2000-08-21,1121.2915768675782
2000-08-22,1117.1818618220072
2000-08-23,1110.5438804676187
2000-08-24,1115.8158151886887
2000-08-25,1116.4462618383977
2000-08-28,1113.0664230900788
2000-08-29,1111.3592143350777
2000-08-30,1110.9658712061116
2000-08-31,1110.6107365654489
2000-09-01,1121.5164932556627
2000-09-04,1125.8790645284137
2000-09-05,1112.7631983548722
2000-09-06,1107.6337608702547
2000-09-07,1099.9473823800897
2000-09-08,1093.587322888657
2000-09-11,1087.8467616552632
2000-09-12,1078.556734027942
2000-09-13,1079.4257021511094
2000-09-14,1076.0654778357869
2000-09-15,1075.6743399270554
2000-09-18,1062.4065137181315
2000-09-19,1053.7227895382152
2000-09-20,1048.920051743709
2000-09-21,1042.1242145491801
2000-09-22,1059.0539559600259
2000-09-25,1062.886698885198
2000-09-26,1068.663579448007
2000-09-27,1068.7296099285804
2000-09-28,1071.774227636696
2000-09-29,1079.7409161141077
2000-10-02,1082.686484139892
2000-10-03,1074.627881254864
2000-10-04,1067.1680165767248
2000-10-05,1065.9706627603173
