Date,EUROPE SMALL CAP QUALITY
2006-03-10,1273.5675499464965
2006-03-13,1287.1771045158841
2006-03-14,1301.2437251845688
2006-03-15,1309.2484010976805
2006-03-16,1328.471315113726
2006-03-17,1334.977660119948
2006-03-20,1341.5421089390302
2006-03-21,1330.3368534639812
2006-03-22,1334.3779317515407
2006-03-23,1326.1506961979992
2006-03-24,1335.885072978582
2006-03-27,1337.3766611426342
2006-03-28,1338.091643080234
2006-03-29,1325.4441518985168
2006-03-30,1342.795649990222
2006-03-31,1337.9202223448303
2006-04-03,1345.7670129625128
2006-04-04,1360.6274672504862
2006-04-05,1364.3001672745718
2006-04-06,1369.2652684997124
2006-04-07,1357.5070403696823
2006-04-10,1354.0772025913445
2006-04-11,1345.0162825653686
2006-04-12,1336.0701289468664
2006-04-13,1339.8804554158728
2006-04-14,1339.880455415873
2006-04-17,1359.848673392329
2006-04-18,1364.8469152792711
2006-04-19,1382.6631838161388
2006-04-20,1384.6030368074994
2006-04-21,1397.428950992854
2006-04-24,1400.6083447310152
2006-04-25,1408.6286209070436
2006-04-26,1417.7859758392112
2006-04-27,1419.4146953639045
2006-04-28,1424.860434386682
2006-05-01,1431.4133331417677
2006-05-02,1445.3033500143558
2006-05-03,1446.0172424048233
2006-05-04,1462.260996810383
2006-05-05,1485.4713864886112
2006-05-08,1490.794288301278
2006-05-09,1496.1443193972523
2006-05-10,1498.4488998958059
2006-05-11,1507.7879049248559
2006-05-12,1483.6200918253187
2006-05-15,1434.7400216236867
2006-05-16,1428.227952545668
2006-05-17,1397.1671154759883
2006-05-18,1363.4055818953782
2006-05-19,1357.0369144890312
2006-05-22,1304.3364456431746
2006-05-23,1354.0233938604092
2006-05-24,1325.7339122052895
2006-05-25,1342.8615771296495
2006-05-26,1371.210543323954
2006-05-29,1385.258386574643
2006-05-30,1371.4500445036886
2006-05-31,1375.0619378510598
2006-06-01,1374.6410986327687
2006-06-02,1403.5715344220812
2006-06-05,1396.6928636744688
2006-06-06,1347.8709107831085
2006-06-07,1337.1055743517056
2006-06-08,1283.2278243192925
2006-06-09,1306.5121467268318
2006-06-12,1290.2233871697313
2006-06-13,1245.2303430195047
2006-06-14,1252.7841371099453
2006-06-15,1304.6848062119802
2006-06-16,1300.38100943194
2006-06-19,1300.378803096791
2006-06-20,1299.3605009963978
2006-06-21,1303.6954220363862
2006-06-22,1311.5329189320107
2006-06-23,1309.1407722049378
2006-06-26,1312.3831101473804
2006-06-27,1317.1923009549669
2006-06-28,1307.3588497620037
2006-06-29,1320.1131189148705
2006-06-30,1368.2606372996754
2006-07-03,1379.1213374806687
2006-07-04,1379.8138014810324
2006-07-05,1357.6914846290474
2006-07-06,1366.932511437335
2006-07-07,1371.6160680477053
2006-07-10,1358.4638377565398
2006-07-11,1351.1173909463726
2006-07-12,1346.9198134545402
2006-07-13,1327.4885623398754
2006-07-14,1307.7608852574915
2006-07-17,1275.4634333789536
2006-07-18,1269.7900747649858
2006-07-19,1298.4555544047703
2006-07-20,1311.7097260691494
2006-07-21,1301.2988831627147
2006-07-24,1304.8085045008902
2006-07-25,1309.4755558783422
2006-07-26,1312.6228825342932
2006-07-27,1341.6632226661975
2006-07-28,1343.6766741135712
2006-07-31,1350.3527742195001
2006-08-01,1348.1562063694635
2006-08-02,1365.5221307021334
2006-08-03,1353.519377958011
2006-08-04,1374.2371679043113
2006-08-07,1366.788258909295
2006-08-08,1366.8911545903366
2006-08-09,1370.4764244021867
2006-08-10,1346.2981022167344
2006-08-11,1348.8327950911328
2006-08-14,1346.4419206144014
2006-08-15,1357.3130431769519
2006-08-16,1373.1329896560685
2006-08-17,1376.232830092215
2006-08-18,1372.3109205991689
2006-08-21,1385.3179764663662
2006-08-22,1375.7540639584126
2006-08-23,1375.1316004344008
2006-08-24,1372.2496064938564
2006-08-25,1369.8622619169648
2006-08-28,1377.2245477002211
2006-08-29,1378.0798468764012
2006-08-30,1393.1423101328178
2006-08-31,1391.9503348445257
2006-09-01,1403.2527393501664
2006-09-04,1416.5212535515436
2006-09-05,1411.7272203807554
2006-09-06,1399.5405374219147
2006-09-07,1376.997023782568
2006-09-08,1374.111296919015
2006-09-11,1363.556785454427
2006-09-12,1375.9579206875048
2006-09-13,1382.2611437106648
2006-09-14,1400.5310842133763
2006-09-15,1398.2630596153815
2006-09-18,1403.3680128639264
2006-09-19,1405.5085626406478
2006-09-20,1409.66371740387
2006-09-21,1416.9488161740321
2006-09-22,1415.1359720766982
2006-09-25,1403.7514758472403
2006-09-26,1408.325338123869
2006-09-27,1418.679761762125
2006-09-28,1422.0601914983695
2006-09-29,1423.9995004267985
2006-10-02,1432.0696304748608
2006-10-03,1423.8086358137016
2006-10-04,1424.8908343868773
2006-10-05,1436.3152141227338
2006-10-06,1425.0300856109675
2006-10-09,1429.2934502253268
2006-10-10,1432.4012833831541
2006-10-11,1434.2642651598587
2006-10-12,1443.7175866364498
2006-10-13,1448.5877168674406
2006-10-16,1456.2919362722519
2006-10-17,1446.380676551037
2006-10-18,1455.8083407331592
2006-10-19,1465.5424372416303
2006-10-20,1468.2091642953815
2006-10-23,1465.3419500069128
2006-10-24,1471.4759132406975
2006-10-25,1481.2318720235721
2006-10-26,1495.6541156058845
2006-10-27,1493.8878534909688
2006-10-30,1489.9329359777516
2006-10-31,1502.7661293926976
2006-11-01,1511.4561697778786
2006-11-02,1507.2398957989067
2006-11-03,1499.045181013694
2006-11-06,1509.8734506626352
2006-11-07,1525.7990665780335
2006-11-08,1521.4592284923642
2006-11-09,1527.438102696222
2006-11-10,1539.9242727606222
2006-11-13,1539.6269076233182
2006-11-14,1541.3814879238168
2006-11-15,1549.4437920695957
2006-11-16,1553.409030616827
2006-11-17,1542.5796586574115
2006-11-20,1541.940718345366
2006-11-21,1549.7062225899845
2006-11-22,1565.247748277501
2006-11-23,1563.7413872229988
2006-11-24,1569.1030468344502
2006-11-27,1552.6391358766239
2006-11-28,1548.1347599023186
2006-11-29,1574.2664942704744
2006-11-30,1594.3115793916045
2006-12-01,1599.5134695633346
2006-12-04,1597.5823069015844
2006-12-05,1602.8717115485636
2006-12-06,1608.1962336581619
2006-12-07,1610.834574815559
2006-12-08,1616.2084526451174
2006-12-11,1613.3154324554757
2006-12-12,1620.1558083536088
2006-12-13,1624.275309682425
2006-12-14,1631.1933054906315
2006-12-15,1629.2252561312075
2006-12-18,1626.2438052248299
2006-12-19,1632.0636185662556
2006-12-20,1641.5579223150414
2006-12-21,1644.8417761892408
2006-12-22,1644.439908144658
2006-12-25,1644.4399081446577
2006-12-26,1641.576165485959
2006-12-27,1650.4342073544633
2006-12-28,1656.407138332295
2006-12-29,1661.8441736318357
2007-01-01,1661.8441736318357
2007-01-02,1691.3361729336898
2007-01-03,1679.5853475199774
2007-01-04,1655.285685727388
2007-01-05,1635.6320905312257
2007-01-08,1644.0096805021465
2007-01-09,1646.2663311236554
2007-01-10,1631.6256134529087
2007-01-11,1638.4381417928296
2007-01-12,1651.185670159999
2007-01-15,1672.1654621385487
2007-01-16,1665.3116785839263
2007-01-17,1671.0158654198942
2007-01-18,1673.6555822776656
2007-01-19,1678.9522717750665
2007-01-22,1684.9605557875855
2007-01-23,1692.109630483344
2007-01-24,1692.389288239357
2007-01-25,1693.5441235888372
2007-01-26,1674.5762130724113
2007-01-29,1680.4208497486059
2007-01-30,1684.946583943599
2007-01-31,1687.135867654494
2007-02-01,1709.358992214453
2007-02-02,1716.536618033884
2007-02-05,1721.3943722153488
2007-02-06,1732.0750613499144
2007-02-07,1745.3405577366998
2007-02-08,1733.8451183650964
2007-02-09,1738.0995337634938
2007-02-12,1726.9447306285656
2007-02-13,1734.7120584467589
2007-02-14,1764.278876731156
2007-02-15,1765.9004556377968
2007-02-16,1759.5912118123808
2007-02-19,1772.3086519595122
2007-02-20,1773.0690158512566
2007-02-21,1767.2345022459108
2007-02-22,1771.0370693250184
2007-02-23,1777.9586020529227
2007-02-26,1781.92036221261
2007-02-27,1719.0863511148614
2007-02-28,1696.9266144534888
2007-03-01,1678.0174333670318
2007-03-02,1685.8131636475912
2007-03-05,1642.0100876039185
2007-03-06,1668.1801562287742
2007-03-07,1694.3445812417717
2007-03-08,1725.89415624905
2007-03-09,1724.3864234802465
2007-03-12,1731.1684662876567
2007-03-13,1718.0954273665304
2007-03-14,1680.162423736775
2007-03-15,1716.496644132181
2007-03-16,1726.3740730441784
2007-03-19,1750.825290744897
2007-03-20,1756.4142656411088
2007-03-21,1777.2592693175645
2007-03-22,1796.9457137217737
2007-03-23,1792.6266010010568
2007-03-26,1791.6505169918933
2007-03-27,1786.623586102764
2007-03-28,1781.3432681879237
2007-03-29,1791.2260616539165
2007-03-30,1790.7044187457573
2007-04-02,1807.048785126406
2007-04-03,1826.8966703362453
2007-04-04,1830.3457827881414
2007-04-05,1841.6787952171587
2007-04-06,1841.6787952171587
2007-04-09,1831.5922089567607
2007-04-10,1859.7206071123455
2007-04-11,1862.9979682362675
2007-04-12,1859.0658485458034
2007-04-13,1868.7337816829108
2007-04-16,1886.7298715269303
2007-04-17,1886.751189383559
2007-04-18,1880.666369263587
2007-04-19,1870.7159594855978
2007-04-20,1883.155351005465
2007-04-23,1885.6053521022536
2007-04-24,1879.6038338199735
2007-04-25,1895.626691015035
2007-04-26,1889.9390444432195
2007-04-27,1896.0725318662123
2007-04-30,1895.6548382005344
2007-05-01,1892.649343387277
2007-05-02,1901.0726593957156
2007-05-03,1897.082597229486
2007-05-04,1913.834644643698
2007-05-07,1922.284714356981
2007-05-08,1897.7373821613182
2007-05-09,1899.2928286381814
2007-05-10,1894.499297906909
2007-05-11,1892.0313811960264
2007-05-14,1894.2916939958131
2007-05-15,1908.653727226537
2007-05-16,1911.2384473671398
2007-05-17,1903.4634079917616
2007-05-18,1915.4029345663664
2007-05-21,1918.3662928192316
2007-05-22,1924.9391432013977
2007-05-23,1944.9909833760473
2007-05-24,1928.1581049700735
2007-05-25,1927.283129123985
2007-05-28,1929.8553376502261
2007-05-29,1933.4561577455377
2007-05-30,1918.826248565362
2007-05-31,1939.8253047119188
2007-06-01,1950.7856493517638
2007-06-04,1957.7367278034171
2007-06-05,1953.9284421153648
2007-06-06,1918.181038815489
2007-06-07,1884.3099532099266
2007-06-08,1870.9148664773645
2007-06-11,1884.5214477285206
2007-06-12,1871.5574516492554
2007-06-13,1865.6627118313202
2007-06-14,1891.415635809049
2007-06-15,1919.493728932907
2007-06-18,1920.1512098525857
2007-06-19,1919.2472655332115
2007-06-20,1927.1240762710806
2007-06-21,1905.1490795036593
2007-06-22,1907.6110251539956
2007-06-25,1903.5527608961638
2007-06-26,1899.7260122386308
2007-06-27,1885.7152002171326
2007-06-28,1911.8655744297769
2007-06-29,1922.8574831589256
2007-07-02,1947.086878361353
2007-07-03,1965.3006112414184
2007-07-04,1975.9083781725133
2007-07-05,1967.467554631711
2007-07-06,1974.5374765825786
2007-07-09,1987.1919607111706
2007-07-10,1987.5282675798426
2007-07-11,1990.6923773658361
2007-07-12,2002.3370020147333
2007-07-13,2013.7639547923984
2007-07-16,2015.059405192852
2007-07-17,2015.0151622197855
2007-07-18,2010.3433336368093
2007-07-19,2023.5173369205845
2007-07-20,2019.9395248395824
2007-07-23,2015.4219582991548
2007-07-24,1995.6941606697364
2007-07-25,1954.3538735136203
2007-07-26,1907.093507223825
2007-07-27,1878.2158091742206
2007-07-30,1887.3909820568351
2007-07-31,1927.8535952255506
2007-08-01,1898.9797035699048
2007-08-02,1906.0226979110669
2007-08-03,1909.9416759679657
2007-08-06,1878.9195327390742
2007-08-07,1890.8920441957616
2007-08-08,1912.180740638973
2007-08-09,1856.0814427069392
2007-08-10,1803.9461618175997
2007-08-13,1835.8316990773285
2007-08-14,1816.4933059704508
2007-08-15,1789.8316834384198
2007-08-16,1717.0118783271544
2007-08-17,1742.9444683646252
2007-08-20,1752.500629731637
2007-08-21,1748.1698697515135
2007-08-22,1793.3834066358404
2007-08-23,1814.1850344765755
2007-08-24,1821.9582369879602
2007-08-27,1827.3903320908048
2007-08-28,1802.6657589625045
2007-08-29,1812.9817561038362
2007-08-30,1834.221404593826
2007-08-31,1859.1733744929174
2007-09-03,1864.7202185626793
2007-09-04,1876.6380275564834
2007-09-05,1860.4598927589257
2007-09-06,1865.1714843072805
2007-09-07,1848.7377414514854
2007-09-10,1826.1360769475282
2007-09-11,1860.7538477323535
2007-09-12,1868.8862550915285
2007-09-13,1859.5758623768297
2007-09-14,1828.8725248635576
2007-09-17,1799.9624385166112
2007-09-18,1807.7480600653357
2007-09-19,1856.9519815619935
2007-09-20,1857.7117521464595
2007-09-21,1870.7601635061117
2007-09-24,1872.2706569256093
2007-09-25,1848.3265763195413
2007-09-26,1846.325483565088
2007-09-27,1855.7106504447001
2007-09-28,1850.974625785396
2007-10-01,1865.2943653150705
2007-10-02,1874.1102669956597
2007-10-03,1887.4210616022424
2007-10-04,1898.7061437632285
2007-10-05,1914.3547060644523
2007-10-08,1913.5845760086474
2007-10-09,1920.033781993126
2007-10-10,1939.186113932134
2007-10-11,1958.0517444237812
2007-10-12,1944.401907678326
2007-10-15,1947.9314437623789
2007-10-16,1928.8367917313342
2007-10-17,1959.4499545595606
2007-10-18,1954.4570203400133
2007-10-19,1943.7536628497992
2007-10-22,1904.2607285341885
2007-10-23,1944.6125403710219
2007-10-24,1933.0933798466122
2007-10-25,1962.0699159143553
2007-10-26,1973.7815795785857
2007-10-29,1988.0095191844607
2007-10-30,1978.248090763104
2007-10-31,2016.5582362203077
2007-11-01,1993.8459403854176
2007-11-02,1991.1452875451023
2007-11-05,1964.0758605522544
2007-11-06,1984.95655257085
2007-11-07,1982.2247959601975
2007-11-08,1968.0570234460133
2007-11-09,1929.8218463368912
2007-11-12,1901.6847931852228
2007-11-13,1904.5353783468922
2007-11-14,1926.9951371153456
2007-11-15,1882.402906295288
2007-11-16,1863.411572706218
2007-11-19,1807.057707962111
2007-11-20,1823.3415061823725
2007-11-21,1771.4082412012838
2007-11-22,1776.3681353038928
2007-11-23,1801.9918992932073
2007-11-26,1811.2011268613965
2007-11-27,1797.3342754019723
2007-11-28,1823.9226617385639
2007-11-29,1829.8231006926003
2007-11-30,1834.7509947005874
2007-12-03,1823.7112953764063
2007-12-04,1790.6562012528414
2007-12-05,1801.9486861955234
2007-12-06,1796.6944201378135
2007-12-07,1815.7613217135654
2007-12-10,1830.0017933125387
2007-12-11,1832.8789068123851
2007-12-12,1832.678305080047
2007-12-13,1784.6257439092103
2007-12-14,1770.9768947186888
2007-12-17,1722.8168485984684
2007-12-18,1730.1683574080785
2007-12-19,1720.1411043863197
2007-12-20,1723.6581234933662
2007-12-21,1737.655560513102
2007-12-24,1739.534608054103
2007-12-25,1739.5346080541037
2007-12-26,1749.694718777954
2007-12-27,1761.7230774897748
2007-12-28,1783.0616774809573
2007-12-31,1778.901454595393
2008-01-01,1778.9014545953926
2008-01-02,1781.5851559207424
2008-01-03,1762.4828902973993
2008-01-04,1733.4180063726928
2008-01-07,1698.6987029869892
2008-01-08,1708.6507806798668
2008-01-09,1654.9333561245614
2008-01-10,1627.4240992316154
2008-01-11,1623.7277593269657
2008-01-14,1644.6747825656596
2008-01-15,1608.0594535280072
2008-01-16,1557.3468266395478
2008-01-17,1559.4357417264814
2008-01-18,1540.390688130519
2008-01-21,1459.0966985441246
2008-01-22,1510.8211381299704
2008-01-23,1487.8085738864625
2008-01-24,1560.5295890765065
2008-01-25,1576.2921004539212
2008-01-28,1565.9280716623598
2008-01-29,1599.1753977337964
2008-01-30,1599.6832036796916
2008-01-31,1594.7476586193031
2008-02-01,1636.448367279236
2008-02-04,1658.301596188544
2008-02-05,1594.183652130324
2008-02-06,1593.725641982692
2008-02-07,1551.3451073962267
2008-02-08,1554.637538846417
2008-02-11,1549.8477495713503
2008-02-12,1610.1640968902332
2008-02-13,1617.7513557946418
2008-02-14,1638.675800597636
2008-02-15,1619.00782202644
2008-02-18,1638.0228041398182
2008-02-19,1661.3164373255518
2008-02-20,1639.1328097144542
2008-02-21,1668.7501218979885
2008-02-22,1661.789200308203
2008-02-25,1693.977966883223
2008-02-26,1713.751446869582
2008-02-27,1738.035766002903
2008-02-28,1719.7799353261398
2008-02-29,1701.7290686672177
2008-03-03,1683.2138833541992
2008-03-04,1672.6984934745506
2008-03-05,1701.584613957262
2008-03-06,1701.7790788442535
2008-03-07,1671.8617865248902
2008-03-10,1649.6356444488058
2008-03-11,1661.7337323069303
2008-03-12,1707.0046728186096
2008-03-13,1685.65390202598
2008-03-14,1675.7237247582325
2008-03-17,1628.2132260423139
2008-03-18,1662.4913047528855
2008-03-19,1633.0421444032527
2008-03-20,1603.7465918869227
2008-03-21,1603.7465918869227
2008-03-24,1601.7253496784858
2008-03-25,1664.011812504549
2008-03-26,1677.5553798178369
2008-03-27,1719.7591408553485
2008-03-28,1712.297128988914
2008-03-31,1722.4170551430618
2008-04-01,1743.1606422280745
2008-04-02,1753.2059352875226
2008-04-03,1740.0749738576394
2008-04-04,1753.497972936302
2008-04-07,1760.6419996519448
2008-04-08,1732.6431292367063
2008-04-09,1734.9889242372142
2008-04-10,1725.2293910205321
2008-04-11,1714.1880408918878
2008-04-14,1700.003846031708
2008-04-15,1698.1647235601524
2008-04-16,1735.6611176744238
2008-04-17,1733.4018251148782
2008-04-18,1747.9401903197502
2008-04-21,1746.2491557149763
2008-04-22,1750.5693215919941
2008-04-23,1744.354890079773
2008-04-24,1718.69584726302
2008-04-25,1732.6539737433038
2008-04-28,1743.446186349646
2008-04-29,1723.0430948151618
2008-04-30,1736.1541247627636
2008-05-01,1722.4346766895208
2008-05-02,1749.2741089308272
2008-05-05,1755.617411538481
2008-05-06,1762.2226597928566
2008-05-07,1760.72339922273
2008-05-08,1773.948273026323
2008-05-09,1751.9519562162484
2008-05-12,1774.2251848954686
2008-05-13,1760.7641387342996
2008-05-14,1760.4765016530657
2008-05-15,1766.9602624805032
2008-05-16,1791.5986984438298
2008-05-19,1809.1863114424073
2008-05-20,1791.6159037994391
2008-05-21,1795.0281299445746
2008-05-22,1795.766378700003
2008-05-23,1781.7833153664365
2008-05-26,1775.4830820723582
2008-05-27,1759.9115187679524
2008-05-28,1766.738001443308
2008-05-29,1765.1221307010708
2008-05-30,1765.1809815384702
2008-06-02,1752.0397941435656
2008-06-03,1761.8062083384757
2008-06-04,1747.689812483173
2008-06-05,1757.9565491918302
2008-06-06,1757.3425105657373
2008-06-09,1742.771494466273
2008-06-10,1701.10088897004
2008-06-11,1687.9244372689682
2008-06-12,1685.4780536223643
2008-06-13,1688.5764346972805
2008-06-16,1704.862670374193
2008-06-17,1723.8759794653372
2008-06-18,1697.746776634735
2008-06-19,1684.9127159184172
2008-06-20,1677.7527071323948
2008-06-23,1650.8779339415016
2008-06-24,1644.9268881307323
2008-06-25,1667.784477355472
2008-06-26,1647.4204980067789
2008-06-27,1641.3721655083693
2008-06-30,1642.5808807104943
2008-07-01,1604.1540115943312
2008-07-02,1584.507120769666
2008-07-03,1562.0015065571731
2008-07-04,1548.7486710712146
2008-07-07,1561.6476206511138
2008-07-08,1539.2087582437566
2008-07-09,1570.1914790354454
2008-07-10,1545.3693253103809
2008-07-11,1521.2893508569873
2008-07-14,1529.717107710529
2008-07-15,1505.6798263894952
2008-07-16,1509.5730311831792
2008-07-17,1560.0894325532388
2008-07-18,1570.2683391238552
2008-07-21,1593.4438722439525
2008-07-22,1586.3812814282574
2008-07-23,1611.0932432899579
2008-07-24,1567.6261385780674
2008-07-25,1556.6600615641805
2008-07-28,1553.2595443413272
2008-07-29,1542.0951999135186
2008-07-30,1571.2553150600888
2008-07-31,1571.4799581915693
2008-08-01,1556.5405041390968
2008-08-04,1540.6138026407068
2008-08-05,1555.9842130126297
2008-08-06,1566.2105087994767
2008-08-07,1555.7162278818241
2008-08-08,1535.8631042805685
2008-08-11,1546.954835070823
2008-08-12,1526.9089572861062
2008-08-13,1489.0712730799742
2008-08-14,1500.9923040904669
2008-08-15,1490.0941995480373
2008-08-18,1492.6116860049376
2008-08-19,1464.24451161695
2008-08-20,1472.3226293682726
2008-08-21,1490.631235800103
2008-08-22,1508.992921933307
2008-08-25,1500.3618673350652
2008-08-26,1487.1523034001086
2008-08-27,1495.2727531239539
2008-08-28,1509.1919141677402
2008-08-29,1524.3926597103014
2008-09-01,1504.8427962500414
2008-09-02,1505.719187238939
2008-09-03,1474.5029097384229
2008-09-04,1437.8740470262933
2008-09-05,1400.9063654208583
2008-09-08,1426.8581788153
2008-09-09,1396.31689417369
2008-09-10,1367.9405071214223
2008-09-11,1350.1113979840334
2008-09-12,1389.1579604716558
2008-09-15,1357.9234734005065
2008-09-16,1308.1774266568373
2008-09-17,1306.0738698807324
2008-09-18,1310.8027223240238
2008-09-19,1389.6904577631303
2008-09-22,1392.273068342859
2008-09-23,1365.6966079627248
2008-09-24,1354.2674575353474
2008-09-25,1356.317852492271
2008-09-26,1324.6725345343975
2008-09-29,1240.8615115080747
2008-09-30,1227.7599222489926
2008-10-01,1216.475474220949
2008-10-02,1194.7841632123818
2008-10-03,1198.473590174656
2008-10-06,1097.100765204221
2008-10-07,1092.9803154955312
2008-10-08,1036.9035409125281
2008-10-09,1042.1350539996486
2008-10-10,979.4787639041828
2008-10-13,1050.789053754525
2008-10-14,1077.6883495320185
2008-10-15,1019.1624021770466
2008-10-16,962.5598376792436
2008-10-17,969.1403764872907
2008-10-20,975.9007421450073
