Date,FM ex GCC SMALL CAP
2011-06-21,751.0421215391092
2011-06-22,750.4803665947411
2011-06-23,763.9611625086724
2011-06-24,765.2215936328257
2011-06-27,763.8579499620954
2011-06-28,758.0618753701888
2011-06-29,758.411648489568
2011-06-30,755.0741887915783
2011-07-01,755.0315993912308
2011-07-04,754.0409606894849
2011-07-05,756.6488686767399
2011-07-06,763.608338572105
2011-07-07,765.6214330731764
2011-07-08,770.1134021727574
2011-07-11,782.2377841663031
2011-07-12,781.7521305303878
2011-07-13,773.2268401778334
2011-07-14,771.3348922099049
2011-07-15,772.0241797219437
2011-07-18,770.8351012913698
2011-07-19,765.2568347533141
2011-07-20,767.3543521159271
2011-07-21,760.6450868247624
2011-07-22,763.2647465501682
2011-07-25,766.5722345443063
2011-07-26,757.0386416779324
2011-07-27,758.6220268016218
2011-07-28,755.116678832998
2011-07-29,750.741077376365
2011-08-01,751.16865094858
2011-08-02,741.0783281571534
2011-08-03,743.6248492334123
2011-08-04,745.3767627555335
2011-08-05,735.8297969305692
2011-08-08,722.0166695571774
2011-08-09,704.1604819271724
2011-08-10,712.2865874203285
2011-08-11,709.5338232343325
2011-08-12,716.9841437121655
2011-08-15,705.6110620129846
2011-08-16,705.1893234539795
2011-08-17,703.9449241574815
2011-08-18,711.4095611902354
2011-08-19,701.644605058936
2011-08-22,699.8742817149682
2011-08-23,699.1756735675743
2011-08-24,704.5159932967803
2011-08-25,708.0930477519804
2011-08-26,706.1757223823121
2011-08-29,698.560205592247
2011-08-30,705.1643405109676
2011-08-31,708.5297088854344
2011-09-01,713.7953680546766
2011-09-02,717.7570683549524
2011-09-05,715.7673799839215
2011-09-06,713.0804210398887
2011-09-07,716.0353063316473
2011-09-08,718.3903403770067
2011-09-09,731.2422706729677
2011-09-12,725.4067422594483
2011-09-13,725.705042341363
2011-09-14,717.2589645962539
2011-09-15,706.9651762332857
2011-09-16,710.7714139241517
2011-09-19,709.5557900060438
2011-09-20,701.806900962287
2011-09-21,695.3730551756157
2011-09-22,700.511859099677
2011-09-23,692.6849832695237
2011-09-26,701.8867472533841
2011-09-27,687.1633599243797
2011-09-28,687.1901618521928
2011-09-29,684.2658713913968
2011-09-30,694.3374655789568
2011-10-03,689.3335340755102
2011-10-04,689.2901765296026
2011-10-05,687.0727897022123
2011-10-06,681.4548116225869
2011-10-07,676.4483444439445
2011-10-10,657.4889706887242
2011-10-11,649.0074979911708
2011-10-12,646.2045100001502
2011-10-13,654.1353889594669
2011-10-14,648.6539108542269
2011-10-17,645.836959384373
2011-10-18,642.1755533019306
2011-10-19,639.8632005208804
2011-10-20,653.6232612953127
2011-10-21,644.8428674495527
2011-10-24,643.5998301399076
2011-10-25,649.9428803556011
2011-10-26,648.0312886663312
2011-10-27,635.6531308526108
2011-10-28,640.7565274090604
2011-10-31,637.224011916554
2011-11-01,653.4313933380798
2011-11-02,647.0028119331828
2011-11-03,650.0621351363454
2011-11-04,648.092227420118
2011-11-07,647.3444215870861
2011-11-08,645.3437913239627
2011-11-09,653.0530726241211
2011-11-10,651.3899078234897
2011-11-11,645.1541507921963
2011-11-14,638.2584135242446
2011-11-15,630.5685810812431
2011-11-16,645.8071649979657
2011-11-17,649.5041556681218
2011-11-18,647.7778846258883
2011-11-21,654.5381065185131
2011-11-22,661.6544086389903
2011-11-23,659.4791823887554
2011-11-24,658.122974131724
2011-11-25,658.2838477220807
2011-11-28,649.5149673552582
2011-11-29,642.0992381736752
2011-11-30,640.8902602490276
2011-12-01,640.04187834261
2011-12-02,641.0710468050537
2011-12-05,631.3456288096713
2011-12-06,632.2594876945373
2011-12-07,630.8695159387603
2011-12-08,627.0922854984858
2011-12-09,624.8416240973004
2011-12-12,628.7720148892879
2011-12-13,644.9453281011894
2011-12-14,643.5656928182843
2011-12-15,643.3465032809939
2011-12-16,644.2459448916065
2011-12-19,638.292190276288
2011-12-20,632.4185996887142
2011-12-21,638.5373366210787
2011-12-22,637.6574438321538
2011-12-23,638.6572885215248
2011-12-26,634.4690678670875
2011-12-27,635.5868906731702
2011-12-28,639.0475220781075
2011-12-29,640.1870137144751
2011-12-30,641.8838089394234
2012-01-02,641.8803472049905
2012-01-03,642.0944905882527
2012-01-04,650.3574571301283
2012-01-05,652.9314410795803
2012-01-06,654.204404941936
2012-01-09,640.8091067315938
2012-01-10,635.2705539118765
2012-01-11,640.1996089616838
2012-01-12,630.7849767615679
2012-01-13,637.4533106668916
2012-01-16,625.1454298228243
2012-01-17,622.5121240220745
2012-01-18,614.0052246799959
2012-01-19,621.5357889126509
2012-01-20,621.594471539515
2012-01-23,604.1268621633891
2012-01-24,600.5415431111429
2012-01-25,602.9049266500716
2012-01-26,593.4493241706562
2012-01-27,596.4941566143992
2012-01-30,589.7777998954032
2012-01-31,587.6014347806808
2012-02-01,574.9550728153333
2012-02-02,576.6634611137046
2012-02-03,580.249515648983
2012-02-06,572.8914763059843
2012-02-07,581.1011674988869
2012-02-08,577.5403191450058
2012-02-09,580.5988730115404
2012-02-10,581.7777057639354
2012-02-13,593.1802638540353
2012-02-14,590.0101222729736
2012-02-15,599.3727054863286
2012-02-16,601.3135815983666
2012-02-17,603.035193144027
2012-02-20,599.1466495456554
2012-02-21,599.2424771258062
2012-02-22,606.2352872677385
2012-02-23,611.6601562833282
2012-02-24,609.9544448627413
2012-02-27,617.2901530034317
2012-02-28,618.1915005898082
2012-02-29,624.6186664479063
2012-03-01,622.29464530274
2012-03-02,630.441087865175
2012-03-05,625.693939298751
2012-03-06,627.6411614207843
2012-03-07,624.8120107909546
2012-03-08,620.352584583422
2012-03-09,626.8102826074004
2012-03-12,620.9025266979897
2012-03-13,629.1324004104963
2012-03-14,629.1998967926463
2012-03-15,629.5627559006048
2012-03-16,624.6854188696576
2012-03-19,628.4449081887634
2012-03-20,637.9291252883938
2012-03-21,638.8014555267256
2012-03-22,640.6295127115421
2012-03-23,638.0493802942644
2012-03-26,639.1648409669376
2012-03-27,641.1890208539243
2012-03-28,644.5734985236443
2012-03-29,640.7848661608728
2012-03-30,638.786018533723
2012-04-02,649.6636736190218
2012-04-03,647.9819708967684
2012-04-04,653.3176427507725
2012-04-05,660.4818193018767
2012-04-06,661.3067957138466
2012-04-09,660.0703118324662
2012-04-10,661.9831764077953
2012-04-11,664.0154895884488
2012-04-12,666.8158545525621
2012-04-13,671.3743659971186
2012-04-16,680.4489227332501
2012-04-17,684.6279234207385
2012-04-18,680.7599194872349
2012-04-19,675.492339935626
2012-04-20,676.4071210611706
2012-04-23,677.0198257575929
2012-04-24,673.7683777674694
2012-04-25,672.8851744037887
2012-04-26,665.2168498093774
2012-04-27,664.2043972891488
2012-04-30,664.3658108879033
2012-05-01,665.2881992607372
2012-05-02,674.4049386478101
2012-05-03,674.4662133772249
2012-05-04,680.3322242332872
2012-05-07,686.1899660942707
2012-05-08,683.8663782597192
2012-05-09,679.3551878310229
2012-05-10,686.0602374074549
2012-05-11,683.9615148136544
2012-05-14,685.5096859610758
2012-05-15,681.8012240484438
2012-05-16,678.5159440165011
2012-05-17,678.5895969109356
2012-05-18,673.08377357614
2012-05-21,671.9184041978759
2012-05-22,667.7133163600537
2012-05-23,667.8338095053853
2012-05-24,663.1942431929509
2012-05-25,668.9738212138266
2012-05-28,659.6932194512794
2012-05-29,657.4209270327419
2012-05-30,664.6019213300586
2012-05-31,661.5191553478114
2012-06-01,659.605794151267
2012-06-04,646.9088475267022
2012-06-05,648.9813169863527
2012-06-06,649.4416318603147
2012-06-07,645.5507414636398
2012-06-08,646.4766247317526
2012-06-11,643.1549999053261
2012-06-12,641.6497800654104
2012-06-13,635.390859435462
2012-06-14,633.9178290591245
2012-06-15,635.9590116919575
2012-06-18,629.928172299622
2012-06-19,623.5757023686093
2012-06-20,617.792405205667
2012-06-21,618.4975764705333
2012-06-22,621.6324758293358
2012-06-25,619.6871034903231
2012-06-26,624.7446313176661
2012-06-27,631.4612275731134
2012-06-28,633.798248127633
2012-06-29,624.4359898728949
2012-07-02,623.4287929361275
2012-07-03,622.7805913182771
2012-07-04,622.7046731205409
2012-07-05,630.7664683922869
2012-07-06,635.7227010252577
2012-07-09,626.8691626678846
2012-07-10,620.6518867586543
2012-07-11,626.4390477065045
2012-07-12,632.8539113548491
2012-07-13,633.2729685669887
2012-07-16,624.9925866661172
2012-07-17,630.5173532443091
2012-07-18,636.8562931763555
2012-07-19,636.575936887564
2012-07-20,640.3955109088337
2012-07-23,642.835466519018
2012-07-24,647.8149709255463
2012-07-25,639.6562626198785
2012-07-26,635.5707503370215
2012-07-27,632.9728795632481
2012-07-30,631.8842477037311
2012-07-31,626.8293693300412
2012-08-01,625.9835372114927
2012-08-02,632.132338116401
2012-08-03,623.8391329956899
2012-08-06,620.7628991407178
2012-08-07,619.5615748143321
2012-08-08,623.8731853068009
2012-08-09,627.885475953534
2012-08-10,625.9412484730616
2012-08-13,627.3139887606674
2012-08-14,629.8784221224845
2012-08-15,630.5231549021651
2012-08-16,628.6625285059821
2012-08-17,632.4465554382757
2012-08-20,630.2446818881905
2012-08-21,621.8828314791295
2012-08-22,619.5546888647475
2012-08-23,612.6661278069128
2012-08-24,616.051917083591
2012-08-27,618.1438448888972
2012-08-28,614.8862082444028
2012-08-29,624.0531983516208
2012-08-30,629.2170704159636
2012-08-31,625.4045328761587
2012-09-03,627.4217122802742
2012-09-04,629.0030852353188
2012-09-05,622.977137098302
2012-09-06,620.5843330981054
2012-09-07,616.6114755661648
2012-09-10,612.8080534759996
2012-09-11,610.3237296703651
2012-09-12,612.8404981199568
2012-09-13,618.0183427156555
2012-09-14,614.5488286230519
2012-09-17,624.7109875583274
2012-09-18,629.3400254330829
2012-09-19,634.1993285812096
2012-09-20,643.3430008766729
2012-09-21,646.8504870351542
2012-09-24,653.2579930252139
2012-09-25,656.0933146109666
2012-09-26,654.2971741959177
2012-09-27,649.8605495332155
2012-09-28,649.6706039070295
2012-10-01,642.503651730646
2012-10-02,649.325248223159
2012-10-03,648.5723780352479
2012-10-04,644.5700851321475
2012-10-05,644.0676545767484
2012-10-08,641.9832218877694
2012-10-09,651.1164446149633
2012-10-10,650.9663356177142
2012-10-11,651.7862446245797
2012-10-12,647.2644599411618
2012-10-15,645.6707342465427
2012-10-16,642.7120600768133
2012-10-17,639.359539860954
2012-10-18,641.8756804403888
2012-10-19,645.2630918383462
2012-10-22,647.8985643180954
2012-10-23,652.3975057203533
2012-10-24,650.4613927069729
2012-10-25,650.3636202888239
2012-10-26,651.6440949322862
2012-10-29,652.4299972981601
2012-10-30,646.1240464699312
2012-10-31,640.5382825161574
2012-11-01,641.4564853600773
2012-11-02,642.836846721833
2012-11-05,638.88401684319
2012-11-06,639.0826245075073
2012-11-07,640.2518070406359
2012-11-08,640.6272112627315
2012-11-09,640.828445750492
2012-11-12,636.4223391025322
2012-11-13,638.551750508244
2012-11-14,636.6254034827933
2012-11-15,634.5602557252896
2012-11-16,637.7779577758122
2012-11-19,629.0206897971281
2012-11-20,629.5151834887359
2012-11-21,625.3818532432317
2012-11-22,624.3543286420738
2012-11-23,621.8244789444697
2012-11-26,616.6918955996639
2012-11-27,617.583783532127
2012-11-28,616.5645140984419
2012-11-29,627.7351164809356
2012-11-30,627.5256657259984
2012-12-03,618.1507541269306
2012-12-04,618.7613273858195
2012-12-05,620.5920381654345
2012-12-06,622.431842534188
2012-12-07,627.3165867157938
2012-12-10,629.5560021780027
2012-12-11,628.3290093395251
2012-12-12,632.3592561980138
2012-12-13,631.6351376295737
2012-12-14,631.2334728498257
2012-12-17,634.526816205797
2012-12-18,631.0828151223295
2012-12-19,634.4384075016061
2012-12-20,636.0673040556004
2012-12-21,636.1845097776359
2012-12-24,634.6894239233109
2012-12-25,634.8935274120521
2012-12-26,635.4592565799461
2012-12-27,639.0725108972048
2012-12-28,642.1210645415185
2012-12-31,646.742555361605
2013-01-01,645.644384278867
2013-01-02,647.6502073457241
2013-01-03,658.5399903754561
2013-01-04,664.6626618310898
2013-01-07,668.0750718324252
2013-01-08,671.7391331433374
2013-01-09,671.3385170267904
2013-01-10,666.9952553926323
2013-01-11,662.2135325955193
2013-01-14,662.9426280559518
2013-01-15,666.3622573222851
2013-01-16,674.9663111245414
2013-01-17,673.9628685608296
2013-01-18,681.2174053835226
2013-01-21,678.9595861866653
2013-01-22,679.8137197010183
2013-01-23,678.0356291237727
2013-01-24,675.8450380172944
2013-01-25,676.9086789064802
2013-01-28,683.693083943396
2013-01-29,688.992354864606
2013-01-30,686.0307495396378
2013-01-31,686.9054396745494
2013-02-01,682.4212138328105
2013-02-04,690.8793685867249
2013-02-05,700.4288664928724
2013-02-06,705.4176920773591
2013-02-07,709.9874657366944
2013-02-08,711.86491315182
2013-02-11,718.0459081118875
2013-02-12,714.479604266999
2013-02-13,715.8658542256143
2013-02-14,718.6271804324632
2013-02-15,716.70672332216
2013-02-18,714.2910259682285
2013-02-19,709.535533903702
2013-02-20,706.271805325639
2013-02-21,705.2036829157798
2013-02-22,706.1282689670411
2013-02-25,695.3590162234559
2013-02-26,700.8745593866756
2013-02-27,696.0356869775123
2013-02-28,697.5799510678343
2013-03-01,707.2072769628141
2013-03-04,701.7288828104664
2013-03-05,699.6264706757587
2013-03-06,702.448093444534
2013-03-07,700.2878235781149
2013-03-08,709.2828468322862
2013-03-11,706.048970156912
2013-03-12,712.5722249008838
2013-03-13,715.7097879351112
2013-03-14,711.7820692602195
2013-03-15,707.7256402030895
2013-03-18,713.1133500494841
2013-03-19,717.4948540714975
2013-03-20,713.1399063955605
2013-03-21,715.304695065563
2013-03-22,711.2588981246823
2013-03-25,709.4867884247594
2013-03-26,711.0021143934995
2013-03-27,710.2370831848916
2013-03-28,709.6705927905842
2013-03-29,709.9748055100904
2013-04-01,700.7493378657169
2013-04-02,710.3055358334019
2013-04-03,715.3099151920472
2013-04-04,712.4977962946866
2013-04-05,703.342101810351
2013-04-08,705.0061412139008
2013-04-09,701.8680408548762
2013-04-10,695.1154129473678
2013-04-11,693.6622595404732
2013-04-12,693.8657489739169
2013-04-15,694.0949468461721
2013-04-16,688.3852489495993
2013-04-17,687.4873757043645
2013-04-18,679.2912908269981
2013-04-19,676.6948778588899
2013-04-22,673.748655507923
2013-04-23,677.1661603760452
2013-04-24,678.2029099902601
2013-04-25,680.2844078410934
2013-04-26,678.7855139844124
2013-04-29,672.7349326292896
2013-04-30,668.6676856564644
2013-05-01,668.399851418103
2013-05-02,679.714256052924
2013-05-03,683.9365127884598
2013-05-06,691.3279776571813
2013-05-07,696.0312251533381
2013-05-08,693.8358508793647
2013-05-09,703.0017852137306
2013-05-10,710.2323533639666
2013-05-13,716.1684363511672
2013-05-14,719.5667454725275
2013-05-15,725.1623798483131
2013-05-16,725.0954313071496
2013-05-17,730.0765345602867
2013-05-20,739.8257782004159
2013-05-21,737.7084368315518
2013-05-22,738.1862043279506
2013-05-23,733.806993868164
2013-05-24,736.8173199531917
2013-05-27,735.4445478250993
2013-05-28,741.3307367236978
2013-05-29,739.5060071257158
2013-05-30,740.3512755802699
2013-05-31,747.0450415499616
2013-06-03,744.6191782149054
2013-06-04,743.2998188456577
2013-06-05,748.2901956222329
2013-06-06,743.1332384004465
2013-06-07,742.4579130636415
2013-06-10,742.626953907545
2013-06-11,740.0491726451679
2013-06-12,738.8264640476004
2013-06-13,733.530850583981
2013-06-14,726.6296325179002
2013-06-17,730.8438727077415
2013-06-18,728.0081604661345
2013-06-19,731.7163931799754
2013-06-20,737.6771043145948
2013-06-21,737.0966936421577
2013-06-24,724.1375204694909
2013-06-25,718.496663694019
2013-06-26,728.0591263772733
2013-06-27,730.1581115452061
2013-06-28,732.727446015525
2013-07-01,729.1020351192618
2013-07-02,738.8743951294747
2013-07-03,743.3808194837497
2013-07-04,746.3140158726649
2013-07-05,750.2555326661444
2013-07-08,746.6583852605128
2013-07-09,751.9872278600064
2013-07-10,752.4969093767082
2013-07-11,740.858609546992
2013-07-12,742.1782446399418
2013-07-15,743.4693201094186
2013-07-16,740.6165412088304
2013-07-17,743.1460894589453
2013-07-18,744.731290328597
2013-07-19,744.4535888000139
2013-07-22,736.5235024639966
2013-07-23,729.1262981076131
2013-07-24,734.398148739419
2013-07-25,725.9275837930634
2013-07-26,725.6129352665191
2013-07-29,720.4176152814457
2013-07-30,720.4781449231475
2013-07-31,717.2068521285536
2013-08-01,720.6643230046868
2013-08-02,717.8684443294118
2013-08-05,717.8291675523005
2013-08-06,711.5783926628751
2013-08-07,713.3983840377102
2013-08-08,710.1506508135125
2013-08-09,712.5539224777165
2013-08-12,715.8862918989602
2013-08-13,718.008968199811
2013-08-14,718.7894487103458
2013-08-15,722.3955644158357
2013-08-16,717.5115074488726
2013-08-19,717.6920325858445
2013-08-20,712.4214615821926
2013-08-21,709.0783788147994
2013-08-22,711.4535149305091
2013-08-23,708.9016583832334
2013-08-26,707.4779245769984
2013-08-27,699.9687765236775
2013-08-28,695.3787920946812
2013-08-29,697.9641531849928
2013-08-30,699.385867683771
2013-09-02,696.8027595476049
2013-09-03,698.8867360410487
2013-09-04,694.5504689445714
2013-09-05,702.0095153413375
2013-09-06,702.8053007267046
2013-09-09,697.5597962057602
2013-09-10,699.693594426213
2013-09-11,701.538876855828
2013-09-12,698.2492948264313
2013-09-13,702.2093580224762
2013-09-16,700.0956710839865
2013-09-17,699.1925956004402
2013-09-18,696.5665550896128
2013-09-19,691.9871622785186
2013-09-20,699.3614127518123
2013-09-23,698.7486037742965
2013-09-24,697.5096517228959
2013-09-25,695.4609484496585
2013-09-26,696.1577585591173
2013-09-27,695.7584222360758
2013-09-30,689.9827673058275
2013-10-01,692.1039495821525
2013-10-02,691.0732655693919
2013-10-03,691.6493725464247
2013-10-04,694.1143281357547
2013-10-07,692.9321765639233
2013-10-08,692.86036063599
2013-10-09,697.4505382509823
2013-10-10,700.5965290469621
2013-10-11,703.097860846198
2013-10-14,703.5609346696878
2013-10-15,706.5062608550218
2013-10-16,707.6922411098936
2013-10-17,702.3313052603098
2013-10-18,705.4319602100501
2013-10-21,708.8858199658074
2013-10-22,706.8383085199223
2013-10-23,711.8736152739029
2013-10-24,707.9393382948778
2013-10-25,706.0012580412945
2013-10-28,710.9722605928586
2013-10-29,711.0516190464339
2013-10-30,706.1459563539835
2013-10-31,715.7792141869996
2013-11-01,720.3571973236013
2013-11-04,725.6855625850027
2013-11-05,733.9952103991752
2013-11-06,735.8611617468183
2013-11-07,746.2903540180931
2013-11-08,749.6999688669757
2013-11-11,747.7985605012597
2013-11-12,745.4286967694303
2013-11-13,746.7072436250352
2013-11-14,751.8073534168532
2013-11-15,752.9818191693008
2013-11-18,754.5739077109223
2013-11-19,761.3611798302869
2013-11-20,776.8815943646188
2013-11-21,778.8356651727621
2013-11-22,781.3073137433106
2013-11-25,777.8589233394313
2013-11-26,773.3807013680216
2013-11-27,768.8301862252812
2013-11-28,765.3837712433999
2013-11-29,762.9851344754808
2013-12-02,765.7902526987216
2013-12-03,773.0714087390844
2013-12-04,774.4446490878933
2013-12-05,768.1236844088406
2013-12-06,765.2421819180842
2013-12-09,762.4128455815298
2013-12-10,762.3900274954642
2013-12-11,759.7316827584239
2013-12-12,761.8321826073606
2013-12-13,764.6209885923936
2013-12-16,764.4838708293353
2013-12-17,764.3268057573013
2013-12-18,761.5808631638639
2013-12-19,768.0127636923986
2013-12-20,766.2240584261214
2013-12-23,769.5509041697339
2013-12-24,773.8811249845598
2013-12-25,774.2374719635818
2013-12-26,770.6779305563131
2013-12-27,770.0938470908485
2013-12-30,773.2887307240369
2013-12-31,779.9053214716953
2014-01-01,782.3626551192355
2014-01-02,795.9643413665184
2014-01-03,798.6788462990232
2014-01-06,794.7456869532864
2014-01-07,794.4959687714784
2014-01-08,797.9631714881093
2014-01-09,805.2117125579939
2014-01-10,804.5703190176695
2014-01-13,810.3852296041026
2014-01-14,809.459758339727
2014-01-15,819.4690282075527
2014-01-16,819.6330415786117
2014-01-17,821.7266343163041
2014-01-20,825.6910338205989
2014-01-21,831.7428927362557
2014-01-22,830.811344000502
2014-01-23,827.5555262741902
2014-01-24,823.9551633589627
2014-01-27,822.305927908381
2014-01-28,815.6495884766498
2014-01-29,811.3593693714137
2014-01-30,812.8858833020021
2014-01-31,818.7441653680534
2014-02-03,822.7136787021401
2014-02-04,823.6691501752625
2014-02-05,822.0801709879684
2014-02-06,819.6879376030741
2014-02-07,819.2643314472645
2014-02-10,811.8820576136475
2014-02-11,808.677906048991
2014-02-12,813.5237213038056
2014-02-13,807.9015439555087
2014-02-14,805.1480360739355
2014-02-17,804.136803612117
2014-02-18,804.2262144299957
2014-02-19,807.3829274326554
2014-02-20,807.8245755774868
2014-02-21,805.5016230948731
2014-02-24,803.8636349462057
2014-02-25,804.1469797618117
2014-02-26,805.8525793516611
2014-02-27,800.7505365359319
2014-02-28,801.8311019541602
2014-03-03,795.2770259135658
2014-03-04,798.6030995466754
2014-03-05,802.519981055272
2014-03-06,798.422581402111
2014-03-07,798.509389066503
2014-03-10,800.4471734091309
2014-03-11,800.3146495240616
2014-03-12,797.6801829005251
2014-03-13,791.668642626752
2014-03-14,788.9853917642639
2014-03-17,784.7950594522099
2014-03-18,782.4831778699036
2014-03-19,781.985093088497
2014-03-20,788.249021255525
2014-03-21,791.2978623604612
2014-03-24,788.3437801214938
2014-03-25,788.5464521491165
2014-03-26,788.3801234253316
2014-03-27,794.5074827125585
2014-03-28,791.9143077756574
2014-03-31,788.9690693778992
2014-04-01,790.706384872043
2014-04-02,798.5304063959834
2014-04-03,805.9000646760043
2014-04-04,808.2765714319645
2014-04-07,805.8622114643716
2014-04-08,806.5566313986857
2014-04-09,810.62693573992
2014-04-10,811.6335496934826
2014-04-11,813.2912402508005
2014-04-14,814.1291891808148
2014-04-15,812.8997797416484
2014-04-16,812.9009128139428
2014-04-17,811.7711813107147
2014-04-18,808.8758617032242
2014-04-21,811.9599011780444
2014-04-22,815.2324449495757
2014-04-23,813.6420346828849
2014-04-24,815.8472217085462
2014-04-25,816.134474802313
2014-04-28,810.2300153182795
2014-04-29,805.4887960615072
2014-04-30,804.7679335429102
2014-05-01,804.8979064633343
2014-05-02,805.1638438327088
2014-05-05,799.6005319182642
2014-05-06,795.8770683683794
2014-05-07,797.0975829645147
2014-05-08,798.4457587335556
2014-05-09,805.394614595927
2014-05-12,798.6637439308595
2014-05-13,801.6983268626475
2014-05-14,801.4610808989905
2014-05-15,801.858384802862
2014-05-16,805.0534079009373
2014-05-19,801.321970234238
2014-05-20,800.6811931379254
2014-05-21,807.8063146969487
2014-05-22,810.981031881099
2014-05-23,816.7085699862689
2014-05-26,814.6886675009911
2014-05-27,819.6530704971422
2014-05-28,824.2446403409946
2014-05-29,828.9210473556927
2014-05-30,832.1428668660046
2014-06-02,837.3541934719883
2014-06-03,834.7551114760919
2014-06-04,830.5237223779326
2014-06-05,830.4985693710532
2014-06-06,835.2899976717621
2014-06-09,842.7934832983258
2014-06-10,842.415686596417
2014-06-11,843.2710940433833
2014-06-12,841.1322402282163
2014-06-13,842.9145857239862
2014-06-16,838.4743463692423
2014-06-17,840.5529591461581
2014-06-18,839.4434010025171
2014-06-19,837.6666487962514
2014-06-20,847.2609874565597
2014-06-23,855.9596518740968
2014-06-24,858.283073608372
2014-06-25,852.9187398801795
2014-06-26,850.751302828152
2014-06-27,850.6672857937165
2014-06-30,858.2726516659745
2014-07-01,862.8936350529058
2014-07-02,867.6282411476768
2014-07-03,869.136542164756
2014-07-04,872.2985518597249
