Date,FM GCC COUNTRIES DOMESTIC SMALL CAP
2014-10-13,1078.8121737208226
2014-10-14,1085.0251260601774
2014-10-15,1069.8781919280375
2014-10-16,1043.5039290323448
2014-10-17,1044.7911845619547
2014-10-20,1042.2023678639277
2014-10-21,1045.8648567972648
2014-10-22,1051.8860319294388
2014-10-23,1056.681401541383
2014-10-24,1055.0131986735746
2014-10-27,1040.0502089764852
2014-10-28,1039.1922758349647
2014-10-29,1044.4721327205075
2014-10-30,1058.926893597017
2014-10-31,1064.6922529417589
2014-11-03,1060.7288427177928
2014-11-04,1049.3342395136017
2014-11-05,1042.6659281239126
2014-11-06,1036.7298188315149
2014-11-07,1037.7364692380556
2014-11-10,1041.3736193962932
2014-11-11,1048.3653347279712
2014-11-12,1043.4981226411808
2014-11-13,1046.2076579960717
2014-11-14,1045.5685939333835
2014-11-17,1035.7610170132268
2014-11-18,1032.13925373309
2014-11-19,1026.9399029714607
2014-11-20,1029.4734756544447
2014-11-21,1039.5069104927234
2014-11-24,1046.283375156761
2014-11-25,1035.611352587503
2014-11-26,1034.646286311957
2014-11-27,1032.4834138923227
2014-11-28,1033.0278103116173
2014-12-01,1002.9915626002617
2014-12-02,1011.8933022255836
2014-12-03,1022.0674238898179
2014-12-04,1014.8153625759093
2014-12-05,1024.7960869058575
2014-12-08,1004.0577245715997
2014-12-09,972.5438844990275
2014-12-10,977.5721668295142
2014-12-11,954.4401635468066
2014-12-12,949.260942164079
2014-12-15,909.1455744829767
2014-12-16,875.8257213072565
2014-12-17,883.7422273541785
2014-12-18,916.9886435943585
2014-12-19,918.0089524059723
2014-12-22,976.399074118834
2014-12-23,985.805263324883
2014-12-24,1003.5593227332978
2014-12-25,1002.7602832094758
2014-12-26,1003.9418858840821
2014-12-29,1005.4653762659315
2014-12-30,991.9231290229592
2014-12-31,1001.3140164384236
2015-01-01,1001.9500860471818
2015-01-02,1006.5269695010303
2015-01-05,1004.5015442551488
2015-01-06,993.6549351665763
2015-01-07,1006.5048335805018
2015-01-08,1015.0217387948942
2015-01-09,1012.1834910636135
2015-01-12,1036.6972912678998
2015-01-13,1037.2188757450717
2015-01-14,1041.9800128972395
2015-01-15,1057.0663474462585
2015-01-16,1065.742770631399
2015-01-19,1055.8062581879808
2015-01-20,1061.4219581300745
2015-01-21,1060.3710742480794
2015-01-22,1074.822028638544
2015-01-23,1089.350293208495
2015-01-26,1092.1757896752156
2015-01-27,1070.0632372613618
2015-01-28,1075.7483189158584
2015-01-29,1072.0760134091179
2015-01-30,1076.5530481155267
2015-02-02,1078.3891953933419
2015-02-03,1077.7319674968485
2015-02-04,1085.6922272090867
2015-02-05,1082.60001063087
2015-02-06,1089.5710086042188
2015-02-09,1094.4044975678921
2015-02-10,1094.1594262147682
2015-02-11,1096.5275235485285
2015-02-12,1091.953664381154
2015-02-13,1089.3872728593674
2015-02-16,1093.3068739010278
2015-02-17,1090.8680958425832
2015-02-18,1095.0141424411513
2015-02-19,1090.382940422518
2015-02-20,1092.4930186816814
2015-02-23,1091.7024196540142
2015-02-24,1092.5483097625176
2015-02-25,1090.807172512112
2015-02-26,1083.786917738529
2015-02-27,1083.9901476543914
2015-03-02,1086.2074426122497
2015-03-03,1077.373037225282
2015-03-04,1086.2975012560678
2015-03-05,1088.1220712852937
2015-03-06,1102.745348298007
2015-03-09,1102.0953349949057
2015-03-10,1117.792968191095
2015-03-11,1128.3488128217884
2015-03-12,1125.273396676145
2015-03-13,1134.2018159924105
2015-03-16,1115.6172955605991
2015-03-17,1112.35431516841
2015-03-18,1104.2271902233695
2015-03-19,1110.1548238792711
2015-03-20,1093.860355554604
2015-03-23,1066.688137752433
2015-03-24,1071.6541954391548
2015-03-25,1060.2341764487896
2015-03-26,1048.4592554977744
2015-03-27,1050.9652833538255
2015-03-30,1070.2739853747794
2015-03-31,1084.0497842631758
2015-04-01,1077.5165299891942
2015-04-02,1071.304738485427
2015-04-03,1071.304738485427
2015-04-06,1052.339327544591
2015-04-07,1071.8394238389146
2015-04-08,1075.8118842657927
2015-04-09,1086.1953574241415
2015-04-10,1091.5122910314205
2015-04-13,1098.791341117567
2015-04-14,1089.7690667655236
2015-04-15,1098.4655306661414
2015-04-16,1096.4581839874936
2015-04-17,1089.980243129506
2015-04-20,1094.9596052090212
2015-04-21,1096.802497436713
2015-04-22,1102.2934673142215
2015-04-23,1090.324678196286
2015-04-24,1085.1960917354945
2015-04-27,1085.0473662496636
2015-04-28,1073.7487128062558
2015-04-29,1059.6109820996155
2015-04-30,1054.5985116872594
2015-05-01,1053.2381621706286
2015-05-04,1061.1156188095504
2015-05-05,1056.1309949446934
2015-05-06,1041.3780326804822
2015-05-07,1045.6475938974422
2015-05-08,1049.6555135424562
2015-05-11,1053.130868369508
2015-05-12,1046.4682744461522
2015-05-13,1033.8740676229984
2015-05-14,1030.8583083191972
2015-05-15,1025.723130820857
2015-05-18,1032.0402224405605
2015-05-19,1055.209843792509
2015-05-20,1057.0586690215048
2015-05-21,1052.4284846892947
2015-05-22,1060.9939039847245
2015-05-25,1057.1131586349632
2015-05-26,1069.4970691237004
2015-05-27,1070.571961416095
2015-05-28,1068.6126252848594
2015-05-29,1064.3180867828567
2015-06-01,1071.0593817954687
2015-06-02,1051.4636778949462
2015-06-03,1043.5119135978814
2015-06-04,1039.3092562470074
2015-06-05,1054.8035012663995
2015-06-08,1046.268407081679
2015-06-09,1044.2992798790137
2015-06-10,1039.0530725434644
2015-06-11,1041.8505106077855
2015-06-12,1039.065460234359
2015-06-15,1035.4793704239312
2015-06-16,1037.0421013060788
2015-06-17,1038.6073204489562
2015-06-18,1021.8891132337059
2015-06-19,1028.0421965031835
2015-06-22,1018.1136268784253
2015-06-23,1037.346422166577
2015-06-24,1036.1711713213267
2015-06-25,1030.9823463696655
2015-06-26,1036.1082964664581
2015-06-29,1035.4183669321876
2015-06-30,1033.194830651375
2015-07-01,1038.6997432118542
2015-07-02,1037.5772396651714
2015-07-03,1038.3695266362333
2015-07-06,1040.4762754432118
2015-07-07,1054.2863141897485
2015-07-08,1041.9729007565545
2015-07-09,1043.5427234422832
2015-07-10,1032.155613409694
2015-07-13,1052.3362436548643
2015-07-14,1060.6337649566708
2015-07-15,1067.922175304125
2015-07-16,1068.7539002217288
2015-07-17,1073.6774451621707
2015-07-20,1072.4283555991403
2015-07-21,1068.263435523906
2015-07-22,1073.0871484987417
2015-07-23,1062.630847379117
2015-07-24,1063.2667620658567
2015-07-27,1046.1578545001273
2015-07-28,1052.4451958311352
2015-07-29,1053.180650154552
2015-07-30,1063.4150032197756
2015-07-31,1052.3294415655625
2015-08-03,1052.3982240087541
2015-08-04,1056.3509018608438
2015-08-05,1059.6534118399245
2015-08-06,1057.9012511562894
2015-08-07,1055.2950215171672
2015-08-10,1050.421133801021
2015-08-11,1045.2660212124815
2015-08-12,1027.6222269265106
2015-08-13,1029.8444435105798
2015-08-14,1032.582722880402
2015-08-17,1026.0003314879398
2015-08-18,1024.5248295732035
2015-08-19,1019.0936237554001
2015-08-20,996.2149081439757
2015-08-21,987.0449961806345
2015-08-24,928.1656112973031
2015-08-25,941.4995613453117
2015-08-26,939.5424696118588
2015-08-27,963.052593625277
2015-08-28,962.4451142630282
2015-08-31,957.2101933634312
2015-09-01,951.8239783201096
2015-09-02,947.845206913179
2015-09-03,964.1362197490597
2015-09-04,962.7267353991969
2015-09-07,958.9267254153106
2015-09-08,951.0258443168104
2015-09-09,960.6440862483345
2015-09-10,951.9958311200435
2015-09-11,946.7260804786061
2015-09-14,943.666813167736
2015-09-15,939.7196312005525
2015-09-16,940.435021937806
2015-09-17,938.2083556053983
2015-09-18,934.1655119911359
2015-09-21,956.9757226266877
2015-09-22,966.8194070256276
2015-09-23,964.2762876125494
2015-09-24,952.5777611253036
2015-09-25,962.5893933740995
2015-09-28,955.0087045022537
2015-09-29,954.9394590024026
2015-09-30,959.4558199072618
2015-10-01,950.6993318204783
2015-10-02,944.8306370849084
2015-10-05,957.3683274216704
2015-10-06,959.1315081945658
2015-10-07,966.732990962441
2015-10-08,961.1706334993515
2015-10-09,954.8805768179668
2015-10-12,959.7333788612102
2015-10-13,956.7143506330724
2015-10-14,952.2347057383845
2015-10-15,957.0059225065357
2015-10-16,957.1438720137714
2015-10-19,968.766492035416
2015-10-20,971.903694267909
2015-10-21,970.6899328521745
2015-10-22,984.0555389853704
2015-10-23,994.9107445481944
2015-10-26,997.6114457069851
2015-10-27,993.4436851175242
2015-10-28,988.3516831969321
2015-10-29,999.7064834067174
2015-10-30,992.1174116181347
2015-11-02,990.4557157476597
2015-11-03,998.6959440103872
2015-11-04,1005.058357704597
2015-11-05,1006.3088548892953
2015-11-06,1017.0238623590977
2015-11-09,1020.7566682574374
2015-11-10,1023.7061892224045
2015-11-11,1019.5276641600072
2015-11-12,1015.4571536861175
2015-11-13,1017.5638510197797
2015-11-16,1018.3079170903716
2015-11-17,1020.4408714531044
2015-11-18,1018.8300168093568
2015-11-19,1022.6478027526375
2015-11-20,1028.7457352739932
2015-11-23,1041.2696418411397
2015-11-24,1046.4304603100472
2015-11-25,1041.165970819358
2015-11-26,1042.7258337812495
2015-11-27,1043.5828553682366
2015-11-30,1036.9888270825852
2015-12-01,1035.28880916922
2015-12-02,1039.9265263745754
2015-12-03,1021.2214553942855
2015-12-04,1017.9375356745991
2015-12-07,1018.955497728764
2015-12-08,1008.1078402954872
2015-12-09,1004.0517231872044
2015-12-10,1001.3665622830325
2015-12-11,996.1158391648806
2015-12-14,966.7491357508012
2015-12-15,978.9342786761234
2015-12-16,973.0685288251028
2015-12-17,982.6988885676277
2015-12-18,981.8209711938423
2015-12-21,982.9016906761307
2015-12-22,979.8363505434362
2015-12-23,984.6449726353014
2015-12-24,977.8823013740337
2015-12-25,977.8823013740337
2015-12-28,976.0520886091156
2015-12-29,982.3124347307756
2015-12-30,984.3537784160071
2015-12-31,982.5471479421402
2016-01-01,982.54714794214
2016-01-04,986.6406483787594
2016-01-05,993.1887964351617
2016-01-06,987.7277479606173
2016-01-07,970.1542672832444
2016-01-08,964.4863662883298
2016-01-11,960.6673915457037
2016-01-12,951.9952984500369
2016-01-13,949.4896514350822
2016-01-14,935.2052032569846
2016-01-15,926.0339133843354
2016-01-18,899.8642629234022
2016-01-19,903.436982838691
2016-01-20,894.1987204565075
2016-01-21,895.7079069434308
2016-01-22,895.4354384896078
2016-01-25,905.4672971761464
2016-01-26,904.4984973906579
2016-01-27,902.794322514201
2016-01-28,904.2804131483914
2016-01-29,913.4114410596203
2016-02-01,913.5089522775543
2016-02-02,922.5348755383776
2016-02-03,911.5397058620289
2016-02-04,917.3889419791657
2016-02-05,920.1101724520547
2016-02-08,926.872330100478
2016-02-09,910.9696335545589
2016-02-10,908.8657125951871
2016-02-11,892.7727238953718
2016-02-12,900.3501169967977
2016-02-15,908.8415003587847
2016-02-16,906.2805323305381
2016-02-17,905.8620381322733
2016-02-18,920.5598937090056
2016-02-19,919.9951547585968
2016-02-22,928.5129006211065
2016-02-23,934.7854795707082
2016-02-24,932.3916578354124
2016-02-25,931.3662814309649
2016-02-26,940.10963150748
2016-02-29,947.5010281306421
2016-03-01,951.0231535176409
2016-03-02,958.6131282343259
2016-03-03,949.3918197056316
2016-03-04,943.3859897794716
2016-03-07,948.3786566366072
2016-03-08,950.2018966220189
2016-03-09,953.8769741592442
2016-03-10,946.4645212469059
2016-03-11,945.9340139191279
2016-03-14,942.3542314446455
2016-03-15,941.6151325762867
2016-03-16,942.5068901493527
2016-03-17,931.9451401015631
2016-03-18,934.032631503791
2016-03-21,939.6135705348726
2016-03-22,937.3272350647067
2016-03-23,950.2996129742047
2016-03-24,958.1889824880448
2016-03-25,958.1889824880448
2016-03-28,958.7708269624728
2016-03-29,963.9073038593347
2016-03-30,956.9295718592797
2016-03-31,951.0443840411144
2016-04-01,955.8050773239344
2016-04-04,963.3281977208994
2016-04-05,959.2333319433333
2016-04-06,965.4323545008185
2016-04-07,973.1095798582274
2016-04-08,970.8329752092119
2016-04-11,978.3893395995365
2016-04-12,984.9683593562673
2016-04-13,997.4846311371381
2016-04-14,1003.766779354646
2016-04-15,1000.6582637227191
2016-04-18,990.7768642346124
2016-04-19,993.7592848936388
2016-04-20,1000.120469220221
2016-04-21,1008.7955534368803
2016-04-22,1013.2671022591583
2016-04-25,1014.1376302129017
2016-04-26,1014.2110141579319
2016-04-27,1013.6980222723431
2016-04-28,1007.3350201879175
2016-04-29,996.2524000006644
2016-05-02,996.3936297307125
2016-05-03,996.2558740547755
2016-05-04,997.5980977456036
2016-05-05,1007.0179880817111
2016-05-06,1005.1227424283493
2016-05-09,1005.8486036439833
2016-05-10,1004.0201415149119
2016-05-11,1000.7259541804054
2016-05-12,1006.9090418067865
2016-05-13,1016.1342566619577
2016-05-16,1003.8786717115038
2016-05-17,997.5459771529582
2016-05-18,1008.4876217325007
2016-05-19,1003.0833025053803
2016-05-20,1002.239354831801
2016-05-23,999.6137871426015
2016-05-24,1004.4082998132411
2016-05-25,1008.7635581155615
2016-05-26,1005.289519457593
2016-05-27,1009.9184960466861
2016-05-30,995.43756047135
2016-05-31,1000.8373231714056
2016-06-01,993.5789011330403
2016-06-02,995.2089830570372
2016-06-03,980.0423062945677
2016-06-06,974.7679283888117
2016-06-07,983.2459232348502
2016-06-08,984.0704384951275
2016-06-09,987.306022923914
2016-06-10,989.7700755154901
2016-06-13,988.774338387503
2016-06-14,995.1066755934571
2016-06-15,995.1756740616023
2016-06-16,1001.3510383132225
2016-06-17,992.1239380269681
2016-06-20,993.6765917840157
2016-06-21,998.7809500425383
2016-06-22,992.3902446843383
2016-06-23,988.015308404101
2016-06-24,1006.941412338956
2016-06-27,1015.0938255197203
2016-06-28,1007.1362605911778
2016-06-29,1005.3877315332842
2016-06-30,1003.3011973604875
2016-07-01,1001.0342748308713
2016-07-04,1012.6882038990922
2016-07-05,1015.949605514245
2016-07-06,1019.1435210910957
2016-07-07,1019.0716806571123
2016-07-08,1022.7329039663538
2016-07-11,1014.3963117772787
2016-07-12,1009.6741300418695
2016-07-13,1008.2324379313332
2016-07-14,1006.7185974729856
2016-07-15,1009.9778626922894
2016-07-18,1004.4197864301984
2016-07-19,1004.6333171796974
2016-07-20,1001.9508536455198
2016-07-21,1001.2078913723359
2016-07-22,1003.5267875569579
2016-07-25,1005.9301458589275
2016-07-26,1002.1331325070779
2016-07-27,1004.2936521728619
2016-07-28,1000.7942209033961
2016-07-29,992.1558531328546
2016-08-01,993.6611827023003
2016-08-02,985.2251633807806
2016-08-03,992.5802264623891
2016-08-04,994.5589463316035
2016-08-05,1000.7965295465851
2016-08-08,1000.2006869662467
2016-08-09,996.883750554567
2016-08-10,992.2662881079964
2016-08-11,992.7321076853452
2016-08-12,993.3535391093727
2016-08-15,990.0044592649353
2016-08-16,983.3160228425027
2016-08-17,975.5133387404367
2016-08-18,970.5916438400016
2016-08-19,970.8916191813802
2016-08-22,969.6388013179801
2016-08-23,966.6467887895811
2016-08-24,969.8270895247867
2016-08-25,963.0974738862374
2016-08-26,963.2446932158826
2016-08-29,965.6845253875567
2016-08-30,967.2623611209165
2016-08-31,966.6168832400002
2016-09-01,962.4371418557785
2016-09-02,965.96168536276
2016-09-05,963.966396463803
2016-09-06,962.8791338293169
2016-09-07,965.7482514104266
2016-09-08,961.5523045814779
2016-09-09,966.5180856402261
2016-09-12,965.7658301416053
2016-09-13,963.8588998009067
2016-09-14,963.5459569467863
2016-09-15,964.5083199469703
2016-09-16,971.5998048849941
2016-09-19,960.2225851364715
2016-09-20,959.6193996780503
2016-09-21,960.4300157803921
2016-09-22,956.2944058315126
2016-09-23,958.0231952587212
2016-09-26,953.2150874646793
2016-09-27,957.0627656907866
2016-09-28,957.1056151511319
2016-09-29,952.4575446452064
2016-09-30,951.5792093442133
2016-10-03,947.9636372872247
2016-10-04,943.7688013206531
2016-10-05,940.4423520393556
2016-10-06,946.8460398978449
2016-10-07,945.578687395632
2016-10-10,949.7669171225441
2016-10-11,958.6862189577214
2016-10-12,963.7070933772242
2016-10-13,956.6852378219572
2016-10-14,958.770380835532
2016-10-17,949.1129634853215
2016-10-18,950.6585562969326
2016-10-19,954.1650473211822
2016-10-20,964.0293568782147
2016-10-21,968.0468237042301
2016-10-24,974.8266562401188
2016-10-25,982.5119832111008
2016-10-26,981.8398999536322
2016-10-27,975.9973617514939
2016-10-28,975.1339199487725
2016-10-31,979.6877066432078
2016-11-01,976.9756195624693
2016-11-02,967.2062261842267
2016-11-03,968.1618111851819
2016-11-04,967.199175803643
2016-11-07,975.4585078207662
2016-11-08,973.7058546436386
2016-11-09,976.9312395912966
2016-11-10,985.2637548245017
2016-11-11,987.4083173893166
2016-11-14,990.8275026728902
2016-11-15,998.886493907442
2016-11-16,1009.7556682507792
2016-11-17,1010.4519193292656
2016-11-18,1019.8220965911144
2016-11-21,1018.2835542826199
2016-11-22,1025.7196012209838
2016-11-23,1027.7097443860907
2016-11-24,1021.7396428875426
2016-11-25,1017.7893080902032
2016-11-28,1020.3773527279725
2016-11-29,1010.4284607967405
2016-11-30,1010.8752159978545
2016-12-01,1022.1892075810167
2016-12-02,1017.4908096473856
2016-12-05,1015.0622598978894
2016-12-06,1016.3954259420583
2016-12-07,1022.7649607275712
2016-12-08,1043.8867962955956
2016-12-09,1050.3925893345443
2016-12-12,1045.92268614382
2016-12-13,1043.7829873695146
2016-12-14,1037.6630104871954
2016-12-15,1061.3629682634303
2016-12-16,1062.237614741842
2016-12-19,1056.3101713472943
2016-12-20,1062.582596065397
2016-12-21,1060.0277793385835
2016-12-22,1064.2180454824695
2016-12-23,1063.5075232930305
2016-12-26,1066.572756418773
2016-12-27,1072.3945936409834
2016-12-28,1081.207442845641
2016-12-29,1079.687488316472
2016-12-30,1074.4697136642862
2017-01-02,1074.4876730161845
2017-01-03,1086.9239314830477
2017-01-04,1082.8769099808576
2017-01-05,1069.4192896360796
2017-01-06,1071.359483441527
2017-01-09,1081.8019273565494
2017-01-10,1078.8597330204082
2017-01-11,1089.6744670515811
2017-01-12,1071.2754708195253
2017-01-13,1074.178195800318
2017-01-16,1081.7011993717692
2017-01-17,1097.3856281178103
2017-01-18,1100.8399799242673
2017-01-19,1115.1928043098555
2017-01-20,1108.1146257050461
2017-01-23,1119.350141605152
2017-01-24,1131.917814514401
2017-01-25,1144.7620472210233
2017-01-26,1149.2588104820404
2017-01-27,1145.2322071035387
2017-01-30,1139.6688457697642
2017-01-31,1128.0992972946806
2017-02-01,1132.2011160454538
2017-02-02,1139.5184319296566
2017-02-03,1140.9649855578489
2017-02-06,1129.0424592198972
2017-02-07,1124.9073604506898
2017-02-08,1128.0204588981308
2017-02-09,1117.2636219767894
2017-02-10,1121.200905828494
2017-02-13,1117.5996384734333
2017-02-14,1134.4893968961367
2017-02-15,1149.98765340788
2017-02-16,1152.3500415289639
2017-02-17,1157.1678673302267
2017-02-20,1145.4715715044274
2017-02-21,1150.306853336861
2017-02-22,1151.8097742057525
2017-02-23,1152.9500840256499
2017-02-24,1155.9853621587592
2017-02-27,1150.40052663702
2017-02-28,1144.3278619642704
2017-03-01,1135.9564123371476
2017-03-02,1140.6491188895288
2017-03-03,1136.6486738770373
2017-03-06,1132.7661878047322
2017-03-07,1120.0600047943196
2017-03-08,1110.2209977379819
2017-03-09,1122.4386731842492
2017-03-10,1114.3275340280725
2017-03-13,1091.9479736812316
2017-03-14,1100.6600639415678
2017-03-15,1104.2348955663758
2017-03-16,1089.6239228820675
2017-03-17,1089.508998719131
2017-03-20,1095.4847066398574
2017-03-21,1095.031498056875
2017-03-22,1090.8408462454086
2017-03-23,1094.326514421523
2017-03-24,1092.3448654902527
2017-03-27,1086.2551441269138
2017-03-28,1088.6720400468591
2017-03-29,1090.8072472066526
2017-03-30,1095.3207125871968
2017-03-31,1099.2558718754738
2017-04-03,1115.2483973777091
2017-04-04,1116.1029110740647
2017-04-05,1127.053740261549
2017-04-06,1126.4733937137196
2017-04-07,1130.7704806917172
2017-04-10,1130.7154055859908
2017-04-11,1129.0716006971347
2017-04-12,1130.9745197341488
2017-04-13,1129.0422714239294
2017-04-14,1129.0422714239294
2017-04-17,1119.5322812668705
2017-04-18,1102.6875480496485
2017-04-19,1094.613144272555
2017-04-20,1085.2719582733894
2017-04-21,1093.2176176569214
2017-04-24,1072.5479090411466
2017-04-25,1068.308010848862
2017-04-26,1077.516458274737
2017-04-27,1079.6358015958867
2017-04-28,1077.5606399079854
2017-05-01,1071.661645145162
2017-05-02,1076.9045040099834
2017-05-03,1076.726607045458
2017-05-04,1069.2289524635153
2017-05-05,1065.3216940060242
2017-05-08,1061.9295106097497
2017-05-09,1058.966394337974
2017-05-10,1056.7224871490196
2017-05-11,1058.0404963660294
2017-05-12,1052.7130014195743
2017-05-15,1056.9576860396241
2017-05-16,1045.2885467986214
2017-05-17,1042.960741667131
2017-05-18,1044.231463352655
2017-05-19,1037.8922006941418
2017-05-22,1030.1534933153625
2017-05-23,1030.8723817035047
2017-05-24,1029.8919005561002
2017-05-25,1029.5348634598893
2017-05-26,1031.9643402205995
2017-05-29,1027.806305089518
2017-05-30,1031.2134206380547
2017-05-31,1024.6166660378317
2017-06-01,1020.796530550979
2017-06-02,1016.6662994302267
2017-06-05,1002.5588956065807
2017-06-06,1002.831199540396
2017-06-07,998.540947617018
2017-06-08,1001.2634692389062
2017-06-09,1004.2223037930054
2017-06-12,1001.4548608067195
2017-06-13,1002.7882330487364
2017-06-14,998.729921641782
2017-06-15,1013.0987551324051
2017-06-16,1007.9984858645149
2017-06-19,1023.5642871550829
2017-06-20,1026.054701831202
2017-06-21,1015.9688100984929
2017-06-22,1018.173321076734
2017-06-23,1014.5949288020023
2017-06-26,1013.8538608388071
2017-06-27,1006.1218507405829
2017-06-28,1000.8320735331857
2017-06-29,996.0391020715329
2017-06-30,996.8102628983413
2017-07-03,987.3190932541695
2017-07-04,997.206403431281
2017-07-05,1001.5597081248548
2017-07-06,997.0877932784097
2017-07-07,998.3771506067264
2017-07-10,1015.4033592198685
2017-07-11,1013.6131834002892
2017-07-12,1013.1533423921752
2017-07-13,1011.9230725443467
2017-07-14,1008.0778090671087
2017-07-17,1015.9489964645443
2017-07-18,1009.1088856509704
2017-07-19,1011.711355762883
2017-07-20,996.4602544847752
2017-07-21,994.583552844032
2017-07-24,1009.2638191041909
2017-07-25,1005.0169368070981
2017-07-26,1007.3103779577158
2017-07-27,1000.4413715539944
2017-07-28,993.3642929861694
2017-07-31,995.7539282943892
2017-08-01,990.7742732478224
2017-08-02,984.9122874174786
2017-08-03,978.5472554547376
2017-08-04,988.9319038479089
2017-08-07,988.1497829502698
2017-08-08,995.1983444189827
2017-08-09,991.8837882783481
2017-08-10,992.1011188665669
2017-08-11,988.5514454124619
2017-08-14,988.818056730995
2017-08-15,990.1085695427417
2017-08-16,985.1563911567774
2017-08-17,983.8070323720851
2017-08-18,983.1022369570398
2017-08-21,974.0254218282341
2017-08-22,982.1126696143522
2017-08-23,974.4077981675904
2017-08-24,966.9719087297913
2017-08-25,961.6369589013916
2017-08-28,958.8279011818711
2017-08-29,954.195223413585
2017-08-30,965.88467489497
2017-08-31,967.4729821998721
2017-09-01,968.6929784508708
2017-09-04,966.026709734322
2017-09-05,968.3853400531956
2017-09-06,968.0894189328185
2017-09-07,963.0767683201009
2017-09-08,961.8929975867471
2017-09-11,967.4163959286682
2017-09-12,965.4880289750537
2017-09-13,974.9907753670842
2017-09-14,979.6191096498509
2017-09-15,973.2288587656344
2017-09-18,969.9694015108537
2017-09-19,973.6312923395224
2017-09-20,963.508833157644
2017-09-21,969.5339121832426
2017-09-22,966.4794548122345
2017-09-25,965.16581399086
2017-09-26,974.9388046533037
2017-09-27,983.0639419166363
2017-09-28,975.8342512169846
2017-09-29,972.9987246884775
2017-10-02,985.8128492617395
2017-10-03,987.8278281718667
2017-10-04,990.1361446646531
2017-10-05,993.4012810633934
2017-10-06,991.9882535294344
2017-10-09,990.072511375891
2017-10-10,973.246578123684
2017-10-11,970.5260818429139
2017-10-12,965.0938578631494
2017-10-13,966.0399966989395
2017-10-16,971.7530301200662
2017-10-17,974.7831529540166
2017-10-18,966.0984874837068
2017-10-19,962.203636625684
2017-10-20,967.3676265822487
2017-10-23,972.1127106293138
2017-10-24,966.9912107005124
2017-10-25,962.4265582119982
2017-10-26,967.5834531754482
2017-10-27,976.7475924408758
2017-10-30,964.7930996846761
2017-10-31,964.231397300083
2017-11-01,971.318006972378
2017-11-02,964.3898697808839
2017-11-03,968.8629619879672
2017-11-06,945.3613238121776
2017-11-07,929.2714852695798
2017-11-08,922.4213646454003
2017-11-09,932.709332375333
2017-11-10,929.1651388647126
2017-11-13,936.802851680634
2017-11-14,927.4357176543078
2017-11-15,923.531385191024
2017-11-16,927.0762218031181
