Date,FM GCC COUNTRIES SMALL CAP
2015-02-25,1102.1071305182636
2015-02-26,1094.108683803027
2015-02-27,1094.2911454698549
2015-03-02,1096.185087778446
2015-03-03,1087.9778465894929
2015-03-04,1097.1879032994857
2015-03-05,1099.4485590637487
2015-03-06,1114.3018962780604
2015-03-09,1113.258083145792
2015-03-10,1128.8874737378667
2015-03-11,1139.771776368703
2015-03-12,1136.1210535482712
2015-03-13,1145.1798241698932
2015-03-16,1127.2407819395828
2015-03-17,1123.484760825059
2015-03-18,1115.1199552302953
2015-03-19,1120.7629524045865
2015-03-20,1104.2662571342746
2015-03-23,1077.008951157049
2015-03-24,1082.1916221286524
2015-03-25,1070.815425564398
2015-03-26,1060.5252513683834
2015-03-27,1063.0672890909716
2015-03-30,1081.258653148052
2015-03-31,1095.5407237427603
2015-04-01,1088.657701662578
2015-04-02,1082.203033475304
2015-04-03,1082.203033475304
2015-04-06,1062.9014961708808
2015-04-07,1082.7307029607516
2015-04-08,1086.9459562132374
2015-04-09,1096.5789252843713
2015-04-10,1101.9475586495353
2015-04-13,1111.0527022439605
2015-04-14,1101.5415207944347
2015-04-15,1110.155354815475
2015-04-16,1108.0782790894496
2015-04-17,1101.4866224576188
2015-04-20,1105.6554436009499
2015-04-21,1107.434219962147
2015-04-22,1113.1594394773408
2015-04-23,1101.1393586254142
2015-04-24,1095.9122531154135
2015-04-27,1095.9397284833392
2015-04-28,1084.610418967343
2015-04-29,1069.94234747185
2015-04-30,1064.299202878007
2015-05-01,1062.919813626359
2015-05-04,1071.0003731876395
2015-05-05,1065.8323064945982
2015-05-06,1051.2872518558347
2015-05-07,1055.6544643225513
2015-05-08,1059.7007398465403
2015-05-11,1063.6400427421559
2015-05-12,1056.5190335728762
2015-05-13,1044.2344755224806
2015-05-14,1041.518026846821
2015-05-15,1036.3151505687078
2015-05-18,1042.0585590766073
2015-05-19,1065.6549177225347
2015-05-20,1066.9613007722362
2015-05-21,1061.590944527618
2015-05-22,1070.2610225950527
2015-05-25,1065.736164784535
2015-05-26,1077.9141181815166
2015-05-27,1079.2000427210198
2015-05-28,1077.0764612257776
2015-05-29,1072.7439590941926
2015-06-01,1079.4659227826944
2015-06-02,1060.383151387009
2015-06-03,1052.6898806737524
2015-06-04,1048.4620421371897
2015-06-05,1064.105829554661
2015-06-08,1056.033356681489
2015-06-09,1054.0516682394923
2015-06-10,1049.1005585033656
2015-06-11,1051.6071105252418
2015-06-12,1048.7891544190131
2015-06-15,1044.768755868905
2015-06-16,1046.5383291075862
2015-06-17,1048.2302836049575
2015-06-18,1031.4910203153709
2015-06-19,1037.7123137576625
2015-06-22,1027.6927001410602
2015-06-23,1047.3701321826384
2015-06-24,1046.4235755942468
2015-06-25,1041.3400700491427
2015-06-26,1046.5112779650917
2015-06-29,1045.296157963327
2015-06-30,1043.2354604457676
2015-07-01,1048.7652230052365
2015-07-02,1047.5033744126004
2015-07-03,1048.2950220674302
2015-07-06,1050.4341486420099
2015-07-07,1064.3867158548687
2015-07-08,1052.2033420092944
2015-07-09,1053.9769490697954
2015-07-10,1042.465586146814
2015-07-13,1062.6665558109703
2015-07-14,1070.9536634495375
2015-07-15,1078.129066990238
2015-07-16,1078.8568190858507
2015-07-17,1083.8269062424627
2015-07-20,1082.5705199834465
2015-07-21,1078.481951205357
2015-07-22,1083.5894273571657
2015-07-23,1073.516582574259
2015-07-24,1074.1701542901346
2015-07-27,1056.9571253862366
2015-07-28,1062.966457767639
2015-07-29,1063.9768006114384
2015-07-30,1074.5468580019005
2015-07-31,1063.3281372895526
2015-08-03,1063.7486606564921
2015-08-04,1067.4868561989738
2015-08-05,1070.7058912805185
2015-08-06,1069.1678122900576
2015-08-07,1066.5340569837256
2015-08-10,1061.5746687575718
2015-08-11,1056.1356448515455
2015-08-12,1038.9035632694288
2015-08-13,1041.4212992006162
2015-08-14,1044.1605654730408
2015-08-17,1037.0810592957127
2015-08-18,1035.9469079840826
2015-08-19,1030.3847104363608
2015-08-20,1007.5464494903532
2015-08-21,998.2498899638066
2015-08-24,939.1103567811781
2015-08-25,952.4685452004119
2015-08-26,951.1816995663014
2015-08-27,974.7330619917565
2015-08-28,974.1254825752296
2015-08-31,968.1328175719185
2015-09-01,962.5346444730448
2015-09-02,959.180107352239
2015-09-03,975.4749675155944
2015-09-04,974.0337004456609
2015-09-07,970.1056997947081
2015-09-08,962.2400050609688
2015-09-09,971.9596943822218
2015-09-10,963.333220244286
2015-09-11,957.9940156075958
2015-09-14,954.7612824623508
2015-09-15,950.9682603203183
2015-09-16,951.825233479127
2015-09-17,949.814182352434
2015-09-18,945.6984133093043
2015-09-21,969.0164208176113
2015-09-22,978.8931327918915
2015-09-23,976.3540488874207
2015-09-24,964.4972291460269
2015-09-25,974.6329161637263
2015-09-28,966.9562798501496
2015-09-29,966.7682522699114
2015-09-30,971.3357697227711
2015-10-01,963.0066149300396
2015-10-02,957.0557980161537
2015-10-05,969.6325867017997
2015-10-06,971.3912536543256
2015-10-07,978.6316490525396
2015-10-08,973.0613945699301
2015-10-09,966.6997620005692
2015-10-12,971.7454408840598
2015-10-13,968.7251497095699
2015-10-14,964.0695647213084
2015-10-15,968.8836491238004
2015-10-16,969.0382805153225
2015-10-19,981.1747669461771
2015-10-20,984.6010845799728
2015-10-21,983.3781265221301
2015-10-22,996.55346492166
2015-10-23,1007.5671514933681
2015-10-26,1010.6328371725552
2015-10-27,1006.1918001852287
2015-10-28,1000.9498186244771
2015-10-29,1012.2178836405611
2015-10-30,1004.5350179271687
2015-11-02,1003.4077303571269
2015-11-03,1011.8583696155508
2015-11-04,1018.3814463228351
2015-11-05,1019.6327609839287
2015-11-06,1030.5131837056792
2015-11-09,1034.8467904348086
2015-11-10,1037.9215637833895
2015-11-11,1034.3227933014653
2015-11-12,1030.11649210762
2015-11-13,1032.2579778458046
2015-11-16,1032.6308732088416
2015-11-17,1034.59390202743
2015-11-18,1033.0942768754724
2015-11-19,1037.2296928872242
2015-11-20,1043.4115478761842
2015-11-23,1056.89904319502
2015-11-24,1062.1074757122256
2015-11-25,1056.5338794535035
2015-11-26,1058.211077782057
2015-11-27,1059.1175624241575
2015-11-30,1052.6959353094892
2015-12-01,1051.274023564404
2015-12-02,1055.2251165478824
2015-12-03,1036.3905283600238
2015-12-04,1033.0615616600269
2015-12-07,1035.518571590493
2015-12-08,1023.6606538770974
2015-12-09,1019.6320266945514
2015-12-10,1016.574963050452
2015-12-11,1011.2486377809205
2015-12-14,980.7718070634653
2015-12-15,991.9617335381199
2015-12-16,986.4795831364682
2015-12-17,997.5261090796128
2015-12-18,996.6175897183572
2015-12-21,998.4470669601064
2015-12-22,995.5258741685786
2015-12-23,1002.3597045531462
2015-12-24,995.4750356974528
2015-12-25,995.4750356974527
2015-12-28,993.8178430350746
2015-12-29,1002.4315051647051
2015-12-30,1002.9685561408528
2015-12-31,1001.8046220340823
2016-01-01,1001.8046220340822
2016-01-04,1007.0106101729813
2016-01-05,1013.6400042498512
2016-01-06,1009.8324110433994
2016-01-07,990.4550486156581
2016-01-08,984.6447048276397
2016-01-11,979.8225278462838
2016-01-12,972.694369771489
2016-01-13,972.1314178697181
2016-01-14,957.2164180362823
2016-01-15,947.824240470164
2016-01-18,922.2711157012137
2016-01-19,927.860776971675
2016-01-20,917.7808658925417
2016-01-21,918.2947921651107
2016-01-22,918.0241342258581
2016-01-25,925.8876267668294
2016-01-26,925.3244382689077
2016-01-27,924.9907615272222
2016-01-28,927.0045528142259
2016-01-29,936.3729695547678
2016-02-01,933.7807710960867
2016-02-02,942.2977513054583
2016-02-03,931.1871108809327
2016-02-04,935.1278210405336
2016-02-05,937.8894059918642
2016-02-08,942.472642241537
2016-02-09,925.9291983923089
2016-02-10,924.7785664536923
2016-02-11,908.5466115705993
2016-02-12,916.2657573106278
2016-02-15,927.0064436761834
2016-02-16,926.0976043259483
2016-02-17,925.3867912318295
2016-02-18,941.602841625869
2016-02-19,941.0247722404043
2016-02-22,955.4099175913597
2016-02-23,961.1060965243918
2016-02-24,957.9860281684898
2016-02-25,956.0389564711168
2016-02-26,965.0243679436786
2016-02-29,970.389371510371
2016-03-01,975.2785040706746
2016-03-02,984.881201088697
2016-03-03,976.7314925475098
2016-03-04,970.5373161049938
2016-03-07,978.808481269802
2016-03-08,980.1405320492916
2016-03-09,984.1719513651922
2016-03-10,978.9845496015289
2016-03-11,978.42124446155
2016-03-14,973.1173668973463
2016-03-15,971.2915443582413
2016-03-16,973.6782130712518
2016-03-17,965.3478869166826
2016-03-18,967.5056232041419
2016-03-21,972.185612845132
2016-03-22,970.4705119996505
2016-03-23,982.2083850272353
2016-03-24,988.0235440557137
2016-03-25,988.0235440557137
2016-03-28,987.459457875348
2016-03-29,992.8547007177235
2016-03-30,987.5195921536372
2016-03-31,980.7776413314076
2016-04-01,985.6739243587974
2016-04-04,996.1647765724871
2016-04-05,992.0722940889794
2016-04-06,998.8566104685907
2016-04-07,1005.0779223360984
2016-04-08,1002.7284696764792
2016-04-11,1011.9473612758734
2016-04-12,1018.5594076613593
2016-04-13,1030.4855386815505
2016-04-14,1034.2521859929338
2016-04-15,1031.0471473702032
2016-04-18,1022.2915783861981
2016-04-19,1025.4866306347512
2016-04-20,1030.543845303025
2016-04-21,1040.8327683453117
2016-04-22,1045.4428356924238
2016-04-25,1042.1386216874455
2016-04-26,1041.6472736760682
2016-04-27,1042.7189072693784
2016-04-28,1036.4228104762544
2016-04-29,1024.9898168722152
2016-05-02,1022.9486611621322
2016-05-03,1020.0013504233582
2016-05-04,1019.5117102939148
2016-05-05,1029.1117934353979
2016-05-06,1027.1729082530405
2016-05-09,1025.27666140704
2016-05-10,1025.5101271194612
2016-05-11,1022.0321660193147
2016-05-12,1026.196592270564
2016-05-13,1035.6015753924505
2016-05-16,1021.1172513896339
2016-05-17,1015.7336455147655
2016-05-18,1026.88741671521
2016-05-19,1022.0616895783403
2016-05-20,1021.218451217169
2016-05-23,1018.3240421211459
2016-05-24,1024.9392074157734
2016-05-25,1030.3870007249006
2016-05-26,1026.9926863247626
2016-05-27,1031.7248763481643
2016-05-30,1017.802199484629
2016-05-31,1023.2066660300138
2016-06-01,1015.7428961349092
2016-06-02,1017.0683484893635
2016-06-03,1001.5634820131772
2016-06-06,996.2012893843939
2016-06-07,1004.1274885306088
2016-06-08,1004.2654937653908
2016-06-09,1011.0028344756927
2016-06-10,1013.5266294025317
2016-06-13,1011.8347088763961
2016-06-14,1018.7420068352521
2016-06-15,1017.9701789131167
2016-06-16,1023.0252910232546
2016-06-17,1013.6066112619468
2016-06-20,1011.6139778352992
2016-06-21,1017.5743973012987
2016-06-22,1013.4173661553086
2016-06-23,1009.2724461386257
2016-06-24,1028.7183255610933
2016-06-27,1036.0767364401797
2016-06-28,1027.901873756399
2016-06-29,1024.0613999108587
2016-06-30,1022.2586535117534
2016-07-01,1019.9671666074602
2016-07-04,1030.2215047779712
2016-07-05,1033.487613534572
2016-07-06,1036.7432179847306
2016-07-07,1036.6796450868324
2016-07-08,1040.395762079553
2016-07-11,1035.2798305831886
2016-07-12,1033.82361951695
2016-07-13,1033.3110452850508
2016-07-14,1031.2732045412383
2016-07-15,1034.6084438954902
2016-07-18,1030.1857061011106
2016-07-19,1030.300383307095
2016-07-20,1028.2391413455273
2016-07-21,1026.5936790630983
2016-07-22,1028.9475912824723
2016-07-25,1031.3080690720972
2016-07-26,1026.8261547543236
2016-07-27,1027.6269738902288
2016-07-28,1023.2295712801623
2016-07-29,1014.3838986275617
2016-08-01,1016.0904724230035
2016-08-02,1007.7070761714002
2016-08-03,1015.6626906725511
2016-08-04,1018.3875730827912
2016-08-05,1024.7562366228117
2016-08-08,1026.5083919919282
2016-08-09,1024.079882043304
2016-08-10,1018.4434782801837
2016-08-11,1019.5393109850772
2016-08-12,1020.1379495279562
2016-08-15,1020.2658431303921
2016-08-16,1015.6556662075791
2016-08-17,1006.9356153076304
2016-08-18,1004.0871058380882
2016-08-19,1004.3961634575226
2016-08-22,1002.4894669534485
2016-08-23,1004.4748322744051
2016-08-24,1006.2056054321782
2016-08-25,1003.1509228629246
2016-08-26,1003.313609811335
2016-08-29,1007.8104148232713
2016-08-30,1015.663028864552
2016-08-31,1013.808244461358
2016-09-01,1005.9962413739356
2016-09-02,1009.609443815516
2016-09-05,1011.1079229330904
2016-09-06,1010.206515996142
2016-09-07,1013.0836686245179
2016-09-08,1009.6364144459013
2016-09-09,1014.881415668288
2016-09-12,1014.092252295304
2016-09-13,1012.0866294182201
2016-09-14,1011.7552109975468
2016-09-15,1013.420234550694
2016-09-16,1020.8689257595515
2016-09-19,1008.741245148666
2016-09-20,1006.010017966965
2016-09-21,1008.826458706785
2016-09-22,1005.2226185538944
2016-09-23,1007.0574447295331
2016-09-26,1005.3493468327555
2016-09-27,1011.4463862019684
2016-09-28,1015.2871417564389
2016-09-29,1011.7901477223407
2016-09-30,1010.8702592632625
2016-10-03,1001.7267961421073
2016-10-04,1000.480340281102
2016-10-05,993.34689493698
2016-10-06,1000.6945226799946
2016-10-07,999.3952465857985
2016-10-10,1001.8713144706974
2016-10-11,1015.3189029215071
2016-10-12,1017.8743404047373
2016-10-13,1011.3719451199494
2016-10-14,1013.6060418027987
2016-10-17,1004.947278960199
2016-10-18,1009.5014940559727
2016-10-19,1015.8752918440335
2016-10-20,1021.3398137753044
2016-10-21,1025.6831236878522
2016-10-24,1035.169622064265
2016-10-25,1043.8489013295011
2016-10-26,1044.439734608047
2016-10-27,1038.9291875988897
2016-10-28,1038.0016312298533
2016-10-31,1048.6991840248136
2016-11-01,1046.0197245817762
2016-11-02,1034.02487976328
2016-11-03,1040.8284858836212
2016-11-04,1039.5924244181808
2016-11-07,1055.6031784992642
2016-11-08,1056.748161028202
2016-11-09,1071.7147477661074
2016-11-10,1104.038028760786
2016-11-11,1106.4580191240532
2016-11-14,1099.5180716167565
2016-11-15,1109.331037454333
2016-11-16,1122.4944023903247
2016-11-17,1149.099486698623
2016-11-18,1159.7823266522944
2016-11-21,1168.6105533623268
2016-11-22,1159.2587328490747
2016-11-23,1158.0031826121951
2016-11-24,1157.6227247946817
2016-11-25,1153.138780360808
2016-11-28,1144.3812398847328
2016-11-29,1145.750236845253
2016-11-30,1141.341581998409
2016-12-01,1151.5373958216403
2016-12-02,1146.2391123599925
2016-12-05,1162.5640419402903
2016-12-06,1158.5252955267708
2016-12-07,1163.4394887282501
2016-12-08,1183.9240263015558
2016-12-09,1191.4301546545316
2016-12-12,1183.717235349245
2016-12-13,1187.6334328459016
2016-12-14,1176.64749970645
2016-12-15,1202.5768144129283
2016-12-16,1203.5075382896175
2016-12-19,1197.4033819141066
2016-12-20,1205.3130912130982
2016-12-21,1204.8230238543115
2016-12-22,1204.4660295817944
2016-12-23,1203.6929001079882
2016-12-26,1212.842816900806
2016-12-27,1217.7296676425065
2016-12-28,1233.0238461783692
2016-12-29,1235.5987881945803
2016-12-30,1229.512332656809
2017-01-02,1224.4994004779064
2017-01-03,1239.3684199673899
2017-01-04,1233.7147571751614
2017-01-05,1219.3319202482749
2017-01-06,1221.6102902874097
2017-01-09,1229.4772693148757
2017-01-10,1231.2580403701552
2017-01-11,1238.2463872110845
2017-01-12,1218.8691585352847
2017-01-13,1222.1485221259854
2017-01-16,1229.9202121145668
2017-01-17,1241.4383669704002
2017-01-18,1262.7721325586986
2017-01-19,1277.3504610112739
2017-01-20,1269.2550277696407
2017-01-23,1312.6724536667937
2017-01-24,1354.365061543679
2017-01-25,1337.716650165827
2017-01-26,1359.7306928593152
2017-01-27,1354.9749798505936
2017-01-30,1326.0790303427923
2017-01-31,1351.509730021976
2017-02-01,1361.4316165451194
2017-02-02,1370.952110815962
2017-02-03,1372.745860360638
2017-02-06,1362.1444618454223
2017-02-07,1363.5365641474637
2017-02-08,1356.594640378536
2017-02-09,1334.0837521393778
2017-02-10,1338.850340791162
2017-02-13,1339.908135992744
2017-02-14,1364.8383818862683
2017-02-15,1379.34870513087
2017-02-16,1390.885196571017
2017-02-17,1396.6368507030427
2017-02-20,1386.0607590772058
2017-02-21,1382.0040079015755
2017-02-22,1387.534623092907
2017-02-23,1390.4323762067568
2017-02-24,1393.9925259770805
2017-02-27,1390.6096626207025
2017-02-28,1384.8944794839078
2017-03-01,1379.2972330620926
2017-03-02,1389.0740186499477
2017-03-03,1384.2203347531488
2017-03-06,1367.6743485083953
2017-03-07,1350.6786620255778
2017-03-08,1355.153435462139
2017-03-09,1360.0853443182107
2017-03-10,1350.295623939649
2017-03-13,1359.9248908537566
2017-03-14,1365.8604957929451
2017-03-15,1366.3280917248844
2017-03-16,1356.600314485255
2017-03-17,1356.3654304762526
2017-03-20,1351.8460358700822
2017-03-21,1348.1732118368388
2017-03-22,1342.7408049432095
2017-03-23,1346.3629831620065
2017-03-24,1343.941522289059
2017-03-27,1333.7843188706026
2017-03-28,1317.0617174093109
2017-03-29,1308.1381316350762
2017-03-30,1330.6650986893735
2017-03-31,1335.4530092445546
2017-04-03,1347.870409879703
2017-04-04,1344.4907259839263
2017-04-05,1359.8033318658065
2017-04-06,1362.5815087279075
2017-04-07,1367.779262434555
2017-04-10,1364.6896578893086
2017-04-11,1362.3183729673933
2017-04-12,1357.1740066653745
2017-04-13,1345.0661079826577
2017-04-14,1345.0661079826582
2017-04-17,1317.3232701534012
2017-04-18,1309.7695374918223
2017-04-19,1301.408732497203
2017-04-20,1282.9103896675567
2017-04-21,1292.295798563203
2017-04-24,1267.8735728808526
2017-04-25,1265.034532448224
2017-04-26,1283.8978891587853
2017-04-27,1291.2091366993407
2017-04-28,1288.6738871746766
2017-05-01,1293.5448046266852
2017-05-02,1302.5588107357603
2017-05-03,1277.307059054776
2017-05-04,1280.3478433406078
2017-05-05,1275.6402842043249
2017-05-08,1268.2850030061525
2017-05-09,1268.1926204795386
2017-05-10,1265.9313384304621
2017-05-11,1270.1922132661368
2017-05-12,1263.80414620509
2017-05-15,1256.9774050555857
2017-05-16,1240.6372162909854
2017-05-17,1241.3814183182046
2017-05-18,1241.4343184728548
2017-05-19,1233.8798413959657
2017-05-22,1227.4120599661871
2017-05-23,1229.0576033516243
2017-05-24,1226.863080114777
2017-05-25,1226.4674977119075
2017-05-26,1229.4237476488788
2017-05-29,1216.4281616935943
2017-05-30,1230.7978311788113
2017-05-31,1225.6442178182544
2017-06-01,1218.8631655248098
2017-06-02,1213.9432882410294
2017-06-05,1196.9762752186857
2017-06-06,1197.6542394237833
2017-06-07,1191.9869256215227
2017-06-08,1196.1232500275387
2017-06-09,1199.6485430604353
2017-06-12,1195.8481543718015
2017-06-13,1196.1832954035488
2017-06-14,1191.741840646616
2017-06-15,1209.9836703234014
2017-06-16,1203.865740212874
2017-06-19,1221.894007343433
2017-06-20,1223.8903876497461
2017-06-21,1212.085751121779
2017-06-22,1214.763886154226
2017-06-23,1210.5047502646855
2017-06-26,1209.6561581067808
2017-06-27,1200.41752507661
2017-06-28,1193.925466653532
2017-06-29,1189.1670911969466
2017-06-30,1190.0267429596565
2017-07-03,1178.3763533060055
2017-07-04,1191.0726416767347
2017-07-05,1195.9551816255932
2017-07-06,1190.5956090017353
2017-07-07,1192.1302615388686
2017-07-10,1210.7826115647595
2017-07-11,1208.23098884469
2017-07-12,1208.3237426761702
2017-07-13,1209.7346645837551
2017-07-14,1205.1377256967146
2017-07-17,1213.8477278705573
2017-07-18,1205.7961863418423
2017-07-19,1208.7923000232558
2017-07-20,1190.8610098198817
2017-07-21,1188.6224607099668
2017-07-24,1206.4609258705993
2017-07-25,1200.7751048834757
2017-07-26,1204.1994976973433
2017-07-27,1194.4765546506299
2017-07-28,1186.0177348619304
2017-07-31,1188.8985779892355
2017-08-01,1183.1203663248625
2017-08-02,1175.42931971713
2017-08-03,1168.801726199549
2017-08-04,1181.20313638613
2017-08-07,1179.4257798680217
2017-08-08,1187.8649993540369
2017-08-09,1185.1709662376293
2017-08-10,1185.0193676205322
2017-08-11,1180.7888886154394
2017-08-14,1179.5377972414817
2017-08-15,1181.5714311634274
2017-08-16,1177.3699147521786
2017-08-17,1176.9080267121365
2017-08-18,1176.0666910140424
2017-08-21,1167.6025574224752
2017-08-22,1177.245574264128
2017-08-23,1167.6221194783816
2017-08-24,1157.3145411338787
2017-08-25,1150.9381964043203
2017-08-28,1147.8639590256855
2017-08-29,1142.7662021978658
2017-08-30,1157.8198414454043
2017-08-31,1159.7022614441903
2017-09-01,1161.1808540888903
2017-09-04,1157.9872298205955
2017-09-05,1160.5916036804003
2017-09-06,1157.7624681355865
2017-09-07,1151.9259891679883
2017-09-08,1150.5002354260175
2017-09-11,1154.7952140417235
2017-09-12,1151.8806806120363
2017-09-13,1163.7750330079373
2017-09-14,1168.3380218637292
2017-09-15,1160.7632787274251
2017-09-18,1157.3173672273658
2017-09-19,1161.6968247292543
2017-09-20,1148.9101028567286
2017-09-21,1155.7728685909246
2017-09-22,1152.1654940524365
2017-09-25,1150.2240188076637
2017-09-26,1162.6892889106068
2017-09-27,1172.0429243419467
2017-09-28,1163.0422023644776
2017-09-29,1159.671189117669
2017-10-02,1175.7505723773409
2017-10-03,1177.861194713419
2017-10-04,1181.6094148211046
2017-10-05,1185.849139041262
2017-10-06,1184.17504750333
2017-10-09,1182.306955871716
2017-10-10,1164.0192960856375
2017-10-11,1160.2689689865633
2017-10-12,1154.489411820264
2017-10-13,1155.636817238396
2017-10-16,1162.19290193119
2017-10-17,1164.0856309137819
2017-10-18,1153.6721650015995
2017-10-19,1148.3064212175982
2017-10-20,1154.4558852069588
2017-10-23,1159.4163242139973
2017-10-24,1154.128617827372
2017-10-25,1148.463334607968
2017-10-26,1155.7656408481935
2017-10-27,1166.6634187536786
2017-10-30,1151.2536127655385
2017-10-31,1150.3505026476319
2017-11-01,1160.2858168951598
