Date,FM LATIN AMERICA & CARIBBEAN SMALL CAP
2012-04-16,599.8465249542583
2012-04-17,598.4446321310437
2012-04-18,563.9711397012494
2012-04-19,539.9507312617844
2012-04-20,561.9651334146571
2012-04-23,512.0210016773063
2012-04-24,518.3006471643027
2012-04-25,527.2864420180526
2012-04-26,528.7571604662531
2012-04-27,523.7379276062918
2012-04-30,518.6693095025828
2012-05-01,529.4846317473481
2012-05-02,528.0187842986336
2012-05-03,518.0884122888248
2012-05-04,513.5353391379117
2012-05-07,486.12666197057126
2012-05-08,503.19235280910175
2012-05-09,529.7424772826568
2012-05-10,547.0162855326586
2012-05-11,536.5036349733955
2012-05-14,494.6804963798386
2012-05-15,469.911623479144
2012-05-16,458.66181458266067
2012-05-17,448.4562614250908
2012-05-18,437.7171012201848
2012-05-21,444.64739730411264
2012-05-22,430.23840386808257
2012-05-23,449.4404392551967
2012-05-24,437.39037214303676
2012-05-25,450.85126010446015
2012-05-28,449.91633166589605
2012-05-29,448.2551663222608
2012-05-30,430.65661865410465
2012-05-31,415.2333643495747
2012-06-01,415.07664049529035
2012-06-04,411.0583781138002
2012-06-05,412.39271639318207
2012-06-06,426.6845206177379
2012-06-07,411.2708805933681
2012-06-08,409.28312627614014
2012-06-11,400.7391491600171
2012-06-12,400.94514705915407
2012-06-13,395.5786591430688
2012-06-14,405.9087983810921
2012-06-15,416.3659432730324
2012-06-18,412.0238251733304
2012-06-19,421.2485441294498
2012-06-20,413.147020812204
2012-06-21,401.86920497024425
2012-06-22,424.57067489591157
2012-06-25,419.64094434313296
2012-06-26,411.3314942567154
2012-06-27,409.5260613994894
2012-06-28,413.7453799924998
2012-06-29,412.9997439884311
2012-07-02,423.74820433771987
2012-07-03,426.4850842291044
2012-07-04,429.7578714462103
2012-07-05,414.50933230020706
2012-07-06,421.177972837397
2012-07-09,415.6305387024538
2012-07-10,419.3162872028361
2012-07-11,430.0907101365717
2012-07-12,431.0789876552709
2012-07-13,439.97944879157984
2012-07-16,434.4999425753373
2012-07-17,444.39800143858133
2012-07-18,459.5560116578527
2012-07-19,449.21506381252385
2012-07-20,446.94357677310904
2012-07-23,447.7075484453538
2012-07-24,446.3895852110223
2012-07-25,442.8425602064484
2012-07-26,447.78032762260517
2012-07-27,455.6572708385089
2012-07-30,459.59061585391225
2012-07-31,453.15554420182076
2012-08-01,448.6113496794079
2012-08-02,462.7067214356594
2012-08-03,462.6159476781156
2012-08-06,462.54920778936963
2012-08-07,475.3545383725613
2012-08-08,479.3561879911748
2012-08-09,487.3199229372169
2012-08-10,481.8929451175124
2012-08-13,481.44213082742357
2012-08-14,470.16419801702665
2012-08-15,458.28976866199554
2012-08-16,479.61368518198805
2012-08-17,476.44834854862813
2012-08-20,464.98853828667444
2012-08-21,459.4129977389253
2012-08-22,455.6569299196504
2012-08-23,456.7409537151851
2012-08-24,462.2310671281458
2012-08-27,463.31321640374324
2012-08-28,456.42043438062996
2012-08-29,454.48280935209976
2012-08-30,451.1784909015431
2012-08-31,445.1515255142707
2012-09-03,445.92982429526995
2012-09-04,443.2716127314407
2012-09-05,439.5034906513607
2012-09-06,454.97944275615475
2012-09-07,446.29594895540697
2012-09-10,452.906860734951
2012-09-11,459.54102665037016
2012-09-12,462.0218704991273
2012-09-13,484.9551762233326
2012-09-14,491.7279199866055
2012-09-17,478.8065888209595
2012-09-18,487.37815456365547
2012-09-19,484.24633374756274
2012-09-20,486.1365900854115
2012-09-21,498.99314641599426
2012-09-24,527.1407820955674
2012-09-25,502.32751943991303
2012-09-26,486.9739419024409
2012-09-27,495.30700484253833
2012-09-28,491.4407571741851
2012-10-01,486.1975698806257
2012-10-02,484.38375740702276
2012-10-03,485.1718270869175
2012-10-04,498.2348740660957
2012-10-05,494.48990655396267
2012-10-08,493.4914143093146
2012-10-09,482.23202320889857
2012-10-10,473.1259702281634
2012-10-11,482.42274159198166
2012-10-12,477.0313807407908
2012-10-15,478.3097934435914
2012-10-16,490.9503934836516
2012-10-17,491.58609581045687
2012-10-18,479.52022511078565
2012-10-19,477.26558009699085
2012-10-22,476.89410241441465
2012-10-23,464.7062983800729
2012-10-24,461.7172320469455
2012-10-25,465.3022706819393
2012-10-26,459.2085610145734
2012-10-29,460.1515309383924
2012-10-30,457.56322289720714
2012-10-31,443.89848274561166
2012-11-01,446.0208407558815
2012-11-02,444.1393194601095
2012-11-05,441.4131004007697
2012-11-06,445.43852390428896
2012-11-07,439.1670918360236
2012-11-08,444.8239064749114
2012-11-09,448.1399666162725
2012-11-12,444.7056766384379
2012-11-13,439.22696316046216
2012-11-14,431.4823725791636
2012-11-15,428.01616307154393
2012-11-16,435.2256507209336
2012-11-19,444.27667003598265
2012-11-20,441.2340537094811
2012-11-21,438.6522048524302
2012-11-22,436.40532510696954
2012-11-23,426.0236935363324
2012-11-26,437.9516362644711
2012-11-27,455.5423624130769
2012-11-28,472.42872351127636
2012-11-29,480.31892999503367
2012-11-30,481.5465484348666
2012-12-03,471.63913309151525
2012-12-04,500.62821493426264
2012-12-05,505.9591343274576
2012-12-06,505.89235417515334
2012-12-07,518.6983668653075
2012-12-10,567.2959844804003
2012-12-11,537.1972870512324
2012-12-12,545.7036564803194
2012-12-13,532.0095611058829
2012-12-14,538.2335588803126
2012-12-17,534.6961820919818
2012-12-18,534.3309702308953
2012-12-19,534.937412453025
2012-12-20,540.4626807144322
2012-12-21,513.382620728741
2012-12-24,527.951650471668
2012-12-25,527.951650471668
2012-12-26,536.5272593396029
2012-12-27,541.33611944592
2012-12-28,529.6767593778188
2012-12-31,539.8791269816
2013-01-01,539.8791269816
2013-01-02,571.0004730159977
2013-01-03,574.5777916514163
2013-01-04,574.3647096888494
2013-01-07,567.2689385938073
2013-01-08,551.3365191748536
2013-01-09,562.7529049990785
2013-01-10,561.3650597673127
2013-01-11,547.5523869595139
2013-01-14,540.8389898267817
2013-01-15,529.9443527956453
2013-01-16,534.1090301236884
2013-01-17,539.5199220142199
2013-01-18,546.2445008807903
2013-01-21,545.2804193358635
2013-01-22,574.2893254712142
2013-01-23,557.7949998566162
2013-01-24,542.0519406833746
2013-01-25,538.7248315678693
2013-01-28,536.3617656690323
2013-01-29,534.2756160684357
2013-01-30,543.4476790819177
2013-01-31,550.3751626213581
2013-02-01,541.7542913937739
2013-02-04,514.4849645919832
2013-02-05,541.0656125634621
2013-02-06,528.6815032426615
2013-02-07,514.1450224898912
2013-02-08,508.19767264580736
2013-02-11,507.360193401025
2013-02-12,504.1190000733064
2013-02-13,502.83568967541675
2013-02-14,507.1069327631268
2013-02-15,496.98347649798404
2013-02-18,496.9648642788058
2013-02-19,484.5697248018977
2013-02-20,486.3573622207454
2013-02-21,477.09714706434335
2013-02-22,501.0581578588418
2013-02-25,480.5522861953602
2013-02-26,491.13252270023395
2013-02-27,499.1791929376466
2013-02-28,468.7139657434409
2013-03-01,493.8733632320258
2013-03-04,498.5218927495743
2013-03-05,513.0494188633866
2013-03-06,527.3355560894604
2013-03-07,519.3730285101257
2013-03-08,521.3044100529551
2013-03-11,507.4113928584893
2013-03-12,516.9759066615727
2013-03-13,523.1558742116118
2013-03-14,529.655339202508
2013-03-15,533.794023751754
2013-03-18,526.4124220412328
2013-03-19,524.5916486721951
2013-03-20,519.139102977249
2013-03-21,521.7416705729396
2013-03-22,520.6289257182711
2013-03-25,520.6624388510775
2013-03-26,510.4734928967344
2013-03-27,514.7404044028959
2013-03-28,513.6107332993636
2013-03-29,513.6107332993636
2013-04-01,505.5176199796134
2013-04-02,502.8518450930095
2013-04-03,510.90035566986836
2013-04-04,506.75440630895787
2013-04-05,502.2357477343452
2013-04-08,532.3877159709117
2013-04-09,533.1179536612198
2013-04-10,534.3840532351575
2013-04-11,518.5636938889963
2013-04-12,504.6660060544983
2013-04-15,496.173934323819
2013-04-16,495.72629477121
2013-04-17,483.03367044727156
2013-04-18,478.07457853128506
2013-04-19,479.60864867954297
2013-04-22,488.14911278687447
2013-04-23,496.0796206865075
2013-04-24,506.37540970041067
2013-04-25,508.2786542807966
2013-04-26,498.69706705175054
2013-04-29,495.14125883819
2013-04-30,494.7095938072684
2013-05-01,486.60240598843734
2013-05-02,501.6061884163211
2013-05-03,490.95219331076305
2013-05-06,496.3694272126148
2013-05-07,501.7770193148446
2013-05-08,494.1126257524676
2013-05-09,489.677042588162
2013-05-10,490.192301381594
2013-05-13,496.03976079999234
2013-05-14,490.3607290818033
2013-05-15,497.13061662792956
2013-05-16,494.6505148127134
2013-05-17,498.51821622678
2013-05-20,496.9680130591079
2013-05-21,501.97617045198444
2013-05-22,494.6938584672371
2013-05-23,491.15610938914205
2013-05-24,491.27103590275254
2013-05-27,490.9483058768484
2013-05-28,493.492274392402
2013-05-29,486.7760881060893
2013-05-30,479.9248684700266
2013-05-31,485.06580858430607
2013-06-03,486.7894867683592
2013-06-04,492.46748594314914
2013-06-05,485.9673760886988
2013-06-06,482.89538927359644
2013-06-07,485.1600270945742
2013-06-10,481.633015137461
2013-06-11,466.6468766660342
2013-06-12,454.5431511666827
2013-06-13,464.6770715816446
2013-06-14,454.0153934142202
2013-06-17,451.5220546558221
2013-06-18,451.20187175365703
2013-06-19,442.2279275718782
2013-06-20,442.61980973148525
2013-06-21,443.99678671467456
2013-06-24,438.87238491758467
2013-06-25,437.62889054213827
2013-06-26,443.28613251570386
2013-06-27,449.82884139756425
2013-06-28,451.1734520783676
2013-07-01,462.2811796096924
2013-07-02,463.29268624220856
2013-07-03,467.6969174371046
2013-07-04,469.81565129470107
2013-07-05,466.3157245272734
2013-07-08,465.12680001797787
2013-07-09,471.3665860281113
2013-07-10,472.36905225543734
2013-07-11,474.02880000187037
2013-07-12,461.4585831526632
2013-07-15,466.2510156214802
2013-07-16,466.4753216566673
2013-07-17,464.9148691357748
2013-07-18,468.25518190174455
2013-07-19,467.1107844237853
2013-07-22,469.12457566437894
2013-07-23,475.61854039300357
2013-07-24,475.53646999058924
2013-07-25,472.31358937091795
2013-07-26,472.75332625284364
2013-07-29,460.25079935569295
2013-07-30,457.69768397820945
2013-07-31,458.21159785200035
2013-08-01,469.88126594829424
2013-08-02,471.63648787266635
2013-08-05,469.84106508081925
2013-08-06,464.3247331121537
2013-08-07,472.71697616680854
2013-08-08,477.3313236148319
2013-08-09,483.413066102583
2013-08-12,501.31521885733235
2013-08-13,524.4190723722108
2013-08-14,550.2961543051794
2013-08-15,556.2262181436253
2013-08-16,537.0017809846337
2013-08-19,540.8038590196198
2013-08-20,545.3698017176052
2013-08-21,547.0350011532939
2013-08-22,557.5224021201742
2013-08-23,551.4724500701818
2013-08-26,541.412337582995
2013-08-27,527.3515260636697
2013-08-28,531.5947378150893
2013-08-29,541.073919610187
2013-08-30,544.5659959653517
2013-09-02,544.4627685331257
2013-09-03,557.7129458668336
2013-09-04,549.6413738745512
2013-09-05,562.6586576642976
2013-09-06,582.6815528654364
2013-09-09,612.1403206534551
2013-09-10,634.9336637880735
2013-09-11,636.0802399954497
2013-09-12,607.4609169185239
2013-09-13,623.6154945777461
2013-09-16,633.4940211800659
2013-09-17,642.3606666448692
2013-09-18,658.622753497951
2013-09-19,659.266257685951
2013-09-20,667.9778036752956
2013-09-23,695.8604912328718
2013-09-24,700.140592675391
2013-09-25,696.3701360751111
2013-09-26,705.8761671229877
2013-09-27,702.7582687050785
2013-09-30,694.4257935246363
2013-10-01,714.0986344943453
2013-10-02,689.5446850391545
2013-10-03,687.9894430362366
2013-10-04,678.1459664113277
2013-10-07,696.4994261520187
2013-10-08,702.6727430867236
2013-10-09,727.09424124473
2013-10-10,766.8986185234177
2013-10-11,790.5450941371973
2013-10-14,815.6442025328043
2013-10-15,798.0788328153074
2013-10-16,793.6391252882414
2013-10-17,797.0869940287131
2013-10-18,819.7233099991208
2013-10-21,848.28104395629
2013-10-22,837.2567956067063
2013-10-23,807.5900076256519
2013-10-24,838.378030569616
2013-10-25,807.1871530379725
2013-10-28,778.9515198568531
2013-10-29,727.2878772087299
2013-10-30,724.687960141326
2013-10-31,734.7819449252336
2013-11-01,726.4920078891582
2013-11-04,730.9544651626057
2013-11-05,777.314930434201
2013-11-06,746.9347722075184
2013-11-07,738.4224375785657
2013-11-08,747.625013129405
2013-11-11,748.976023450102
2013-11-12,728.943579904328
2013-11-13,739.0837254112612
2013-11-14,769.8968490955908
2013-11-15,780.6601013283448
2013-11-18,769.2922601058125
2013-11-19,737.9020915842239
2013-11-20,779.9355489806518
2013-11-21,785.7309725839688
2013-11-22,827.7658720141379
2013-11-25,842.0042236419267
2013-11-26,911.6006972705817
2013-11-27,938.1852729318693
2013-11-28,936.4606042438077
2013-11-29,951.9036031116701
2013-12-02,936.251666479808
2013-12-03,912.6912132329792
2013-12-04,911.5690106304612
2013-12-05,885.4844609611151
2013-12-06,887.5819962908029
2013-12-09,876.9543481440564
2013-12-10,879.5815592827798
2013-12-11,869.3688099180241
2013-12-12,863.7780171071685
2013-12-13,856.5405531637166
2013-12-16,868.4803805433156
2013-12-17,875.1594501263669
2013-12-18,871.6011935545885
2013-12-19,867.1883756815081
2013-12-20,846.3469182139582
2013-12-23,853.4001200123392
2013-12-24,842.0967423895381
2013-12-25,842.0967423895381
2013-12-26,845.4526235117363
2013-12-27,837.7189764335773
2013-12-30,834.1178096478255
2013-12-31,834.506762882983
2014-01-01,834.506762882983
2014-01-02,831.7250148015854
2014-01-03,845.8642958925703
2014-01-06,822.2903339645131
2014-01-07,805.7765536493558
2014-01-08,802.1556862471285
2014-01-09,810.9576254756126
2014-01-10,797.7875241865081
2014-01-13,798.6456326820544
2014-01-14,799.8440378694316
2014-01-15,809.0927644930188
2014-01-16,802.6709228859008
2014-01-17,797.979752332334
2014-01-20,797.6267550592117
2014-01-21,796.6316370395665
2014-01-22,794.7137336755578
2014-01-23,750.1370862501949
2014-01-24,713.7483026593821
2014-01-27,693.3877249428004
2014-01-28,704.3542420026421
2014-01-29,691.6746284233114
2014-01-30,705.6483114087084
2014-01-31,699.0127648653552
2014-02-03,685.3754542724549
2014-02-04,698.948220078921
2014-02-05,715.6631370749433
2014-02-06,717.9568702261273
2014-02-07,729.9751266834406
2014-02-10,727.5525430647939
2014-02-11,718.4089145683145
2014-02-12,737.6859353917387
2014-02-13,725.4591827688905
2014-02-14,762.8732793219878
2014-02-17,761.9546579675771
2014-02-18,766.7018842688376
2014-02-19,756.2016663443586
2014-02-20,757.1913315340341
2014-02-21,757.9473550956509
2014-02-24,761.845343818766
2014-02-25,760.7695084908665
2014-02-26,754.8374736045421
2014-02-27,753.2735330716805
2014-02-28,769.0155395837751
2014-03-03,750.9638160331864
2014-03-04,764.9619074589729
2014-03-05,765.3776679369134
2014-03-06,774.2989157520135
2014-03-07,766.4969692375757
2014-03-10,763.8800137853261
2014-03-11,752.5644962885879
2014-03-12,748.5335451877085
2014-03-13,748.2280596020503
2014-03-14,756.5726850116931
2014-03-17,765.4960229210576
2014-03-18,766.963437188711
2014-03-19,764.2009626003729
2014-03-20,767.8531448069699
2014-03-21,753.7702560593965
2014-03-24,752.2255611115171
2014-03-25,768.4694797381782
2014-03-26,770.7491718283004
2014-03-27,798.8089996788943
2014-03-28,799.9333291726377
2014-03-31,797.0100267109591
2014-04-01,796.7716192536341
2014-04-02,829.3452833000418
2014-04-03,817.3307021458662
2014-04-04,833.073363498588
2014-04-07,880.7201975774747
2014-04-08,928.4655853980108
2014-04-09,914.5617780564604
2014-04-10,915.6839624494033
2014-04-11,898.9643897327629
2014-04-14,897.7305774038649
2014-04-15,888.6779882749015
2014-04-16,899.7098554946134
2014-04-17,909.1529396797864
2014-04-18,909.1529396797864
2014-04-21,912.9918030477461
2014-04-22,922.3315563680402
2014-04-23,958.61644496049
2014-04-24,979.41839232324
2014-04-25,974.3310839003909
2014-04-28,1021.2890798389305
2014-04-29,1022.580452074844
2014-04-30,1012.0839388197854
2014-05-01,1016.2126480131603
2014-05-02,1025.0786598893108
2014-05-05,1070.4169622877823
2014-05-06,1086.4803598686453
2014-05-07,1068.9843464769635
2014-05-08,1045.6227247665067
2014-05-09,1057.5695483261836
2014-05-12,1055.5973907463747
2014-05-13,1070.1220605081553
2014-05-14,1054.0071660397691
2014-05-15,1028.16536124495
2014-05-16,1041.237333026579
2014-05-19,1037.4421232599216
2014-05-20,1020.2549553993315
2014-05-21,1043.4035026775161
2014-05-22,1070.543500595306
2014-05-23,1080.4024067416242
2014-05-26,1078.8195734899793
2014-05-27,1083.0323023443211
2014-05-28,1098.3207768301122
2014-05-29,1159.4080465555699
2014-05-30,1161.4726148113064
2014-06-02,1172.0083706608657
2014-06-03,1164.110063400056
2014-06-04,1173.0101405909427
2014-06-05,1185.3697708876343
2014-06-06,1229.446702012098
2014-06-09,1292.4944041782505
2014-06-10,1252.3684461582698
2014-06-11,1225.6393327860114
2014-06-12,1217.7184790864194
2014-06-13,1219.512699735597
2014-06-16,1158.353083552512
2014-06-17,1157.6366901539577
2014-06-18,1174.3240951557452
2014-06-19,1123.6067220833102
2014-06-20,1215.1536229144879
2014-06-23,1264.302587118204
2014-06-24,1256.129697234921
