Date,INDIA QUALITY
1999-07-13,1630.7267572237993
1999-07-14,1660.2462012194903
1999-07-15,1650.5408103602083
1999-07-16,1657.6659866797022
1999-07-19,1713.3611889501697
1999-07-20,1676.3966644475895
1999-07-21,1696.2532097580997
1999-07-22,1689.2624124494228
1999-07-23,1663.6183954035596
1999-07-26,1663.553889857855
1999-07-27,1652.7115357747418
1999-07-28,1680.2642639070673
1999-07-29,1673.8878644268657
1999-07-30,1634.8852541238343
1999-08-02,1628.3711765153841
1999-08-03,1644.6691342430013
1999-08-04,1678.3633016239246
1999-08-05,1670.772354525925
1999-08-06,1661.3843244415802
1999-08-09,1695.6257662039302
1999-08-10,1679.3923632479696
1999-08-11,1662.2259957174915
1999-08-12,1655.6404361330906
1999-08-13,1645.2791443889653
1999-08-16,1677.5127964462192
1999-08-17,1701.3620739064415
1999-08-18,1734.2064153979604
1999-08-19,1709.5563734161465
1999-08-20,1707.486868574774
1999-08-23,1745.75944898529
1999-08-24,1762.254140002354
1999-08-25,1737.1837041936965
1999-08-26,1773.2667205745531
1999-08-27,1776.6946372527334
1999-08-30,1797.4044267830698
1999-08-31,1802.5049264412175
1999-09-01,1781.974268337039
1999-09-02,1750.1139333086014
1999-09-03,1755.9905897619117
1999-09-06,1799.8338859961043
1999-09-07,1784.0395880638307
1999-09-08,1788.7916001588342
1999-09-09,1771.1625856510243
1999-09-10,1769.8302562559745
1999-09-13,1769.8302562559745
1999-09-14,1794.0844219174794
1999-09-15,1775.221978628212
1999-09-16,1747.67017904455
1999-09-17,1764.5842785674377
1999-09-20,1796.9306038628972
1999-09-21,1826.5851567192215
1999-09-22,1865.3868783684857
1999-09-23,1903.1307114260437
1999-09-24,1894.0572978402868
1999-09-27,1887.3585702289736
1999-09-28,1869.7596851041117
1999-09-29,1892.5719954284277
1999-09-30,1882.032676773206
1999-10-01,1847.6100746565394
1999-10-04,1839.933636275756
1999-10-05,1863.882137740382
1999-10-06,1885.6004280063328
1999-10-07,1987.3990722956462
1999-10-08,2001.2579544589082
1999-10-11,2041.5196359514002
1999-10-12,2049.631358966872
1999-10-13,2031.2689990713945
1999-10-14,2032.2537441324594
1999-10-15,1969.2486171539103
1999-10-18,1997.4914130034724
1999-10-19,1997.2612872646466
1999-10-20,2006.114348822864
1999-10-21,1940.784805771399
1999-10-22,1893.885423548958
1999-10-25,1852.4962868857913
1999-10-26,1883.126913435131
1999-10-27,1850.406521694751
1999-10-28,1800.1284786168444
1999-10-29,1730.3044399814391
1999-11-01,1670.9478042844219
1999-11-02,1766.3634984356493
1999-11-03,1778.3923798268388
1999-11-04,1791.0430510642698
1999-11-05,1819.6653909402564
1999-11-08,1845.3511832265747
1999-11-09,1827.5381442775586
1999-11-10,1827.8539448900135
1999-11-11,1838.645832224829
1999-11-12,1844.0223624891405
1999-11-15,1822.458887390068
1999-11-16,1837.0045559423158
1999-11-17,1823.614290968047
1999-11-18,1851.5475888833935
1999-11-19,1853.0528584950227
1999-11-22,1896.288643376121
1999-11-23,1896.5618995642837
1999-11-24,1914.8354684296096
1999-11-25,1948.1107388132098
1999-11-26,1960.9470086002525
1999-11-29,1950.4548979951708
1999-11-30,1945.772720987266
1999-12-01,1935.102898161551
1999-12-02,1960.6318956829443
1999-12-03,1966.4320887629128
1999-12-06,2010.0847724737607
1999-12-07,2013.5939448320953
1999-12-08,1985.980349400585
1999-12-09,1997.9434768284686
1999-12-10,1973.2794071627811
1999-12-13,1960.4147528274543
1999-12-14,1938.4274889292972
1999-12-15,1940.3981873383975
1999-12-16,1958.5965653196338
1999-12-17,1943.7558285005182
1999-12-20,1980.5599055311366
1999-12-21,1989.2959687350974
1999-12-22,2032.7657010894407
1999-12-23,2037.2317623371255
1999-12-24,1985.2249946201448
1999-12-27,1969.7470568620831
1999-12-28,1997.1688409926676
1999-12-29,2014.6034944636701
1999-12-30,2033.2452488950353
1999-12-31,2033.2452488950353
2000-01-03,2177.297414953083
2000-01-04,2194.94518572367
2000-01-05,2140.812991435366
2000-01-06,2159.149429021332
2000-01-07,2105.6901283379702
2000-01-10,2142.0365634306067
2000-01-11,2049.664036171743
2000-01-12,2102.9478870319517
2000-01-13,2091.6911586417586
2000-01-14,2100.8348218492324
2000-01-17,2096.8892808474934
2000-01-18,2120.870534125611
2000-01-19,2125.4666594853165
2000-01-20,2100.854945375234
2000-01-21,2121.809721232707
2000-01-24,2128.2827945180825
2000-01-25,2130.770712306967
2000-01-26,2130.8318307050486
2000-01-27,2151.340033898906
2000-01-28,2149.231143830594
2000-01-31,2090.9893480476553
2000-02-01,2128.952212334777
2000-02-02,2170.797745397698
2000-02-03,2209.49043758062
2000-02-04,2213.4504919382903
2000-02-07,2246.6017591989616
2000-02-08,2237.669766564872
2000-02-09,2269.866649699337
2000-02-10,2318.1708424579892
2000-02-11,2370.6114123518655
2000-02-14,2403.0826436108728
2000-02-15,2410.8923361408674
2000-02-16,2440.2077347139693
2000-02-17,2529.303881566595
2000-02-18,2540.4087308676653
2000-02-21,2640.3246413982297
2000-02-22,2575.8256109986282
2000-02-23,2449.7437016278095
2000-02-24,2433.6727253991667
2000-02-25,2318.170471406845
2000-02-28,2366.2905481744656
2000-02-29,2269.5477212534915
2000-03-01,2358.3735046666566
2000-03-02,2347.280039337575
2000-03-03,2284.7710956219444
2000-03-06,2364.8983709964646
2000-03-07,2358.216725547679
2000-03-08,2324.1667739726713
2000-03-09,2299.9251098021246
2000-03-10,2300.0410475784283
2000-03-13,2224.689191050823
2000-03-14,2193.093886621057
2000-03-15,2192.204033633028
2000-03-16,2098.9510849937383
2000-03-17,2099.6738642929786
2000-03-20,2098.9510849937383
2000-03-21,2086.750125846007
2000-03-22,2160.1729002315465
2000-03-23,2168.676704425731
2000-03-24,2179.3995028516815
2000-03-27,2211.242247042098
2000-03-28,2249.415792178228
2000-03-29,2272.5690556119944
2000-03-30,2183.9107134556643
2000-03-31,2128.576171333788
2000-04-03,2089.7345413037233
2000-04-04,1966.3855809318245
2000-04-05,1947.722013030892
2000-04-06,1959.5564265940943
2000-04-07,2079.903784461749
2000-04-10,2160.8014636877647
2000-04-11,2190.721426994711
2000-04-12,2150.591947669922
2000-04-13,2072.6481235011315
2000-04-14,2072.6481235011315
2000-04-17,1953.207661429115
2000-04-18,1890.0743362621142
2000-04-19,1839.7378622582917
2000-04-20,1831.8249092899023
2000-04-21,1831.8249092899023
2000-04-24,1771.7279708144918
2000-04-25,1748.0845662986965
2000-04-26,1811.8978616106642
2000-04-27,1776.333586604928
2000-04-28,1744.095076884731
2000-05-01,1744.5945885919384
2000-05-02,1641.0091483183276
2000-05-03,1605.3352242203675
2000-05-04,1692.9752441332148
2000-05-05,1756.8520470288163
2000-05-08,1684.944234854427
2000-05-09,1713.292793522261
2000-05-10,1664.2262580190404
2000-05-11,1597.4817134372506
2000-05-12,1552.958387532013
2000-05-15,1584.864510295821
2000-05-16,1600.095529301114
2000-05-17,1600.2075606435556
2000-05-18,1587.5867272419828
2000-05-19,1551.6305315274892
2000-05-22,1494.6188184431708
2000-05-23,1506.2256192251627
2000-05-24,1501.5113452980004
2000-05-25,1522.441261782828
2000-05-26,1520.0570962683237
2000-05-29,1541.0541405322042
2000-05-30,1571.8310662977326
2000-05-31,1603.3509081724433
2000-06-01,1571.1379614479092
2000-06-02,1632.6468447647692
2000-06-05,1670.1012819677555
2000-06-06,1726.144317333266
2000-06-07,1731.3799825814108
2000-06-08,1760.0226451071085
2000-06-09,1746.1166507116675
2000-06-12,1718.621204555035
2000-06-13,1719.9399115632416
2000-06-14,1733.932383298115
2000-06-15,1746.5412132301997
2000-06-16,1796.5059144540874
2000-06-19,1851.2414769970594
2000-06-20,1886.7545929918892
2000-06-21,1811.8241050797667
2000-06-22,1813.667185694106
2000-06-23,1763.485951958987
2000-06-26,1766.3847101626534
2000-06-27,1758.7644224434173
2000-06-28,1773.8878034982802
2000-06-29,1781.8380480897533
2000-06-30,1768.1859266768508
2000-07-03,1826.5494037421183
2000-07-04,1853.392113671752
2000-07-05,1826.3346843442584
2000-07-06,1809.834054720257
2000-07-07,1822.7901263353963
2000-07-10,1823.4568294885469
2000-07-11,1809.7481145936356
2000-07-12,1847.1687561676113
2000-07-13,1810.740453109533
2000-07-14,1814.2140064980285
2000-07-17,1797.6313076621257
2000-07-18,1780.5775469395164
2000-07-19,1727.368908318552
2000-07-20,1702.2652641788275
2000-07-21,1671.5141547513772
2000-07-24,1598.9909783406763
2000-07-25,1665.5229259586197
2000-07-26,1603.0174008551605
2000-07-27,1643.2645228631309
2000-07-28,1643.3289421217685
2000-07-31,1632.212244824901
2000-08-01,1613.6759944439123
2000-08-02,1601.6513665813452
2000-08-03,1574.4210275341395
2000-08-04,1538.5328092839704
2000-08-07,1531.575891903316
2000-08-08,1562.8189935982512
2000-08-09,1584.6183236941
2000-08-10,1559.3583376813713
2000-08-11,1544.0728490897427
2000-08-14,1566.5350128429618
2000-08-15,1566.1924885152384
2000-08-16,1613.9718022400596
2000-08-17,1582.6691889545102
2000-08-18,1626.8491850925948
2000-08-21,1666.4147949494843
2000-08-22,1675.6896891403328
2000-08-23,1656.7282156870333
2000-08-24,1687.276442617764
2000-08-25,1681.9478565388156
2000-08-28,1674.5184270225816
2000-08-29,1688.9666282957292
2000-08-30,1674.4246313338624
2000-08-31,1698.25355626993
2000-09-01,1698.995962196168
2000-09-04,1736.722892117343
2000-09-05,1733.63844954462
2000-09-06,1746.1351746813907
2000-09-07,1743.239414639536
2000-09-08,1747.3227629901114
2000-09-11,1745.1223341787993
2000-09-12,1759.267870165626
2000-09-13,1738.32731646979
2000-09-14,1728.788490612212
2000-09-15,1675.5962088550052
2000-09-18,1599.5143314582308
2000-09-19,1558.4214610517258
2000-09-20,1585.7318169936289
2000-09-21,1552.8289925443469
2000-09-22,1480.3574715017887
2000-09-25,1555.65827481076
2000-09-26,1507.7034889779245
2000-09-27,1512.1845889628098
2000-09-28,1484.9263292459068
2000-09-29,1484.9213893706187
2000-10-02,1484.8407528574842
2000-10-03,1485.6858964194926
2000-10-04,1501.9428430058676
2000-10-05,1486.096706603588
2000-10-06,1480.8971022896912
2000-10-09,1468.0538846619074
2000-10-10,1439.1377082553229
2000-10-11,1384.2891360844949
2000-10-12,1403.6301620998956
2000-10-13,1353.884041544376
2000-10-16,1373.20441908038
2000-10-17,1348.0644754140983
2000-10-18,1312.0797898323315
2000-10-19,1363.6240664886925
2000-10-20,1378.9591630910122
2000-10-23,1349.0417144989194
2000-10-24,1363.7063499246362
2000-10-25,1387.226475575141
2000-10-26,1386.9291384246585
2000-10-27,1397.8508850279284
2000-10-30,1364.538145921894
2000-10-31,1375.8026658226954
2000-11-01,1391.3289527623635
2000-11-02,1408.4089873693415
2000-11-03,1441.5291532347217
2000-11-06,1439.3263731369645
2000-11-07,1441.17408554667
2000-11-08,1470.6961954730164
2000-11-09,1456.3956571654378
2000-11-10,1428.6401927278257
2000-11-13,1371.6359580664966
2000-11-14,1417.9575616193827
2000-11-15,1419.8281372673391
2000-11-16,1406.8587513362859
2000-11-17,1413.197208820121
2000-11-20,1426.503942956194
2000-11-21,1431.122746764738
2000-11-22,1411.493535761562
2000-11-23,1408.9055316079653
2000-11-24,1422.4185937461107
2000-11-27,1463.0222736457085
2000-11-28,1467.2499432078478
2000-11-29,1463.3874453005888
2000-11-30,1448.0103459445913
2000-12-01,1473.4016565908078
2000-12-04,1475.6586504932345
2000-12-05,1486.563249225912
2000-12-06,1497.6131677401083
2000-12-07,1517.4081991963724
2000-12-08,1530.1332013226352
2000-12-11,1550.980210143597
2000-12-12,1562.0628764139624
2000-12-13,1586.5599960479099
2000-12-14,1568.393332064849
2000-12-15,1507.2442017413503
2000-12-18,1522.1276650115344
2000-12-19,1496.805401555197
2000-12-20,1478.244304998074
2000-12-21,1452.3800481641535
2000-12-22,1392.3494617760477
2000-12-25,1392.3494617760477
2000-12-26,1368.8953784709468
2000-12-27,1388.5952344095483
2000-12-28,1422.9438830459396
2000-12-29,1450.76168928738
2001-01-01,1436.0823555923232
2001-01-02,1446.9791126537689
2001-01-03,1447.074956442301
2001-01-04,1467.6937795032225
2001-01-05,1492.7948440824587
2001-01-08,1472.8653670403605
2001-01-09,1484.3822780986636
2001-01-10,1472.7788114893294
2001-01-11,1460.0232826985748
2001-01-12,1455.3146151259211
2001-01-15,1458.5837207610555
2001-01-16,1454.6841966297889
2001-01-17,1457.5944944350986
2001-01-18,1474.4936232198547
2001-01-19,1525.612217591658
2001-01-22,1544.8216738573446
2001-01-23,1540.8987399359435
2001-01-24,1539.2366612390517
2001-01-25,1525.3963617340003
2001-01-26,1525.7245451164729
2001-01-29,1500.044247354748
2001-01-30,1553.0328865380554
2001-01-31,1546.71135398444
2001-02-01,1523.9159073033597
2001-02-02,1545.5578508401986
2001-02-05,1553.9259652786122
2001-02-06,1566.7849672403524
2001-02-07,1530.6949124091732
2001-02-08,1555.9201512465784
2001-02-09,1555.9717950592005
2001-02-12,1559.0216213075414
2001-02-13,1538.370378112713
2001-02-14,1529.3126330889377
2001-02-15,1552.280517469867
2001-02-16,1512.7936398297172
2001-02-19,1514.0236162943734
2001-02-20,1506.7725016144723
2001-02-21,1485.9709888233338
2001-02-22,1463.3654003917645
2001-02-23,1404.3321190863646
2001-02-26,1409.2881240810177
2001-02-27,1374.2710667482936
2001-02-28,1436.162849634325
2001-03-01,1429.7579703734452
2001-03-02,1359.0147854881154
2001-03-05,1332.102967011205
2001-03-06,1333.356424475593
2001-03-07,1349.1445548192482
2001-03-08,1335.3005797607104
2001-03-09,1259.9429720446658
2001-03-12,1201.12035144309
2001-03-13,1134.6048181866795
2001-03-14,1202.5077293776624
2001-03-15,1232.4270184886677
2001-03-16,1221.5171435773234
2001-03-19,1210.9021622743699
2001-03-20,1204.4074175012895
2001-03-21,1219.501591504054
2001-03-22,1206.0555825528118
2001-03-23,1184.4438108154739
2001-03-26,1189.3024581268398
2001-03-27,1219.4007211514952
2001-03-28,1244.5010940362124
2001-03-29,1225.6655169592314
2001-03-30,1178.5834115636903
2001-04-02,1148.2105320171304
2001-04-03,1172.7387912017996
2001-04-04,1157.7414147508682
2001-04-05,1157.7414147508682
2001-04-06,1151.7891155768928
2001-04-09,1148.1413188061904
2001-04-10,1131.6964239035942
2001-04-11,1071.7116302157049
2001-04-12,1031.7614364728977
2001-04-13,1031.7614364728977
2001-04-16,1051.4446814674614
2001-04-17,1081.5636095874504
2001-04-18,1132.118366875205
2001-04-19,1155.9685714522514
2001-04-20,1168.8472247411544
2001-04-23,1169.330145287476
2001-04-24,1179.6624070670061
2001-04-25,1181.5822746307808
2001-04-26,1168.5454709425828
2001-04-27,1131.6182136784503
2001-04-30,1174.6985437600324
2001-05-01,1174.6985437600324
2001-05-02,1179.8319051411997
2001-05-03,1172.216407507911
2001-05-04,1186.1411908390585
2001-05-07,1195.176727899368
2001-05-08,1212.6152994717331
2001-05-09,1199.0620558954404
2001-05-10,1187.7715207205256
2001-05-11,1183.763441749523
2001-05-14,1179.813133430582
2001-05-15,1178.3847262909237
2001-05-16,1183.5100421965658
2001-05-17,1201.499073151069
2001-05-18,1196.2741720612291
2001-05-21,1192.236135543346
2001-05-22,1202.7548616434588
2001-05-23,1218.8802988842322
2001-05-24,1214.4771028447165
2001-05-25,1209.4297984342184
2001-05-28,1226.139665649069
2001-05-29,1231.2115407953033
2001-05-30,1213.1109074378749
2001-05-31,1213.1236822695066
2001-06-01,1191.8321837852282
2001-06-04,1170.3034232201123
2001-06-05,1156.3139659439673
2001-06-06,1169.155861413613
2001-06-07,1159.7918443629494
2001-06-08,1172.2870894020637
2001-06-11,1174.2328074748066
2001-06-12,1169.5086107207683
2001-06-13,1170.9818740167616
2001-06-14,1155.7369317908085
2001-06-15,1123.7892602722288
2001-06-18,1121.241967415667
2001-06-19,1128.9898678032166
2001-06-20,1121.6727511706683
2001-06-21,1123.5016472303275
2001-06-22,1107.2941776398834
2001-06-25,1067.0967198171481
2001-06-26,1101.4403072423765
2001-06-27,1104.5463762278102
2001-06-28,1103.2056186017396
2001-06-29,1117.004133187284
2001-07-02,1105.799119064107
2001-07-03,1079.5711985745993
2001-07-04,1083.9129840474277
2001-07-05,1080.9879605321178
2001-07-06,1072.3053085764266
2001-07-09,1072.698619864016
2001-07-10,1079.766325354537
2001-07-11,1083.5485823703598
2001-07-12,1112.3597819882411
2001-07-13,1108.04272810682
2001-07-16,1105.3044991588142
2001-07-17,1101.2558328663392
2001-07-18,1096.9026028854296
2001-07-19,1088.2503582946863
2001-07-20,1076.5421235349813
2001-07-23,1065.5159896548894
2001-07-24,1066.5106291143723
2001-07-25,1054.2199679467362
2001-07-26,1051.9997174389384
2001-07-27,1048.4759372471353
2001-07-30,1061.2155412369073
2001-07-31,1061.5850782030845
2001-08-01,1049.0767897748633
2001-08-02,1059.7007825635048
2001-08-03,1077.2936030995586
2001-08-06,1075.1065784756138
2001-08-07,1067.3604118993348
2001-08-08,1070.5469279269425
2001-08-09,1065.3066636104224
2001-08-10,1056.7610968716315
2001-08-13,1054.1672204146303
2001-08-14,1067.16864737172
2001-08-15,1067.338542613819
2001-08-16,1072.1610935724468
2001-08-17,1074.4294329285813
2001-08-20,1061.2776774892113
2001-08-21,1062.1109443225166
2001-08-22,1062.1109443225166
2001-08-23,1069.6037966855517
2001-08-24,1075.178711147598
2001-08-27,1084.258946111571
2001-08-28,1085.0548549154412
2001-08-29,1085.3048000891688
2001-08-30,1080.7159515032854
2001-08-31,1063.0878418503135
2001-09-03,1059.7127299041342
2001-09-04,1060.6337384776093
2001-09-05,1064.8496420162785
2001-09-06,1059.0656878100533
2001-09-07,1062.7322225244216
2001-09-10,1059.5163820358912
2001-09-11,1052.505599699952
2001-09-12,1016.9230114398538
2001-09-13,1003.2881007380379
2001-09-14,957.2004685387217
2001-09-17,892.8489731442373
2001-09-18,905.86115567997
2001-09-19,910.0382209317646
2001-09-20,899.4880016652562
2001-09-21,872.640189356062
2001-09-24,900.4301755752446
2001-09-25,896.3833229075055
2001-09-26,906.638801168567
2001-09-27,912.8803775876765
2001-09-28,914.3468260110774
2001-10-01,906.7023213733733
2001-10-02,906.7023213733733
2001-10-03,902.0057793250571
2001-10-04,905.5436380705721
2001-10-05,905.8732425518776
2001-10-08,887.862134900725
2001-10-09,900.4569145906972
2001-10-10,926.2789067637459
2001-10-11,928.6357574252372
2001-10-12,932.7831631265738
2001-10-15,937.555913128769
2001-10-16,957.7904067429654
2001-10-17,972.1609785979317
2001-10-18,951.8737085433341
2001-10-19,965.5189080225033
2001-10-22,961.69978246284
2001-10-23,978.1467657112591
2001-10-24,967.5669942809618
2001-10-25,970.1048886370792
2001-10-26,970.9138149565598
2001-10-29,971.6914460845701
2001-10-30,961.3884535703792
2001-10-31,971.2092750543653
2001-11-01,992.5510653982795
2001-11-02,993.4534253750074
2001-11-05,1001.3263424017528
2001-11-06,1024.6093770092536
2001-11-07,1009.543336572257
2001-11-08,1014.2974131837117
2001-11-09,1017.9444345888256
2001-11-12,1025.4538222610418
2001-11-13,1019.8561335783186
2001-11-14,1019.8561335783186
2001-11-15,1053.2782303054826
2001-11-16,1053.2782303054826
2001-11-19,1077.577412037526
2001-11-20,1065.4566659738452
2001-11-21,1065.9732772518644
2001-11-22,1077.0473060476554
2001-11-23,1070.2214702206948
2001-11-26,1094.0909456437782
2001-11-27,1089.130456612157
2001-11-28,1075.8871291492378
2001-11-29,1066.5864999373373
2001-11-30,1067.2540900687395
2001-12-03,1073.9415436550469
2001-12-04,1091.2445109590326
2001-12-05,1122.9264211687255
2001-12-06,1120.877255762965
2001-12-07,1138.1517803641848
2001-12-10,1146.8622257582256
2001-12-11,1138.08854006089
2001-12-12,1145.3304241067287
2001-12-13,1134.9929706482433
2001-12-14,1125.3817557594166
2001-12-17,1126.4409939733714
2001-12-18,1114.313289419242
2001-12-19,1085.5631622909723
2001-12-20,1091.1113109604366
2001-12-21,1076.062133497297
2001-12-24,1079.1848746251937
2001-12-25,1079.184874625194
2001-12-26,1066.4968250795494
2001-12-27,1049.4950196968473
2001-12-28,1069.6335586328998
2001-12-31,1095.1308845169783
2002-01-01,1084.3287757992798
2002-01-02,1096.9122893837912
2002-01-03,1121.3625539505344
2002-01-04,1137.3650675955755
2002-01-07,1158.0624131287525
2002-01-08,1172.193172182741
2002-01-09,1150.0074567981253
2002-01-10,1138.6557214186225
2002-01-11,1126.0591142645992
2002-01-14,1147.0886959736529
2002-01-15,1133.096493479035
2002-01-16,1136.280283664661
2002-01-17,1157.7785790203643
2002-01-18,1144.401663809474
2002-01-21,1148.7224984816417
2002-01-22,1149.1344970802008
2002-01-23,1146.082108851216
2002-01-24,1136.7618807101665
2002-01-25,1130.2256843387788
2002-01-28,1117.0723838342556
2002-01-29,1118.2772010760812
2002-01-30,1112.461999962175
2002-01-31,1127.7781419228097
2002-02-01,1125.0625862648133
2002-02-04,1116.999013225626
2002-02-05,1121.0214943720257
2002-02-06,1155.9564652088984
2002-02-07,1128.717090986555
2002-02-08,1148.5882929829586
2002-02-11,1156.7539125965093
2002-02-12,1155.4358340175831
2002-02-13,1156.348356628681
2002-02-14,1158.5274293504945
2002-02-15,1159.0745529086066
2002-02-18,1160.2021581693912
2002-02-19,1160.0612956658792
2002-02-20,1153.8064638279593
2002-02-21,1158.249307489305
2002-02-22,1160.133724543154
2002-02-25,1164.7726218624582
2002-02-26,1188.4520015735243
2002-02-27,1177.8912375433063
2002-02-28,1128.9171216984348
2002-03-01,1157.7894030491257
2002-03-04,1164.4363810378643
2002-03-05,1170.6092608752265
2002-03-06,1167.6802202456001
2002-03-07,1186.0032146443616
2002-03-08,1182.4542865376418
2002-03-11,1172.7669648927663
2002-03-12,1157.3430580967145
2002-03-13,1165.57670134234
2002-03-14,1167.5264964513806
2002-03-15,1172.3134949428847
2002-03-18,1170.070049631333
2002-03-19,1155.9575673568124
2002-03-20,1155.4190845407088
2002-03-21,1148.7253474568925
2002-03-22,1140.616070710884
2002-03-25,1140.616070710884
2002-03-26,1124.294889196433
2002-03-27,1126.3687664720212
2002-03-28,1139.4876394496478
2002-03-29,1139.4876394496478
2002-04-01,1143.2472238989437
2002-04-02,1142.6266148307604
2002-04-03,1140.4468457127712
2002-04-04,1150.4728640522019
2002-04-05,1146.0092138354878
2002-04-08,1137.6407266999388
2002-04-09,1142.5353906606078
2002-04-10,1165.5987795648764
2002-04-11,1171.8264148611347
2002-04-12,1175.239392953916
2002-04-15,1171.9896532422993
2002-04-16,1163.2433487787177
2002-04-17,1187.6408706672569
2002-04-18,1187.0152897178016
2002-04-19,1157.2413486304854
2002-04-22,1158.3667930150236
2002-04-23,1157.6325433208117
2002-04-24,1168.452347659051
