Date,CHINA A INTERNATIONAL QUALITY
2010-01-25,1691.5518242957564
2010-01-26,1651.4343538652781
2010-01-27,1634.3976170172718
2010-01-28,1643.4022367987918
2010-01-29,1638.3659372827426
2010-02-01,1606.9555305018212
2010-02-02,1601.7929904107737
2010-02-03,1646.0433558413483
2010-02-04,1635.7309794513574
2010-02-05,1604.3523594885648
2010-02-08,1605.367416337324
2010-02-09,1613.419172892179
2010-02-10,1631.2205402790917
2010-02-11,1634.6536623063537
2010-02-12,1654.6788137205158
2010-02-15,1654.6788137205158
2010-02-16,1654.6788137205158
2010-02-17,1654.6788137205158
2010-02-18,1654.6788137205158
2010-02-19,1654.6788137205158
2010-02-22,1642.8161625551656
2010-02-23,1626.5900475288147
2010-02-24,1647.288976617901
2010-02-25,1665.759913143214
2010-02-26,1655.3475204425722
2010-03-01,1674.1283007567752
2010-03-02,1660.6593860668513
2010-03-03,1672.7310122436957
2010-03-04,1636.7364440216982
2010-03-05,1635.7816473962257
2010-03-08,1645.3843968506624
2010-03-09,1655.6138244434228
2010-03-10,1647.1721877901825
2010-03-11,1643.1533995930554
2010-03-12,1623.932628900689
2010-03-15,1595.5590924193327
2010-03-16,1599.5988985500255
2010-03-17,1631.3684273706083
2010-03-18,1628.0200195805708
2010-03-19,1639.9849012040245
2010-03-22,1641.9727938660224
2010-03-23,1636.5252999710558
2010-03-24,1636.5576994031717
2010-03-25,1614.8392201029942
2010-03-26,1634.6515810754543
2010-03-29,1671.4191893082975
2010-03-30,1672.86766519773
2010-03-31,1658.870321023905
2010-04-01,1681.2427891277002
2010-04-02,1690.366890191001
2010-04-05,1690.366890191001
2010-04-06,1688.5229412119477
2010-04-07,1684.5382781743317
2010-04-08,1659.6193503873194
2010-04-09,1673.0103205259825
2010-04-12,1660.1494997761347
2010-04-13,1681.7722958433578
2010-04-14,1689.341587127167
2010-04-15,1690.8742117943261
2010-04-16,1673.9903242448602
2010-04-19,1596.6550683291903
2010-04-20,1590.6529682981163
2010-04-21,1620.5922138784038
2010-04-22,1611.0751739887576
2010-04-23,1597.1674695160286
2010-04-26,1587.713939362055
2010-04-27,1551.8030207731904
2010-04-28,1549.8092930169328
2010-04-29,1536.3234407576404
2010-04-30,1538.0558110219872
2010-05-03,1538.055811021987
2010-05-04,1523.4069145528213
2010-05-05,1527.068361368418
2010-05-06,1459.589889591352
2010-05-07,1429.4793100017646
2010-05-10,1443.1518828785513
2010-05-11,1427.026300950823
2010-05-12,1433.2442192062388
2010-05-13,1467.3588989778636
2010-05-14,1459.8688005221445
2010-05-17,1391.9137758939391
2010-05-18,1408.3545425045313
2010-05-19,1411.888805596231
2010-05-20,1398.635204439146
2010-05-21,1417.8792289169417
2010-05-24,1463.737490694039
2010-05-25,1431.1852313258362
2010-05-26,1430.4594349388194
2010-05-27,1454.8299409121273
2010-05-28,1454.432038840781
2010-05-31,1420.6370160414815
2010-06-01,1408.2843033585868
2010-06-02,1415.3656052525284
2010-06-03,1407.5588887516328
2010-06-04,1413.5324085202556
2010-06-07,1395.1313800473722
2010-06-08,1400.1686947370206
2010-06-09,1436.4302038569808
2010-06-10,1424.8405127522278
2010-06-11,1426.2948541896542
2010-06-14,1426.2948541896542
2010-06-15,1426.2948541896542
2010-06-16,1426.2948541896542
2010-06-17,1414.4605372080832
2010-06-18,1391.5311708093595
2010-06-21,1432.9743981786016
2010-06-22,1430.2915392588993
2010-06-23,1415.9574734375612
2010-06-24,1415.1212829456122
2010-06-25,1405.155266846409
2010-06-28,1389.193257459455
2010-06-29,1331.8176791937647
2010-06-30,1324.3750469665201
2010-07-01,1305.5475653916708
2010-07-02,1308.8659345890198
2010-07-05,1293.5307387562732
2010-07-06,1319.24735254316
2010-07-07,1331.786522582955
2010-07-08,1327.6081506090488
2010-07-09,1367.865354296917
2010-07-12,1372.9657925150966
2010-07-13,1350.4073228476302
2010-07-14,1354.7784096034611
2010-07-15,1334.3643275784036
2010-07-16,1341.7571734341245
2010-07-19,1377.3905797678556
2010-07-20,1416.5288867445813
2010-07-21,1418.146051439807
2010-07-22,1432.195572500251
2010-07-23,1439.5803835461356
2010-07-26,1451.888860835142
2010-07-27,1446.2644074144405
2010-07-28,1482.4448551936748
2010-07-29,1483.9498130896973
2010-07-30,1474.528990540912
2010-08-02,1502.3332888653001
2010-08-03,1480.124551252429
2010-08-04,1487.3732420647116
2010-08-05,1480.050642735285
2010-08-06,1503.0011111291076
2010-08-09,1518.4122214650602
2010-08-10,1467.9854163060136
2010-08-11,1473.1487600498233
2010-08-12,1452.7832934157839
2010-08-13,1473.0129133854393
2010-08-16,1510.2299689634717
2010-08-17,1530.1207642157567
2010-08-18,1527.571824830042
2010-08-19,1541.8807929950353
2010-08-20,1509.1129875150011
2010-08-23,1504.2215614024094
2010-08-24,1512.071936945522
2010-08-25,1482.7238773991917
2010-08-26,1485.183563966677
2010-08-27,1491.3835723423247
2010-08-30,1527.7641858275535
2010-08-31,1523.1979936800913
2010-09-01,1511.5393323860374
2010-09-02,1529.167099803529
2010-09-03,1535.8160025252723
2010-09-06,1567.0531494778577
2010-09-07,1564.2192133289045
2010-09-08,1575.143613556584
2010-09-09,1549.266160201032
2010-09-10,1565.279268248135
2010-09-13,1583.7853484672933
2010-09-14,1584.6803968065615
2010-09-15,1559.1033381730329
2010-09-16,1533.7779167888875
2010-09-17,1542.4069005499246
2010-09-20,1539.507037599481
2010-09-21,1550.2753218167459
2010-09-22,1550.2753218167463
2010-09-23,1550.2753218167468
2010-09-24,1550.2753218167472
2010-09-27,1586.5987229523537
2010-09-28,1579.290321304917
2010-09-29,1577.3177355655616
2010-09-30,1607.7138122601268
2010-10-01,1607.7138122601268
2010-10-04,1607.7138122601268
2010-10-05,1607.7138122601268
2010-10-06,1607.7138122601268
2010-10-07,1607.7138122601268
2010-10-08,1684.7435884911201
2010-10-11,1716.8570478310505
2010-10-12,1739.9364606391043
2010-10-13,1748.113664749289
2010-10-14,1762.5795431904542
2010-10-15,1803.6064194040243
2010-10-18,1783.0111518063038
2010-10-19,1827.2176777575996
2010-10-20,1857.4015471087494
2010-10-21,1852.1772784206048
2010-10-22,1861.936257549556
2010-10-25,1920.4098670062772
2010-10-26,1911.3690795126338
2010-10-27,1861.639985748637
2010-10-28,1845.0829506737227
2010-10-29,1847.3706268958215
2010-11-01,1905.4500354331965
2010-11-02,1899.620376426737
2010-11-03,1868.4088962745386
2010-11-04,1907.6327165288128
2010-11-05,1930.1499294200662
2010-11-08,1936.2436974360426
2010-11-09,1940.9925002589398
2010-11-10,1944.5928857598226
2010-11-11,1958.595055747378
2010-11-12,1846.5480638132333
2010-11-15,1854.9075583458973
2010-11-16,1778.3552514636567
2010-11-17,1724.3191657638754
2010-11-18,1755.5283352907495
2010-11-19,1776.169600150153
2010-11-22,1771.8785651519663
2010-11-23,1745.080091659408
2010-11-24,1785.8232932752073
2010-11-25,1809.5139888632107
2010-11-26,1804.6334758018415
2010-11-29,1806.782375615119
2010-11-30,1767.6401385016911
2010-12-01,1760.7044929711706
2010-12-02,1766.980422737804
2010-12-03,1759.6993868564489
2010-12-06,1762.4369010594924
2010-12-07,1796.347732306522
2010-12-08,1782.4578806496647
2010-12-09,1752.8844297809376
2010-12-10,1764.7915931350701
2010-12-13,1816.114583098092
2010-12-14,1821.0304346652997
2010-12-15,1814.551219373818
2010-12-16,1809.824139899721
2010-12-17,1805.522746848908
2010-12-20,1769.88865161493
2010-12-21,1795.3801779128796
2010-12-22,1783.6344515265334
2010-12-23,1769.8634881587782
2010-12-24,1754.6135506596358
2010-12-27,1722.9088152149122
2010-12-28,1698.3181449478477
2010-12-29,1710.2523981374886
2010-12-30,1719.0799435354647
2010-12-31,1758.8043209072819
2011-01-03,1758.8043209072819
2011-01-04,1778.663182541142
2011-01-05,1763.3714558893234
2011-01-06,1748.9878028332903
2011-01-07,1741.228370044562
2011-01-10,1711.428482551082
2011-01-11,1716.258855936326
2011-01-12,1724.242941172883
2011-01-13,1738.4520434317183
2011-01-14,1724.1650316455634
2011-01-17,1666.8452304580323
2011-01-18,1676.7203481806514
2011-01-19,1713.5303144259199
2011-01-20,1654.325414750825
2011-01-21,1663.380178210953
2011-01-24,1640.7112041201167
2011-01-25,1632.0154832529909
2011-01-26,1651.3452448779071
2011-01-27,1686.252904630547
2011-01-28,1700.8219474704717
2011-01-31,1720.9371237110004
2011-02-01,1723.9915782321807
2011-02-02,1723.9915782321807
2011-02-03,1723.9915782321807
2011-02-04,1723.9915782321807
2011-02-07,1723.9915782321807
2011-02-08,1723.9915782321807
2011-02-09,1700.9111208645609
2011-02-10,1749.5159051773353
2011-02-11,1759.4605895917261
2011-02-14,1803.2063065924676
2011-02-15,1803.0555761178684
2011-02-16,1819.592642587165
2011-02-17,1812.4372897936641
2011-02-18,1794.9799367123303
2011-02-21,1824.291934825444
2011-02-22,1782.0760874257053
2011-02-23,1793.3298505574382
2011-02-24,1798.182000173759
2011-02-25,1795.5528019592564
2011-02-28,1824.2264534042758
2011-03-01,1831.168220179315
2011-03-02,1831.6159936202705
2011-03-03,1807.6800875166937
2011-03-04,1829.2459232518493
2011-03-07,1874.7943701253923
2011-03-08,1871.352774871582
2011-03-09,1866.348617517136
2011-03-10,1844.0866719236058
2011-03-11,1827.95027898056
2011-03-14,1840.3650825502093
2011-03-15,1801.8235094434003
2011-03-16,1824.6140053289387
2011-03-17,1810.7604596308743
2011-03-18,1826.511298588048
2011-03-21,1822.7905667816067
2011-03-22,1823.1292108439839
2011-03-23,1839.6926662250796
2011-03-24,1832.2163116610902
2011-03-25,1851.9575890828612
2011-03-28,1841.3535222164323
2011-03-29,1809.5639678591208
2011-03-30,1813.5420516748993
2011-03-31,1806.341800352405
2011-04-01,1822.085883526291
2011-04-04,1822.085883526291
2011-04-05,1822.085883526291
2011-04-06,1823.1697187475531
2011-04-07,1834.6557276011627
2011-04-08,1860.6064496225301
2011-04-11,1854.7353908338907
2011-04-12,1845.7830809979685
2011-04-13,1866.2935895290532
2011-04-14,1854.8176563386899
2011-04-15,1847.4888326582925
2011-04-18,1852.0792701049336
2011-04-19,1820.0041232015947
2011-04-20,1824.3843624395968
2011-04-21,1836.2249276119685
2011-04-22,1834.694040037959
2011-04-25,1806.851944496437
2011-04-26,1789.7499272943842
2011-04-27,1785.6100715800926
2011-04-28,1766.2625587248544
2011-04-29,1796.8294982583864
2011-05-02,1796.8294982583864
2011-05-03,1808.3386676296261
2011-05-04,1760.5337154817469
2011-05-05,1756.619364107059
2011-05-06,1753.8969348979576
2011-05-09,1760.989547662419
2011-05-10,1771.6243343098931
2011-05-11,1769.1520216954166
2011-05-12,1749.5419378904521
2011-05-13,1759.8431645938936
2011-05-16,1745.1925205231528
2011-05-17,1751.3470068946656
2011-05-18,1765.630686700719
2011-05-19,1763.0134314739007
2011-05-20,1764.5205039421674
2011-05-23,1704.7622121211075
2011-05-24,1705.4940964723398
2011-05-25,1694.4813322819793
2011-05-26,1686.1405087684889
2011-05-27,1676.9014939468623
2011-05-30,1685.357841314612
2011-05-31,1715.8840216497426
2011-06-01,1729.6513373930593
2011-06-02,1713.2151022002354
2011-06-03,1732.765778905244
2011-06-06,1732.765778905244
2011-06-07,1738.944847281955
2011-06-08,1741.9482059465042
2011-06-09,1711.9838397538535
2011-06-10,1715.9818457258234
2011-06-13,1705.0723758325173
2011-06-14,1734.496699693855
2011-06-15,1723.1163102953326
2011-06-16,1701.7787730232342
2011-06-17,1696.3788081856592
2011-06-20,1685.9420496309124
2011-06-21,1720.7418722408265
2011-06-22,1730.466919704463
2011-06-23,1763.5622923284682
2011-06-24,1785.6549867960803
2011-06-27,1793.4005500364096
2011-06-28,1802.3153302642268
2011-06-29,1788.4056305919569
2011-06-30,1811.4819737892512
2011-07-01,1822.8668005084126
2011-07-04,1859.6835389662556
2011-07-05,1860.571333408971
2011-07-06,1860.1129365628276
2011-07-07,1856.9071739879382
2011-07-08,1856.610096098455
2011-07-11,1864.9095547240918
2011-07-12,1834.8093815456903
2011-07-13,1863.7094102541057
2011-07-14,1869.9577239650912
2011-07-15,1873.0409044498788
2011-07-18,1872.5816701758492
2011-07-19,1856.8661888492747
2011-07-20,1856.613905299804
2011-07-21,1848.4552669318546
2011-07-22,1860.4074315055645
2011-07-25,1817.4935022350405
2011-07-26,1821.013323533274
2011-07-27,1836.6960275938563
2011-07-28,1836.0490931405063
2011-07-29,1817.0787926771075
2011-08-01,1816.4147137096363
2011-08-02,1809.0794746367055
2011-08-03,1816.3596257681693
2011-08-04,1823.9393826286744
2011-08-05,1793.4963284605467
2011-08-08,1748.8494591114124
2011-08-09,1748.9316232386343
2011-08-10,1775.1356270758463
2011-08-11,1808.2060775545501
2011-08-12,1813.2070268561185
2011-08-15,1824.3628100011279
2011-08-16,1816.9566588246212
2011-08-17,1804.626219517896
2011-08-18,1771.6844829522756
2011-08-19,1757.701335521532
2011-08-22,1726.975709787283
2011-08-23,1743.9045431445734
2011-08-24,1741.5643972759533
2011-08-25,1784.7274822225315
2011-08-26,1784.8699161331622
2011-08-29,1769.7703617318593
2011-08-30,1764.4189004509246
2011-08-31,1771.9849884300959
2011-09-01,1756.5633198999626
2011-09-02,1739.1733254737221
2011-09-05,1703.107432388517
2011-09-06,1675.9143066974148
2011-09-07,1709.2345008696248
2011-09-08,1699.9505660589157
2011-09-09,1691.8444917309862
2011-09-12,1691.8444917309862
2011-09-13,1666.8161339299834
2011-09-14,1669.6718503754464
2011-09-15,1672.7740542489087
2011-09-16,1681.5529470214542
2011-09-19,1656.2253241227777
2011-09-20,1656.4963869235257
2011-09-21,1707.4302189762086
2011-09-22,1657.9966024512312
2011-09-23,1642.9064120408332
2011-09-26,1608.103806885411
2011-09-27,1627.3269421084453
2011-09-28,1616.698429866482
2011-09-29,1605.7672703492751
2011-09-30,1610.6518905912153
2011-10-03,1610.6518905912153
2011-10-04,1610.6518905912153
2011-10-05,1610.6518905912153
2011-10-06,1610.6518905912153
2011-10-07,1610.6518905912153
2011-10-10,1604.9460223156393
2011-10-11,1575.044862754159
2011-10-12,1623.9563915017575
2011-10-13,1630.0882613296412
2011-10-14,1625.1166794022113
2011-10-17,1642.686323662002
2011-10-18,1601.746091142995
2011-10-19,1591.7780689759686
2011-10-20,1540.9378690635583
2011-10-21,1533.0249326880787
2011-10-24,1574.8873576771857
2011-10-25,1610.043061318089
2011-10-26,1633.04046345642
2011-10-27,1634.6515643021194
2011-10-28,1670.14285665648
2011-10-31,1659.359970087976
2011-11-01,1659.4278112214563
2011-11-02,1679.9238134726543
2011-11-03,1690.5552467492425
2011-11-04,1704.2669196122108
2011-11-07,1688.798153256254
2011-11-08,1687.842276586957
2011-11-09,1702.045701714483
2011-11-10,1674.7710062333579
2011-11-11,1668.404402849762
2011-11-14,1703.0435855956803
2011-11-15,1695.362594095846
2011-11-16,1653.888781371275
2011-11-17,1649.4517653345222
2011-11-18,1613.2837353078858
2011-11-21,1613.36033955606
2011-11-22,1616.2613856267185
2011-11-23,1607.5798553229372
2011-11-24,1605.9485992135467
2011-11-25,1603.4692265643587
2011-11-28,1606.48898550979
2011-11-29,1625.5255470344612
2011-11-30,1580.3562384099287
2011-12-01,1618.942019316462
2011-12-02,1601.799884149252
2011-12-05,1571.9481403000823
2011-12-06,1568.054314124982
2011-12-07,1573.7437253263263
2011-12-08,1570.14418096679
2011-12-09,1552.7262995706262
2011-12-12,1535.3101915141297
2011-12-13,1502.5359505065555
2011-12-14,1487.8552140716188
2011-12-15,1449.872725231359
2011-12-16,1486.7880090203323
2011-12-19,1477.5588395263896
2011-12-20,1473.608417084557
2011-12-21,1458.4609082170005
2011-12-22,1464.691765147764
2011-12-23,1480.8058264530905
2011-12-26,1461.3017820197115
2011-12-27,1438.1204627281645
2011-12-28,1441.6675184684439
2011-12-29,1451.9365716260215
2011-12-30,1481.4421193178314
2012-01-02,1481.4421193178314
2012-01-03,1481.4421193178314
2012-01-04,1447.8977664114182
2012-01-05,1433.8358603511062
2012-01-06,1442.1195175017915
2012-01-09,1491.3168558655334
2012-01-10,1546.562111109119
2012-01-11,1536.111871593712
2012-01-12,1530.889664913868
2012-01-13,1508.4260721256514
2012-01-16,1466.7005775582213
2012-01-17,1540.0730247244715
2012-01-18,1512.2142873050673
2012-01-19,1542.0709498398762
2012-01-20,1557.6353776992385
2012-01-23,1557.6353776992385
2012-01-24,1557.6353776992385
2012-01-25,1557.6353776992385
2012-01-26,1557.6353776992385
2012-01-27,1557.6353776992385
2012-01-30,1534.7347024258002
2012-01-31,1544.2575842406866
2012-02-01,1527.4296588067803
2012-02-02,1555.9333236712928
2012-02-03,1563.1581323924293
2012-02-06,1565.1020823925276
2012-02-07,1540.1309068551045
2012-02-08,1586.0734286573131
2012-02-09,1584.8080054579902
2012-02-10,1585.0880176757175
2012-02-13,1588.4598145578088
2012-02-14,1581.045593799939
2012-02-15,1595.812039769549
2012-02-16,1581.5495284148978
2012-02-17,1581.7034814368012
2012-02-20,1582.583023301347
2012-02-21,1596.6644434740201
2012-02-22,1616.6601626248985
2012-02-23,1628.2839123749236
2012-02-24,1652.2753311399267
2012-02-27,1657.436397730857
2012-02-28,1657.8318493462382
2012-02-29,1650.2364596860414
2012-03-01,1643.131362792633
2012-03-02,1670.2381261156615
2012-03-05,1656.1211478086475
2012-03-06,1630.880246322516
2012-03-07,1619.3902583334163
2012-03-08,1632.1542671572975
2012-03-09,1660.5932565033665
2012-03-12,1651.4758662502375
2012-03-13,1666.8819449558462
2012-03-14,1617.7348895601326
2012-03-15,1614.9545086227458
2012-03-16,1645.8030061856755
2012-03-19,1643.9968210163365
2012-03-20,1616.2726320893917
2012-03-21,1615.0777603712615
2012-03-22,1616.543230288217
2012-03-23,1597.65564923427
2012-03-26,1604.0256288069327
2012-03-27,1588.0299776857821
2012-03-28,1546.8174726249683
2012-03-29,1527.891506758238
2012-03-30,1528.6625903590746
2012-04-02,1528.6625903590746
2012-04-03,1528.6625903590746
2012-04-04,1528.6625903590746
2012-04-05,1567.9676993636401
2012-04-06,1574.6908175698734
2012-04-09,1565.8494954858804
2012-04-10,1578.624505277417
2012-04-11,1581.4256233125955
2012-04-12,1608.6122965630677
2012-04-13,1614.0339136313278
2012-04-16,1606.6677806907003
