Date,PERU QUALITY
1998-11-30,1000.0
1998-12-01,979.2085751752155
1998-12-02,975.1924174978442
1998-12-03,937.595971767758
1998-12-04,924.992193515462
1998-12-07,916.1452592639673
1998-12-08,916.8831711960661
1998-12-09,892.3556313453005
1998-12-10,901.3013633734097
1998-12-11,901.1445404609732
1998-12-14,884.5390407998317
1998-12-15,871.9809871705686
1998-12-16,885.0472196686572
1998-12-17,892.0381494317328
1998-12-18,870.5012957543344
1998-12-21,865.3833379106154
1998-12-22,866.1579541705861
1998-12-23,865.1531332375598
1998-12-24,865.7809747573001
1998-12-25,865.7809747573001
1998-12-28,864.8177444736821
1998-12-29,847.1943355501444
1998-12-30,845.8061838058672
1998-12-31,846.1706546906843
1999-01-01,846.1706546906843
1999-01-04,852.3891647062925
1999-01-05,867.8793131360933
1999-01-06,890.2489905787066
1999-01-07,878.536320955457
1999-01-08,885.0886152641199
1999-01-11,870.4079677656179
1999-01-12,852.155593859356
1999-01-13,786.9726879761382
1999-01-14,763.7331959081689
1999-01-15,820.2421882332312
1999-01-18,828.1621569204655
1999-01-19,819.7444434553178
1999-01-20,852.1706439893452
1999-01-21,833.3690060911717
1999-01-22,819.1323298652712
1999-01-25,825.5876748699028
1999-01-26,820.3113742600827
1999-01-27,812.3496000226704
1999-01-28,815.1169016318888
1999-01-29,816.2850879405174
1999-02-01,819.6075478358123
1999-02-02,840.4691971578135
1999-02-03,840.523053203406
1999-02-04,840.3223832048121
1999-02-05,836.7782377984805
1999-02-08,838.0806779695557
1999-02-09,843.7965360198896
1999-02-10,838.9278002926917
1999-02-11,848.8937669917728
1999-02-12,849.69282988323
1999-02-15,847.1893625249362
1999-02-16,853.0600690856727
1999-02-17,854.333197394958
1999-02-18,852.5779830133984
1999-02-19,849.3438451651359
1999-02-22,840.9589491675421
1999-02-23,846.0814111568027
1999-02-24,849.347179016995
1999-02-25,837.0966016311479
1999-02-26,848.9492656902709
1999-03-01,845.6589188025687
1999-03-02,837.4140714676192
1999-03-03,849.2360203552256
1999-03-04,855.4291997284753
1999-03-05,865.1622657084916
1999-03-08,857.7953046220757
1999-03-09,855.637025158591
1999-03-10,861.5873123820161
1999-03-11,881.9781147224654
1999-03-12,878.1319853014352
1999-03-15,881.840076926175
1999-03-16,871.9796397813093
1999-03-17,875.6765193490857
1999-03-18,886.8871756060607
1999-03-19,894.0908288519914
1999-03-22,882.5199836046643
1999-03-23,876.0792537088191
1999-03-24,872.4788936964
1999-03-25,881.2270031086503
1999-03-26,882.5504337540765
1999-03-29,878.9361464055004
1999-03-30,889.7562038444876
1999-03-31,898.9400146607396
1999-04-01,898.9400146607396
1999-04-02,898.9400146607396
1999-04-05,889.9320955799404
1999-04-06,900.7629377010297
1999-04-07,898.1136140844446
1999-04-08,918.0126305682636
1999-04-09,919.0305147706047
1999-04-12,909.7951873271473
1999-04-13,911.7566371657923
1999-04-14,911.2628786512965
1999-04-15,925.9781989415903
1999-04-16,988.7698545833317
1999-04-19,1044.2363061958822
1999-04-20,1032.4622828063098
1999-04-21,1032.9398632502616
1999-04-22,1036.7027448676236
1999-04-23,1042.9566838625042
1999-04-26,1035.2046507044643
1999-04-27,1037.42976239315
1999-04-28,1032.8668356810285
1999-04-29,1030.1210444230774
1999-04-30,1036.1409573730652
1999-05-03,1035.6684518169195
1999-05-04,1038.220715695602
1999-05-05,1042.0506263354382
1999-05-06,1075.9789044412014
1999-05-07,1076.351216489424
1999-05-10,1092.3356996562607
1999-05-11,1091.9525403053126
1999-05-12,1074.03856876551
1999-05-13,1071.8927015576978
1999-05-14,1077.2942410026353
1999-05-17,1075.8172561409117
1999-05-18,1087.6667740404894
1999-05-19,1063.0534172198018
1999-05-20,1070.0648926217855
1999-05-21,1063.0093836533124
1999-05-24,1053.4848992487132
1999-05-25,1039.3623628896949
1999-05-26,1044.140016487747
1999-05-27,1025.8039658143248
1999-05-28,1028.2835144956416
1999-05-31,1032.9935846781234
1999-06-01,1027.7145149634869
1999-06-02,1022.1009066312213
1999-06-03,1037.1444092181005
1999-06-04,1038.3767252262514
1999-06-07,1050.562804726112
1999-06-08,1049.7635015850992
1999-06-09,1054.2210381572206
1999-06-10,1044.3913642712391
1999-06-11,1035.9541126542313
1999-06-14,1038.5325419901285
1999-06-15,1038.3770966983639
1999-06-16,1035.682252715192
1999-06-17,1028.4168330205146
1999-06-18,1019.127616133279
1999-06-21,1020.3652846439501
1999-06-22,1019.5415661858666
1999-06-23,1015.1473756151183
1999-06-24,1021.783011251088
1999-06-25,1018.3811214163729
1999-06-28,1018.1876800680806
1999-06-29,1018.1876800680806
1999-06-30,1042.305679457038
1999-07-01,1054.1445203428511
1999-07-02,1057.7216844501686
1999-07-05,1051.027802342687
1999-07-06,1055.5068034142887
1999-07-07,1056.9584602219131
1999-07-08,1063.8519026533668
1999-07-09,1066.9535000069902
1999-07-12,1041.5581409763895
1999-07-13,1035.9027433585522
1999-07-14,1051.1085758544616
1999-07-15,1058.0402693533995
1999-07-16,1062.5534126589375
1999-07-19,1049.0575882763717
1999-07-20,1038.8677538346437
1999-07-21,1027.902542561144
1999-07-22,1035.3405894016962
1999-07-23,1035.9958910060764
1999-07-26,1030.7166899966314
1999-07-27,1037.0728495387484
1999-07-28,1037.0728495387484
1999-07-29,1037.0728495387484
1999-07-30,1035.9337976360825
1999-08-02,1017.9833178198483
1999-08-03,1009.4059575489989
1999-08-04,1009.2126554708478
1999-08-05,1001.9050501309902
1999-08-06,998.8278160730066
1999-08-09,1001.021507039284
1999-08-10,988.4975904494341
1999-08-11,1005.581233621966
1999-08-12,1001.734317259016
1999-08-13,1012.4053825711428
1999-08-16,1014.8363510103134
1999-08-17,1013.0863650373708
1999-08-18,1001.3655647849904
1999-08-19,995.7048706063357
1999-08-20,996.8063031081482
1999-08-23,995.274867303671
1999-08-24,996.2185360712028
1999-08-25,992.873028286696
1999-08-26,992.9691513461263
1999-08-27,990.9302595645921
1999-08-30,990.395722018762
1999-08-31,997.3205832445659
1999-09-01,997.0851314728774
1999-09-02,994.7217636375805
1999-09-03,988.8685116853911
1999-09-06,994.3685617177879
1999-09-07,995.4699782332852
1999-09-08,991.3406403466204
1999-09-09,1025.351493763001
1999-09-10,1065.5308015103487
1999-09-13,1061.058883650658
1999-09-14,1048.9745098036228
1999-09-15,1041.1451129125012
1999-09-16,1039.2781319354553
1999-09-17,1036.7869141650917
1999-09-20,1030.2817065990741
1999-09-21,1037.812733960205
1999-09-22,1042.097068903691
1999-09-23,1041.3286133574957
1999-09-24,1030.8671373894208
1999-09-27,1052.2647597816429
1999-09-28,1075.8520922430746
1999-09-29,1064.5268968475723
1999-09-30,1057.0783849902245
1999-10-01,1044.1188041867995
1999-10-04,1047.547559722239
1999-10-05,1049.0744245762014
1999-10-06,1040.0288957800851
1999-10-07,1042.2218659031803
1999-10-08,1042.2218659031803
1999-10-11,1044.2150325085738
1999-10-12,1029.6583101649082
1999-10-13,1035.6217284144602
1999-10-14,1017.5998827200028
1999-10-15,999.9045899654695
1999-10-18,992.6352510015699
1999-10-19,988.4778995701878
1999-10-20,981.2848430400828
1999-10-21,987.8156292119909
1999-10-22,987.9957631570808
1999-10-25,971.9639157419065
1999-10-26,953.1904260643879
1999-10-27,965.8348881617021
1999-10-28,970.3093065940385
1999-10-29,981.731742903321
1999-11-01,981.731742903321
1999-11-02,970.1435442066011
1999-11-03,975.1079163312742
1999-11-04,974.4097276438176
1999-11-05,978.9938959358034
1999-11-08,981.3282237593072
1999-11-09,981.5127425081812
1999-11-10,988.3934993882156
1999-11-11,989.5060091443409
1999-11-12,988.5706881477398
1999-11-15,983.1987237960717
1999-11-16,978.2542377866149
1999-11-17,973.2357106458563
1999-11-18,971.8700186807978
1999-11-19,970.2237159441053
1999-11-22,970.7582112582251
1999-11-23,972.2623003292166
1999-11-24,980.7680967883883
1999-11-25,974.7258230387469
1999-11-26,979.1081627915988
1999-11-29,991.7895680545448
1999-11-30,1009.0469166721667
1999-12-01,1018.0800231352499
1999-12-02,1019.387350430992
1999-12-03,1017.0429436105417
1999-12-06,1007.1335987140188
1999-12-07,1000.0234755801553
1999-12-08,1000.0234755801553
1999-12-09,1011.1441580394003
1999-12-10,1008.7732872228223
1999-12-13,1005.8079148099837
1999-12-14,1009.2810106845423
1999-12-15,1018.9980251268611
1999-12-16,1015.1595288134318
1999-12-17,1003.3584686546462
1999-12-20,989.2860263650437
1999-12-21,994.0861683846324
1999-12-22,996.7330474796325
1999-12-23,996.322040902334
1999-12-24,996.322040902334
1999-12-27,986.301883531499
1999-12-28,983.063499578302
1999-12-29,985.888636662511
1999-12-30,1024.6731571379644
1999-12-31,1024.6731571379644
2000-01-03,1011.1442605465693
2000-01-04,996.975319060285
2000-01-05,1000.2408984720652
2000-01-06,995.9367581888253
2000-01-07,1003.9967993942573
2000-01-10,1001.0651492219262
2000-01-11,1007.5260969190377
2000-01-12,1022.910347083473
2000-01-13,1134.7046554883498
2000-01-14,1147.7689564365687
2000-01-17,1173.3368526040815
2000-01-18,1170.452115214158
2000-01-19,1172.7882377306953
2000-01-20,1148.1243611961124
2000-01-21,1139.19198952623
2000-01-24,1133.4911088434062
2000-01-25,1110.0288578454501
2000-01-26,1134.6580746080067
2000-01-27,1164.1810839478014
2000-01-28,1149.6577884144867
2000-01-31,1149.7387190064946
