Date,DENMARK SMALL CAP
2011-08-30,287.8473153017593
2011-08-31,294.8101156207551
2011-09-01,292.56604057578807
2011-09-02,282.82602745780054
2011-09-05,268.766869421774
2011-09-06,264.984121466213
2011-09-07,273.13284882154977
2011-09-08,273.16313176411967
2011-09-09,260.69416723477923
2011-09-12,249.48525206090315
2011-09-13,253.07364127374163
2011-09-14,255.44739121249802
2011-09-15,268.1271075915194
2011-09-16,270.5607252037084
2011-09-19,262.21607018801086
2011-09-20,267.0538322000576
2011-09-21,266.518000047297
2011-09-22,255.50517901354812
2011-09-23,255.62429124719614
2011-09-26,257.6249675439325
2011-09-27,270.83749580502274
2011-09-28,269.90661328331817
2011-09-29,272.0938268309733
2011-09-30,263.42788066326483
2011-10-03,259.0374475623794
2011-10-04,253.37936118752367
2011-10-05,257.1175924583041
2011-10-06,262.05167201057805
2011-10-07,266.52110681082877
2011-10-10,276.3423856111764
2011-10-11,274.7700382976068
2011-10-12,282.99644063489995
2011-10-13,279.21210736108617
2011-10-14,285.9200552599092
2011-10-17,279.9905327542737
2011-10-18,278.1103720987034
2011-10-19,280.17229726008446
2011-10-20,274.7090462512053
2011-10-21,284.08446301597775
2011-10-24,289.3727266581646
2011-10-25,286.8707400422355
2011-10-26,287.7820130448317
2011-10-27,302.22570435606275
2011-10-28,303.13783768182765
2011-10-31,292.1097847577303
2011-11-01,272.86095025961794
2011-11-02,278.25721588127203
2011-11-03,281.5422316096696
2011-11-04,280.44098347394055
2011-11-07,279.336215793441
2011-11-08,284.61025702049903
2011-11-09,277.29366413244065
2011-11-10,278.56496354409495
2011-11-11,286.8737189676047
2011-11-14,286.30572512206237
2011-11-15,283.00643091161413
2011-11-16,283.2232876027844
2011-11-17,278.27154295714
2011-11-18,275.11258434255166
2011-11-21,267.40142852967966
2011-11-22,268.0887774734063
2011-11-23,263.18093926877657
2011-11-24,261.1670899127118
2011-11-25,261.01058679119944
2011-11-28,269.8169976247532
2011-11-29,270.2790102008694
2011-11-30,282.7751329340886
2011-12-01,278.0080529038794
2011-12-02,278.74966007953236
2011-12-05,284.4582990774452
2011-12-06,281.54075844581865
2011-12-07,281.6204910632993
2011-12-08,274.270209148334
2011-12-09,274.462925117856
2011-12-12,264.078544615515
2011-12-13,262.1239873451483
2011-12-14,252.57623889493453
2011-12-15,253.54025747962362
2011-12-16,254.9961010692521
2011-12-19,254.57040007747537
2011-12-20,261.69286476194833
2011-12-21,261.3036596056768
2011-12-22,261.5067332797797
2011-12-23,262.9420739338252
2011-12-26,262.9420739338252
2011-12-27,262.671867844883
2011-12-28,259.5608677683384
2011-12-29,260.5857161402577
2011-12-30,265.8508363504815
2012-01-02,270.9791671285064
2012-01-03,277.1857367502317
2012-01-04,271.61174492274137
2012-01-05,270.07828366207366
2012-01-06,267.76908674248983
2012-01-09,270.4994610698899
2012-01-10,278.5163436011482
2012-01-11,278.8662959298792
2012-01-12,286.52400282278757
2012-01-13,287.37023213774347
2012-01-16,291.32035974510353
2012-01-17,295.0407354112178
2012-01-18,298.4889517629625
2012-01-19,302.9077898440351
2012-01-20,303.585995019329
2012-01-23,306.9365151619714
2012-01-24,301.91486553934766
2012-01-25,303.4540276796988
2012-01-26,312.5119792349192
2012-01-27,309.0151635520583
2012-01-30,304.35759867341545
2012-01-31,305.7957379185585
2012-02-01,314.1985519483199
2012-02-02,315.9035678278789
2012-02-03,318.71862659290264
2012-02-06,318.1266149331987
2012-02-07,323.6039841109174
2012-02-08,324.9373533221685
2012-02-09,327.88683558724387
2012-02-10,325.09079892465553
2012-02-13,326.81619113298507
2012-02-14,322.27652110274965
2012-02-15,325.3548937788179
2012-02-16,321.23056030113514
2012-02-17,327.34262423307393
2012-02-20,334.406837457317
2012-02-21,332.8749846773163
2012-02-22,328.9080749210494
2012-02-23,326.8537454330161
2012-02-24,332.84386870138485
2012-02-27,329.3481375737402
2012-02-28,334.3432863207898
2012-02-29,334.0922902251546
2012-03-01,333.4131253926368
2012-03-02,330.88124179302673
2012-03-05,331.41224472354213
2012-03-06,318.6268528052533
2012-03-07,323.45188085849816
2012-03-08,330.30252267968336
2012-03-09,331.5014450615224
2012-03-12,330.16405243253774
2012-03-13,332.63374202355027
2012-03-14,331.7333339874735
2012-03-15,331.25419956120146
2012-03-16,333.361140168232
2012-03-19,332.58502803596895
2012-03-20,329.4286927220999
2012-03-21,327.43315973418225
2012-03-22,322.7422425092953
2012-03-23,327.0270727126403
2012-03-26,331.58600805206424
2012-03-27,327.71407379605813
2012-03-28,325.86886350497247
2012-03-29,319.61287590888145
2012-03-30,324.6804352627506
2012-04-02,331.45696950084067
2012-04-03,335.45759042313006
2012-04-04,322.88058623994397
2012-04-05,321.5201343316296
2012-04-06,321.5201343316296
2012-04-09,321.7065162669668
2012-04-10,315.9084040722502
2012-04-11,315.82009756817496
2012-04-12,321.71578953409653
2012-04-13,318.7843841232546
2012-04-16,316.7552768541639
2012-04-17,323.7975357491924
2012-04-18,322.11693334514706
2012-04-19,326.27635172545627
2012-04-20,328.43554291309187
2012-04-23,320.35621099358906
2012-04-24,324.7130641971339
2012-04-25,326.19748404458437
2012-04-26,326.0533317005683
2012-04-27,328.6170539072794
2012-04-30,328.7085549019171
2012-05-01,328.9412845995348
2012-05-02,325.47568959748986
2012-05-03,328.272577429076
2012-05-04,327.32907414283505
2012-05-07,321.6534816287789
2012-05-08,315.7133114097937
2012-05-09,306.575684465568
2012-05-10,311.73851697762314
2012-05-11,313.8932187277562
2012-05-14,303.92696208107526
2012-05-15,298.1668102262228
2012-05-16,297.0072135257411
2012-05-17,296.250578407164
2012-05-18,296.562413115251
2012-05-21,298.80661683429173
2012-05-22,304.5242646677713
2012-05-23,295.40217402146436
2012-05-24,299.1421408788608
2012-05-25,299.8205786591723
2012-05-28,300.45550770573175
2012-05-29,303.2368859590185
2012-05-30,295.54393245289907
2012-05-31,293.57354719551756
2012-06-01,284.2719241025553
2012-06-04,283.1218219665674
2012-06-05,282.34071438227386
2012-06-06,286.78913240054084
2012-06-07,296.25055193012514
2012-06-08,291.68780784810093
2012-06-11,292.55510417077386
2012-06-12,287.79687640988925
2012-06-13,288.6220375960851
2012-06-14,286.2757130094207
2012-06-15,290.6995436992439
2012-06-18,291.39794956719635
2012-06-19,297.69392347572665
2012-06-20,300.7691646610264
2012-06-21,299.4127294702198
2012-06-22,293.6612107030171
2012-06-25,288.0901583561659
2012-06-26,281.580123419259
2012-06-27,283.8728164659103
2012-06-28,281.6942084132252
2012-06-29,296.0301073205806
2012-07-02,295.62588379513124
2012-07-03,299.48672792983587
2012-07-04,301.0439932408178
2012-07-05,298.0396694567802
2012-07-06,292.48491909741995
2012-07-09,289.73382948893465
2012-07-10,290.4957606727062
2012-07-11,288.9319159449275
2012-07-12,286.05618183684953
2012-07-13,290.2095007273451
2012-07-16,292.4395073460225
2012-07-17,290.2622723827909
2012-07-18,293.67792815836947
2012-07-19,299.5306174331941
2012-07-20,294.6710197477027
2012-07-23,285.89600433009
2012-07-24,287.41736050749284
2012-07-25,288.5628764024937
2012-07-26,296.0667398040726
2012-07-27,299.97228052728894
2012-07-30,298.7768004037351
2012-07-31,300.4189979525489
2012-08-01,298.12604885621477
2012-08-02,292.43332014687707
2012-08-03,302.31021509330685
2012-08-06,308.75285243509745
2012-08-07,309.6250544863992
2012-08-08,306.59399008480483
2012-08-09,309.6132173014389
2012-08-10,309.0749971640572
2012-08-13,309.9671401984928
2012-08-14,311.3609303937764
2012-08-15,309.95226575851495
2012-08-16,312.36753174205865
2012-08-17,311.647855195968
2012-08-20,311.7010550961619
2012-08-21,318.7806824738839
2012-08-22,314.4154118612855
2012-08-23,317.5502265799544
2012-08-24,313.2839956686038
2012-08-27,314.80277277942434
2012-08-28,317.1027309868068
2012-08-29,318.2192446843235
2012-08-30,318.3091260168829
2012-08-31,324.24477822489746
2012-09-03,327.22310343780106
2012-09-04,326.8860476969517
2012-09-05,327.44459013497817
2012-09-06,334.53964675652406
2012-09-07,339.46526538925815
2012-09-10,339.7770077088368
2012-09-11,339.82303515874094
2012-09-12,341.07990854466186
2012-09-13,338.38751343125404
2012-09-14,350.7686348452781
2012-09-17,351.64683996098785
2012-09-18,347.08108610460346
2012-09-19,347.6196742612185
2012-09-20,345.3609545292164
2012-09-21,348.6251041110672
2012-09-24,348.2369959723608
2012-09-25,351.3398580564727
2012-09-26,341.58601472929195
2012-09-27,342.1006930234937
2012-09-28,342.2283759039144
