Date,FRANCE SMALL CAP
2000-12-29,100.0
2001-01-01,100.0
2001-01-02,101.11627943247201
2001-01-03,99.97954086880607
2001-01-04,100.84820397001641
2001-01-05,101.26174236471219
2001-01-08,100.25476643029383
2001-01-09,98.50441837996166
2001-01-10,97.80519222453695
2001-01-11,99.28552827245709
2001-01-12,100.77454401066365
2001-01-15,100.55878417134481
2001-01-16,100.36735198626968
2001-01-17,99.5913702033429
2001-01-18,101.39196790564826
2001-01-19,101.69085819559741
2001-01-22,102.64990830731162
2001-01-23,103.15303863925244
2001-01-24,101.46708772465126
2001-01-25,102.1568554283813
2001-01-26,102.3499113298082
2001-01-29,101.5358175902137
2001-01-30,102.74594907705948
2001-01-31,104.3404718634837
2001-02-01,106.54386130215721
2001-02-02,106.12925457821196
2001-02-05,106.3999401975772
2001-02-06,105.96227978625726
2001-02-07,105.77755851677033
2001-02-08,104.55604799707987
2001-02-09,104.70822179091876
2001-02-12,105.6477105818156
2001-02-13,104.52497195862823
2001-02-14,104.03057745577026
2001-02-15,103.14351435438616
2001-02-16,103.92809814832476
2001-02-19,104.15613599836212
2001-02-20,102.74956837351594
2001-02-21,102.34514232176683
2001-02-22,101.3685331678421
2001-02-23,100.82367972936083
2001-02-26,101.42114310112476
2001-02-27,102.94988798895616
2001-02-28,102.84717577335269
2001-03-01,103.34771171567901
2001-03-02,103.63185841298909
2001-03-05,106.12314113617497
2001-03-06,107.67894208278585
2001-03-07,107.3884780156184
2001-03-08,108.00069201643186
2001-03-09,107.17774624541906
2001-03-12,105.58033283863303
2001-03-13,102.82235350104841
2001-03-14,101.05766608672958
2001-03-15,101.05969965164316
2001-03-16,99.22849693742056
2001-03-19,98.73863348059582
2001-03-20,100.13458001775125
2001-03-21,97.78240565381026
2001-03-22,93.71250669288102
2001-03-23,96.11893829810231
2001-03-26,97.40893203827635
2001-03-27,98.16255462380164
2001-03-28,97.26432069486404
2001-03-29,96.25302110182459
2001-03-30,97.31416380368393
2001-04-02,97.07808975086132
2001-04-03,95.92410532700393
2001-04-04,98.26614871345777
2001-04-05,100.82783900612371
2001-04-06,100.68471243063719
2001-04-09,100.26897330167571
2001-04-10,98.1898582795334
2001-04-11,97.38532219405991
2001-04-12,98.82495658455062
2001-04-13,98.82495658455062
2001-04-16,97.8128704546624
2001-04-17,97.04669889801754
2001-04-18,97.35086528162452
2001-04-19,99.2366512040303
2001-04-20,100.09136678067392
2001-04-23,99.6879685686243
2001-04-24,99.81803903189349
2001-04-25,100.8578076274618
2001-04-26,101.28565180619424
2001-04-27,100.77096323468999
2001-04-30,101.13969917445232
2001-05-01,101.67588617588476
2001-05-02,102.15448237976214
2001-05-03,103.30644436735966
2001-05-04,102.78918124229308
2001-05-07,103.1775460360267
