Date,IRELAND SMALL CAP
2001-05-08,111.7219194536763
2001-05-09,111.83478415503531
2001-05-10,113.3378610650701
2001-05-11,112.77139563648747
2001-05-14,114.16154920442466
2001-05-15,114.20048050862589
2001-05-16,114.35844223522486
2001-05-17,114.61179633939594
2001-05-18,114.94103091989035
2001-05-21,114.8080719597673
2001-05-22,116.3209807220323
2001-05-23,117.65225547709707
2001-05-24,114.41152176235208
2001-05-25,113.36441174486208
2001-05-28,113.66161024594341
2001-05-29,112.77051976873607
2001-05-30,113.12726798511297
2001-05-31,112.90779572957972
2001-06-01,113.08926813076712
2001-06-04,113.08926813076715
2001-06-05,114.91728631082148
2001-06-06,115.98029921214398
2001-06-07,117.21292215786256
2001-06-08,118.91489655676672
2001-06-11,118.5362570434767
2001-06-12,117.44978556103328
2001-06-13,117.99329347271515
2001-06-14,117.95557930006814
2001-06-15,117.19523706577861
2001-06-18,117.717168924976
2001-06-19,117.00682466568439
2001-06-20,116.81091969366767
2001-06-21,117.28288715879881
2001-06-22,117.24477632768524
2001-06-25,117.55615661368276
2001-06-26,117.28630223652691
2001-06-27,117.23557506549186
2001-06-28,116.97259133303
2001-06-29,117.92975027395487
2001-07-02,117.45072709695731
2001-07-03,117.85476511947167
2001-07-04,117.5137206014406
2001-07-05,118.2497252889738
2001-07-06,117.78346086060155
2001-07-09,118.28973398261532
2001-07-10,118.03028850356824
2001-07-11,117.32069050784153
2001-07-12,118.64346116695361
2001-07-13,118.979072386924
2001-07-16,120.02962804623209
2001-07-17,119.74686628494597
2001-07-18,119.7169899382864
2001-07-19,119.90349606190063
2001-07-20,119.4899567539851
2001-07-23,118.63168057683511
2001-07-24,119.73454800573182
2001-07-25,118.10815548337115
2001-07-26,115.40452378438546
2001-07-27,115.10891963794849
2001-07-30,115.16544413230866
2001-07-31,114.59197702361601
2001-08-01,115.24621766819905
2001-08-02,115.76343317596118
2001-08-03,113.88446716939484
2001-08-06,113.70919026290053
2001-08-07,112.4386891247477
2001-08-08,112.5791047766565
2001-08-09,108.95214161264579
2001-08-10,108.51982848769207
2001-08-13,109.51106446271204
2001-08-14,110.2753509376404
2001-08-15,110.92560945841132
2001-08-16,110.36496505786549
2001-08-17,110.3774649996091
2001-08-20,110.42145965491584
2001-08-21,110.76627478038695
2001-08-22,111.04412582463253
2001-08-23,111.65476101172248
2001-08-24,111.23546607619305
2001-08-27,111.85688151251544
2001-08-28,112.36959826696294
2001-08-29,112.83471968491826
2001-08-30,112.83214161573316
2001-08-31,112.51650074872522
2001-09-03,112.78246148819794
2001-09-04,112.84786166803929
2001-09-05,112.92408834470706
2001-09-06,112.90593192953666
2001-09-07,112.19324562506992
2001-09-10,109.54023387793826
2001-09-11,104.29389693363633
2001-09-12,102.9366956906443
2001-09-13,104.88082234402381
2001-09-14,104.17024625912836
2001-09-17,102.58036929036909
2001-09-18,101.46269602184378
2001-09-19,99.7674930023146
2001-09-20,96.061187020632
2001-09-21,88.27808199785211
2001-09-24,92.82332393848897
2001-09-25,94.17627681314904
2001-09-26,95.53201412891032
2001-09-27,95.276901641825
2001-09-28,95.41094052887274
2001-10-01,93.38558443762722
2001-10-02,93.383652779514
2001-10-03,93.46792624182248
2001-10-04,95.09829749841172
2001-10-05,93.84842212984292
2001-10-08,93.10886030954255
2001-10-09,93.95664017963152
2001-10-10,94.53722833652698
2001-10-11,95.56807553369339
2001-10-12,97.3136937886243
2001-10-15,96.91953926641051
2001-10-16,99.04473521872445
2001-10-17,101.0177073872933
2001-10-18,101.51025620426691
2001-10-19,101.02222476457167
2001-10-22,102.31882026178175
2001-10-23,103.09144164089498
2001-10-24,103.16356665779301
2001-10-25,103.05051283155223
2001-10-26,104.05663133731716
2001-10-29,103.16563922456601
2001-10-30,102.04715934627055
2001-10-31,103.12972816765598
2001-11-01,102.14639761509297
2001-11-02,102.16275537962699
2001-11-05,102.03727624752207
2001-11-06,103.9074718389546
2001-11-07,102.36442582933849
2001-11-08,102.18157965284249
2001-11-09,103.49077960546963
2001-11-12,103.07339164026816
2001-11-13,104.42360822413174
2001-11-14,105.07019284948296
2001-11-15,105.86514432091008
2001-11-16,108.365611504445
2001-11-19,109.86309261799715
2001-11-20,111.99604991952741
2001-11-21,112.18355473692806
2001-11-22,112.34030039036575
2001-11-23,112.52498612203117
2001-11-26,114.55600358882953
2001-11-27,113.92721292372536
2001-11-28,116.61686258505992
2001-11-29,115.04716065159624
2001-11-30,115.56021901355602
2001-12-03,115.23331438167708
2001-12-04,115.92110364472764
2001-12-05,117.38724482594498
2001-12-06,117.91015217317403
2001-12-07,119.61135599194338
2001-12-10,119.52675280700491
2001-12-11,120.71862313396288
2001-12-12,119.75375545761173
2001-12-13,119.38902644935627
2001-12-14,118.34730746677502
2001-12-17,119.94399032443555
2001-12-18,120.94634434279902
2001-12-19,120.44815420829117
2001-12-20,122.30695814679252
2001-12-21,122.00977887391846
2001-12-24,122.00977887391845
2001-12-25,122.00977887391845
2001-12-26,122.00977887391845
2001-12-27,122.04908880047323
2001-12-28,123.23724825806333
2001-12-31,123.05258459631592
2002-01-01,123.05258459631592
2002-01-02,123.20802365577285
2002-01-03,123.73459501121043
2002-01-04,125.58269228074839
2002-01-07,127.71057224992408
2002-01-08,128.02580702789092
2002-01-09,127.26844747620837
2002-01-10,126.57346098072463
2002-01-11,127.17400118916754
2002-01-14,127.37220568340845
2002-01-15,126.69428382762256
2002-01-16,125.8094169566411
2002-01-17,126.92959314750662
2002-01-18,126.3214033167254
2002-01-21,125.83272774562698
2002-01-22,126.47584692353895
2002-01-23,126.36618426664808
2002-01-24,126.5869856880297
2002-01-25,126.1193958686847
2002-01-28,125.33927785775947
2002-01-29,124.92647853872394
2002-01-30,123.1283932697087
2002-01-31,124.718296396374
2002-02-01,125.81187887068577
2002-02-04,126.29741844587028
2002-02-05,123.60453091593371
2002-02-06,121.4191268341396
2002-02-07,119.03008265300213
2002-02-08,120.7047482914892
2002-02-11,120.80026299331682
2002-02-12,122.30321131190102
2002-02-13,123.27429463552936
2002-02-14,124.39112270037396
2002-02-15,123.76498294935749
2002-02-18,123.06101621257629
2002-02-19,121.96720790974746
2002-02-20,122.08103509075974
2002-02-21,123.12674111961799
2002-02-22,121.89647523964949
2002-02-25,122.26869184694716
2002-02-26,123.3666579852785
2002-02-27,123.53939302103552
2002-02-28,123.99131343284307
2002-03-01,125.16584262416852
2002-03-04,126.86112858301051
2002-03-05,127.8041135082614
2002-03-06,126.47022912677433
2002-03-07,126.34380122191685
2002-03-08,128.63337992545638
2002-03-11,129.69279069640993
2002-03-12,129.50069309837474
2002-03-13,130.40741717370759
2002-03-14,129.99382418435485
2002-03-15,132.06630627702128
2002-03-18,132.81946695762454
2002-03-19,133.5164277635406
2002-03-20,132.9126282537667
2002-03-21,131.76441742421622
2002-03-22,133.36367142730106
2002-03-25,133.02722808202677
2002-03-26,132.9639754085486
2002-03-27,132.84506948328178
2002-03-28,133.16331410947333
2002-03-29,133.16331410947333
2002-04-01,133.16331410947336
2002-04-02,134.1972258452567
2002-04-03,133.64793252614322
2002-04-04,132.62816828532146
2002-04-05,132.82106008856937
2002-04-08,132.22967040248338
2002-04-09,131.31321772950176
2002-04-10,132.4850057806463
2002-04-11,133.03251841004655
2002-04-12,132.96102030619065
2002-04-15,133.97367467896404
2002-04-16,135.15285827950876
2002-04-17,133.81985941274272
2002-04-18,133.1093278204281
2002-04-19,134.68488168781732
2002-04-22,136.38339108277515
2002-04-23,137.18055942903788
2002-04-24,137.84617307240572
2002-04-25,137.77999317381122
2002-04-26,137.14488562044065
2002-04-29,137.67274481660343
2002-04-30,138.5925485112285
2002-05-01,138.76344840541935
2002-05-02,138.72251381767563
2002-05-03,138.9941662940232
2002-05-06,138.9941662940232
2002-05-07,138.22543642845616
2002-05-08,140.30646554202758
2002-05-09,143.14602002897638
2002-05-10,142.53956670571526
2002-05-13,143.5737940378323
2002-05-14,144.66016635259092
2002-05-15,146.1060205922449
2002-05-16,147.01050443793974
2002-05-17,145.36992868828563
2002-05-20,145.58322459452495
2002-05-21,145.3471268045825
2002-05-22,144.77755923690648
2002-05-23,144.30487811294293
2002-05-24,144.4964532443331
2002-05-27,144.5469233035312
2002-05-28,145.04102039781228
2002-05-29,143.63095200357543
2002-05-30,141.96313373263254
2002-05-31,142.0461894188044
2002-06-03,142.04618941880443
2002-06-04,141.10924848652326
2002-06-05,141.46435329498772
2002-06-06,142.12241638475632
2002-06-07,141.45931728097963
2002-06-10,141.93521840888286
2002-06-11,143.18590554874126
2002-06-12,143.06702826012307
2002-06-13,142.8648806185784
2002-06-14,138.62105068845233
2002-06-17,138.3799687129045
2002-06-18,138.47292849688685
2002-06-19,137.63921866358083
2002-06-20,136.27258873399433
2002-06-21,136.78415619633563
2002-06-24,135.4802811692922
2002-06-25,135.5754236141921
2002-06-26,131.60430513220044
2002-06-27,133.06895427387568
2002-06-28,134.0494922721529
2002-07-01,134.24631661246474
2002-07-02,133.2976287255216
2002-07-03,132.02228707282978
2002-07-04,133.43326070843378
2002-07-05,133.9668558862645
2002-07-08,133.3198952942448
2002-07-09,132.73461145943736
2002-07-10,131.2332273971702
2002-07-11,128.514582659776
2002-07-12,128.37865728542343
2002-07-15,126.3786039784367
2002-07-16,124.16380239900894
2002-07-17,126.85290838892155
2002-07-18,127.7089490456389
2002-07-19,127.2827815507681
2002-07-22,125.67236033161034
2002-07-23,123.57807919578917
2002-07-24,119.25461219992734
2002-07-25,121.41943542522715
2002-07-26,121.01433538684711
2002-07-29,122.80424632661823
2002-07-30,123.23788966757733
2002-07-31,124.09983144928928
2002-08-01,125.09203532605889
2002-08-02,122.81361325572801
2002-08-05,122.64836782184015
2002-08-06,121.34978221663731
2002-08-07,124.50338354091926
2002-08-08,124.05698714191554
2002-08-09,124.05580086842232
2002-08-12,122.91839894127013
2002-08-13,123.33977154065971
2002-08-14,123.8973539371324
2002-08-15,126.14219165742263
2002-08-16,126.14706425410124
2002-08-19,126.62082508241247
2002-08-20,127.93366898223115
2002-08-21,127.54867825471813
2002-08-22,128.79621050364878
2002-08-23,128.8392731156249
2002-08-26,128.49058184308984
2002-08-27,129.848553017506
2002-08-28,129.7399718598013
2002-08-29,129.19030032450152
2002-08-30,128.94760967265356
2002-09-02,128.82461503861745
2002-09-03,125.88661304432361
2002-09-04,124.53980161966368
2002-09-05,122.02200559995711
2002-09-06,121.84107357958548
2002-09-09,123.22252155915236
2002-09-10,122.81178500742008
2002-09-11,123.73174227827208
2002-09-12,123.8513099861685
2002-09-13,121.95026761682952
2002-09-16,123.11305171415226
2002-09-17,123.50489401961637
2002-09-18,121.13326945461866
2002-09-19,119.31391773154469
2002-09-20,118.65827481782509
2002-09-23,117.84431942680244
2002-09-24,116.63804603543778
2002-09-25,116.22044845391085
2002-09-26,117.51523349763625
2002-09-27,118.60043356631554
2002-09-30,114.33971200981665
2002-10-01,115.69236533009419
2002-10-02,117.02803416114047
2002-10-03,115.1682797253955
2002-10-04,114.44743924765721
2002-10-07,113.13781108948923
2002-10-08,113.92343698826703
2002-10-09,109.20926871710688
2002-10-10,108.91326617077479
2002-10-11,111.60524440984467
2002-10-14,110.80672261488797
2002-10-15,113.23284080571493
2002-10-16,112.21219517215185
2002-10-17,113.42014334466491
2002-10-18,114.32968175222676
2002-10-21,114.77409588461843
2002-10-22,114.61286923025196
2002-10-23,114.29721655556244
2002-10-24,115.6941484836226
2002-10-25,115.49762702076207
2002-10-28,116.32125963713929
2002-10-29,117.43041162875379
2002-10-30,118.1904236016808
2002-10-31,121.18930289137401
2002-11-01,121.3895017658645
2002-11-04,123.29464964149592
2002-11-05,120.9893624196472
2002-11-06,119.23995929300723
2002-11-07,118.97985418064205
2002-11-08,118.58375629053687
2002-11-11,119.46509107286272
2002-11-12,118.78960571530726
2002-11-13,119.31997853610027
2002-11-14,119.32099395717796
2002-11-15,120.87468196762005
2002-11-18,122.63777224483138
2002-11-19,122.8254915358647
2002-11-20,123.1028832794393
2002-11-21,124.60717742508548
2002-11-22,124.10630237825868
2002-11-25,124.20890604962044
2002-11-26,122.90459391833566
2002-11-27,125.01729778701277
2002-11-28,126.33777342085975
2002-11-29,127.27052981117961
2002-12-02,126.21315747656584
2002-12-03,125.09794836934218
2002-12-04,126.83612766481335
2002-12-05,124.90821952689744
2002-12-06,126.63976109189989
2002-12-09,127.33805863121181
2002-12-10,126.6655781508493
2002-12-11,128.82993324477306
2002-12-12,128.37650814680896
2002-12-13,124.19880361809267
2002-12-16,124.66268333511506
2002-12-17,123.22876537083715
2002-12-18,121.2728079497362
2002-12-19,122.86046898710065
2002-12-20,124.95063216847969
2002-12-23,124.10434265794603
2002-12-24,123.86168520115966
2002-12-25,123.86168520115966
2002-12-26,123.86168520115967
2002-12-27,122.40524826674569
2002-12-30,122.61592636266103
2002-12-31,121.85560354705439
2003-01-01,121.85560354705439
2003-01-02,128.3481157232589
2003-01-03,129.12452267150022
2003-01-06,128.8166143815594
2003-01-07,129.20479081184348
2003-01-08,129.09931815899617
2003-01-09,127.66085136539024
2003-01-10,129.56119819629023
2003-01-13,131.23956502319143
2003-01-14,133.80367542322307
2003-01-15,133.05015547830791
2003-01-16,132.3669924072833
2003-01-17,130.22445162104066
2003-01-20,130.16601390593587
2003-01-21,132.55018969273266
2003-01-22,133.1718415592229
2003-01-23,133.55277715221717
2003-01-24,132.00589273279354
2003-01-27,129.6805655448112
2003-01-28,128.50341247407107
2003-01-29,128.09308863172186
2003-01-30,134.68116036308365
2003-01-31,134.67129046813247
2003-02-03,136.34012247850882
2003-02-04,132.5326958240925
2003-02-05,129.33749222265203
2003-02-06,127.08957909471535
2003-02-07,126.12508162354108
2003-02-10,126.57792813874173
2003-02-11,127.66243707244111
2003-02-12,123.98120190025196
2003-02-13,122.39929716465359
2003-02-14,122.45941679899317
2003-02-17,123.22658082357005
2003-02-18,124.79162387979594
2003-02-19,126.21612050981577
2003-02-20,126.05350579243928
2003-02-21,124.24493941651197
2003-02-24,123.80576999241242
2003-02-25,121.2649489417297
2003-02-26,121.45406773438643
2003-02-27,116.90607196187416
2003-02-28,120.19919486809724
2003-03-03,120.25231637994241
2003-03-04,121.71609948600874
2003-03-05,119.5496432206469
2003-03-06,121.18251299622999
2003-03-07,120.96731397715456
2003-03-10,119.07807039312306
2003-03-11,118.92327772081747
2003-03-12,116.59468158646992
2003-03-13,119.332808775242
2003-03-14,115.50167099995413
2003-03-17,116.08450711254125
2003-03-18,116.06108477552658
2003-03-19,117.17306620573082
2003-03-20,118.38244194383496
2003-03-21,120.60320394005687
2003-03-24,120.04813499308528
2003-03-25,118.44277189770082
2003-03-26,119.41725495427792
2003-03-27,119.00573585395954
2003-03-28,119.43817530747329
2003-03-31,118.7905022067935
2003-04-01,117.93100179699485
2003-04-02,118.1587993598977
2003-04-03,118.20842205479737
2003-04-04,120.90619958888882
2003-04-07,122.53156587762504
2003-04-08,120.80642023364575
2003-04-09,122.07130304134496
2003-04-10,121.02334727354477
2003-04-11,120.87228051354565
2003-04-14,120.94399281099093
2003-04-15,121.80300270599511
2003-04-16,123.44641251667659
2003-04-17,123.9730133041427
2003-04-18,123.9730133041427
2003-04-21,123.97301330414271
2003-04-22,124.5991697658656
2003-04-23,126.67268084157138
2003-04-24,127.49201185974573
2003-04-25,127.15824911286472
2003-04-28,128.2686511120398
2003-04-29,126.85504959547941
2003-04-30,127.7613188333875
2003-05-01,127.76131883338749
2003-05-02,131.09700086141862
2003-05-05,131.09700086141862
2003-05-06,133.93418188301732
2003-05-07,136.93427576743932
2003-05-08,138.44597524484547
2003-05-09,138.27003576249265
2003-05-12,139.12809119886134
2003-05-13,139.06169057614167
2003-05-14,138.5786931509664
2003-05-15,140.660127602272
2003-05-16,140.5325289205165
2003-05-19,138.51304134929893
2003-05-20,140.89176034775184
2003-05-21,139.47219222285813
2003-05-22,141.64859778271804
2003-05-23,145.69165718597864
2003-05-26,147.04464701008456
2003-05-27,148.1081516930488
2003-05-28,150.2030559867996
2003-05-29,149.0471378802043
2003-05-30,148.82741145486045
2003-06-02,148.82741145486048
2003-06-03,157.68633536253486
2003-06-04,159.02100452226773
2003-06-05,170.23364523313978
2003-06-06,167.2670816855149
2003-06-09,159.82985828685537
2003-06-10,162.18295471677305
2003-06-11,163.63623773181828
2003-06-12,168.4909728458768
2003-06-13,170.069179767041
2003-06-16,168.6065702393158
2003-06-17,166.48810163314346
2003-06-18,168.22815883104658
2003-06-19,168.19802794970067
2003-06-20,167.96334401962326
2003-06-23,166.84020852819975
2003-06-24,166.2525925041454
2003-06-25,164.43713191994337
2003-06-26,146.3243292773919
2003-06-27,144.29691820339886
2003-06-30,148.57907503167525
2003-07-01,152.9179968226284
2003-07-02,154.12718729252776
2003-07-03,155.6004295200707
2003-07-04,158.88842779310428
2003-07-07,160.85772981350675
2003-07-08,157.60226239763966
2003-07-09,160.53636180118934
2003-07-10,161.13166537697936
2003-07-11,159.10827089873672
2003-07-14,158.4252447047614
2003-07-15,161.22174789797236
2003-07-16,160.90180863846726
2003-07-17,161.9413703640746
2003-07-18,162.94545248351895
2003-07-21,161.71065962892337
2003-07-22,161.29092891837988
2003-07-23,159.94222957508433
2003-07-24,148.52013299948
2003-07-25,146.44355058541552
2003-07-28,146.67815274999154
2003-07-29,146.44628943473745
2003-07-30,148.18463473324454
2003-07-31,148.2394128076833
2003-08-01,150.7683235323625
2003-08-04,152.21918594439794
2003-08-05,150.31977236793037
2003-08-06,149.28214493752873
2003-08-07,149.45455102710164
2003-08-08,147.5152368096819
2003-08-11,149.5332129933426
2003-08-12,148.71553413919818
2003-08-13,151.42776660119696
2003-08-14,148.89034207484698
2003-08-15,148.79359342379016
2003-08-18,149.42104608086356
2003-08-19,149.6526340186506
2003-08-20,150.1978366219638
2003-08-21,147.89655746831318
2003-08-22,148.9548541428363
2003-08-25,156.20920902214826
2003-08-26,150.4818048617767
2003-08-27,149.4776659153264
2003-08-28,148.3290953627844
2003-08-29,149.1597425335373
2003-09-01,150.74391920876784
2003-09-02,151.88899083274748
2003-09-03,151.9884872258402
2003-09-04,160.63385927984297
2003-09-05,162.2747593683072
2003-09-08,160.3577884236714
2003-09-09,160.21392443020463
2003-09-10,159.36342814311504
2003-09-11,158.4465313355993
2003-09-12,156.56439389782736
2003-09-15,160.76878568001058
2003-09-16,162.29838521222678
2003-09-17,162.4465058810537
2003-09-18,161.44811560845096
2003-09-19,160.88822139892923
2003-09-22,159.10379655477644
2003-09-23,158.27385790495694
2003-09-24,158.2457292927106
2003-09-25,156.53925394787822
2003-09-26,157.52001675049047
2003-09-29,157.02407917452027
2003-09-30,153.94367128029407
2003-10-01,153.8897005249447
2003-10-02,155.67760308207986
2003-10-03,156.82871625242217
2003-10-06,163.9840588169608
2003-10-07,164.91347551677066
2003-10-08,164.56307363747655
2003-10-09,166.61349919248323
2003-10-10,163.62121947988516
2003-10-13,166.5341278829871
2003-10-14,167.0262342767887
2003-10-15,168.59737620840525
2003-10-16,166.54844028342288
2003-10-17,166.9066244912121
2003-10-20,164.47506303321066
2003-10-21,165.17527424474463
2003-10-22,164.9917976380847
2003-10-23,162.814905819452
2003-10-24,164.19688870497563
2003-10-27,164.34924610817157
2003-10-28,166.20143854092746
2003-10-29,168.92337893191328
2003-10-30,168.0410519282138
2003-10-31,165.14556808755881
2003-11-03,168.06654167821517
2003-11-04,168.5012317193354
2003-11-05,166.71552576669322
2003-11-06,165.34431809502414
2003-11-07,167.76856481560597
2003-11-10,167.96812716724116
2003-11-11,167.32721610262098
2003-11-12,167.59085416808665
2003-11-13,167.39084530332727
2003-11-14,169.23977461958253
2003-11-17,167.23604666470206
2003-11-18,166.52730264350663
2003-11-19,165.67962125541345
2003-11-20,163.99933187522248
2003-11-21,163.9738375381576
2003-11-24,163.53929173162558
2003-11-25,166.25894729028764
2003-11-26,166.193617801343
2003-11-27,166.3993005593338
2003-11-28,168.00787736085059
2003-12-01,168.5786089982512
2003-12-02,168.97116084324497
2003-12-03,168.06350561086842
2003-12-04,167.8511783254978
2003-12-05,167.23061540485605
2003-12-08,167.6401516191364
2003-12-09,168.23896405709817
2003-12-10,168.0511544141842
2003-12-11,167.76918680826316
2003-12-12,169.5101780713696
2003-12-15,168.8212351034653
2003-12-16,166.9930824198369
2003-12-17,167.9190292057453
2003-12-18,166.07979840747385
2003-12-19,166.0685664326217
2003-12-22,166.10469115366058
2003-12-23,165.1679530993095
2003-12-24,165.1679530993095
2003-12-25,165.1679530993095
2003-12-26,165.16795309930947
2003-12-29,167.99491543390104
2003-12-30,169.06959172217245
2003-12-31,168.7224411946635
2004-01-01,168.7224411946635
2004-01-02,171.11621095390484
2004-01-05,172.47725944956298
2004-01-06,173.1822773452345
2004-01-07,173.8711283203884
2004-01-08,173.71511757424506
2004-01-09,175.0080876486473
2004-01-12,174.72184747392606
2004-01-13,175.544560519061
2004-01-14,175.9066192640888
2004-01-15,176.1245432657398
2004-01-16,176.80469502451467
2004-01-19,179.38820556263283
2004-01-20,178.38199738117194
2004-01-21,177.6863152371094
2004-01-22,180.56497208811493
2004-01-23,179.22468018951818
2004-01-26,179.97932368830317
2004-01-27,180.34827225714102
2004-01-28,179.35902306484772
2004-01-29,181.76582837880585
2004-01-30,181.12758837375233
2004-02-02,182.0260480288632
2004-02-03,182.33968788994488
2004-02-04,182.3343145856823
2004-02-05,181.03895570542073
2004-02-06,181.747393680759
2004-02-09,183.89424641967977
2004-02-10,183.0096643322255
2004-02-11,181.69501655548308
2004-02-12,181.86037844224464
2004-02-13,182.3799309638675
2004-02-16,183.3387049065412
2004-02-17,183.5319791307065
2004-02-18,183.18346020107936
2004-02-19,183.7143494321297
2004-02-20,183.34236483765622
2004-02-23,183.49526723807116
2004-02-24,181.99532294817007
2004-02-25,182.43220221159433
2004-02-26,181.15347922621737
2004-02-27,180.33957286325725
2004-03-01,182.0436963440392
2004-03-02,183.11565648150145
2004-03-03,183.13360597028432
2004-03-04,183.31107237796687
2004-03-05,183.3570041249577
2004-03-08,182.5909511866723
2004-03-09,183.00574127209902
2004-03-10,181.4879629748261
2004-03-11,178.83861938170236
2004-03-12,176.91566062910283
2004-03-15,176.75043409786477
2004-03-16,175.98331293586205
2004-03-17,176.70713102188452
2004-03-18,178.11037551643193
2004-03-19,178.7616851901218
2004-03-22,177.38137648869716
2004-03-23,176.6007802308642
2004-03-24,174.56070392777414
2004-03-25,177.3421011146029
2004-03-26,176.7603471574607
2004-03-29,175.9059236157634
2004-03-30,176.48969270672225
2004-03-31,175.65173660515663
2004-04-01,176.97233027373085
2004-04-02,178.24095288406554
2004-04-05,180.54884146209696
2004-04-06,181.65066802883067
2004-04-07,182.9596535659645
2004-04-08,181.8618941892044
2004-04-09,181.8618941892044
2004-04-12,181.8618941892044
2004-04-13,182.1856356715823
2004-04-14,180.49280679896114
2004-04-15,180.50423486658184
2004-04-16,180.8431034435132
2004-04-19,182.05428330506498
2004-04-20,182.90110898697844
2004-04-21,181.6720581119372
2004-04-22,181.4322261735102
2004-04-23,183.27321832305861
2004-04-26,183.237137440564
2004-04-27,183.16336801999358
2004-04-28,182.54264540310606
2004-04-29,180.53359283445042
2004-04-30,177.59180199638448
2004-05-03,177.5918019963845
2004-05-04,176.88250364664478
2004-05-05,179.6827007525154
2004-05-06,175.99405088059115
2004-05-07,176.91287341183346
2004-05-10,174.52522349632798
2004-05-11,174.52683415240992
2004-05-12,174.6090429223319
2004-05-13,174.83535894044542
2004-05-14,174.59810668306096
2004-05-17,173.01764541330544
2004-05-18,174.14385753249275
2004-05-19,176.2482346909558
2004-05-20,176.40903130844498
2004-05-21,176.38057651408695
2004-05-24,176.74903119082907
2004-05-25,174.66216652799773
2004-05-26,176.70311645942417
2004-05-27,178.43891345073874
2004-05-28,179.5981071122611
2004-05-31,179.67593530837883
2004-06-01,178.70405181103538
2004-06-02,180.75120869513844
2004-06-03,179.1732328208111
2004-06-04,180.4183000571898
2004-06-07,180.41830005718978
2004-06-08,180.72284915225393
2004-06-09,181.0621594892347
2004-06-10,181.64183540484598
2004-06-11,181.88120928495647
2004-06-14,180.45147093537682
2004-06-15,181.63867083654094
2004-06-16,182.18458969070838
2004-06-17,182.78599445733013
2004-06-18,182.75041001248755
2004-06-21,183.25819521452203
2004-06-22,184.21274355184164
2004-06-23,185.61168861910588
2004-06-24,186.21807789183578
2004-06-25,186.11339745961493
2004-06-28,188.23037432685652
2004-06-29,188.40448787186656
2004-06-30,189.871587373265
2004-07-01,187.96602786935196
2004-07-02,189.6704515348216
2004-07-05,189.39951842171573
2004-07-06,189.22260700523847
2004-07-07,188.70746847900006
2004-07-08,189.69185767799945
2004-07-09,189.25960452643972
2004-07-12,189.1325919432616
2004-07-13,188.18057497401114
2004-07-14,186.97621155382762
2004-07-15,186.0592063314773
2004-07-16,184.23177103563177
2004-07-19,184.13371614785825
2004-07-20,185.01349524435207
2004-07-21,185.18875780297103
2004-07-22,184.58320418786033
2004-07-23,184.2355200146668
2004-07-26,184.3854523089072
2004-07-27,183.81436746203363
