Date,SPAIN SMALL CAP
2001-05-08,110.29394308859743
2001-05-09,110.56761953821677
2001-05-10,110.6578608039515
2001-05-11,110.87226190134402
2001-05-14,110.62496673214004
2001-05-15,111.53088605268614
2001-05-16,111.4330696576427
2001-05-17,112.79370486021614
2001-05-18,112.84706057632265
2001-05-21,112.7956709502823
2001-05-22,112.67307658634742
2001-05-23,112.32766074215024
2001-05-24,113.42431803966456
2001-05-25,113.29170017881455
2001-05-28,113.16556061647428
2001-05-29,112.58757309415897
2001-05-30,112.38353461647182
2001-05-31,112.81730869419555
2001-06-01,112.46103232599249
2001-06-04,113.26569503795763
2001-06-05,114.56780354340943
2001-06-06,115.66953927744805
2001-06-07,113.9971440085122
2001-06-08,115.54576049828361
2001-06-11,115.56828174969279
2001-06-12,114.91291480869808
2001-06-13,114.58331501427313
2001-06-14,114.2852869006012
2001-06-15,114.73981189683768
2001-06-18,113.26369635257451
2001-06-19,113.3441495971811
2001-06-20,112.28094401202685
2001-06-21,112.04162015442992
2001-06-22,112.54658381710992
2001-06-25,111.4271506062078
2001-06-26,111.23934337164476
2001-06-27,111.0514459738264
2001-06-28,111.21043548537963
2001-06-29,110.15793219426097
2001-07-02,111.5124638082519
2001-07-03,112.09419416474032
2001-07-04,112.87288748405673
2001-07-05,111.70381833446547
2001-07-06,109.37873783147124
2001-07-09,108.47704958360136
2001-07-10,108.4591303219171
2001-07-11,107.33184471693541
2001-07-12,105.84983319098646
2001-07-13,106.25980703768089
2001-07-16,107.17754723060862
2001-07-17,107.13898903665422
2001-07-18,107.28638487346936
2001-07-19,107.75557763226769
2001-07-20,108.67632142161112
2001-07-23,108.94847128401582
2001-07-24,109.64690041876926
2001-07-25,108.7651847049575
2001-07-26,108.21897164697629
2001-07-27,108.48918912054857
2001-07-30,109.46415841123084
2001-07-31,109.62577255787998
2001-08-01,110.12007136696951
2001-08-02,109.31213481726253
2001-08-03,110.04630195887862
2001-08-06,110.48892299295765
2001-08-07,110.62994296211262
2001-08-08,110.64475119939458
2001-08-09,110.47930345995931
2001-08-10,109.18274152350061
2001-08-13,109.85739082734051
2001-08-14,110.79469514922995
2001-08-15,110.79469514922994
2001-08-16,111.13354633904822
2001-08-17,112.09944703613647
2001-08-20,111.73428203922037
2001-08-21,112.17235909877007
2001-08-22,110.30521205048787
2001-08-23,110.30003948776717
2001-08-24,110.24392109833398
2001-08-27,110.77539030465712
2001-08-28,109.7223964287977
2001-08-29,109.15802629824245
2001-08-30,108.50090193212577
2001-08-31,108.49234043082942
2001-09-03,108.03208914529718
2001-09-04,108.12858222220974
2001-09-05,107.19945719247542
2001-09-06,105.75707765674267
2001-09-07,104.68331391287192
2001-09-10,104.3670622149592
2001-09-11,100.07704709851116
2001-09-12,100.17411095695331
2001-09-13,100.75898100534978
2001-09-14,97.6568098691038
2001-09-17,96.29858670582135
2001-09-18,96.15967926888764
2001-09-19,96.8251155139246
2001-09-20,95.12150301113492
2001-09-21,91.66593648181603
2001-09-24,93.2381185600677
2001-09-25,94.22362473741465
2001-09-26,95.15082773421558
2001-09-27,94.83107664694484
2001-09-28,96.40216190576234
2001-10-01,96.30709055182713
2001-10-02,98.15678886323124
2001-10-03,97.62558588702139
2001-10-04,99.01753716393247
2001-10-05,98.81736780941141
2001-10-08,98.73020162277868
2001-10-09,99.77462675423085
2001-10-10,100.47184071084732
2001-10-11,102.06270283817112
2001-10-12,102.06270283817109
2001-10-15,101.93329520124365
2001-10-16,103.80248101313148
2001-10-17,104.36643324861306
2001-10-18,104.3836159006515
2001-10-19,102.95334594474444
2001-10-22,103.47859588475413
2001-10-23,104.4814438197742
2001-10-24,103.7489013128191
2001-10-25,103.81754266804269
2001-10-26,103.90158572618624
2001-10-29,104.3685017728006
2001-10-30,102.39234640991378
2001-10-31,102.98916758804627
2001-11-01,102.92974336176187
2001-11-02,103.26477187463766
2001-11-05,104.11529324341709
2001-11-06,104.36306307201689
2001-11-07,104.47641590027496
2001-11-08,105.43400093412883
2001-11-09,104.8967276943071
2001-11-12,103.61279775440619
2001-11-13,105.5157033587248
2001-11-14,106.70313842103891
2001-11-15,106.42481296807792
2001-11-16,105.16989417512873
2001-11-19,107.03942787192715
2001-11-20,106.82650555143462
2001-11-21,106.90699131840046
2001-11-22,108.6806596256234
2001-11-23,108.82272684937334
2001-11-26,108.97357808634641
2001-11-27,109.43826385012811
2001-11-28,108.65221696177063
2001-11-29,108.86213267020743
2001-11-30,109.76533145158821
2001-12-03,109.19506986593841
2001-12-04,110.3060215700246
2001-12-05,110.61048261559792
2001-12-06,110.61048261559789
2001-12-07,110.25829428906762
2001-12-10,109.33610482166364
2001-12-11,109.55924369935035
2001-12-12,109.21339381037089
2001-12-13,108.01661419467285
2001-12-14,107.83496785702533
2001-12-17,108.61315135842777
2001-12-18,108.4789702473614
2001-12-19,108.42087359674707
2001-12-20,106.92402838282383
2001-12-21,107.8592989210444
2001-12-24,107.85929892104438
2001-12-25,107.85929892104438
2001-12-26,107.85929892104441
2001-12-27,108.25438947907172
2001-12-28,107.82234098410852
2001-12-31,107.82234098410851
2002-01-01,107.82234098410851
2002-01-02,108.64738845086117
2002-01-03,108.85502585512623
2002-01-04,108.81061160925765
2002-01-07,108.3532062814183
2002-01-08,109.1232201331155
2002-01-09,107.94724256110062
2002-01-10,107.18050741436275
2002-01-11,107.78066612340514
2002-01-14,107.15501903492593
2002-01-15,107.52755202550235
2002-01-16,107.5121747687701
2002-01-17,108.46071036379234
2002-01-18,108.38886253399141
2002-01-21,108.43018211096249
2002-01-22,108.8313759968679
2002-01-23,109.0308221487918
2002-01-24,110.48273007933679
2002-01-25,110.68463366988642
2002-01-28,111.32584307578678
2002-01-29,111.2303097448006
2002-01-30,111.03224810788272
2002-01-31,111.90517329192157
2002-02-01,111.44160779305999
2002-02-04,111.39829524184837
2002-02-05,110.90280971970287
2002-02-06,111.09866710354193
2002-02-07,111.06917781214514
2002-02-08,110.87193459972755
2002-02-11,111.22680675796717
2002-02-12,110.85232003284058
2002-02-13,111.17146971792674
2002-02-14,112.55218852832496
2002-02-15,113.01835283389316
2002-02-18,113.03168195178175
2002-02-19,112.99420881713732
2002-02-20,112.98949667557216
2002-02-21,113.29448060659512
2002-02-22,113.01520226433382
2002-02-25,113.31921612217191
2002-02-26,113.51316045537996
2002-02-27,114.32764121283704
2002-02-28,115.27726706734411
2002-03-01,115.64385323532355
2002-03-04,116.41254831603698
2002-03-05,116.20532338446336
2002-03-06,116.58622857554464
2002-03-07,117.47750097513543
2002-03-08,117.84442000789626
2002-03-11,118.45933181895198
2002-03-12,118.01901994465697
2002-03-13,117.18099314315751
2002-03-14,118.06300461209891
2002-03-15,118.83942553525627
2002-03-18,119.97589369370566
2002-03-19,120.48375164359106
2002-03-20,120.09241762318979
2002-03-21,120.35087635104446
2002-03-22,122.21676409502598
2002-03-25,120.69299947675057
2002-03-26,120.53410621210259
2002-03-27,120.74227251004297
2002-03-28,121.40536294683938
2002-03-29,121.40536294683938
2002-04-01,121.40536294683939
2002-04-02,121.26055995766298
2002-04-03,121.54384580220052
2002-04-04,121.00355281894302
2002-04-05,121.96384056404385
2002-04-08,121.03796190487161
2002-04-09,121.79852563575945
2002-04-10,122.8081511609657
2002-04-11,122.62132208981245
2002-04-12,122.55648177465916
2002-04-15,122.55885417482423
2002-04-16,123.48394980732682
2002-04-17,124.28368108472397
2002-04-18,124.20074409232447
2002-04-19,125.78555150243473
2002-04-22,126.11977428031807
2002-04-23,126.17450598355504
2002-04-24,126.42709351540219
2002-04-25,126.20765551744812
2002-04-26,126.48749997236081
2002-04-29,126.32564520011113
2002-04-30,126.83511038655107
2002-05-01,126.83511038655108
2002-05-02,125.56346413749611
2002-05-03,125.48697640670096
2002-05-06,125.32627229316063
2002-05-07,124.51631313127072
2002-05-08,125.90517133032331
2002-05-09,127.41262840791322
2002-05-10,127.65324831525105
2002-05-13,127.26455939315333
2002-05-14,127.84751992309245
2002-05-15,127.58900322396721
2002-05-16,127.5702598342463
2002-05-17,128.06902318697615
2002-05-20,127.9871392258464
2002-05-21,128.28234863084876
2002-05-22,128.46775186417818
2002-05-23,129.2928826314869
2002-05-24,129.69695765694894
2002-05-27,130.16938636623752
2002-05-28,132.12459995605607
2002-05-29,130.10714453062147
2002-05-30,127.92934027797051
2002-05-31,126.95833209972508
2002-06-03,127.06440314905188
2002-06-04,125.4384348520262
2002-06-05,124.3059948384373
2002-06-06,125.15620337512594
2002-06-07,125.20303346989895
2002-06-10,125.58972924763542
2002-06-11,126.7358740094712
2002-06-12,125.79240462623507
2002-06-13,125.17837805226394
2002-06-14,123.08215239770792
2002-06-17,123.15281033256946
2002-06-18,123.40903755065239
2002-06-19,122.41739716955261
2002-06-20,121.46900908803762
2002-06-21,120.55049043748133
2002-06-24,118.76984908404427
2002-06-25,119.02459960394161
2002-06-26,116.65613409863124
2002-06-27,116.88203756117174
2002-06-28,119.68143793743953
2002-07-01,120.65655629251917
2002-07-02,119.48566302377286
2002-07-03,119.28573177454766
2002-07-04,119.34408445835679
2002-07-05,121.40146519626514
2002-07-08,121.16236795880421
2002-07-09,120.21023328901492
2002-07-10,119.40699996076916
2002-07-11,116.81723578403992
2002-07-12,117.53957479695552
2002-07-15,114.84010056834619
2002-07-16,114.88750985157662
2002-07-17,115.52392746249467
2002-07-18,115.66888076224897
2002-07-19,114.0077098970044
2002-07-22,111.63203114389279
2002-07-23,110.43075389459086
2002-07-24,108.75257502909494
2002-07-25,109.30402588898991
2002-07-26,107.5861253393183
2002-07-29,109.70473348429549
2002-07-30,109.75116929753302
2002-07-31,109.31025971588144
2002-08-01,108.52290911583268
2002-08-02,107.87269191421407
2002-08-05,105.75204168697081
2002-08-06,105.41562473182834
2002-08-07,104.69017805082166
2002-08-08,105.8593382275531
2002-08-09,106.09967620498436
2002-08-12,105.15838933521495
2002-08-13,105.16914261247233
2002-08-14,104.49530476521974
2002-08-15,104.49530476521971
2002-08-16,105.14391840209757
2002-08-19,106.29511716228257
2002-08-20,105.45981161963455
2002-08-21,105.98163331686689
2002-08-22,107.26141549856635
2002-08-23,107.1139997859343
2002-08-26,107.18676271083432
2002-08-27,107.05165359438993
2002-08-28,105.34968459910081
2002-08-29,104.85884543045627
2002-08-30,105.26417113032909
2002-09-02,104.10982404176268
2002-09-03,103.08002016912504
2002-09-04,102.35319600913415
2002-09-05,102.06307709484891
2002-09-06,103.4797826175535
2002-09-09,103.33109236308519
2002-09-10,103.83462426000648
2002-09-11,104.62792744307382
2002-09-12,104.39749256169273
2002-09-13,102.98961064850366
2002-09-16,103.17400122869293
2002-09-17,102.96714583031014
2002-09-18,101.54811468458534
2002-09-19,100.68709000280296
2002-09-20,99.41337268323207
2002-09-23,97.63836416563477
2002-09-24,95.94656635900742
2002-09-25,95.53052125143515
2002-09-26,96.33442661771598
2002-09-27,96.82311177712374
2002-09-30,96.08456077045199
2002-10-01,96.14964155582534
2002-10-02,97.20008176153839
2002-10-03,97.44588475443963
2002-10-04,97.20582704323692
2002-10-07,97.25403166145978
2002-10-08,97.08471244419518
2002-10-09,96.55200410243489
2002-10-10,96.7385679849599
2002-10-11,97.78421766729497
2002-10-14,96.87615494071741
2002-10-15,98.32972692827278
2002-10-16,98.39800567941931
2002-10-17,99.59658854663604
2002-10-18,100.10504330809192
2002-10-21,101.25417762969371
2002-10-22,101.46429489207512
2002-10-23,101.20739437415646
2002-10-24,101.75553047409544
2002-10-25,101.69348258224353
2002-10-28,102.2157381425258
2002-10-29,101.15143721865498
2002-10-30,101.08406277769512
2002-10-31,101.7418144165011
2002-11-01,101.74181441650113
2002-11-04,103.40319563779275
2002-11-05,103.1855287337898
2002-11-06,102.69323256146677
2002-11-07,101.3532698692205
2002-11-08,101.92240384851341
2002-11-11,101.91140009712232
2002-11-12,102.56430079759188
2002-11-13,102.46855771048625
2002-11-14,103.16554816816472
2002-11-15,103.28793258949993
2002-11-18,104.00704691078072
2002-11-19,104.50963024273673
2002-11-20,103.8382141673474
2002-11-21,104.7380722741719
2002-11-22,105.25986271908914
2002-11-25,105.90805918626728
2002-11-26,105.55483584347044
2002-11-27,106.69901369289747
2002-11-28,107.17120284725007
2002-11-29,108.06061853002169
2002-12-02,108.5868210599015
2002-12-03,107.58471467178683
2002-12-04,107.6926178398662
2002-12-05,107.74126967194519
2002-12-06,107.74126967194522
2002-12-09,106.86713106195056
2002-12-10,105.991077278266
2002-12-11,105.80332995746605
2002-12-12,104.97345220211527
2002-12-13,103.97124669721833
2002-12-16,104.88133339958014
2002-12-17,104.27268570089433
2002-12-18,103.15147741764561
2002-12-19,102.87712579137991
2002-12-20,103.62346614557862
2002-12-23,102.87878648975193
2002-12-24,102.87878648975192
2002-12-25,102.87878648975192
2002-12-26,102.87878648975193
2002-12-27,100.90619275602286
2002-12-30,101.01799472247392
2002-12-31,101.01799472247393
2003-01-01,101.01799472247393
2003-01-02,103.74207660092492
2003-01-03,104.52255268253225
2003-01-06,104.52255268253221
2003-01-07,103.4312148069344
2003-01-08,102.0994688738365
2003-01-09,102.77621899703726
2003-01-10,102.96792660295498
2003-01-13,103.28300183282565
2003-01-14,103.79918805450706
2003-01-15,104.25695954364386
2003-01-16,104.87109276599105
2003-01-17,104.27189599128273
2003-01-20,103.66220901756652
2003-01-21,103.78536406238759
2003-01-22,106.00741144218279
2003-01-23,106.6336714864583
2003-01-24,105.87425132048739
2003-01-27,102.70913897977246
2003-01-28,101.90989744473885
2003-01-29,102.17622782174699
2003-01-30,102.22856147460143
2003-01-31,101.61554830098744
2003-02-03,102.81407888788469
2003-02-04,101.93897105757854
2003-02-05,102.89637309004999
2003-02-06,102.85393293409477
2003-02-07,102.18575531895341
2003-02-10,101.70643279558665
2003-02-11,102.15860204526824
2003-02-12,101.80235656942568
2003-02-13,102.27508463923077
2003-02-14,102.64861857102724
2003-02-17,103.44407632905735
2003-02-18,104.84991432774933
2003-02-19,103.50071086759786
2003-02-20,103.76682681410237
2003-02-21,103.91796456043048
2003-02-24,103.52388653672028
2003-02-25,102.07394605783293
2003-02-26,101.75045100318275
2003-02-27,102.77614278820126
2003-02-28,103.16859320311261
2003-03-03,103.7513768220435
2003-03-04,102.51414101459844
2003-03-05,102.93848859700299
2003-03-06,102.47647343149073
2003-03-07,102.03685461370216
2003-03-10,101.54699383151738
2003-03-11,101.11537708823717
2003-03-12,100.6425079187007
2003-03-13,101.53420066836868
2003-03-14,103.83574954829113
2003-03-17,104.16069523500494
2003-03-18,104.99982571129608
2003-03-19,106.03437853349543
2003-03-20,105.91268022335501
2003-03-21,108.14942217381615
2003-03-24,106.25427169402482
2003-03-25,106.7170157727975
2003-03-26,106.42492680348147
2003-03-27,106.13759384778817
2003-03-28,105.4904134732467
2003-03-31,105.10542429511298
2003-04-01,105.3484264972764
2003-04-02,107.11533902958747
2003-04-03,107.83978861166099
2003-04-04,108.8267370287251
2003-04-07,110.86075843895821
2003-04-08,110.54387272741135
2003-04-09,111.01779754163138
2003-04-10,111.1097267172258
2003-04-11,110.74477005519051
2003-04-14,110.09287712881333
2003-04-15,110.04632489720814
2003-04-16,110.17239221871341
2003-04-17,109.8002918175714
2003-04-18,109.8002918175714
2003-04-21,109.8002918175714
2003-04-22,109.94203390566588
2003-04-23,110.88823453178445
2003-04-24,110.60095903033292
2003-04-25,109.55693209843281
2003-04-28,110.9993466693257
2003-04-29,111.08438120573092
2003-04-30,111.65141235619872
2003-05-01,111.6514123561987
2003-05-02,111.5816734661681
2003-05-05,112.02553549138413
2003-05-06,113.86910827981968
2003-05-07,113.70091185582874
2003-05-08,113.97518336823498
2003-05-09,113.793136293395
2003-05-12,114.10438827611553
2003-05-13,113.89100357348585
2003-05-14,113.44604257162744
2003-05-15,113.92077925913242
2003-05-16,114.37567324201326
2003-05-19,113.04790829207276
2003-05-20,112.88027457952697
2003-05-21,112.29763769350939
2003-05-22,114.57965597856057
2003-05-23,115.047070024372
2003-05-26,115.18988776136531
2003-05-27,115.27320618241455
2003-05-28,116.24558042492384
2003-05-29,116.88016909450396
2003-05-30,117.51987745484905
2003-06-02,118.81380034459646
2003-06-03,118.85911229670285
2003-06-04,120.56994067369321
2003-06-05,121.17703828660014
2003-06-06,123.02854493290252
2003-06-09,122.24924597522885
2003-06-10,122.56138049275793
2003-06-11,124.0581707903955
2003-06-12,124.48398863709672
2003-06-13,124.5005341948823
2003-06-16,124.75276063011081
2003-06-17,125.29966168435693
2003-06-18,125.13900488790972
2003-06-19,123.81645288597551
2003-06-20,124.97203752144286
2003-06-23,123.82762846730704
2003-06-24,123.40942253552272
2003-06-25,124.49853476711954
2003-06-26,124.5065192491683
2003-06-27,125.81642348108345
2003-06-30,125.86846863065193
2003-07-01,125.17738665378441
2003-07-02,126.89484864756584
2003-07-03,127.03681623660393
2003-07-04,127.32142466100282
2003-07-07,129.00683543671028
2003-07-08,129.3048396026022
2003-07-09,129.42493236717638
2003-07-10,129.00207977258032
2003-07-11,129.5854194520224
2003-07-14,130.77122473989766
2003-07-15,130.7851047438685
2003-07-16,131.10781856788333
2003-07-17,131.99822358627367
2003-07-18,130.23081936987606
2003-07-21,129.57588880975163
2003-07-22,130.64293093312838
2003-07-23,130.54974791782587
2003-07-24,131.97992809916204
2003-07-25,130.73454075954467
2003-07-28,132.30708590350577
2003-07-29,131.61646124805074
2003-07-30,131.63076820753858
2003-07-31,132.51943984999556
2003-08-01,132.4320117541102
2003-08-04,132.16916779752617
2003-08-05,132.66634648781255
2003-08-06,131.4885858688364
2003-08-07,131.6697218569543
2003-08-08,131.35226299232968
2003-08-11,131.77454957552047
2003-08-12,131.85240730743388
2003-08-13,131.69407590682664
2003-08-14,132.23040502884356
2003-08-15,132.23040502884353
2003-08-18,132.60487662089915
2003-08-19,133.1352251626126
2003-08-20,133.87605059088523
2003-08-21,134.48135993939755
2003-08-22,134.35664389849327
2003-08-25,134.56062204654452
2003-08-26,134.24142660227218
2003-08-27,134.09768731049823
2003-08-28,135.14595367860736
2003-08-29,135.0737540725382
2003-09-01,135.8569525988613
2003-09-02,136.44878415217389
2003-09-03,138.8684733396099
2003-09-04,138.09932372388468
2003-09-05,137.42757203780573
2003-09-08,139.05602465346598
2003-09-09,138.21446377953995
2003-09-10,136.76710244507805
2003-09-11,136.94967511592662
2003-09-12,137.087581635314
2003-09-15,137.34504276266566
2003-09-16,137.8178568234695
2003-09-17,138.4129996480327
2003-09-18,138.578235676872
2003-09-19,137.6506262677853
2003-09-22,134.87111016273647
2003-09-23,134.8173256527485
2003-09-24,135.0883664156891
2003-09-25,134.6805114619119
2003-09-26,133.5366931073786
2003-09-29,132.98448324289072
2003-09-30,132.64901006356277
2003-10-01,133.55813771921294
2003-10-02,134.32450895051772
2003-10-03,135.39340537350674
2003-10-06,135.72370112990737
2003-10-07,135.5328693454405
2003-10-08,135.96155232506533
2003-10-09,136.47523748951994
2003-10-10,136.32765130806638
2003-10-13,137.1784999292203
2003-10-14,136.71069714810932
2003-10-15,137.23202779932893
2003-10-16,136.95794467428937
2003-10-17,136.49611296715008
2003-10-20,137.22924973503024
2003-10-21,137.47777283423227
2003-10-22,136.40801445651465
2003-10-23,135.93628467468002
2003-10-24,136.12775058939556
2003-10-27,136.53996306729863
2003-10-28,137.90178284720977
2003-10-29,138.7021540341114
2003-10-30,139.3410926294733
2003-10-31,140.14931002152656
2003-11-03,140.91330442904584
2003-11-04,141.09994635625
2003-11-05,141.21383102630813
2003-11-06,141.4510692840325
2003-11-07,142.88280877798456
2003-11-10,142.3746870182583
2003-11-11,142.25927494898966
2003-11-12,143.5412220873187
2003-11-13,143.90863686242497
2003-11-14,144.9918441171798
2003-11-17,142.39717116286837
2003-11-18,142.38042652089152
2003-11-19,141.92233758675928
2003-11-20,141.49509681120807
2003-11-21,142.1594315824011
2003-11-24,144.51598234034546
2003-11-25,145.21933927093497
2003-11-26,144.739846429778
2003-11-27,145.29125438306275
2003-11-28,144.86580677310258
2003-12-01,145.88177759128683
2003-12-02,146.1666937243779
2003-12-03,146.0997676907895
2003-12-04,145.67438207214664
2003-12-05,145.93191481437924
2003-12-08,145.93191481437918
2003-12-09,146.22744742803826
2003-12-10,146.11013643046059
2003-12-11,146.5118270644209
2003-12-12,146.90916293136553
2003-12-15,147.0307741805741
2003-12-16,147.24390530239185
2003-12-17,148.11318222398486
2003-12-18,148.18726795277735
2003-12-19,148.23927276312224
2003-12-22,148.98177417360898
2003-12-23,148.9758172666145
2003-12-24,148.97581726661454
2003-12-25,148.97581726661454
2003-12-26,148.97581726661454
2003-12-29,148.67574398202746
2003-12-30,148.12067748106764
2003-12-31,148.1206774810676
2004-01-01,148.1206774810676
2004-01-02,150.56268642847988
2004-01-05,151.11192043298115
2004-01-06,151.11192043298112
2004-01-07,151.8639655891308
2004-01-08,153.4064269798044
2004-01-09,153.34092022892014
2004-01-12,153.75590038437318
2004-01-13,154.913030999035
2004-01-14,155.99126275817918
2004-01-15,157.2844469235897
2004-01-16,158.2244121274933
2004-01-19,159.09993048384882
2004-01-20,159.2390006088152
2004-01-21,159.0225992344873
2004-01-22,158.23592293850396
2004-01-23,157.94733432226582
2004-01-26,157.76125360154134
2004-01-27,159.16459889049898
2004-01-28,159.7455062859736
2004-01-29,160.0575522125596
2004-01-30,159.54044775638778
2004-02-02,159.40733593162986
2004-02-03,158.95648852409047
2004-02-04,158.46996961665118
2004-02-05,159.17163874972556
2004-02-06,160.2263777990042
2004-02-09,161.86198740228897
2004-02-10,162.6881439332156
2004-02-11,163.08905649801474
2004-02-12,164.0246439112606
2004-02-13,164.542852047979
2004-02-16,165.45101836849082
2004-02-17,166.61702008652435
2004-02-18,166.88809236602057
2004-02-19,167.2368024935137
2004-02-20,167.1387560720908
2004-02-23,167.20032659210148
2004-02-24,165.41684186798358
2004-02-25,165.94399933395187
2004-02-26,166.43230486629028
2004-02-27,167.88794454413858
2004-03-01,168.24677779192004
2004-03-02,167.96705367373448
2004-03-03,167.59257150633243
2004-03-04,167.92938338603648
2004-03-05,168.47669867859994
2004-03-08,168.855924864202
2004-03-09,168.4149098630501
2004-03-10,168.33653246455353
2004-03-11,165.6577997340986
2004-03-12,164.11729085856746
2004-03-15,158.6608333385229
2004-03-16,160.5206093757027
2004-03-17,162.39312749895436
2004-03-18,160.76402198988143
2004-03-19,160.58212135357965
2004-03-22,157.84540130413228
2004-03-23,158.0350160627844
2004-03-24,157.95115045504951
2004-03-25,160.8423318390852
2004-03-26,160.17976230959482
2004-03-29,160.98607913636295
2004-03-30,160.72433742342835
2004-03-31,161.0569750166413
2004-04-01,162.6552930279739
2004-04-02,164.0853997572362
2004-04-05,165.07786171729953
2004-04-06,164.82360184406812
2004-04-07,165.4094404317999
2004-04-08,166.58846783329884
2004-04-09,166.58846783329884
2004-04-12,166.58846783329886
2004-04-13,167.44280289123478
2004-04-14,165.78540725636975
2004-04-15,166.33559140992193
2004-04-16,167.4404285980391
2004-04-19,166.68170487393544
2004-04-20,166.934599137816
2004-04-21,165.04612254655635
2004-04-22,166.0480447834904
2004-04-23,166.53171612286005
2004-04-26,167.31087619968815
2004-04-27,167.4315793618968
2004-04-28,166.7077401040615
2004-04-29,164.9967811156987
2004-04-30,164.41574222400368
2004-05-03,165.36911500939803
2004-05-04,164.98528040275627
2004-05-05,164.66310224099146
2004-05-06,162.9059892465586
2004-05-07,162.4842285448382
2004-05-10,158.11203428530638
2004-05-11,159.05056511870103
2004-05-12,158.010960575287
2004-05-13,157.50106437453863
2004-05-14,156.39535682117625
2004-05-17,153.5860591602026
2004-05-18,154.63006773420037
2004-05-19,157.3037806839555
2004-05-20,156.4678767451611
2004-05-21,156.5532525517622
2004-05-24,158.32793632034628
2004-05-25,157.448825987168
2004-05-26,158.9294691359355
2004-05-27,159.27699668444555
2004-05-28,158.75501430919545
2004-05-31,158.55946427846362
2004-06-01,157.33054154478305
2004-06-02,157.41434001803952
2004-06-03,158.2155740243843
2004-06-04,159.37180411461748
2004-06-07,159.8914183454088
2004-06-08,160.71302189692761
2004-06-09,160.198203941036
2004-06-10,159.96540757244483
2004-06-11,160.34876852527395
2004-06-14,160.00921213397908
2004-06-15,159.67550303974636
2004-06-16,160.6207804445763
2004-06-17,160.612513308259
2004-06-18,160.27201451078946
2004-06-21,160.34320259992137
2004-06-22,160.29896327380186
2004-06-23,160.54029237038947
2004-06-24,160.2505418659655
2004-06-25,160.07235314017439
2004-06-28,161.32811134301798
2004-06-29,161.43607425880032
2004-06-30,161.8180274692582
2004-07-01,162.26021099375623
2004-07-02,162.40559840705464
2004-07-05,162.48570268942208
2004-07-06,161.9939186852085
2004-07-07,163.05496377786992
2004-07-08,163.3593569526365
2004-07-09,163.97286560812643
2004-07-12,163.68050459010084
2004-07-13,163.83621023582876
2004-07-14,163.29746037273915
2004-07-15,163.62567995414295
2004-07-16,163.87697723723122
2004-07-19,164.37795597600007
2004-07-20,164.3163607233836
2004-07-21,164.20910856289223
2004-07-22,163.99631900383693
2004-07-23,163.68344794606168
2004-07-26,163.27037170198497
