Date; FTSE Italia PMI PIR;WORLD;WORLD SMALL CAP;ITALY SMALL CAP;ITALY LARGE MID; FTSE Italia PMI PIR;WORLD;WORLD SMALL CAP;ITALY SMALL CAP;ITALY LARGE MID;;;;;;;
13/02/2001;;135,8051693;105,3770316;98,77803446;121,4742065;;;;;;;;;;;;
14/02/2001;;135,3883663;105,5704322;97,75045731;120,0797693;;;;;;;;;;;;
15/02/2001;;138,1844608;107,4409678;98,08477409;120,3409855;;;;;;;;;;;;
16/02/2001;;134,5359066;105,5712695;97,64721513;118,3819386;;;;;;;;;;;;
19/02/2001;;133,7332013;104,8216446;97,44381939;118,2305578;;;;;;;;;;;;
20/02/2001;;133,5004868;105,5687783;97,46864206;116,5491561;;;;;;;;;;;;
21/02/2001;;131,2517905;104,102627;97,03973944;115,9506848;;;;;;;;;;;;
22/02/2001;;131,4367203;103,530398;97,12644772;115,210892;;;;;;;;;;;;
23/02/2001;;130,4457254;103,7627676;96,08403002;113,7360644;;;;;;;;;;;;
26/02/2001;;132,0126438;104,711269;96,48008589;115,3805631;;;;;;;;;;;;
27/02/2001;;130,6052279;103,6203333;96,67692928;114,6523719;;;;;;;;;;;;
28/02/2001;;129,2281102;102,795511;96,61357236;115,0154177;;;;;;;;;;;;
01/03/2001;;127,7490169;101,536031;95,37212278;113,4646852;;;;;;;;;;;;
02/03/2001;;126,1788754;100,9144188;94,96484186;112,0960543;;;;;;;;;;;;
05/03/2001;;127,6683767;101,5125027;95,40529216;111,9473956;;;;;;;;;;;;
06/03/2001;;129,0022811;102,4062327;95,92989329;114,0265819;;;;;;;;;;;;
07/03/2001;;129,7835116;103,0013708;95,72478387;114,5775989;;;;;;;;;;;;
08/03/2001;;129,2452454;102,6316701;96,50594794;114,5425302;;;;;;;;;;;;
09/03/2001;;127,1053425;101,9728636;96,17536782;113,0289754;;;;;;;;;;;;
12/03/2001;;122,9029256;99,89388369;94,19801135;110,1031634;;;;;;;;;;;;
13/03/2001;;124,2575906;100,0712695;93,95070592;110,1796519;;;;;;;;;;;;
14/03/2001;;122,2263854;99,15925688;92,5085804;108,9705563;;;;;;;;;;;;
15/03/2001;;123,9516962;99,37953445;93,09842993;109,3783562;;;;;;;;;;;;
16/03/2001;;122,4494503;98,95608963;92,75583337;107,9406429;;;;;;;;;;;;
19/03/2001;;123,3097031;99,30621974;92,58714578;107,8615416;;;;;;;;;;;;
20/03/2001;;121,8000272;98,47308612;93,01186836;109,2634795;;;;;;;;;;;;
21/03/2001;;121,0722716;98,44805664;91,89991157;108,7719541;;;;;;;;;;;;
22/03/2001;;120,0253805;97,75294872;88,85657949;103,8661467;;;;;;;;;;;;
23/03/2001;;121,6852486;98,79019339;89,43985138;106,0724074;;;;;;;;;;;;
26/03/2001;;124,182691;100,0236098;90,56584131;108,6714529;;;;;;;;;;;;
27/03/2001;;126,4548536;100,3930702;91,28992866;111,3472972;;;;;;;;;;;;
28/03/2001;;125,3247223;100,6083863;92,01466094;110,1376856;;;;;;;;;;;;
29/03/2001;;125,1427318;100,5686019;92,45599396;111,435307;;;;;;;;;;;;
30/03/2001;;125,5798235;101,0175097;93,44025276;112,1139007;;;;;;;;;;;;
02/04/2001;;124,6001231;100,0936536;93,74898596;112,6357894;;;;;;;;;;;;
03/04/2001;;120,8750304;98,44467832;92,21471044;109,8033223;;;;;;;;;;;;
04/04/2001;;119,5299282;97,23037168;91,74076708;110,9853814;;;;;;;;;;;;
05/04/2001;;123,9955193;100,1125533;92,50240439;112,7632158;;;;;;;;;;;;
06/04/2001;;122,2509394;99,20030836;93,16836787;112,6170459;;;;;;;;;;;;
09/04/2001;;122,733655;99,36494471;93,3926415;114,0429088;;;;;;;;;;;;
10/04/2001;;126,4064942;101,4986202;93,20104904;115,2069315;;;;;;;;;;;;
11/04/2001;;127,2272452;102,3475694;93,27451587;113,9367292;;;;;;;;;;;;
12/04/2001;;127,5340334;102,5746752;93,34236064;114,2978881;;;;;;;;;;;;
13/04/2001;;127,474213;102,7209401;93,34236064;114,2978881;;;;;;;;;;;;
16/04/2001;;128,1047318;103,1740385;93,34236064;114,2978881;;;;;;;;;;;;
17/04/2001;;128,8600513;103,7407953;93,81419247;114,4259803;;;;;;;;;;;;
18/04/2001;;134,1915046;105,9733006;94,6347273;116,4861017;;;;;;;;;;;;
19/04/2001;;133,6749459;105,3525195;94,6018483;116,1403546;;;;;;;;;;;;
20/04/2001;;131,3459002;103,9397371;95,18791034;115,1963157;;;;;;;;;;;;
23/04/2001;;130,3483025;104,0702169;93,73916629;113,9438985;;;;;;;;;;;;
24/04/2001;;129,8912877;104,840399;94,23069298;115,3670282;;;;;;;;;;;;
25/04/2001;;130,7455666;105,6446425;94,80483341;115,7897528;;;;;;;;;;;;
26/04/2001;;131,0279007;106,047974;94,84486356;115,3891001;;;;;;;;;;;;
27/04/2001;;133,5119147;107,4085225;94,93295372;116,2959315;;;;;;;;;;;;
30/04/2001;;134,4490466;108,6637109;95,38830668;117,8208687;;;;;;;;;;;;
01/05/2001;;135,5057771;109,5196789;95,38830668;117,8208687;;;;;;;;;;;;
02/05/2001;;135,5676891;109,7440572;96,17599212;117,6775738;;;;;;;;;;;;
03/05/2001;;133,564182;109,4577837;96,79019751;115,3179993;;;;;;;;;;;;
04/05/2001;;134,6999536;109,7464565;96,31977909;115,2749978;;;;;;;;;;;;
07/05/2001;;135,302492;109,8983987;97,08758872;115,7926225;;;;;;;;;;;;
08/05/2001;;135,4396532;110,2230627;97,10510369;114,9695063;;;;;;;;;;;;
09/05/2001;;134,7513732;109,8786319;96,80894882;113,9086994;;;;;;;;;;;;
10/05/2001;;135,5087801;110,2924139;97,32886079;115,1272035;;;;;;;;;;;;
11/05/2001;;135,5291609;110,7230218;97,23299887;115,0352014;;;;;;;;;;;;
14/05/2001;;134,9538152;110,4244813;98,14065681;115,7191756;;;;;;;;;;;;
15/05/2001;;135,0181688;110,3343925;98,74481788;115,2557511;;;;;;;;;;;;
16/05/2001;;136,2062646;110,0241813;98,75516832;114,5477972;;;;;;;;;;;;
17/05/2001;;137,4830307;111,6046091;99,61428535;114,6108389;;;;;;;;;;;;
18/05/2001;;138,2325326;112,193376;100,1785103;114,835388;;;;;;;;;;;;
21/05/2001;;140,0391893;113,5927709;100,1746124;114,6162654;;;;;;;;;;;;
22/05/2001;;141,1733034;114,7455762;100,604335;115,8880533;;;;;;;;;;;;
23/05/2001;;140,559657;115,0146552;100,3248745;115,7545212;;;;;;;;;;;;
24/05/2001;;141,1799702;115,4667651;100,4648415;116,4687087;;;;;;;;;;;;
25/05/2001;;140,019846;115,4248346;100,6088668;115,4431204;;;;;;;;;;;;
28/05/2001;;139,5175472;114,8928577;100,4134515;115,9436198;;;;;;;;;;;;
29/05/2001;;139,5725135;115,2913901;99,73073721;115,0584122;;;;;;;;;;;;
30/05/2001;;137,1490885;113,7255549;98,5139295;113,2306375;;;;;;;;;;;;
31/05/2001;;138,794891;114,882646;99,46718173;112,6087731;;;;;;;;;;;;
01/06/2001;;139,1835852;115,6150667;100,1318094;112,3628459;;;;;;;;;;;;
04/06/2001;;139,6215941;116,061709;100,3061293;111,6272957;;;;;;;;;;;;
05/06/2001;;140,8147912;116,7273158;101,2427371;112,3578277;;;;;;;;;;;;
06/06/2001;;139,8683899;116,4558844;101,2374905;111,4360082;;;;;;;;;;;;
07/06/2001;;139,824978;116,4753137;101,3377885;112,1575864;;;;;;;;;;;;
08/06/2001;;139,2640804;116,5328036;101,4651558;112,8578186;;;;;;;;;;;;
11/06/2001;;138,823988;116,6540031;101,3089183;112,7045656;;;;;;;;;;;;
12/06/2001;;136,7809658;114,9405161;100,1739907;111,3435539;;;;;;;;;;;;
13/06/2001;;136,0627803;114,8942901;100,4811903;111,902382;;;;;;;;;;;;
14/06/2001;;133,5108441;113,2163482;99,68319266;110,1000283;;;;;;;;;;;;
15/06/2001;;132,180527;112,0987511;99,22425011;109,1721958;;;;;;;;;;;;
18/06/2001;;131,4337757;111,3917451;98,79593726;107,7327444;;;;;;;;;;;;
19/06/2001;;132,1930025;111,5579521;99,20394664;107,7738107;;;;;;;;;;;;
20/06/2001;;133,3627903;111,8300503;98,61999175;106,810785;;;;;;;;;;;;
21/06/2001;;134,1763844;112,1292426;97,92729587;105,7938816;;;;;;;;;;;;
22/06/2001;;133,671985;111,7904786;97,48513328;106,4116034;;;;;;;;;;;;
25/06/2001;;132,3220261;110,9541657;98,01532837;107,3660428;;;;;;;;;;;;
26/06/2001;;131,4987318;111,4710003;97,09545667;106,0039899;;;;;;;;;;;;
27/06/2001;;131,2646646;111,5738511;97,06354678;106,6994436;;;;;;;;;;;;
28/06/2001;;133,8085907;112,7677977;96,37354112;107,3839622;;;;;;;;;;;;
29/06/2001;;134,5934949;114,7350756;97,04998329;107,9929833;;;;;;;;;;;;
02/07/2001;;135,966643;113,6210377;96,77373461;109,9520263;;;;;;;;;;;;
03/07/2001;;135,3109234;113,4947993;96,68850145;109,5934373;;;;;;;;;;;;
04/07/2001;;135,0075869;113,2971609;96,8667584;109,1263508;;;;;;;;;;;;
05/07/2001;;134,5347245;113,6752504;96,86175895;109,1992254;;;;;;;;;;;;
06/07/2001;;130,7271854;111,4067479;96,27304008;106,8962288;;;;;;;;;;;;
09/07/2001;;130,6663113;110,4288346;95,80833982;107,2637355;;;;;;;;;;;;
10/07/2001;;128,8748275;109,7622454;95,97423714;106,5238579;;;;;;;;;;;;
11/07/2001;;127,5718233;108,6884654;94,93117836;105,477792;;;;;;;;;;;;
12/07/2001;;130,9823326;110,8817417;94,91445533;105,4166611;;;;;;;;;;;;
13/07/2001;;131,6388171;111,1719066;94,60732385;105,4078827;;;;;;;;;;;;
16/07/2001;;130,3102588;110,2320356;94,3355566;105,4233759;;;;;;;;;;;;
17/07/2001;;130,8842449;110,615831;93,10676595;103,6255844;;;;;;;;;;;;
18/07/2001;;127,7045733;108,2839137;92,14845703;102,2335302;;;;;;;;;;;;
19/07/2001;;128,9241405;109,0504743;91,66733235;103,9640423;;;;;;;;;;;;
20/07/2001;;128,0351889;108,7559321;91,78517985;103,5792568;;;;;;;;;;;;
23/07/2001;;127,0560418;107,8943029;91,87402317;104,365309;;;;;;;;;;;;
24/07/2001;;124,8839873;106,6747472;91,40356211;104,0531606;;;;;;;;;;;;
25/07/2001;;125,0972716;106,2605983;90,89440004;103,0689601;;;;;;;;;;;;
26/07/2001;;126,2320666;107,0417831;90,54828968;103,5748913;;;;;;;;;;;;
27/07/2001;;127,3761912;107,5626115;90,44799375;104,6793683;;;;;;;;;;;;
30/07/2001;;127,3118122;106,867657;89,90114407;106,2707039;;;;;;;;;;;;
31/07/2001;;128,4840896;107,3204893;89,79042422;106,7225185;;;;;;;;;;;;
01/08/2001;;128,6320603;107,6251624;90,69094056;106,7137849;;;;;;;;;;;;
02/08/2001;;129,077989;108,2024765;90,88492957;106,3944212;;;;;;;;;;;;
03/08/2001;;127,8022921;107,5837528;91,4337158;105,982249;;;;;;;;;;;;
06/08/2001;;127,5247811;107,5820168;91,42621398;106,8322714;;;;;;;;;;;;
07/08/2001;;128,3442105;107,8461116;91,94388911;107,0480583;;;;;;;;;;;;
08/08/2001;;126,6358852;107,2616447;91,95471728;106,4014211;;;;;;;;;;;;
09/08/2001;;124,2583973;105,605637;91,43299338;105,3543596;;;;;;;;;;;;
10/08/2001;;123,7653002;105,31735;90,85153237;103,7673656;;;;;;;;;;;;
13/08/2001;;123,4375474;104,8412568;91,48325744;104,1664299;;;;;;;;;;;;
14/08/2001;;124,125934;105,691113;91,74802341;105,00031;;;;;;;;;;;;
15/08/2001;;122,2731298;105,0625353;91,74802341;105,00031;;;;;;;;;;;;
16/08/2001;;121,6715786;105,0382734;90,85761251;104,0718664;;;;;;;;;;;;
17/08/2001;;119,5324639;104,1649002;90,26493278;102,1408264;;;;;;;;;;;;
20/08/2001;;120,2118867;104,1680914;89,61465948;101,9057304;;;;;;;;;;;;
21/08/2001;;119,9463644;104,1010374;89,4405872;102,3820396;;;;;;;;;;;;
22/08/2001;;119,6397109;103,9778897;89,10841039;102,8497857;;;;;;;;;;;;
23/08/2001;;120,0828443;104,1418998;89,17162696;103,2756131;;;;;;;;;;;;
24/08/2001;;121,9263467;104,631627;89,63570601;104,7618926;;;;;;;;;;;;
27/08/2001;;122,1060559;104,966246;89,70041294;104,5270331;;;;;;;;;;;;
28/08/2001;;120,5595703;104,3408851;89,10586828;103,3000575;;;;;;;;;;;;
29/08/2001;;119,4505299;104,1461238;88,64771563;104,0830042;;;;;;;;;;;;
30/08/2001;;117,4486324;103,4034137;87,52215394;102,4332759;;;;;;;;;;;;
31/08/2001;;117,8011205;103,1504712;87,61929285;101,7438458;;;;;;;;;;;;
03/09/2001;;117,2691914;102,5371737;86,95712975;100,6044107;;;;;;;;;;;;
04/09/2001;;119,6322545;104,0800639;86,27870316;100,5604434;;;;;;;;;;;;
05/09/2001;;119,03925;103,418188;84,38410976;98,13733082;;;;;;;;;;;;
06/09/2001;;116,4271788;102,1862572;82,94306679;95,09976218;;;;;;;;;;;;
07/09/2001;;113,1846063;99,94772709;82,28362602;94,50300533;;;;;;;;;;;;
10/09/2001;;113,3057058;98,28128266;80,417694;93,61614741;;;;;;;;;;;;
11/09/2001;;110,6143929;96,58938659;76,11330009;87,3999226;;;;;;;;;;;;
12/09/2001;;110,3240762;94,59853226;74,7860984;86,8987273;;;;;;;;;;;;
13/09/2001;;110,6182137;94,90301525;74,84216995;88,00680888;;;;;;;;;;;;
14/09/2001;;108,2079863;93,84285383;69,97267735;82,87043676;;;;;;;;;;;;
17/09/2001;;105,4547846;90,16258277;67,53838854;83,21526935;;;;;;;;;;;;
18/09/2001;;104,7407228;89,53188947;67,19199878;81,4482036;;;;;;;;;;;;
19/09/2001;;102,8152829;88,29296783;68,61272566;79,58299219;;;;;;;;;;;;
20/09/2001;;99,8755781;85,90075346;66,92266381;76,24110761;;;;;;;;;;;;
21/09/2001;;98,46375665;84,47120057;63,43611509;72,76068065;;;;;;;;;;;;
24/09/2001;;102,2473794;86,29415385;65,20548015;77,8473815;;;;;;;;;;;;
25/09/2001;;102,5560754;86,63640204;67,46017395;79,97379017;;;;;;;;;;;;
26/09/2001;;102,770272;86,61713054;69,1878414;82,1550319;;;;;;;;;;;;
27/09/2001;;103,7664688;86,67373683;68,9963546;83,61907089;;;;;;;;;;;;
28/09/2001;;107,1281055;89,37978901;70,33090968;87,50043286;;;;;;;;;;;;
01/10/2001;;106,0779014;88,18768041;68,60201721;85,43639987;;;;;;;;;;;;
02/10/2001;;107,2205023;88,76631039;69,27577247;86,61668979;;;;;;;;;;;;
03/10/2001;;107,9146273;89,91028469;69,37090665;87,64736886;;;;;;;;;;;;
04/10/2001;;109,7632633;91,97839217;71,22319768;89,4907588;;;;;;;;;;;;
05/10/2001;;109,2430171;91,24819344;70,86187203;87,71883085;;;;;;;;;;;;
08/10/2001;;108,7306513;90,6757004;70,66645655;88,7197832;;;;;;;;;;;;
09/10/2001;;108,094678;90,42579613;70,4661876;88,44971078;;;;;;;;;;;;
10/10/2001;;110,6974345;92,65788641;71,42853541;90,96238537;;;;;;;;;;;;
11/10/2001;;113,235066;95,76775585;72,82705648;92,10614593;;;;;;;;;;;;
12/10/2001;;112,6241519;95,341423;72,1613659;90,79010862;;;;;;;;;;;;
15/10/2001;;111,6105773;95,23989634;71,8145106;89,16556208;;;;;;;;;;;;
16/10/2001;;112,2622608;96,08989976;72,67632757;90,56680731;;;;;;;;;;;;
17/10/2001;;112,1987088;95,61621856;73,41672844;92,21038648;;;;;;;;;;;;
18/10/2001;;111,2637133;94,96570971;73,01078956;91,69431442;;;;;;;;;;;;
19/10/2001;;111,4892126;95,69201768;72,80254682;89,50434514;;;;;;;;;;;;
22/10/2001;;113,407747;96,91054091;73,2529717;91,49251197;;;;;;;;;;;;
23/10/2001;;114,4609817;97,42406381;73,91872723;94,12260761;;;;;;;;;;;;
24/10/2001;;114,2543224;97,48613588;73,90718031;94,51293196;;;;;;;;;;;;
25/10/2001;;114,0565266;98,44713246;73,60792532;92,17778219;;;;;;;;;;;;
26/10/2001;;115,3366853;99,33589139;74,5216001;94,44052432;;;;;;;;;;;;
29/10/2001;;111,7844019;97,10830572;73,68050227;92,96538355;;;;;;;;;;;;
30/10/2001;;109,3861001;95,05738821;71,30764682;89,61048899;;;;;;;;;;;;
31/10/2001;;110,3858171;96,41236748;72,48823277;91,29380402;;;;;;;;;;;;
01/11/2001;;111,5665381;96,77789765;72,55716931;91,38788722;;;;;;;;;;;;
02/11/2001;;112,0213463;96,92885153;72,28951736;90,68944537;;;;;;;;;;;;
05/11/2001;;114,3993334;98,37297248;72,8731436;92,71559373;;;;;;;;;;;;
06/11/2001;;115,5640582;99,37586057;72,19507943;91,24388293;;;;;;;;;;;;
07/11/2001;;115,0598658;99,14678189;72,25172011;91,90672202;;;;;;;;;;;;
08/11/2001;;116,8349027;99,95881944;72,73866964;93,54176024;;;;;;;;;;;;
09/11/2001;;116,4008658;99,44237729;72,46551097;93,13863447;;;;;;;;;;;;
12/11/2001;;115,2691505;99,22830784;71,17230498;90,3329425;;;;;;;;;;;;
13/11/2001;;118,5426698;101,7246837;72,64427351;92,92543289;;;;;;;;;;;;
14/11/2001;;118,6272722;102,4325062;72,85932259;92,74192306;;;;;;;;;;;;
15/11/2001;;119,3469318;102,4988143;73,59539642;93,11262787;;;;;;;;;;;;
16/11/2001;;119,0167682;102,5038336;74,17178068;94,12169238;;;;;;;;;;;;
19/11/2001;;120,9306268;104,532454;77,20290185;96,59612955;;;;;;;;;;;;
20/11/2001;;119,6149326;103,4281328;77,52270058;95,35783007;;;;;;;;;;;;
21/11/2001;;119,8621969;103,722654;77,74233622;95,13192837;;;;;;;;;;;;
22/11/2001;;119,8523206;103,5536338;78,66277179;95,77139229;;;;;;;;;;;;
23/11/2001;;120,6418828;104,486872;78,88265496;96,05880264;;;;;;;;;;;;
26/11/2001;;121,0135395;105,1481352;79,832959;95,04239911;;;;;;;;;;;;
27/11/2001;;119,8581163;104,9006906;78,4807807;93,41643926;;;;;;;;;;;;
28/11/2001;;117,57649;103,1193422;78,32613085;93,19059105;;;;;;;;;;;;
29/11/2001;;118,1378707;103,876006;78,92255464;93,68716521;;;;;;;;;;;;
30/11/2001;;117,5979937;103,0900887;79,14416578;93,53713424;;;;;;;;;;;;
03/12/2001;;116,9638937;102,5352517;79,35915871;93,06431008;;;;;;;;;;;;
04/12/2001;;118,2009019;103,8920611;80,19465909;94,15987643;;;;;;;;;;;;
05/12/2001;;121,3579217;106,5337594;81,54851507;97,24591944;;;;;;;;;;;;
06/12/2001;;121,1175793;106,9091242;81,38526134;97,52988097;;;;;;;;;;;;
07/12/2001;;120,0866269;106,6411178;81,81577653;97,16380281;;;;;;;;;;;;
10/12/2001;;118,3568433;105,7177891;80,71826664;95,28970138;;;;;;;;;;;;
11/12/2001;;118,0686643;105,5473024;80,78115606;95,28280684;;;;;;;;;;;;
12/12/2001;;117,4404017;105,0303143;80,35796115;93,80577674;;;;;;;;;;;;
13/12/2001;;115,2582495;103,420558;78,97010049;91,66766037;;;;;;;;;;;;
14/12/2001;;114,5713882;102,6757499;78,50696568;91,137894;;;;;;;;;;;;
17/12/2001;;115,664896;103,0112641;78,58081653;93,97657628;;;;;;;;;;;;
18/12/2001;;116,5751551;103,8294836;78,36393298;93,37016147;;;;;;;;;;;;
19/12/2001;;117,0200475;103,5096086;77,61635544;92,33481312;;;;;;;;;;;;
20/12/2001;;116,404903;102,6923816;76,9139756;91,40731361;;;;;;;;;;;;
21/12/2001;;118,1046301;104,754615;76,88369746;93,52777068;;;;;;;;;;;;
24/12/2001;;119,0033998;105,9657797;76,88369746;93,52777068;;;;;;;;;;;;
25/12/2001;;118,9655539;105,9963275;76,88369746;93,52777068;;;;;;;;;;;;
26/12/2001;;119,1236873;106,4047286;76,88369746;93,52777068;;;;;;;;;;;;
27/12/2001;;119,5091736;106,4336141;78,05396686;95,11306993;;;;;;;;;;;;
28/12/2001;;120,6764287;107,6480154;78,90612554;95,27490099;;;;;;;;;;;;
31/12/2001;;118,9831601;106,313324;78,90612554;95,27490099;;-12%;6%;-21%;-23%;;;;;;;
01/01/2002;;118,9831601;106,3137978;78,90612554;95,27490099;;-12%;6%;-21%;-23%;;;;;;;
02/01/2002;;117,5708981;104,9202491;79,01515942;94,23226057;;-11%;7%;-20%;-23%;;;;;;;
03/01/2002;;119,3394481;106,6225435;79,57874289;96,10617463;;-12%;8%;-18%;-20%;;;;;;;
04/01/2002;;120,7805106;108,2571593;79,32316261;95,69238332;;-11%;10%;-19%;-21%;;;;;;;
07/01/2002;;120,2685209;108,0369547;79,52061646;94,76798705;;-9%;11%;-18%;-22%;;;;;;;
08/01/2002;;119,5355197;108,1009174;79,02117035;95,37450818;;-10%;11%;-18%;-22%;;;;;;;
09/01/2002;;119,3472742;108,0885707;79,59625603;95,5505294;;-10%;10%;-17%;-21%;;;;;;;
10/01/2002;;118,4550852;107,3771213;79,22804763;93,65386392;;-11%;9%;-17%;-23%;;;;;;;
11/01/2002;;118,2087616;106,9748228;79,07839853;94,41294724;;-11%;9%;-18%;-24%;;;;;;;
14/01/2002;;116,6637287;105,3829401;77,90061269;92,16459288;;-12%;7%;-20%;-26%;;;;;;;
15/01/2002;;117,5614319;105,6262116;77,88882777;93,335984;;-12%;6%;-20%;-25%;;;;;;;
16/01/2002;;116,8174328;104,9532834;77,26862284;92,11966494;;-13%;5%;-20%;-26%;;;;;;;
17/01/2002;;118,1656228;105,7149586;77,96749851;93,36752134;;-14%;4%;-21%;-26%;;;;;;;
18/01/2002;;117,1524078;104,7203111;77,77364533;93,72545079;;-14%;4%;-21%;-25%;;;;;;;
21/01/2002;;117,0044089;104,8861006;77,53725755;92,86263288;;-15%;3%;-22%;-26%;;;;;;;
22/01/2002;;116,2788808;104,1797788;77,83834847;93,53973875;;-15%;2%;-22%;-25%;;;;;;;
23/01/2002;;116,7423491;104,8694043;78,66551995;93,82667887;;-15%;2%;-21%;-25%;;;;;;;
24/01/2002;;118,107605;105,9805745;79,37719495;94,2775559;;-16%;2%;-21%;-25%;;;;;;;
25/01/2002;;119,4858358;107,1617227;78,99469504;94,80154902;;-15%;3%;-21%;-25%;;;;;;;
28/01/2002;;120,2449701;107,7305167;80,13207667;95,87289813;;-14%;4%;-20%;-24%;;;;;;;
29/01/2002;;117,5685314;106,6781757;81,21692746;95,10910952;;-16%;2%;-19%;-24%;;;;;;;
30/01/2002;;117,63421;106,9282773;80,78528166;94,61102386;;-16%;2%;-19%;-25%;;;;;;;
31/01/2002;;119,3196308;107,6942948;81,92418398;95,04202878;;-15%;3%;-18%;-25%;;;;;;;
01/02/2002;;118,6887207;107,407856;81,73777297;94,91692322;;-14%;3%;-18%;-24%;;;;;;;
04/02/2002;;115,9979849;105,4868736;81,88250062;93,46297636;;-16%;1%;-18%;-25%;;;;;;;
05/02/2002;;114,7445172;104,4280217;80,84084862;91,85762923;;-16%;0%;-19%;-26%;;;;;;;
06/02/2002;;113,9478315;103,5168605;79,56804236;90,40675535;;-17%;-1%;-20%;-27%;;;;;;;
07/02/2002;;114,1491389;102,9925176;80,03456874;90,71313862;;-16%;-2%;-20%;-25%;;;;;;;
08/02/2002;;114,9572859;103,9367606;80,28282715;91,1381453;;-16%;-1%;-20%;-25%;;;;;;;
11/02/2002;;115,8243619;104,3973018;80,25591398;90,91186564;;-14%;0%;-19%;-25%;;;;;;;
12/02/2002;;115,8651099;104,9552796;79,79301595;90,12888141;;-15%;0%;-19%;-26%;;;;;;;
13/02/2002;;117,2519205;106,0624918;80,20542643;91,63674873;;-14%;1%;-19%;-25%;;;;;;;
14/02/2002;;117,8627004;106,0062555;80,4855949;92,64925994;;-13%;0%;-18%;-23%;;;;;;;
15/02/2002;;116,406521;105,2443143;80,5089561;91,52279959;;-16%;-2%;-18%;-24%;;;;;;;
18/02/2002;;116,5223767;105,5393889;80,17931926;91,12959179;;-13%;0%;-18%;-23%;;;;;;;
19/02/2002;;113,9452974;103,3933127;78,82539495;89,2945626;;-15%;-1%;-19%;-24%;;;;;;;
