Date,SWEDEN IMI VALUE WEIGHTED
1997-07-31,2058.3971277991886
1997-08-01,2044.2512849874854
1997-08-04,2028.4918902322522
1997-08-05,2030.608890083888
1997-08-06,2069.6478823225075
1997-08-07,2111.3082004411963
1997-08-08,2117.8427852670256
1997-08-11,2121.038109254022
1997-08-12,2128.7118770034517
1997-08-13,2103.9424808002295
1997-08-14,2078.361418351498
1997-08-15,2071.584031200677
1997-08-18,2040.9622712348628
1997-08-19,2051.7617897676223
1997-08-20,2060.179707133144
1997-08-21,2061.91805203495
1997-08-22,2033.2023564793988
1997-08-25,2018.9210034963721
1997-08-26,2021.3629108418463
1997-08-27,2022.153791437424
1997-08-28,2017.3600652807993
1997-08-29,2000.3856985853356
1997-09-01,2016.1533346092826
1997-09-02,2035.5537813498877
1997-09-03,2037.1090439495338
1997-09-04,2036.2882262412522
1997-09-05,2050.6412792657434
1997-09-08,2078.2507724475377
1997-09-09,2086.5567050770615
1997-09-10,2075.2411925551824
1997-09-11,2045.3288358816217
1997-09-12,2068.101334150194
1997-09-15,2100.0297217057737
1997-09-16,2106.40459710222
1997-09-17,2125.1646597426525
1997-09-18,2154.9325314281596
1997-09-19,2144.5071740091903
1997-09-22,2152.2443177486857
1997-09-23,2155.7162805974967
1997-09-24,2190.539683248218
1997-09-25,2180.0309082146478
1997-09-26,2186.9104757075024
1997-09-29,2195.6292282353766
1997-09-30,2200.6427016201887
1997-10-01,2206.867261220184
1997-10-02,2218.300092710452
1997-10-03,2239.656700985882
1997-10-06,2235.2571024845774
1997-10-07,2251.527689803668
1997-10-08,2246.6544442450913
1997-10-09,2225.50370041531
1997-10-10,2206.0302451903412
1997-10-13,2215.6767309429424
1997-10-14,2213.2882085262804
1997-10-15,2199.102457689307
1997-10-16,2193.9798782599273
1997-10-17,2133.72290620699
1997-10-20,2126.2681119307836
1997-10-21,2129.8091675803817
1997-10-22,2116.386010611512
1997-10-23,2077.900974664954
1997-10-24,2059.379392197566
1997-10-27,1981.33412528206
1997-10-28,1904.1779689030905
1997-10-29,2016.068990915144
1997-10-30,1972.4022210708893
1997-10-31,1976.3862320977414
1997-11-03,2010.5650498226296
1997-11-04,2015.8890103787778
1997-11-05,2031.3241733580476
1997-11-06,2021.914134625437
1997-11-07,1994.1843885560672
1997-11-10,2000.4260171591532
1997-11-11,1990.2866938886125
1997-11-12,1983.24394856698
1997-11-13,1970.541649796696
1997-11-14,1946.0740957930955
1997-11-17,1984.2290974556645
1997-11-18,2010.7672657313908
1997-11-19,2013.3247693347014
1997-11-20,2052.9762053670743
1997-11-21,2071.0551174250363
1997-11-24,2046.4810773988693
1997-11-25,2019.641239476041
1997-11-26,2011.0937272097744
1997-11-27,1998.9553975795093
1997-11-28,2019.9315345893867
1997-12-01,2039.2760149608705
1997-12-02,2044.4015712293362
1997-12-03,2035.9923036799373
1997-12-04,2054.6941900333295
1997-12-05,2028.8996091821002
1997-12-08,2040.365630508961
1997-12-09,2021.341315429859
1997-12-10,2007.2568860083613
1997-12-11,1958.6693655251565
1997-12-12,1954.7830129768276
1997-12-15,1954.9824507209719
1997-12-16,1983.2018717918509
1997-12-17,2002.4427482166564
1997-12-18,1992.0070072844069
1997-12-19,1939.4559947164018
1997-12-22,1937.599633356714
1997-12-23,1924.0372445570301
1997-12-24,1924.5575358616697
1997-12-25,1924.5575358616702
1997-12-26,1926.0952770754366
1997-12-29,1961.3597562577793
1997-12-30,1963.3252532997117
1997-12-31,1955.2835031507138
1998-01-01,1955.2835031507143
1998-01-02,1954.712606357902
1998-01-05,1986.4525965923326
1998-01-06,1974.1234179990508
1998-01-07,1966.9493721457661
1998-01-08,1957.8084610344501
1998-01-09,1933.5175911760969
1998-01-12,1842.9504456065702
1998-01-13,1848.0768806852423
1998-01-14,1889.2074510338616
1998-01-15,1893.1811450378698
1998-01-16,1908.631289398057
1998-01-19,1918.7995538903388
1998-01-20,1913.4255817325081
1998-01-21,1935.5248463553194
1998-01-22,1936.1186169558753
1998-01-23,1954.4603120976603
1998-01-26,1960.8082156629775
1998-01-27,1986.3947016053773
1998-01-28,1978.8840822592672
1998-01-29,1968.538761793385
1998-01-30,1967.5490911745014
1998-02-02,2002.8859655643623
1998-02-03,2003.8191848259878
1998-02-04,1996.7965545101415
1998-02-05,2019.5445419825135
1998-02-06,2035.6422906665828
1998-02-09,2014.6815856858282
1998-02-10,2017.212267233157
1998-02-11,2020.7015006133136
1998-02-12,2024.5098095001906
1998-02-13,2018.763859270507
1998-02-16,2028.288276963266
1998-02-17,2050.471524828739
1998-02-18,2061.267371011848
1998-02-19,2057.6972281965163
1998-02-20,2056.735796917084
1998-02-23,2081.0508511302855
1998-02-24,2072.5137694117384
1998-02-25,2097.979092011068
1998-02-26,2106.1223552152223
1998-02-27,2125.4711668548352
1998-03-02,2164.398383501488
1998-03-03,2149.064118528526
1998-03-04,2133.940893074017
1998-03-05,2114.71108740771
1998-03-06,2141.0184993384646
1998-03-09,2177.4440512551164
1998-03-10,2190.6463156698096
1998-03-11,2205.0356050053156
1998-03-12,2232.5910663276572
1998-03-13,2267.3101450508557
1998-03-16,2278.742492039267
1998-03-17,2298.4372055657313
1998-03-18,2278.3041322156446
1998-03-19,2261.4499647130665
1998-03-20,2275.214793852727
1998-03-23,2289.10818146861
1998-03-24,2302.671476059824
1998-03-25,2340.7206653071735
1998-03-26,2318.221579889547
1998-03-27,2332.365578849362
1998-03-30,2303.836968230781
1998-03-31,2281.52414747371
1998-04-01,2290.9261559891766
1998-04-02,2278.6418324985016
1998-04-03,2323.8343076378414
1998-04-06,2352.2450082973573
1998-04-07,2329.900222926198
1998-04-08,2341.0087528329072
1998-04-09,2373.5529992186725
1998-04-10,2374.8917091753497
1998-04-13,2372.9279400793744
1998-04-14,2448.6194952430737
1998-04-15,2489.515862773932
1998-04-16,2471.4975221394207
1998-04-17,2449.2877652714883
1998-04-20,2459.582686739527
1998-04-21,2491.0500370796253
1998-04-22,2435.9265661806576
1998-04-23,2413.235171817294
1998-04-24,2409.2082366131335
1998-04-27,2347.111917445173
1998-04-28,2372.2254878563626
1998-04-29,2358.9783672637395
1998-04-30,2388.1014543717847
1998-05-01,2404.009051781033
1998-05-04,2454.820589776884
1998-05-05,2466.6745320258083
1998-05-06,2507.3034880999435
1998-05-07,2497.919461102703
1998-05-08,2500.6366935291876
1998-05-11,2521.0167220878316
1998-05-12,2505.8891861610136
1998-05-13,2478.723986292856
1998-05-14,2460.20966953236
1998-05-15,2460.5862066682826
1998-05-18,2420.7557558962462
1998-05-19,2443.7402296623923
1998-05-20,2475.979003555062
1998-05-21,2490.4386666515015
1998-05-22,2495.1014208726774
1998-05-25,2506.2897418529806
1998-05-26,2490.590075081434
1998-05-27,2426.6119259925276
1998-05-28,2431.761747623709
1998-05-29,2429.1336587874384
1998-06-01,2432.6258467584753
1998-06-02,2431.505689723303
1998-06-03,2449.944508666918
1998-06-04,2452.2619215521695
1998-06-05,2478.9105761934215
1998-06-08,2483.760707494253
1998-06-09,2485.280802112691
1998-06-10,2424.47939599152
1998-06-11,2392.500858564605
1998-06-12,2362.4209185404266
1998-06-15,2281.3519075990503
1998-06-16,2284.999231466101
1998-06-17,2344.7598951127115
1998-06-18,2330.2236844368604
1998-06-19,2334.1294989616913
1998-06-22,2298.8592252079407
1998-06-23,2318.134287980612
1998-06-24,2340.2301538302195
1998-06-25,2386.5991119392056
1998-06-26,2371.34848469431
1998-06-29,2368.216891428146
1998-06-30,2360.25612649005
1998-07-01,2374.1780402616846
1998-07-02,2363.4213830199883
1998-07-03,2376.5327263873382
1998-07-06,2388.4552973886643
1998-07-07,2393.285094969501
1998-07-08,2399.2167709285427
1998-07-09,2380.0193418695135
1998-07-10,2370.2061553267054
1998-07-13,2386.811852006101
1998-07-14,2397.402920410803
1998-07-15,2416.621564169139
1998-07-16,2434.7143599785995
1998-07-17,2460.6108441758875
1998-07-20,2475.5780298638797
1998-07-21,2433.4803817471843
1998-07-22,2399.757953546079
1998-07-23,2400.7398620115705
1998-07-24,2393.6007729784596
1998-07-27,2363.400588592517
1998-07-28,2360.373807649278
1998-07-29,2347.6971614841323
1998-07-30,2351.717481048724
1998-07-31,2332.0079363550835
1998-08-03,2314.065557827984
1998-08-04,2306.821276847533
1998-08-05,2266.4841264621277
1998-08-06,2221.1852677164393
1998-08-07,2240.173642875592
1998-08-10,2168.486598036529
1998-08-11,2093.813799899194
1998-08-12,2133.9755016962995
1998-08-13,2103.2008882446485
1998-08-14,2112.0923639052953
1998-08-17,2108.9497840377126
1998-08-18,2166.7392229343864
1998-08-19,2170.3082573741876
1998-08-20,2157.973097723276
1998-08-21,2082.1902359584265
1998-08-24,2070.026087692398
1998-08-25,2072.7443470926273
1998-08-26,2016.644718178268
1998-08-27,1929.810424920055
1998-08-28,1948.2499882980098
1998-08-31,1946.492381000012
1998-09-01,1924.2345782950804
1998-09-02,1934.5649179456025
1998-09-03,1893.4768625251238
1998-09-04,1930.837828171572
1998-09-07,1967.9394689393
1998-09-08,1994.3116518586826
1998-09-09,1954.0766841955042
1998-09-10,1905.9540584079525
1998-09-11,1892.5369602341843
1998-09-14,1902.561072002425
1998-09-15,1908.6533585547274
1998-09-16,1880.0657523047869
1998-09-17,1820.3016437835636
1998-09-18,1786.1329928496484
1998-09-21,1731.3117057512588
1998-09-22,1765.2504710944954
1998-09-23,1821.7870169657954
1998-09-24,1793.1139947198953
1998-09-25,1795.6982919192076
1998-09-28,1833.4575901506025
1998-09-29,1835.2683702188235
1998-09-30,1791.3240168797715
1998-10-01,1728.3987669935739
1998-10-02,1687.1219674153524
1998-10-05,1589.323638500784
1998-10-06,1628.7534133734268
1998-10-07,1650.5108941754254
1998-10-08,1528.3305999300142
1998-10-09,1567.2688494358347
1998-10-12,1699.705140708083
1998-10-13,1723.072694094667
1998-10-14,1759.6805249626275
1998-10-15,1788.0458503654977
1998-10-16,1859.9839696224103
1998-10-19,1853.2033756156288
1998-10-20,1891.8564040176684
1998-10-21,1839.1136999085481
1998-10-22,1808.0562701820336
1998-10-23,1831.358380913794
1998-10-26,1838.936914083887
1998-10-27,1841.820211770933
1998-10-28,1792.9534319281722
1998-10-29,1814.0704417738386
1998-10-30,1847.623699934098
1998-11-02,1921.8183821178309
1998-11-03,1888.0322186340243
1998-11-04,1914.099153678333
1998-11-05,1897.265010140798
1998-11-06,1901.1836539705264
1998-11-09,1859.9696833494852
1998-11-10,1844.4045735159132
1998-11-11,1855.018064441209
1998-11-12,1810.354848273198
1998-11-13,1802.1646364986423
1998-11-16,1837.6360071869988
1998-11-17,1836.01940598681
1998-11-18,1873.491466113253
1998-11-19,1872.535686206943
1998-11-20,1880.9076598658003
1998-11-23,1896.2820659899012
1998-11-24,1889.1179325900812
1998-11-25,1879.5444167144383
1998-11-26,1918.4639598490112
1998-11-27,1947.1388838847945
1998-11-30,1938.8215918223705
1998-12-01,1895.4629377141835
1998-12-02,1882.610957076767
1998-12-03,1864.5051855305614
1998-12-04,1849.954703191343
1998-12-07,1843.0894870859154
1998-12-08,1851.3632591096532
1998-12-09,1922.7832750043017
1998-12-10,1864.016314696029
1998-12-11,1837.0336135412415
1998-12-14,1802.6099458019826
1998-12-15,1780.6988543313573
1998-12-16,1815.3527022156263
1998-12-17,1808.8970906694885
1998-12-18,1821.4156898023266
1998-12-21,1836.3019288406904
1998-12-22,1852.89275602231
1998-12-23,1915.89835573691
1998-12-24,1913.3025133923773
1998-12-25,1913.3025133923773
1998-12-28,1906.4574412405723
1998-12-29,1906.8063784859867
1998-12-30,1902.1293153309318
1998-12-31,1903.6546232030298
1999-01-01,1903.6546232030298
1999-01-04,1973.4886749759069
1999-01-05,2003.771922492443
1999-01-06,2016.7362035121982
1999-01-07,2031.7353274059649
1999-01-08,2040.6018603683237
1999-01-11,2031.9256367257922
1999-01-12,2000.3897741540513
1999-01-13,1960.2226038330105
1999-01-14,1972.2647865389783
1999-01-15,1966.9392337033744
1999-01-18,2013.0345630316685
1999-01-19,2047.655881222488
1999-01-20,2058.2533074562966
1999-01-21,2026.6711014248883
1999-01-22,1999.6176298022415
1999-01-25,1989.9375140123361
1999-01-26,1989.933385805465
1999-01-27,2005.8660817957254
1999-01-28,2016.4315653538852
1999-01-29,2011.8650880298287
1999-02-01,2036.9356590620673
1999-02-02,2045.4778658537457
1999-02-03,2034.42446515716
1999-02-04,2048.084464242341
1999-02-05,2071.373435122851
1999-02-08,2039.2108442538972
1999-02-09,2011.9106537482749
1999-02-10,1994.7354763624774
1999-02-11,1994.591035154054
1999-02-12,2002.523118005213
1999-02-15,2003.6368893244342
1999-02-16,2012.244826861845
1999-02-17,1988.7591951670306
1999-02-18,1991.545950802451
1999-02-19,1993.107838698604
1999-02-22,2002.7524384436706
1999-02-23,1994.646228128735
1999-02-24,1989.7685169125555
1999-02-25,1978.5953893398591
1999-02-26,1954.5803053704076
1999-03-01,1927.0548427825106
1999-03-02,1941.7576454670618
1999-03-03,1946.507785796322
1999-03-04,1948.1152935035893
1999-03-05,1988.7609335522557
1999-03-08,1984.3669714421367
1999-03-09,1986.8741266518177
1999-03-10,1996.5547996350174
1999-03-11,1984.9429448331327
1999-03-12,1994.063348409752
1999-03-15,1985.8102337904234
1999-03-16,1976.8891416832573
1999-03-17,1983.5842128547517
1999-03-18,1958.949495087572
1999-03-19,1982.555453548045
1999-03-22,1968.7058615490062
1999-03-23,1961.9689655334269
1999-03-24,1935.4842106154185
1999-03-25,1974.8935218095273
1999-03-26,1967.264708310925
1999-03-29,1983.6338454471984
1999-03-30,1989.929786483088
1999-03-31,2029.508751216405
1999-04-01,2036.0016317076822
1999-04-02,2031.922706632017
1999-04-05,2021.308139242237
1999-04-06,2079.727570047991
1999-04-07,2081.648930441886
1999-04-08,2091.782025887272
1999-04-09,2096.111310513968
1999-04-12,2079.766796307391
1999-04-13,2091.4646010345573
1999-04-14,2110.517745252644
1999-04-15,2097.994546052387
1999-04-16,2133.8215430473974
1999-04-19,2137.851390347456
1999-04-20,2113.3808676449376
1999-04-21,2111.631098711667
1999-04-22,2118.1614084076054
1999-04-23,2133.298535939886
1999-04-26,2147.4535929175545
1999-04-27,2168.334227484249
1999-04-28,2153.1775781844226
1999-04-29,2160.7876276598577
1999-04-30,2170.953414263931
1999-05-03,2197.3614881250596
1999-05-04,2210.4252845130604
1999-05-05,2191.087674968504
1999-05-06,2181.37054114717
1999-05-07,2195.764944486128
1999-05-10,2205.720741516136
1999-05-11,2206.852418301136
1999-05-12,2187.1847842817665
1999-05-13,2176.8116053190824
1999-05-14,2169.261439537168
1999-05-17,2145.1203635184274
1999-05-18,2160.307161642717
1999-05-19,2184.4987941635914
1999-05-20,2204.273726737874
1999-05-21,2183.6400263370924
1999-05-24,2186.007394737081
1999-05-25,2164.838993494497
1999-05-26,2129.5098650242708
1999-05-27,2106.3621664171246
1999-05-28,2096.9064708723804
1999-05-31,2093.1629200682787
1999-06-01,2100.1324383532706
1999-06-02,2097.6956636695422
1999-06-03,2123.0171365516767
1999-06-04,2137.504651535251
1999-06-07,2152.8636063640342
1999-06-08,2176.598918026245
1999-06-09,2180.200977299684
1999-06-10,2182.789307631866
1999-06-11,2211.793139954315
1999-06-14,2197.7716169031883
1999-06-15,2178.469630869466
1999-06-16,2178.548266929331
1999-06-17,2188.003224299583
1999-06-18,2235.6835213201743
1999-06-21,2245.344635364457
1999-06-22,2222.742987876376
1999-06-23,2221.52177880246
1999-06-24,2215.380958806737
1999-06-25,2232.253764917315
1999-06-28,2229.4647563179014
1999-06-29,2238.726434465327
1999-06-30,2207.459171599646
1999-07-01,2212.779891613784
1999-07-02,2226.9965829963667
1999-07-05,2244.2969246479756
1999-07-06,2235.554226958204
1999-07-07,2195.2790229293396
1999-07-08,2182.6584072763458
1999-07-09,2213.8640883192497
1999-07-12,2202.9737835685164
1999-07-13,2183.0670980279
1999-07-14,2197.6142478953343
1999-07-15,2218.4725138521603
1999-07-16,2215.981089448341
1999-07-19,2229.734615755266
1999-07-20,2262.354733564647
1999-07-21,2252.01494754856
1999-07-22,2234.4124353095235
1999-07-23,2234.1152116367784
1999-07-26,2254.317514061456
1999-07-27,2257.778464192251
1999-07-28,2279.080434914174
1999-07-29,2275.5560381603386
1999-07-30,2300.06601528628
1999-08-02,2280.7343318732424
1999-08-03,2284.5171691746928
1999-08-04,2299.0628454006583
1999-08-05,2270.504082329993
1999-08-06,2274.144779742222
1999-08-09,2276.5520614644106
1999-08-10,2269.8525168399515
1999-08-11,2287.256212175559
1999-08-12,2330.01886284852
1999-08-13,2321.6504740596183
1999-08-16,2327.457187754433
1999-08-17,2314.078083025433
1999-08-18,2307.7772917361112
1999-08-19,2298.122039081285
1999-08-20,2326.3895164403416
1999-08-23,2338.5018923618527
1999-08-24,2339.65617235317
1999-08-25,2343.5403201663667
1999-08-26,2330.185495312258
1999-08-27,2346.202942195174
1999-08-30,2334.3378129661864
1999-08-31,2317.7863747864762
1999-09-01,2338.967975329588
1999-09-02,2343.872978472523
1999-09-03,2362.718334208735
1999-09-06,2375.586925950558
1999-09-07,2369.520513494477
1999-09-08,2349.8808834179213
1999-09-09,2348.947878098724
1999-09-10,2344.5997005120457
1999-09-13,2335.48899708383
1999-09-14,2322.0960140873076
1999-09-15,2295.5199847054764
1999-09-16,2293.2254863169283
1999-09-17,2309.101124193947
1999-09-20,2328.882393890308
1999-09-21,2326.2649753947676
1999-09-22,2307.299152028736
1999-09-23,2316.3621831586343
1999-09-24,2296.566870474946
1999-09-27,2311.925325424213
1999-09-28,2317.0892802347316
1999-09-29,2307.0338287887466
1999-09-30,2310.564535669519
1999-10-01,2319.946167420051
1999-10-04,2327.222970368459
1999-10-05,2321.6418234910034
1999-10-06,2328.5830461095384
1999-10-07,2349.690611869948
1999-10-08,2342.476690081122
1999-10-11,2352.7012722936433
1999-10-12,2351.9211050212775
1999-10-13,2332.955669242008
1999-10-14,2325.551181586137
1999-10-15,2304.9658454269215
1999-10-18,2254.274870059955
1999-10-19,2289.191589152353
1999-10-20,2273.906411727282
1999-10-21,2268.8991123173414
1999-10-22,2315.882191117894
1999-10-25,2321.2802732959385
1999-10-26,2333.3456318354974
1999-10-27,2337.994221308859
1999-10-28,2348.6094598694963
1999-10-29,2375.030848830624
1999-11-01,2362.546377924877
1999-11-02,2378.0352903655735
1999-11-03,2378.9507321210594
1999-11-04,2380.4652878267143
1999-11-05,2380.895957598988
1999-11-08,2376.313065788637
1999-11-09,2387.9882296035344
1999-11-10,2416.274612135612
1999-11-11,2444.8885532465383
1999-11-12,2429.9216077148412
1999-11-15,2451.5336555463314
1999-11-16,2478.9534399542176
1999-11-17,2543.7095149310294
1999-11-18,2567.4333043581605
1999-11-19,2545.1177334878257
1999-11-22,2545.8059843242368
1999-11-23,2545.570246822358
1999-11-24,2500.9794200223155
1999-11-25,2531.225915672307
1999-11-26,2521.491281642055
1999-11-29,2516.019639913413
1999-11-30,2506.9518968397238
1999-12-01,2540.0705651093367
1999-12-02,2552.809014853879
1999-12-03,2593.7718559101804
1999-12-06,2651.1738755516503
1999-12-07,2651.6373207384613
1999-12-08,2721.196704131039
1999-12-09,2670.46924075474
1999-12-10,2660.2207935298175
1999-12-13,2669.0130103198967
1999-12-14,2668.5199802734373
1999-12-15,2627.6218684876917
1999-12-16,2667.984157326307
1999-12-17,2683.61769391741
1999-12-20,2658.42203501716
1999-12-21,2653.052253960026
1999-12-22,2686.7062427427545
1999-12-23,2726.974591042368
1999-12-24,2726.974591042368
1999-12-27,2734.358899987145
1999-12-28,2741.194273553359
1999-12-29,2768.0684500320967
1999-12-30,2774.296808662973
1999-12-31,2774.2017008781436
2000-01-03,2821.528005686998
2000-01-04,2772.433555444783
2000-01-05,2697.583523805996
2000-01-06,2697.9227023066446
2000-01-07,2730.8591242776856
2000-01-10,2804.628575582065
2000-01-11,2807.78524292166
2000-01-12,2801.2111471711537
2000-01-13,2823.030334911368
2000-01-14,2827.7780004159604
2000-01-17,2886.9804583015507
2000-01-18,2855.158995240121
2000-01-19,2846.2204023200384
2000-01-20,2847.626886559146
2000-01-21,2843.4887612258917
2000-01-24,2841.5672152299103
2000-01-25,2811.8694866062306
2000-01-26,2798.2761431344143
2000-01-27,2755.547437169477
2000-01-28,2741.253814802739
2000-01-31,2668.7973325270473
2000-02-01,2714.0858549880945
2000-02-02,2796.9425175602732
2000-02-03,2854.1923612866344
2000-02-04,2858.1330028594643
2000-02-07,2890.8996514632245
2000-02-08,2937.9485811818186
2000-02-09,2939.2616371590375
2000-02-10,2923.324891597429
2000-02-11,2918.936197154794
2000-02-14,2864.0403700685165
2000-02-15,2796.2759901624718
2000-02-16,2819.045710105259
2000-02-17,2828.923958483728
2000-02-18,2860.832081464242
2000-02-21,2868.761456666087
2000-02-22,2879.7466887187006
2000-02-23,2896.083057980426
2000-02-24,2888.4444177716127
2000-02-25,2893.1903643976448
2000-02-28,2891.3656246670985
2000-02-29,2875.9166150946594
2000-03-01,2931.4123017807133
2000-03-02,2961.7686762764183
2000-03-03,2959.0055698827596
2000-03-06,2963.4473895578794
2000-03-07,2950.607635144684
2000-03-08,2871.1285665245664
2000-03-09,2908.6810552861475
2000-03-10,2940.3163857228824
2000-03-13,2897.4891975484707
2000-03-14,2911.4259768191087
2000-03-15,2839.4072762303067
2000-03-16,2884.206403211291
2000-03-17,2936.347436658614
2000-03-20,2975.612809733592
2000-03-21,2970.268133097438
2000-03-22,2957.7288399227245
2000-03-23,2935.155301265542
2000-03-24,2977.8918293144416
2000-03-27,2966.069910492786
2000-03-28,2967.2367639775034
2000-03-29,2916.741104228223
2000-03-30,2847.8998676201513
2000-03-31,2857.7249176941964
2000-04-03,2812.896189174252
2000-04-04,2822.1609732334637
2000-04-05,2784.969360118705
2000-04-06,2844.5552463833797
2000-04-07,2859.8328225167925
2000-04-10,2879.2792241324555
2000-04-11,2837.789753068677
2000-04-12,2791.2734369331315
2000-04-13,2797.277236207143
2000-04-14,2732.736522703623
2000-04-17,2708.4010004281304
2000-04-18,2747.2429388107826
2000-04-19,2757.797474220925
2000-04-20,2729.954645165099
2000-04-21,2729.954645165099
2000-04-24,2726.0477775695117
2000-04-25,2722.4674322938704
