Date,UNITED KINGDOM IMI VALUE WEIGHTED
1997-06-09,1794.2997866771284
1997-06-10,1814.7231769985679
1997-06-11,1810.3265633022613
1997-06-12,1820.69872921578
1997-06-13,1834.22154542474
1997-06-16,1824.6803369121483
1997-06-17,1804.9332486798203
1997-06-18,1798.761220594484
1997-06-19,1803.9986825585722
1997-06-20,1794.4466248943477
1997-06-23,1800.852684177706
1997-06-24,1808.6800530023768
1997-06-25,1818.2515587410785
1997-06-26,1828.5490455027243
1997-06-27,1817.8407988424426
1997-06-30,1808.0086017505785
1997-07-01,1838.8745822163585
1997-07-02,1839.1248883066535
1997-07-03,1901.860244234728
1997-07-04,1895.5387364792152
1997-07-07,1890.1945339639444
1997-07-08,1879.4972255824252
1997-07-09,1875.2854479883943
1997-07-10,1878.2111161208059
1997-07-11,1895.9536404180687
1997-07-14,1906.0546090440694
1997-07-15,1905.2460777782774
1997-07-16,1928.0983932716285
1997-07-17,1926.0181696443067
1997-07-18,1907.587822274179
1997-07-21,1889.7927437129165
1997-07-22,1899.6681765574913
1997-07-23,1915.4068434744847
1997-07-24,1902.480101912521
1997-07-25,1890.104071341944
1997-07-28,1856.7108894760065
1997-07-29,1858.666542308882
1997-07-30,1873.4889343581458
1997-07-31,1874.5546730472597
1997-08-01,1867.7558006684972
1997-08-04,1860.5184011065892
1997-08-05,1873.604491496223
1997-08-06,1861.8181116392918
1997-08-07,1871.116656617508
1997-08-08,1854.1867219228295
1997-08-11,1880.9679605960562
1997-08-12,1883.2287025935707
1997-08-13,1864.7507660644578
1997-08-14,1868.6574474912175
1997-08-15,1865.023234435157
1997-08-18,1857.0409937760019
1997-08-19,1873.043798081105
1997-08-20,1868.6014517917667
1997-08-21,1869.534149534722
1997-08-22,1871.2423799425235
1997-08-25,1869.9017861393258
1997-08-26,1875.2238010956496
1997-08-27,1878.5977916135982
1997-08-28,1864.8716023653678
1997-08-29,1862.9256500611339
1997-09-01,1867.646703127824
1997-09-02,1869.392517018278
1997-09-03,1864.6884066555535
1997-09-04,1873.3077853257362
1997-09-05,1874.3613867444767
1997-09-08,1871.2185197481347
1997-09-09,1871.195289076863
1997-09-10,1855.4965489122287
1997-09-11,1842.6632007648366
1997-09-12,1863.2458178060058
1997-09-15,1874.4328857246574
1997-09-16,1881.9394180376576
1997-09-17,1902.8906620004955
1997-09-18,1929.581841776861
1997-09-19,1916.9253253235995
1997-09-22,1927.7081448876775
1997-09-23,1925.4214460178625
1997-09-24,1940.2115033642683
1997-09-25,1952.3863196202888
1997-09-26,1985.558592710905
1997-09-29,1999.6640207979349
1997-09-30,2005.1234308369746
1997-10-01,2024.8293154729897
1997-10-02,2028.1004581973425
1997-10-03,2033.987860983929
1997-10-06,2024.654940505403
1997-10-07,2041.1678366278168
1997-10-08,2027.4555810730017
1997-10-09,2017.77739879771
1997-10-10,2015.6894854352868
1997-10-13,2046.4295114774457
1997-10-14,2042.1456053266347
1997-10-15,2039.2555629048943
1997-10-16,2046.0940139941865
1997-10-17,2039.348634139259
1997-10-20,2040.35704310542
1997-10-21,2050.8284645550657
1997-10-22,2026.3891301479969
1997-10-23,1968.9557633711538
1997-10-24,1970.2440011803303
1997-10-27,1957.5620245566952
1997-10-28,1929.5534376734076
1997-10-29,1962.3327226837803
1997-10-30,1935.15625639773
1997-10-31,1955.8825255134316
1997-11-03,1983.0321997872575
1997-11-04,1988.3163482006655
1997-11-05,1977.813574415172
1997-11-06,1986.47325999533
1997-11-07,1959.3583422392426
1997-11-10,1960.156422376863
1997-11-11,1978.4011675306274
1997-11-12,1954.7225673181306
1997-11-13,1943.0709952543448
1997-11-14,1950.4971660104445
1997-11-17,1984.5877530897744
1997-11-18,1980.2154221441697
1997-11-19,1968.6606561479177
1997-11-20,1994.1559844640249
1997-11-21,2010.661349275986
1997-11-24,1997.097759304524
1997-11-25,1969.6677235619784
1997-11-26,1963.834956343683
1997-11-27,1969.00310534681
1997-11-28,1968.2963647887698
1997-12-01,1992.0780684905912
1997-12-02,2006.6691848239348
1997-12-03,2011.4536873660688
1997-12-04,2035.138335158341
1997-12-05,2031.5844861691758
1997-12-08,2037.4869728760798
1997-12-09,2030.2106380441048
1997-12-10,2021.759789712826
1997-12-11,1997.391279492588
1997-12-12,1999.725319986525
1997-12-15,1995.5975312561905
1997-12-16,2016.5300017385966
1997-12-17,2033.7738217986494
1997-12-18,2037.5235763710416
1997-12-19,2002.3801718266302
1997-12-22,1998.9429833646693
1997-12-23,2010.567103012769
1997-12-24,2003.180449719923
1997-12-25,2003.175096488116
1997-12-26,2003.8485629523245
1997-12-29,2033.1092204353154
1997-12-30,2025.3471825445545
1997-12-31,2017.3515477526016
1998-01-01,2017.380009873504
1998-01-02,2024.6393121029917
1998-01-05,2044.4844184199223
1998-01-06,2042.4576027293863
1998-01-07,2025.252193835861
1998-01-08,2017.8777165056258
1998-01-09,1987.6046414298107
1998-01-12,1963.8372270362968
1998-01-13,1987.9931012107897
1998-01-14,1996.2233558614764
1998-01-15,2009.0469368015129
1998-01-16,2041.8431305766298
1998-01-19,2042.3719039478406
1998-01-20,2031.0973264541863
1998-01-21,2032.7165106937919
1998-01-22,2049.2742777101207
1998-01-23,2050.9751138742054
1998-01-26,2057.2322475889428
1998-01-27,2067.10242458405
1998-01-28,2077.682886855218
1998-01-29,2089.740964139055
1998-01-30,2095.6888999083826
1998-02-02,2128.24902044513
1998-02-03,2145.8349123753424
1998-02-04,2154.3686230928033
1998-02-05,2165.7345521998955
1998-02-06,2167.735372056544
1998-02-09,2141.315794931686
1998-02-10,2135.564865918044
1998-02-11,2141.483391218953
1998-02-12,2136.057424921975
1998-02-13,2135.3629606031996
1998-02-16,2153.643302723379
1998-02-17,2168.0659317561344
1998-02-18,2190.2370191490154
1998-02-19,2182.249007740089
1998-02-20,2195.5720312899803
1998-02-23,2199.1082875243883
1998-02-24,2199.306268371056
1998-02-25,2223.62508674583
1998-02-26,2233.3071820581495
1998-02-27,2246.6079869863083
1998-03-02,2274.6451460939757
1998-03-03,2276.2489754987287
1998-03-04,2247.0164689142857
1998-03-05,2221.98147730475
1998-03-06,2241.60947775285
1998-03-09,2255.5108540219335
1998-03-10,2267.6970459653694
1998-03-11,2282.140900723693
1998-03-12,2291.5792528993647
1998-03-13,2310.407500683054
1998-03-16,2306.894518421631
1998-03-17,2336.0543249167013
1998-03-18,2355.8179886795488
1998-03-19,2384.1734603068685
1998-03-20,2378.540440629083
1998-03-23,2401.6007949647865
1998-03-24,2404.477577774276
1998-03-25,2405.5786043533813
1998-03-26,2397.632541764493
1998-03-27,2403.3983577836602
1998-03-30,2389.589608652217
1998-03-31,2388.961795399031
1998-04-01,2410.9970157142293
1998-04-02,2406.674327595279
1998-04-03,2395.5282425766372
1998-04-06,2406.3586752675637
1998-04-07,2415.954601322138
1998-04-08,2405.3448060972983
1998-04-09,2429.233096299745
1998-04-10,2429.2283368130547
1998-04-13,2421.62434617616
1998-04-14,2449.5939332225153
1998-04-15,2450.1659708248158
1998-04-16,2432.605131966992
1998-04-17,2400.4660806148195
1998-04-20,2404.568624086114
1998-04-21,2404.184971851004
1998-04-22,2399.750061742602
1998-04-23,2377.140447604774
1998-04-24,2370.810402344409
1998-04-27,2329.676016279123
1998-04-28,2352.8239507104954
1998-04-29,2364.0333203722057
1998-04-30,2394.8893831932237
1998-05-01,2416.1786786227917
1998-05-04,2415.9116048297906
1998-05-05,2400.143664281394
1998-05-06,2409.4764076166666
1998-05-07,2371.011053799868
1998-05-08,2368.3937183974253
1998-05-11,2377.2473900200625
1998-05-12,2363.1829505369824
1998-05-13,2367.0608179124492
1998-05-14,2354.0695004786685
1998-05-15,2341.4128399778283
1998-05-18,2304.9383718431773
1998-05-19,2325.5202796450476
1998-05-20,2345.7711596064273
1998-05-21,2356.7211950305095
1998-05-22,2366.773776124419
1998-05-25,2358.329241364031
1998-05-26,2377.0589848743357
1998-05-27,2335.517620984197
1998-05-28,2332.80807833162
1998-05-29,2336.2208636169003
1998-06-01,2336.1220001833626
1998-06-02,2336.498898115713
1998-06-03,2353.4609894591226
1998-06-04,2350.503326143161
1998-06-05,2366.969536995736
1998-06-08,2388.789752652063
1998-06-09,2385.87982642062
1998-06-10,2359.313249075972
1998-06-11,2317.699557425258
1998-06-12,2287.204129760417
1998-06-15,2270.068298593016
1998-06-16,2297.84017308298
1998-06-17,2336.440270316137
1998-06-18,2347.522308770794
1998-06-19,2321.659808430565
1998-06-22,2305.0417423823933
1998-06-23,2305.2041572789503
1998-06-24,2312.200269319005
1998-06-25,2334.783780403703
1998-06-26,2328.2634181954163
1998-06-29,2334.4573289566815
1998-06-30,2327.944328645433
1998-07-01,2345.04314870385
1998-07-02,2356.0205761129578
1998-07-03,2348.0617721686745
1998-07-06,2347.395939498065
1998-07-07,2341.9859023361314
1998-07-08,2340.292767601172
1998-07-09,2321.582210861333
1998-07-10,2314.621233284587
1998-07-13,2338.0992180622097
1998-07-14,2372.2242796047676
1998-07-15,2386.1865053292768
1998-07-16,2380.052568562569
1998-07-17,2401.078942495428
1998-07-20,2413.0925031574916
1998-07-21,2399.324174169915
1998-07-22,2348.514304029566
1998-07-23,2335.607734281246
1998-07-24,2330.2826310677033
1998-07-27,2308.014021336291
1998-07-28,2297.998617039808
1998-07-29,2284.7215606403793
1998-07-30,2297.221583079407
1998-07-31,2271.8014107431404
1998-08-03,2245.707821892341
1998-08-04,2236.2230596906466
1998-08-05,2206.114888518693
1998-08-06,2190.89277175567
1998-08-07,2215.544415988932
1998-08-10,2188.073188860416
1998-08-11,2133.193620728096
1998-08-12,2136.887399022325
1998-08-13,2104.1498600055565
1998-08-14,2114.2192376023604
1998-08-17,2108.4227275671806
1998-08-18,2157.4030055877424
1998-08-19,2177.6306664405074
1998-08-20,2174.0147359625107
1998-08-21,2118.5577517445217
1998-08-24,2150.5794290802282
1998-08-25,2180.6443253652606
1998-08-26,2137.917893592633
1998-08-27,2083.3556783529934
1998-08-28,2060.2703737492316
1998-08-31,2076.077980917707
1998-09-01,2050.270066747216
1998-09-02,2067.589254969688
1998-09-03,2042.9284543910164
1998-09-04,2046.236503142169
1998-09-07,2097.0939072863252
1998-09-08,2088.489181849572
1998-09-09,2085.683518269572
1998-09-10,2053.7743152624853
1998-09-11,2049.2508096299844
1998-09-14,2090.6508202463624
1998-09-15,2088.989351654433
1998-09-16,2095.053695551869
1998-09-17,2055.98042355829
1998-09-18,2028.2127282277274
1998-09-21,2000.6881366750251
1998-09-22,2037.1498049032857
1998-09-23,2069.7762997930754
1998-09-24,2065.256566634504
1998-09-25,2046.8896362680327
1998-09-28,2067.367827523491
1998-09-29,2079.0143429484774
1998-09-30,2055.6454653082965
1998-10-01,2006.8678327194143
1998-10-02,1962.9070696005117
1998-10-05,1916.3347090831778
1998-10-06,1976.3000369156307
1998-10-07,1976.2557756342587
1998-10-08,1958.3200370209684
1998-10-09,1995.6769083349654
1998-10-12,2035.5236175923171
1998-10-13,2027.2325096238721
1998-10-14,2043.9120766149772
1998-10-15,2050.5653918188787
1998-10-16,2081.2336023183807
1998-10-19,2060.153609876637
1998-10-20,2124.1102367191256
1998-10-21,2103.4414078183804
1998-10-22,2107.8854711821036
1998-10-23,2093.60993524777
1998-10-26,2091.2142323673474
1998-10-27,2102.0719668755246
1998-10-28,2097.916681948411
1998-10-29,2121.5803506548464
1998-10-30,2143.9209398248327
1998-11-02,2168.1772450007857
1998-11-03,2151.5734582454907
1998-11-04,2193.5377303066057
1998-11-05,2155.9592703327285
1998-11-06,2160.170081750943
1998-11-09,2142.745172001932
1998-11-10,2142.394257096266
1998-11-11,2155.5867699236287
1998-11-12,2134.1329616373214
1998-11-13,2156.1735705837373
1998-11-16,2179.0647006209288
1998-11-17,2172.0832889121357
1998-11-18,2156.05188487999
1998-11-19,2192.2028281448015
1998-11-20,2212.6614932243483
1998-11-23,2259.2251474896957
1998-11-24,2255.086061214884
1998-11-25,2242.3677581464876
1998-11-26,2264.2208198587427
1998-11-27,2255.668111954414
1998-11-30,2215.8984022224763
1998-12-01,2152.4658847135424
1998-12-02,2149.692730387101
1998-12-03,2164.068984891007
1998-12-04,2167.9052324445324
1998-12-07,2148.496173188811
1998-12-08,2160.8755984903432
1998-12-09,2177.3989021555226
1998-12-10,2183.3704736705904
1998-12-11,2169.5016433701403
1998-12-14,2169.580579583661
1998-12-15,2164.424123107417
1998-12-16,2176.924207779867
1998-12-17,2188.1874429330583
1998-12-18,2219.9873712131475
1998-12-21,2258.503192605125
1998-12-22,2243.9196901073224
1998-12-23,2265.1951803573916
1998-12-24,2249.440583700675
1998-12-25,2249.4361687379705
1998-12-28,2250.9187104629423
1998-12-29,2286.5578434119757
1998-12-30,2253.796876105086
1998-12-31,2244.2452534383383
1999-01-01,2244.240847699547
1999-01-04,2225.5839062290825
1999-01-05,2235.3244020954144
1999-01-06,2299.8053619382786
1999-01-07,2277.794789356588
1999-01-08,2279.0329097273934
1999-01-11,2263.314220705402
1999-01-12,2238.5578727689726
1999-01-13,2207.54379246905
1999-01-14,2203.5786978795654
1999-01-15,2224.2690921131225
1999-01-18,2264.985952387066
1999-01-19,2246.5730724634996
1999-01-20,2255.5281051103498
1999-01-21,2237.3890608995157
1999-01-22,2195.1446675499988
1999-01-25,2202.051480605256
1999-01-26,2205.6995592133476
1999-01-27,2199.7589909992107
1999-01-28,2198.622949210255
1999-01-29,2209.8837791072606
1999-02-01,2249.6418157441753
1999-02-02,2278.4188610070246
1999-02-03,2253.907196157918
1999-02-04,2256.3559081973767
1999-02-05,2239.4743191667785
1999-02-08,2229.5427386204115
1999-02-09,2217.1335698281428
1999-02-10,2203.2247974054003
1999-02-11,2227.982594953703
1999-02-12,2255.9644244235337
1999-02-15,2271.1428713618848
1999-02-16,2304.533432781632
1999-02-17,2296.196579767705
1999-02-18,2287.202356390317
1999-02-19,2270.537376262063
1999-02-22,2270.228512524318
1999-02-23,2277.585870938461
1999-02-24,2305.0198886980006
1999-02-25,2290.5285711650995
1999-02-26,2288.269674986165
1999-03-01,2270.564220641931
1999-03-02,2284.822364667273
1999-03-03,2288.878073929116
1999-03-04,2294.00063897769
1999-03-05,2331.3020304840406
1999-03-08,2331.0320684639387
1999-03-09,2348.1973648801063
1999-03-10,2374.399928337757
1999-03-11,2412.5075999645314
1999-03-12,2421.4270984215186
1999-03-15,2380.096493657333
1999-03-16,2383.824877156099
1999-03-17,2372.2285416204627
1999-03-18,2366.453878317299
1999-03-19,2384.0849887072754
1999-03-22,2379.185335358953
1999-03-23,2358.164857097299
1999-03-24,2360.560820203714
1999-03-25,2370.3183387881913
1999-03-26,2367.398382094919
1999-03-29,2394.5677881465917
1999-03-30,2385.6933453853367
1999-03-31,2391.7299668486776
1999-04-01,2380.2485045496787
1999-04-02,2378.615850105665
1999-04-05,2374.6130252242597
1999-04-06,2379.1065839278576
1999-04-07,2415.121894130672
1999-04-08,2435.957625959704
1999-04-09,2452.4839278529275
1999-04-12,2456.5906158593207
1999-04-13,2485.2415783671736
1999-04-14,2493.233157618117
1999-04-15,2502.630363396998
1999-04-16,2517.9907954828363
1999-04-19,2554.6612032222524
1999-04-20,2497.0085636849385
1999-04-21,2474.2326637591914
1999-04-22,2510.351300006809
1999-04-23,2524.5957734503354
1999-04-26,2539.573764728939
1999-04-27,2571.2470108044768
1999-04-28,2578.000443906187
1999-04-29,2550.8883190896718
1999-04-30,2570.5726834284483
1999-05-03,2570.4828869513203
1999-05-04,2587.833730907795
1999-05-05,2558.2044576491226
1999-05-06,2577.704235592368
1999-05-07,2553.8745050818825
1999-05-10,2541.0637135469196
1999-05-11,2533.5240232700503
1999-05-12,2515.441874348496
1999-05-13,2545.9509117285193
1999-05-14,2494.6107463012518
1999-05-17,2451.641612253975
1999-05-18,2462.193470777952
1999-05-19,2478.3082835840064
1999-05-20,2488.8639595272766
1999-05-21,2469.343897216682
1999-05-24,2460.332224098556
1999-05-25,2440.706810869425
1999-05-26,2432.5461107339734
1999-05-27,2422.8385045317036
1999-05-28,2436.66309088627
1999-05-31,2437.961391626383
1999-06-01,2458.6187117561444
1999-06-02,2480.1722994069914
1999-06-03,2488.957139963834
1999-06-04,2502.1919540000595
1999-06-07,2511.0612702933713
1999-06-08,2513.0692542608112
1999-06-09,2514.139592729548
1999-06-10,2507.5417467801735
1999-06-11,2545.4030949213366
1999-06-14,2532.3090757064106
1999-06-15,2514.186931357614
1999-06-16,2532.6806127870977
1999-06-17,2536.4839751886266
1999-06-18,2549.743346587325
1999-06-21,2561.7664938915755
1999-06-22,2550.86363492921
1999-06-23,2517.653036537404
1999-06-24,2501.2705920756925
1999-06-25,2511.216528371875
1999-06-28,2494.5075682613005
1999-06-29,2462.940129931814
1999-06-30,2459.03418590209
1999-07-01,2507.459926255811
1999-07-02,2512.159456312913
1999-07-05,2539.4948529268777
1999-07-06,2541.6549329700574
1999-07-07,2524.342491987642
1999-07-08,2514.3425944140677
1999-07-09,2510.2119488549974
1999-07-12,2508.050420504679
1999-07-13,2475.13041092563
1999-07-14,2493.222118622104
1999-07-15,2532.259465021595
1999-07-16,2523.119027183285
1999-07-19,2492.067179839405
1999-07-20,2482.257536344095
1999-07-21,2467.1097738107305
1999-07-22,2470.3730549827283
1999-07-23,2434.62586653303
1999-07-26,2447.405782422287
1999-07-27,2466.6745647955113
1999-07-28,2472.1210591716554
1999-07-29,2463.4933880848134
1999-07-30,2507.973541824995
1999-08-02,2515.957258546398
1999-08-03,2512.1483449046614
1999-08-04,2526.6217514856953
1999-08-05,2483.9950077771814
1999-08-06,2488.539250068276
1999-08-09,2473.867319701545
1999-08-10,2441.6871866441347
1999-08-11,2447.8793513410624
1999-08-12,2486.473821992303
1999-08-13,2505.0003919509813
1999-08-16,2503.912819894045
1999-08-17,2479.2586863511906
1999-08-18,2498.962043371469
1999-08-19,2493.961509897552
1999-08-20,2513.0364890536266
1999-08-23,2545.6160643133144
1999-08-24,2521.170763996312
1999-08-25,2522.1294607714945
1999-08-26,2523.8161634405255
1999-08-27,2526.471641318225
1999-08-30,2525.9147291917216
1999-08-31,2519.0053006469593
1999-09-01,2525.588893471807
1999-09-02,2517.056037235063
1999-09-03,2548.5525710454335
1999-09-06,2560.062500093909
1999-09-07,2547.169267608967
1999-09-08,2550.433169412662
1999-09-09,2568.072035523802
1999-09-10,2532.1245981910643
1999-09-13,2495.0363215104358
1999-09-14,2466.7781838564324
1999-09-15,2450.3142391105193
1999-09-16,2447.8732874667962
1999-09-17,2453.910907144834
1999-09-20,2451.1808928891655
1999-09-21,2424.9648590253883
1999-09-22,2410.2750275310727
1999-09-23,2422.3403718893833
1999-09-24,2416.413218508427
1999-09-27,2468.6245932897123
1999-09-28,2450.2703373699646
1999-09-29,2439.1314651866523
1999-09-30,2447.831665106998
1999-10-01,2445.7777357215705
1999-10-04,2470.6111312785497
1999-10-05,2478.6784163501543
1999-10-06,2481.827907323077
1999-10-07,2500.6027780286313
1999-10-08,2492.915562511801
1999-10-11,2489.2714034576843
1999-10-12,2464.993562243497
1999-10-13,2441.919100217373
1999-10-14,2427.006363752062
1999-10-15,2394.9600789413603
1999-10-18,2374.50520311593
1999-10-19,2417.674628970913
1999-10-20,2421.169446939396
1999-10-21,2403.4765704620177
1999-10-22,2422.8284828637534
1999-10-25,2408.5753416197476
1999-10-26,2419.9075704637453
1999-10-27,2391.1693023869166
1999-10-28,2415.024072731621
1999-10-29,2450.814597616231
1999-11-01,2457.061277919968
1999-11-02,2463.064937699786
1999-11-03,2467.61213916674
1999-11-04,2478.4709257405993
1999-11-05,2454.0335699764164
1999-11-08,2441.8985886094806
1999-11-09,2460.959525719281
1999-11-10,2468.370855816999
1999-11-11,2492.138990570494
1999-11-12,2479.7908648278476
1999-11-15,2499.838030730273
1999-11-16,2519.721676543655
1999-11-17,2523.1541224437437
1999-11-18,2505.715993677609
1999-11-19,2488.8476670434625
1999-11-22,2484.9536427332164
1999-11-23,2522.4728840658736
1999-11-24,2502.9786061442255
1999-11-25,2529.916819904676
1999-11-26,2516.0903194841653
1999-11-29,2511.216165795226
1999-11-30,2463.974581084353
1999-12-01,2482.662934263245
1999-12-02,2481.13021550049
1999-12-03,2504.113674407059
1999-12-06,2512.366477291879
1999-12-07,2502.531277018715
1999-12-08,2487.286976683339
1999-12-09,2489.0492271722683
1999-12-10,2510.369880049362
1999-12-13,2507.4029139952136
1999-12-14,2502.811110331947
1999-12-15,2475.125057120216
1999-12-16,2494.6617568650618
1999-12-17,2505.8758785926943
1999-12-20,2502.547309839722
1999-12-21,2507.7641947490097
1999-12-22,2511.27525591586
1999-12-23,2537.7851124395115
1999-12-24,2546.1018117539447
1999-12-27,2548.635512500922
1999-12-28,2544.2236550449697
1999-12-29,2558.7051303300414
1999-12-30,2581.678646310936
1999-12-31,2581.6863856006325
2000-01-03,2600.9084719859447
2000-01-04,2554.5163472872455
2000-01-05,2535.7019971662266
2000-01-06,2541.9043454398793
2000-01-07,2548.058359429331
2000-01-10,2565.1740945900997
2000-01-11,2544.324165517803
2000-01-12,2538.118994164264
2000-01-13,2528.5618110222254
2000-01-14,2527.6575024021367
2000-01-17,2511.728022805383
2000-01-18,2475.6580661562257
2000-01-19,2450.7292163106404
2000-01-20,2425.3820047699905
2000-01-21,2427.8939992391643
2000-01-24,2434.4416959612795
2000-01-25,2394.7922626334152
2000-01-26,2411.4083949442347
2000-01-27,2423.9217473228596
2000-01-28,2369.800082587423
2000-01-31,2336.5410825104054
2000-02-01,2320.979439133412
2000-02-02,2289.027420257287
2000-02-03,2297.2375806973073
2000-02-04,2223.589846662489
2000-02-07,2198.0023025086507
2000-02-08,2241.7744775467413
2000-02-09,2246.213987980547
2000-02-10,2230.727243957911
2000-02-11,2205.669048447536
2000-02-14,2171.36864511875
2000-02-15,2166.433824544516
2000-02-16,2222.088436287568
2000-02-17,2259.021259344933
2000-02-18,2248.190736208518
2000-02-21,2237.4338309744935
2000-02-22,2229.3603729685697
2000-02-23,2246.055092557533
2000-02-24,2224.028851862846
2000-02-25,2239.1300288255925
2000-02-28,2216.459919547466
2000-02-29,2238.792231203211
2000-03-01,2292.3459641388017
2000-03-02,2303.1605031612357
2000-03-03,2315.0620440138587
2000-03-06,2310.5439346434578
2000-03-07,2292.7444191443187
2000-03-08,2274.4098389552673
2000-03-09,2296.8692415284672
2000-03-10,2295.4638178713885
2000-03-13,2268.440460136995
2000-03-14,2268.195670142519
2000-03-15,2275.100716724409
2000-03-16,2348.610169844619
2000-03-17,2328.829754605071
2000-03-20,2336.321786417349
2000-03-21,2360.1155106264077
2000-03-22,2355.903052443923
2000-03-23,2375.0627750454237
2000-03-24,2430.2149071589683
2000-03-27,2429.047524498196
2000-03-28,2420.261157286907
2000-03-29,2405.322479209742
2000-03-30,2385.359135497154
2000-03-31,2412.132354601484
2000-04-03,2402.4801606352894
2000-04-04,2420.0968553857015
2000-04-05,2382.1539207302776
2000-04-06,2372.0116487559944
2000-04-07,2392.533911068062
2000-04-10,2392.765022556987
2000-04-11,2379.1345642442216
2000-04-12,2377.6318259913337
2000-04-13,2378.5399323036395
2000-04-14,2342.1556047428726
2000-04-17,2273.1624530559448
2000-04-18,2278.7612145940902
2000-04-19,2301.9436698544823
2000-04-20,2321.4954242986946
2000-04-21,2321.422915699277
2000-04-24,2321.0546862255555
2000-04-25,2347.663870905419
2000-04-26,2347.276284223399
