Date,CANADA IMI VALUE WEIGHTED
1997-07-01,1747.2651379959511
1997-07-02,1779.7983074099784
1997-07-03,1795.8538581680693
1997-07-04,1797.3685560337858
1997-07-07,1783.927158135869
1997-07-08,1796.2188610717017
1997-07-09,1795.0001908479737
1997-07-10,1799.7283469231243
1997-07-11,1811.6235272055885
1997-07-14,1820.0592862398814
1997-07-15,1822.893483960356
1997-07-16,1839.393982048795
1997-07-17,1835.464785360994
1997-07-18,1832.4852714806038
1997-07-21,1813.0051990442937
1997-07-22,1823.1378112166626
1997-07-23,1833.4734995571011
1997-07-24,1835.7822673633723
1997-07-25,1832.6188352215206
1997-07-28,1830.849432893656
1997-07-29,1836.2580364371152
1997-07-30,1854.8670308468882
1997-07-31,1860.2498688359049
1997-08-01,1854.2647196606429
1997-08-04,1856.292032444604
1997-08-05,1870.23677949245
1997-08-06,1874.8181799961183
1997-08-07,1874.1799787992527
1997-08-08,1852.8845508178788
1997-08-11,1835.6243700730954
1997-08-12,1828.944150866226
1997-08-13,1825.4843496769179
1997-08-14,1820.3661502959214
1997-08-15,1803.491585314143
1997-08-18,1796.4346123774264
1997-08-19,1810.5051709136437
1997-08-20,1822.9661125451955
1997-08-21,1809.144820084768
1997-08-22,1803.1410864045174
1997-08-25,1813.144986107807
1997-08-26,1802.47397345808
1997-08-27,1799.045436433909
1997-08-28,1794.9411337533188
1997-08-29,1788.9739529636563
1997-09-01,1790.0114452753037
1997-09-02,1807.803128196687
1997-09-03,1816.3180016416557
1997-09-04,1817.2962558552363
1997-09-05,1825.1581045279856
1997-09-08,1830.8847492233388
1997-09-09,1838.8622213535168
1997-09-10,1830.5044191266109
1997-09-11,1815.599876190469
1997-09-12,1817.398343108058
1997-09-15,1825.738578840827
1997-09-16,1847.8459221942394
1997-09-17,1860.7479650687073
1997-09-18,1875.033386749676
1997-09-19,1877.4353230031504
1997-09-22,1886.5934220641511
1997-09-23,1887.7654289765067
1997-09-24,1888.5077963156048
1997-09-25,1886.3742809395746
1997-09-26,1887.1468789298485
1997-09-29,1895.6016647773538
1997-09-30,1903.1072769664977
1997-10-01,1910.3973218533354
1997-10-02,1918.7209487123018
1997-10-03,1933.4488417957361
1997-10-06,1953.9891080433415
1997-10-07,1963.2412227443542
1997-10-08,1959.5388410466617
1997-10-09,1941.6519386332952
1997-10-10,1927.79915958782
1997-10-13,1925.256628245909
1997-10-14,1938.02928164562
1997-10-15,1919.207095294709
1997-10-16,1911.1054009647667
1997-10-17,1904.1439013230543
1997-10-20,1918.355741850317
1997-10-21,1928.7515316726494
1997-10-22,1930.569822377664
1997-10-23,1912.431522785283
1997-10-24,1903.8314227580524
1997-10-27,1789.8762023363165
1997-10-28,1806.454626043412
1997-10-29,1851.9868763892935
1997-10-30,1822.3728963678786
1997-10-31,1836.1182485048862
1997-11-03,1867.325462714944
1997-11-04,1866.9566447391203
1997-11-05,1888.8780906949132
1997-11-06,1887.9826469966795
1997-11-07,1848.5772288413243
1997-11-10,1849.3293950346833
1997-11-11,1842.6175372197963
1997-11-12,1809.8460474878264
1997-11-13,1825.0878128368788
1997-11-14,1827.2983058280447
1997-11-17,1842.9370374938687
1997-11-18,1833.7152490967228
1997-11-19,1827.3214904501638
1997-11-20,1829.1493898379226
1997-11-21,1838.7040062447452
1997-11-24,1822.672695756355
1997-11-25,1803.980226489293
1997-11-26,1765.4262538614767
1997-11-27,1751.729790018404
1997-11-28,1769.6305483378808
1997-12-01,1797.6499129682106
1997-12-02,1809.032082695219
1997-12-03,1817.2166978275097
1997-12-04,1806.1704804599715
1997-12-05,1822.0052870599786
1997-12-08,1836.3182492458482
1997-12-09,1835.296256173337
1997-12-10,1831.9192389209416
1997-12-11,1800.8776275289708
1997-12-12,1810.3733212765242
1997-12-15,1798.8690961143743
1997-12-16,1789.3889017526824
1997-12-17,1805.5674713566912
1997-12-18,1792.3381868295355
1997-12-19,1769.6027748343581
1997-12-22,1779.0145662885545
1997-12-23,1767.1659509757408
1997-12-24,1765.7440465435786
1997-12-25,1765.7332318081317
1997-12-26,1765.7332318081317
1997-12-29,1789.761911107017
1997-12-30,1803.1722738027797
1997-12-31,1812.4703954595757
1998-01-01,1812.4797815532997
1998-01-02,1820.3170688475163
1998-01-05,1829.5998795231956
1998-01-06,1800.3343661151196
1998-01-07,1780.2981808910267
1998-01-08,1759.785450434158
1998-01-09,1719.2286883322693
1998-01-12,1699.6970750855144
1998-01-13,1718.1897760006923
1998-01-14,1723.689854517314
1998-01-15,1713.5200845067457
1998-01-16,1734.9988222743061
1998-01-19,1751.2311736584284
1998-01-20,1757.48897129273
1998-01-21,1748.8323222050408
1998-01-22,1716.2859439230422
1998-01-23,1738.5113237182586
1998-01-26,1770.3729493120413
1998-01-27,1799.7337566836754
1998-01-28,1797.5218923663351
1998-01-29,1790.0392769738364
1998-01-30,1789.1892895030978
1998-02-02,1816.7889895858373
1998-02-03,1820.9566904649478
1998-02-04,1825.0558540752947
1998-02-05,1844.1073294615048
1998-02-06,1871.6828119300526
1998-02-09,1859.952850442294
1998-02-10,1872.9346400021857
1998-02-11,1882.0727309705258
1998-02-12,1889.1250036180575
1998-02-13,1880.3531160384841
1998-02-16,1882.1137519069462
1998-02-17,1880.2101460112528
1998-02-18,1881.2012563086328
1998-02-19,1881.9607987200875
1998-02-20,1899.0385194636794
1998-02-23,1901.034862508731
1998-02-24,1901.538280177675
1998-02-25,1917.2478590648125
1998-02-26,1943.506635756845
1998-02-27,1940.1022920363887
1998-03-02,1939.2116403490018
1998-03-03,1956.96874100656
1998-03-04,1953.1630542617486
1998-03-05,1948.8924368734297
1998-03-06,1967.275864009119
1998-03-09,1990.4107238546105
1998-03-10,2007.8219288557734
1998-03-11,2031.6725416626005
1998-03-12,2039.314459323337
1998-03-13,2037.3574499646995
1998-03-16,2041.603883878371
1998-03-17,2037.957893237789
1998-03-18,2033.2515866346675
1998-03-19,2023.3843990611908
1998-03-20,2030.2544020614375
1998-03-23,2053.1468727144475
1998-03-24,2061.7774597494576
1998-03-25,2082.6336840124554
1998-03-26,2078.7881373530445
1998-03-27,2090.077355362523
1998-03-30,2064.3862135997924
1998-03-31,2063.5299146251637
1998-04-01,2062.7217251217694
1998-04-02,2059.3955583095985
1998-04-03,2077.6039839086875
1998-04-06,2089.3015659213165
1998-04-07,2066.1744530551537
1998-04-08,2059.588702277479
1998-04-09,2069.0335449655868
1998-04-10,2069.033556430874
1998-04-13,2072.8449993573286
1998-04-14,2100.4654791583657
1998-04-15,2103.4492355631114
1998-04-16,2100.6494325889266
1998-04-17,2103.969544674627
1998-04-20,2105.250457617265
1998-04-21,2103.6535520672105
1998-04-22,2113.4010768519634
1998-04-23,2111.2027970484946
1998-04-24,2078.8839035988553
1998-04-27,2039.4923613263793
1998-04-28,2042.3404022567408
1998-04-29,2055.5327545431555
1998-04-30,2078.458660325201
1998-05-01,2086.5728698645394
1998-05-04,2089.9999183051727
1998-05-05,2078.2788165003517
1998-05-06,2071.0685673648686
1998-05-07,2051.560110669593
1998-05-08,2081.847862360797
1998-05-11,2093.134027347635
1998-05-12,2094.1710035814526
1998-05-13,2075.1079867647227
1998-05-14,2059.535590229983
1998-05-15,2059.20366159564
1998-05-18,2055.8888453403943
1998-05-19,2054.5541830335383
1998-05-20,2061.720976040365
1998-05-21,2075.3415923572225
1998-05-22,2075.68345755121
1998-05-25,2088.560795436795
1998-05-26,2047.5255008399167
1998-05-27,2026.0281541511356
1998-05-28,2034.3796065035597
1998-05-29,2038.0510172155696
1998-06-01,2015.9911795727924
1998-06-02,2024.2007753785333
1998-06-03,2015.8079921576361
1998-06-04,2014.5266838187918
1998-06-05,2012.5548897057636
1998-06-08,2021.431516267612
1998-06-09,2018.9702271930666
1998-06-10,1981.1485108512913
1998-06-11,1950.3075651937174
1998-06-12,1952.6374475884913
1998-06-15,1899.8028590602628
1998-06-16,1916.8276998440235
1998-06-17,1934.8222637511153
1998-06-18,1916.413462685822
1998-06-19,1915.5283211551214
1998-06-22,1906.3203674131473
1998-06-23,1918.877836662144
1998-06-24,1935.511262979352
1998-06-25,1954.2603852131629
1998-06-26,1959.543796239388
1998-06-29,1975.942861879347
1998-06-30,1964.5097403788136
1998-07-01,1969.5424927278823
1998-07-02,1971.6972146241185
1998-07-03,1975.2801590053314
1998-07-06,1981.2413671085171
1998-07-07,1986.5879119005922
1998-07-08,1982.9013626054284
1998-07-09,1975.7722393840345
1998-07-10,1963.508883682652
1998-07-13,1958.1652044536686
1998-07-14,1965.0410814784666
1998-07-15,1958.3271186410639
1998-07-16,1958.5383855536886
1998-07-17,1962.4700665264868
1998-07-20,1965.632444234299
1998-07-21,1952.6077280044663
1998-07-22,1934.61995837144
1998-07-23,1904.8015278838607
1998-07-24,1888.1346836058635
1998-07-27,1876.6752867688463
1998-07-28,1859.0641056968595
1998-07-29,1839.7741745750388
1998-07-30,1843.2712545613317
1998-07-31,1816.2425662136652
1998-08-03,1808.135273942663
1998-08-04,1754.0901505725672
1998-08-05,1760.1229814269673
1998-08-06,1733.2878192729545
1998-08-07,1731.8782643247614
1998-08-10,1705.896016970623
1998-08-11,1651.4939481143406
1998-08-12,1699.5436607482186
1998-08-13,1659.7401845616037
1998-08-14,1648.4616302810762
1998-08-17,1666.2216898817185
1998-08-18,1687.598450910563
1998-08-19,1678.8760152038828
1998-08-20,1660.2424138260776
1998-08-21,1624.203535185734
1998-08-24,1601.1220042732987
1998-08-25,1600.703353380814
1998-08-26,1569.8207074781726
1998-08-27,1461.9724224683523
1998-08-28,1460.496677589569
1998-08-31,1413.8806050430658
1998-09-01,1430.2025041460572
1998-09-02,1465.4163557942704
1998-09-03,1484.799275557969
1998-09-04,1503.8766372623575
1998-09-07,1513.5694986736428
1998-09-08,1560.6658611138166
1998-09-09,1542.5187809563201
1998-09-10,1536.389144321225
1998-09-11,1558.7121622969307
1998-09-14,1553.4836371351398
1998-09-15,1564.0967347117248
1998-09-16,1574.7690907671908
1998-09-17,1513.912663413454
1998-09-18,1518.6321811467628
1998-09-21,1525.9550274735284
1998-09-22,1533.0619587670612
1998-09-23,1579.0446705113754
1998-09-24,1564.9556232584182
1998-09-25,1551.0043298624682
1998-09-28,1555.5025046875512
1998-09-29,1542.872989573673
1998-09-30,1487.9961070981155
1998-10-01,1435.4768859050096
1998-10-02,1438.1525781549826
1998-10-05,1395.8184238900024
1998-10-06,1409.4401514797858
1998-10-07,1449.1154490523197
1998-10-08,1418.9742389993987
1998-10-09,1433.094309561755
1998-10-12,1442.801049221965
1998-10-13,1454.2988498909062
1998-10-14,1464.619056501162
1998-10-15,1522.7224050002358
1998-10-16,1530.870892917163
1998-10-19,1509.4943906745173
1998-10-20,1530.3991180324876
1998-10-21,1517.177325316636
1998-10-22,1518.12571522017
1998-10-23,1519.7118279778344
1998-10-26,1535.2322890867313
1998-10-27,1552.4765539004757
1998-10-28,1556.5075331408784
1998-10-29,1570.2096103021981
1998-10-30,1594.3119709239506
1998-11-02,1627.5368214953398
1998-11-03,1640.0442250791477
1998-11-04,1658.571327483439
1998-11-05,1679.6306089598058
1998-11-06,1671.7718586433205
1998-11-09,1649.113557908779
1998-11-10,1621.0894065809985
1998-11-11,1621.4424233446998
1998-11-12,1610.2473949952075
1998-11-13,1627.930659251032
1998-11-16,1628.7300941540313
1998-11-17,1629.7479180573253
1998-11-18,1625.2361595207165
1998-11-19,1650.8271927465817
1998-11-20,1672.6565837879264
1998-11-23,1704.0237040703244
1998-11-24,1676.4781283713733
1998-11-25,1664.1210775201348
1998-11-26,1698.2120337651234
1998-11-27,1663.0318705384093
1998-11-30,1641.7216430542815
1998-12-01,1664.6055849592929
1998-12-02,1644.2096838355892
1998-12-03,1624.8520975754204
1998-12-04,1644.5564438362417
1998-12-07,1639.922896477313
1998-12-08,1636.7768017778965
1998-12-09,1639.8269464214811
1998-12-10,1618.192241163066
1998-12-11,1608.0064982416238
1998-12-14,1604.6632889701796
1998-12-15,1605.4287627432232
1998-12-16,1619.4515878914708
1998-12-17,1619.8267157209616
1998-12-18,1635.4882258463795
1998-12-21,1632.3664986866659
1998-12-22,1622.9421168467854
1998-12-23,1633.9299380162192
1998-12-24,1643.812141862057
1998-12-25,1643.812141862057
1998-12-28,1642.6978765106417
1998-12-29,1643.5817224770183
1998-12-30,1635.0246947410924
1998-12-31,1667.5185516972554
1999-01-01,1667.5185516972554
1999-01-04,1696.9194029395574
1999-01-05,1722.9627993859394
1999-01-06,1774.6529450864102
1999-01-07,1772.3614588424384
1999-01-08,1787.7158261834745
1999-01-11,1789.037001336042
1999-01-12,1753.8716138108523
1999-01-13,1711.052881009812
1999-01-14,1701.5449798092613
1999-01-15,1738.2750964204856
1999-01-18,1749.0181196137721
1999-01-19,1731.8792571548408
1999-01-20,1724.596758130803
1999-01-21,1717.9393850447875
1999-01-22,1703.3320692935627
1999-01-25,1711.0630006115014
1999-01-26,1716.1568887903366
1999-01-27,1708.2030551516025
1999-01-28,1705.94485184295
1999-01-29,1738.5937679312121
1999-02-01,1746.510677301543
1999-02-02,1718.252004263581
1999-02-03,1726.3419315099197
1999-02-04,1732.2263930819756
1999-02-05,1739.0674754272184
1999-02-08,1730.888199991929
1999-02-09,1692.1356477697861
1999-02-10,1684.4563854005569
1999-02-11,1712.0532533073035
1999-02-12,1694.4491970682252
1999-02-15,1700.349221232625
1999-02-16,1679.7431314885634
1999-02-17,1664.3412944615006
1999-02-18,1681.4713413138688
1999-02-19,1685.406968035058
1999-02-22,1704.170801438597
1999-02-23,1685.6529356299563
1999-02-24,1659.2805412173675
1999-02-25,1652.3684397343227
1999-02-26,1651.2560449629352
1999-03-01,1635.7919512102021
1999-03-02,1616.3919237923499
1999-03-03,1601.0725311550962
1999-03-04,1626.2476310422246
1999-03-05,1674.0219149421675
1999-03-08,1693.6927708847647
1999-03-09,1685.8150855073125
1999-03-10,1699.3091642019097
1999-03-11,1700.4325152222698
1999-03-12,1699.098069047021
1999-03-15,1706.0568062755362
1999-03-16,1710.6385776394902
1999-03-17,1714.5866105447196
1999-03-18,1717.6416863074878
1999-03-19,1725.2216516801107
1999-03-22,1736.1555380886116
1999-03-23,1707.382568201853
1999-03-24,1723.4181766771317
1999-03-25,1731.9707231224975
1999-03-26,1739.2028096912777
1999-03-29,1743.1782490410842
1999-03-30,1722.4811676030574
1999-03-31,1726.9692351294252
1999-04-01,1739.7185751475115
1999-04-02,1747.8734509924498
1999-04-05,1774.6143489573053
1999-04-06,1770.0030644510675
1999-04-07,1782.350299589984
1999-04-08,1817.9485798218182
1999-04-09,1798.465589256056
1999-04-12,1824.4613743957912
1999-04-13,1825.485245941478
1999-04-14,1832.846351737518
1999-04-15,1851.024086937721
1999-04-16,1867.9595743178259
1999-04-19,1849.4095234987271
1999-04-20,1844.345394837838
1999-04-21,1865.9858614515404
1999-04-22,1875.009702171467
1999-04-23,1882.595975598865
1999-04-26,1875.519100495947
1999-04-27,1881.3513887406864
1999-04-28,1901.531553218931
1999-04-29,1916.610528324233
1999-04-30,1912.04689333914
1999-05-03,1929.5305496859723
1999-05-04,1929.309425879745
1999-05-05,1919.6831645905843
1999-05-06,1916.1585306623872
1999-05-07,1902.7734300027446
1999-05-10,1907.3568401987195
1999-05-11,1919.9860398704313
1999-05-12,1907.930082931704
1999-05-13,1918.5360107431115
1999-05-14,1870.8829186156868
1999-05-17,1872.9499318125634
1999-05-18,1885.143086762006
1999-05-19,1893.2213701683927
1999-05-20,1882.6982478176503
1999-05-21,1890.88182763299
1999-05-24,1895.4866287976927
1999-05-25,1853.404510713517
1999-05-26,1832.3839553947537
1999-05-27,1815.0415759851396
1999-05-28,1835.2014267691213
1999-05-31,1842.4538931282932
1999-06-01,1836.7993652057855
1999-06-02,1840.028058494177
1999-06-03,1849.7812122344922
1999-06-04,1873.198542792997
1999-06-07,1887.1560081876319
1999-06-08,1868.3906282393075
1999-06-09,1867.1261347802854
1999-06-10,1873.9696228022692
1999-06-11,1875.023685827634
1999-06-14,1875.7137270182923
1999-06-15,1870.0201489768308
1999-06-16,1882.9103495744569
1999-06-17,1880.423513263621
1999-06-18,1892.5227707205281
1999-06-21,1882.1987591792915
1999-06-22,1877.9407636799722
1999-06-23,1871.8338998820927
1999-06-24,1867.3710598412176
1999-06-25,1887.9234653868396
1999-06-28,1878.750510800146
1999-06-29,1873.658071667851
1999-06-30,1882.9669933650978
1999-07-01,1897.1309372785224
1999-07-02,1929.478115816455
1999-07-05,1964.5757495797209
1999-07-06,1950.2062000310004
1999-07-07,1933.3761193952375
1999-07-08,1930.4025674954896
1999-07-09,1941.29384835865
1999-07-12,1924.9612504355036
1999-07-13,1912.181465387019
1999-07-14,1944.3469803583762
1999-07-15,1953.7652312612845
1999-07-16,1947.0362656473822
1999-07-19,1933.3517760676275
1999-07-20,1909.1474971580528
1999-07-21,1886.9678017245972
1999-07-22,1875.0592424249119
1999-07-23,1867.2004662334375
1999-07-26,1842.1637238825354
1999-07-27,1847.0468571279325
1999-07-28,1867.0036897733826
1999-07-29,1850.8002726217971
1999-07-30,1871.065867987595
1999-08-02,1861.90245745275
1999-08-03,1868.822573626307
1999-08-04,1866.15496306512
1999-08-05,1847.3287745979906
1999-08-06,1833.7694296102545
1999-08-09,1827.0816611797832
1999-08-10,1812.4986051905232
1999-08-11,1852.7766586570747
1999-08-12,1864.2818349545523
1999-08-13,1891.6899760985425
1999-08-16,1897.0121368736661
1999-08-17,1899.1695765280717
1999-08-18,1896.9768731281954
1999-08-19,1901.289179051258
1999-08-20,1901.37012603163
1999-08-23,1912.7242684002867
1999-08-24,1908.1512627361744
1999-08-25,1913.7140530206082
1999-08-26,1891.0301887131743
1999-08-27,1892.824909183269
1999-08-30,1880.9653143400603
1999-08-31,1865.039160269314
1999-09-01,1874.6462803987195
1999-09-02,1848.9736614937474
1999-09-03,1875.7663798606911
1999-09-06,1876.654047098447
1999-09-07,1883.9595216189234
1999-09-08,1888.600151593463
1999-09-09,1913.280050880037
1999-09-10,1928.224199020396
1999-09-13,1924.6345638096805
1999-09-14,1925.2647241712252
1999-09-15,1909.312886346564
1999-09-16,1892.7455148943038
1999-09-17,1905.329993300424
1999-09-20,1898.2410837255577
1999-09-21,1871.001044605912
1999-09-22,1861.784253629112
1999-09-23,1839.5137775656476
1999-09-24,1820.9679557484742
1999-09-27,1853.0418198757395
1999-09-28,1856.0745504526865
1999-09-29,1855.2911315486122
1999-09-30,1865.7551803024257
1999-10-01,1859.214962734204
1999-10-04,1873.252437725444
1999-10-05,1866.2759250564866
1999-10-06,1869.1361122366968
1999-10-07,1876.8293964443594
1999-10-08,1882.284545687778
1999-10-11,1883.4078630908414
1999-10-12,1878.78898127932
1999-10-13,1851.11419584146
1999-10-14,1836.3048668545046
1999-10-15,1812.8386491576857
1999-10-18,1806.985574199227
1999-10-19,1812.4683433890493
1999-10-20,1830.5032424131593
1999-10-21,1834.045424020794
1999-10-22,1861.9506656286162
1999-10-25,1863.5082480935514
1999-10-26,1865.40465683255
1999-10-27,1849.4358661192282
1999-10-28,1868.882473789661
1999-10-29,1905.9739282439646
1999-11-01,1908.3936725674769
1999-11-02,1901.2909432753004
1999-11-03,1897.2998105398178
1999-11-04,1898.7437259575345
1999-11-05,1911.0771620789235
1999-11-08,1895.8140603587344
1999-11-09,1894.399302818241
1999-11-10,1908.7378454050163
1999-11-11,1939.9619901888946
1999-11-12,1957.0621913837065
1999-11-15,1965.918951167017
1999-11-16,1952.9818050171648
1999-11-17,1957.7310479309324
1999-11-18,1961.5613641173431
1999-11-19,1969.9053252095598
1999-11-22,1953.9912143636213
1999-11-23,1963.5767488017152
1999-11-24,1973.3957915477606
1999-11-25,1989.5781099021851
1999-11-26,1997.4947367152313
1999-11-29,1962.1413349399575
1999-11-30,1922.349965343234
1999-12-01,1933.07598375975
1999-12-02,1938.164010697404
1999-12-03,1957.2640820668464
1999-12-06,1966.9300645611906
1999-12-07,1967.878021962664
1999-12-08,1945.0328154089932
1999-12-09,1952.8654791505971
1999-12-10,1966.4347026137298
1999-12-13,1967.3552830316505
1999-12-14,1952.013783503528
1999-12-15,1965.077448411255
1999-12-16,1979.6366882498696
1999-12-17,1989.7946156512976
1999-12-20,1987.1170355255808
1999-12-21,1993.1125016963051
1999-12-22,1996.1808159778336
1999-12-23,2019.4659830962119
1999-12-24,2040.6481804754576
1999-12-27,2057.1939274543565
1999-12-28,2073.163759800438
1999-12-29,2075.6540708655552
1999-12-30,2065.7426066086978
1999-12-31,2062.380725293259
2000-01-03,2072.535102708053
2000-01-04,2026.9387388626299
2000-01-05,2022.3432606974168
2000-01-06,2028.3806209444488
2000-01-07,2056.2716877385164
2000-01-10,2077.252967813185
2000-01-11,2042.6252111913752
2000-01-12,2036.3768571790956
2000-01-13,2047.3735202832856
2000-01-14,2036.1742928709637
2000-01-17,2071.0526942382394
2000-01-18,2086.312342964701
2000-01-19,2073.515883252778
2000-01-20,2068.6393393160392
2000-01-21,2049.5888811958043
2000-01-24,2017.390455319213
2000-01-25,2034.455938004219
2000-01-26,2060.339469567765
2000-01-27,2091.0862114765328
2000-01-28,2043.499251276
2000-01-31,2039.4750789495229
2000-02-01,2065.5906834821076
2000-02-02,2076.8946232145354
2000-02-03,2101.2695750607236
2000-02-04,2122.5032242665316
2000-02-07,2120.42280010563
2000-02-08,2125.863081071837
2000-02-09,2113.540316732135
2000-02-10,2119.010049682488
2000-02-11,2095.780720116181
2000-02-14,2117.764213707661
2000-02-15,2121.2027882948673
2000-02-16,2141.0349867001482
2000-02-17,2140.996385456017
2000-02-18,2118.3789895237833
2000-02-21,2116.331735708152
2000-02-22,2085.829911750888
2000-02-23,2084.7080243978103
2000-02-24,2069.07469000598
2000-02-25,2086.1133605544155
2000-02-28,2109.980854466779
2000-02-29,2084.0942526668664
2000-03-01,2129.8235793203917
2000-03-02,2142.2071895170466
2000-03-03,2129.096058622326
2000-03-06,2125.6871958738802
2000-03-07,2103.5875462982813
2000-03-08,2062.1555860870553
2000-03-09,2085.4965879022852
2000-03-10,2091.306604598453
2000-03-13,2102.249621591986
2000-03-14,2086.509737188416
2000-03-15,2086.564062247202
2000-03-16,2130.6614434793555
2000-03-17,2115.74596318372
2000-03-20,2138.306540235527
2000-03-21,2157.5293933339253
2000-03-22,2185.1741815496703
2000-03-23,2199.349901201221
2000-03-24,2210.984533200024
2000-03-27,2210.704806855484
2000-03-28,2195.7287475364915
2000-03-29,2177.5342082193442
2000-03-30,2155.1437842154273
2000-03-31,2164.756890940442
2000-04-03,2186.4634703306524
2000-04-04,2152.7205159070018
2000-04-05,2157.596515028756
2000-04-06,2194.886188393403
2000-04-07,2164.251606783204
2000-04-10,2181.1423098290484
2000-04-11,2179.09501322376
2000-04-12,2178.759315150742
2000-04-13,2177.089417180538
2000-04-14,2063.079856303716
2000-04-17,2095.2540626546047
2000-04-18,2133.9809621833906
2000-04-19,2144.759081099433
