Date,SWITZERLAND IMI VALUE WEIGHTED
1997-05-01,1529.0108225816712
1997-05-02,1536.2363370422092
1997-05-05,1551.2689492593474
1997-05-06,1554.0532942452965
1997-05-07,1567.8078630161046
1997-05-08,1585.6325070046414
1997-05-09,1603.1975472892887
1997-05-12,1605.0445255496402
1997-05-13,1616.3750990854373
1997-05-14,1624.2913410965286
1997-05-15,1634.4661003119293
1997-05-16,1657.6179708083162
1997-05-19,1646.9800250566527
1997-05-20,1651.6150251697695
1997-05-21,1670.5736010250603
1997-05-22,1673.7378531341546
1997-05-23,1684.5135646319673
1997-05-26,1700.1826545505064
1997-05-27,1677.8449496333903
1997-05-28,1669.3999563708562
1997-05-29,1679.1561138841284
1997-05-30,1648.3262119348217
1997-06-02,1659.3364094298322
1997-06-03,1664.5524587801926
1997-06-04,1666.1916732245904
1997-06-05,1670.5155723258029
1997-06-06,1688.8788548464313
1997-06-09,1716.8801750556634
1997-06-10,1710.0589178913142
1997-06-11,1709.7708018534256
1997-06-12,1719.021906142312
1997-06-13,1722.5457467756548
1997-06-16,1725.3025812878357
1997-06-17,1710.574626688862
1997-06-18,1722.875983932559
1997-06-19,1754.923834136366
1997-06-20,1764.8026151878878
1997-06-23,1779.0279976533432
1997-06-24,1772.190355293919
1997-06-25,1792.6811340598467
1997-06-26,1787.9754199489141
1997-06-27,1784.2788684893908
1997-06-30,1755.8621791810267
1997-07-01,1764.478598123018
1997-07-02,1759.7741720761599
1997-07-03,1793.1854718041482
1997-07-04,1803.7369385512077
1997-07-07,1837.7572327728028
1997-07-08,1844.4412263341148
1997-07-09,1839.4685173021135
1997-07-10,1832.7485647636136
1997-07-11,1802.110708772813
1997-07-14,1793.2570860249155
1997-07-15,1787.9207231968537
1997-07-16,1800.6840305514952
1997-07-17,1790.5483261820693
1997-07-18,1771.019838119768
1997-07-21,1737.6837084465494
1997-07-22,1747.778849079651
1997-07-23,1782.602001798012
1997-07-24,1770.0532025858104
1997-07-25,1752.896503375274
1997-07-28,1761.2015122669418
1997-07-29,1761.2067095750067
1997-07-30,1774.1260997775144
1997-07-31,1771.74699759818
1997-08-01,1761.8639562222122
1997-08-04,1732.5065154707588
1997-08-05,1722.1104759153884
1997-08-06,1737.4587059346234
1997-08-07,1761.7755487850986
1997-08-08,1774.3537603188724
1997-08-11,1753.5896717789458
1997-08-12,1748.774208751908
1997-08-13,1735.9979070917802
1997-08-14,1700.7515598997732
1997-08-15,1703.8606865737765
1997-08-18,1667.8410504018736
1997-08-19,1702.086711558961
1997-08-20,1720.0724591831317
1997-08-21,1729.8221167934234
1997-08-22,1703.941910548682
1997-08-25,1700.2474804046617
1997-08-26,1683.0711609645273
1997-08-27,1684.3241678778827
1997-08-28,1656.7532102976122
1997-08-29,1651.7119782826837
1997-09-01,1653.896227790846
1997-09-02,1683.0511784416792
1997-09-03,1694.6530759971672
1997-09-04,1699.1405435143165
1997-09-05,1733.8101473069005
1997-09-08,1718.4153967176858
1997-09-09,1708.7456353458535
1997-09-10,1692.1153985755232
1997-09-11,1676.8454360997405
1997-09-12,1694.6360604344738
1997-09-15,1715.7418727073755
1997-09-16,1741.741673995457
1997-09-17,1766.29141637753
1997-09-18,1779.9732269724982
1997-09-19,1783.4401497260933
1997-09-22,1789.2102944128205
1997-09-23,1791.257131931625
1997-09-24,1818.1506585598995
1997-09-25,1803.6050972826627
1997-09-26,1813.3606692854792
1997-09-29,1814.5556361631182
1997-09-30,1812.9553028876892
1997-10-01,1823.692125777998
1997-10-02,1855.881485864109
1997-10-03,1879.6876583737992
1997-10-06,1875.0706148083386
1997-10-07,1877.6327801297823
1997-10-08,1882.1363012590296
1997-10-09,1842.135812428961
1997-10-10,1822.5212235685804
1997-10-13,1840.9420063788912
1997-10-14,1846.9135315044525
1997-10-15,1844.4593145310394
1997-10-16,1849.5067980295382
1997-10-17,1814.4797986105377
1997-10-20,1822.0498257061367
1997-10-21,1827.893989539447
1997-10-22,1823.7349873041203
1997-10-23,1783.1293547511946
1997-10-24,1789.830800504433
1997-10-27,1761.1582708613169
1997-10-28,1729.5627788685267
1997-10-29,1762.0507731967782
1997-10-30,1762.5265923703087
1997-10-31,1798.4376386267074
1997-11-03,1803.103726936751
1997-11-04,1807.7640077537362
1997-11-05,1820.7227540132094
1997-11-06,1811.7827945893464
1997-11-07,1796.748111991285
1997-11-10,1802.802952044981
1997-11-11,1807.9493611817018
1997-11-12,1779.8283057373924
1997-11-13,1777.1978526067269
1997-11-14,1778.9011943465462
1997-11-17,1802.4086036219649
1997-11-18,1813.7079542675
1997-11-19,1811.4714586082027
1997-11-20,1834.7789119533104
1997-11-21,1833.8666814808607
1997-11-24,1836.1067536258852
1997-11-25,1837.7886236479585
1997-11-26,1848.204876748785
1997-11-27,1849.152105266079
1997-11-28,1844.1227333969548
1997-12-01,1862.7806259899828
1997-12-02,1874.4912868873835
1997-12-03,1887.7801263107656
1997-12-04,1895.9390322556105
1997-12-05,1899.4744302816648
1997-12-08,1925.5474218399465
1997-12-09,1924.4446148397535
1997-12-10,1933.4465256910785
1997-12-11,1923.2388770033535
1997-12-12,1930.3706029048328
1997-12-15,1918.3364067140255
1997-12-16,1929.9915329135001
1997-12-17,1956.9697585142792
1997-12-18,1953.4397900662034
1997-12-19,1933.6468776161382
1997-12-22,1939.7353514709803
1997-12-23,1945.3946966816043
1997-12-24,1942.6124850517863
1997-12-25,1942.6124850517867
1997-12-26,1940.5807469904437
1997-12-29,1962.6842453244044
1997-12-30,1966.6243322503594
1997-12-31,1959.5521535438018
1998-01-01,1959.5521535438022
1998-01-02,1947.967614768714
1998-01-05,1977.5382772842222
1998-01-06,1979.992752651756
1998-01-07,1979.8464499863146
1998-01-08,1973.5148851264455
1998-01-09,1941.403937410504
1998-01-12,1883.6797690649116
1998-01-13,1913.2914349151608
1998-01-14,1905.1026058823334
1998-01-15,1895.8863516220254
1998-01-16,1919.0429203474216
1998-01-19,1933.5427998769278
1998-01-20,1949.1184253558954
1998-01-21,1964.425543274195
1998-01-22,1976.0900986987072
1998-01-23,2016.819798834985
1998-01-26,2010.5284708140002
1998-01-27,2016.1045739043448
1998-01-28,2021.6390454044792
1998-01-29,2013.7243259047357
1998-01-30,2018.2079660023817
1998-02-02,2044.150767500367
1998-02-03,2073.5988301348802
1998-02-04,2098.400604149615
1998-02-05,2139.3856868012695
1998-02-06,2146.0917810382616
1998-02-09,2126.424303935806
1998-02-10,2140.166777404652
1998-02-11,2146.509407337136
1998-02-12,2140.8255135530853
1998-02-13,2132.270631903866
1998-02-16,2135.1293695054974
1998-02-17,2150.2462625366898
1998-02-18,2153.7768477232116
1998-02-19,2143.584110212522
1998-02-20,2156.2846435024417
1998-02-23,2187.9586477100956
1998-02-24,2172.908388196197
1998-02-25,2181.5257312983013
1998-02-26,2200.4444814047033
1998-02-27,2208.6620546448594
1998-03-02,2233.4988731594276
1998-03-03,2225.6259336835737
1998-03-04,2178.4382198386083
1998-03-05,2160.3273243817384
1998-03-06,2183.6363661446235
1998-03-09,2187.03611951715
1998-03-10,2203.177103812139
1998-03-11,2219.638724026687
1998-03-12,2235.417355463903
1998-03-13,2268.615412846116
1998-03-16,2246.316913416222
1998-03-17,2256.245955792606
1998-03-18,2211.9516967494656
1998-03-19,2212.6025686961257
1998-03-20,2233.6537210421934
1998-03-23,2261.1273179452182
1998-03-24,2284.3096900694354
1998-03-25,2303.199009946684
1998-03-26,2293.365303962991
1998-03-27,2315.1963585927756
1998-03-30,2286.231137682534
1998-03-31,2284.6566868599757
1998-04-01,2287.7364875087724
1998-04-02,2304.7084998029036
1998-04-03,2325.5492867773833
1998-04-06,2340.5929745291937
1998-04-07,2335.6568919059523
1998-04-08,2339.9584841909127
1998-04-09,2357.8331553526696
1998-04-10,2357.8331553526696
1998-04-13,2353.9371983874466
1998-04-14,2391.1673164494273
1998-04-15,2380.605985801152
1998-04-16,2328.0088069721264
1998-04-17,2328.680834665464
1998-04-20,2356.7713967436157
1998-04-21,2347.3578624418046
1998-04-22,2341.279692900884
1998-04-23,2326.7122550249737
1998-04-24,2305.336098747196
1998-04-27,2250.057466672979
1998-04-28,2270.322102728121
1998-04-29,2283.6723651728944
1998-04-30,2316.3104610156593
1998-05-01,2329.3028347494787
1998-05-04,2400.1545634777203
1998-05-05,2398.191032041147
1998-05-06,2415.540293994069
1998-05-07,2408.057892683328
1998-05-08,2404.1498284127315
1998-05-11,2436.032013643926
1998-05-12,2422.6327386420303
1998-05-13,2410.995743945672
1998-05-14,2399.0677907588456
1998-05-15,2394.9793727013366
1998-05-18,2345.4826530779364
1998-05-19,2379.3495413454307
1998-05-20,2390.2799608459945
1998-05-21,2407.408152744502
1998-05-22,2436.0767558494213
1998-05-25,2434.6154123216484
1998-05-26,2454.3971345860914
1998-05-27,2424.48676541844
1998-05-28,2416.1827234966427
1998-05-29,2425.028512528443
1998-06-01,2426.6700074809555
1998-06-02,2420.9329417342396
1998-06-03,2433.9801932650794
1998-06-04,2433.116675431454
1998-06-05,2446.4245123718742
1998-06-08,2447.5955735187745
1998-06-09,2438.9097129916668
1998-06-10,2405.286058373067
1998-06-11,2362.860365146393
1998-06-12,2327.999502470195
1998-06-15,2276.0294811238573
1998-06-16,2310.2010048537636
1998-06-17,2362.2852144777476
1998-06-18,2342.054157121055
1998-06-19,2354.651220169702
1998-06-22,2340.3249253403565
1998-06-23,2357.0516202284716
1998-06-24,2361.877390901086
1998-06-25,2384.5595757684114
1998-06-26,2370.9865690832203
1998-06-29,2383.678311803206
1998-06-30,2399.9613154382832
1998-07-01,2421.87698691335
1998-07-02,2417.889391940258
1998-07-03,2435.2580914288756
1998-07-06,2468.125082298948
1998-07-07,2463.1874731970497
1998-07-08,2474.649343663874
1998-07-09,2450.1858561826725
1998-07-10,2454.095436285655
1998-07-13,2470.206647607233
1998-07-14,2492.855753714388
1998-07-15,2496.631597625064
1998-07-16,2508.451778794265
1998-07-17,2541.413312450102
1998-07-20,2575.9720585028244
1998-07-21,2558.3503840188014
1998-07-22,2530.5258141101326
1998-07-23,2507.7146426376926
1998-07-24,2527.7224762329292
1998-07-27,2469.075860721437
1998-07-28,2497.3666522734784
1998-07-29,2504.72361237308
1998-07-30,2536.6179487117283
1998-07-31,2538.071331704338
1998-08-03,2489.36548710038
1998-08-04,2499.5352642448065
1998-08-05,2446.2594749626237
1998-08-06,2423.4608386489194
1998-08-07,2450.2244301856126
1998-08-10,2385.6083507783464
1998-08-11,2309.4381520662787
1998-08-12,2360.9030195428813
1998-08-13,2332.701091185481
1998-08-14,2340.8606518988586
1998-08-17,2328.0473161862783
1998-08-18,2372.83560405357
1998-08-19,2355.0572093518795
1998-08-20,2334.2121487088207
1998-08-21,2255.4147938533006
1998-08-24,2223.848051308101
1998-08-25,2254.6295597178546
1998-08-26,2200.16616978243
1998-08-27,2104.7707092725745
1998-08-28,2141.4225095379784
1998-08-31,2142.347888385043
1998-09-01,2114.7910166849115
1998-09-02,2181.5486110527786
1998-09-03,2153.1700928080622
1998-09-04,2163.980012560725
1998-09-07,2218.706469781015
1998-09-08,2257.7138005053025
1998-09-09,2202.4954433697844
1998-09-10,2152.5855356394472
1998-09-11,2145.9175700251276
1998-09-14,2181.0646744084133
1998-09-15,2173.181703347819
1998-09-16,2207.454418829488
1998-09-17,2142.1223980744676
1998-09-18,2100.3412502445876
1998-09-21,2022.0541230559043
1998-09-22,2040.2812186676426
1998-09-23,2082.2262891452315
1998-09-24,2055.307094606482
1998-09-25,2047.6860639301706
1998-09-28,2045.1592011121836
1998-09-29,2011.3094172332003
1998-09-30,1954.805003753699
1998-10-01,1898.3156168326532
1998-10-02,1843.7099430075148
1998-10-05,1809.1246344035083
1998-10-06,1909.9229182347713
1998-10-07,1945.6751814858685
1998-10-08,1919.4331482828386
1998-10-09,1918.5952102693484
1998-10-12,1985.4143878954853
1998-10-13,2004.09933161778
1998-10-14,2044.6012280866503
1998-10-15,2112.158776924611
1998-10-16,2132.5178687535267
1998-10-19,2102.1224784324454
1998-10-20,2129.87342926695
1998-10-21,2103.7508781075085
1998-10-22,2144.7193616054496
1998-10-23,2145.707521980848
1998-10-26,2161.2526392042087
1998-10-27,2189.4058347561972
1998-10-28,2184.9345035915553
1998-10-29,2206.033620561361
1998-10-30,2230.147889506292
1998-11-02,2270.219930200232
1998-11-03,2247.582190471661
1998-11-04,2267.2832638873247
1998-11-05,2233.901577836458
1998-11-06,2245.891186382852
1998-11-09,2200.785955820191
1998-11-10,2183.5361405602553
1998-11-11,2215.3553060143236
1998-11-12,2218.8567394002553
1998-11-13,2214.0881080827558
1998-11-16,2260.269455287591
1998-11-17,2259.0698799358
1998-11-18,2278.27259860274
1998-11-19,2304.417688980302
1998-11-20,2331.2276309575172
1998-11-23,2359.2972034091354
1998-11-24,2315.099859132757
1998-11-25,2284.2613237769838
1998-11-26,2318.733766024788
1998-11-27,2336.4670105291907
1998-11-30,2334.7807861392175
1998-12-01,2268.9924588159042
1998-12-02,2272.21262636711
1998-12-03,2288.9601933396802
1998-12-04,2295.137915421214
1998-12-07,2298.366210820255
1998-12-08,2296.7788936027687
1998-12-09,2312.055913383071
1998-12-10,2308.1445650984547
1998-12-11,2322.483920591694
1998-12-14,2315.5056301273703
1998-12-15,2337.355637942247
1998-12-16,2363.539644011795
1998-12-17,2400.475427874256
1998-12-18,2390.86340342275
1998-12-21,2412.346388851687
1998-12-22,2378.9947570309055
1998-12-23,2405.3653306330625
1998-12-24,2388.540917391476
1998-12-25,2388.540917391476
1998-12-28,2417.5340640821537
1998-12-29,2419.3834829778984
1998-12-30,2400.4371712113125
1998-12-31,2394.7572143081916
1999-01-01,2394.7572143081916
1999-01-04,2476.7208684610437
1999-01-05,2499.7575792141283
1999-01-06,2519.0718401764425
1999-01-07,2475.057775761366
1999-01-08,2477.3413544481737
1999-01-11,2438.1686429466345
1999-01-12,2427.4434324007593
1999-01-13,2402.425915712672
1999-01-14,2384.3800473130177
1999-01-15,2387.8732143138523
1999-01-18,2389.3972688236063
1999-01-19,2389.3432352867553
1999-01-20,2390.721644657538
1999-01-21,2356.4369879238684
1999-01-22,2344.408385867234
1999-01-25,2349.6275838957217
1999-01-26,2345.2230303085175
1999-01-27,2320.330902757517
1999-01-28,2328.29919362892
1999-01-29,2329.37036028471
1999-02-01,2346.6153597828165
1999-02-02,2354.6835077947226
1999-02-03,2343.091795199249
1999-02-04,2317.6528011200294
1999-02-05,2315.1506268889916
1999-02-08,2291.717470484286
1999-02-09,2268.5962707584467
1999-02-10,2262.3634115304435
1999-02-11,2259.1277879753393
1999-02-12,2278.0986826423264
1999-02-15,2273.759130919382
1999-02-16,2267.7078788221215
1999-02-17,2282.279280601555
1999-02-18,2264.988530638367
1999-02-19,2220.1724372070976
1999-02-22,2241.572100739741
1999-02-23,2256.5745751440127
1999-02-24,2274.9683018848546
1999-02-25,2261.1109889313834
1999-02-26,2240.990870509247
1999-03-01,2209.154675000722
1999-03-02,2202.725372390236
1999-03-03,2209.756652493672
1999-03-04,2224.1066663826978
1999-03-05,2254.002449311609
1999-03-08,2254.1349952979326
1999-03-09,2268.3461282580006
1999-03-10,2262.691725759509
1999-03-11,2281.2507105704776
1999-03-12,2286.5310488412756
1999-03-15,2283.3260773659654
1999-03-16,2278.9122685666216
1999-03-17,2308.903931056901
1999-03-18,2297.8525181620744
1999-03-19,2295.3405052452063
1999-03-22,2273.7862078604335
1999-03-23,2240.142346057372
1999-03-24,2225.890013639644
1999-03-25,2247.8019012662585
1999-03-26,2202.356033309112
1999-03-29,2221.4801607028794
1999-03-30,2212.8023966101264
1999-03-31,2244.433907813147
1999-04-01,2250.3647515901303
1999-04-02,2244.5879590102195
1999-04-05,2229.2274778415485
1999-04-06,2252.862421103584
1999-04-07,2276.314673818601
1999-04-08,2308.052245035094
1999-04-09,2302.6140017906355
1999-04-12,2307.6167971640434
1999-04-13,2301.457461557249
1999-04-14,2307.0199128399395
1999-04-15,2259.3651003386553
1999-04-16,2246.385970130204
1999-04-19,2249.5749142379295
1999-04-20,2226.6328756173966
1999-04-21,2226.0076237774356
1999-04-22,2245.239453605956
1999-04-23,2253.587456780416
1999-04-26,2272.890499187095
1999-04-27,2315.5723759768325
1999-04-28,2304.682419288314
1999-04-29,2285.585921790723
1999-04-30,2292.1895967144524
1999-05-03,2315.039327791119
1999-05-04,2313.3055031816693
1999-05-05,2313.4644413328374
1999-05-06,2326.823073632307
1999-05-07,2319.3106487777054
1999-05-10,2323.9744288730367
1999-05-11,2306.7369813701903
1999-05-12,2292.5536990859587
1999-05-13,2286.0153955418737
1999-05-14,2273.140295018206
1999-05-17,2225.388789173632
1999-05-18,2246.0407375606164
1999-05-19,2253.2970572715803
1999-05-20,2261.620806272454
1999-05-21,2234.5166484487468
1999-05-24,2241.3716723084112
1999-05-25,2217.0958650782777
1999-05-26,2196.377244730098
1999-05-27,2159.524743274297
1999-05-28,2169.675743856605
1999-05-31,2194.446681321104
1999-06-01,2188.8046275606534
1999-06-02,2190.1715162001383
1999-06-03,2214.2618675300937
1999-06-04,2233.957651701997
1999-06-07,2243.0210623274147
1999-06-08,2261.6531238010666
1999-06-09,2267.1814605293966
1999-06-10,2235.930280173899
1999-06-11,2242.106544199778
1999-06-14,2229.5213915321146
1999-06-15,2233.8472164953014
1999-06-16,2222.7397789303513
1999-06-17,2238.7821913282905
1999-06-18,2262.7764777766415
1999-06-21,2270.218539508465
1999-06-22,2243.175176854388
1999-06-23,2223.7863002229897
1999-06-24,2216.1646894342393
1999-06-25,2225.669459833866
1999-06-28,2203.7546598929944
1999-06-29,2209.7966430544793
1999-06-30,2181.12248700645
1999-07-01,2207.7039770479273
1999-07-02,2226.0790061324014
1999-07-05,2247.4872979119186
1999-07-06,2234.53815092546
1999-07-07,2224.7573911383356
1999-07-08,2218.5855390426377
1999-07-09,2213.08009073857
1999-07-12,2204.744289345202
1999-07-13,2190.6378182908256
1999-07-14,2205.9725407261117
1999-07-15,2220.3643844611715
1999-07-16,2200.7414786124045
1999-07-19,2199.153319928135
1999-07-20,2216.771940592892
1999-07-21,2235.8789219245327
1999-07-22,2217.0198395488533
1999-07-23,2177.933477025689
1999-07-26,2199.241883730649
1999-07-27,2221.479971416502
1999-07-28,2220.196609476637
1999-07-29,2216.6060565987577
1999-07-30,2253.6822352439763
1999-08-02,2251.688163528125
1999-08-03,2249.94479139964
1999-08-04,2266.463928461205
1999-08-05,2237.348643245959
1999-08-06,2222.597516321678
1999-08-09,2212.495795335282
1999-08-10,2191.380099186912
1999-08-11,2194.213776344217
1999-08-12,2221.5882414793173
1999-08-13,2230.1671708378412
1999-08-16,2244.4902412784472
1999-08-17,2234.8564863975466
1999-08-18,2241.7880250342546
1999-08-19,2263.316647208287
1999-08-20,2284.26182360071
1999-08-23,2292.7710507187576
1999-08-24,2263.728491273334
1999-08-25,2259.3810917786095
1999-08-26,2257.8558280383063
1999-08-27,2268.052093147488
1999-08-30,2265.4983512669087
1999-08-31,2256.140499433315
1999-09-01,2286.471370592049
1999-09-02,2292.5244317507663
1999-09-03,2296.1607840425636
1999-09-06,2310.4671636210787
1999-09-07,2311.853985500751
1999-09-08,2306.9422509999263
1999-09-09,2305.9045287277154
1999-09-10,2276.404571724317
1999-09-13,2237.513745448602
1999-09-14,2242.1303082752565
1999-09-15,2237.4762317129603
1999-09-16,2225.1595460446074
1999-09-17,2237.3396400433207
1999-09-20,2246.0984820600975
1999-09-21,2248.648143303243
1999-09-22,2248.925940153562
1999-09-23,2245.0187818254026
1999-09-24,2227.0710815954862
1999-09-27,2241.68776562638
1999-09-28,2226.7906674636897
1999-09-29,2243.268853064112
1999-09-30,2259.750219825454
1999-10-01,2268.7161889161944
1999-10-04,2304.7124705219426
1999-10-05,2300.901799006757
1999-10-06,2315.519937103526
1999-10-07,2330.8277527275
1999-10-08,2316.017979372736
1999-10-11,2321.0979481037925
1999-10-12,2321.1148826981207
1999-10-13,2312.5577748002333
1999-10-14,2311.4120860519033
1999-10-15,2289.8160224390663
1999-10-18,2259.553378013664
1999-10-19,2284.843086313865
1999-10-20,2278.2191088181467
1999-10-21,2262.4143947558036
1999-10-22,2253.3237671060033
1999-10-25,2235.0731758659444
1999-10-26,2230.134740424069
1999-10-27,2213.695601116578
1999-10-28,2240.522835520574
1999-10-29,2275.1787470444183
1999-11-01,2265.9807740132555
1999-11-02,2269.4970694835683
1999-11-03,2285.2336181816277
1999-11-04,2280.8691016241833
1999-11-05,2282.1091049531396
1999-11-08,2279.6702748366292
1999-11-09,2293.817157516582
1999-11-10,2309.0438953513562
1999-11-11,2317.3164097210906
1999-11-12,2301.384207970775
1999-11-15,2301.3890130384348
1999-11-16,2302.760167515585
1999-11-17,2319.771693248124
1999-11-18,2307.265433494213
1999-11-19,2294.437039477758
1999-11-22,2295.936755642079
1999-11-23,2280.0950977677758
1999-11-24,2255.195262639659
1999-11-25,2276.392221395735
1999-11-26,2266.4125106123456
1999-11-29,2261.432820095725
1999-11-30,2262.5243203299674
1999-12-01,2286.4458438599736
1999-12-02,2282.8628669024874
1999-12-03,2304.768571069643
1999-12-06,2333.749061480035
1999-12-07,2320.261742249587
1999-12-08,2306.9236691178216
1999-12-09,2302.4376294664708
1999-12-10,2290.6046083034817
1999-12-13,2278.6467420286804
1999-12-14,2271.5690894469535
1999-12-15,2251.009351447215
1999-12-16,2302.6637716801974
1999-12-17,2297.0376836364644
1999-12-20,2304.169901961701
1999-12-21,2286.5735796892905
1999-12-22,2292.39668004874
1999-12-23,2333.783011607857
1999-12-24,2333.783011607857
1999-12-27,2320.4175882759478
1999-12-28,2316.729103119713
1999-12-29,2321.7469662672324
1999-12-30,2339.265663923733
1999-12-31,2339.2708851653133
2000-01-03,2367.301012414692
2000-01-04,2332.160211369335
2000-01-05,2318.185783044228
2000-01-06,2347.562691886392
2000-01-07,2373.9361402905947
2000-01-10,2369.028350472353
2000-01-11,2368.450924851476
2000-01-12,2367.1584662887913
2000-01-13,2369.6534506037397
2000-01-14,2356.18103982605
2000-01-17,2351.375060843816
2000-01-18,2333.4061624252345
2000-01-19,2320.5156565586744
2000-01-20,2299.1878967992125
2000-01-21,2292.4333166314577
2000-01-24,2249.364366445548
2000-01-25,2220.622056065184
2000-01-26,2220.776285686857
2000-01-27,2228.208715534178
2000-01-28,2196.124771211368
2000-01-31,2159.2036988381205
2000-02-01,2169.825088712654
2000-02-02,2181.5949322766915
2000-02-03,2238.9855962503243
2000-02-04,2222.307915887955
2000-02-07,2219.528316719004
2000-02-08,2239.4323532936673
2000-02-09,2217.788837681585
2000-02-10,2204.7867292982664
2000-02-11,2198.1195397830325
2000-02-14,2178.7897015953204
2000-02-15,2160.368608493718
2000-02-16,2186.674854240254
2000-02-17,2206.975342001678
2000-02-18,2214.877334131874
2000-02-21,2197.8582560496243
2000-02-22,2254.9124410012223
2000-02-23,2256.6712051875797
2000-02-24,2234.393473632
2000-02-25,2190.4298628189326
2000-02-28,2148.525452329537
2000-02-29,2135.670618825974
2000-03-01,2169.044648192998
2000-03-02,2196.0038009211207
2000-03-03,2188.9310883084704
2000-03-06,2205.2294514803334
2000-03-07,2186.373446105109
2000-03-08,2157.2127033368542
2000-03-09,2170.171156902968
2000-03-10,2162.4269220394904
2000-03-13,2123.2581801848855
2000-03-14,2129.866135932159
2000-03-15,2138.3919413345097
2000-03-16,2214.1598249574126
2000-03-17,2199.1546345725114
2000-03-20,2227.05052393615
2000-03-21,2246.986230617042
2000-03-22,2252.0262540614926
2000-03-23,2279.463500114334
2000-03-24,2317.6676864400342
2000-03-27,2305.395431384795
2000-03-28,2297.999876970728
2000-03-29,2273.8992924221343
2000-03-30,2266.9061794659656
2000-03-31,2283.624006105949
2000-04-03,2305.887203986172
2000-04-04,2317.0876734541002
2000-04-05,2322.937977187784
2000-04-06,2321.2936939341944
2000-04-07,2311.913804805223
2000-04-10,2310.0779712007006
2000-04-11,2329.7135255101575
2000-04-12,2334.667782782912
2000-04-13,2328.5643983236755
2000-04-14,2309.0550986038447
2000-04-17,2263.989448164416
2000-04-18,2252.029280166882
2000-04-19,2238.520517119045
2000-04-20,2241.976351655358
2000-04-21,2241.976351655358
2000-04-24,2245.5989346293077
