Date,ITALY IMI VALUE WEIGHTED
1997-03-28,1191.0870978924563
1997-03-31,1195.1635645836027
1997-04-01,1178.3803351748093
1997-04-02,1182.404491317203
1997-04-03,1184.5369007555657
1997-04-04,1189.4400372876921
1997-04-07,1198.2189949774556
1997-04-08,1191.5923603323113
1997-04-09,1203.195249480911
1997-04-10,1195.7828862638514
1997-04-11,1200.026405506822
1997-04-14,1206.8789274541243
1997-04-15,1227.2180024556988
1997-04-16,1226.6759227513214
1997-04-17,1224.198480254401
1997-04-18,1221.0803025988544
1997-04-21,1227.760118989446
1997-04-22,1212.1139613991552
1997-04-23,1217.7424635350396
1997-04-24,1201.9949340214198
1997-04-25,1195.2540446050566
1997-04-28,1189.141257376842
1997-04-29,1203.0953615191984
1997-04-30,1212.4503585130428
1997-05-01,1219.1628801286265
1997-05-02,1219.0708995390094
1997-05-05,1216.148626549827
1997-05-06,1229.340675698303
1997-05-07,1225.77091575564
1997-05-08,1227.081044412024
1997-05-09,1234.1970353903996
1997-05-12,1234.1160308769413
1997-05-13,1242.6863530833436
1997-05-14,1254.2937771705235
1997-05-15,1251.7717897292573
1997-05-16,1267.3288541553825
1997-05-19,1264.8118385180678
1997-05-20,1272.345993239819
1997-05-21,1280.4304548302125
1997-05-22,1270.1063622464699
1997-05-23,1273.4411949907483
1997-05-26,1256.1832363442415
1997-05-27,1258.2462572391007
1997-05-28,1246.3270107298054
1997-05-29,1247.0015679673388
1997-05-30,1224.6105580942722
1997-06-02,1226.5399339043456
1997-06-03,1232.62411075362
1997-06-04,1235.3620478951636
1997-06-05,1234.548869149807
1997-06-06,1233.481331430149
1997-06-09,1230.949709170688
1997-06-10,1218.2181861211361
1997-06-11,1232.0756577678833
1997-06-12,1251.922321395101
1997-06-13,1274.8127101263462
1997-06-16,1285.3212353953309
1997-06-17,1276.6894193502476
1997-06-18,1302.277883491986
1997-06-19,1320.5907421679335
1997-06-20,1331.347430430081
1997-06-23,1356.3992755882439
1997-06-24,1354.9977675963553
1997-06-25,1374.218060585621
1997-06-26,1360.0867488596787
1997-06-27,1351.1455286264295
1997-06-30,1333.9786453900513
1997-07-01,1362.27299888601
1997-07-02,1368.3653426371447
1997-07-03,1375.0528104715104
1997-07-04,1370.5758121023061
1997-07-07,1400.074618746296
1997-07-08,1388.2355473153439
1997-07-09,1394.4228907440825
1997-07-10,1391.6588937582248
1997-07-11,1402.1295252512834
1997-07-14,1401.3094617232991
1997-07-15,1398.5279060085368
1997-07-16,1424.0511520711207
1997-07-17,1466.138785620119
1997-07-18,1440.6283660566519
1997-07-21,1446.4810334688182
1997-07-22,1467.4924495047621
1997-07-23,1480.8299195250288
1997-07-24,1460.5465152287495
1997-07-25,1456.4496460976627
1997-07-28,1446.61869756788
1997-07-29,1417.7145098031197
1997-07-30,1425.5819810046746
1997-07-31,1416.9694898230382
1997-08-01,1391.9141971781162
1997-08-04,1365.7390795559443
1997-08-05,1349.5082816324993
1997-08-06,1377.619051723278
1997-08-07,1404.4820529413585
1997-08-08,1399.5546575877831
1997-08-11,1376.9595603041873
1997-08-12,1387.16798896412
1997-08-13,1395.0359509526481
1997-08-14,1384.858051082953
1997-08-15,1407.554797626211
1997-08-18,1374.5470261795858
1997-08-19,1377.2285050322994
1997-08-20,1385.1098557774062
1997-08-21,1386.7816283596226
1997-08-22,1386.6756328031786
1997-08-25,1392.2145632530655
1997-08-26,1393.9554021444615
1997-08-27,1388.6785374455549
1997-08-28,1382.4489284541016
1997-08-29,1386.1555854018063
1997-09-01,1401.6093181748945
1997-09-02,1415.9928386464082
1997-09-03,1425.5986087838467
1997-09-04,1428.5248750926398
1997-09-05,1445.8618109408662
1997-09-08,1444.8221512801913
1997-09-09,1434.0552247041733
1997-09-10,1430.1311323900554
1997-09-11,1425.383098173751
1997-09-12,1439.308912192656
1997-09-15,1487.8648970873626
1997-09-16,1489.3240169315825
1997-09-17,1484.1346559821807
1997-09-18,1497.9264943189105
1997-09-19,1510.4870283633618
1997-09-22,1545.8652605128962
1997-09-23,1547.1383994514492
1997-09-24,1576.67457294854
1997-09-25,1577.8853462797838
1997-09-26,1598.8076144686868
1997-09-29,1576.9820673500005
1997-09-30,1578.4654916948375
1997-10-01,1514.4801928868565
1997-10-02,1517.5408263297543
1997-10-03,1545.1270012043933
1997-10-06,1534.1519679303888
1997-10-07,1539.3417351299702
1997-10-08,1548.084835342098
1997-10-09,1513.9083464357432
1997-10-10,1510.0530936923176
1997-10-13,1563.7686602832648
1997-10-14,1596.86861357257
1997-10-15,1606.2634138866547
1997-10-16,1608.2735752933297
1997-10-17,1560.2920817442653
1997-10-20,1564.9420368959197
1997-10-21,1578.7878494930612
1997-10-22,1585.0505207795668
1997-10-23,1562.5097859020557
1997-10-24,1562.5477463022605
1997-10-27,1530.1102871429848
1997-10-28,1456.4573642090825
1997-10-29,1516.378465306717
1997-10-30,1501.1997378137764
1997-10-31,1509.935111819259
1997-11-03,1527.410070659773
1997-11-04,1530.9647196639928
1997-11-05,1536.8913236489366
1997-11-06,1536.8353813177189
1997-11-07,1520.9065590783835
1997-11-10,1518.210166303658
1997-11-11,1521.0631218485623
1997-11-12,1493.944998886704
1997-11-13,1502.6689054803858
1997-11-14,1500.7370271710492
1997-11-17,1526.5946518228711
1997-11-18,1529.6543792426312
1997-11-19,1520.1225844850114
1997-11-20,1541.508034081546
1997-11-21,1530.3292630298909
1997-11-24,1510.1571081993197
1997-11-25,1508.889631627435
1997-11-26,1513.543498963781
1997-11-27,1502.9656988696945
1997-11-28,1512.5559746643778
1997-12-01,1524.2858136474918
1997-12-02,1527.082981160978
1997-12-03,1528.4546101239846
1997-12-04,1541.4943802897435
1997-12-05,1533.384210276583
1997-12-08,1528.9717391837748
1997-12-09,1530.9457618476747
1997-12-10,1533.1578328615535
1997-12-11,1524.2926023278178
1997-12-12,1534.7898921640206
1997-12-15,1550.0126651908163
1997-12-16,1572.2292085145557
1997-12-17,1588.0799011693414
1997-12-18,1580.6470157083331
1997-12-19,1560.0038691504008
1997-12-22,1564.8511601547898
1997-12-23,1580.252893113852
1997-12-24,1578.9859469249818
1997-12-25,1578.9859469249818
1997-12-26,1580.787309198781
1997-12-29,1606.7995398794942
1997-12-30,1614.8287023218738
1997-12-31,1619.5329372976978
1998-01-01,1619.5329372976978
1998-01-02,1649.0681999046533
1998-01-05,1687.151937668981
1998-01-06,1682.5445424505115
1998-01-07,1694.4376002196927
1998-01-08,1678.8772633271494
1998-01-09,1685.5202888899023
1998-01-12,1673.328283897825
1998-01-13,1703.036559195685
1998-01-14,1719.5966112723822
1998-01-15,1723.316999162546
1998-01-16,1761.4694304039085
1998-01-19,1748.8667449081424
1998-01-20,1772.1236213659001
1998-01-21,1767.2211221796586
1998-01-22,1802.204569473691
1998-01-23,1816.2095300825938
1998-01-26,1812.4152720431023
1998-01-27,1827.9257450237824
1998-01-28,1836.4908438363186
1998-01-29,1827.5011407480674
1998-01-30,1839.8643137950514
1998-02-02,1864.620578529765
1998-02-03,1850.7285797517263
1998-02-04,1887.4883817286718
1998-02-05,1930.5882263179008
1998-02-06,1930.6727781045638
1998-02-09,1904.4849550930135
1998-02-10,1935.429371434489
1998-02-11,1946.1700708912124
1998-02-12,1930.425896662314
1998-02-13,1905.1586676387851
1998-02-16,1917.4462635340706
1998-02-17,1935.5502128390456
1998-02-18,1938.2424907545408
1998-02-19,1902.9329902641803
1998-02-20,1883.9695784589765
1998-02-23,1897.323585302797
1998-02-24,1900.7682998391572
1998-02-25,1929.7766985890742
1998-02-26,1943.5053427336425
1998-02-27,1943.880685265725
1998-03-02,1996.9877856612009
1998-03-03,2017.5115318755306
1998-03-04,2004.2782929784614
1998-03-05,2008.1373117857356
1998-03-06,2044.1998552328598
1998-03-09,2088.0820021579293
1998-03-10,2112.6569106476563
1998-03-11,2109.1704912451314
1998-03-12,2110.679219403609
1998-03-13,2152.8480929860984
1998-03-16,2184.323462371202
1998-03-17,2196.340783363772
1998-03-18,2180.4283186824227
1998-03-19,2190.0645615779877
1998-03-20,2232.6970612964224
1998-03-23,2262.6964320155876
1998-03-24,2324.287280674458
1998-03-25,2353.6250277979993
1998-03-26,2348.209764482824
1998-03-27,2343.1943794665885
1998-03-30,2362.5755260869314
1998-03-31,2383.788438243956
1998-04-01,2446.342206886285
1998-04-02,2485.156863695823
1998-04-03,2475.138534011327
1998-04-06,2533.164721545755
1998-04-07,2495.800642883825
1998-04-08,2405.1562938435472
1998-04-09,2391.0563310910916
1998-04-10,2437.541786508155
1998-04-13,2430.459747768644
1998-04-14,2495.690727507006
1998-04-15,2542.5824083738817
1998-04-16,2479.189228619497
1998-04-17,2505.5907906316543
1998-04-20,2516.0636913819912
1998-04-21,2536.7767615727034
1998-04-22,2518.4091385679344
1998-04-23,2424.2936314295034
1998-04-24,2346.2117147536287
1998-04-27,2178.2563478381376
1998-04-28,2264.95929919184
1998-04-29,2220.737443397574
1998-04-30,2299.462371231847
1998-05-01,2320.1205423794604
1998-05-04,2424.013593938936
1998-05-05,2414.6400490966357
1998-05-06,2415.6137675908567
1998-05-07,2402.2919990395376
1998-05-08,2442.021619883489
1998-05-11,2493.3032933654154
1998-05-12,2469.570689146417
1998-05-13,2451.5727252084534
1998-05-14,2435.755224081716
1998-05-15,2429.501097971796
1998-05-18,2344.98702372351
1998-05-19,2413.919316066178
1998-05-20,2427.3739417945053
1998-05-21,2482.7161887691996
1998-05-22,2494.843629670109
1998-05-25,2521.2985650062415
1998-05-26,2521.3766694887477
1998-05-27,2444.3738329881326
1998-05-28,2430.0243374687834
1998-05-29,2419.811292315231
1998-06-01,2377.030550201416
1998-06-02,2411.0250777903702
1998-06-03,2435.617423621479
1998-06-04,2438.1158585546596
1998-06-05,2456.0412441275794
1998-06-08,2468.5386888743355
1998-06-09,2431.5531511844974
1998-06-10,2428.554475668683
1998-06-11,2368.9232117380557
1998-06-12,2314.883135158259
1998-06-15,2248.4752308487164
1998-06-16,2284.929377774329
1998-06-17,2353.7214033438486
1998-06-18,2316.5066276409384
1998-06-19,2294.4909212413654
1998-06-22,2240.7032524255933
1998-06-23,2249.7814772902157
1998-06-24,2229.198833295191
1998-06-25,2281.7627472171816
1998-06-26,2236.720115746933
1998-06-29,2265.895337226429
1998-06-30,2258.317912379979
1998-07-01,2310.0094449543258
1998-07-02,2324.7417122901074
1998-07-03,2350.596128355454
1998-07-06,2398.490230899006
1998-07-07,2415.2886561440396
1998-07-08,2436.9498267182917
1998-07-09,2413.4029649971685
1998-07-10,2424.6750827031738
1998-07-13,2456.518299340728
1998-07-14,2496.4939471892976
1998-07-15,2489.004241682856
1998-07-16,2512.1438136259203
1998-07-17,2557.406397125712
1998-07-20,2593.3071969891557
1998-07-21,2560.1980102352327
1998-07-22,2529.2551303445066
1998-07-23,2508.2542879946554
1998-07-24,2504.913658969704
1998-07-27,2479.401164671175
1998-07-28,2493.577155354063
1998-07-29,2455.7441467927224
1998-07-30,2475.3645102606556
1998-07-31,2446.7781500483634
1998-08-03,2397.2445175706976
1998-08-04,2408.019825086443
1998-08-05,2367.411079261936
1998-08-06,2359.86063520897
1998-08-07,2391.193919996617
1998-08-10,2341.4334248254777
1998-08-11,2272.6743898274217
1998-08-12,2305.8144758778285
1998-08-13,2290.422877726761
1998-08-14,2309.429165909132
1998-08-17,2328.592201142766
1998-08-18,2371.385017247291
1998-08-19,2356.335351601122
1998-08-20,2335.1715430741174
1998-08-21,2247.468849918155
1998-08-24,2247.6392016732975
1998-08-25,2290.6231966102896
1998-08-26,2219.6533384224767
1998-08-27,2121.7302563370326
1998-08-28,2099.589988195332
1998-08-31,2077.885004286867
1998-09-01,2038.9802744792464
1998-09-02,2094.810277561538
1998-09-03,2072.1400235532315
1998-09-04,2047.6567265835226
1998-09-07,2106.3648812289316
1998-09-08,2150.9652478274747
1998-09-09,2106.48063606403
1998-09-10,2021.3374000016859
1998-09-11,1984.2070052387205
1998-09-14,2047.3394393869942
1998-09-15,2057.7942390674207
1998-09-16,2096.426230189993
1998-09-17,2008.185055124464
1998-09-18,1980.2215758706232
1998-09-21,1932.336710653479
1998-09-22,1967.8836610921242
1998-09-23,1985.0281138432167
1998-09-24,1980.8762586046564
1998-09-25,1950.2928000660995
1998-09-28,1997.477055358967
1998-09-29,1993.4843239120557
1998-09-30,1960.3692222484474
1998-10-01,1898.6974433013308
1998-10-02,1871.2785169027284
1998-10-05,1833.1626189400629
1998-10-06,1886.8739351714496
1998-10-07,1889.011350513934
1998-10-08,1821.7502473200454
1998-10-09,1782.9343745162735
1998-10-12,1876.0339844514358
1998-10-13,1898.4008717590466
1998-10-14,1971.0595543658994
1998-10-15,1997.3348736610483
1998-10-16,2051.364660712962
1998-10-19,2061.4130087574244
1998-10-20,2110.219511740903
1998-10-21,2055.2014251927058
1998-10-22,2053.4139630421732
1998-10-23,2093.4981699946884
1998-10-26,2096.56071175703
1998-10-27,2118.5337991073193
1998-10-28,2043.3473444601043
1998-10-29,2051.7399177378293
1998-10-30,2075.563047030296
1998-11-02,2124.4092579907924
1998-11-03,2111.8632707981833
1998-11-04,2157.324520839844
1998-11-05,2147.794813996782
1998-11-06,2164.459047005463
1998-11-09,2096.0476435344126
1998-11-10,2072.727338759981
1998-11-11,2115.585696652334
1998-11-12,2109.7466474270245
1998-11-13,2122.2335939827335
1998-11-16,2188.2203371985483
1998-11-17,2179.026078731841
1998-11-18,2160.5704916998197
1998-11-19,2182.1110595780838
1998-11-20,2207.9673300787626
1998-11-23,2251.9171606083855
1998-11-24,2234.4996455570827
1998-11-25,2261.0025069217195
1998-11-26,2317.4478254205437
1998-11-27,2336.351569712361
1998-11-30,2304.558943272583
1998-12-01,2230.8547942697046
1998-12-02,2231.6395951562886
1998-12-03,2253.5601288266075
1998-12-04,2265.615507753583
1998-12-07,2273.2181495046375
1998-12-08,2280.4287330772095
1998-12-09,2280.0895192021953
1998-12-10,2290.4400682357727
1998-12-11,2258.3194572164434
1998-12-14,2258.1453487246313
1998-12-15,2260.7268282879495
1998-12-16,2263.2525283128107
1998-12-17,2279.022238276914
1998-12-18,2260.788558111302
1998-12-21,2324.422704042277
1998-12-22,2328.6183698826294
1998-12-23,2369.506480864296
1998-12-24,2361.2353023823453
1998-12-25,2361.2353023823453
1998-12-28,2425.475068250482
1998-12-29,2418.4868610220237
1998-12-30,2435.1663048134337
1998-12-31,2444.8740443426072
1999-01-01,2444.883077272983
1999-01-04,2585.829766842582
1999-01-05,2597.618806729428
1999-01-06,2583.6495352712213
1999-01-07,2576.0731408190913
1999-01-08,2541.4820457859623
1999-01-11,2486.824728486283
1999-01-12,2447.331173607853
1999-01-13,2360.415036298035
1999-01-14,2375.054138156494
1999-01-15,2400.8175490209824
1999-01-18,2449.1621458776017
1999-01-19,2416.892510577028
1999-01-20,2415.751209682105
1999-01-21,2365.150712167337
1999-01-22,2309.1308750365924
1999-01-25,2303.7212646702856
1999-01-26,2320.8000728761617
1999-01-27,2334.107141584636
1999-01-28,2332.1120167433614
1999-01-29,2328.2370211698385
1999-02-01,2359.4154830420193
1999-02-02,2342.635504235021
1999-02-03,2329.8920536567302
1999-02-04,2334.417972051663
1999-02-05,2336.4192508331857
1999-02-08,2295.432577865739
1999-02-09,2241.614192712731
1999-02-10,2256.1250105027716
1999-02-11,2297.3110351995174
1999-02-12,2289.3179369636023
1999-02-15,2310.018130713702
1999-02-16,2286.1141044226633
1999-02-17,2281.593351376386
1999-02-18,2288.2764037353404
1999-02-19,2288.8227618065466
1999-02-22,2337.205271487595
1999-02-23,2323.972901229565
1999-02-24,2333.197490860933
1999-02-25,2322.6933961376826
1999-02-26,2312.6157578261236
1999-03-01,2278.4211987858966
1999-03-02,2279.3870938651085
1999-03-03,2257.0399585641676
1999-03-04,2277.2629434372097
1999-03-05,2335.042841323568
1999-03-08,2320.5791756250983
1999-03-09,2351.8668572980305
1999-03-10,2398.9674538573468
1999-03-11,2376.362881403328
1999-03-12,2370.938741758326
1999-03-15,2408.492898536152
1999-03-16,2396.0731397995
1999-03-17,2415.0539955514528
1999-03-18,2434.073764527269
1999-03-19,2429.088824239635
1999-03-22,2416.713893319883
1999-03-23,2381.4578023331983
1999-03-24,2357.165603217859
1999-03-25,2392.8598408192015
1999-03-26,2339.8369219001056
1999-03-29,2375.645285901468
1999-03-30,2385.529491780189
1999-03-31,2425.120382781681
1999-04-01,2410.550135678166
1999-04-02,2405.207810055045
1999-04-05,2390.5713738230984
1999-04-06,2420.1259187906658
1999-04-07,2429.462382583846
1999-04-08,2444.056516077425
1999-04-09,2409.5733157345962
1999-04-12,2426.9139548062
1999-04-13,2424.821903825478
1999-04-14,2417.8759113093024
1999-04-15,2391.98498234329
1999-04-16,2384.796347647506
1999-04-19,2389.151162562837
1999-04-20,2379.478953407838
1999-04-21,2380.4521969299913
1999-04-22,2375.0969501517507
1999-04-23,2387.7591514041396
1999-04-26,2356.5319493203915
1999-04-27,2401.302970075977
1999-04-28,2385.145096620954
1999-04-29,2371.53736626431
1999-04-30,2392.9384957711995
1999-05-03,2393.9330987143203
1999-05-04,2406.007819563466
1999-05-05,2406.771892796551
1999-05-06,2430.5847276465306
1999-05-07,2424.2345783574387
1999-05-10,2412.5926769821426
1999-05-11,2374.712938188607
1999-05-12,2328.945494798047
1999-05-13,2334.142661817759
1999-05-14,2309.6752609958826
1999-05-17,2260.7317785784853
1999-05-18,2286.4382360851523
1999-05-19,2328.8978133496194
1999-05-20,2323.6585372074987
1999-05-21,2320.09227676741
1999-05-24,2317.0945764622397
1999-05-25,2325.137302131258
1999-05-26,2302.5250878975316
1999-05-27,2274.7758423623227
1999-05-28,2274.7054407619753
1999-05-31,2291.251025591737
1999-06-01,2282.9460547191597
1999-06-02,2251.309141879277
1999-06-03,2279.348390623923
1999-06-04,2264.435286637638
1999-06-07,2268.406039504502
1999-06-08,2318.698184414303
1999-06-09,2314.700587724364
1999-06-10,2310.2054362657086
1999-06-11,2312.043057946043
1999-06-14,2273.9524609948407
1999-06-15,2272.3774761468662
1999-06-16,2269.88764690537
1999-06-17,2272.418729942619
1999-06-18,2293.033788043131
1999-06-21,2289.75885285521
1999-06-22,2272.0872409209883
1999-06-23,2280.054635746434
1999-06-24,2279.7173299255433
1999-06-25,2289.3994644615914
1999-06-28,2265.673190352491
1999-06-29,2261.7501525499015
1999-06-30,2253.7373476187836
1999-07-01,2261.5760480489507
1999-07-02,2253.759686421312
1999-07-05,2302.3581673263525
1999-07-06,2320.0783119134016
1999-07-07,2310.2115438096457
1999-07-08,2300.4715947701316
1999-07-09,2313.196196850701
1999-07-12,2306.7352568106435
1999-07-13,2280.606009264527
1999-07-14,2302.5308656707525
1999-07-15,2324.816348653108
1999-07-16,2302.5946856431638
1999-07-19,2298.978246976779
1999-07-20,2308.3035703117052
1999-07-21,2279.547978046902
1999-07-22,2267.042173912966
1999-07-23,2238.146763262228
1999-07-26,2229.84773048825
1999-07-27,2238.803528098693
1999-07-28,2217.9570348308885
1999-07-29,2191.683342035389
1999-07-30,2223.7258957570784
1999-08-02,2240.5845179016483
1999-08-03,2226.6318077607866
1999-08-04,2250.520686499596
1999-08-05,2209.478792542668
1999-08-06,2196.052113588503
1999-08-09,2211.084538375402
1999-08-10,2189.4703356459
1999-08-11,2187.875164226122
1999-08-12,2225.0139910586286
1999-08-13,2233.5768523510246
1999-08-16,2243.741246089711
1999-08-17,2249.059445140606
1999-08-18,2234.966070662892
1999-08-19,2237.6672646399848
1999-08-20,2255.2357520017717
1999-08-23,2273.097536117222
1999-08-24,2262.622759378066
1999-08-25,2264.039864215462
1999-08-26,2266.2925912130363
1999-08-27,2273.6812710654754
1999-08-30,2263.2690730765876
1999-08-31,2252.9974973372555
1999-09-01,2268.097241493057
1999-09-02,2258.198121253104
1999-09-03,2277.868739981255
1999-09-06,2285.486145202602
1999-09-07,2278.539487975902
1999-09-08,2291.911208512631
1999-09-09,2298.419837426235
1999-09-10,2303.8913192582036
1999-09-13,2277.3251489394506
1999-09-14,2280.863691604273
1999-09-15,2268.383348672889
1999-09-16,2271.134561539053
1999-09-17,2274.6050938654334
1999-09-20,2289.7754085341953
1999-09-21,2293.0198257248494
1999-09-22,2310.7878863937913
1999-09-23,2301.052999506916
1999-09-24,2306.418526668266
1999-09-27,2299.8100125197016
1999-09-28,2306.4998998947403
1999-09-29,2295.135597405489
1999-09-30,2296.674293131749
1999-10-01,2318.8265373800054
1999-10-04,2336.3439547299654
1999-10-05,2324.6244251753105
1999-10-06,2329.9114986631266
1999-10-07,2344.9463298057985
1999-10-08,2314.1899407317537
1999-10-11,2308.9156481404025
1999-10-12,2291.0869506288673
1999-10-13,2283.594931784157
1999-10-14,2276.9745131605873
1999-10-15,2257.613627610531
1999-10-18,2218.5617606883843
1999-10-19,2238.6202001327997
1999-10-20,2225.3967145730358
1999-10-21,2228.905602608152
1999-10-22,2231.6679897519903
1999-10-25,2197.0357196326822
1999-10-26,2179.9078923055986
1999-10-27,2161.6274808721673
1999-10-28,2197.457878193812
1999-10-29,2215.6401136404943
1999-11-01,2211.8534254473166
1999-11-02,2194.081870343965
1999-11-03,2180.247517996132
1999-11-04,2197.794672269891
1999-11-05,2183.6328144305035
1999-11-08,2169.5984765576904
1999-11-09,2190.234521243818
1999-11-10,2205.723826658517
1999-11-11,2209.6721083717684
1999-11-12,2182.8606695541303
1999-11-15,2192.94965180566
1999-11-16,2205.9460807477494
1999-11-17,2214.693633580217
1999-11-18,2219.8160944413653
1999-11-19,2221.2161141720935
1999-11-22,2216.478247237464
1999-11-23,2202.5530068861276
1999-11-24,2199.3976688483976
1999-11-25,2227.0496628751716
1999-11-26,2211.29773725185
1999-11-29,2213.209456611119
1999-11-30,2203.3783660118947
1999-12-01,2232.26360502633
1999-12-02,2223.309705200779
1999-12-03,2249.3097809381434
1999-12-06,2294.833366625171
1999-12-07,2301.704050205744
1999-12-08,2307.5509995442403
1999-12-09,2305.0432405178763
1999-12-10,2295.554439966391
1999-12-13,2313.0665526257176
1999-12-14,2318.928121588524
1999-12-15,2292.718789052025
1999-12-16,2339.630378557775
1999-12-17,2318.755167457685
1999-12-20,2338.04891015166
1999-12-21,2309.4585393539737
1999-12-22,2345.8755359829656
1999-12-23,2397.922030906532
1999-12-24,2397.922030906532
1999-12-27,2405.4127211643604
1999-12-28,2408.9695425731306
1999-12-29,2423.2928070536427
1999-12-30,2426.879402192299
1999-12-31,2426.697880254212
2000-01-03,2401.5571733564216
2000-01-04,2391.362356188654
2000-01-05,2375.5372632084745
2000-01-06,2372.521355297822
2000-01-07,2413.1485394758893
2000-01-10,2378.0131024254147
2000-01-11,2381.3487175275386
2000-01-12,2392.3120194633657
2000-01-13,2403.0506262291387
2000-01-14,2408.0453858589044
2000-01-17,2386.0247803484854
2000-01-18,2359.0751026903877
2000-01-19,2374.0857596190644
2000-01-20,2387.250939039047
2000-01-21,2379.8217126264117
2000-01-24,2374.2153907672223
2000-01-25,2340.9860220719847
2000-01-26,2325.5366815882494
2000-01-27,2319.6049290652686
2000-01-28,2306.272040910755
2000-01-31,2279.341469233136
2000-02-01,2324.3398603725973
2000-02-02,2363.2753855402193
2000-02-03,2420.0906818950743
2000-02-04,2415.3782076616767
2000-02-07,2403.7409122742624
2000-02-08,2498.144777075396
2000-02-09,2501.0072153570754
2000-02-10,2505.2350559750453
2000-02-11,2533.9985011116273
2000-02-14,2528.1990226005873
2000-02-15,2496.5636880451007
2000-02-16,2520.7244411168826
2000-02-17,2542.43877434393
2000-02-18,2544.4222010205935
2000-02-21,2518.721431366091
2000-02-22,2553.7391579444134
2000-02-23,2589.322903042308
2000-02-24,2562.066275946319
2000-02-25,2576.1682157073215
2000-02-28,2540.9333417151947
2000-02-29,2577.9457009103116
2000-03-01,2616.785476814107
2000-03-02,2649.9320432882037
2000-03-03,2636.013659053002
2000-03-06,2687.3751655373853
2000-03-07,2593.7681704467823
2000-03-08,2606.231860653336
2000-03-09,2672.8367589281947
2000-03-10,2671.123074552642
2000-03-13,2617.9826010492206
2000-03-14,2583.160316098812
2000-03-15,2512.8819144225886
2000-03-16,2578.226295089593
2000-03-17,2581.989385560177
2000-03-20,2541.619793283423
2000-03-21,2528.689956144388
2000-03-22,2475.9913823870365
2000-03-23,2487.4612723245696
2000-03-24,2534.861840926067
2000-03-27,2532.382896466756
2000-03-28,2513.0616909783657
2000-03-29,2470.27282631773
2000-03-30,2429.90927370512
2000-03-31,2422.8316662946263
2000-04-03,2365.034367268874
2000-04-04,2393.3354595464602
2000-04-05,2383.038105458812
2000-04-06,2412.0658732795227
2000-04-07,2419.09453376997
2000-04-10,2415.065821284457
2000-04-11,2389.1122518069023
2000-04-12,2392.557525655797
2000-04-13,2398.057570769118
2000-04-14,2349.760341176298
2000-04-17,2314.2719961542166
2000-04-18,2316.0262732139836
2000-04-19,2297.090380450622
2000-04-20,2346.197990275128
2000-04-21,2346.197990275128
2000-04-24,2346.604120864823
2000-04-25,2346.3141646616436
2000-04-26,2336.0300037984684
2000-04-27,2284.137578632892
