Date,AUSTRALIA IMI VALUE WEIGHTED
1999-02-04,1700.9077580829521
1999-02-05,1707.0087596471976
1999-02-08,1698.3990021703626
1999-02-09,1683.6651897742752
1999-02-10,1657.6364880427045
1999-02-11,1673.8173658005785
1999-02-12,1678.287558574997
1999-02-15,1669.4633720099214
1999-02-16,1638.5152150738918
1999-02-17,1643.5653434764145
1999-02-18,1646.4297579895403
1999-02-19,1677.754208834408
1999-02-22,1680.5997641213166
1999-02-23,1679.5277037899739
1999-02-24,1669.3196570388343
1999-02-25,1639.5761139291335
1999-02-26,1612.7639417622436
1999-03-01,1623.344564819282
1999-03-02,1619.7833839577825
1999-03-03,1628.2223559260106
1999-03-04,1622.130111512816
1999-03-05,1643.9274722817274
1999-03-08,1668.4650186614508
1999-03-09,1679.5724348652966
1999-03-10,1683.1805357886742
1999-03-11,1687.2879253779802
1999-03-12,1697.5518694739756
1999-03-15,1705.1251206014904
1999-03-16,1686.3205251149047
1999-03-17,1682.5713153979782
1999-03-18,1691.534451848224
1999-03-19,1697.5395928094747
1999-03-22,1707.6873595048753
1999-03-23,1726.215326429207
1999-03-24,1717.8357504900764
1999-03-25,1719.2251994181438
1999-03-26,1719.899580851934
1999-03-29,1707.8590895950028
1999-03-30,1701.2067271281942
1999-03-31,1693.8142900001515
1999-04-01,1714.5621058515617
1999-04-02,1705.9550013904664
1999-04-05,1701.651449159919
1999-04-06,1722.4742428746579
1999-04-07,1720.3316997894615
1999-04-08,1723.7438111199738
1999-04-09,1737.5578487215598
1999-04-12,1739.725372804424
1999-04-13,1769.1145536728102
1999-04-14,1782.1092977241785
1999-04-15,1780.7870120635127
1999-04-16,1811.4858501704548
1999-04-19,1833.2136271587183
1999-04-20,1812.2733176209406
1999-04-21,1794.8681937694953
1999-04-22,1832.5674582548945
1999-04-23,1840.9506066759843
1999-04-26,1831.4012360144875
1999-04-27,1845.8997038553396
1999-04-28,1846.8831478151137
1999-04-29,1854.1374705551118
1999-04-30,1863.8566366089283
1999-05-03,1853.3546018198886
1999-05-04,1857.817884135817
1999-05-05,1830.856141969716
1999-05-06,1854.3014276026884
1999-05-07,1821.9566630850838
1999-05-10,1827.2786617592556
1999-05-11,1828.6881574882427
1999-05-12,1834.7026494840393
1999-05-13,1844.1551411550067
1999-05-14,1854.6514929752009
1999-05-17,1814.4229229001264
1999-05-18,1837.5631009605534
1999-05-19,1804.2950366009807
1999-05-20,1784.7191616178468
1999-05-21,1779.8082874303007
1999-05-24,1775.9726430652538
1999-05-25,1747.9032199677815
1999-05-26,1730.114163383133
1999-05-27,1725.1768599486638
1999-05-28,1725.8196151106245
1999-05-31,1718.9077206120835
1999-06-01,1713.9460817479937
1999-06-02,1715.0341602062492
1999-06-03,1736.4922140174485
1999-06-04,1749.6770679021336
1999-06-07,1769.5638818897198
1999-06-08,1784.0326912418236
1999-06-09,1797.8606960392408
1999-06-10,1800.3265359112036
1999-06-11,1789.7638170271262
1999-06-14,1785.3253856780696
1999-06-15,1763.254323457052
1999-06-16,1760.1307520171913
1999-06-17,1782.7030698085186
1999-06-18,1779.0607645749237
1999-06-21,1769.7063593341109
1999-06-22,1784.6095985865813
1999-06-23,1786.6345321760193
1999-06-24,1773.5849045974205
1999-06-25,1786.5702501720086
1999-06-28,1793.9489353434344
1999-06-29,1788.9915831039318
1999-06-30,1791.2886761336968
1999-07-01,1825.1307065871
1999-07-02,1850.7638422909426
1999-07-05,1870.3766087219515
1999-07-06,1871.3142965415627
1999-07-07,1854.4466772037422
1999-07-08,1868.8337071914198
1999-07-09,1846.1222955605888
1999-07-12,1840.8971960209717
1999-07-13,1841.707046112275
1999-07-14,1840.1616684676208
1999-07-15,1855.291197853974
1999-07-16,1839.8279713180168
1999-07-19,1831.5732620712681
1999-07-20,1851.3521351311986
1999-07-21,1833.946316489927
1999-07-22,1821.487068953135
1999-07-23,1819.5911670250912
1999-07-26,1800.5937680988802
1999-07-27,1789.3826913523308
1999-07-28,1796.274052134691
1999-07-29,1806.3805318205925
1999-07-30,1796.0129789873051
1999-08-02,1772.7249035917043
1999-08-03,1804.036123596776
1999-08-04,1797.1041100229545
1999-08-05,1798.1779846318786
1999-08-06,1788.7973061549164
1999-08-09,1769.1533219338194
1999-08-10,1754.2016965651567
1999-08-11,1731.0764009409274
1999-08-12,1738.057208955582
1999-08-13,1753.3183795460297
1999-08-16,1782.1962873761067
1999-08-17,1755.5985832635158
1999-08-18,1776.679236813768
1999-08-19,1746.9667249898148
1999-08-20,1747.3358116601783
1999-08-23,1766.2870693530322
1999-08-24,1765.7882533345812
1999-08-25,1741.5063283071072
1999-08-26,1744.2053262475902
1999-08-27,1733.9335982852172
1999-08-30,1714.6462642545757
1999-08-31,1706.370023119179
1999-09-01,1738.5113323768842
1999-09-02,1748.4235218184658
1999-09-03,1733.3634538145584
1999-09-06,1750.6687504667543
1999-09-07,1762.6024113794044
1999-09-08,1769.5293446349824
1999-09-09,1786.6132972674468
1999-09-10,1780.942208672019
1999-09-13,1784.9271842878618
1999-09-14,1776.645305725939
1999-09-15,1739.0766859791484
1999-09-16,1714.8918886159877
1999-09-17,1724.7516337091627
1999-09-20,1707.349086542934
1999-09-21,1714.9205119320159
1999-09-22,1725.2623541217204
1999-09-23,1733.7190970705428
1999-09-24,1723.4409705930918
1999-09-27,1735.899925762922
1999-09-28,1746.719899086435
1999-09-29,1730.35529030764
1999-09-30,1719.3152174345687
1999-10-01,1745.930888476854
1999-10-04,1745.0102634636942
1999-10-05,1767.5542020182381
1999-10-06,1748.2202663779713
1999-10-07,1758.6675724332229
1999-10-08,1738.215584484086
1999-10-11,1746.5979111824813
1999-10-12,1754.8292863998583
1999-10-13,1736.958096924572
1999-10-14,1721.7582941745713
1999-10-15,1694.4649764485212
1999-10-18,1648.3686195598948
1999-10-19,1645.2199326841753
1999-10-20,1672.1878297575993
1999-10-21,1673.7714448320155
1999-10-22,1688.2618339817272
1999-10-25,1699.3323127745448
1999-10-26,1682.3360992211958
1999-10-27,1662.55963335287
1999-10-28,1682.971854191214
1999-10-29,1682.1484946649937
1999-11-01,1690.8890975090185
1999-11-02,1702.6705295301258
1999-11-03,1722.493423201475
1999-11-04,1708.6754845913772
1999-11-05,1702.0121291225837
1999-11-08,1688.8822786148894
1999-11-09,1690.0339831483636
1999-11-10,1714.979916082171
1999-11-11,1748.8334745234374
1999-11-12,1764.024999729443
1999-11-15,1771.1476301884302
1999-11-16,1753.9182146394126
1999-11-17,1769.7150654496427
1999-11-18,1776.1749231901422
1999-11-19,1783.8872335596425
1999-11-22,1776.1781646528402
1999-11-23,1771.9803973400626
1999-11-24,1750.4310871875787
1999-11-25,1762.0256159997732
1999-11-26,1766.8406645202845
1999-11-29,1772.3936093797724
1999-11-30,1760.9080091997637
1999-12-01,1758.37728762888
1999-12-02,1769.9713818511125
1999-12-03,1774.1766768445596
1999-12-06,1789.7382128471438
1999-12-07,1788.3080082569097
1999-12-08,1797.3929439965027
1999-12-09,1815.573186183115
1999-12-10,1794.076776697764
1999-12-13,1784.3667212875396
1999-12-14,1788.928920480014
1999-12-15,1795.103984462557
1999-12-16,1814.5322555466635
1999-12-17,1817.6815823572506
1999-12-20,1817.4743074223227
1999-12-21,1807.914719748516
1999-12-22,1829.1274136307468
1999-12-23,1815.8431926782805
1999-12-24,1827.312345306189
1999-12-27,1825.754171988486
1999-12-28,1827.7373016655624
1999-12-29,1845.59278702741
1999-12-30,1864.0678015044875
1999-12-31,1864.0678015044875
2000-01-03,1880.1631374539033
2000-01-04,1852.0178502192261
2000-01-05,1812.0778268122056
2000-01-06,1795.1838238435228
2000-01-07,1808.862864731683
2000-01-10,1842.8489098478353
2000-01-11,1863.4289106745282
2000-01-12,1842.0185825137846
2000-01-13,1858.62123475678
2000-01-14,1881.8163763780697
2000-01-17,1882.3268647107736
2000-01-18,1888.674396279978
2000-01-19,1862.1514242579358
2000-01-20,1885.0747818952466
2000-01-21,1857.2314404963483
2000-01-24,1832.3555041272894
2000-01-25,1819.3607859837916
2000-01-26,1808.7944234792242
2000-01-27,1820.5311073022554
2000-01-28,1792.7156578054007
2000-01-31,1775.0131550479389
2000-02-01,1757.4681396921983
2000-02-02,1773.06217837567
2000-02-03,1777.8033304361882
2000-02-04,1754.570151689732
2000-02-07,1769.6264699370035
2000-02-08,1765.8224143224572
2000-02-09,1775.8524982830947
2000-02-10,1780.1318432951718
2000-02-11,1765.557690251265
2000-02-14,1746.1201472325286
2000-02-15,1758.2464912356863
2000-02-16,1750.6080471257876
2000-02-17,1745.7286274508376
2000-02-18,1727.5187607668884
2000-02-21,1721.650657595028
2000-02-22,1711.6827990119161
2000-02-23,1706.058933483115
2000-02-24,1688.3352354664253
2000-02-25,1706.7333868807063
2000-02-28,1684.7787627391713
2000-02-29,1699.976946326285
2000-03-01,1703.9206136807334
2000-03-02,1719.406981796809
2000-03-03,1715.590583491922
2000-03-06,1695.9021087055203
2000-03-07,1714.084171732317
2000-03-08,1714.834025196879
2000-03-09,1719.0564778437567
2000-03-10,1725.426371533874
2000-03-13,1733.9916802999967
2000-03-14,1729.694930245581
2000-03-15,1722.1620129244454
2000-03-16,1725.940388300728
2000-03-17,1724.1241343485035
2000-03-20,1734.0877075899002
2000-03-21,1745.5614559885885
2000-03-22,1747.924151032656
2000-03-23,1733.3437645581162
2000-03-24,1738.8091553075435
2000-03-27,1745.2667267465965
2000-03-28,1757.9888723604574
2000-03-29,1748.8858867302151
2000-03-30,1728.8920703741733
2000-03-31,1692.3669485362793
2000-04-03,1721.6074730095518
2000-04-04,1715.7218074933312
2000-04-05,1727.8229763271038
2000-04-06,1710.8051479722105
2000-04-07,1707.5743292369089
2000-04-10,1713.438242066163
2000-04-11,1698.0237256421715
2000-04-12,1697.5787561628765
2000-04-13,1677.5714342254112
