Date,NETHERLANDS IMI VALUE WEIGHTED
1997-09-15,2041.423720377805
1997-09-16,2067.8343172132113
1997-09-17,2095.0128339812813
1997-09-18,2100.2046104204805
1997-09-19,2084.458976694139
1997-09-22,2095.828873000547
1997-09-23,2084.338472504919
1997-09-24,2102.93258860101
1997-09-25,2107.031443984503
1997-09-26,2121.4693480459987
1997-09-29,2130.8682393907798
1997-09-30,2150.6510911589044
1997-10-01,2192.5724490102402
1997-10-02,2194.7883943737725
1997-10-03,2246.0777052353296
1997-10-06,2242.9312455746285
1997-10-07,2234.4391488907895
1997-10-08,2224.629096947709
1997-10-09,2177.579708234205
1997-10-10,2147.167195981037
1997-10-13,2202.5040233557283
1997-10-14,2190.614355504327
1997-10-15,2169.750366257788
1997-10-16,2151.681244362559
1997-10-17,2105.3955891220426
1997-10-20,2105.0635355509057
1997-10-21,2125.2020219714605
1997-10-22,2114.657018264988
1997-10-23,2055.8264263158317
1997-10-24,2062.0934446440574
1997-10-27,2011.7792800033378
1997-10-28,1984.961666124485
1997-10-29,2070.3219190078376
1997-10-30,2033.9055871431788
1997-10-31,2044.3235154672113
1997-11-03,2082.4753897158457
1997-11-04,2069.194779949328
1997-11-05,2084.332683389813
1997-11-06,2061.3037652141147
1997-11-07,2028.4063388062518
1997-11-10,2043.0267649548737
1997-11-11,2036.161838460187
1997-11-12,1996.2583877368918
1997-11-13,2001.7730151096177
1997-11-14,1997.1490933933235
1997-11-17,2051.1846342108593
1997-11-18,2070.979605414073
1997-11-19,2037.9040581492827
1997-11-20,2080.5883198699694
1997-11-21,2092.7595913657606
1997-11-24,2053.072600940318
1997-11-25,2027.0517371037834
1997-11-26,2027.2249317813892
1997-11-27,2028.0672070686808
1997-11-28,2013.1653563781033
1997-12-01,2053.899868148735
1997-12-02,2069.6223599500377
1997-12-03,2067.1274704386947
1997-12-04,2077.0738062659016
1997-12-05,2073.567204416097
1997-12-08,2081.7178488348213
1997-12-09,2072.1086317285453
1997-12-10,2061.6512769948845
1997-12-11,2018.0273157541747
1997-12-12,2022.1740349625095
1997-12-15,2030.7842267865346
1997-12-16,2053.4875490272193
1997-12-17,2087.1493505455883
1997-12-18,2064.1593113640265
1997-12-19,2006.566191164813
1997-12-22,2005.5340075222948
1997-12-23,1999.710130995666
1997-12-24,2005.340527193975
1997-12-25,2005.340527193975
1997-12-26,2005.8425526107212
1997-12-29,2048.3319525474667
1997-12-30,2055.9566853760584
1997-12-31,2047.640570037504
1998-01-01,2047.640570037504
1998-01-02,2069.9585640664104
1998-01-05,2080.382602265608
1998-01-06,2046.6114626599615
1998-01-07,2044.1647705247437
1998-01-08,2040.7274032090208
1998-01-09,2008.3701101353713
1998-01-12,1964.5175345686127
1998-01-13,2001.5224901855465
1998-01-14,2019.842994319552
1998-01-15,2009.6860557082796
1998-01-16,2037.7857592755845
1998-01-19,2045.7844742771397
1998-01-20,2050.754870644968
1998-01-21,2067.779321807081
1998-01-22,2075.225874049003
1998-01-23,2079.0756126807287
1998-01-26,2078.469293263806
1998-01-27,2088.120037659204
1998-01-28,2095.4860428965594
1998-01-29,2086.0858469028653
1998-01-30,2091.4352132012955
1998-02-02,2112.6618337291866
1998-02-03,2111.8102847245204
1998-02-04,2106.8022736374796
1998-02-05,2154.1704098571495
1998-02-06,2162.866763603527
1998-02-09,2147.145040530654
1998-02-10,2143.602402747106
1998-02-11,2151.2393124420714
1998-02-12,2145.6509528765732
1998-02-13,2129.708659204969
1998-02-16,2159.6803942643705
1998-02-17,2188.6227426102873
1998-02-18,2208.848270438907
1998-02-19,2201.439083161352
1998-02-20,2213.744155986473
1998-02-23,2268.5971618678473
1998-02-24,2276.230952244798
1998-02-25,2293.574967033103
1998-02-26,2310.4162848218257
1998-02-27,2318.0156872629664
1998-03-02,2363.313584817164
1998-03-03,2350.4898665632327
1998-03-04,2331.4246549013124
1998-03-05,2291.721510226569
1998-03-06,2344.5937834677484
1998-03-09,2364.5484496103422
1998-03-10,2347.7026723139547
1998-03-11,2348.3020368646207
1998-03-12,2344.4274612679765
1998-03-13,2399.9249835815576
1998-03-16,2414.8232989319295
1998-03-17,2429.976153046065
1998-03-18,2386.0168214336263
1998-03-19,2388.849321195528
1998-03-20,2417.6911898748854
1998-03-23,2443.7609753492316
1998-03-24,2450.8442412137256
1998-03-25,2472.5037670376128
1998-03-26,2449.3832482752655
1998-03-27,2467.2444051670027
1998-03-30,2422.8147442107843
1998-03-31,2408.3428623414893
1998-04-01,2441.892119983305
1998-04-02,2466.774911308512
1998-04-03,2490.0072316263777
1998-04-06,2546.2192990286576
1998-04-07,2504.708938989233
1998-04-08,2512.3399311825856
1998-04-09,2537.908784965453
1998-04-10,2537.908784965453
1998-04-13,2531.1702080980353
1998-04-14,2562.190005172838
1998-04-15,2572.2119097203076
1998-04-16,2520.245920385408
1998-04-17,2526.1928280938723
1998-04-20,2573.937391074088
1998-04-21,2601.1597437550536
1998-04-22,2600.6649427986194
1998-04-23,2557.6714496866125
1998-04-24,2551.892032152488
1998-04-27,2444.406264502317
1998-04-28,2488.4382920338103
1998-04-29,2488.1873734046526
1998-04-30,2487.0212436521583
1998-05-01,2625.4525487229153
1998-05-04,2642.9767502613786
1998-05-05,2608.944110004573
1998-05-06,2600.7911383691467
1998-05-07,2570.8209747177634
1998-05-08,2600.0367490194867
1998-05-11,2632.456141686955
1998-05-12,2609.3343282627593
1998-05-13,2618.665837080285
1998-05-14,2600.06481149333
1998-05-15,2599.7907355031953
1998-05-18,2554.997054254405
1998-05-19,2601.4027022796654
1998-05-20,2651.7265878487406
1998-05-21,2670.939572391231
1998-05-22,2668.492623121874
1998-05-25,2703.374938138314
1998-05-26,2692.4329129757293
1998-05-27,2640.266925522888
1998-05-28,2626.065071386001
1998-05-29,2639.594524817611
1998-06-01,2642.759388645512
1998-06-02,2642.1316222711407
1998-06-03,2662.6101714719057
1998-06-04,2651.4031771009513
1998-06-05,2660.6492083460453
1998-06-08,2676.316820050108
1998-06-09,2654.3514703402825
1998-06-10,2634.0239090503737
1998-06-11,2617.9607496853473
1998-06-12,2558.0383423800517
1998-06-15,2514.9842339237885
1998-06-16,2543.2657918914188
1998-06-17,2582.0616120464038
1998-06-18,2557.7082126905325
1998-06-19,2550.2717999594825
1998-06-22,2522.9027659644894
1998-06-23,2540.283913448256
1998-06-24,2536.991943299749
1998-06-25,2582.3176074192374
1998-06-26,2573.442866051464
1998-06-29,2592.4407612360724
1998-06-30,2602.9087313229707
1998-07-01,2617.8299453953205
1998-07-02,2628.739132103614
1998-07-03,2643.309903569269
1998-07-06,2660.1817727270436
1998-07-07,2657.31678157117
1998-07-08,2667.762496986468
1998-07-09,2650.6228265316286
1998-07-10,2647.8563398589704
1998-07-13,2696.531650765291
1998-07-14,2731.4548191377135
1998-07-15,2741.802014412955
1998-07-16,2732.3815028030876
1998-07-17,2760.116204285211
1998-07-20,2808.9674544179707
1998-07-21,2771.660148640566
1998-07-22,2747.4757322221512
1998-07-23,2722.0303762638455
1998-07-24,2726.6825391934813
1998-07-27,2692.0640470968874
1998-07-28,2698.9542285270672
1998-07-29,2685.6317037672006
1998-07-30,2698.7639978045877
1998-07-31,2656.9649167361204
1998-08-03,2592.848089222386
1998-08-04,2611.1283081769493
1998-08-05,2574.489461015789
1998-08-06,2513.834371313795
1998-08-07,2551.594287776737
1998-08-10,2524.1721103945856
1998-08-11,2437.736007859529
1998-08-12,2470.005875402127
1998-08-13,2450.5752588365567
1998-08-14,2442.970088736478
1998-08-17,2430.089023143901
1998-08-18,2500.5762591731973
1998-08-19,2528.677610478223
1998-08-20,2497.0232288656234
1998-08-21,2432.3301297018083
1998-08-24,2405.802216535365
1998-08-25,2450.7160647268597
1998-08-26,2381.3411057765697
1998-08-27,2324.6051824480587
1998-08-28,2320.1879002312794
1998-08-31,2333.2347224884197
1998-09-01,2304.201308175845
1998-09-02,2363.0651208096297
1998-09-03,2335.719374681785
1998-09-04,2336.119797693481
1998-09-07,2360.3967290112714
1998-09-08,2390.237649256044
1998-09-09,2346.081507364186
1998-09-10,2276.643585634247
1998-09-11,2285.428561501098
1998-09-14,2324.007666819357
1998-09-15,2310.6620257082614
1998-09-16,2335.2161533373496
1998-09-17,2265.226039318828
1998-09-18,2185.342423449244
1998-09-21,2073.680450810866
1998-09-22,2158.474338421639
1998-09-23,2208.417493802054
1998-09-24,2203.327589171361
1998-09-25,2179.496787219712
1998-09-28,2191.7488150907893
1998-09-29,2171.1629850754784
1998-09-30,2136.399709534787
1998-10-01,2085.4542580817674
1998-10-02,2006.6636461083374
1998-10-05,1965.2893661882074
1998-10-06,2068.752254144661
1998-10-07,2060.883013746964
1998-10-08,2006.297104869786
1998-10-09,2027.2343318920034
1998-10-12,2102.0541214569816
1998-10-13,2152.27852045218
1998-10-14,2167.283873016605
1998-10-15,2199.7391646874585
1998-10-16,2222.3348881644515
1998-10-19,2197.036961691308
1998-10-20,2243.206605041027
1998-10-21,2226.2337152340956
1998-10-22,2234.6921329751713
1998-10-23,2218.312719071543
1998-10-26,2210.155885775598
1998-10-27,2263.2831466338935
1998-10-28,2217.9344949414485
1998-10-29,2228.119994743448
1998-10-30,2258.450489689717
1998-11-02,2345.1700456065446
1998-11-03,2342.547398507259
1998-11-04,2378.5526998371
1998-11-05,2359.4843774506553
1998-11-06,2352.5039550874917
1998-11-09,2330.525673780312
1998-11-10,2295.38182186615
1998-11-11,2324.9158119205226
1998-11-12,2285.964196735664
1998-11-13,2288.7149778619546
1998-11-16,2362.4585965669403
1998-11-17,2352.8325201390526
1998-11-18,2347.7361338031196
1998-11-19,2353.517571244567
1998-11-20,2406.0423771042865
1998-11-23,2432.124503092657
1998-11-24,2408.0846718902626
1998-11-25,2403.590307403107
1998-11-26,2444.43564376262
1998-11-27,2439.8892420004404
1998-11-30,2397.187550925888
1998-12-01,2314.3497659460622
1998-12-02,2274.315498940379
1998-12-03,2294.189184645394
1998-12-04,2312.4869378436765
1998-12-07,2327.100153145318
1998-12-08,2347.6835175743604
1998-12-09,2376.029524577805
1998-12-10,2391.947531346041
1998-12-11,2353.5811208754567
1998-12-14,2344.1268305092044
1998-12-15,2361.9740940846345
1998-12-16,2378.1706185185303
1998-12-17,2422.8268945897694
1998-12-18,2421.7552225318827
1998-12-21,2471.8267459783556
1998-12-22,2475.8004975993945
1998-12-23,2515.2181973885554
1998-12-24,2520.153233942496
1998-12-25,2520.153233942496
1998-12-28,2550.4130623356523
1998-12-29,2564.759661752336
1998-12-30,2551.679513008307
1998-12-31,2561.476670291038
1999-01-01,2561.481755156302
1999-01-04,2649.482452291307
1999-01-05,2673.101494343627
1999-01-06,2722.3836228661416
1999-01-07,2634.162206855622
1999-01-08,2603.425560564145
1999-01-11,2542.0496242957247
1999-01-12,2508.441834552055
1999-01-13,2419.3025248999184
1999-01-14,2450.0647511425836
1999-01-15,2478.0376978799554
1999-01-18,2538.8888401729646
1999-01-19,2547.644076326579
1999-01-20,2554.2274607687705
1999-01-21,2526.659191323113
1999-01-22,2420.9264726177166
1999-01-25,2432.0702240812902
1999-01-26,2434.5634599443138
1999-01-27,2437.9130055477567
1999-01-28,2450.013589728215
1999-01-29,2411.1962985524606
1999-02-01,2439.6649411719786
1999-02-02,2428.2489183431417
1999-02-03,2405.820340991435
1999-02-04,2420.678296300265
1999-02-05,2450.536636684398
1999-02-08,2429.7225442945064
1999-02-09,2399.8915397900623
1999-02-10,2379.4816814114965
1999-02-11,2394.0823216840317
1999-02-12,2412.434787226069
1999-02-15,2405.9766033628835
1999-02-16,2388.087579414781
1999-02-17,2361.5731121245362
1999-02-18,2338.291755631702
1999-02-19,2337.7776389418086
1999-02-22,2376.0960317937747
1999-02-23,2398.476637826079
1999-02-24,2402.3124917683476
1999-02-25,2403.281209691855
1999-02-26,2397.0535037235895
1999-03-01,2350.651270052782
1999-03-02,2343.686530346442
1999-03-03,2318.531189739834
1999-03-04,2305.7688265633215
1999-03-05,2369.136853817658
1999-03-08,2356.1206970269363
1999-03-09,2345.478932250547
1999-03-10,2358.0761005710115
1999-03-11,2373.0731250986923
1999-03-12,2421.6036214517844
1999-03-15,2429.744200889866
1999-03-16,2442.478951716815
1999-03-17,2465.8935247090635
1999-03-18,2470.249009335753
1999-03-19,2504.066649954001
1999-03-22,2500.510189405633
1999-03-23,2455.974396169378
1999-03-24,2426.959634828364
1999-03-25,2446.3126600492956
1999-03-26,2396.516931864657
1999-03-29,2435.6647661800093
1999-03-30,2437.538458233225
1999-03-31,2451.5555812535385
1999-04-01,2440.787810592783
1999-04-02,2435.4971790318896
1999-04-05,2421.1890814026856
1999-04-06,2445.232011229978
1999-04-07,2474.1815166066126
1999-04-08,2458.0740492072496
1999-04-09,2456.757628536729
1999-04-12,2474.1845589129616
1999-04-13,2481.9802002308043
1999-04-14,2505.0258033561554
1999-04-15,2492.094727447655
1999-04-16,2536.4014816643826
1999-04-19,2570.5021138246534
1999-04-20,2543.1663106666288
1999-04-21,2553.101789618433
1999-04-22,2567.4034475353087
1999-04-23,2582.022264398046
1999-04-26,2591.3808211745018
1999-04-27,2646.4319439215797
1999-04-28,2643.568452585426
1999-04-29,2636.184333491191
1999-04-30,2631.987774023606
1999-05-03,2640.952474185467
1999-05-04,2665.834117715887
1999-05-05,2644.6242795854355
1999-05-06,2654.4764053116496
1999-05-07,2663.928187863699
1999-05-10,2656.9606549534233
1999-05-11,2634.654840719277
1999-05-12,2603.6773602971284
1999-05-13,2593.9482051483287
1999-05-14,2595.1024147464773
1999-05-17,2553.6120817437236
1999-05-18,2562.5051806307843
1999-05-19,2584.318229454911
1999-05-20,2600.185121801356
1999-05-21,2600.502283895036
1999-05-24,2601.4499888415735
1999-05-25,2594.528392960589
1999-05-26,2559.281984412682
1999-05-27,2532.964276608175
1999-05-28,2527.9682569034107
1999-05-31,2524.608315059491
1999-06-01,2528.6664911878156
1999-06-02,2513.39283070458
1999-06-03,2545.9716629828827
1999-06-04,2547.8612868407395
1999-06-07,2561.6365331860407
1999-06-08,2579.7324314011653
1999-06-09,2586.030927408893
1999-06-10,2586.243881383709
1999-06-11,2604.1135107645464
1999-06-14,2582.842151294182
1999-06-15,2578.173812300476
1999-06-16,2579.060590916258
1999-06-17,2587.1152222214764
1999-06-18,2618.473208908262
1999-06-21,2626.8339823007177
1999-06-22,2602.167533229135
1999-06-23,2584.9964502665725
1999-06-24,2574.7856577929083
1999-06-25,2581.698141164395
1999-06-28,2566.8005148028215
1999-06-29,2568.767942643423
1999-06-30,2552.9588562175804
1999-07-01,2569.5707401098707
1999-07-02,2567.245011132229
1999-07-05,2619.800241790477
1999-07-06,2621.732272876045
1999-07-07,2609.135840534209
1999-07-08,2602.189207880575
1999-07-09,2632.766730159407
1999-07-12,2633.740376041319
1999-07-13,2617.616189250372
1999-07-14,2651.958124731214
1999-07-15,2681.3064856087294
1999-07-16,2654.624274349065
1999-07-19,2643.058943356238
1999-07-20,2649.056750017266
1999-07-21,2637.166008700367
1999-07-22,2598.1762716912253
1999-07-23,2579.805956589668
1999-07-26,2595.1702336046096
1999-07-27,2594.8002252796678
1999-07-28,2603.490537888814
1999-07-29,2587.0056322157125
1999-07-30,2619.266415059378
1999-08-02,2573.4678190204922
1999-08-03,2555.90065427382
1999-08-04,2587.2174596080126
1999-08-05,2561.173173458112
1999-08-06,2584.916284189344
1999-08-09,2596.7867724949674
1999-08-10,2573.7384196979015
1999-08-11,2574.3914088203073
1999-08-12,2631.2886672231857
1999-08-13,2660.223125397554
1999-08-16,2669.317606737866
1999-08-17,2678.3452080980587
1999-08-18,2676.0530913391344
1999-08-19,2659.506754448335
1999-08-20,2680.75583466324
1999-08-23,2699.678907760013
1999-08-24,2688.585569827416
1999-08-25,2710.0985557059207
1999-08-26,2698.1725053393907
1999-08-27,2694.62686458629
1999-08-30,2694.047592369493
1999-08-31,2676.35655791182
1999-09-01,2686.5294960299457
1999-09-02,2682.5386304761114
1999-09-03,2709.839530882821
1999-09-06,2734.9394134724375
1999-09-07,2731.8713832321173
1999-09-08,2719.655868960441
1999-09-09,2737.067091335701
1999-09-10,2732.8378634270634
1999-09-13,2690.2566743626408
1999-09-14,2681.94408817505
1999-09-15,2672.1171528979726
1999-09-16,2649.504898692728
1999-09-17,2628.5073873776996
1999-09-20,2647.4915058697165
1999-09-21,2606.983378552658
1999-09-22,2612.975449235684
1999-09-23,2600.631436460647
1999-09-24,2561.569924258953
1999-09-27,2586.211906708521
1999-09-28,2570.044727778165
1999-09-29,2594.2401931269624
1999-09-30,2581.5544145818467
1999-10-01,2569.097095314248
1999-10-04,2609.5060901292054
1999-10-05,2619.784236770855
1999-10-06,2631.1921458967413
1999-10-07,2643.565294488543
1999-10-08,2608.0066524756658
1999-10-11,2633.6063191852813
1999-10-12,2647.521379631457
1999-10-13,2643.6988752272932
1999-10-14,2632.8536484514198
1999-10-15,2614.8159236068814
1999-10-18,2565.7428296596336
1999-10-19,2591.4287958211376
1999-10-20,2608.4938942539347
1999-10-21,2595.5005143580092
1999-10-22,2610.9365246450375
1999-10-25,2605.0220597085
1999-10-26,2598.974320972445
1999-10-27,2580.9569148599494
1999-10-28,2641.3685057635703
1999-10-29,2653.9991029328785
1999-11-01,2636.4674782127927
1999-11-02,2642.689363621195
1999-11-03,2678.322229457885
1999-11-04,2683.9787837452322
1999-11-05,2664.9560570161602
1999-11-08,2654.8727963233396
1999-11-09,2679.199526265782
1999-11-10,2708.329179238803
1999-11-11,2724.778203512069
1999-11-12,2680.8214769396086
1999-11-15,2715.608140849442
1999-11-16,2742.0821784591562
1999-11-17,2764.9048258508537
1999-11-18,2761.6722654579908
1999-11-19,2748.600943434784
1999-11-22,2736.2647028463984
1999-11-23,2717.933514755035
1999-11-24,2683.503442679623
1999-11-25,2720.335244873091
1999-11-26,2701.6278678431368
1999-11-29,2682.7479424797907
1999-11-30,2641.3174547442345
1999-12-01,2642.987623336733
1999-12-02,2648.379837880926
1999-12-03,2676.4877263181497
1999-12-06,2708.2482089076325
1999-12-07,2701.834808279915
1999-12-08,2693.0904331804827
1999-12-09,2697.869826210113
1999-12-10,2704.0245698852364
1999-12-13,2709.6662826578877
1999-12-14,2700.134598298085
1999-12-15,2698.6561618469827
1999-12-16,2756.70218660066
1999-12-17,2753.853758467156
1999-12-20,2777.4171371739003
1999-12-21,2771.4706646282652
1999-12-22,2794.2117789092877
1999-12-23,2839.9887869565396
1999-12-24,2847.6956189286943
1999-12-27,2836.6170663684575
1999-12-28,2821.1917661267676
1999-12-29,2833.319469600921
1999-12-30,2857.8598626407747
1999-12-31,2858.252815897099
2000-01-03,2898.523455911479
2000-01-04,2825.722946549078
2000-01-05,2809.0760496461694
2000-01-06,2801.2494231233045
2000-01-07,2863.628044921682
2000-01-10,2888.2439635650953
2000-01-11,2874.8958523527867
2000-01-12,2829.5206237679577
2000-01-13,2828.6027449285402
2000-01-14,2828.4512952477294
2000-01-17,2818.9982226093107
2000-01-18,2778.203301622292
2000-01-19,2759.5225238151716
2000-01-20,2742.6687151912915
2000-01-21,2725.5265148554727
2000-01-24,2731.8761047611315
2000-01-25,2717.304476771151
2000-01-26,2699.54365602892
2000-01-27,2657.647641341609
2000-01-28,2613.821562293209
2000-01-31,2531.70890323098
2000-02-01,2546.789443512502
2000-02-02,2575.549768725031
2000-02-03,2669.8454532519054
2000-02-04,2680.463854570467
2000-02-07,2655.041280121113
2000-02-08,2716.498461007411
2000-02-09,2707.574723902665
2000-02-10,2675.532602422063
2000-02-11,2677.265108982922
2000-02-14,2634.438479250649
2000-02-15,2660.052023349254
2000-02-16,2696.4355289459318
2000-02-17,2736.5503766146458
2000-02-18,2691.7167891029026
2000-02-21,2678.31504310381
2000-02-22,2728.5203451284606
2000-02-23,2742.3670769420773
2000-02-24,2712.6220970969343
2000-02-25,2691.200505901506
2000-02-28,2633.0561178477033
2000-02-29,2650.017549521019
2000-03-01,2672.730862861447
2000-03-02,2687.399927095778
2000-03-03,2696.118624447902
2000-03-06,2682.528746502565
2000-03-07,2660.438596258011
2000-03-08,2655.043526904095
2000-03-09,2674.31065035669
2000-03-10,2676.4705154377702
2000-03-13,2626.5350901777742
2000-03-14,2620.5663625958828
2000-03-15,2610.7761209002824
2000-03-16,2717.9353388530453
2000-03-17,2702.4884160477172
2000-03-20,2711.6413600482783
2000-03-21,2754.3524825720338
2000-03-22,2757.4605372449555
2000-03-23,2756.620027721561
2000-03-24,2794.8447071200076
2000-03-27,2779.53486080966
2000-03-28,2790.2333085635964
2000-03-29,2750.1311273789725
2000-03-30,2725.5261756664418
2000-03-31,2726.6765252303503
2000-04-03,2692.3500623263303
2000-04-04,2732.4488385083932
2000-04-05,2709.6282443087457
2000-04-06,2734.5452896560896
2000-04-07,2763.511765301583
2000-04-10,2765.2369195443134
2000-04-11,2751.0119948725037
2000-04-12,2752.8314854182076
2000-04-13,2749.8825433683014
2000-04-14,2719.2630823686204
2000-04-17,2665.5887760868104
2000-04-18,2668.355945695731
2000-04-19,2660.9823478627186
2000-04-20,2678.3983111327543
2000-04-21,2678.3983111327543
2000-04-24,2679.1010708347476
2000-04-25,2672.987145127323
2000-04-26,2689.7006862196076
2000-04-27,2612.4892077207833
2000-04-28,2627.872612734112
2000-05-01,2636.7665770925178
