Date,MSCI ACWI ex USA Small Cap Momentum Index
1997-09-03,1226.2540414339712
1997-09-04,1223.6884376456167
1997-09-05,1232.9916382872307
1997-09-08,1236.7441291661505
1997-09-09,1243.6244137131155
1997-09-10,1243.5186648898355
1997-09-11,1236.6525627920391
1997-09-12,1244.3333489606794
1997-09-15,1250.062071063308
1997-09-16,1246.265515269325
1997-09-17,1254.2955432393899
1997-09-18,1255.642711094767
1997-09-19,1257.5680997468244
1997-09-22,1252.4495571335121
1997-09-23,1252.383016006202
1997-09-24,1263.0154459810033
1997-09-25,1268.1754547682476
1997-09-26,1267.5951418505897
1997-09-29,1272.4362474899815
1997-09-30,1277.2933784141826
1997-10-01,1276.7468113546568
1997-10-02,1281.6651812966395
1997-10-03,1287.6375375812117
1997-10-06,1289.5381386422475
1997-10-07,1293.8154109692885
1997-10-08,1297.141479316177
1997-10-09,1292.880502936057
1997-10-10,1290.1443424897097
1997-10-13,1290.0441304463407
1997-10-14,1285.4944302596862
1997-10-15,1280.0957746675017
1997-10-16,1284.8624930681544
1997-10-17,1269.0572496254408
1997-10-20,1259.885426653543
1997-10-21,1259.69616695112
1997-10-22,1258.0858646757324
1997-10-23,1232.8764212588092
1997-10-24,1235.7736191108252
1997-10-27,1206.5858153676963
1997-10-28,1163.1648113777649
1997-10-29,1202.0930274114432
1997-10-30,1190.956097333277
1997-10-31,1203.8043202102488
1997-11-03,1212.8874764083887
1997-11-04,1218.5249006703725
1997-11-05,1222.2740222512234
1997-11-06,1222.310913110918
1997-11-07,1211.5537758124347
1997-11-10,1207.1189955741315
1997-11-11,1205.6277367700686
1997-11-12,1187.219835727519
1997-11-13,1182.5119779419201
1997-11-14,1176.646758629373
1997-11-17,1185.4622296346436
1997-11-18,1189.4759613139101
1997-11-19,1179.0352621836043
1997-11-20,1182.2368615797252
1997-11-21,1186.053138917314
1997-11-24,1177.8016257215304
1997-11-25,1163.4075813118188
1997-11-26,1156.1436451649877
1997-11-27,1155.1405734826515
1997-11-28,1160.5020573728195
1997-12-01,1159.589249756314
1997-12-02,1163.7241796090518
1997-12-03,1167.6093218974913
1997-12-04,1171.6234522155685
1997-12-05,1166.8321678898678
1997-12-08,1167.9071674536087
1997-12-09,1164.7919976104
1997-12-10,1167.592764708417
1997-12-11,1157.9534359516028
1997-12-12,1161.253133346975
1997-12-15,1158.3221689808229
1997-12-16,1153.8036275945703
1997-12-17,1165.4424005173441
1997-12-18,1167.879817412192
1997-12-19,1159.9197697917514
1997-12-22,1153.8228059605776
1997-12-23,1159.7020466202007
1997-12-24,1160.1061032640928
1997-12-25,1160.3504002365032
1997-12-26,1160.9664567935772
1997-12-29,1165.5734901872952
1997-12-30,1167.3374048453104
1997-12-31,1168.688353564558
1998-01-01,1169.51738698075
1998-01-02,1173.9087042423982
1998-01-05,1175.4831476769743
1998-01-06,1171.1248789465192
1998-01-07,1168.0616593685716
1998-01-08,1165.1213053557717
1998-01-09,1159.107955167608
1998-01-12,1134.6985074797594
1998-01-13,1147.9064281437168
1998-01-14,1154.5760941909007
1998-01-15,1151.6339933595723
1998-01-16,1163.5844143569252
1998-01-19,1169.7093851274396
1998-01-20,1172.7233732183556
1998-01-21,1177.5150552000048
1998-01-22,1183.9446125982522
1998-01-23,1197.3328817193906
1998-01-26,1196.4143023265758
1998-01-27,1197.7239897179104
1998-01-28,1197.5541487564492
1998-01-29,1193.388119549822
1998-01-30,1196.3874862873804
1998-02-02,1212.2734348024594
1998-02-03,1217.5329952642342
1998-02-04,1224.3663732114667
1998-02-05,1238.1564226932733
1998-02-06,1241.7842972507872
1998-02-09,1234.009279893222
1998-02-10,1236.3641625139305
1998-02-11,1238.3747175184592
1998-02-12,1242.4197063589584
1998-02-13,1235.8597061826445
1998-02-16,1241.1471410333486
1998-02-17,1243.6699468008553
1998-02-18,1249.1788689215077
1998-02-19,1250.5997000915647
1998-02-20,1252.2024145412502
1998-02-23,1268.8594539507576
1998-02-24,1268.0796590362636
1998-02-25,1273.4572838111285
1998-02-26,1286.0927066857216
1998-02-27,1294.9267324759737
1998-03-02,1308.4197768252493
1998-03-03,1313.361995837349
1998-03-04,1307.7214721359842
1998-03-05,1296.4873437614365
1998-03-06,1307.2724676649286
1998-03-09,1319.8444543565815
1998-03-10,1325.3462135240068
1998-03-11,1330.822547921968
1998-03-12,1341.2406483567104
1998-03-13,1359.7898294095207
1998-03-16,1360.6257019952243
1998-03-17,1369.6476476096448
1998-03-18,1361.1867114247862
1998-03-19,1368.6323709191495
1998-03-20,1376.2005024663385
1998-03-23,1387.3995997510733
1998-03-24,1391.1211025892617
1998-03-25,1402.0736935304574
1998-03-26,1405.4870785523176
1998-03-27,1409.2923197341713
1998-03-30,1404.1987583558478
1998-03-31,1404.1214230063022
1998-04-01,1415.112467740734
1998-04-02,1421.722943005958
1998-04-03,1425.4750890273933
1998-04-06,1433.7434335721262
1998-04-07,1432.7143767141915
1998-04-08,1429.9465688661533
1998-04-09,1438.5979006158898
1998-04-10,1443.8497372487666
1998-04-13,1442.475802129898
1998-04-14,1462.3244107395342
1998-04-15,1471.4832676449723
1998-04-16,1463.5702585712386
1998-04-17,1463.5571833779932
1998-04-20,1473.9195886682303
1998-04-21,1484.7387846058061
1998-04-22,1483.4200994415482
1998-04-23,1472.0274046139812
1998-04-24,1463.0912218718752
1998-04-27,1432.4681768056203
1998-04-28,1437.4198068471642
1998-04-29,1443.092419542549
1998-04-30,1459.466132266498
1998-05-01,1469.4686988285848
1998-05-04,1489.5168779173464
1998-05-05,1492.68132185581
1998-05-06,1495.0627858279552
1998-05-07,1485.3629698837597
1998-05-08,1487.905902768668
1998-05-11,1494.1762739083608
1998-05-12,1494.4425998190868
1998-05-13,1495.6684267830924
1998-05-14,1492.4694679635293
1998-05-15,1496.497520636593
1998-05-18,1482.1256410090896
1998-05-19,1493.1909711816643
1998-05-20,1508.570086734652
1998-05-21,1519.4578803126992
1998-05-22,1522.3984939013424
1998-05-25,1521.9817777803753
1998-05-26,1520.2670116617714
1998-05-27,1490.3463411400162
1998-05-28,1492.99889097864
1998-05-29,1498.6590610709995
1998-06-01,1492.4750833665528
1998-06-02,1492.8461603264611
1998-06-03,1503.5466228870212
1998-06-04,1505.2612292827728
1998-06-05,1507.89943661182
1998-06-08,1512.4143935490831
1998-06-09,1510.8006761274899
1998-06-10,1492.8824140706429
1998-06-11,1482.029576581076
1998-06-12,1466.835580097824
1998-06-15,1431.755589608969
1998-06-16,1442.9809359947992
1998-06-17,1465.4028365909235
1998-06-18,1467.7360222919324
1998-06-19,1465.2401349888337
1998-06-22,1445.3183892659888
1998-06-23,1436.7818018757393
1998-06-24,1438.9718205593026
1998-06-25,1448.6169731414757
1998-06-26,1435.666136987068
1998-06-29,1437.821169379532
1998-06-30,1441.3806538822876
1998-07-01,1438.5695572304694
1998-07-02,1441.421002151785
1998-07-03,1449.5032126714593
1998-07-06,1460.0643270502205
1998-07-07,1464.8506226076263
1998-07-08,1467.3730655946833
1998-07-09,1463.1902384180023
1998-07-10,1467.4497544005148
1998-07-13,1479.2505250936933
1998-07-14,1484.6776970252783
1998-07-15,1486.891980765651
1998-07-16,1497.114275802679
1998-07-17,1505.139713243687
1998-07-20,1518.0374783783109
1998-07-21,1509.1569767446015
1998-07-22,1495.285302096404
1998-07-23,1481.493254070556
1998-07-24,1485.3226087242585
1998-07-27,1475.5519158503023
1998-07-28,1475.6294690682357
1998-07-29,1465.894275179416
1998-07-30,1471.7624543098493
1998-07-31,1468.1778677350708
1998-08-03,1449.8844047345358
1998-08-04,1449.6222051404236
1998-08-05,1429.0503640422921
1998-08-06,1424.8208933131505
1998-08-07,1430.3454345560717
1998-08-10,1415.060208059707
1998-08-11,1379.061175794294
1998-08-12,1390.3002036559449
1998-08-13,1369.2327952383885
1998-08-14,1367.9342777761776
1998-08-17,1359.3491803838133
1998-08-18,1372.0763642188404
1998-08-19,1378.7357116331825
1998-08-20,1374.817493536679
1998-08-21,1350.4337464674993
1998-08-24,1339.5451490191317
1998-08-25,1342.4547356896555
1998-08-26,1314.097668548487
1998-08-27,1267.4150850066849
1998-08-28,1258.5426935279183
1998-08-31,1263.3254047623757
1998-09-01,1239.1232859198694
1998-09-02,1259.2838850100995
1998-09-03,1260.4878616164851
1998-09-04,1253.0531814086467
1998-09-07,1268.8347812971983
1998-09-08,1275.2136401904095
1998-09-09,1270.670009011174
1998-09-10,1273.901390242877
1998-09-11,1263.0461868750313
1998-09-14,1268.5285636753397
1998-09-15,1274.542142945509
1998-09-16,1275.5170070177628
1998-09-17,1266.1726189004182
1998-09-18,1248.8213817393612
1998-09-21,1217.5140678906514
1998-09-22,1222.351334343751
1998-09-23,1222.583141674256
1998-09-24,1237.8688449517995
1998-09-25,1227.4959881131626
1998-09-28,1223.9014369364338
1998-09-29,1226.0562050922667
1998-09-30,1212.836066586797
1998-10-01,1188.4988122771208
1998-10-02,1161.8334474165463
1998-10-05,1145.1195881496442
1998-10-06,1147.329628013207
1998-10-07,1179.3311753645007
1998-10-08,1163.6133606239923
1998-10-09,1150.7605640444506
1998-10-12,1158.7260850137907
1998-10-13,1167.1064683130578
1998-10-14,1173.218870154745
1998-10-15,1201.7729330406862
1998-10-16,1227.9087775974087
1998-10-19,1233.0941528849996
1998-10-20,1236.700485533035
1998-10-21,1241.9775038938976
1998-10-22,1250.1122285098706
1998-10-23,1248.9624759314274
1998-10-26,1249.8932656782033
1998-10-27,1251.714778626203
1998-10-28,1249.0970100857699
1998-10-29,1255.602989930731
1998-10-30,1267.5337027241203
1998-11-02,1294.8233499047724
1998-11-03,1292.2987245482338
1998-11-04,1300.9840595150201
1998-11-05,1305.407449818474
1998-11-06,1304.588012250303
1998-11-09,1285.70757844597
1998-11-10,1276.960568558219
1998-11-11,1284.1052836187446
1998-11-12,1266.405105265271
1998-11-13,1272.245390333248
1998-11-16,1297.6599263625649
1998-11-17,1293.434599236645
1998-11-18,1297.1846504438527
1998-11-19,1299.333469762901
1998-11-20,1300.671453033182
1998-11-23,1297.5258475831213
1998-11-24,1303.8805128519366
1998-11-25,1299.6811044912977
1998-11-26,1307.5688504415457
1998-11-27,1307.941753755545
1998-11-30,1320.69371848097
1998-12-01,1311.473190697538
1998-12-02,1318.0921525433478
1998-12-03,1313.5623339816423
1998-12-04,1316.647502161326
1998-12-07,1328.6914129436254
1998-12-08,1330.829453347433
1998-12-09,1336.4035270244585
1998-12-10,1348.567977629324
1998-12-11,1347.1607450870335
1998-12-14,1347.6662124876489
1998-12-15,1347.5992674864874
1998-12-16,1340.6529625016262
1998-12-17,1334.1994591728317
1998-12-18,1343.1613389289182
1998-12-21,1352.7219496823984
1998-12-22,1346.3082982050687
1998-12-23,1354.062805134572
1998-12-24,1351.4009921851766
1998-12-25,1353.516322361155
1998-12-28,1357.96375388527
1998-12-29,1366.3087278014834
1998-12-30,1375.6189143636736
1998-12-31,1384.6644850290363
1999-01-01,1384.4800528879664
1999-01-04,1408.531310796203
1999-01-05,1412.0822731144813
1999-01-06,1421.7202862161903
1999-01-07,1424.2315670414594
1999-01-08,1419.824109751771
1999-01-11,1429.3700022512005
1999-01-12,1418.8662195713234
1999-01-13,1397.8472403136857
1999-01-14,1398.4817139939544
1999-01-15,1394.2885961303714
1999-01-18,1412.8271545222353
1999-01-19,1418.3661835968117
1999-01-20,1420.2064756433049
1999-01-21,1413.3015559151806
1999-01-22,1396.9240483427855
1999-01-25,1389.1537040286069
1999-01-26,1399.5309354178553
1999-01-27,1401.5488505746819
1999-01-28,1394.3639082259128
1999-01-29,1397.6315630853921
1999-02-01,1406.8763816062785
1999-02-02,1414.9848908132526
1999-02-03,1413.0950830455329
1999-02-04,1412.9228124042077
1999-02-05,1410.7802388509112
1999-02-08,1404.1484088289842
1999-02-09,1398.4877791059364
1999-02-10,1392.9429312811562
1999-02-11,1404.3249405264762
1999-02-12,1417.4932483601326
1999-02-15,1413.818838831494
1999-02-16,1403.3277864650343
1999-02-17,1404.4368711299578
1999-02-18,1399.8182201147984
1999-02-19,1388.1363239223663
1999-02-22,1387.0754463493522
1999-02-23,1379.82754878551
1999-02-24,1381.3651129890236
1999-02-25,1389.5618657677476
1999-02-26,1392.7633847569932
1999-03-01,1392.5447304208237
1999-03-02,1386.8650340387462
1999-03-03,1384.6679941261407
1999-03-04,1369.9028627004268
1999-03-05,1387.971399547088
1999-03-08,1400.9386349117815
1999-03-09,1405.5223845593002
1999-03-10,1415.484853739498
1999-03-11,1411.8295164595277
1999-03-12,1428.8218655206513
1999-03-15,1435.4108591874287
1999-03-16,1440.1726584139724
1999-03-17,1445.4124213033672
1999-03-18,1439.9135254032174
1999-03-19,1451.0419730653416
1999-03-22,1446.0651095723529
1999-03-23,1441.4627152539815
1999-03-24,1430.2547471892847
1999-03-25,1438.6950725244744
1999-03-26,1425.7676117869742
1999-03-29,1428.7943685838488
1999-03-30,1436.7619158105506
1999-03-31,1444.2862886881112
1999-04-01,1448.8467403185136
1999-04-02,1453.9183704481668
1999-04-05,1447.8879647436347
1999-04-06,1458.3673688822155
1999-04-07,1467.561982294335
1999-04-08,1489.7316084054364
1999-04-09,1503.7883787126789
1999-04-12,1503.5623752692318
1999-04-13,1501.4442931921433
1999-04-14,1514.5796987706472
1999-04-15,1511.866958492857
1999-04-16,1514.1092435291011
1999-04-19,1503.9944556622945
1999-04-20,1492.1256240681726
1999-04-21,1485.195475105469
1999-04-22,1494.0272137210536
1999-04-23,1507.6045102866108
1999-04-26,1512.1762799403073
1999-04-27,1520.3774963210149
1999-04-28,1524.1813984888017
1999-04-29,1522.816398679482
1999-04-30,1532.7532186605456
1999-05-03,1535.6532614341343
1999-05-14,1544.0095924303314
1999-05-17,1520.371471250327
1999-05-18,1526.9453743041934
1999-05-19,1523.9961454818636
1999-05-20,1519.6191608937634
1999-05-21,1518.3131762869752
1999-05-24,1520.7040797841594
1999-05-25,1515.482983695912
1999-05-26,1507.0720143649662
1999-05-27,1506.6441047784824
1999-05-28,1503.6182026226552
1999-05-31,1502.4438478699906
1999-06-01,1519.3978323810081
1999-06-02,1524.0484515277665
1999-06-03,1532.4441671711602
1999-06-04,1538.2712315973358
1999-06-07,1558.5972787463297
1999-06-08,1582.4907409318412
1999-06-09,1589.3264764063665
1999-06-10,1603.133343661969
1999-06-11,1612.2675870722503
1999-06-14,1601.7589570653452
1999-06-15,1587.7696389952964
1999-06-16,1594.2223482138536
1999-06-17,1614.5892118659453
1999-06-18,1621.0060214255655
1999-06-21,1638.6524729611967
1999-06-22,1652.741695833237
1999-06-23,1662.3048911293783
1999-06-24,1661.8264358442311
1999-06-25,1666.461764745729
1999-06-28,1673.3411851313986
1999-06-29,1684.5940576676544
1999-06-30,1688.610070858742
1999-07-01,1718.4620273778405
1999-07-02,1735.2492491402788
1999-07-05,1753.3691372241099
1999-07-06,1755.128652130809
1999-07-07,1751.5258463308287
1999-07-08,1743.803328660621
1999-07-09,1742.574568609411
1999-07-12,1752.8864442784734
1999-07-13,1754.1983546250633
1999-07-14,1760.25900615482
1999-07-15,1772.248417457815
1999-07-16,1764.5614374979332
1999-07-19,1778.4147321327641
1999-07-20,1788.4687484667293
1999-07-21,1774.1458702199145
1999-07-22,1764.0753859487709
1999-07-23,1745.9687065718667
1999-07-26,1743.3412108405764
1999-07-27,1736.258221896651
1999-07-28,1763.7887338121493
1999-07-29,1792.147770538433
1999-07-30,1790.760504144156
1999-08-02,1783.4207256859065
1999-08-03,1790.4374017928326
1999-08-04,1802.0879241480977
1999-08-05,1774.5285865004994
1999-08-06,1771.2810692586158
1999-08-09,1767.1084294059508
1999-08-10,1760.622607633502
1999-08-11,1745.983685954116
1999-08-12,1763.196442455699
1999-08-13,1765.2158246073209
1999-08-16,1794.0481701889878
1999-08-17,1796.3395802344437
1999-08-18,1824.9185108334266
1999-08-19,1834.6649634951948
1999-08-20,1853.349794208846
1999-08-23,1867.8186127430931
1999-08-24,1866.798032941459
1999-08-25,1872.24387072202
1999-08-26,1862.3018949949296
1999-08-27,1870.841707652742
1999-08-30,1880.760976953842
1999-08-31,1899.3952299164403
1999-09-01,1916.7921041668942
1999-09-02,1929.9712803869854
1999-09-03,1924.1101689652448
1999-09-06,1958.8326394002002
1999-09-07,1962.4082446013838
1999-09-08,1958.778362225426
1999-09-09,1983.3944712088796
1999-09-10,2003.7760381631026
1999-09-13,2052.417296021463
1999-09-14,2060.4655153168587
1999-09-15,2072.700248191473
1999-09-16,2047.1530191344923
1999-09-17,2036.474473850263
1999-09-20,2030.242612062665
1999-09-21,2019.940523496904
1999-09-22,1992.9273366445595
1999-09-23,1977.0467039049379
1999-09-24,1925.418039645416
1999-09-27,1890.232587253983
1999-09-28,1922.6604316590353
1999-09-29,1931.72374184941
1999-09-30,1963.0593756034084
1999-10-01,1985.5497347013302
1999-10-04,1986.969565959151
1999-10-05,1995.3831512649576
1999-10-06,2011.2003876353729
1999-10-07,2037.5060453311348
1999-10-08,2033.0087312458288
1999-10-11,2053.2424577413162
1999-10-12,2072.282828552939
1999-10-13,2044.8564034724473
1999-10-14,2035.6041437024758
1999-10-15,2019.1116411984044
1999-10-18,1941.8059324795001
1999-10-19,1946.2523870547393
1999-10-20,2004.3100522455284
1999-10-21,2012.5741014829755
1999-10-22,2011.5206761181194
1999-10-25,2013.037129395629
1999-10-26,1996.8426370078382
1999-10-27,1978.2647138914847
1999-10-28,1981.751391924003
1999-10-29,2003.2945008873503
1999-11-01,2024.9155266363425
1999-11-02,2034.4353825401047
1999-11-03,2030.76020431709
1999-11-04,2051.857505374401
1999-11-05,2057.68036503783
1999-11-08,2076.7195359346483
1999-11-09,2098.512713649575
1999-11-10,2120.4539324556017
1999-11-11,2122.753625982399
1999-11-12,2129.682215249854
1999-11-15,2140.196811758136
1999-11-16,2135.6864414524157
1999-11-17,2142.5274843844895
1999-11-18,2141.739473378174
1999-11-19,2156.905546744415
1999-11-22,2167.2743861224303
1999-11-23,2158.720113886016
1999-11-24,2127.8354602942672
1999-11-25,2119.084699387251
1999-11-26,2132.241639090113
1999-11-29,2137.9878733106307
1999-11-30,2129.9581418882485
1999-12-01,2115.0848989258548
1999-12-02,2102.1970445213883
1999-12-03,2124.8974526450747
1999-12-06,2153.8193552967705
1999-12-07,2150.8890187253464
1999-12-08,2142.2881374323083
1999-12-09,2134.1639336111584
1999-12-10,2159.986569940462
1999-12-13,2186.6998215525246
1999-12-14,2159.7285697093193
1999-12-15,2118.158665427021
1999-12-16,2123.959683965559
1999-12-17,2127.977937564196
1999-12-20,2103.236361408928
1999-12-21,2089.325124078968
1999-12-22,2110.158602467547
1999-12-23,2103.233457286303
1999-12-24,2101.2489081572617
1999-12-27,2123.2734496976864
1999-12-28,2137.6981573606777
1999-12-29,2170.228838142066
1999-12-30,2209.0151970147367
1999-12-31,2210.3358703175422
2000-01-03,2266.848541292025
2000-01-04,2254.4881978920353
2000-01-05,2174.954002357082
2000-01-06,2160.7891315953734
2000-01-07,2171.0093560937385
2000-01-10,2203.5240304145386
2000-01-11,2218.499700836738
2000-01-12,2213.734257509913
2000-01-13,2226.888346844608
2000-01-14,2230.517737249349
2000-01-17,2279.566612330908
2000-01-18,2264.534094967129
2000-01-19,2229.35525132561
2000-01-20,2245.3592653441647
2000-01-21,2251.874835246502
2000-01-24,2260.557458919219
2000-01-25,2241.824363198405
2000-01-26,2252.8615664664903
2000-01-27,2265.2471606269833
2000-01-28,2264.562049371505
2000-01-31,2233.609323379867
2000-02-01,2244.768805371625
2000-02-02,2269.761868612852
2000-02-03,2310.8693500396234
2000-02-04,2341.671583326619
2000-02-07,2366.24348060495
2000-02-08,2380.8907540920904
2000-02-09,2386.5235895265755
2000-02-10,2374.097514549802
2000-02-11,2393.164687264299
2000-02-14,2379.3794797156525
2000-02-15,2367.3647214113003
2000-02-16,2351.181428620916
2000-02-17,2361.389497851195
2000-02-18,2388.1807538862436
2000-02-21,2365.94445027251
2000-02-22,2370.7829115437116
2000-02-23,2369.137538122209
2000-02-24,2407.5370740965477
2000-02-25,2408.030083190629
2000-02-28,2384.9126226525673
2000-02-29,2376.750063481642
2000-03-01,2424.1048225066465
2000-03-02,2439.6825005034293
2000-03-03,2436.451991474015
2000-03-06,2427.288849104506
2000-03-07,2391.672736824326
2000-03-08,2372.331849284195
2000-03-09,2403.9988559240674
2000-03-10,2406.775997734844
2000-03-13,2337.4839425750497
2000-03-14,2308.9856135150294
2000-03-15,2288.83423551067
2000-03-16,2310.23795706564
2000-03-17,2350.125195388162
2000-03-20,2357.3372617969117
2000-03-21,2323.9801776582713
2000-03-22,2305.201608236199
2000-03-23,2280.0631104731456
2000-03-24,2284.0194157730452
2000-03-27,2285.76252689655
2000-03-28,2281.8748436359647
2000-03-29,2295.658529737384
2000-03-30,2268.519399262565
2000-03-31,2270.4595607150322
2000-04-03,2219.552622354389
2000-04-04,2150.645614491461
2000-04-05,2111.314077889418
2000-04-06,2134.643210455377
2000-04-07,2184.3275234736047
2000-04-10,2198.271794566596
2000-04-11,2164.190202097171
2000-04-12,2157.9654154589407
2000-04-13,2103.7334356478327
2000-04-14,2052.9894541927347
2000-04-17,1896.791814515874
2000-04-18,1910.9399535197124
2000-04-19,1957.0871003620923
2000-04-20,1979.8898092001427
2000-04-21,2000.6940970119103
2000-04-24,2002.4534498360035
2000-04-25,1978.552516587174
2000-04-26,1991.8642185228982
2000-04-27,1971.6892779618095
2000-04-28,1981.678841299444
2000-05-01,1984.2641082276732
2000-05-02,2020.2114324072834
2000-05-03,1985.6519947904833
2000-05-04,1975.938563606088
2000-05-05,1982.7105900334766
2000-05-08,1981.0756597132079
2000-05-09,1966.7360863331055
2000-05-10,1945.3936159691373
2000-05-11,1919.6755560379386
2000-05-12,1941.992884251531
2000-05-15,1940.1852392775322
2000-05-16,1950.2059157512415
2000-05-17,1924.25546085344
2000-05-18,1913.3352149289508
2000-05-19,1884.6697294873613
2000-05-22,1844.9186971454465
2000-05-23,1825.8136847343603
2000-05-24,1785.2251548603958
2000-05-25,1805.4968961265322
2000-05-26,1814.623985625322
2000-05-29,1831.2763383479523
2000-05-30,1854.284599092089
2000-05-31,1866.3428656234764
2000-06-01,1887.1423746998523
2000-06-02,1944.3879124235364
