Date,KOREA IMI VALUE WEIGHTED
2004-11-08,1955.3321383625657
2004-11-09,1963.3369569415045
2004-11-10,1983.21401916347
2004-11-11,1988.5761955463538
2004-11-12,2027.4572979774075
2004-11-15,2057.0473935586956
2004-11-16,2036.6675540473166
2004-11-17,2073.6531167170806
2004-11-18,2071.707440451493
2004-11-19,2044.0356764244657
2004-11-22,2015.4840386721562
2004-11-23,2035.0061603859322
2004-11-24,2055.0956154992555
2004-11-25,2061.663575798274
2004-11-26,2049.3675580071294
2004-11-29,2065.548596770316
2004-11-30,2087.4379436725676
2004-12-01,2086.2843505332544
2004-12-02,2118.391976510549
2004-12-03,2086.1890105723273
2004-12-06,2066.7029523878386
2004-12-07,2035.4792577773164
2004-12-08,2047.9248682782688
2004-12-09,2032.6948296553119
2004-12-10,1972.8169920411735
2004-12-13,1965.8071731615153
2004-12-14,1993.7688784017632
2004-12-15,2010.6056623528395
2004-12-16,2054.254741105771
2004-12-17,2054.3350903240544
2004-12-20,2049.870205224056
2004-12-21,2062.631921070395
2004-12-22,2064.0037330777286
2004-12-23,2035.8491892080083
2004-12-24,2042.1201521091086
2004-12-27,2026.3157915697636
2004-12-28,2041.102597907318
2004-12-29,2058.1239030573915
2004-12-30,2079.059852905845
2004-12-31,2097.4833270464073
2005-01-03,2115.7170514796717
2005-01-04,2130.8343164377243
2005-01-05,2114.971391367139
2005-01-06,2085.350252800175
2005-01-07,2116.684326812061
2005-01-10,2114.2620369759597
2005-01-11,2144.5962474544062
2005-01-12,2118.891574247152
2005-01-13,2162.7176562920163
2005-01-14,2219.842337364243
2005-01-17,2280.673358299291
2005-01-18,2285.687159363791
2005-01-19,2285.2336788151065
2005-01-20,2288.5247504081167
2005-01-21,2288.6115007567423
2005-01-24,2301.874746703879
2005-01-25,2304.0446638252683
2005-01-26,2312.1647493880237
2005-01-27,2324.094325209336
2005-01-28,2333.224844063772
2005-01-31,2350.454084098878
2005-02-01,2332.0748542440415
2005-02-02,2324.2022221371303
2005-02-03,2364.539789131974
2005-02-04,2382.946076741689
2005-02-07,2445.500016615294
2005-02-08,2457.972329485348
2005-02-09,2454.1285946568
2005-02-10,2403.49054689756
2005-02-11,2420.5403711348526
2005-02-14,2460.3817766297952
2005-02-15,2467.816344978615
2005-02-16,2473.9591154940804
2005-02-17,2460.557993282317
2005-02-18,2490.1828727658312
2005-02-21,2510.600991374935
2005-02-22,2496.5120850079966
2005-02-23,2485.856493265892
2005-02-24,2528.009345813463
2005-02-25,2551.4192204299056
2005-02-28,2588.3479948394297
2005-03-01,2616.0191233049245
2005-03-02,2607.8792791489177
2005-03-03,2623.69273291246
2005-03-04,2591.8790070134137
2005-03-07,2597.486243024136
2005-03-08,2548.364400460521
2005-03-09,2572.756554894757
2005-03-10,2545.9863818960325
2005-03-11,2597.2927064958567
2005-03-14,2604.052483014875
2005-03-15,2536.105670577853
2005-03-16,2514.580512399717
2005-03-17,2492.902956814054
2005-03-18,2493.076029510342
2005-03-21,2501.3101067355565
2005-03-22,2499.789051668817
2005-03-23,2504.9810432756635
2005-03-24,2473.6752741489267
2005-03-25,2502.162782279444
2005-03-28,2548.359034352328
2005-03-29,2473.351018554794
2005-03-30,2447.2775569237806
2005-03-31,2484.1532668309947
2005-04-01,2550.5219773085264
2005-04-04,2567.5911140944086
2005-04-05,2564.991224350028
2005-04-06,2577.238551485564
2005-04-07,2573.1602772037145
2005-04-08,2586.931944964208
2005-04-11,2545.5757233067443
2005-04-12,2548.955373083969
2005-04-13,2562.2728491515522
2005-04-14,2492.8511019137372
2005-04-15,2434.125299035642
2005-04-18,2367.9781957249825
2005-04-19,2393.960348593098
2005-04-20,2407.065639001011
2005-04-21,2409.0791962530266
2005-04-22,2427.7244819513353
2005-04-25,2472.425700128845
2005-04-26,2472.7568693875237
2005-04-27,2426.0995379022083
2005-04-28,2402.6320239998504
2005-04-29,2398.0233519983967
2005-05-02,2415.9245592698685
2005-05-03,2394.517066341243
2005-05-04,2427.9198874540975
2005-05-05,2430.8281377056846
2005-05-06,2477.7628862276797
2005-05-09,2456.835653141745
2005-05-10,2446.065922795346
2005-05-11,2421.8123770345255
2005-05-12,2442.2893567638957
2005-05-13,2457.0958293259846
2005-05-16,2461.686205114143
2005-05-17,2470.7596859607897
2005-05-18,2481.0353560960816
2005-05-19,2538.981896407289
2005-05-20,2560.690028634102
2005-05-23,2550.6563063135814
2005-05-24,2560.168324410495
2005-05-25,2527.777211837995
2005-05-26,2542.986779302484
2005-05-27,2579.2517442491726
2005-05-30,2613.3979709516743
2005-05-31,2628.2180544962657
2005-06-01,2642.793350186621
2005-06-02,2637.196260416549
2005-06-03,2666.7314325931297
2005-06-06,2664.77738554299
2005-06-07,2654.405873217363
2005-06-08,2654.298351562674
2005-06-09,2719.5646797206314
2005-06-10,2741.7241555736423
2005-06-13,2745.4502640123296
2005-06-14,2733.931667639681
2005-06-15,2762.758721747253
2005-06-16,2770.568782120267
2005-06-17,2745.8237242616733
2005-06-20,2749.1576153158635
2005-06-21,2725.020888799075
2005-06-22,2769.0748445359923
2005-06-23,2818.0232961146703
2005-06-24,2775.6373516980952
2005-06-27,2730.8495584470193
2005-06-28,2728.53574933886
2005-06-29,2735.874553017963
2005-06-30,2733.742700219965
2005-07-01,2794.4424530465576
2005-07-04,2789.1121024933786
2005-07-05,2759.5061813118823
2005-07-06,2765.1383491094066
2005-07-07,2775.0126537381902
2005-07-08,2764.323004684811
2005-07-11,2811.176739283551
2005-07-12,2809.9325468242837
2005-07-13,2850.9334626109944
2005-07-14,2892.681042419183
2005-07-15,2869.1175554396
2005-07-18,2893.421221795151
2005-07-19,2930.3057905158034
2005-07-20,2914.3746835351953
2005-07-21,2913.4837421880284
2005-07-22,2951.4359881206074
2005-07-25,2992.3058003765086
2005-07-26,2989.826971636534
2005-07-27,2985.4441374287085
2005-07-28,3012.4103806063763
2005-07-29,3022.013000796598
2005-08-01,3021.794418558503
2005-08-02,3038.918380275307
2005-08-03,3022.898204101326
2005-08-04,3015.6640475590634
2005-08-05,2958.3004968499977
2005-08-08,2938.5804799517177
2005-08-09,2985.9891690325485
2005-08-10,2985.9097330585932
2005-08-11,3018.975027974503
2005-08-12,3044.9192797829805
2005-08-15,3061.2937850478665
2005-08-16,3028.1723546021394
2005-08-17,3019.7554433566174
2005-08-18,2983.7556735525955
2005-08-19,2975.9195537902915
2005-08-22,3014.7118287328017
2005-08-23,3027.041533053423
2005-08-24,2963.8057609801695
2005-08-25,2962.7405049812587
2005-08-26,2920.8648375936436
2005-08-29,2882.278336736239
2005-08-30,2917.9683833780527
2005-08-31,2897.2719837846516
2005-09-01,2929.0728385723983
2005-09-02,2947.8070297463737
2005-09-05,2960.0239075920817
2005-09-06,2985.4132144886407
2005-09-07,3047.060799327819
2005-09-08,3057.7719810327785
2005-09-09,3078.545222826769
2005-09-12,3124.245657708985
2005-09-13,3131.2037861104404
2005-09-14,3160.777678936414
2005-09-15,3192.6083764339623
2005-09-16,3193.2631677005547
2005-09-19,3214.5385634230847
2005-09-20,3252.738064899267
2005-09-21,3252.8475318777887
2005-09-22,3290.0848053821
2005-09-23,3236.5763913971305
2005-09-26,3311.411386092106
2005-09-27,3324.104776835477
2005-09-28,3374.5806451327944
2005-09-29,3385.9227542825856
2005-09-30,3341.9922620527254
2005-10-03,3376.7435059689974
2005-10-04,3432.470718935327
2005-10-05,3393.083894722625
2005-10-06,3262.146349493156
2005-10-07,3277.2411578796527
2005-10-10,3359.192239770081
2005-10-11,3395.393403356927
2005-10-12,3315.5000267641108
2005-10-13,3258.052200489101
2005-10-14,3218.7666655874114
2005-10-17,3186.816278886135
2005-10-18,3233.460429370084
2005-10-19,3121.5977200644165
2005-10-20,3143.732378988455
2005-10-21,3177.3554285157247
2005-10-24,3190.77467876104
2005-10-25,3157.3693176431616
2005-10-26,3190.414681010387
2005-10-27,3153.3899646544264
2005-10-28,3104.6615445152424
2005-10-31,3192.1347556098867
2005-11-01,3263.4715520503228
2005-11-02,3303.468750375134
2005-11-03,3327.9224700902078
2005-11-04,3372.894606598722
2005-11-07,3361.5765644348185
2005-11-08,3398.09813486887
2005-11-09,3416.986302201845
2005-11-10,3430.6917499116767
2005-11-11,3517.6191134136366
2005-11-14,3537.6997636754095
2005-11-15,3542.033215211873
2005-11-16,3571.152668629802
2005-11-17,3566.9271404368696
2005-11-18,3575.638102714291
2005-11-21,3552.0089469708496
2005-11-22,3475.1339624785505
2005-11-23,3583.826367062871
2005-11-24,3610.4011898100425
2005-11-25,3620.4449104490045
2005-11-28,3607.131665863898
2005-11-29,3589.4458770590268
2005-11-30,3639.8651960218886
2005-12-01,3689.5000401222783
2005-12-02,3697.0232101819547
2005-12-05,3693.397520027255
2005-12-06,3714.0871481112104
2005-12-07,3734.970591595606
2005-12-08,3703.3063215858183
2005-12-09,3688.5579386700265
2005-12-12,3701.63665357023
2005-12-13,3746.1943843378867
2005-12-14,3740.3267732395725
2005-12-15,3779.5834738699564
2005-12-16,3697.9628534885387
2005-12-19,3760.758901817741
2005-12-20,3792.0537333057987
2005-12-21,3843.2983432478477
2005-12-22,3831.87812037497
2005-12-23,3866.127917184613
2005-12-26,3888.152397188527
2005-12-27,3913.488403619209
2005-12-28,3871.1750826475445
2005-12-29,3933.823973988363
2005-12-30,3948.6311651740684
2006-01-02,3971.0765919603036
2006-01-03,3950.5843456989924
2006-01-04,3970.871488556087
2006-01-05,3993.205280856849
2006-01-06,4023.562425832534
2006-01-09,4090.7468529832336
2006-01-10,4044.1560146027778
2006-01-11,4021.1183624784326
2006-01-12,4119.414391564398
2006-01-13,4087.4856909306204
2006-01-16,4108.443003887651
2006-01-17,4017.5710131802584
2006-01-18,3899.1444813514418
2006-01-19,3946.0327808277643
2006-01-20,3843.2047409771685
2006-01-23,3727.741674851371
2006-01-24,3829.9209476848655
2006-01-25,3913.704246543254
2006-01-26,3943.583395910916
2006-01-27,4068.847261262321
2006-01-30,4086.6938210212406
2006-01-31,4141.46448463303
2006-02-01,4100.738844240289
2006-02-02,4062.287562408687
2006-02-03,3978.775163302111
2006-02-06,4040.3599659882516
2006-02-07,4004.544339630077
2006-02-08,3927.65057478549
2006-02-09,3953.3550591059684
2006-02-10,4015.9128363209925
2006-02-13,3934.977027717783
2006-02-14,3994.4668217942813
2006-02-15,3899.2898041199587
2006-02-16,3937.408174479396
2006-02-17,3993.329954397395
2006-02-20,4051.31126430475
2006-02-21,4059.990983472689
2006-02-22,4026.241496170037
2006-02-23,4093.807859191254
2006-02-24,4141.042482158542
2006-02-27,4169.658466829325
2006-02-28,4122.945233230764
2006-03-01,4119.835271608245
2006-03-02,4107.861140841614
2006-03-03,3981.79820570899
2006-03-06,4022.9690333622293
2006-03-07,3975.0926365779737
2006-03-08,3931.6676590444454
2006-03-09,3921.1950881407597
2006-03-10,3970.958603365567
2006-03-13,4009.49366545275
2006-03-14,3960.564921630959
2006-03-15,3992.259205901151
2006-03-16,3965.052829646871
2006-03-17,3987.2719921930734
2006-03-20,4018.1342788307293
2006-03-21,4004.822869708306
2006-03-22,3904.456610487428
2006-03-23,3936.356251756315
2006-03-24,3930.723546819327
2006-03-27,3973.2687154785813
2006-03-28,3960.376511691148
2006-03-29,3999.0920076183
2006-03-30,3974.266688870807
2006-03-31,4063.8788017244974
2006-04-03,4117.770603402709
2006-04-04,4128.2278327344275
2006-04-05,4156.045707339695
2006-04-06,4204.307440656112
2006-04-07,4264.663689555753
2006-04-10,4252.209146337186
2006-04-11,4206.466005816128
2006-04-12,4185.219999828469
2006-04-13,4261.978233503003
2006-04-14,4353.196158013893
2006-04-17,4282.544309233851
2006-04-18,4301.004000019211
2006-04-19,4353.989762302723
2006-04-20,4336.238927681927
2006-04-21,4378.37165449792
2006-04-24,4342.525384186757
2006-04-25,4304.900986665459
2006-04-26,4351.40638502401
2006-04-27,4325.286096433703
2006-04-28,4213.709928866423
2006-05-01,4206.586439531864
2006-05-02,4280.716286397049
2006-05-03,4324.501624148602
2006-05-04,4288.105343901148
2006-05-05,4270.937437747445
2006-05-08,4359.358088917648
2006-05-09,4318.433034873685
2006-05-10,4331.0462176455485
2006-05-11,4331.698103461165
2006-05-12,4263.961124215595
2006-05-15,4138.730646373082
2006-05-16,4021.355806456464
2006-05-17,4137.044001900383
2006-05-18,3986.074053387005
2006-05-19,4035.2649566633613
2006-05-22,3877.130392202622
2006-05-23,3873.542552297192
2006-05-24,3885.778527803536
2006-05-25,3768.686977310467
2006-05-26,3876.825854454386
2006-05-29,3882.9342294434496
2006-05-30,3811.164752907095
2006-05-31,3824.624623366361
2006-06-01,3758.0104734744614
2006-06-02,3757.8059536752803
2006-06-05,3752.4633329335234
2006-06-06,3789.853623151317
2006-06-07,3671.533871632
2006-06-08,3563.6944307473505
2006-06-09,3595.1270741924664
2006-06-12,3608.6262549003486
2006-06-13,3490.2971882875418
2006-06-14,3524.434636334555
2006-06-15,3514.9937765661107
2006-06-16,3647.3580513679713
2006-06-19,3612.0833875750745
2006-06-20,3539.7406492949217
2006-06-21,3521.3831625259227
2006-06-22,3587.684719332851
2006-06-23,3577.368863956183
2006-06-26,3586.299658690973
2006-06-27,3601.7382615271786
2006-06-28,3599.0501846961793
2006-06-29,3655.788469489622
2006-06-30,3718.452401926634
2006-07-03,3725.867550560186
2006-07-04,3710.532431377852
2006-07-05,3700.4592704380243
2006-07-06,3629.961569359085
2006-07-07,3644.100186828299
2006-07-10,3749.9939366373233
2006-07-11,3726.80233941459
2006-07-12,3731.758427196355
2006-07-13,3687.60111258755
2006-07-14,3599.9369936236762
2006-07-17,3633.295039017321
2006-07-18,3558.9064054310597
2006-07-19,3538.584183022993
2006-07-20,3653.1959412098704
2006-07-21,3646.8809703717725
2006-07-24,3633.9340759408196
2006-07-25,3678.651925388659
2006-07-26,3675.812472296594
2006-07-27,3693.3214882150105
2006-07-28,3684.358876323279
2006-07-31,3681.789803419028
2006-08-01,3655.89173557095
2006-08-02,3642.7579342425206
2006-08-03,3636.7031467560537
2006-08-04,3644.5367592562734
2006-08-07,3627.7534586562483
2006-08-08,3683.3058134743706
2006-08-09,3697.5895470654946
2006-08-10,3705.28655065354
2006-08-11,3653.8633592425344
2006-08-14,3650.3352868195916
2006-08-15,3638.533356767145
2006-08-16,3668.633257318366
2006-08-17,3713.7657011872943
2006-08-18,3748.9066300562945
2006-08-21,3704.8062434856643
2006-08-22,3771.8915951661274
2006-08-23,3756.26687376474
2006-08-24,3714.305770092674
2006-08-25,3755.1935454599566
2006-08-28,3729.8879496525374
2006-08-29,3799.0349124076674
2006-08-30,3764.807691705408
2006-08-31,3802.5014368943143
2006-09-01,3817.085279866938
2006-09-04,3819.5577218958992
2006-09-05,3850.2427994319405
2006-09-06,3843.9712321883167
2006-09-07,3840.3029759792494
2006-09-08,3867.8192422151974
2006-09-11,3800.4567603948026
2006-09-12,3778.6575035384108
2006-09-13,3800.5927897890288
2006-09-14,3848.787925240116
2006-09-15,3898.654052180531
2006-09-18,3938.870760476924
2006-09-19,3946.7943560560925
2006-09-20,3931.452591090689
2006-09-21,3953.0023101596903
2006-09-22,3864.037750110872
2006-09-25,3913.4905692051425
2006-09-26,3901.261838075216
2006-09-27,3946.006931415817
2006-09-28,3980.760141389769
2006-09-29,3979.2104551784746
2006-10-02,3953.529521656658
2006-10-03,3955.445058918074
2006-10-04,3901.080979528258
2006-10-05,3899.541057508636
2006-10-06,3932.5922423862075
2006-10-09,3781.5293488019693
2006-10-10,3843.0052226321413
2006-10-11,3841.5768061626177
2006-10-12,3868.319524851597
2006-10-13,3944.7231578970986
2006-10-16,3963.399359539188
2006-10-17,3945.2478232928765
2006-10-18,3948.2584014453696
2006-10-19,3909.772317509063
2006-10-20,3930.425653710143
2006-10-23,3941.5998411288133
2006-10-24,3953.1495789469773
2006-10-25,3970.573515521781
2006-10-26,3977.431523259848
2006-10-27,3959.773094208671
2006-10-30,3938.1903559478374
2006-10-31,3952.5668102865466
2006-11-01,3991.636457384634
2006-11-02,4016.390057758207
2006-11-03,4047.9168763801945
2006-11-06,4008.62190714111
2006-11-07,4020.6007910379053
2006-11-08,4032.0439886438407
2006-11-09,4069.1154041507734
2006-11-10,4054.5141927743834
2006-11-13,4072.7232101440886
2006-11-14,4098.837388951105
2006-11-15,4098.521220149666
2006-11-16,4116.296423782696
2006-11-17,4103.745938873801
2006-11-20,4102.79726554348
2006-11-21,4108.662088484991
2006-11-22,4126.6085594621
2006-11-23,4127.839245946765
2006-11-24,4080.501337833093
2006-11-27,4086.931588606358
2006-11-28,4043.311165684841
2006-11-29,4070.625391227346
2006-11-30,4069.2972803979424
2006-12-01,4054.624512575866
2006-12-04,4038.8278219042477
2006-12-05,4038.908330522285
2006-12-06,4051.332689185949
2006-12-07,4050.915139974121
2006-12-08,3965.737160952613
2006-12-11,3975.58420535421
2006-12-12,3947.0009961200412
2006-12-13,3970.157580224416
2006-12-14,4092.6298090226355
2006-12-15,4123.177798877537
2006-12-18,4145.46802385417
2006-12-19,4073.646505769888
2006-12-20,4134.75043620928
2006-12-21,4112.508241125689
2006-12-22,4104.4524881631305
2006-12-25,4104.4524881631305
2006-12-26,4097.139311437695
2006-12-27,4073.325610400898
2006-12-28,4106.1336796195565
2006-12-29,4091.2036640607716
2007-01-01,4091.2036640607716
2007-01-02,4096.925510215368
2007-01-03,4041.9381706151776
2007-01-04,4014.010817061674
2007-01-05,3994.997457228909
2007-01-08,3936.9894106419983
2007-01-09,3943.878147091722
2007-01-10,3907.897286126675
2007-01-11,3945.679929942262
2007-01-12,3999.236589494805
2007-01-15,4022.691097581224
2007-01-16,4033.4433997177584
2007-01-17,3994.641773751051
2007-01-18,4007.450662975951
2007-01-19,3945.961479512573
2007-01-22,3941.8531624110183
2007-01-23,3920.094625770438
2007-01-24,4018.087241757682
2007-01-25,4013.776906405172
2007-01-26,3990.3464934271974
2007-01-29,3966.2540996686835
2007-01-30,3973.0082135200646
2007-01-31,3942.832362964463
2007-02-01,4023.079076027131
2007-02-02,4129.1656418010825
2007-02-05,4161.372245938008
2007-02-06,4198.397601460549
2007-02-07,4169.332940156764
2007-02-08,4141.565950941344
2007-02-09,4177.141371445696
2007-02-12,4140.524315993225
2007-02-13,4120.074728434692
2007-02-14,4146.129516926501
2007-02-15,4191.7285962223805
2007-02-16,4211.734051305537
2007-02-19,4205.740202497113
2007-02-20,4212.812398516952
2007-02-21,4218.403336497886
2007-02-22,4258.906971222565
2007-02-23,4252.989507185529
2007-02-26,4237.813161168446
2007-02-27,4169.454505890293
2007-02-28,4057.9470846976424
2007-03-01,4071.8183003770364
2007-03-02,4069.2369271011626
2007-03-05,3943.332732368127
2007-03-06,4036.6267326584775
2007-03-07,4043.621131728822
2007-03-08,4105.922879360959
2007-03-09,4125.191182985169
2007-03-12,4170.581190992926
2007-03-13,4153.590461304052
2007-03-14,4050.218612900172
2007-03-15,4109.993604281264
2007-03-16,4095.083497626691
2007-03-19,4137.202643956692
2007-03-20,4149.69984126082
2007-03-21,4159.088460507159
2007-03-22,4169.54390313785
2007-03-23,4180.926879261508
2007-03-26,4173.252595455236
2007-03-27,4172.4198345948325
2007-03-28,4134.718916618883
2007-03-29,4180.252071897598
2007-03-30,4196.515567131017
2007-04-02,4204.846270990136
2007-04-03,4227.192207818658
2007-04-04,4287.853118879552
2007-04-05,4274.144094441112
2007-04-06,4275.303117031743
2007-04-09,4338.960551138813
2007-04-10,4299.561656426488
2007-04-11,4354.491806062091
2007-04-12,4355.122789799626
2007-04-13,4346.670956848964
2007-04-16,4348.0301105940225
2007-04-17,4326.436205044294
2007-04-18,4336.45642673461
2007-04-19,4266.479608823088
2007-04-20,4342.6610710796085
2007-04-23,4388.656078999295
2007-04-24,4398.897066503622
2007-04-25,4347.680029913943
2007-04-26,4390.718806851938
2007-04-27,4339.093746801143
2007-04-30,4346.70390250011
2007-05-01,4358.324385995743
2007-05-02,4407.440122848167
2007-05-03,4453.4965043559705
2007-05-04,4461.73980198913
2007-05-07,4514.230160643598
2007-05-08,4547.6878081884615
2007-05-09,4562.026776507717
2007-05-10,4600.516983017827
2007-05-11,4599.752695873409
2007-05-14,4610.718163098549
2007-05-15,4540.561986386274
2007-05-16,4578.523256044206
2007-05-17,4629.64922054221
2007-05-18,4587.541533973366
2007-05-21,4666.498158601477
2007-05-22,4720.375684920555
2007-05-23,4707.919217919416
2007-05-24,4726.84130029578
2007-05-25,4723.561994769288
2007-05-28,4764.504343846408
2007-05-29,4760.1394631657295
2007-05-30,4750.130479532599
2007-05-31,4850.126377040106
2007-06-01,4934.812452241911
2007-06-04,4986.602644949748
2007-06-05,4985.132017273753
2007-06-06,5000.258492482268
2007-06-07,5033.59595486711
2007-06-08,4993.645660447802
2007-06-11,4988.384146896529
2007-06-12,5040.383303324388
2007-06-13,5023.83218644469
2007-06-14,5159.351490372636
2007-06-15,5156.267915842549
2007-06-18,5232.401071762571
2007-06-19,5218.627725525836
2007-06-20,5165.994046293555
2007-06-21,5197.1062414144135
2007-06-22,5120.721317530765
2007-06-25,5073.708182090927
2007-06-26,5050.426277643663
2007-06-27,5021.692806069678
2007-06-28,5055.799291572561
2007-06-29,5026.057486081995
2007-07-02,5048.550636918333
2007-07-03,5169.381841338496
2007-07-04,5235.235594236068
2007-07-05,5259.482795680174
2007-07-06,5334.085817240867
2007-07-09,5397.166200240307
2007-07-10,5389.30301762425
2007-07-11,5363.428236233921
2007-07-12,5437.053984125441
2007-07-13,5628.225916309147
2007-07-16,5560.688452786847
2007-07-17,5557.058409923061
2007-07-18,5491.704029613394
2007-07-19,5509.076915153053
2007-07-20,5640.48704553462
2007-07-23,5688.7976262974025
2007-07-24,5693.390085377503
2007-07-25,5822.253058578204
2007-07-26,5675.051766032039
2007-07-27,5443.036955475948
2007-07-30,5482.749859182027
2007-07-31,5571.118653009051
2007-08-01,5311.636096630521
2007-08-02,5322.550713600593
2007-08-03,5358.348566372668
2007-08-06,5262.246008636136
2007-08-07,5286.66610178408
2007-08-08,5378.0024046066255
2007-08-09,5463.243593912414
2007-08-10,5192.004292107701
2007-08-13,5306.280540294494
2007-08-14,5236.4036080361675
2007-08-15,5275.774220328221
2007-08-16,4897.353617921432
2007-08-17,4693.881363048416
2007-08-20,4980.443237240151
2007-08-21,4993.535341875259
2007-08-22,5045.265402423831
2007-08-23,5136.475603279228
2007-08-24,5077.34139831925
2007-08-27,5110.206533111888
2007-08-28,5157.33499798391
2007-08-29,5124.252731871133
2007-08-30,5191.311254663059
2007-08-31,5302.933579038529
2007-09-03,5319.033929967512
2007-09-04,5300.732922157899
2007-09-05,5253.163408318908
2007-09-06,5292.651624374805
2007-09-07,5248.208606753425
2007-09-10,5101.961750277925
2007-09-11,5143.650811865504
2007-09-12,5045.448436634085
2007-09-13,5133.779262736206
2007-09-14,5195.818761015798
2007-09-17,5193.076577395493
2007-09-18,5092.283199871346
2007-09-19,5266.409160912891
2007-09-20,5249.379168566215
2007-09-21,5256.409671498295
2007-09-24,5256.7826649112085
2007-09-25,5245.529187981823
2007-09-26,5245.9873034211105
2007-09-27,5338.958937725628
2007-09-28,5365.858506892984
2007-10-01,5413.140457810149
2007-10-02,5605.8059739726405
2007-10-03,5608.976342485014
2007-10-04,5542.70940181234
2007-10-05,5509.854721429702
2007-10-08,5584.426063465381
2007-10-09,5542.767660997585
2007-10-10,5605.443713129766
2007-10-11,5604.519229384732
2007-10-12,5521.974804698693
2007-10-15,5514.692783893823
2007-10-16,5430.572727584199
2007-10-17,5358.6832921616
2007-10-18,5381.708177479609
2007-10-19,5315.989091751313
2007-10-22,5176.328955644266
2007-10-23,5227.594399354731
2007-10-24,5195.664369009694
2007-10-25,5276.447107962973
2007-10-26,5414.491864206573
2007-10-29,5523.813029024201
2007-10-30,5469.40382210913
2007-10-31,5514.93548938529
2007-11-01,5480.876473426334
2007-11-02,5326.951497287554
2007-11-05,5309.581863283824
2007-11-06,5389.6345035319355
2007-11-07,5347.329811260662
2007-11-08,5151.000591230382
2007-11-09,5206.723731524096
2007-11-12,5072.53724590121
2007-11-13,5046.175589445159
2007-11-14,5160.055197478518
2007-11-15,5149.471175771775
2007-11-16,5071.520502527328
2007-11-19,4959.3053214956635
2007-11-20,4841.511339221446
2007-11-21,4617.86748913576
2007-11-22,4598.36643372347
2007-11-23,4605.008247751028
2007-11-26,4781.796509824352
2007-11-27,4751.555425320059
2007-11-28,4714.368520473231
2007-11-29,4834.078594910007
2007-11-30,4945.74512714461
2007-12-03,4915.833758488146
2007-12-04,4945.382285556048
2007-12-05,5024.255663902808
2007-12-06,5113.3997801552605
2007-12-07,5100.144233839843
2007-12-10,5026.675822473244
2007-12-11,5091.589612148012
2007-12-12,5070.620397079262
2007-12-13,5082.63943835552
2007-12-14,5040.9345590027215
2007-12-17,4904.113312718545
2007-12-18,4911.852553758078
2007-12-19,4916.7118317753275
2007-12-20,4875.4150517091475
2007-12-21,4981.5206973835775
2007-12-24,5080.271469634813
2007-12-25,5080.271469634813
2007-12-26,5007.874194497061
2007-12-27,4959.069908623139
2007-12-28,4905.072987633444
2007-12-31,4936.207742341764
2008-01-01,4936.207742341764
2008-01-02,4783.583441749177
2008-01-03,4772.048454106063
2008-01-04,4753.105769681205
2008-01-07,4671.044352415098
2008-01-08,4662.716073962521
2008-01-09,4718.820109909709
2008-01-10,4631.9791547265495
2008-01-11,4526.850652429148
2008-01-14,4482.0544650530455
2008-01-15,4463.723412033255
2008-01-16,4404.803139452224
2008-01-17,4466.301757604208
2008-01-18,4532.264300148761
2008-01-21,4453.340880627786
2008-01-22,4211.868185616201
2008-01-23,4281.888722644213
2008-01-24,4324.823828198363
2008-01-25,4402.934140439762
2008-01-28,4217.336007117653
2008-01-29,4316.818517462361
2008-01-30,4237.837814145511
2008-01-31,4325.6289394317055
2008-02-01,4330.5610818164
2008-02-04,4460.862774352746
2008-02-05,4536.863376242808
2008-02-06,4532.220500537971
2008-02-07,4580.344191859573
2008-02-08,4582.555926370869
2008-02-11,4397.437716123372
2008-02-12,4360.549613224421
2008-02-13,4330.499526411851
2008-02-14,4476.670045981044
2008-02-15,4424.919468411718
2008-02-18,4442.797404055963
2008-02-19,4472.573274783216
2008-02-20,4403.652802450211
2008-02-21,4412.80001557269
2008-02-22,4351.462179822392
2008-02-25,4414.805647481862
2008-02-26,4398.374653074675
2008-02-27,4388.873750385712
2008-02-28,4412.024289710477
2008-02-29,4327.204526811021
2008-03-03,4201.1751602605655
2008-03-04,4195.510076543234
2008-03-05,4175.076735425984
2008-03-06,4185.110051716807
2008-03-07,4067.890635870584
2008-03-10,3967.8960207754144
2008-03-11,3991.7196160968388
2008-03-12,3987.022334284098
2008-03-13,3827.257342721024
2008-03-14,3738.72587693072
2008-03-17,3544.2053284141066
2008-03-18,3612.170726514953
2008-03-19,3739.3125205419133
2008-03-20,3796.780806310181
2008-03-21,3856.094822091015
2008-03-24,3935.491982379286
2008-03-25,4014.6955466090003
2008-03-26,3934.8764835154766
2008-03-27,3915.2003173950948
2008-03-28,3956.609526556374
2008-03-31,3955.331206906752
2008-04-01,4060.306637532139
2008-04-02,4227.352065619767
2008-04-03,4261.226999396267
2008-04-04,4222.251339573794
2008-04-07,4224.775131705544
2008-04-08,4173.624632318944
2008-04-09,4155.239203406845
2008-04-10,4195.103887670636
2008-04-11,4253.390552195949
2008-04-14,4172.2292075410105
2008-04-15,4132.424173884765
2008-04-16,4110.617311429478
2008-04-17,4145.247366474048
2008-04-18,4162.01383852084
2008-04-21,4207.888532451081
2008-04-22,4134.539745783223
2008-04-23,4196.217568045301
2008-04-24,4222.1881147656
2008-04-25,4323.367920387251
2008-04-28,4352.969685099446
2008-04-29,4323.889737528716
2008-04-30,4361.365829544466
2008-05-01,4394.815999493725
2008-05-02,4441.718465580644
