Date,SAUDI ARABIA IMI VALUE WEIGHTED
2015-09-30,785.070278685717
2015-10-01,775.5470814779882
2015-10-02,770.6291961225119
2015-10-05,786.7405684227176
2015-10-06,784.0078318608413
2015-10-07,801.2885795138735
2015-10-08,813.4208586273817
2015-10-09,807.9046838848292
2015-10-12,821.6031861513281
2015-10-13,820.5659915684813
2015-10-14,818.2689382280819
2015-10-15,814.3510981511936
2015-10-16,815.0636963662841
2015-10-19,833.5815206249172
2015-10-20,824.2341137503423
2015-10-21,796.263960432485
2015-10-22,800.5202784948247
2015-10-23,809.7755920178917
2015-10-26,803.448412982152
2015-10-27,782.0992956368659
2015-10-28,784.4887791910115
2015-10-29,795.3904839791113
2015-10-30,789.1876319905947
2015-11-02,782.7249915049846
2015-11-03,775.5951424516074
2015-11-04,789.2503366548746
2015-11-05,780.7086351453611
2015-11-06,789.5652546103021
2015-11-09,789.232377250098
2015-11-10,791.418285473942
2015-11-11,810.1498585400099
2015-11-12,806.5829338696723
2015-11-13,808.3116211434926
2015-11-16,795.951791400492
2015-11-17,799.8490368684774
2015-11-18,806.2361441031912
2015-11-19,811.229412792229
2015-11-20,816.2744581059721
2015-11-23,833.2261796934656
2015-11-24,836.9743023194318
2015-11-25,841.0186876225832
2015-11-26,841.7566390766345
2015-11-27,843.8156225240942
2015-11-30,847.0080976799496
2015-12-01,847.6152357761115
2015-12-02,852.1229777828237
2015-12-03,820.219486161
2015-12-04,817.4323142835186
2015-12-07,810.8218555425327
2015-12-08,791.7161509738592
2015-12-09,789.6556699251331
2015-12-10,788.3303634105705
2015-12-11,784.0396548570171
2015-12-14,754.0571409717371
2015-12-15,766.5288759271228
2015-12-16,776.2473129794392
2015-12-17,807.3386489895353
2015-12-18,806.5999638964004
2015-12-21,784.1129265596535
2015-12-22,792.6726001589274
2015-12-23,782.244409499276
2015-12-24,773.7624972435332
2015-12-25,773.7624972435332
2015-12-28,783.5187019102475
2015-12-29,774.473560319662
2015-12-30,770.9549161018263
2015-12-31,776.1026052833282
2016-01-01,776.1026052833282
2016-01-04,768.695443379558
2016-01-05,764.8865038861961
2016-01-06,738.8270335387823
2016-01-07,702.1780854955327
2016-01-08,697.509990387704
2016-01-11,704.7466715275145
2016-01-12,690.1565774284583
2016-01-13,687.7478871273224
2016-01-14,669.0785914245594
2016-01-15,662.6297046190931
2016-01-18,640.2432938878668
2016-01-19,658.2497658146259
2016-01-20,626.1923956808514
2016-01-21,627.537451937132
2016-01-22,627.8222762854105
2016-01-25,645.5796293559362
2016-01-26,646.2552839981703
2016-01-27,653.6255845957571
2016-01-28,667.6315508569503
2016-01-29,674.9739245505851
2016-02-01,682.5345199728092
2016-02-02,668.794489916251
2016-02-03,665.1586032972649
2016-02-04,662.4162543285116
2016-02-05,663.9915251805513
2016-02-08,657.1188562058046
2016-02-09,645.251549331666
2016-02-10,647.3142005934068
2016-02-11,623.2042925013634
2016-02-12,628.719129490325
2016-02-15,643.4688079671395
2016-02-16,649.7331816359797
2016-02-17,657.8029692557536
2016-02-18,667.6855378427223
2016-02-19,667.2647213150223
2016-02-22,683.8766519192304
2016-02-23,685.8872024623289
2016-02-24,678.1149341303521
2016-02-25,681.7386634786711
2016-02-26,688.3651783848292
2016-02-29,704.773997829489
2016-03-01,714.2110530550523
2016-03-02,716.9019877858972
2016-03-03,715.0624418426271
2016-03-04,710.2090530565837
2016-03-07,731.409670986994
2016-03-08,731.7637511351177
2016-03-09,730.7975923633004
2016-03-10,718.9567839288391
2016-03-11,718.1514286282647
2016-03-14,713.667639697003
2016-03-15,704.7733520762864
2016-03-16,714.4247813309287
2016-03-17,710.4986251540947
2016-03-18,712.0622142766124
2016-03-21,723.2050770316356
2016-03-22,722.8230210690311
2016-03-23,724.4345678279041
2016-03-24,711.3589700386527
2016-03-25,711.3589700386528
2016-03-28,700.6328688795446
2016-03-29,691.8621450109598
2016-03-30,687.2773020919284
2016-03-31,685.7998430072196
2016-04-01,688.9076469996343
2016-04-04,686.0625038966144
2016-04-05,684.9925634024423
2016-04-06,688.3056423692761
2016-04-07,694.595536648358
2016-04-08,693.0613385016832
2016-04-11,693.8807670033351
2016-04-12,709.4822913829378
2016-04-13,719.9983086917371
2016-04-14,730.1091963255008
2016-04-15,727.879608604923
2016-04-18,714.2136116560825
2016-04-19,724.2127303346741
2016-04-20,722.8639616753251
2016-04-21,737.3316652679811
2016-04-22,740.5063753682239
2016-04-25,775.1930286076451
2016-04-26,757.3296045370456
2016-04-27,763.5293712526852
2016-04-28,763.853869958929
2016-04-29,754.6070029001241
2016-05-02,741.3299208869345
2016-05-03,733.1682600792994
2016-05-04,730.2704072847503
2016-05-05,745.8575475296337
2016-05-06,744.333053433458
2016-05-09,751.4634632966682
2016-05-10,746.6172278382386
2016-05-11,745.164748685211
2016-05-12,751.4833066730845
2016-05-13,758.5205244190744
2016-05-16,756.797150185535
2016-05-17,760.8721305019279
2016-05-18,764.1269856637865
2016-05-19,763.8433680545334
2016-05-20,763.2577079439556
2016-05-23,738.1167219263631
2016-05-24,743.816934155379
2016-05-25,750.5284179556938
2016-05-26,746.4916106579927
2016-05-27,750.0458536050236
2016-05-30,734.0239758346601
2016-05-31,744.1959755353239
2016-06-01,742.3454150698349
2016-06-02,748.5866883042236
2016-06-03,737.1919207125645
2016-06-06,732.2918949697538
2016-06-07,737.4294556052616
2016-06-08,742.8662346231055
2016-06-09,747.4255274006275
2016-06-10,749.297944501255
2016-06-13,745.2585025249998
2016-06-14,760.3515599992287
2016-06-15,755.928003937117
2016-06-16,759.9283763543633
2016-06-17,753.0575199437052
2016-06-20,745.8423873551438
2016-06-21,749.0842679647636
2016-06-22,748.239098261267
2016-06-23,742.1906542125772
2016-06-24,757.8413719612687
2016-06-27,759.3563492408274
2016-06-28,753.0940916031254
2016-06-29,752.1427458885248
2016-06-30,753.7604827896084
2016-07-01,752.1367184872063
2016-07-04,751.9356726347178
2016-07-05,753.6236235366589
2016-07-06,756.1862812620483
2016-07-07,756.1179871747813
2016-07-08,758.6915297061817
2016-07-11,763.8750408822435
2016-07-12,765.5165870281927
2016-07-13,775.0451997277502
2016-07-14,771.694112676255
2016-07-15,774.0641591810192
2016-07-18,776.6422168684736
2016-07-19,776.5879233973383
2016-07-20,773.7982828958731
2016-07-21,775.6575624977526
2016-07-22,777.11642957655
2016-07-25,769.9147847007289
2016-07-26,763.0467476425116
2016-07-27,759.5625401556539
2016-07-28,742.653915970493
2016-07-29,736.0889262933523
2016-08-01,733.0540407283511
2016-08-02,719.1772583898592
2016-08-03,722.1198116948054
2016-08-04,726.647898321573
2016-08-05,731.1112971821364
2016-08-08,736.4252749606488
2016-08-09,746.551010248401
2016-08-10,741.5101927701011
2016-08-11,737.4985929223276
2016-08-12,737.4656070294515
2016-08-15,742.7783044475736
2016-08-16,735.0723014181215
2016-08-17,721.3513668143215
2016-08-18,720.1888697775272
2016-08-19,720.3538269935186
2016-08-22,712.0374134694014
2016-08-23,711.1363344208746
2016-08-24,713.4148123451912
2016-08-25,703.083461608135
2016-08-26,703.1957024906142
2016-08-29,722.5193618914238
2016-08-30,727.7706410325019
2016-08-31,726.0082876719698
2016-09-01,716.6545366811285
2016-09-02,718.6031162849015
2016-09-05,741.1128997109543
2016-09-06,734.4765926562653
2016-09-07,728.0021194423339
2016-09-08,729.2693972852906
2016-09-09,733.3673299463056
2016-09-12,732.8703618529872
2016-09-13,731.3776747636546
2016-09-14,730.9875373126781
2016-09-15,731.2475826834758
2016-09-16,736.5535984675267
2016-09-19,707.8550016806555
2016-09-20,706.1162952401532
2016-09-21,712.403799016378
2016-09-22,705.8711249684783
2016-09-23,707.1766584309228
2016-09-26,707.4871310310364
2016-09-27,690.0382389373178
2016-09-28,667.8260172144031
2016-09-29,680.0016572654885
2016-09-30,680.2570560539648
2016-10-03,661.3837476374002
2016-10-04,675.2707207234473
2016-10-05,680.5099345428077
2016-10-06,695.8779505545003
2016-10-07,695.5281717454518
2016-10-10,686.0862105871657
2016-10-11,698.6564653466389
2016-10-12,704.6577833788909
2016-10-13,702.5468535612076
2016-10-14,704.2707382384606
2016-10-17,691.5544850510156
2016-10-18,681.0127502613335
2016-10-19,690.9222220118443
2016-10-20,707.0949218397308
2016-10-21,710.7670822382028
2016-10-24,723.7310756679547
2016-10-25,739.2097867902595
2016-10-26,740.5295190346045
2016-10-27,747.820415546474
2016-10-28,747.1119101593516
2016-10-31,752.5355070081885
2016-11-01,745.8693071790399
2016-11-02,736.4672741351453
2016-11-03,746.277865793816
2016-11-04,744.3657090757431
2016-11-07,763.1507130204692
2016-11-08,778.7418896535676
2016-11-09,787.3785701524953
2016-11-10,806.1405087082204
2016-11-11,807.9228552958756
2016-11-14,825.1984536247625
2016-11-15,807.679717231518
2016-11-16,831.566693775813
2016-11-17,829.5030033018988
2016-11-18,837.2411846837052
2016-11-21,815.9898105111652
2016-11-22,829.2956646329953
2016-11-23,862.1155815509293
2016-11-24,862.4723989510851
2016-11-25,859.2065537038246
2016-11-28,870.2969328254018
2016-11-29,865.054234264096
2016-11-30,879.1811332479963
2016-12-01,893.4254511699932
2016-12-02,889.3544719197986
2016-12-05,882.8567715214516
2016-12-06,886.4979319147365
2016-12-07,878.6793770199407
2016-12-08,889.8177104410382
2016-12-09,896.1567874466656
2016-12-12,897.2298710077847
2016-12-13,888.3537828017487
2016-12-14,884.5557853014722
2016-12-15,906.6278103862935
2016-12-16,906.9859353890351
2016-12-19,900.0931968902149
2016-12-20,901.2827825457515
2016-12-21,899.1090789597212
2016-12-22,901.9312610399123
2016-12-23,901.3920540403047
2016-12-26,912.7929507540512
2016-12-27,926.2757571390732
2016-12-28,927.7761725231219
2016-12-29,914.3127732000501
2016-12-30,909.3335000915906
2017-01-02,913.4046246301227
2017-01-03,926.1206889806843
2017-01-04,912.5942970908703
2017-01-05,901.6342923702839
2017-01-06,903.6671023523454
2017-01-09,888.5868404294667
2017-01-10,878.3305939925559
2017-01-11,874.1742588124101
2017-01-12,861.3183218667895
2017-01-13,863.628681600738
2017-01-16,851.5855164033418
2017-01-17,851.2562549343517
2017-01-18,849.6849974488968
2017-01-19,861.000989210886
2017-01-20,855.5760071564432
2017-01-23,867.5979333458778
2017-01-24,878.3180411133446
2017-01-25,886.5370469119321
2017-01-26,894.0628087357744
2017-01-27,890.9490209543242
2017-01-30,889.1539725119854
2017-01-31,873.8973955118639
2017-02-01,877.1978515048652
2017-02-02,873.2831887542457
2017-02-03,874.699673674368
2017-02-06,872.8975554741843
2017-02-07,875.7251437999657
2017-02-08,865.8819821192614
2017-02-09,868.8443405583323
2017-02-10,872.197530934658
2017-02-13,885.6841069919993
2017-02-14,886.7724788815617
2017-02-15,890.4314736589511
2017-02-16,889.813013442456
2017-02-17,893.2870470336752
2017-02-20,888.2721047047071
2017-02-21,893.286762327699
2017-02-22,894.2238606539224
2017-02-23,887.8183449086056
2017-02-24,889.7330806351438
2017-02-27,877.720852056659
2017-02-28,874.6527976678738
2017-03-01,880.936168549798
2017-03-02,888.2536395588746
2017-03-03,885.2262188702006
2017-03-06,878.9345513361258
2017-03-07,881.8350754145904
2017-03-08,880.6475317345261
2017-03-09,870.7916384921043
2017-03-10,864.5991320341316
2017-03-13,846.6595906580646
2017-03-14,846.4270201179098
2017-03-15,854.4441049773611
2017-03-16,857.5725449851681
2017-03-17,857.2190737010169
2017-03-20,857.266219447592
2017-03-21,852.155919943617
2017-03-22,842.4744997139132
2017-03-23,849.0324179993709
2017-03-24,847.5787971828429
2017-03-27,837.4563233182761
2017-03-28,842.6640360448494
2017-03-29,862.2381351439609
2017-03-30,872.1572485572864
2017-03-31,875.3899200331807
2017-04-03,872.5080151798411
2017-04-04,873.9446839483825
2017-04-05,882.5192319581168
2017-04-06,886.8438676879503
2017-04-07,890.1556435309067
2017-04-10,891.1964191976616
2017-04-11,885.0158189782076
2017-04-12,897.3839611167705
2017-04-13,893.3784159876316
2017-04-14,893.3784159876316
2017-04-17,884.1684939206477
2017-04-18,874.1144722684284
2017-04-19,875.2191927391561
2017-04-20,866.4061593719894
2017-04-21,872.7929122346962
2017-04-24,867.0225968324085
2017-04-25,853.2615708221218
2017-04-26,855.2978754035346
2017-04-27,860.9682855894637
2017-04-28,859.1841754796845
2017-05-01,867.9563661659702
2017-05-02,871.1035630775998
2017-05-03,864.8966120348016
2017-05-04,857.001831836876
2017-05-05,853.6624921356846
2017-05-08,849.8721542035449
2017-05-09,862.0195760546495
2017-05-10,865.0401867243467
2017-05-11,859.7185013861367
2017-05-12,855.3782029415486
2017-05-15,851.3497433355121
2017-05-16,850.8147739541337
2017-05-17,845.7239174285629
2017-05-18,847.1146503296833
2017-05-19,841.9874491442811
2017-05-22,845.3258293557661
2017-05-23,841.6208482511055
2017-05-24,840.805607644724
2017-05-25,835.5125623524259
2017-05-26,837.679038059527
2017-05-29,831.6571248632441
2017-05-30,838.0176914530474
2017-05-31,833.323644009639
2017-06-01,834.5839624788999
2017-06-02,830.9642486930579
2017-06-05,847.4101854523731
2017-06-06,841.8750397336138
2017-06-07,843.3850896710846
2017-06-08,836.6981840234137
2017-06-09,839.4962743007792
2017-06-12,835.3711298897566
2017-06-13,835.1594143018526
2017-06-14,834.8767428021596
2017-06-15,842.638733402873
2017-06-16,839.0788101777582
2017-06-19,875.1573765066823
2017-06-20,865.2668726300699
2017-06-21,910.3991481135462
2017-06-22,925.9438890868113
2017-06-23,922.5286395430388
2017-06-26,921.9706204964738
2017-06-27,915.4095444387953
2017-06-28,909.3072698192742
2017-06-29,904.3745809934892
2017-06-30,905.9914119095346
2017-07-03,918.0288133694079
2017-07-04,895.2392451882292
2017-07-05,890.8629888572077
2017-07-06,877.3072648202989
2017-07-07,878.4240197443524
2017-07-10,884.0553400000799
2017-07-11,882.5797504550425
2017-07-12,890.1754857460352
2017-07-13,893.9559230914533
2017-07-14,890.5589296296077
2017-07-17,887.0658821864773
2017-07-18,875.0315655406469
2017-07-19,877.6407903386252
2017-07-20,873.1454219594152
2017-07-21,871.480744757291
2017-07-24,871.971589023001
2017-07-25,869.2043439859791
2017-07-26,868.5757601924361
2017-07-27,862.4446750853416
2017-07-28,856.5092128020499
2017-07-31,845.6764675746086
2017-08-01,846.2628322107373
2017-08-02,839.3018511325666
2017-08-03,838.6125186072239
2017-08-04,847.6998929794646
2017-08-07,850.5529729966871
2017-08-08,857.7364062630545
2017-08-09,859.1075206894437
2017-08-10,858.758538122956
2017-08-11,855.6997365624113
2017-08-14,851.6351800109795
2017-08-15,855.4189389550658
2017-08-16,858.3516044651606
2017-08-17,862.3858682847065
2017-08-18,861.7757574718712
2017-08-21,863.63859122206
2017-08-22,871.0059629449155
2017-08-23,868.9393874482749
2017-08-24,868.622638822941
2017-08-25,863.74357135518
2017-08-28,859.7711897325895
2017-08-29,852.7606915347096
2017-08-30,860.668883084757
2017-08-31,862.5872719653813
2017-09-01,863.2673781794807
2017-09-04,860.8988099063082
2017-09-05,860.1406268487267
2017-09-06,865.1541931566018
2017-09-07,867.4838396869582
2017-09-08,866.545668236858
2017-09-11,876.828872971212
2017-09-12,878.2671110289846
2017-09-13,881.0666781683491
2017-09-14,882.178618667204
2017-09-15,875.4216670875758
2017-09-18,879.3093667692513
2017-09-19,871.6736293493644
2017-09-20,866.1266131588775
2017-09-21,871.4346121204036
2017-09-22,868.0490569809934
2017-09-25,863.7345633656143
2017-09-26,873.3172395175438
2017-09-27,873.746611846897
2017-09-28,875.9581363108958
2017-09-29,873.253647055664
2017-10-02,872.7212396279247
2017-10-03,874.3501435064895
2017-10-04,880.2508486975545
2017-10-05,879.8324452969863
2017-10-06,878.4826064718981
2017-10-09,858.882603711766
2017-10-10,843.1215915472029
2017-10-11,823.7044920899373
2017-10-12,834.6958443381982
2017-10-13,835.4140784335285
2017-10-16,837.1963474897275
2017-10-17,841.4783265601171
2017-10-18,833.881593702122
2017-10-19,839.0100116043062
2017-10-20,843.743545647887
2017-10-23,830.1197289864425
2017-10-24,829.8741823764822
2017-10-25,831.189176336726
2017-10-26,836.3448152624188
2017-10-27,845.1044715894827
2017-10-30,848.52211166264
2017-10-31,845.5595144267094
2017-11-01,850.9750324915334
2017-11-02,848.9302733430262
2017-11-03,853.0110109532396
2017-11-06,862.4998440011157
2017-11-07,859.5201831498812
2017-11-08,860.4086572303121
2017-11-09,860.4555823132339
2017-11-10,857.6316724730498
2017-11-13,857.9048160200467
2017-11-14,853.1036443025613
2017-11-15,844.7744085215005
2017-11-16,846.9234525483341
2017-11-17,846.2292832486829
2017-11-20,839.2867091803435
2017-11-21,835.5378782182935
2017-11-22,834.6579757284171
2017-11-23,834.0606461875724
2017-11-24,827.4467213771958
2017-11-27,833.0381702848341
2017-11-28,838.3871144719076
2017-11-29,841.8638414969732
2017-11-30,838.4413797458337
2017-12-01,842.4463171030974
2017-12-04,854.7716037834921
2017-12-05,852.5081611872378
2017-12-06,850.4095060739131
2017-12-07,855.3743109551158
2017-12-08,858.1995525253824
2017-12-11,857.6136630224631
2017-12-12,865.8514412163922
2017-12-13,859.469182437574
2017-12-14,857.7057079222768
2017-12-15,858.4347085664673
2017-12-18,871.9982930194112
2017-12-19,872.3267528274235
2017-12-20,869.2716304405042
2017-12-21,871.185940672905
2017-12-22,873.0999878638374
2017-12-25,865.1612151462558
2017-12-26,866.0343065206271
2017-12-27,867.0228785067244
2017-12-28,867.9979899709775
2017-12-29,862.9380416616863
2018-01-01,864.1104830523363
2018-01-02,859.8540114303011
2018-01-03,868.080241520527
2018-01-04,869.8151564822191
2018-01-05,872.6334833299579
2018-01-08,881.4743334021888
2018-01-09,881.9391655938416
2018-01-10,880.8600318127272
2018-01-11,881.9391333532216
2018-01-12,874.6653011220133
2018-01-15,886.014247736471
2018-01-16,894.1043123616378
2018-01-17,894.5270903394817
2018-01-18,895.3158534202131
2018-01-19,896.4263969670018
2018-01-22,886.8061216624975
2018-01-23,884.9530679096323
2018-01-24,876.1520704263205
2018-01-25,873.7412679936912
2018-01-26,878.6252522399261
2018-01-29,888.0708148282868
2018-01-30,890.0946776307045
2018-01-31,890.5063421553394
2018-02-01,888.0275625306347
2018-02-02,890.4076601384049
2018-02-05,885.2360543788833
2018-02-06,879.079125241848
2018-02-07,877.5779652364173
2018-02-08,876.7379089659346
2018-02-09,877.4289130407085
2018-02-12,876.9917327520897
2018-02-13,871.3629977170937
2018-02-14,868.0715353987857
2018-02-15,873.8504336836371
2018-02-16,876.0265483516046
2018-02-19,883.1008664692708
2018-02-20,886.3303900322235
2018-02-21,886.5625213212084
2018-02-22,889.0393012264421
2018-02-23,890.6896727533423
2018-02-26,886.6603422020146
2018-02-27,889.2858080638847
2018-02-28,886.7612276604855
2018-03-01,885.6856426809187
2018-03-02,876.2589219916596
2018-03-05,871.4210030159819
2018-03-06,873.7401786951639
2018-03-07,875.2903717333762
2018-03-08,896.4420308638512
2018-03-09,897.0490882937085
2018-03-12,928.1147189633535
2018-03-13,921.2169203546093
2018-03-14,924.8764378718395
2018-03-15,927.3148663579735
2018-03-16,930.3980017038847
2018-03-19,919.7671800004322
2018-03-20,925.7755915680137
2018-03-21,929.4565205430848
2018-03-22,938.1136920328468
2018-03-23,934.2297971129768
2018-03-26,935.5826257957648
2018-03-27,951.567913783282
2018-03-28,950.1207843956813
2018-03-29,950.131417806278
2018-03-30,950.131417806278
2018-04-02,938.3379394678192
2018-04-03,944.0935548348444
2018-04-04,951.0918203086851
2018-04-05,966.4236519104463
2018-04-06,963.8226666710347
2018-04-09,964.0007768513673
2018-04-10,957.6989694037676
2018-04-11,941.5586223666741
2018-04-12,946.4762939942501
2018-04-13,945.7468768779245
2018-04-16,970.4807568292324
2018-04-17,980.1292546049684
2018-04-18,988.0763555326696
2018-04-19,1005.371588846422
2018-04-20,1012.4538203944056
2018-04-23,1028.3383174106596
2018-04-24,1025.7678761840014
2018-04-25,1019.6116209686473
2018-04-26,1023.613901830727
2018-04-27,1024.5729770047494
2018-04-30,1018.4084211891062
2018-05-01,1021.348517835833
2018-05-02,1016.6073540221553
2018-05-03,1017.4298670373835
2018-05-04,1019.3060211863985
2018-05-07,1024.883516897798
2018-05-08,1017.5143390919361
2018-05-09,996.8078139473163
2018-05-10,1005.0989114800703
2018-05-11,999.6711753958049
2018-05-14,1021.1251039623112
2018-05-15,1026.529292911511
2018-05-16,1025.412905184488
2018-05-17,1035.2163672370164
2018-05-18,1037.1513511010107
2018-05-21,1033.6267419122396
2018-05-22,1037.8028689005646
2018-05-23,1046.5188056121438
2018-05-24,1045.4960724148395
2018-05-25,1051.6746581702635
2018-05-28,1050.1205497091328
2018-05-29,1060.6361336362656
2018-05-30,1058.9852514280385
2018-05-31,1074.1401854615967
2018-06-01,1075.0754993114774
2018-06-04,1095.3188319242397
2018-06-05,1110.8436165051767
2018-06-06,1096.642194094265
2018-06-07,1087.2772860738023
2018-06-08,1092.743951658009
2018-06-11,1076.42378245072
2018-06-12,1080.8807338587178
2018-06-13,1082.0598387422924
2018-06-14,1093.455004258202
2018-06-15,1096.5903831895507
2018-06-18,1096.9208663635434
2018-06-19,1101.5428321268369
2018-06-20,1085.7374087401315
2018-06-21,1089.1476443592085
2018-06-22,1086.2609772581566
2018-06-25,1102.4691427872688
2018-06-26,1098.7360864011944
2018-06-27,1107.262486783089
2018-06-28,1106.5252583144515
2018-06-29,1097.3287522519615
2018-07-02,1096.4392851787954
2018-07-03,1086.7007097750898
2018-07-04,1087.9463750331004
2018-07-05,1073.8484760256547
2018-07-06,1068.8993254705802
2018-07-09,1092.3807541833019
2018-07-10,1109.56415080736
2018-07-11,1104.0827752550128
2018-07-12,1104.2485424577985
2018-07-13,1105.8869629770088
2018-07-16,1122.0520807977177
2018-07-17,1119.1226919783956
2018-07-18,1124.215337652138
2018-07-19,1131.1048286987127
2018-07-20,1121.926527718454
2018-07-23,1120.0939469738619
2018-07-24,1115.2252298342528
2018-07-25,1116.0571764946797
2018-07-26,1112.699879167492
2018-07-27,1113.368310761929
2018-07-30,1098.514814609589
2018-07-31,1097.4012185427425
2018-08-01,1100.7126915566623
2018-08-02,1101.9654855297533
2018-08-03,1104.0719426826527
2018-08-06,1105.7079217180772
2018-08-07,1104.0651519623757
2018-08-08,1098.1368637977127
2018-08-09,1094.4613898553819
2018-08-10,1107.8787048968843
2018-08-13,1066.7557139555283
2018-08-14,1072.28354958393
2018-08-15,1075.413027799392
2018-08-16,1067.5357090385023
2018-08-17,1065.9550811471793
2018-08-20,1063.7356017069724
2018-08-21,1055.7476574802472
2018-08-22,1048.5112097697952
2018-08-23,1050.6259305271992
2018-08-24,1045.8961312848826
2018-08-27,1061.0110661174415
2018-08-28,1061.3512078333233
2018-08-29,1060.5140951316018
2018-08-30,1052.9201544481268
2018-08-31,1054.9563128903342
2018-09-03,1054.2925517203587
2018-09-04,1063.1846767649047
2018-09-05,1022.3983842146848
2018-09-06,1018.2424126411664
2018-09-07,1022.4073130670353
2018-09-10,1025.5700213096218
2018-09-11,1024.6063507582362
2018-09-12,1012.474604223996
2018-09-13,1002.0598591377335
2018-09-14,1002.7469957145217
2018-09-17,1004.4296193641514
2018-09-18,1009.7814021904607
2018-09-19,1023.8876088076522
2018-09-20,1021.7737434687713
2018-09-21,1020.978195603495
2018-09-24,1018.4803550933682
2018-09-25,1038.56068320947
2018-09-26,1040.5646956300025
2018-09-27,1048.9977344930842
2018-09-28,1054.5831454678612
2018-10-01,1077.9374679779996
2018-10-02,1070.8849997954817
2018-10-03,1078.424460982521
2018-10-04,1076.9826767833574
2018-10-05,1077.8214060980595
2018-10-08,1075.3353099346934
2018-10-09,1070.3334038650153
2018-10-10,1057.0615055619105
2018-10-11,1010.2833801924681
2018-10-12,1009.9503284657918
2018-10-15,1018.8863218199851
2018-10-16,1040.541323534844
2018-10-17,1038.4996217616672
2018-10-18,1041.3418043206475
2018-10-19,1040.7983065104593
2018-10-22,1054.6331067718886
2018-10-23,1030.6235929049951
2018-10-24,1028.371219578967
2018-10-25,1078.8644605999123
2018-10-26,1079.7327976855922
2018-10-29,1073.6233365359917
2018-10-30,1074.563599272792
2018-10-31,1087.399478771833
2018-11-01,1077.919554333031
2018-11-02,1079.6721150181093
2018-11-05,1063.9954547511538
2018-11-06,1064.6874288635179
2018-11-07,1055.8864408271634
2018-11-08,1051.6272806158383
2018-11-09,1058.3325385918527
2018-11-12,1074.4240705337988
2018-11-13,1068.0053389945056
2018-11-14,1050.9284114864147
2018-11-15,1049.5787706643564
2018-11-16,1042.5408956227616
2018-11-19,1024.4547293403741
2018-11-20,1019.7854362958506
2018-11-21,1022.6561560080596
2018-11-22,1034.4954777598027
2018-11-23,1040.282236343445
2018-11-26,1030.7287051384512
2018-11-27,1041.0875219269167
2018-11-28,1050.9203127326393
2018-11-29,1053.4168709669887
2018-11-30,1059.413624792798
2018-12-03,1085.9553674252165
2018-12-04,1084.1301457476459
2018-12-05,1082.7804630299306
2018-12-06,1075.140400714482
2018-12-07,1074.2808570248735
2018-12-10,1071.3804481532063
2018-12-11,1078.7792777077784
2018-12-12,1083.450044881954
2018-12-13,1089.0629794649515
2018-12-14,1093.926651630225
2018-12-17,1099.9152708047982
