Date,PERU IMI VALUE WEIGHTED
1999-08-04,1180.301832813407
1999-08-05,1172.8905225962596
1999-08-06,1171.1436314020063
1999-08-09,1188.8167646579664
1999-08-10,1172.258494982987
1999-08-11,1196.6212856190937
1999-08-12,1187.3096197771356
1999-08-13,1198.5381009044006
1999-08-16,1195.7780017071013
1999-08-17,1198.7808153522674
1999-08-18,1182.40796453576
1999-08-19,1166.0669081779465
1999-08-20,1168.1700526415152
1999-08-23,1180.0255920008635
1999-08-24,1182.417901919469
1999-08-25,1187.8938907629456
1999-08-26,1186.364497282962
1999-08-27,1184.2354807127908
1999-08-30,1184.4318735423583
1999-08-31,1176.499777748474
1999-09-01,1172.2578157015275
1999-09-02,1163.5573029518544
1999-09-03,1191.743177004553
1999-09-06,1209.906212445774
1999-09-07,1197.0570538225572
1999-09-08,1193.8143271920103
1999-09-09,1227.7363974490463
1999-09-10,1297.2663418741738
1999-09-13,1312.076686012214
1999-09-14,1305.2037974911211
1999-09-15,1295.571335090053
1999-09-16,1308.991753484291
1999-09-17,1308.3332745831922
1999-09-20,1293.904834556948
1999-09-21,1292.6848138023245
1999-09-22,1289.8436928244125
1999-09-23,1295.5591292519402
1999-09-24,1274.9773073069475
1999-09-27,1279.8687304944383
1999-09-28,1289.6979576404385
1999-09-29,1275.1770079409434
1999-09-30,1271.1505629000203
1999-10-01,1254.797450626891
1999-10-04,1254.7417417811075
1999-10-05,1257.0294626248628
1999-10-06,1264.495152733127
1999-10-07,1273.463384803469
1999-10-08,1286.1051525848632
1999-10-11,1293.2498530957769
1999-10-12,1283.9896363974096
1999-10-13,1296.1957521457211
1999-10-14,1277.9752108156295
1999-10-15,1242.1721921285314
1999-10-18,1260.804015728932
1999-10-19,1270.903611636375
1999-10-20,1258.9677570671515
1999-10-21,1247.6695303919284
1999-10-22,1281.5603499843282
1999-10-25,1271.4795419755199
1999-10-26,1267.263184275222
1999-10-27,1287.6873291232596
1999-10-28,1292.8682693044166
1999-10-29,1313.6812296306266
1999-11-01,1315.934864334782
1999-11-02,1304.3291628091242
1999-11-03,1310.2639788193087
1999-11-04,1317.2220477004284
1999-11-05,1343.3955072831047
1999-11-08,1358.9629554178996
1999-11-09,1380.6521672012573
1999-11-10,1404.5474791219103
1999-11-11,1389.4347721631827
1999-11-12,1395.5112365834837
1999-11-15,1387.2838210534903
1999-11-16,1376.1108962333026
1999-11-17,1361.8149062112068
1999-11-18,1372.4934427975184
1999-11-19,1373.9013572895321
1999-11-22,1358.0709017705942
1999-11-23,1340.1662564132328
1999-11-24,1363.6018593881358
1999-11-25,1348.0704192960307
1999-11-26,1373.1238005776079
1999-11-29,1401.8707559754637
1999-11-30,1424.6655707012014
1999-12-01,1434.3941714168172
1999-12-02,1437.8738250705298
1999-12-03,1429.0592960504675
1999-12-06,1398.4376020724221
1999-12-07,1390.1938651349697
1999-12-08,1387.616040176441
1999-12-09,1409.65445563447
1999-12-10,1412.0389997574455
1999-12-13,1414.6941071473864
1999-12-14,1420.3635841974208
1999-12-15,1426.6218038975564
1999-12-16,1402.6511118626056
1999-12-17,1398.9882969188413
1999-12-20,1391.8287751969822
1999-12-21,1393.1817751895248
1999-12-22,1392.5981079534902
1999-12-23,1379.0948420076795
1999-12-24,1379.0948420076795
1999-12-27,1373.7436173737813
1999-12-28,1374.9397334885693
1999-12-29,1383.0100777553114
1999-12-30,1425.357622414922
1999-12-31,1425.357622414922
2000-01-03,1391.9766919731985
2000-01-04,1355.590023150574
2000-01-05,1356.924376047078
2000-01-06,1348.3009812210257
2000-01-07,1365.671586768345
2000-01-10,1362.513006537857
2000-01-11,1359.7516170004217
2000-01-12,1369.5243582841929
2000-01-13,1484.606532746173
2000-01-14,1515.0519871069628
2000-01-17,1543.5138078996383
2000-01-18,1526.8726158914342
2000-01-19,1524.4280069851272
2000-01-20,1501.767859653154
2000-01-21,1498.8653885144397
2000-01-24,1502.6758772826238
2000-01-25,1473.2203935372802
2000-01-26,1506.9124022360525
2000-01-27,1550.799295825305
2000-01-28,1548.7251925328887
2000-01-31,1553.1177701303277
2000-02-01,1564.5751951676814
2000-02-02,1579.8972859607882
2000-02-03,1575.4412405101516
2000-02-04,1623.1863467505418
2000-02-07,1621.0937581556361
2000-02-08,1624.9270872951279
2000-02-09,1652.3503419819012
2000-02-10,1677.657502044701
2000-02-11,1693.4783241348202
2000-02-14,1701.54218704228
2000-02-15,1672.8679787292822
2000-02-16,1659.4354557066852
2000-02-17,1653.7940411246987
2000-02-18,1631.1121351813433
2000-02-21,1606.7733654651283
2000-02-22,1585.8515221007387
2000-02-23,1600.8943718715013
2000-02-24,1629.7531305866332
2000-02-25,1655.0443796648776
2000-02-28,1660.2984444993106
2000-02-29,1687.2707206801124
2000-03-01,1681.181143624954
2000-03-02,1696.990597265158
2000-03-03,1728.221072372967
2000-03-06,1743.156120898705
2000-03-07,1725.4617876781153
2000-03-08,1719.2449851552426
2000-03-09,1703.2398157392295
2000-03-10,1704.5037633886673
2000-03-13,1688.5468891570306
2000-03-14,1692.4806691347799
2000-03-15,1658.9093987506674
2000-03-16,1646.4953090364945
2000-03-17,1637.449445238753
2000-03-20,1638.4670798615666
2000-03-21,1629.1928741539505
2000-03-22,1622.3683608815963
2000-03-23,1607.9997955602214
2000-03-24,1597.3283465573938
2000-03-27,1593.8506464118852
2000-03-28,1582.3140696105013
2000-03-29,1572.1545374068512
2000-03-30,1550.0178501762166
2000-03-31,1561.4996710318849
2000-04-03,1547.1446581554867
2000-04-04,1525.8472202102641
2000-04-05,1535.9108430579954
2000-04-06,1545.4260897983527
2000-04-07,1581.6927316739489
2000-04-10,1581.8025053854815
2000-04-11,1559.6868098726422
2000-04-12,1559.5902780134577
2000-04-13,1565.2957326697124
2000-04-14,1531.6172028810681
2000-04-17,1496.2798134801678
2000-04-18,1544.669935103019
2000-04-19,1549.2152473692508
2000-04-20,1550.9466747345919
2000-04-21,1550.9466747345919
2000-04-24,1538.0706000160676
2000-04-25,1562.6120342517797
2000-04-26,1578.7463688819578
2000-04-27,1585.107285878393
2000-04-28,1588.9217404479548
2000-05-01,1593.9067987485678
2000-05-02,1631.0775434939108
2000-05-03,1645.0889126472182
2000-05-04,1607.5001753547065
2000-05-05,1590.5214854496553
2000-05-08,1560.5338274130968
2000-05-09,1549.981941056216
2000-05-10,1501.9640220632753
2000-05-11,1526.0206898274068
2000-05-12,1518.6831956723674
2000-05-15,1498.1123603158755
2000-05-16,1546.273319411714
2000-05-17,1538.770359573688
2000-05-18,1520.777612723699
2000-05-19,1455.6209592783455
2000-05-22,1422.645263239577
2000-05-23,1371.5805554706474
2000-05-24,1359.2072406271593
2000-05-25,1387.4798463000639
2000-05-26,1349.6343660855548
2000-05-29,1372.237509779729
2000-05-30,1380.074441748218
2000-05-31,1380.707839853928
2000-06-01,1398.0143875808978
2000-06-02,1422.3525019030378
2000-06-05,1415.9156439351414
2000-06-06,1396.3862464458332
2000-06-07,1380.571745496891
2000-06-08,1389.276239350485
2000-06-09,1389.1519689135412
2000-06-12,1384.5292454679147
2000-06-13,1378.8421320762968
2000-06-14,1383.5217110109152
2000-06-15,1388.1821740381135
2000-06-16,1352.293401780659
2000-06-19,1348.016585958846
2000-06-20,1350.4040373322516
2000-06-21,1347.5300471406267
2000-06-22,1360.6873579506369
2000-06-23,1352.203644073763
2000-06-26,1350.9704153839823
2000-06-27,1361.2624241668886
2000-06-28,1372.9650227968493
2000-06-29,1366.9219223531118
2000-06-30,1358.4011813155885
2000-07-03,1350.9022073571964
2000-07-04,1330.0296398423475
2000-07-05,1329.6660038445903
2000-07-06,1296.5626519233106
2000-07-07,1323.54609049427
2000-07-10,1342.5091188953832
2000-07-11,1345.2500144352266
2000-07-12,1326.9991943109849
2000-07-13,1354.4303603649694
2000-07-14,1348.5397680040405
2000-07-17,1343.1719577351496
2000-07-18,1331.10746516991
2000-07-19,1322.0010579284403
2000-07-20,1334.4927845859559
2000-07-21,1331.997444881196
2000-07-24,1308.1829284370067
2000-07-25,1295.6099826258385
2000-07-26,1295.3904450257419
2000-07-27,1298.202012268676
2000-07-28,1315.1454319088991
2000-07-31,1316.4388262957389
2000-08-01,1309.6487857539212
2000-08-02,1328.5130916347598
2000-08-03,1342.7479886096191
2000-08-04,1337.4746739995908
2000-08-07,1334.127544663149
2000-08-08,1340.3001967339667
2000-08-09,1340.2089011137302
2000-08-10,1324.491329788375
2000-08-11,1326.4083667344112
2000-08-14,1342.2448202251148
2000-08-15,1341.1316042428612
2000-08-16,1358.0738917341205
2000-08-17,1357.2113003229351
2000-08-18,1365.2893764107516
2000-08-21,1369.7218551300818
2000-08-22,1366.7015621056182
2000-08-23,1373.7385083769109
2000-08-24,1360.2306961527852
2000-08-25,1358.888729034125
2000-08-28,1368.293828469054
2000-08-29,1372.8076425686222
2000-08-30,1377.5933566487552
2000-08-31,1378.442697169812
2000-09-01,1368.5529864972668
2000-09-04,1374.166057338273
2000-09-05,1383.197407957217
2000-09-06,1402.5612031259227
2000-09-07,1416.1031440311654
2000-09-08,1428.675157649979
2000-09-11,1431.8766373928665
2000-09-12,1434.7396403398493
2000-09-13,1433.1701168394877
2000-09-14,1450.7508182011495
2000-09-15,1436.827611297024
2000-09-18,1361.2286504429605
2000-09-19,1365.367254538461
2000-09-20,1391.2073611230217
2000-09-21,1389.290109034919
2000-09-22,1333.3707221558238
2000-09-25,1312.6561509057328
2000-09-26,1279.5905049806645
2000-09-27,1272.122805245797
2000-09-28,1256.780982399923
2000-09-29,1277.0342106172052
2000-10-02,1287.1403825908114
2000-10-03,1281.0997113122983
2000-10-04,1291.0843713638392
2000-10-05,1288.840372140427
2000-10-06,1276.5709100927886
2000-10-09,1281.0828573888464
2000-10-10,1260.9466643350556
2000-10-11,1247.6098580679713
2000-10-12,1251.8978341196498
2000-10-13,1255.3669743358114
2000-10-16,1266.3752800087755
2000-10-17,1248.1327524550907
2000-10-18,1215.7350670354738
2000-10-19,1248.2564293343069
2000-10-20,1246.2687183482103
2000-10-23,1230.401601370239
2000-10-24,1239.5785169336084
2000-10-25,1243.55627064488
2000-10-26,1242.5964581930657
2000-10-27,1231.9305970014445
2000-10-30,1222.8874764594482
2000-10-31,1241.7911664269911
2000-11-01,1228.1730836289933
2000-11-02,1223.7369407759531
2000-11-03,1205.3821456756468
2000-11-06,1205.131773227381
2000-11-07,1198.1412546209926
2000-11-08,1200.0612210703146
2000-11-09,1180.2123893707394
2000-11-10,1162.0356460281098
2000-11-13,1146.0855185749674
2000-11-14,1156.4856943309621
2000-11-15,1147.3640434142026
2000-11-16,1151.028275023238
2000-11-17,1160.747471342476
2000-11-20,1161.755608879079
2000-11-21,1175.9212454291733
2000-11-22,1172.0082905074878
2000-11-23,1169.1842997802312
2000-11-24,1178.6802971383522
2000-11-27,1168.0862031314082
2000-11-28,1144.4230248296058
2000-11-29,1159.5627205609082
2000-11-30,1137.7417404813016
2000-12-01,1127.94889260384
2000-12-04,1096.3465935389286
2000-12-05,1106.9814756864193
2000-12-06,1112.1970398231986
2000-12-07,1107.4359126960658
2000-12-08,1109.428245977215
2000-12-11,1115.4011414897798
2000-12-12,1124.7548612349399
2000-12-13,1117.1857990304356
2000-12-14,1106.3061024124427
2000-12-15,1086.9652266805301
2000-12-18,1085.9276805474524
2000-12-19,1098.5545667243898
2000-12-20,1075.0695830525774
2000-12-21,1066.4864729216004
2000-12-22,1065.247389505491
2000-12-25,1065.247389505491
2000-12-26,1057.6666563083884
2000-12-27,1043.2852455635114
2000-12-28,1049.99440756656
2000-12-29,1037.5461997385796
2001-01-01,1037.5461997385796
2001-01-02,1021.5904181722394
2001-01-03,1019.6017300865511
2001-01-04,1031.3930989743983
2001-01-05,1028.2024646782938
2001-01-08,1025.0119565873804
2001-01-09,1046.0504543065545
2001-01-10,1048.2089436605813
2001-01-11,1057.1182135357747
2001-01-12,1053.9783382044964
2001-01-15,1052.6509629689765
2001-01-16,1056.1652934055166
2001-01-17,1078.9694834590828
2001-01-18,1062.7548815571124
2001-01-19,1087.629981826683
2001-01-22,1094.59860660362
2001-01-23,1097.8110188028995
2001-01-24,1116.2381250278297
2001-01-25,1106.6379357860792
2001-01-26,1080.3807153431526
2001-01-29,1087.7242081153254
2001-01-30,1097.2405671097026
2001-01-31,1098.307608062316
2001-02-01,1104.7396322202783
2001-02-02,1116.5055640734724
2001-02-05,1109.7509239283575
2001-02-06,1122.1493877947667
2001-02-07,1097.1675945140003
2001-02-08,1108.1501204039405
2001-02-09,1111.1391650745513
2001-02-12,1095.1254575004132
2001-02-13,1098.895703018396
2001-02-14,1105.3100565556501
2001-02-15,1130.3428916703294
2001-02-16,1113.065961211216
2001-02-19,1089.8892366257746
2001-02-20,1102.2384391421224
2001-02-21,1096.0028355330135
2001-02-22,1086.2582622053494
2001-02-23,1077.0338051225906
2001-02-26,1084.8877897897894
2001-02-27,1068.4538748525679
2001-02-28,1081.8891599374606
2001-03-01,1066.1552454625435
2001-03-02,1059.7902316620145
2001-03-05,1072.4530622830332
2001-03-06,1062.0440083695928
2001-03-07,1059.821408247408
2001-03-08,1047.3303137103387
2001-03-09,1055.0376619135186
2001-03-12,1076.455775010762
2001-03-13,1079.2018729389445
2001-03-14,1066.731561083278
2001-03-15,1079.9488640064706
2001-03-16,1096.7625418929422
2001-03-19,1067.21909376032
2001-03-20,1093.084358868351
2001-03-21,1091.1185256388276
2001-03-22,1108.1656662617393
2001-03-23,1077.7943659231062
2001-03-26,1086.9080835120008
2001-03-27,1083.1990967818901
2001-03-28,1088.8675969286458
2001-03-29,1091.7610545579298
2001-03-30,1085.2866530585488
2001-04-02,1083.7019166237758
2001-04-03,1061.0001119091603
2001-04-04,1049.6053065691192
2001-04-05,1055.9353355864723
2001-04-06,1035.3082000299128
2001-04-09,1003.2772111129999
2001-04-10,1007.8723721272055
2001-04-11,1019.9252940879015
2001-04-12,1010.0964209964137
2001-04-13,1010.0964209964137
2001-04-16,1035.1057600628753
2001-04-17,1032.918813422334
2001-04-18,1049.4007823275695
2001-04-19,1039.1791988598375
2001-04-20,1026.3577734547873
2001-04-23,1020.3812627799085
2001-04-24,1031.1087540647936
2001-04-25,1023.3938193287765
2001-04-26,1010.5162784836938
2001-04-27,1016.8475214762927
2001-04-30,1032.9609167937394
2001-05-01,1028.05759120578
2001-05-02,1037.03112917856
2001-05-03,1046.1587814146815
2001-05-04,1072.4891636760615
2001-05-07,1057.5271872827839
2001-05-08,1056.28978165659
2001-05-09,1067.276392424357
2001-05-10,1078.52913850051
2001-05-11,1089.3392825364406
2001-05-14,1088.5302575809344
2001-05-15,1088.0242845537189
2001-05-16,1081.7905285981412
2001-05-17,1103.948818600935
2001-05-18,1121.392694266826
2001-05-21,1132.323990645957
2001-05-22,1159.7659721486996
2001-05-23,1156.941421140969
2001-05-24,1166.0566123619744
2001-05-25,1165.3440783975893
2001-05-28,1175.3833756671338
2001-05-29,1147.3313776346768
2001-05-30,1122.6941209668212
2001-05-31,1129.9749857860104
2001-06-01,1144.4971690347215
2001-06-04,1187.012254650509
2001-06-05,1230.0573299555417
2001-06-06,1225.526425162787
2001-06-07,1237.9753599880517
2001-06-08,1232.6234004670412
2001-06-11,1236.335178577323
2001-06-12,1207.9713546378925
2001-06-13,1205.188516698025
2001-06-14,1195.952272719335
2001-06-15,1193.186683060419
2001-06-18,1185.703826198866
2001-06-19,1200.3224386946283
2001-06-20,1200.4597201560707
2001-06-21,1197.5814233644767
2001-06-22,1185.0213137336987
2001-06-25,1083.6335882438384
2001-06-26,1106.3970380383937
2001-06-27,1108.4963956252045
2001-06-28,1142.595182656336
2001-06-29,1146.9628497640817
2001-07-02,1143.3377489677055
2001-07-03,1143.3655035843678
2001-07-04,1154.9840760247982
2001-07-05,1168.1189571020307
2001-07-06,1151.8591221558465
2001-07-09,1145.3999017049912
2001-07-10,1135.4563843667227
2001-07-11,1140.672961582779
2001-07-12,1145.831252402676
2001-07-13,1147.4089479857914
2001-07-16,1131.4658807378464
2001-07-17,1136.4184172735809
2001-07-18,1105.195375273416
2001-07-19,1104.901896553868
2001-07-20,1099.54709062059
2001-07-23,1105.6157769101706
2001-07-24,1095.60330428108
2001-07-25,1081.243648590965
2001-07-26,1090.465742394678
2001-07-27,1100.6137516592169
2001-07-30,1099.9896044943
2001-07-31,1107.7880155239523
2001-08-01,1100.220608084641
2001-08-02,1096.8874348257602
2001-08-03,1093.3265929176303
2001-08-06,1097.8698956368073
2001-08-07,1098.2654417824276
2001-08-08,1099.9396259303019
2001-08-09,1087.5518186702354
2001-08-10,1085.671954330481
2001-08-13,1091.1083663462102
2001-08-14,1091.9194646911085
2001-08-15,1089.7370377494663
2001-08-16,1076.9452291836872
2001-08-17,1062.9709304255468
2001-08-20,1072.5797851478626
2001-08-21,1065.2481914688994
2001-08-22,1058.7937764240728
2001-08-23,1066.046486012863
2001-08-24,1065.896757646332
2001-08-27,1082.360984049779
2001-08-28,1059.702515703718
2001-08-29,1060.1939952037887
2001-08-30,1061.6023316555636
2001-08-31,1073.3884937737994
2001-09-03,1079.4258968403801
2001-09-04,1097.9549800611824
2001-09-05,1106.6367416371047
2001-09-06,1095.23207726082
2001-09-07,1086.680756824961
2001-09-10,1094.0366481170329
2001-09-11,1067.391610450413
2001-09-12,1065.295206923447
2001-09-13,1063.9540003774246
2001-09-14,1039.56412482042
2001-09-17,1038.6749129720286
2001-09-18,1038.1686326649203
2001-09-19,1021.392548927016
2001-09-20,997.357822943153
2001-09-21,986.3583467919561
2001-09-24,989.7238633520382
2001-09-25,980.5130617511935
2001-09-26,984.1057261244672
2001-09-27,975.4191658140821
2001-09-28,989.7790585448136
2001-10-01,995.5390852956197
2001-10-02,988.3999645427765
2001-10-03,978.8343983215036
2001-10-04,977.1310247295976
2001-10-05,956.6487182088696
2001-10-08,959.4302456338497
2001-10-09,945.2133443220956
2001-10-10,942.4721800782023
2001-10-11,959.77327285942
2001-10-12,953.141294833216
2001-10-15,955.1146821339495
2001-10-16,961.2122028877762
2001-10-17,958.6563844289287
2001-10-18,966.8549552221529
2001-10-19,970.3521952976904
2001-10-22,977.2609052141444
2001-10-23,981.3433157991228
2001-10-24,980.5385023388592
2001-10-25,965.827216681445
2001-10-26,972.690487811008
2001-10-29,959.600422176707
2001-10-30,963.3051907379294
2001-10-31,963.4306201852091
2001-11-01,959.8267487385896
2001-11-02,962.2683806825137
2001-11-05,971.528640032738
2001-11-06,959.4356536596123
2001-11-07,963.8999434908869
2001-11-08,973.5376194546553
2001-11-09,966.5862508466266
2001-11-12,962.1915070109198
2001-11-13,978.1705005096003
2001-11-14,984.6045812026683
2001-11-15,991.6640965630829
2001-11-16,986.1849570579345
2001-11-19,993.2438253278693
2001-11-20,990.1362173750729
2001-11-21,990.488721887256
2001-11-22,992.6365661511085
2001-11-23,1008.0565684303098
2001-11-26,1009.7721184164922
2001-11-27,1011.1635571117157
2001-11-28,1011.1197491813679
2001-11-29,1002.040251443261
2001-11-30,984.3461464682576
2001-12-03,1009.9842455725003
2001-12-04,972.3927875933787
2001-12-05,1017.1366583472621
2001-12-06,1011.3147521378282
2001-12-07,1015.9493138250643
2001-12-10,1012.538795437576
2001-12-11,1014.0688851493094
2001-12-12,1006.7313617894545
2001-12-13,997.971144607894
2001-12-14,991.0368635670301
2001-12-17,990.6186787643983
2001-12-18,991.4550710389999
2001-12-19,990.5346198259529
2001-12-20,982.3985340361018
2001-12-21,1003.5820658596458
2001-12-24,1013.334248587007
2001-12-25,1013.334248587007
2001-12-26,1011.053446195294
2001-12-27,995.8484611541129
2001-12-28,1015.4506708908091
2001-12-31,1005.1666125635121
2002-01-01,1005.1666125635121
2002-01-02,989.5828679700334
2002-01-03,993.0203640399951
2002-01-04,1008.9032832343362
2002-01-07,1006.5437088209571
2002-01-08,1014.1456902183107
2002-01-09,1031.027533776804
2002-01-10,1011.3795592943196
2002-01-11,1019.840872180154
2002-01-14,1016.1900723041759
2002-01-15,1030.8301320232788
2002-01-16,1043.9524330233169
2002-01-17,1043.3520569157624
2002-01-18,1046.037825288055
2002-01-21,1053.8231135474825
2002-01-22,1053.731753343198
2002-01-23,1048.144436372337
2002-01-24,1059.1786896921508
2002-01-25,1072.2161941996665
2002-01-28,1066.1604649969609
2002-01-29,1051.845284461018
2002-01-30,1054.5212803160548
2002-01-31,1084.1275820555218
2002-02-01,1069.6764309211237
2002-02-04,1061.603825932864
2002-02-05,1061.3543236834764
2002-02-06,1067.5917233024118
2002-02-07,1032.1849573946665
2002-02-08,1046.5549587071873
2002-02-11,1037.1197268300336
2002-02-12,1042.935110448446
2002-02-13,1065.371698093384
2002-02-14,1067.2141969461609
2002-02-15,1069.6788695162054
2002-02-18,1080.634947120644
2002-02-19,1099.2403796663284
2002-02-20,1101.057786583572
2002-02-21,1102.87018717196
2002-02-22,1097.7825068273214
2002-02-25,1122.7003973775381
2002-02-26,1108.7290527649222
2002-02-27,1119.1195543024614
2002-02-28,1099.9398038817635
2002-03-01,1100.359877910482
2002-03-04,1095.5961475676372
2002-03-05,1122.4090992646254
2002-03-06,1112.298609790297
2002-03-07,1101.0658258328474
2002-03-08,1115.2980564281493
2002-03-11,1118.9476745167858
2002-03-12,1137.6986774498394
2002-03-13,1151.9686510089023
2002-03-14,1145.0158702895512
2002-03-15,1135.0952303963359
2002-03-18,1147.162859962427
2002-03-19,1156.108706346973
2002-03-20,1191.5037878092355
2002-03-21,1177.8115359447875
2002-03-22,1135.490920673283
2002-03-25,1151.5303729827506
2002-03-26,1163.3653687943738
2002-03-27,1111.6965210135318
2002-03-28,1112.8413660983322
2002-03-29,1112.8413660983322
2002-04-01,1187.7914309788293
2002-04-02,1183.860668107992
2002-04-03,1190.7705702649469
2002-04-04,1185.7936431520636
2002-04-05,1178.8416460241822
2002-04-08,1176.9492776342447
2002-04-09,1177.8360990507124
2002-04-10,1179.576331642335
2002-04-11,1169.3907105225246
2002-04-12,1173.8876813042696
2002-04-15,1159.1943623530385
2002-04-16,1154.6973173061822
2002-04-17,1146.949280131809
2002-04-18,1152.036505539371
2002-04-19,1157.1323112731402
2002-04-22,1156.922896439039
2002-04-23,1165.8539296498195
2002-04-24,1156.40328516938
2002-04-25,1130.7212617193
2002-04-26,1122.6861982733787
2002-04-29,1126.1731333749985
2002-04-30,1125.5379332333557
2002-05-01,1120.7187773604633
2002-05-02,1134.668472004927
2002-05-03,1121.52812772404
2002-05-06,1113.2347011906254
2002-05-07,1123.54914154127
2002-05-08,1116.7236469330328
2002-05-09,1116.6227239033888
2002-05-10,1107.9425931898252
2002-05-13,1107.3786326585398
2002-05-14,1103.2250038785671
2002-05-15,1097.544756834188
2002-05-16,1094.8191501459555
2002-05-17,1081.1764564615653
2002-05-20,1076.4024098296745
2002-05-21,1087.9356499955923
2002-05-22,1079.3889931650267
2002-05-23,1092.9363667285
2002-05-24,1097.7049330585994
2002-05-27,1106.330451071448
2002-05-28,1098.5293404697245
2002-05-29,1100.310779253386
